,act_CD4,act_CD8,act_unassigned,rest_CD4,rest_CD8,rest_unassigned
ENSG00000189403,0.4,0.4363170266151428,0.0,0.41709754467010496,0.5022937774658203,0.0
ENSG00000169442,0.0,0.4,0.0,0.5335186958312989,0.5974992394447327,0.467513644695282
ENSG00000137154,0.044540011882781984,0.0,0.07990529537200927,0.06527136564254761,0.0013650894165039063,0.04107091426849365
ENSG00000196230,0.2765326499938965,0.35259448289871215,0.2153594374656677,0.2,0.24285415410995484,0.0
ENSG00000112695,0.3286207437515259,0.37713003158569336,0.21620053052902222,0.2,0.2648798942565918,0.0
ENSG00000156127,0.8,0.8127460479736328,0.0,0.0,0.0,0.0
ENSG00000134308,0.8047888875007629,0.8,0.0,0.0,0.0,0.0
ENSG00000241468,0.8,0.8160556554794312,0.0,0.0,0.0,0.0
ENSG00000254999,0.8,0.8362661004066467,0.0,0.0,0.0,0.0
ENSG00000166136,0.8,0.8187004566192627,0.0,0.0,0.0,0.0
ENSG00000135404,0.0,0.8,0.0,0.0,0.8128325343132019,0.0
ENSG00000081320,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000175061,0.10300979614257813,0.0,0.12691625356674194,0.1215790867805481,0.009476542472839355,0.12199277877807617
ENSG00000105373,0.037160062789916994,0.0,0.1800769329071045,0.19090958833694457,0.04033553600311279,0.11248276233673096
ENSG00000105640,0.0470354437828064,0.0,0.037632203102111815,0.07349042892456055,0.006044328212738037,0.05043858289718628
ENSG00000126457,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129562,0.8,0.8598217248916626,0.0,0.0,0.0,0.0
ENSG00000102096,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114942,0.18904190063476561,0.029086625576019286,0.09799463748931884,0.11437053680419922,0.0,0.020328104496002197
ENSG00000026025,0.0,0.19762065410614013,0.007031190395355225,0.17523330450057983,0.25019723176956177,0.0532193660736084
ENSG00000170515,0.8109975814819336,0.8,0.0,0.0,0.0,0.0
ENSG00000132507,0.8165192604064941,0.8,0.0,0.0,0.0,0.0
ENSG00000156976,0.2575942397117615,0.2,0.43974695205688474,0.3812210440635681,0.24097118377685547,0.0
ENSG00000211751,0.0,0.0,0.0,0.8,0.8134898543357849,0.0
ENSG00000197756,0.09482150077819824,0.006779372692108154,0.0133375883102417,0.030050134658813475,0.0,0.014092969894409179
ENSG00000226221,0.08424299955368042,0.012286996841430664,0.05687997341156006,0.04219199419021606,0.0,0.06414564847946166
ENSG00000099341,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237973,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000099783,0.8,0.8041518330574036,0.0,0.0,0.0,0.0
ENSG00000089327,0.2241337537765503,0.22337082624435425,0.26301261186599734,0.3615359663963318,0.2,0.0
ENSG00000105374,0.0,0.8821333527565003,0.0,0.0,0.8,0.0
ENSG00000240065,0.8423305869102478,0.8,0.0,0.0,0.0,0.0
ENSG00000136490,0.2714536190032959,0.32781459093093873,0.26414153575897215,0.4122603178024292,0.2,0.0
ENSG00000167088,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174917,0.8,0.8307763934135437,0.0,0.0,0.0,0.0
ENSG00000117450,0.8,0.8146799683570862,0.0,0.0,0.0,0.0
ENSG00000115053,0.8240951061248779,0.8,0.0,0.0,0.0,0.0
ENSG00000065518,0.8,0.8155907034873963,0.0,0.0,0.0,0.0
ENSG00000172115,0.8,0.8074335575103759,0.0,0.0,0.0,0.0
ENSG00000205581,0.8265537738800048,0.8,0.0,0.0,0.0,0.0
ENSG00000110696,0.8340126156806946,0.8,0.0,0.0,0.0,0.0
ENSG00000198786,0.44029414653778076,0.5331893920898437,0.0,0.4,0.5118276953697205,0.0
ENSG00000241343,0.4340408444404602,0.4,0.5135406136512757,0.4131328582763672,0.0,0.0
ENSG00000136942,0.051806437969207766,0.0,0.07965706586837769,0.03636751174926758,0.0018958687782287599,0.019764769077301025
ENSG00000136888,0.4479455351829529,0.5097354888916016,0.0,0.4,0.4643198728561401,0.0
ENSG00000198242,0.019301724433898926,0.0,0.03365902900695801,0.05605452060699463,0.012607097625732422,0.05143847465515137
ENSG00000134248,0.8,0.815723180770874,0.0,0.0,0.0,0.0
