,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,dc_migratory,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
PTPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NTMT1,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765067398548126,0.0
TOR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C9orf78,0.44243544340133667,0.0,0.0,0.0,0.5849830601364374,0.487777441740036,0.5063901674002409,0.46410006657242775,0.5569440647959709,0.4966489002108574,0.0,0.5553583800792694,0.4057129770517349,0.5200526416301727,0.5395466722548008,0.5719153210520744,0.38632262125611305,0.0,0.3621188122779131,0.3675118237733841,0.0,0.0,0.34375,0.0,0.0,0.3855140618979931,0.0,0.4646297451108694,0.3922812696546316,0.3960188217461109,0.0,0.3553591575473547,0.3517616782337427
FNBP1,0.42658066004514694,0.3841733317822218,0.44840037263929844,0.0,0.4425489902496338,0.38701097294688225,0.0,0.4167007338255644,0.40286325104534626,0.44167338497936726,0.4805108793079853,0.3776938486844301,0.5306465085595846,0.0,0.41224534437060356,0.39600745029747486,0.41349428705871105,0.585109481588006,0.33555244468152523,0.6969280205667019,0.0,0.0,0.2875811252743006,0.0,0.0,0.3331914618611336,0.37272958643734455,0.0,0.0,0.3445388823747635,0.28125,0.30379084683954716,0.3488284610211849
EXOSC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NUP214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9215068034827709,0.0,0.9569092597812414,0.9384719245135784,0.0,0.0,0.0,0.0,0.0,0.90625,0.0
PRRC2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RAPGEF1,0.8568011485040188,0.7879822254180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7805713079869747,0.8363141175359488,0.8401844631880522,0.0,0.0,0.7742167077958584,0.0,0.0,0.813353082165122,0.0,0.0,0.0,0.0,0.75,0.7638766523450613,0.0
MED27,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856928028166294,0.0
SETX,0.9660312402993441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9622310660779476,0.0,0.9375,0.0
GTF3C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RPL7A,0.08996626548469067,0.08067242987453938,0.09387778677046299,0.07618723623454571,0.03399255499243736,0.09049285016953945,0.13316442631185055,0.051809992641210556,0.05788034573197365,0.02588743157684803,0.023059844970703125,0.08348763547837734,0.03326047398149967,0.13337532430887222,0.04466592147946358,0.03243250772356987,0.02998100034892559,0.025813069194555283,0.022074628621339798,0.051207587122917175,0.016958819702267647,0.028045983985066414,0.0014486424624919891,0.04737861454486847,0.0036342479288578033,0.015557801350951195,0.012654943391680717,0.012660553678870201,0.031238336116075516,0.04544743895530701,0.0,0.07509793527424335,0.08263878524303436
SURF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893433915451169,0.8819108419120312,0.0,0.0,0.8880629483610392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.9015586469322443,0.0
SURF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SURF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625332210212946,0.0,0.8679982330650091,0.0,0.0,0.8612858597189188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.8483820520341396,0.8284351043403149,0.8630121946334839,0.0
WDR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RXRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731879141181707,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UBAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PMPCA,0.0,0.9878744073212147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0
SEC16A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGPAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNHG7,0.0,0.6481382343918085,0.7340851910412312,0.8007931355386972,0.0,0.6317059099674225,0.7067172545939684,0.0,0.0,0.0,0.0,0.5625,0.0,0.685657262802124,0.0,0.0,0.0,0.5816172510385513,0.6116809938102961,0.6247950568795204,0.0,0.0,0.5725574735552073,0.6707916874438524,0.0,0.0,0.0,0.0,0.0,0.7804823499172926,0.0,0.5989027507603168,0.7034549489617348
TMEM141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932955540716648,0.0,0.96875,0.0
RABL6,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9124325085431337,0.9097955226898193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9610751867294312,0.0
PHPT1,0.0,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7546242494136095,0.7582552768290043,0.8127766642719507,0.0,0.0,0.7955994047224522,0.0,0.0,0.7713712118566036,0.0,0.0,0.0,0.7747867498546839,0.7571391500532627,0.8221580870449543,0.7406944260001183
EDF1,0.03125,0.11707639880478382,0.03891834430396557,0.0,0.13766131550073624,0.07078815065324306,0.0401530172675848,0.11816691420972347,0.0825705286115408,0.12693929113447666,0.06963144615292549,0.05963476747274399,0.07213758304715157,0.042544977739453316,0.0834041889756918,0.07957911305129528,0.07106167823076248,0.0903095193207264,0.07385917939245701,0.34177263267338276,0.09464363008737564,0.08927101641893387,0.039172954857349396,0.05123324692249298,0.03837534412741661,0.054853448644280434,0.1656036078929901,0.11759817600250244,0.10966447368264198,0.2600566688925028,0.03164607658982277,0.2661634832620621,0.06516828015446663
FBXW5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833567138761282,0.0,0.8182058315724134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7890418358147144,0.7885892018675804,0.8438132964074612,0.0,0.0,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.838574156165123,0.0,0.7889117989689112,0.0
PTGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CLIC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920838313177228,0.9270797893404961,0.90625,0.9437642991542816,0.0,0.0,0.0
DPP7,0.6954542268067598,0.5660526361316442,0.0,0.0,0.0,0.6602576579898596,0.0,0.6822090316563845,0.0,0.6958147399127483,0.0,0.678357470780611,0.0,0.0,0.0,0.0,0.0,0.5794120579957962,0.6478950064629316,0.6223983615636826,0.0,0.0,0.6868510842323303,0.0,0.0,0.6156204324215651,0.0,0.0,0.0,0.6530025023967028,0.5798041801899672,0.5625,0.5848813876509666
LRRC26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SSNA1,0.0,0.7267568465322256,0.0,0.0,0.0,0.0,0.0,0.7464701272547245,0.0,0.7617317959666252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6949139684438705,0.7156099397689104,0.7235335968434811,0.0,0.0,0.6897981315851212,0.0,0.0,0.7330993581563234,0.0,0.0,0.0,0.7480471655726433,0.0,0.8074848502874374,0.6875
TUBB4B,0.0,0.6523840930312872,0.0,0.0,0.0,0.6240763962268829,0.0,0.0,0.0,0.0,0.0,0.6411122400313616,0.5517123490571976,0.0,0.0,0.0,0.0,0.6679367087781429,0.5786856431514025,0.6604418028146029,0.6094049084931612,0.0,0.5659607872366905,0.0,0.5505434535443783,0.60152817517519,0.0,0.0,0.6339411959052086,0.590729983523488,0.53125,0.768018675968051,0.5801496300846338
NELFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NRARP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL41,0.0,0.6700973529368639,0.0,0.0,0.0,0.0,0.0,0.7367016542702913,0.0,0.7444479931145906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058212272822857,0.7138604912906885,0.7219653464853764,0.0,0.0,0.7938048206269741,0.0,0.0,0.7202686425298452,0.0,0.0,0.0,0.6890039779245853,0.65625,0.8205686789005995,0.6745570730417967
ZMYND19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHMT1,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9490426145493984,0.9621569775044918,0.0
LARP4B,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976278830319643,0.0
GTPBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IDI1,0.9080242738127708,0.8339130524545908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862012889236212,0.8023897297680378,0.0,0.0,0.0,0.0,0.0,0.0,0.8174128066748381,0.0,0.0,0.0,0.8515967596322298,0.0,0.78125,0.795744551345706
PFKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KLF6,0.19561520218849182,0.0,0.28346531093120575,0.1616452969610691,0.05396859534084797,0.17941973358392715,0.05565026216208935,0.1474619060754776,0.05103655904531479,0.12633936665952206,0.35401908680796623,0.12230429239571095,0.2717544939368963,0.04069800674915314,0.09408562444150448,0.0692069809883833,0.2849256433546543,0.15634831227362156,0.14010100066661835,0.29692973010241985,0.14438599906861782,0.23162141628563404,0.06070680171251297,0.2760867439210415,0.06771348603069782,0.0650032926350832,0.17767220363020897,0.04334741644561291,0.08367117308080196,0.12573253363370895,0.026856817305088043,0.01484428346157074,0.04281115345656872
NET1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966872189193964,0.0,0.9617513194680214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0
TASOR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GDI2,0.7089929990470409,0.6901459340006113,0.5278745163232088,0.0,0.0,0.5244515743106604,0.0,0.5455235335975885,0.0,0.5364248231053352,0.0,0.5250176042318344,0.0,0.0,0.0,0.0,0.0,0.6990221105515957,0.6784412581473589,0.591303750872612,0.0,0.0,0.546852845698595,0.0,0.5377290491014719,0.563696002587676,0.0,0.0,0.0,0.5584689881652594,0.5,0.5848790872842073,0.6024421267211437
FBH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IL15RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IL2RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM17,0.7041094582527876,0.7755800243467093,0.0,0.0,0.0,0.0,0.0,0.6530220899730921,0.0,0.7001415807753801,0.0,0.6373805440962315,0.0,0.0,0.0,0.0,0.0,0.6312280651181936,0.638345904648304,0.630154337733984,0.0,0.0,0.625,0.0,0.0,0.647180600091815,0.0,0.0,0.0,0.701049167662859,0.0,0.7716036010533571,0.6630200296640396
PFKFB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222839251160622,0.875,0.8855429571121931,0.0,0.0,0.0,0.0,0.8963873088359833,0.9176412709057331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCQ-AS1,0.0,0.0,0.0,0.0,0.0,0.9176387581974268,0.9602993242442608,0.0,0.0,0.0,0.0,0.90625,0.0,0.9515887796878815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1C,0.0,0.7107302863150835,0.0,0.0,0.0,0.5688043888658285,0.0,0.6152415480464697,0.0,0.6359678320586681,0.0,0.5496277213096619,0.0,0.0,0.0,0.0,0.0,0.5832825489342213,0.5903335213661194,0.5589992888271809,0.0,0.0,0.5975059513002634,0.5984495934098959,0.548956835642457,0.5836197342723608,0.0,0.0,0.0,0.634464930742979,0.53125,0.7040846012532711,0.6194344628602266
TAF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GATA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.9853884875774384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELF2,0.18054445087909698,0.0,0.0,0.0,0.2615150399506092,0.18182615377008915,0.1861499324440956,0.20916248485445976,0.2841526623815298,0.1923734676092863,0.3076666481792927,0.17334707267582417,0.3103185314685106,0.18268907070159912,0.18011491931974888,0.24110528267920017,0.2724964488297701,0.1415038127452135,0.24942283146083355,0.28191813454031944,0.2548763770610094,0.20511262118816376,0.1363840214908123,0.1926711220294237,0.15790553949773312,0.21181036345660686,0.3308571558445692,0.34134052135050297,0.181467667222023,0.22151328064501286,0.0,0.125,0.2204918935894966
UPF2,0.9386726561933756,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207319840788841,0.0,0.8929520212113857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9042416028678417,0.0
NUDT5,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93751997128129,0.0,0.9539554975926876,0.0
CDC123,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897736869752407,0.0
CAMK1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709326177835464,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606418255716562,0.0,0.9722405783832073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0
MCM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEPHS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FAM107B,0.0,0.6213804259896278,0.6064058411866426,0.0,0.0,0.69908307492733,0.6450690291821957,0.6946029141545296,0.0,0.7116583473980427,0.615455349907279,0.6770192440599203,0.6415784731507301,0.6578614003956318,0.5528978016227484,0.0,0.0,0.0,0.0,0.5502662323415279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781766287982464,0.5629232153296471,0.53125,0.5757376067340374,0.0
HSPA14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RPP38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795154705643654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0
VIM,0.0582188256084919,0.04304595664143562,0.07310281693935394,0.03125,0.051380494609475136,0.2261863835155964,0.10722935199737549,0.25037969276309013,0.09914347343146801,0.21153039671480656,0.2743562236428261,0.1808338761329651,0.1411338783800602,0.14962183870375156,0.1166178472340107,0.05047053471207619,0.20477190986275673,0.418173223733902,0.3949978556483984,0.3984736520797014,0.1823178417980671,0.19324356690049171,0.4051032941788435,0.4681731779128313,0.3747780565172434,0.22521120868623257,0.0,0.032763928174972534,0.07915788888931274,0.2544735334813595,0.1013188548386097,0.15623554587364197,0.3142596986144781
ENSG00000234961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354321267455816,0.9288008790463209,0.0,0.0,0.9359099324792624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.0
MRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0.9926530160009861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALRD1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9558990001678467,0.0,0.0,0.0,0.9555067829787731,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9306615721434355,0.9259519595652819,0.9289705622941256,0.90625
COMMD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.9838274698704481,0.0
PIP4K2A,0.0,0.5080609489232302,0.0,0.0,0.6518895011395216,0.0,0.0,0.5613378677517176,0.650551225990057,0.0,0.0,0.5,0.6614685002714396,0.0,0.6350918505340815,0.6550927255302668,0.5596187692135572,0.0,0.5284041818231344,0.5493563953787088,0.6730004008859396,0.0,0.0,0.0,0.0,0.5185631345957518,0.7125874925404787,0.6917854081839323,0.6180637869983912,0.5680115390568972,0.0,0.0,0.0
OTUD1,0.9074450433254242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8652502167969942,0.8782652262598276,0.0,0.0,0.0,0.0,0.0,0.0,0.9073010683059692,0.0,0.0,0.0,0.0,0.8606333434581757,0.84375,0.0
APBB1IP,0.7378141786903143,0.6451658122241497,0.0,0.0,0.0,0.6799308117479086,0.0,0.781339768320322,0.0,0.7888578660786152,0.0,0.0,0.0,0.0,0.6450006030499935,0.0,0.0,0.6690422724932432,0.726102489978075,0.0,0.0,0.0,0.6480746306478977,0.0,0.0,0.7029551025480032,0.0,0.0,0.0,0.818768659606576,0.0,0.625,0.6399962492287159
ABI1,0.8564022295176983,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.8597920052707195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8010627999901772,0.7637501340359449,0.8107761014252901,0.0,0.0,0.758219825103879,0.0,0.0,0.0,0.0,0.0,0.0,0.8468567356467247,0.0,0.7506545670330524,0.0
YME1L1,0.683804340660572,0.0,0.0,0.0,0.0,0.668995525687933,0.0,0.6049447562545538,0.0,0.6295143496245146,0.0,0.6679968684911728,0.8009176459163427,0.0,0.0,0.0,0.0,0.59375,0.6200015861541033,0.6292948182672262,0.0,0.0,0.6055902857333422,0.0,0.0,0.6160335633903742,0.0,0.0,0.0,0.7035953495651484,0.0,0.6479749921709299,0.6015373859554529
