,B_CD27neg,B_CD27pos,Blood_vessel,Dendritic_Cells,Epi_basal,Epi_dividing,Epi_stratified,Epi_suprabasal,Epi_upper,Glands_duct,Glands_mucous,Lymph_vessel,Mast_cell,Mono_macro,NK_T_CD8_Cytotoxic,Stroma,T_CD4,T_CD8
ENSG00000196616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0
ENSG00000196344,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164032,0.0,0.0,0.6931472,0.6931472,0.6931472,2.7725887,0.6931472,1.0986123,0.0,1.0986123,1.0986123,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0
ENSG00000164035,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109332,0.0,0.0,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138777,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164022,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109475,2.3025851,2.3978953,2.8903718,2.5649493,3.5263605,3.637586,3.3672957,3.5263605,2.1972246,3.465736,3.6109178,2.6390574,1.9459102,1.9459102,1.9459102,2.6390574,2.5649493,1.7917595
ENSG00000198856,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269893,0.0,0.6931472,0.6931472,0.0,1.0986123,1.0986123,0.6931472,0.6931472,0.0,0.6931472,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164096,0.0,0.0,0.6931472,0.6931472,0.6931472,1.0986123,1.609438,0.6931472,3.295837,1.0986123,1.0986123,0.6931472,0.0,0.6931472,0.0,0.6931472,0.0,0.0
ENSG00000164111,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,1.0986123,1.3862944,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0
ENSG00000164056,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109390,0.0,0.0,0.0,0.0,0.6931472,1.0986123,1.0986123,0.6931472,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085871,0.0,0.0,0.6931472,0.0,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164167,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145425,2.3025851,2.4849067,2.5649493,2.8332133,3.3672957,4.0073333,3.6109178,3.6635616,2.0794415,3.1354942,3.3672957,2.3025851,1.609438,1.7917595,1.9459102,2.3978953,2.3025851,1.609438
ENSG00000170006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0
ENSG00000109472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
ENSG00000109586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164104,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
ENSG00000129128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249915,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171421,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145494,0.0,0.0,0.0,0.0,0.6931472,1.3862944,1.0986123,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150753,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113387,0.0,0.0,0.6931472,0.6931472,0.6931472,1.609438,1.3862944,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0
ENSG00000145592,1.609438,1.7917595,1.9459102,1.9459102,2.5649493,3.2580965,3.0445225,2.8903718,1.9459102,2.3978953,2.7725887,1.7917595,0.6931472,1.0986123,1.3862944,1.609438,1.609438,1.0986123
ENSG00000250722,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0
ENSG00000112972,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164258,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
ENSG00000067113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069020,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134057,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134056,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273841,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145741,0.6931472,1.0986123,1.609438,1.3862944,2.1972246,2.7080503,2.3025851,2.4849067,1.7917595,2.0794415,1.9459102,1.0986123,0.6931472,0.6931472,0.6931472,1.3862944,0.6931472,0.6931472
ENSG00000049860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164346,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171530,0.0,0.0,0.6931472,0.6931472,0.6931472,1.3862944,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
ENSG00000186468,2.3978953,2.5649493,2.7080503,2.7080503,3.2580965,3.988984,3.465736,3.4339871,1.9459102,3.0445225,3.295837,2.4849067,1.4978662,1.7917595,1.9459102,2.4849067,2.1972246,1.609438
ENSG00000174695,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127184,0.6931472,0.6931472,1.0986123,1.0986123,1.9459102,2.3978953,2.1972246,1.7917595,1.0986123,1.9459102,2.1972246,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472
ENSG00000173221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153113,0.0,0.0,0.0,0.0,0.6931472,1.0986123,1.0986123,0.6931472,1.7917595,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224032,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129625,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177879,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168938,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169567,0.6931472,0.6931472,1.0986123,1.0986123,1.7917595,2.4849067,1.9459102,1.9459102,1.0986123,1.7917595,1.9459102,1.0986123,0.0,0.6931472,0.6931472,1.0986123,0.6931472,0.0
ENSG00000131435,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164405,0.0,0.0,0.6931472,0.6931472,1.0986123,1.9459102,1.7917595,1.0986123,1.0986123,1.3862944,1.609438,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0
ENSG00000213585,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113558,0.0,0.0,0.6931472,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,1.609438,1.3862944,0.6931472,0.6931472,0.0,0.6931472,1.0986123,0.0,0.0
ENSG00000119048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145833,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069011,0.0,0.0,0.0,0.0,0.6931472,1.3862944,1.609438,0.6931472,1.7917595,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113648,0.0,0.0,0.0,0.6931472,0.0,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120708,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177733,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120738,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120705,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113013,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044115,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120727,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249751,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131508,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ENSG00000131495,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133710,0.0,0.0,0.0,0.0,0.0,1.0986123,2.1972246,0.6931472,4.1743875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4339871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113712,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019582,2.3978953,2.1972246,2.1972246,4.1431346,0.0,0.0,0.0,0.6931472,0.0,1.9459102,1.0986123,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0
ENSG00000164587,2.1972246,2.5649493,2.8332133,2.8332133,3.4965076,4.060443,3.6888795,3.6109178,2.3025851,3.465736,3.6109178,2.5649493,1.9459102,2.0794415,2.0794415,2.6390574,2.4849067,1.9459102
ENSG00000211445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,0.0,0.0
ENSG00000145901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113140,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0
ENSG00000177556,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082515,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164611,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000094755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181163,0.6931472,0.6931472,1.0986123,1.0986123,1.9459102,2.5649493,1.609438,2.1972246,0.6931472,1.7917595,1.609438,0.6931472,0.6931472,0.0,0.6931472,1.0986123,0.6931472,0.6931472
ENSG00000120129,1.0986123,1.0986123,1.3862944,1.7917595,1.7917595,1.609438,1.609438,1.3862944,1.7917595,1.9459102,1.9459102,1.0986123,1.609438,1.3862944,1.3862944,1.0986123,1.0986123,0.6931472
ENSG00000113719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000037241,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113732,0.0,0.0,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,1.3862944,0.6931472,0.6931472,0.6931472,0.0,1.0986123,0.0,0.0
ENSG00000048162,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146066,0.0,0.0,0.0,0.0,1.0986123,1.0986123,0.6931472,0.6931472,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175416,0.0,0.0,0.0,0.0,0.6931472,1.609438,1.9459102,1.0986123,1.7917595,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
ENSG00000169230,0.0,0.0,0.0,0.6931472,0.6931472,1.3862944,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169223,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131187,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184840,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
ENSG00000145912,0.0,0.0,0.0,0.0,0.6931472,1.3862944,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197451,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169045,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127022,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161011,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
ENSG00000161055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025851,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204628,1.609438,1.609438,1.9459102,1.9459102,2.8332133,3.2580965,2.7725887,3.0445225,1.609438,2.7080503,2.7725887,1.609438,1.0986123,1.0986123,1.3862944,1.9459102,1.609438,1.0986123
ENSG00000112699,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000021355,0.0,0.0,0.0,0.6931472,0.6931472,1.0986123,1.9459102,0.6931472,2.3978953,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096696,0.0,0.0,0.0,0.0,0.6931472,1.609438,2.0794415,0.6931472,1.3862944,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124802,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111843,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137210,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225921,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112149,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124795,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197061,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206503,0.6931472,1.0986123,1.7917595,1.3862944,1.609438,1.3862944,1.0986123,1.3862944,0.0,2.0794415,1.3862944,1.7917595,0.0,1.0986123,1.609438,1.3862944,1.3862944,1.3862944
ENSG00000204592,0.6931472,0.6931472,1.609438,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.609438,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
ENSG00000196230,0.0,0.0,0.6931472,0.0,0.6931472,2.1972246,0.6931472,1.0986123,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0
ENSG00000137331,0.0,0.0,0.0,0.0,0.6931472,1.0986123,1.3862944,0.6931472,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204525,0.6931472,1.0986123,1.609438,1.3862944,1.0986123,1.0986123,0.6931472,1.0986123,0.0,1.609438,1.609438,1.3862944,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123
ENSG00000234745,1.0986123,1.3862944,1.9459102,1.609438,1.0986123,1.3862944,0.6931472,1.0986123,0.0,1.7917595,1.609438,1.609438,0.3465736,1.3862944,1.3862944,1.0986123,1.3862944,1.3862944
ENSG00000227507,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0
ENSG00000204482,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ENSG00000204472,0.0,0.0,0.0,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0
ENSG00000204435,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
