,Endothelia,Fibroblast,Lymphocyte,MP & DC,Mural cell,Neutrophil
ENSG00000110841,0.0,0.6783813,0.0,0.0,0.0,0.0
ENSG00000139218,0.0,0.0,0.0,0.8004161,0.0,0.0
ENSG00000134294,0.0,0.0,0.0,1.0502889,0.0,0.0
ENSG00000247774,0.0,0.0,1.3787669,0.0,0.0,0.0
ENSG00000123416,1.6353742,1.8916999,1.4069703,1.321561,1.7407218,0.0
ENSG00000167552,0.0,1.7887105,0.0,0.7274543,1.3450791,0.0
ENSG00000139644,1.4594524,1.6257418,1.468649,1.5885692,1.2065456,0.0
ENSG00000050405,0.0,0.9718561,0.0,0.0,0.0,0.0
ENSG00000183283,0.0,0.0,0.0,1.0573794,0.0,0.0
ENSG00000110934,0.0,0.0,1.1038395,0.0,0.0,0.0
ENSG00000123358,0.0,0.0,0.0,1.3175592,0.0,0.0
ENSG00000063046,0.0,0.0,0.0,0.97431386,0.0,0.0
ENSG00000167779,0.0,2.7063718,0.0,0.0,0.0,0.0
ENSG00000123349,1.3218292,1.4541492,2.1037478,2.299011,1.6276026,0.0
ENSG00000205352,0.0,0.0,0.0,0.84928375,0.0,0.0
ENSG00000197111,0.0,0.0,0.0,1.2194586,0.0,0.0
ENSG00000135390,0.0,0.81427807,1.4314382,1.598436,1.5223418,0.0
ENSG00000135486,0.0,1.0471275,1.7007912,1.4007543,1.1218057,0.0
ENSG00000135441,0.0,0.0,0.0,0.73545283,0.0,0.0
ENSG00000135404,1.9300508,2.9147017,1.15437,1.3710419,2.2850447,0.0
ENSG00000197728,2.3472013,2.150726,2.9922478,2.4336658,2.176402,0.0
ENSG00000229117,3.1472392,3.298006,4.2641597,3.823337,3.4664788,2.8995247
ENSG00000092841,2.1381936,2.1139238,2.3281806,2.427309,3.0426197,2.1420388
ENSG00000110955,0.0,0.0,0.0,0.9897971,1.4743367,0.0
ENSG00000110958,0.0,1.2312809,1.2612197,1.1580765,1.0618756,0.0
ENSG00000196531,2.1200292,2.0620217,2.6539488,2.574931,2.299441,0.0
ENSG00000123384,0.0,1.4436775,0.0,0.0,0.0,0.0
ENSG00000185633,0.0,0.9015774,0.0,0.0,2.76838,0.0
ENSG00000155957,0.0,1.4266099,0.0,1.061721,0.0,0.0
ENSG00000090376,0.0,0.0,0.0,0.58957076,0.0,0.0
ENSG00000127314,0.0,1.0557266,1.6483034,1.2373996,0.0,0.0
ENSG00000090382,0.0,0.0,0.0,2.650582,0.0,0.0
ENSG00000127329,1.0579319,0.0,0.0,0.0,0.0,0.0
ENSG00000080371,0.0,0.0,0.0,0.64621615,0.0,0.0
ENSG00000139278,0.0,0.0,0.0,1.2560315,0.0,0.0
ENSG00000187109,0.0,0.8726898,0.0,1.5352151,0.0,0.0
ENSG00000058272,0.0,0.0,0.0,0.0,1.6276026,0.0
ENSG00000070961,0.0,0.0,0.0,1.4468381,0.0,0.0
ENSG00000139329,0.0,3.8539176,0.0,0.0,0.0,0.0
ENSG00000011465,0.0,5.2605157,0.0,0.0,0.0,0.0
ENSG00000133639,0.0,0.0,2.7523158,2.1605124,1.7888488,2.6225967
ENSG00000111144,0.0,0.0,0.0,0.6584709,0.0,0.0
ENSG00000075415,0.0,1.3633049,1.4299858,1.5602204,1.7231116,0.0
ENSG00000166598,0.0,1.7241521,0.0,0.92590755,0.7452898,0.0
ENSG00000136003,0.0,1.0156595,0.0,0.0,0.0,0.0
ENSG00000111229,0.0,1.0316552,1.7395598,2.1979685,0.0,0.0
ENSG00000111237,0.0,0.0,0.0,0.8618634,0.0,0.0
ENSG00000111252,0.0,0.0,0.0,0.50920427,0.0,0.0
ENSG00000089248,0.0,0.0,0.0,0.77102447,0.0,0.0
ENSG00000089009,2.1827788,2.3754728,3.1399598,2.7199185,2.4650664,0.0
ENSG00000089220,0.0,1.7643762,0.0,0.0,1.5619054,0.0
ENSG00000135090,0.0,0.0,0.0,0.7041769,0.0,0.0
ENSG00000089157,1.3030775,1.8276423,2.1460447,2.0251374,1.6173244,0.0
ENSG00000111775,0.0,1.1087134,1.2483165,1.0506012,1.8677098,0.0
ENSG00000111786,0.0,0.0,0.0,0.8671707,0.0,0.0
ENSG00000088986,1.0803578,1.8762438,2.001757,1.5053426,1.7187777,0.0
ENSG00000182196,0.0,0.92655224,0.0,1.0227628,0.0,0.0
ENSG00000111328,0.0,0.9226983,0.0,0.0,0.0,0.0
ENSG00000150977,0.0,0.0,0.0,0.9875717,0.0,0.0
ENSG00000150991,2.5522866,2.6613483,2.8712866,2.978419,2.636523,2.0182276
ENSG00000132341,0.0,0.96992,1.2967674,0.79222894,0.0,0.0
ENSG00000196199,0.0,0.86889493,0.0,0.0,0.0,0.0
ENSG00000150459,0.0,1.1582513,1.474077,1.274057,1.2220277,0.0
ENSG00000122026,2.732612,2.7707157,3.6287756,3.3190722,2.8783078,2.1968787
ENSG00000186184,0.0,0.0,0.0,0.44841608,0.0,0.0
ENSG00000102755,1.4776568,0.0,0.0,0.0,0.0,0.0
ENSG00000132963,0.0,0.0,0.0,1.2406347,1.0428255,0.0
ENSG00000189403,2.2136288,2.1768641,1.9174857,1.7018049,2.297024,2.158492
ENSG00000132965,0.0,0.0,0.0,0.0,0.0,1.9205179
ENSG00000120694,0.0,0.0,0.0,0.963309,0.0,0.0
ENSG00000244754,1.6019344,1.3830034,1.2095078,0.82133543,1.3634131,0.0
ENSG00000183722,0.0,1.7536334,0.0,0.0,2.146267,0.0
ENSG00000120690,0.0,0.0,0.0,0.9159968,0.0,0.0
ENSG00000102804,0.0,0.0,0.0,0.0,1.6696568,0.0
ENSG00000133112,3.4758677,3.3339715,4.125923,4.321159,3.2078066,3.5016017
ENSG00000136167,0.0,0.0,1.3954386,1.5933149,0.0,0.81860304
ENSG00000139684,0.0,1.2583264,0.0,0.0,0.88104796,0.0
ENSG00000136156,2.8373642,3.8255746,2.0535834,2.5764494,2.6417544,3.4909236
ENSG00000102786,0.0,0.0,0.0,0.9498377,0.0,0.0
ENSG00000184226,0.0,0.8364006,0.0,0.0,0.0,0.0
ENSG00000188243,0.0,1.2524059,1.5330753,1.2782931,0.86729074,0.0
ENSG00000178695,0.0,0.0,0.0,0.8570179,0.0,0.0
ENSG00000134884,1.351198,0.9399366,0.0,0.0,0.0,0.0
ENSG00000102524,0.0,0.0,0.0,0.49676767,0.0,0.0
ENSG00000185896,0.0,1.0121899,0.0,0.66636634,0.0,0.0
ENSG00000198805,0.0,0.0,0.0,0.63884705,0.0,0.0
ENSG00000258818,0.0,1.5234632,0.0,0.0,0.0,0.0
ENSG00000129538,2.6791089,0.0,0.0,0.0,0.0,0.0
ENSG00000092199,0.0,0.7041768,1.2068739,1.4406768,0.0,0.0
ENSG00000277734,0.0,0.0,1.4266099,0.0,0.0,0.0
ENSG00000129562,0.0,1.3357089,0.0,0.0,0.0,0.0
ENSG00000155465,0.0,0.0,0.0,0.17689227,0.0,0.0
ENSG00000092010,0.0,0.0,1.5502486,1.1063044,0.0,0.0
ENSG00000100911,0.0,0.0,0.0,0.637373,0.0,0.0
ENSG00000129559,0.0,0.895278,0.0,0.89815724,0.0,0.0
ENSG00000100450,0.0,0.0,1.9477983,0.0,0.0,0.0
ENSG00000100453,0.0,0.0,1.9032655,0.0,0.0,0.0
ENSG00000129515,0.0,0.0,0.0,0.6026547,0.0,0.0
ENSG00000198604,0.0,0.0,0.0,0.81582224,0.0,0.0
ENSG00000100902,0.0,0.0,0.0,0.69410014,0.0,0.0
ENSG00000100906,1.7391728,0.96205777,0.0,2.8585863,0.0,1.8852735
ENSG00000176435,2.051858,0.0,0.0,0.0,0.0,0.0
ENSG00000213741,2.1046963,1.9687096,3.496286,2.7453027,2.0688393,0.0
ENSG00000165502,0.0,1.2302799,1.8388984,1.425149,1.3662347,0.0
ENSG00000165527,0.0,0.0,1.1145974,0.0,0.0,0.0
ENSG00000087302,0.0,0.0,0.0,0.622928,0.0,0.0
ENSG00000131981,1.8244739,2.0269465,0.0,1.046288,0.0,0.0
ENSG00000126777,1.4665935,0.7041768,0.0,0.62509984,1.2144811,0.0
ENSG00000054654,1.3718109,0.0,1.0339851,0.0,0.0,0.0
ENSG00000258289,0.0,0.9974834,0.0,0.6131313,0.899323,0.0
ENSG00000185650,0.84168285,1.2272879,0.0,1.873671,1.1059998,1.6877427
ENSG00000100632,0.0,0.9350218,0.0,0.49773467,0.0,0.0
ENSG00000100650,0.0,1.191336,0.0,1.0357988,1.3124266,0.0
ENSG00000119707,0.0,0.0,1.1268566,0.832785,0.0,0.0
ENSG00000119655,0.0,1.1424607,0.0,1.9609747,0.0,0.0
ENSG00000170348,0.0,0.8321976,0.0,0.0,0.0,0.0
ENSG00000170345,0.0,0.0,0.0,2.4440684,0.0,3.121303
ENSG00000140030,0.0,0.0,1.2108295,0.0,0.0,0.0
ENSG00000198668,2.5694149,2.042701,2.7043247,1.6080395,1.7664841,1.8847992
ENSG00000140092,0.0,1.6735162,0.0,0.0,0.0,0.0
ENSG00000183648,0.0,0.0,0.0,0.8435064,0.0,0.0
ENSG00000089737,0.0,0.0,1.2426767,0.0,0.0,0.0
ENSG00000165949,3.2331948,0.0,0.0,0.0,0.0,0.0
ENSG00000197249,0.0,0.0,0.0,1.1223309,0.0,0.0
ENSG00000090060,0.0,0.0,0.0,0.5696387,0.0,0.0
ENSG00000196405,0.0,0.0,1.3092604,0.0,0.0,0.0
ENSG00000214548,0.0,1.1900613,0.0,0.0,0.0,0.0
ENSG00000078304,0.0,0.0,1.6412205,0.0,0.0,0.0
ENSG00000197102,0.0,0.0,0.0,0.64574134,0.0,0.0
ENSG00000080824,2.0385945,2.110411,2.6907382,2.9368777,2.1706495,2.14929
ENSG00000185215,0.0,0.0,0.0,1.078014,0.0,0.0
ENSG00000100664,0.0,1.3062096,0.0,1.0528028,0.0,0.0
ENSG00000156411,0.0,0.9710399,0.0,1.1575778,0.8628321,0.0
ENSG00000182809,2.1054876,1.0611336,0.0,0.0,1.8280805,0.0
ENSG00000213145,0.0,1.5385098,1.8324765,2.120231,2.5940526,0.0
ENSG00000182117,0.0,0.0,0.0,0.77729154,0.0,0.0
ENSG00000140319,2.242947,2.094514,1.876556,1.5729408,2.1571803,0.0
ENSG00000167004,0.0,1.4662516,1.1278445,0.77529657,0.0,0.0
ENSG00000140264,2.2314558,2.5797534,2.3838925,2.5014682,2.167218,0.0
ENSG00000166710,4.987952,3.272328,5.297027,4.45007,2.9876742,4.780607
ENSG00000128951,0.0,0.75621533,0.0,0.0,0.0,0.0
ENSG00000166147,0.0,2.1863945,0.0,0.0,0.0,0.0
ENSG00000255302,0.0,2.0979073,0.0,0.7589843,1.7434409,0.0
ENSG00000137876,0.0,0.0,0.0,0.62212193,0.0,0.0
ENSG00000260916,0.0,0.9809334,0.0,0.0,0.0,0.0
ENSG00000182718,1.6680844,2.3728223,0.0,1.6385095,0.0,0.0
ENSG00000129003,0.0,0.0,0.0,0.52091885,0.0,0.0
ENSG00000140416,0.0,1.0689814,0.0,0.0,2.7855744,0.0
ENSG00000185088,0.0,1.6137183,0.0,0.8011943,1.4823081,0.0
ENSG00000166794,0.0,1.6558038,1.3023945,0.80689335,0.0,0.0
ENSG00000174444,0.0,1.3273007,2.140949,2.0432415,1.223719,0.0
ENSG00000137818,3.142102,3.2018814,3.9985092,3.7899635,3.1733985,2.894999
ENSG00000067225,0.0,0.95669454,0.0,1.045151,0.0,0.0
ENSG00000178741,0.0,0.0,0.0,0.4798553,0.0,0.0
ENSG00000041357,0.0,0.0,0.0,0.686834,0.0,0.0
ENSG00000185787,0.0,1.5426159,1.2106642,1.1418072,1.3744498,0.0
ENSG00000103811,0.0,0.0,0.0,0.907312,0.0,0.0
ENSG00000140379,0.0,0.0,0.0,2.19812,0.0,0.0
ENSG00000182774,0.0,1.079132,1.3897543,1.6406,0.0,0.0
ENSG00000140612,0.0,0.9718561,0.0,1.296108,0.0,0.0
ENSG00000170776,0.0,0.74430233,0.0,1.0231518,0.0,0.0
ENSG00000140545,0.0,1.9105867,0.0,0.0,2.6059752,0.0
ENSG00000185043,0.0,0.0,0.0,0.56379074,0.0,0.0
ENSG00000140575,0.0,0.0,0.0,1.2056437,0.0,0.0
ENSG00000272888,0.0,0.0,0.0,0.5633148,0.0,0.0
ENSG00000185551,0.0,0.0,0.0,0.0,2.0166674,0.0
ENSG00000131871,0.0,1.0044492,0.0,0.0,0.0,0.0
ENSG00000140990,0.0,0.0,0.0,0.0,1.0486906,0.0
ENSG00000140988,2.362958,2.4813087,3.581312,3.3381968,2.2291403,0.0
ENSG00000065054,2.5158048,0.0,0.0,0.0,0.0,0.0
ENSG00000185883,0.0,0.6872989,1.0823475,1.6832609,0.0,0.0
ENSG00000167978,0.0,1.1785685,0.87553877,1.0022612,1.0253062,0.0
ENSG00000103363,0.0,1.3477087,1.1078978,1.2365301,1.4180137,0.0
ENSG00000008517,0.0,0.70119315,2.387057,0.0,0.0,0.0
ENSG00000213853,0.9312074,1.2184929,0.0,0.0,0.0,0.0
ENSG00000189067,0.0,0.99802387,1.7103754,1.2244824,0.0,2.2954166
ENSG00000134419,2.7574847,2.6067502,3.8043187,3.2151966,2.515282,2.3951848
ENSG00000170540,0.0,0.0,0.0,0.9368584,0.0,0.0
ENSG00000140749,0.0,0.0,0.0,0.5278176,0.0,0.0
ENSG00000176046,0.0,1.2868143,0.0,0.0,0.0,0.0
ENSG00000090238,0.0,0.64079463,0.0,0.0,0.0,0.0
ENSG00000102879,0.0,0.0,1.8781973,1.4455779,0.0,0.0
ENSG00000167397,0.0,1.2524059,0.0,0.0,0.0,0.0
ENSG00000089280,0.0,1.0205148,1.6816568,1.4117626,1.3167088,0.0
ENSG00000103490,0.0,0.0,0.0,1.0187025,0.0,0.0
ENSG00000177200,0.0,1.1582513,0.0,0.0,0.0,0.0
ENSG00000087245,0.0,2.317388,0.0,0.0,0.0,0.0
ENSG00000125148,0.0,0.0,0.0,0.0,2.5023177,0.0
ENSG00000051108,0.0,0.9848049,1.1139097,1.3825587,0.0,0.0
ENSG00000179776,1.125941,0.0,0.0,0.0,0.0,0.0
ENSG00000217555,0.0,0.0,0.0,0.8009918,0.0,0.0
ENSG00000159720,0.0,0.0,0.0,0.79893345,0.0,0.0
ENSG00000090863,0.0,0.638551,0.0,0.0,0.0,0.0
ENSG00000034713,0.0,1.609758,0.0,0.71323586,0.0,0.0
ENSG00000197943,0.8286735,0.9150924,0.0,0.0,0.0,0.0
ENSG00000230989,0.0,0.847679,0.0,0.7045646,0.0,0.0
ENSG00000103187,0.0,0.0,0.0,2.4897006,0.0,0.0
ENSG00000131143,0.0,1.3633049,1.7544235,1.8745931,1.8393434,0.0
ENSG00000140941,0.0,0.0,0.0,0.8803866,0.0,0.0
ENSG00000051523,0.0,0.64628106,2.2714176,2.3776584,0.0,0.0
ENSG00000198931,0.0,0.0,0.0,0.6554736,0.0,0.0
ENSG00000167526,2.9748845,3.0153658,3.916469,3.5749536,2.887543,2.265274
ENSG00000141002,0.0,0.7083881,0.0,0.63768804,0.0,0.0
ENSG00000108953,0.0,0.8503571,0.0,0.7618363,0.0,0.0
ENSG00000167703,0.0,0.0,0.0,0.71119905,0.0,0.0
ENSG00000132386,0.0,3.1189063,0.0,0.0,0.0,0.0
ENSG00000141480,0.0,0.0,0.0,1.0136418,0.0,0.0
ENSG00000161921,0.0,0.0,0.0,0.7103295,0.0,0.0
ENSG00000108518,0.8012762,1.3231417,2.818704,2.233982,1.8377872,0.0
ENSG00000219200,0.0,1.1514039,1.4199135,1.8202344,1.3246598,0.0
ENSG00000170296,0.0,1.618783,0.0,2.0273185,1.600222,1.453471
ENSG00000132507,0.0,0.6840724,0.0,0.7999116,0.0,0.0
ENSG00000161960,1.3992772,1.4707114,2.0808136,2.2461338,1.4516399,0.0
ENSG00000129226,0.0,0.0,0.0,1.3056228,0.0,0.0
ENSG00000132510,0.0,0.0,0.0,1.6038613,0.0,0.0
ENSG00000220205,0.0,1.0066478,0.0,0.0,1.258146,0.0
ENSG00000161970,2.7455564,2.5245137,3.5245376,3.3598814,2.5221024,0.0
ENSG00000007237,0.0,1.5244461,0.0,0.0,0.0,0.0
ENSG00000109099,0.0,2.1892056,0.0,0.0,0.0,0.0
ENSG00000170315,1.7592165,2.042701,2.3382704,1.9568105,2.196514,0.0
ENSG00000175061,0.0,1.5882745,1.4044144,1.3900938,1.3450791,0.0
ENSG00000166482,0.0,1.9967896,0.0,0.0,0.0,0.0
ENSG00000034152,0.0,0.0,0.0,0.6900615,0.0,0.0
ENSG00000109046,1.8595037,1.3204191,0.0,1.9269522,0.0,0.0
ENSG00000198242,2.2535543,2.2137494,3.3107665,2.6113844,2.3623042,0.0
ENSG00000108256,0.0,0.0,0.0,0.86737174,0.0,0.0
ENSG00000185862,0.0,0.0,0.0,1.2403582,0.0,0.0
ENSG00000010244,0.0,0.0,0.0,0.8039799,0.0,0.0
ENSG00000271503,0.0,0.0,3.204398,0.0,0.0,0.0
ENSG00000275302,0.0,0.0,2.047976,1.4967237,0.0,0.0
ENSG00000277791,0.0,0.0,0.0,0.82677174,0.0,0.0
ENSG00000125691,0.0,1.275357,1.883616,2.1930008,1.3338528,0.0
ENSG00000161381,0.0,0.8880602,0.0,0.0,0.0,0.0
ENSG00000108298,2.7051513,2.4969313,3.4931889,3.0234823,2.692234,0.0
ENSG00000186395,0.0,0.89220583,0.0,0.0,0.0,0.0
ENSG00000173812,2.5605302,2.626286,3.3377414,3.3169522,2.7119164,2.876444
ENSG00000108774,0.0,0.0,0.0,0.6893725,0.0,0.0
ENSG00000177469,1.639629,1.3332353,0.0,0.0,1.5672873,0.0
ENSG00000131477,2.1472683,0.0,0.0,0.0,0.0,0.0
ENSG00000131469,1.6084805,1.6665152,2.5085158,2.1884084,1.9135356,0.0
ENSG00000030582,0.0,1.1328131,0.0,1.4174805,0.0,0.0
ENSG00000131097,0.0,0.0,0.0,0.0,0.8176552,0.0
ENSG00000186834,0.0,0.0,0.0,0.8142111,0.0,0.0
ENSG00000108821,0.0,1.1050535,0.0,0.0,0.0,0.0
ENSG00000108848,0.0,0.960462,0.0,0.67295235,0.7452898,0.0
ENSG00000243678,0.0,1.5435561,0.0,1.3557758,0.9509077,0.0
ENSG00000121064,0.0,1.1106216,0.0,0.0,0.0,0.0
ENSG00000062716,0.0,0.0,0.0,0.93319297,0.0,0.0
ENSG00000121068,0.0,0.0,0.0,0.0,1.1521438,0.0
ENSG00000011028,0.0,1.2306229,0.0,0.0,0.0,0.0
ENSG00000108622,1.2176547,0.0,0.0,0.0,0.0,0.0
ENSG00000261371,1.7713789,0.0,0.0,0.5967804,0.0,0.0
ENSG00000108654,2.3997154,2.1400661,2.7824879,2.6438327,2.2679815,2.602709
ENSG00000108946,0.0,0.0,0.0,0.6897398,0.0,0.0
ENSG00000141338,0.0,2.2210417,0.0,0.0,0.0,0.0
ENSG00000154262,0.0,1.3599588,0.0,0.0,0.0,0.0
ENSG00000172809,1.6370397,1.5135784,2.4826486,2.2893412,1.7971967,0.0
ENSG00000188612,1.4980221,1.8544104,1.6294134,1.5018518,1.9838084,0.0
ENSG00000177885,0.0,0.0,0.0,0.9338018,0.0,0.0
ENSG00000132475,2.6502724,2.5780458,3.1133432,2.9694915,2.961578,3.4808154
ENSG00000161544,0.0,0.67448413,0.0,0.0,0.0,0.0
ENSG00000182534,0.0,1.2894769,0.0,0.0,0.0,0.0
ENSG00000161547,0.0,0.0,1.4766784,1.1120348,0.0,0.0
ENSG00000184557,0.0,0.0,0.0,0.78350496,0.0,0.0
ENSG00000035862,0.0,2.0949957,0.0,0.740839,0.0,0.0
ENSG00000108679,0.0,1.5189892,0.0,0.0,0.0,0.0
ENSG00000141543,0.0,0.0,0.0,0.91554517,0.0,0.0
ENSG00000184009,2.2768412,2.9572432,2.9045079,2.7566786,2.934294,2.8187287
ENSG00000185624,0.0,1.0448521,0.0,0.0,0.0,0.0
ENSG00000141522,0.0,0.0,0.0,0.7264054,0.0,0.0
ENSG00000173762,0.0,0.0,0.5360959,0.0,0.0,0.0
ENSG00000176845,0.0,0.0,0.0,0.7482393,0.0,0.0
ENSG00000101596,0.0,0.0,0.0,0.6449436,0.0,0.0
ENSG00000101608,2.060277,1.6143359,2.6159077,1.8548651,1.6372061,0.0
ENSG00000118680,2.2343366,1.939764,1.7934281,1.5386543,1.4941225,0.0
ENSG00000101745,0.0,0.0,1.0905446,0.8817936,0.0,0.0
ENSG00000168461,0.0,0.0,0.0,0.61064184,0.0,0.0
ENSG00000101558,0.0,0.7344071,0.0,1.0173666,0.0,0.0
ENSG00000154856,0.0,1.2877638,0.0,0.0,0.0,0.0
ENSG00000255112,0.0,0.0,0.0,0.96564424,0.0,0.0
ENSG00000067900,0.0,0.0,0.0,0.72308594,0.72555184,0.0
ENSG00000265681,2.422809,2.429627,3.3009684,2.8722749,2.4446328,0.0
ENSG00000134046,0.0,0.0,0.0,0.6966909,0.0,0.0
ENSG00000196628,2.0923524,2.1178813,0.0,0.0,1.3450791,0.0
ENSG00000071991,0.0,1.9617182,0.0,0.0,0.0,0.0
ENSG00000197540,0.0,0.0,1.3904335,0.0,0.0,0.0
ENSG00000172270,0.0,1.2006696,0.0,0.0,0.0,0.0
ENSG00000197766,0.0,3.9125807,0.0,1.6638216,0.0,0.0
ENSG00000167468,0.0,1.722356,0.0,1.2174873,0.8982003,0.0
ENSG00000099624,0.0,0.67448413,0.0,0.9353509,1.2223655,0.0
ENSG00000167470,0.0,0.0,0.0,0.70901895,0.0,0.0
ENSG00000099622,0.0,1.5195467,1.4626302,1.2079012,1.9550513,0.0
ENSG00000115268,2.6459692,2.627642,3.2775297,2.9715235,2.5821044,0.0
ENSG00000127540,0.0,1.0273747,1.2274584,1.1260113,1.5965502,0.0
ENSG00000129968,0.0,0.0,1.2308803,0.0,0.0,0.0
ENSG00000104904,1.432045,1.9877665,2.1436036,2.7020836,1.8311548,2.062542
ENSG00000099860,0.0,0.0,0.0,1.4607227,0.0,0.0
ENSG00000104964,0.0,1.0242754,1.6763368,0.0,0.0,0.0
ENSG00000141905,0.0,1.384871,0.0,0.0,0.0,0.0
ENSG00000167658,0.0,1.5325059,1.5003163,1.7528703,1.3516222,0.0
ENSG00000178951,0.0,0.0,0.0,0.7118585,0.0,0.0
ENSG00000074842,0.0,0.6531889,0.0,0.0,0.0,0.0
ENSG00000130255,2.4423127,2.1739235,2.7250514,2.5045214,2.0797915,0.0
ENSG00000174886,0.0,1.0974138,0.0,0.8392278,1.0215375,0.0
ENSG00000229833,0.0,0.0,0.0,0.7174276,0.0,0.0
ENSG00000076944,0.0,0.0,0.0,0.78929985,0.0,0.0
ENSG00000181029,0.0,0.0,0.0,0.92955816,0.0,0.0
ENSG00000233927,3.0905056,2.6594925,3.4255574,3.194154,2.6246686,2.5000854
ENSG00000099783,0.0,0.0,0.0,0.65937215,0.0,0.0
ENSG00000142347,0.0,0.0,0.0,0.6107747,0.0,0.0
ENSG00000198258,0.0,1.2927269,1.3970398,1.1820844,1.2419758,0.0
ENSG00000130811,0.0,0.0,0.0,0.7435925,0.0,0.0
ENSG00000105401,0.0,0.0,0.0,0.49665484,0.0,0.0
ENSG00000105583,0.0,1.1027628,0.0,0.76159227,0.0,0.0
ENSG00000123144,0.0,0.0,1.4024467,1.0385323,0.0,0.0
ENSG00000171223,0.0,0.0,2.1100924,2.626551,0.0,0.70640975
ENSG00000167815,0.0,0.74511534,0.0,0.0,0.0,0.0
ENSG00000179218,0.0,1.4475629,1.6527255,1.0565829,0.73299986,0.0
ENSG00000008441,0.0,0.9027092,0.0,0.0,0.0,0.0
ENSG00000160888,0.0,0.0,1.6668636,1.3358984,0.0,0.0
ENSG00000267519,0.0,0.0,0.0,0.8858981,0.0,0.0
ENSG00000132002,0.0,0.0,0.0,1.4267902,0.0,0.0
ENSG00000099795,0.0,0.0,0.0,0.0,1.285677,0.0
ENSG00000074181,0.0,0.0,0.0,0.0,1.6585519,0.0
ENSG00000167460,0.0,0.9433717,0.0,0.6106206,0.0,0.0
ENSG00000127528,2.3644848,0.0,1.5098591,0.66912377,0.0,0.0
ENSG00000130303,1.8920586,0.0,0.0,0.7103295,0.0,0.0
ENSG00000130313,0.0,0.0,0.0,0.91442037,0.0,0.0
ENSG00000105640,2.4634266,2.5206988,3.282041,3.1567097,2.4739776,0.0
ENSG00000216490,0.0,0.0,0.0,1.9420635,0.0,0.0
ENSG00000130522,0.0,1.6202449,2.142607,2.3045855,1.3078805,2.5695007
ENSG00000105655,0.0,0.0,0.0,0.0,1.682013,0.0
ENSG00000221983,2.085635,2.193677,2.77776,2.8353765,1.9687096,0.0
ENSG00000006015,0.0,0.7189068,0.0,0.0,0.0,0.0
ENSG00000105669,0.0,0.0,0.0,0.82774884,0.0,0.0
ENSG00000186010,0.0,1.2141482,0.78528535,1.1244309,1.6542629,0.0
ENSG00000126261,0.0,0.0,0.0,0.0,1.2456657,0.0
ENSG00000266964,0.0,1.2815263,0.0,0.0,0.0,0.0
ENSG00000089327,0.0,0.0,1.3324131,1.1902205,0.0,0.0
ENSG00000126267,0.0,1.0473677,1.1688466,1.3707391,1.493319,0.0
ENSG00000167604,0.0,0.0,0.0,0.7658479,0.0,0.0
ENSG00000126264,0.0,0.0,2.2050853,1.2637643,0.0,0.0
ENSG00000011600,0.0,0.0,0.0,2.7024837,0.0,0.0
ENSG00000126247,0.0,0.0,0.0,0.9115622,0.0,0.0
ENSG00000161281,0.0,0.0,0.0,0.0,1.2230418,0.0
ENSG00000167641,0.0,0.0,0.0,0.0,2.0540771,0.0
ENSG00000178982,0.0,0.97699136,1.4128195,1.4101803,1.3976127,0.0
ENSG00000130402,0.0,0.0,0.0,0.0,0.7944171,0.0
ENSG00000130755,0.0,0.0,1.2772194,1.4023982,0.0,0.0
ENSG00000128016,0.0,0.0,1.3373637,1.9486375,0.0,0.0
ENSG00000105193,2.2531734,2.2302508,3.0226452,2.8403792,2.5147595,0.0
ENSG00000105223,0.0,1.0352715,0.0,0.0,0.0,0.0
ENSG00000197019,0.0,0.0,0.0,0.67443824,0.0,0.0
ENSG00000090013,0.0,0.0,0.0,0.7123084,0.0,0.0
ENSG00000090006,0.0,2.9605672,0.0,0.0,0.0,0.0
ENSG00000105329,0.0,0.0,1.3406876,0.9242543,0.0,0.0
ENSG00000105372,2.6244214,2.233741,3.6171656,3.2505078,2.5023177,0.0
ENSG00000105404,0.0,1.4096539,0.0,0.0,1.2174034,0.0
ENSG00000028277,0.0,0.0,0.0,0.58647895,0.0,0.0
ENSG00000011422,0.0,0.0,0.0,2.4254432,0.0,0.0
ENSG00000125740,0.0,0.0,0.0,2.227716,0.0,0.0
ENSG00000125753,0.0,0.0,0.0,1.131082,0.0,0.0
ENSG00000125743,0.0,0.77955335,0.0,0.5121158,0.0,0.0
ENSG00000042753,0.0,0.0,0.0,0.8150144,0.0,0.0
ENSG00000197405,0.0,0.0,0.0,1.6592411,0.0,0.0
ENSG00000105373,0.0,0.0,1.140285,1.0093,0.0,0.0
ENSG00000178980,0.0,1.6623489,0.0,0.0,2.2291403,0.0
ENSG00000142227,0.0,1.2161491,1.7234899,2.007663,0.0,0.0
ENSG00000105438,0.0,0.8359561,0.0,0.0,0.0,0.0
ENSG00000063177,2.4190712,2.2488015,3.0598896,2.773055,2.5221024,0.0
ENSG00000087074,0.0,0.0,0.0,2.1043646,0.0,0.0
ENSG00000087086,2.530218,3.522462,2.8332133,4.8638716,2.625708,3.5274746
ENSG00000104894,0.0,0.0,1.4168293,1.3921921,0.0,0.0
ENSG00000142541,2.2553675,2.3198662,3.2278278,2.8323772,2.3359473,0.0
ENSG00000142534,1.9915826,2.0688393,2.479637,2.6276417,2.0345666,0.0
