,Cardiomyocyte,Endothelial,Fibroblast,Lymphoid,Myeloid,Neuronal,Pericyte,Smooth Muscle
ENSG00000075539,0.8144182,2.083477,0.9868058,1.7538638,1.3101985,0.0,1.327148,1.107584
ENSG00000163430,0.7260748,0.0,1.7363739,0.0,0.0,0.0,0.0,0.0
ENSG00000167996,0.0,0.0,1.0915954,0.0,1.6466949,0.0,0.0,0.0
ENSG00000087086,0.0,0.0,1.7698095,0.0,1.6827258,0.87002164,0.0,0.0
ENSG00000140718,1.1183621,0.0,1.5760521,0.0,0.0,1.223719,1.4318019,1.4211042
ENSG00000230590,2.2951555,2.0824516,3.0090346,2.2223253,2.6640363,2.7292583,2.6333191,2.60806
ENSG00000082074,0.0,0.0,0.0,1.9796596,0.938277,0.0,0.0,0.0
ENSG00000187889,1.0201178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010810,0.0,0.0,1.6829934,3.430546,0.0,1.3818856,1.3588296,0.0
ENSG00000109458,1.1538497,0.0,0.0,0.0,0.0,1.3268936,0.0,0.0
ENSG00000033327,0.0,0.0,1.7082136,0.0,1.9716752,0.0,0.0,0.0
ENSG00000139112,0.723523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185274,1.8320358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110328,0.0,3.359077,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143641,0.0,0.0,1.0757463,0.0,0.0,2.0926118,0.0,2.158959
ENSG00000141441,1.2383974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136895,0.8992797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007237,0.0,0.0,1.8438084,0.0,1.8449664,1.778856,0.0,0.0
ENSG00000136574,1.5086701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143614,0.6987183,0.0,0.0,1.1181476,0.0,0.0,0.0,0.0
ENSG00000114480,1.9796557,1.8972192,2.07765,0.0,0.0,0.0,1.7416271,1.5241656
ENSG00000107862,0.92669046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111846,0.7197981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145990,0.8844558,1.7353153,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131459,0.0,0.0,1.3997371,0.0,0.0,0.0,0.0,0.0
ENSG00000204120,0.8201009,0.0,0.91743225,0.0,0.0,0.0,0.9951667,0.0
ENSG00000090863,0.69671625,0.0,0.833925,1.3212249,0.0,0.0,0.0,0.0
ENSG00000106571,0.0,0.0,0.0,0.0,0.0,1.416711,0.0,0.0
ENSG00000107249,0.0,0.0,2.7157087,0.0,0.0,0.0,0.0,0.0
ENSG00000115419,0.0,0.0,1.1742256,1.336124,0.8056561,0.0,0.0,0.0
ENSG00000112699,0.0,0.0,0.0,1.0708687,0.0,0.0,0.0,0.0
ENSG00000250903,0.88818645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120063,0.0,0.0,0.0,0.0,1.5240248,0.0,0.0,0.0
ENSG00000156052,0.0,2.158026,1.4937205,0.0,2.6098745,0.0,0.0,0.0
ENSG00000078369,0.0,1.6018019,0.90144706,1.4602135,1.5117853,0.0,1.1560087,0.0
ENSG00000186469,0.0,0.0,0.0,1.5935496,0.0,0.0,0.0,0.0
ENSG00000176533,0.77630883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144674,1.9654828,0.0,1.3111877,1.1010659,1.9340897,0.0,1.358561,1.2880493
ENSG00000173230,0.9575345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138678,0.9412216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186566,1.0235324,0.0,1.1262224,1.3487642,0.0,1.0824766,1.2437301,1.0273798
ENSG00000062194,0.8081969,0.0,0.783021,1.4079077,0.8135432,0.0,1.092714,1.0892998
ENSG00000159592,0.702219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125772,0.0,0.0,0.0,1.0941095,0.0,0.0,0.0,1.0793905
ENSG00000171723,2.0130339,2.0050864,1.7493685,0.0,0.0,1.3518345,2.7393713,2.1915588
ENSG00000105220,0.8133335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000046653,0.0,0.0,0.0,0.0,0.0,2.2192123,0.0,0.0
ENSG00000163328,0.0,0.0,0.0,0.0,0.0,1.6839751,0.0,0.0
ENSG00000185477,0.0,0.0,0.0,1.5678949,0.0,0.0,0.0,0.0
ENSG00000211445,0.0,0.0,1.6559753,0.0,0.0,0.0,0.0,0.0
ENSG00000023171,1.2245666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106070,0.0,2.4022245,1.2005073,0.0,0.0,0.8265902,0.0,0.0
ENSG00000177885,0.0,0.0,0.0,0.0,1.9115684,0.0,0.0,0.0
ENSG00000164418,0.0,0.0,0.0,0.0,0.0,1.7810075,0.0,0.0
ENSG00000100077,0.0,0.0,0.0,0.0,1.6269453,0.0,0.0,0.0
ENSG00000198873,0.0,0.0,1.900962,0.0,0.0,0.0,2.8520339,1.4132144
ENSG00000186088,0.0,0.0,0.0,0.0,1.2035997,0.0,0.0,0.0
ENSG00000131149,0.0,1.1575027,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082701,0.95276314,1.7245307,1.0084695,1.2817155,1.3452891,1.3084714,1.0551771,0.0
ENSG00000148180,0.0,0.0,2.4565082,0.0,0.0,1.0880581,0.0,0.0
ENSG00000121964,0.0,0.0,0.0,0.0,0.9325384,1.7520556,0.0,0.0
ENSG00000006704,1.3509328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152402,0.0,0.0,0.0,0.0,0.0,0.0,2.5155172,0.0
ENSG00000164116,0.0,0.0,0.0,0.0,0.0,0.0,1.3472345,0.0
ENSG00000061918,0.0,0.0,0.0,0.0,0.0,0.0,0.99179333,0.0
ENSG00000144366,0.0,0.0,0.0,0.0,0.0,1.8856682,0.0,0.0
ENSG00000132475,0.0,0.0,0.82424736,0.0,0.0,0.0,0.0,0.0
ENSG00000165996,0.7449119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084754,1.1362123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138029,1.665819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237125,1.2311378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101336,0.0,0.0,0.0,0.0,0.7527014,0.0,0.0,0.0
ENSG00000180353,0.0,0.0,0.0,0.0,1.2128183,0.0,0.0,0.0
ENSG00000068024,0.8473741,0.0,0.0,1.271877,0.7271229,1.1312463,0.0,0.0
ENSG00000048052,1.3038589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092148,0.8916961,0.0,1.0225054,0.0,0.0,0.0,0.89609253,0.73511326
ENSG00000138411,0.0,0.9994864,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198265,0.888692,0.0,0.0,1.6666353,1.3656367,0.0,0.0,0.0
ENSG00000103657,0.97431374,1.9618495,1.0800946,1.8458316,1.651532,1.1368229,1.4834929,0.0
ENSG00000148634,1.2606761,0.0,1.1816142,1.5864818,1.3656912,1.3571668,1.3108907,1.1598322
ENSG00000188290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4139962
ENSG00000163909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86802447
ENSG00000100644,0.0,0.0,0.0,0.0,1.8510101,0.0,1.012692,1.3664533
ENSG00000258667,0.96466327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124440,0.92572355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064393,1.1615583,2.288222,0.0,0.0,0.0,0.0,2.8002944,2.9065652
ENSG00000110422,1.3239002,1.7092627,1.7631744,0.0,1.1917351,1.1928537,1.012023,1.3133206
ENSG00000010818,1.5321978,0.0,1.6039143,1.4474133,1.0592837,1.3847963,1.6431804,2.064473
ENSG00000206503,0.0,0.0,0.0,0.7109226,0.0,0.0,0.0,0.0
ENSG00000234745,0.0,0.0,0.0,1.2246714,0.0,0.0,0.0,0.0
ENSG00000147421,0.92733634,0.0,0.7637589,0.0,1.0160527,0.0,0.8234936,0.0
ENSG00000122566,0.8039115,1.3612517,1.301469,1.3955188,1.3732382,1.1857815,1.3721931,1.3866113
ENSG00000170144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7457556
ENSG00000092199,1.0134186,0.0,1.2559866,1.5539174,1.1320292,0.9456768,1.2938783,1.3601758
ENSG00000152795,0.0,0.0,0.86291134,0.0,0.0,0.0,0.0,0.0
ENSG00000169045,0.0,0.0,0.917342,0.99315524,0.9254478,0.0,0.9499347,0.0
ENSG00000125944,0.0,0.0,0.81631494,0.0,0.0,0.0,0.0,0.0
ENSG00000153187,0.92692107,0.0,1.3471818,1.3719184,1.2110374,1.2024583,1.4448323,1.5751417
ENSG00000152413,1.1286929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127483,0.0,0.0,1.0486305,0.0,0.0,0.0,0.9288627,0.0
ENSG00000234520,0.97119284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119471,1.1187783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165868,0.0,0.0,0.0,0.0,0.0,1.4636931,0.0,0.0
ENSG00000173641,1.1640143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142798,0.0,1.0438977,1.14772,0.0,0.0,1.2852985,0.0,0.0
ENSG00000003147,1.2019699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163565,0.0,0.0,1.5333602,1.7159656,1.5293832,1.1033008,0.0,0.0
ENSG00000006652,0.79289085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140443,2.0914445,0.0,1.6639228,0.0,0.0,1.6304032,0.0,0.0
ENSG00000197081,0.0,0.0,0.0,0.0,0.0,0.0,1.1078298,0.0
ENSG00000141753,0.0,0.0,1.1399956,0.0,0.0,0.0,0.0,0.0
ENSG00000163453,0.0,0.0,2.2469714,0.0,0.0,1.6011695,2.2773514,2.5269446
ENSG00000185811,0.0,0.0,0.0,2.4183717,0.0,0.0,0.0,0.0
ENSG00000161405,0.0,0.0,0.0,1.2164009,0.0,0.0,0.0,0.0
ENSG00000115594,0.0,0.0,0.0,0.0,0.0,0.0,1.1015544,0.0
ENSG00000196083,0.0,0.0,0.0,0.0,0.0,1.8096906,0.0,0.0
ENSG00000169306,2.30994,0.0,0.0,0.0,0.0,3.0350482,1.6549473,0.0
ENSG00000189108,0.0,0.0,0.0,0.0,0.0,1.3067006,0.0,0.0
ENSG00000134352,0.0,0.0,1.6189182,0.0,0.0,1.2220277,0.0,0.0
ENSG00000184903,1.9693725,1.8934963,2.515282,1.0174041,1.439489,2.20055,3.0729086,2.6717844
ENSG00000040933,0.0,0.0,0.0,1.6094382,1.1916554,0.0,0.0,0.0
ENSG00000109452,1.7827542,0.0,0.0,1.6781114,0.0,0.0,2.0203936,1.2134001
ENSG00000068383,0.69810885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168918,0.0,0.0,0.0,1.8230588,1.2475231,0.0,0.0,0.0
ENSG00000198825,0.0,0.0,0.0,0.0,0.0,1.3228385,0.0,0.0
ENSG00000171105,1.818124,0.0,0.0,0.0,0.0,0.0,0.8412499,0.82379985
ENSG00000102786,0.0,0.0,0.7318505,0.0,0.0,0.0,0.0,0.0
ENSG00000283154,1.5945656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140575,0.0,1.2940705,0.8586962,1.3530037,1.7876049,0.98923975,0.0,0.0
ENSG00000145703,0.0,0.0,0.0,2.8072443,2.340261,2.5158048,0.0,0.0
ENSG00000090376,0.0,1.2317395,0.0,0.0,1.6557181,0.0,0.0,0.0
ENSG00000078747,0.758471,0.0,1.0532889,1.2517014,1.0778517,0.97534174,0.976372,1.0250797
ENSG00000129636,0.89574933,0.0,0.0,0.0,1.4371604,0.0,0.0,0.0
ENSG00000213949,0.0,2.0359645,0.0,0.0,0.0,1.2565256,1.0138655,0.0
ENSG00000115232,0.0,0.0,0.0,2.1602292,0.0,0.0,0.0,0.0
ENSG00000091409,0.0,1.8148357,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144668,1.7743692,0.9309089,0.0,0.0,1.2134832,0.0,0.0,0.0
ENSG00000005844,0.0,0.0,0.0,0.8168311,0.0,0.0,0.0,0.0
ENSG00000138448,1.0222205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150093,0.0,1.0321203,0.0,0.0,0.0,0.0,1.4869279,1.0289325
ENSG00000105855,0.0,0.0,0.0,0.0,0.0,2.8229823,0.0,0.0
ENSG00000113263,0.0,0.0,0.0,1.876205,0.0,0.0,0.0,0.0
ENSG00000136156,0.0,0.0,1.4778526,0.0,0.7535283,0.0,0.0,0.0
ENSG00000150995,0.0,0.0,0.7287284,0.0,0.0,0.0,1.7711236,1.5811685
ENSG00000123104,0.8847898,1.6978688,1.0751102,1.3187139,2.3478906,0.0,0.0,0.0
ENSG00000205726,0.0,0.0,0.0,0.0,2.0504894,1.0659769,0.0,0.0
ENSG00000198399,0.92169464,1.0506214,0.96375966,1.3249204,1.4890511,0.0,0.0,0.0
ENSG00000162434,0.0,0.0,0.8409864,2.0283787,0.0,0.0,1.057502,0.0
ENSG00000096968,0.0,0.0,0.0,0.0,1.135674,0.0,0.0,0.0
ENSG00000008083,0.0,0.0,0.0,1.6318908,2.0634203,0.0,0.0,0.0
ENSG00000153814,1.6424798,0.0,0.0,0.99680793,0.80562186,0.0,0.0,0.0
ENSG00000171988,1.6384163,2.977829,2.4700675,1.9187245,2.2262778,2.3986228,2.5632894,2.2381072
ENSG00000225470,0.7322984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160145,1.1317444,2.3299096,0.0,0.0,0.0,0.0,1.9675179,2.047682
ENSG00000107104,2.0109482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120071,1.1632196,0.0,1.3819416,2.0806618,1.527545,1.2915777,1.4213424,1.2986135
ENSG00000144445,0.7008349,0.0,0.0,0.0,0.0,0.90691435,0.0,0.0
ENSG00000114166,0.0,0.0,0.0,1.8893131,0.0,0.0,0.0,0.0
ENSG00000083168,0.8093709,1.6186209,1.156307,1.7730618,1.2258407,1.140285,1.2488039,1.0774047
ENSG00000156650,0.8966507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189337,0.0,0.0,2.9167616,0.0,0.0,0.0,0.0,0.0
ENSG00000169282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2343236
ENSG00000171385,0.71581876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156113,0.0,0.0,0.0,0.0,1.9388719,0.0,0.0,0.0
ENSG00000135643,0.0,0.0,0.0,0.0,0.0,2.0110416,0.0,0.0
ENSG00000053918,0.34682378,0.0,0.0,0.0,0.7327864,0.0,0.0,0.0
ENSG00000162687,0.0,0.0,1.5912619,0.0,0.0,0.0,0.0,0.0
ENSG00000134504,0.0,0.0,0.0,0.0,0.0,1.1223644,0.0,0.0
ENSG00000173120,0.94298875,0.0,1.1326704,1.4926506,1.7022572,0.0,1.006593,0.0
ENSG00000107077,0.9400792,0.0,0.0,1.5768137,1.306406,0.0,0.0,0.0
ENSG00000073614,0.6965395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147050,0.7756436,0.0,0.93347394,1.2053169,0.70779073,0.0,0.79883194,0.77603567
ENSG00000131773,0.0,0.0,0.0,0.0,0.0,1.8121871,0.0,0.0
ENSG00000170871,1.1295781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166398,0.0,1.6062455,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136813,0.92078435,1.051045,1.1195768,0.0,0.0,0.0,0.96789145,0.0
ENSG00000138688,0.0,0.0,0.0,1.5864818,0.8532853,0.0,0.9286778,0.0
ENSG00000120549,0.7470975,3.0139322,0.0,0.0,0.0,2.3132746,0.0,0.0
ENSG00000174718,0.0,0.0,0.0,1.4878621,0.0,0.0,0.0,0.0
ENSG00000197077,0.0,0.9623079,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134313,1.315311,0.0,0.0,0.0,0.0,0.9512001,0.0,0.0
ENSG00000137177,0.89902043,1.9332716,0.8722035,0.0,0.702476,0.9406976,0.0,0.0
ENSG00000089177,0.0,0.0,0.0,0.0,0.0,0.0,1.277406,0.0
ENSG00000054523,1.1679301,0.0,0.0,0.0,1.157428,1.3295445,0.0,0.0
ENSG00000139116,1.4350846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149571,0.0,0.0,0.0,0.0,0.0,3.0910234,0.0,0.0
ENSG00000118922,0.8043208,0.0,0.0,2.1883848,0.0,0.0,0.0,0.0
ENSG00000118263,0.0,1.6368728,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119138,0.0,0.0,1.1097348,0.0,0.0,1.429744,0.0,1.7491091
ENSG00000213160,0.0,0.0,0.0,0.0,0.0,0.0,0.71646917,0.0
ENSG00000114796,1.6350417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119771,0.0,0.0,0.0,0.0,0.0,1.8686359,0.0,0.0
ENSG00000122550,0.9685494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118058,0.0,0.0,0.7411839,1.1873038,0.0,0.0,0.0,0.0
ENSG00000055609,1.3278098,1.8539561,1.7637751,2.0568504,2.0613234,1.8121871,1.861718,1.6290839
ENSG00000005483,0.9900363,1.6958667,1.4761573,2.015727,1.9614556,1.3827797,1.6530668,1.6189861
ENSG00000126777,1.3999674,1.021026,1.035096,0.0,0.0,0.0,1.2187446,0.0
ENSG00000115919,0.0,0.0,0.0,0.0,1.8092635,0.0,0.0,0.0
ENSG00000196569,3.9861212,0.0,4.3412933,0.0,0.0,1.8789018,0.0,0.0
ENSG00000112769,0.0,0.0,0.0,0.0,0.0,1.2862453,1.3732378,0.0
ENSG00000091136,0.0,0.0,1.8855101,0.0,0.0,0.0,1.3532214,0.0
ENSG00000135862,0.0,0.0,2.311401,0.0,0.0,1.6174862,0.0,0.0
ENSG00000133424,2.9080262,1.1597519,0.0,0.0,0.0,1.8554716,1.4467757,0.0
ENSG00000161813,0.7691246,0.0,0.0,0.0,0.0,0.0,0.0,0.7985258
ENSG00000107929,0.0,0.0,0.0,0.0,1.1861374,0.0,0.0,0.0
ENSG00000172954,1.0461093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196233,0.88966286,0.0,0.0,0.0,1.0007902,0.0,0.0,0.0
ENSG00000136167,0.0,0.0,0.0,0.90104234,0.0,0.0,0.0,0.0
ENSG00000043462,0.0,0.0,0.0,0.0,1.2811508,0.0,0.0,0.0
ENSG00000169744,0.0,3.3959894,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122367,2.5303066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4541543
ENSG00000168675,1.714704,1.8058558,0.0,0.0,2.3460264,0.0,0.0,0.0
ENSG00000153902,0.0,0.0,0.0,0.0,0.0,1.422894,0.0,0.0
ENSG00000100600,0.0,0.0,0.0,0.0,1.4022734,0.0,0.0,0.0
ENSG00000205213,0.0,0.0,1.4979753,0.0,0.0,0.0,0.0,0.0
ENSG00000145685,0.0,0.0,0.73350585,0.0,0.0,1.012971,0.0,0.0
ENSG00000183722,1.4471692,1.8060683,1.8926568,0.0,0.0,0.0,3.0051506,2.0192146
ENSG00000064042,2.2858875,2.6249654,1.2200891,0.0,0.0,0.0,0.0,0.0
ENSG00000169756,1.2565256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111052,0.0,0.0,0.0,0.0,0.0,0.0,1.1483811,0.0
ENSG00000231721,2.6253366,1.7442684,2.219578,2.8387523,2.1219678,1.7621745,2.175479,2.5886838
ENSG00000230876,3.4808075,3.591856,3.6650069,3.698473,3.5252454,3.597969,3.6276984,3.574238
ENSG00000242086,0.77155566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235437,0.71619326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234663,0.0,0.0,0.0,1.213234,0.0,0.0,0.0,0.0
ENSG00000136153,1.3716989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170807,0.7040993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102910,0.7021164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198121,0.0,0.0,1.5867109,0.0,0.0,2.4118292,0.0,0.0
ENSG00000139679,0.0,0.0,0.0,0.0,1.1150796,0.0,0.0,0.0
ENSG00000175445,0.8966507,0.0,0.0,0.0,0.0,0.0,0.79615104,0.0
ENSG00000145012,2.7212243,2.1605968,2.2291713,2.3916466,2.5675995,2.4439921,3.1829052,3.4897056
ENSG00000198589,1.1558595,0.0,0.0,2.3523486,0.9539404,1.1827903,0.0,0.0
ENSG00000136141,0.0,1.6797901,0.0,0.0,0.84211326,0.0,0.0,0.0
ENSG00000186001,0.75865215,0.0,1.0173476,0.0,0.0,1.7481267,0.81673926,0.0
ENSG00000148655,0.7737827,3.0374289,0.0,0.0,3.4080393,1.967121,0.0,0.0
ENSG00000123384,0.0,0.0,1.7149374,0.0,1.0971477,0.0,0.0,0.0
ENSG00000163827,1.4153523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124831,1.7166677,0.0,1.3228891,0.0,1.8441072,0.0,1.5631971,1.462379
ENSG00000093167,1.6521568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049323,1.9783659,0.0,1.9235754,0.0,0.0,0.0,0.0,0.0
ENSG00000090006,0.0,0.0,1.1413717,0.0,0.0,0.0,0.0,0.0
ENSG00000108848,1.1058307,0.9445228,1.3524188,1.4268516,1.0811231,1.3190124,1.5550926,1.3950409
ENSG00000254087,0.0,0.0,0.0,0.0,1.1422796,0.0,0.0,0.0
ENSG00000143669,0.0,0.0,0.0,1.5393736,0.90832984,1.2864349,0.0,0.0
ENSG00000133800,0.0,0.0,0.0,0.0,1.6588963,0.0,0.0,0.0
ENSG00000127603,1.6744404,2.497272,1.5698442,2.1036453,1.9791181,0.0,1.6205702,1.9214985
ENSG00000172264,0.87873673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178573,0.0,0.0,0.0,0.0,1.0946326,0.0,0.0,0.0
ENSG00000151276,2.2654624,2.8607407,0.0,0.0,0.0,0.0,0.0,1.1259525
ENSG00000187391,1.8127947,0.0,1.4426894,0.0,0.0,0.0,0.0,0.0
ENSG00000184384,0.0,0.0,2.7588859,1.9151051,2.2613132,0.0,2.7113373,2.276246
ENSG00000196782,0.0,0.0,0.0,0.0,1.7075971,0.0,0.0,0.0
ENSG00000111885,0.0,0.0,1.8028872,0.0,2.344214,0.0,0.0,0.0
ENSG00000112893,0.0,0.0,1.0241039,0.0,0.0,0.0,0.0,0.0
ENSG00000109323,0.0,0.0,0.0,0.0,1.2939265,0.0,0.0,0.0
ENSG00000131711,0.0,0.0,0.0,0.0,0.0,1.3469712,1.9852567,1.1245365
ENSG00000169032,0.0,0.0,0.0,0.0,1.1675875,0.0,0.0,0.0
ENSG00000095015,0.0,0.0,0.0,0.0,0.9984026,0.0,0.0,0.0
ENSG00000091436,1.8227425,0.0,1.2653141,0.0,0.0,0.0,1.6630415,1.5573556
ENSG00000197442,0.8129145,0.0,1.3615754,1.6027519,0.0,0.0,0.0,0.0
ENSG00000047849,2.470231,1.8742176,1.7507763,1.085,1.0499573,2.484595,1.7263325,1.245894
ENSG00000011566,1.6402984,0.8740307,1.3413129,0.0,0.0,1.2086834,1.0767022,0.0
ENSG00000071054,0.73378724,1.269439,1.0514686,0.0,0.0,1.1192989,2.3590446,1.6793463
ENSG00000012983,0.0,0.0,0.934787,0.0,0.0,1.6486424,0.0,0.0
ENSG00000100030,0.0,0.0,0.0,1.1927826,0.0,0.0,0.0,0.0
ENSG00000162889,1.0392108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166974,0.7742864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145416,0.0,0.0,0.0,0.0,1.9534912,0.0,0.0,0.0
ENSG00000173926,1.3176591,0.0,2.0240908,0.0,0.0,0.0,0.0,0.0
ENSG00000145495,0.98036075,0.0,0.84346867,0.0,0.0,0.0,1.0638597,0.34934646
ENSG00000136536,0.7831497,0.0,0.76810193,0.0,0.82206213,0.0,0.8331366,0.0
ENSG00000075413,1.4598327,1.0716889,1.345394,1.2562578,1.2289956,1.1192989,1.235837,1.2134833
ENSG00000086015,0.85779583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069020,2.636222,2.0322583,0.0,0.0,0.0,0.0,0.9499347,1.6264634
ENSG00000132561,0.0,0.0,0.0,0.0,0.0,0.7737197,0.0,0.0
ENSG00000204406,1.591911,1.419438,1.5506874,1.7975471,1.3860321,1.5900435,1.7322123,1.4348438
ENSG00000152601,2.2335923,2.2701192,2.7144082,3.3648322,2.4380894,2.2847805,2.6205559,2.572106
ENSG00000139793,1.4321657,0.0,0.76369774,0.0,1.1184661,0.0,0.0,1.2210997
ENSG00000143797,0.0,0.0,0.0,0.0,0.0,1.0246187,0.0,0.0
ENSG00000197971,0.0,0.0,0.0,1.6575272,0.86465764,0.0,0.0,0.0
ENSG00000140943,0.8905088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.953406
ENSG00000171444,0.0,1.0847408,0.0,0.0,0.0,0.0,1.3965819,0.0
ENSG00000126217,0.0,1.9441978,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143384,0.0,0.0,0.0,0.0,0.8667311,0.0,0.0,0.0
ENSG00000175471,0.0,1.7733872,0.0,0.0,2.0023108,0.0,0.0,0.0
ENSG00000140563,0.0,0.0,0.0,1.2859786,0.0,0.0,0.0,0.0
ENSG00000065833,0.0,0.0,0.0,0.0,1.2722988,0.0,0.0,0.0
ENSG00000085276,0.0,2.9672737,1.6618875,0.0,0.0,0.0,0.0,0.0
ENSG00000169057,0.0,0.0,0.0,1.1088998,0.0,0.0,0.0,0.0
ENSG00000108510,0.9569415,0.0,1.1574652,0.0,0.998132,0.0,1.0648549,1.0442562
ENSG00000123066,1.2075722,2.3621593,2.1324923,1.9390849,2.2842522,2.132383,1.7687329,2.053465
ENSG00000068305,1.6391685,3.0176468,1.1786854,0.0,2.11782,1.3140162,1.6853907,0.0
ENSG00000081189,0.0,2.1125383,0.0,0.0,2.272946,0.0,1.7169018,0.0
ENSG00000214548,0.0,0.0,1.0541408,0.0,0.0,0.0,0.0,0.0
ENSG00000143995,1.1659114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134138,2.301107,0.0,1.7304273,0.0,0.0,0.0,0.71896076,1.1062222
ENSG00000153208,0.0,0.0,0.0,0.0,2.1467674,0.0,0.0,0.0
ENSG00000169519,0.7441573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140545,0.0,0.0,0.0,0.0,0.0,0.0,1.2952255,1.4469833
ENSG00000118855,0.0,0.0,0.0,0.0,1.070995,0.0,0.0,0.0
ENSG00000071073,0.0,0.0,0.0,0.0,1.1113391,0.0,0.0,0.0
ENSG00000152127,2.0425258,0.94428265,1.4363658,1.7070432,1.8265922,0.0,1.5525928,0.0
