,ASDC,BFU-E,Basophilic Erythroblast,CD14 Mono,CD16 Mono,CD4 Central Memory,CD4 Effector Memory,CD4 Naive,CD4 Regulatory,CD8 Central Memory,CD8 Effector Memory 1,CD8 Effector Memory 2,CD8 Naive,CD8 Tissue Resident Memory,CFU-E,CLP,Cycling Progenitor,Early GMP,Early ProMono,EoBasoMast Precursor,GMP-Cycle,GMP-Mono,GMP-Neut,HSC,Immature B,LMPP,Large Pre-B,Late ProMono,MEP,MLP,MLP-II,MPP-MkEry,MPP-MyLy,Mature B,Megakaryocyte,Megakaryocyte Precursor,NK,NK CD56high,NK Proliferating,Orthochromatic Erythroblast,Plasma Cell,Polychromatic Erythroblast,Pre-ProB,Pre-cDC,Pre-pDC,Pre-pDC Cycling,Pro-B Cycling,Pro-B VDJ,Pro-Erythroblast,Small Pre-B,Stromal,T Proliferating,cDC1,cDC2,pDC
ENSG00000222041,0.0,0.8995526256384673,0.9075353907214271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130677039976474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378129034130661,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9046044371746205,0.0,0.0,0.9005431102381812,0.0,0.0,0.0
ENSG00000100592,0.0,0.0,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9261160470821239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483366895605017,0.0,0.0,0.0,0.0,0.0,0.9361087183157603,0.0,0.0,0.0,0.0,0.0,0.0,0.9338977336883545,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153071,0.9814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955490695105659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129562,0.4013576871818966,0.5814487293914512,0.37478976006861087,0.0,0.0,0.0,0.0,0.0,0.4079822599887848,0.0,0.0,0.0,0.0,0.0,0.48893805786415384,0.3717202279302809,0.43961879500636347,0.41666893826590645,0.0,0.5484481244175522,0.4663798389611421,0.39349952560883983,0.4444210308569449,0.38822374520478425,0.0,0.39184772968292236,0.3831036157078213,0.0,0.5675985482003953,0.38458385511680887,0.43114668793148464,0.4139766350940422,0.3846171928776635,0.0,0.35185185185185186,0.7500171109482094,0.0,0.0,0.5020624719284199,0.0,0.45722467479882417,0.3562056576764142,0.3683411004366698,0.38550757699542576,0.42524754338794285,0.5173521571689181,0.3822693482593254,0.0,0.4236258334583706,0.0,0.49155946793379607,0.49993521637386745,0.3645213478141361,0.3652311453112849,0.5177865425745646
ENSG00000132676,0.0,0.8815880561316455,0.8905173021334188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937473517877085,0.0,0.8711154240149038,0.871374049672374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797535454785382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703703703703703,0.0,0.0,0.0,0.8998767314133821,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115866,0.0,0.7555268362716392,0.7317758434348636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7588240250393197,0.0,0.7592386768923866,0.771202607287301,0.0,0.0,0.7449157867166731,0.7237681459497523,0.728124917657287,0.0,0.0,0.7652842413496088,0.0,0.0,0.7408148359369349,0.0,0.0,0.0,0.0,0.0,0.0,0.7645460974287104,0.0,0.0,0.0,0.0,0.0,0.0,0.7713361404560231,0.7222222222222222,0.7512098550796509,0.0,0.7787355294934025,0.0,0.7490339378515879,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071626,0.0,0.8389861109080138,0.8625279554614315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549045379515048,0.0,0.8333333333333334,0.0,0.0,0.0,0.8350129270995105,0.0,0.0,0.0,0.0,0.0,0.8778111636638641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8432961569892036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8408911713847408,0.0,0.0,0.8857559627956815,0.0,0.8737876095153667,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183283,0.45490520971792714,0.32851547885824134,0.3046545816792382,0.6274607987315567,0.5731524935475102,0.0,0.0,0.0,0.4780710924554754,0.0,0.0,0.0,0.0,0.0,0.32451020898642363,0.0,0.3120296122851195,0.3079280577324055,0.5712255990063703,0.32436156935162014,0.3149342205789354,0.36685164659111585,0.0,0.3552123617242884,0.508249302705129,0.3173212574587928,0.3823084963692559,0.6125586772406543,0.34850727297641615,0.31125461282553496,0.36896521625695405,0.3374007962368153,0.3293424590870186,0.4929436544577281,0.4053169853157467,0.3483615815639496,0.0,0.0,0.4352778836532875,0.0,0.0,0.2962962962962963,0.3398869291499809,0.44824979371494716,0.3203050869482535,0.38938580398206357,0.36710532506306964,0.0,0.31317241213939806,0.38145500311145075,0.0,0.4230166717811867,0.4318151264278977,0.5072314198370333,0.4874467893883034
ENSG00000006634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155368,0.5122885527434172,0.3386907356756705,0.0,0.3982166625835277,0.3813035421901279,0.0,0.0,0.0,0.4132593947428244,0.0,0.0,0.3821189822974028,0.0,0.0,0.3247785590313099,0.3594375263761591,0.3825144072373708,0.3786096992316069,0.529572214241381,0.3922517652864809,0.4318980077902476,0.4935242401229011,0.3894193470478058,0.0,0.0,0.34537889780821623,0.4918582362157327,0.45853746047726385,0.3344677774994462,0.3865265901441927,0.4681322431122815,0.0,0.0,0.0,0.0,0.3326006951155486,0.4935242401229011,0.4473599648034131,0.5671976341141595,0.0,0.31959519452518886,0.0,0.37002308280379687,0.5530189154324708,0.503733174668418,0.5807095567385355,0.3887739523693367,0.0,0.3148148148148148,0.49345384262226244,0.36681435836686027,0.4936584609526175,0.4551693752959923,0.46540005449895505,0.5199460652139452
ENSG00000136279,0.8353075473396866,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7844378009990409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82997927069664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8103252174677672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139664232730865,0.7982251787627185,0.8520608456046493,0.8166099124484592,0.0,0.7851514915625254,0.0,0.0,0.82687090171708,0.8481115930610232,0.0,0.858241284335101
ENSG00000100897,0.0,0.0,0.94781662468557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513283680986475,0.0,0.9600582089689043,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164934,0.0,0.9462907910346985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9468951081788098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9534436519499179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143164,0.0,0.0,0.9671457155987069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.9720114127353385,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136485,0.0,0.8910909151589429,0.8703703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928546574380662,0.0,0.8820507106957612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837647404935625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870796351521103,0.8726247482829623,0.0,0.0,0.8873951821415512,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156136,0.0,0.0,0.8780473735597398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9089224437872568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157212729807254,0.8952580061223772,0.0,0.0,0.9006386818709197,0.9214234363149714,0.0,0.8762256657635724,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000172795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175203,0.0,0.8828325514440183,0.8748191010068964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8814328489480195,0.0,0.8753958576255374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878848922473413,0.0,0.0,0.0,0.0,0.0,0.0,0.8796062933074104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703703703703703,0.0,0.0,0.0,0.882796507190775,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137100,0.6920333394297847,0.6612807799268652,0.6949424412515428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531646119223701,0.0,0.6594173389452475,0.6488700520109247,0.0,0.6481481481481481,0.654783468555521,0.0,0.0,0.0,0.0,0.0,0.7424619032277001,0.0,0.0,0.0,0.6782565657739286,0.0,0.0,0.0,0.0,0.690733461468308,0.0,0.0,0.7912207985365832,0.0,0.0,0.7274849238219084,0.0,0.6940023656244632,0.6871415111753676,0.7440829221849088,0.7170599345807676,0.0,0.6737872715349551,0.0,0.0,0.770946204662323,0.6650456455018785,0.0,0.0
ENSG00000104671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836913192713702,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179958,0.0,0.8441696277371159,0.7962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346781741689753,0.0,0.8493747810522715,0.8381000459194183,0.0,0.8054270214504666,0.82343848656725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8614882285948153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979965618363133,0.8193889138875184,0.0,0.0,0.0,0.8202049345881851,0.0,0.0,0.0,0.7963487649405444,0.0,0.0
ENSG00000137692,0.0,0.0,0.9506664518956784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483413155432101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9564732213815054,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169738,0.0,0.7274782558282217,0.7151219182544284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7084564743218599,0.0,0.7303473507916486,0.710824379214534,0.0,0.0,0.753746916850408,0.713569814408267,0.0,0.0,0.0,0.0,0.7107169363233778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045708250116419,0.0,0.0,0.7761265050481867,0.0,0.0,0.7098164668789616,0.0,0.7852127276085041,0.7089401097209366,0.7507032906567609,0.0,0.0,0.718847244977951,0.0,0.0,0.7037037037037037,0.7472368931328809,0.0,0.0
ENSG00000213722,0.643976236935015,0.6678882406817542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296296296296297,0.7234405853130199,0.6497337873335238,0.6332453974971065,0.0,0.6343638091175644,0.0,0.0,0.0,0.687168171008428,0.0,0.6789019483107107,0.6595363197503267,0.0,0.7450249515197895,0.7192903337655244,0.7295398281680213,0.7189896371629503,0.6915889570006618,0.0,0.0,0.6814916718889166,0.0,0.0,0.0,0.0,0.0,0.0,0.6636816417729413,0.0,0.6585958555892661,0.7439480026563009,0.6422514153851403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6661295614860676
ENSG00000167986,0.0,0.0,0.9661534605202852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739650774885107,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168209,0.8504378497600555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8768903911113739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.9089286857181125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8537856561166269,0.0,0.0,0.0,0.8360697174513781,0.8189281655682458,0.8180946420740198,0.8347719201335201,0.0,0.0,0.0,0.0,0.0,0.0,0.856797206181067,0.8359139131175147,0.0
ENSG00000244038,0.6944062301406154,0.6645857989788055,0.6481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6643058348585058,0.0,0.6738035413953993,0.6937773194577959,0.0,0.7145231388233326,0.7085564798778958,0.6644803451167213,0.6942318291575821,0.0,0.0,0.6665225492583381,0.0,0.0,0.6538075561876651,0.0,0.6804772869304374,0.0,0.0,0.0,0.0,0.676148956572568,0.0,0.0,0.0,0.0,0.6881212393442789,0.0,0.0,0.6644346162124917,0.7030540638499789,0.7296385411862973,0.0,0.0,0.6564609838856591,0.0,0.0,0.0,0.6619414168375509,0.0,0.0
ENSG00000162733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000198171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099977,0.49647588200039333,0.4471321668889787,0.4939078787962596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47528728953114263,0.4026321261017411,0.4621845516893599,0.45015259252654183,0.5191361937257979,0.43667945707285843,0.5052982083073368,0.5278322751875277,0.47954326978436224,0.396812050430863,0.0,0.41860213434254684,0.46534028870088084,0.0,0.4062253987347638,0.41446938779619,0.4120016970016338,0.40390395124753314,0.4020092288653056,0.0,0.0,0.4505192173851861,0.0,0.0,0.422504515559585,0.0,0.3888888888888889,0.4281907456892508,0.41561268435584175,0.5392451694718113,0.4939910747386791,0.5054259256080345,0.42015284410229436,0.0,0.493311259481642,0.0,0.0,0.4134488723896168,0.4547972513569726,0.4164858901942218,0.44447277431134824
ENSG00000079785,0.0,0.8973887308880135,0.9250120332947483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907031038293132,0.0,0.8893028431468539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8988730101673691,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.9226694029790384,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100201,0.5114026224171674,0.540019647942649,0.4996201120041035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5382180534027241,0.6410256271009092,0.5292570999375096,0.5292386843098534,0.0,0.5434401322294165,0.5239745831048047,0.519250852090341,0.48148148148148145,0.5674618868916123,0.0,0.5678231727193903,0.5064987142880758,0.0,0.5742708709504869,0.6649232893078415,0.6602963021507969,0.5912891957494948,0.590579237099047,0.0,0.0,0.5466947765262039,0.0,0.0,0.0,0.0,0.0,0.4888536775553668,0.5833720664183298,0.5085747650376072,0.5630525516139137,0.5622780356142256,0.5197732393388395,0.0,0.5194984884173782,0.0,0.5127732786867354,0.0,0.0,0.0,0.603403162073206
ENSG00000088205,0.0,0.7873381895047648,0.7962389544204429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8004369139671326,0.0,0.7572399035648063,0.7576088353439614,0.0,0.743268965571015,0.7512520882818434,0.0,0.0,0.0,0.0,0.7464056412378947,0.0,0.0,0.7482846776644388,0.0,0.0,0.0,0.0,0.0,0.0,0.7783276416637279,0.0,0.0,0.0,0.0,0.0,0.0,0.7573486919756289,0.7428065394913709,0.7500839807369091,0.7407407407407407,0.0,0.0,0.8136830881789878,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165732,0.7271904702539798,0.7071882431153897,0.7428542375564575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413603067398071,0.0,0.6919919208244041,0.7104885600231312,0.0,0.6851851851851852,0.7043813776086878,0.7056777146127489,0.6939539225013168,0.0,0.0,0.6856827791090365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049940868660256,0.0,0.0,0.0,0.0,0.0,0.0,0.6917759113841586,0.7226518955495622,0.6861720581849416,0.0,0.0,0.0,0.7652946942382388,0.0,0.0,0.0,0.7138627403312259,0.732418339561533,0.0
ENSG00000089737,0.7334656847847832,0.7154925951251278,0.7372148776495898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729604176901005,0.0,0.71528270178371,0.7081108027034335,0.0,0.0,0.7041611439651914,0.0,0.0,0.0,0.0,0.6950017611185709,0.7230036954085032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7293409064964012,0.0,0.0,0.0,0.0,0.0,0.6851851851851852,0.0,0.7022932789943837,0.7159954287387706,0.7282008683239972,0.6942779929549606,0.0,0.7647506682961075,0.0,0.7805180406128919,0.7058513418391898,0.0,0.0,0.0
ENSG00000124228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123136,0.0,0.7123618501204031,0.7603576271622269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143225912694577,0.0,0.7175789398175699,0.7037037037037037,0.0,0.0,0.7184124611042164,0.0,0.0,0.0,0.0,0.0,0.8165651537753917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724478092458513,0.0,0.0,0.8103425403436025,0.0,0.0,0.7085647549894121,0.7046575435885677,0.7375539773040347,0.7128275169266595,0.788992452400702,0.8229028626724526,0.0,0.7515964099654445,0.0,0.0,0.7805045622366446,0.0,0.0,0.0
ENSG00000215301,0.794385822834792,0.7652638885709975,0.7598632916256234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7774894999133216,0.0,0.7710465214870594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784931625481005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8046377345367715,0.7767234841982523,0.0,0.7791402814564882,0.0,0.7834820438314367,0.0,0.8951383222032476,0.0,0.8319413286668284,0.8474813567267524,0.0
ENSG00000183258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145833,0.6095536605075553,0.6250376888999233,0.6174426398895405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6275117253815686,0.0,0.6076777301452778,0.5868846398812754,0.0,0.5931066649931448,0.597027951920474,0.576171416927267,0.0,0.0,0.0,0.5764643218782213,0.6548513615572894,0.0,0.5812976481737914,0.5796822960729953,0.0,0.0,0.0,0.0,0.0,0.6462355344383804,0.0,0.0,0.6231726551497424,0.0,0.0,0.5740740740740741,0.5951138315377412,0.6061372315442121,0.6175532948087763,0.6421770056088766,0.6369841595490774,0.0,0.6358393331368765,0.0,0.0,0.6082700943505323,0.5741528703106774,0.0,0.0
ENSG00000105671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
