,Antigen presenting cell (RPS high),B cell (Plasmocyte),Dendritic cell,Endothelial cell (APC),Fibroblast,Macrophage,Mast cell,Monocyte,Smooth muscle cell,Stromal cell,T cell,Ventricle cardiomyocyte
ENSG00000026025,0.0,0.0,0.0,3.0540965,3.1256804,3.2254272,3.210143,0.0,0.0,2.846876,0.0,0.0
ENSG00000178982,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139574,0.0,0.0,0.0
ENSG00000008517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0666957,0.0
ENSG00000127540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2659168,0.0,0.0,3.101713
ENSG00000065518,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0388439,0.0,0.0,0.0
ENSG00000104879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4928935
ENSG00000169908,0.0,0.0,0.0,3.1842077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120742,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7435975,0.0
ENSG00000170889,0.0,0.0,2.5883422,0.0,0.0,0.0,0.0,2.9135375,0.0,0.0,0.0,0.0
ENSG00000204370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9978247
ENSG00000135940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4080415,0.0,0.0,3.387178
ENSG00000237550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732705
ENSG00000224397,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.921806,0.0,0.0,0.0
ENSG00000110934,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089009,0.0,0.0,2.3951726,0.0,0.0,0.0,1.3288203,0.0,0.0,0.0,0.0,0.0
ENSG00000183648,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0596898
ENSG00000080824,0.0,0.0,0.0,0.0,0.0,2.1383035,2.984827,0.0,0.0,0.0,0.0,0.0
ENSG00000116209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4433236,0.0,0.0
ENSG00000241837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0341105
ENSG00000118194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.207115
ENSG00000087086,5.7063985,1.9329935,5.16213,0.0,0.0,5.1556807,3.058944,5.5249763,0.0,0.0,0.0,0.0
ENSG00000151729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.085019
ENSG00000196262,0.0,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115738,0.0,0.0,0.0,0.0,0.9856824,0.0,2.8136916,0.0,0.0,0.0,2.8891678,0.0
ENSG00000164691,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000158869,4.313615,0.0,2.9036927,0.0,0.0,2.8843477,3.1359425,3.4342294,0.0,0.0,0.0,0.0
ENSG00000197614,0.0,0.0,0.0,0.0,3.25877,0.0,0.0,0.0,0.0,2.7537208,0.0,0.0
ENSG00000182004,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087074,0.0,0.0,0.0,0.0,0.0,0.0,2.9557488,0.0,0.0,0.0,0.0,0.0
ENSG00000169021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732705
ENSG00000156885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000233927,0.0,0.0,0.0,0.0,0.0,0.0,3.0832667,0.0,0.0,0.0,0.0,0.0
ENSG00000130303,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128340,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169567,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169429,0.0,0.0,3.1292977,0.0,0.0,2.7242525,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169508,0.0,0.0,2.2962198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129538,0.0,0.0,0.0,2.8392575,0.0,3.4857092,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172236,0.0,0.0,0.0,0.0,0.0,0.0,4.791651,0.0,0.0,0.0,0.0,0.0
ENSG00000111640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.119534
ENSG00000164687,0.0,0.0,0.0,3.0994813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104904,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,2.5850165,0.0,0.0,0.0,0.0
ENSG00000121769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4556813
ENSG00000198258,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9978247
ENSG00000143632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5184675
ENSG00000163751,0.0,0.0,0.0,0.0,0.0,0.0,3.9029021,0.0,0.0,0.0,0.0,0.0
ENSG00000105974,0.0,0.0,0.0,2.8109076,0.0,0.0,0.0,0.0,0.9157976,0.0,0.0,0.0
ENSG00000149806,0.0,1.9329935,2.0050864,0.0,0.0,0.0,2.624988,2.1171548,0.0,0.0,2.207243,0.0
ENSG00000115414,0.0,0.0,0.0,0.0,1.2414919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088986,0.0,0.0,0.0,0.0,0.95017856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108654,3.1096535,2.5510323,2.601533,2.8249693,2.3816922,0.0,3.0832667,0.0,0.0,2.4454176,0.0,0.0
ENSG00000204628,0.0,0.0,2.2962198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182774,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147403,3.2414207,2.2724578,2.2962198,0.0,0.0,0.0,2.762308,2.4578552,0.0,0.0,0.0,0.0
ENSG00000165629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515643
ENSG00000166295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4821815
ENSG00000138326,3.1931264,0.0,0.0,0.0,0.0,1.9096065,1.2961677,0.0,0.0,0.0,0.0,0.0
ENSG00000188846,0.0,0.0,0.0,0.0,0.0,0.0,1.4334875,0.0,0.0,0.0,0.0,0.0
ENSG00000182326,0.0,0.0,0.0,0.0,2.886772,0.0,0.0,0.0,0.0,3.0044672,0.0,0.0
ENSG00000169020,0.0,2.454301,0.0,0.0,0.0,0.0,0.0,0.0,2.4992976,0.0,0.0,3.137999
ENSG00000145649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7749367,0.0
ENSG00000169271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515643
ENSG00000143110,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136942,3.1931264,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642716,0.0
ENSG00000166441,3.1931264,2.930153,3.1292977,2.317388,0.0,2.800687,3.1370554,2.639106,0.0,0.0,2.9699426,1.2170621
ENSG00000164733,0.0,0.0,2.6941612,0.0,0.0,3.7184627,0.0,2.810174,0.0,0.0,0.0,0.0
ENSG00000155368,0.0,0.0,1.9676502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000096384,0.0,0.0,2.2962198,0.0,0.0,0.0,1.3288203,0.0,0.0,0.0,0.0,0.0
ENSG00000189129,0.0,0.0,0.0,0.0,2.868608,0.0,0.0,0.0,0.0,3.1004987,0.0,0.0
ENSG00000198918,3.0618289,0.0,2.8079755,0.0,0.0,2.2335923,3.053019,2.5359335,0.0,0.0,1.1032614,0.0
ENSG00000118181,3.1220112,2.454301,2.96844,2.6852047,0.0,2.5554028,1.3288203,2.775641,2.5090919,2.5813527,3.1808858,1.5184675
ENSG00000205542,5.279276,0.0,4.9457855,0.0,0.0,4.1372967,0.0,4.6854944,0.0,0.0,4.232051,0.0
ENSG00000000971,0.0,0.0,0.0,0.0,2.4667645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5693761
ENSG00000090382,0.0,0.0,3.0090346,0.0,0.0,2.2890182,0.0,3.7999787,0.0,0.0,0.0,0.0
ENSG00000131174,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8935738
ENSG00000134248,0.0,0.0,0.0,0.0,0.0,0.0,1.517524,0.0,0.0,0.0,0.0,0.0
ENSG00000090266,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6992435
ENSG00000011422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022652,0.0,0.0,0.0,0.0
ENSG00000107796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7268357,0.0,0.0,0.0
ENSG00000132386,0.0,0.0,0.0,0.0,3.4842713,0.0,0.0,0.0,0.0,3.2359285,0.0,0.0
ENSG00000100453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2262015,0.0
ENSG00000014641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000128016,0.0,2.4153492,0.0,3.0994813,0.0,2.7097318,2.624988,0.0,0.0,0.0,0.0,0.0
ENSG00000160752,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124172,3.0618289,2.2724578,3.023808,2.6826625,0.0,3.0735521,3.210143,3.163371,2.8835511,2.464581,3.1909323,3.1889076
ENSG00000084207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8124886,0.0,0.0
ENSG00000168374,0.0,2.4153492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145425,3.1220112,0.0,3.1147823,2.8332133,0.0,2.7721202,3.2770824,3.0191698,2.7931108,2.7499409,3.222724,1.2170621
ENSG00000152583,0.0,0.0,0.0,2.7097318,0.0,0.0,0.0,0.0,0.0,2.4202743,0.0,0.0
ENSG00000186468,0.0,2.4153492,2.983747,2.8827543,0.0,2.2914119,1.3288203,2.70779,0.0,0.0,2.9531515,3.1607537
ENSG00000131469,3.0618289,1.9329935,0.0,0.0,2.36827,0.0,3.174687,2.338397,0.0,0.0,0.0,2.9978247
ENSG00000196531,0.0,0.0,2.175479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092841,3.792878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235538,0.0,0.0,0.0
ENSG00000005893,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161281,0.0,0.0,0.0,0.0,0.0,0.0,1.2961677,0.0,1.8854777,0.0,0.0,4.1326675
ENSG00000163520,0.0,0.0,0.0,0.0,1.2579024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163131,3.792878,0.0,0.0,0.0,0.0,2.6441796,0.0,3.29989,0.0,0.0,0.0,0.0
ENSG00000163191,4.313615,0.0,0.0,0.0,0.0,2.6713135,0.0,3.0590372,0.0,0.0,0.0,0.0
ENSG00000172399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4821815
ENSG00000196683,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0596898
ENSG00000172809,0.0,1.9329935,2.6202278,0.0,0.0,0.0,3.174687,0.0,0.0,0.0,0.0,0.0
ENSG00000136986,0.0,2.4153492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125691,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4821815
ENSG00000165502,3.2414207,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108298,3.1096535,2.2724578,2.96844,2.1894403,0.0,0.0,2.9510117,2.7585301,2.2569947,2.7223308,2.7999618,3.000649
ENSG00000134333,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100906,0.0,0.0,2.4650664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163710,0.0,0.0,0.0,0.0,2.9120603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113140,0.0,0.0,0.0,0.0,2.922842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146066,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123349,3.0618289,1.9329935,0.0,0.0,0.0,1.7516615,2.9063745,2.6147363,0.0,0.0,0.0,3.0341105
ENSG00000150991,0.0,0.0,0.0,0.0,0.0,2.696737,2.7913861,2.958282,0.0,0.0,0.0,0.0
ENSG00000150459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515643
ENSG00000198502,0.0,0.0,3.1292977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034510,3.792878,0.0,2.478969,0.0,0.0,0.0,0.0,3.4874802,0.0,0.0,0.0,0.0
ENSG00000111669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732705
ENSG00000206503,3.1096535,0.0,0.0,2.5359092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168288,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133112,3.2414207,0.0,3.1819913,2.9944983,0.0,3.5491512,2.7913861,2.4992857,0.0,0.0,0.0,3.0568652
ENSG00000177954,0.0,0.0,2.6852047,0.0,0.0,0.0,3.2440877,0.0,0.0,0.0,3.6005738,0.0
ENSG00000271503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8329365,0.0
ENSG00000109846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6918879
ENSG00000211445,0.0,0.0,0.0,0.0,3.1793017,0.0,0.0,0.0,0.0,3.2948775,0.0,1.4821815
ENSG00000229117,3.0618289,1.9329935,2.6941612,0.0,0.0,0.0,3.223888,2.6858473,0.0,0.0,2.7026305,2.732705
ENSG00000115268,0.0,1.9329935,2.4650664,0.0,0.0,0.0,3.263232,2.1973777,0.0,0.0,2.6045308,0.0
ENSG00000120129,3.2414207,1.9329935,3.1797805,2.1894403,0.0,3.1775749,0.0,2.7928934,0.0,0.0,0.0,0.0
ENSG00000198242,0.0,2.454301,2.6285357,2.7071173,0.0,2.0946388,1.3288203,2.821292,2.8526244,2.743088,3.286169,3.1351743
ENSG00000161016,3.1096535,0.0,2.933516,0.0,0.0,0.0,0.0,0.0,0.0,2.2133873,0.0,2.732705
ENSG00000203667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0596898
ENSG00000240065,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163106,0.0,0.0,0.0,0.0,0.0,0.0,1.2961677,0.0,0.0,0.0,0.0,0.0
ENSG00000044574,0.0,0.0,0.0,0.0,0.95017856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092964,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090104,0.0,2.7891493,0.0,0.0,0.0,0.0,3.1324677,0.0,0.0,0.0,0.0,0.0
ENSG00000087302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000112936,0.0,0.0,0.0,0.0,2.8148162,0.0,0.0,0.0,0.0,3.0964522,0.0,0.0
ENSG00000140319,0.0,0.0,0.0,2.6826625,2.3461883,0.0,1.2961677,0.0,2.8476357,2.7595649,2.7435975,0.0
ENSG00000228474,0.0,0.0,2.3816903,0.0,0.0,0.0,2.8960533,0.0,0.0,0.0,0.0,0.0
ENSG00000105374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3286252,0.0
ENSG00000143933,3.1220112,0.0,0.0,0.0,0.0,0.0,2.8960533,0.0,3.0666957,0.0,0.0,0.0
ENSG00000008988,0.0,0.0,2.175479,2.662588,0.0,2.263916,2.994493,2.5597963,0.0,0.0,0.0,3.0341105
ENSG00000128739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000165672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0234036
ENSG00000063177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4821815
ENSG00000103363,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5184675
ENSG00000111639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5412222
ENSG00000143870,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164924,0.0,0.0,0.0,0.0,0.0,0.0,3.1174605,0.0,0.0,0.0,0.0,0.0
ENSG00000109475,3.792878,2.4153492,3.0090346,3.0914245,0.0,2.872466,3.9430985,2.7907803,0.0,0.0,3.0784864,1.2170621
ENSG00000106803,0.0,2.454301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000140545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7942023,0.0,0.0,0.0
ENSG00000170315,3.1220112,2.9127007,0.0,0.0,0.0,0.0,3.674073,0.0,0.0,0.0,2.7999618,0.0
ENSG00000182899,0.0,2.454301,2.6852047,2.8109076,0.0,1.9869515,3.0785296,2.5049024,2.7621083,2.6417553,2.886752,3.085019
ENSG00000166710,5.0294166,3.8459158,3.2629168,3.759541,0.0,0.0,0.0,4.0904474,0.0,0.0,4.712248,0.0
ENSG00000114850,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163682,0.0,0.0,0.0,0.0,0.0,2.0259457,2.624988,0.0,0.0,0.0,0.0,2.732705
ENSG00000011600,3.1931264,0.0,2.983747,0.0,0.0,2.981079,1.4625659,3.214662,0.0,0.0,0.0,0.0
ENSG00000134285,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188783,0.0,0.0,0.0,0.0,1.1445091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110700,0.0,2.4153492,2.8101737,0.0,0.0,2.4024532,1.3288203,2.6961212,0.0,0.0,0.0,1.2170621
ENSG00000163220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.179823,0.0,0.0,0.0,0.0
ENSG00000173369,3.2414207,0.0,2.9036927,0.0,0.0,3.0984704,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213741,4.1908045,2.930153,3.001737,3.03442,0.0,3.0182397,3.5855188,3.0919569,0.0,0.0,3.3470778,3.1812162
ENSG00000140379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.756811,0.0,0.0,0.0,0.0
ENSG00000124762,0.0,0.0,2.3816903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120686,0.0,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089157,0.0,1.9329935,2.601533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117450,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000231389,3.1220112,0.0,3.599698,0.0,0.0,2.3745885,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166927,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7355297
ENSG00000128595,0.0,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085265,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,3.6140976,0.0,0.0,0.0,0.0
ENSG00000071082,3.1220112,0.0,3.1220112,2.9574163,0.0,2.933516,3.235663,2.9626365,1.933487,0.0,3.2521687,1.4821815
ENSG00000127920,0.0,0.0,0.0,3.0560234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
