,B Cells,Basal,Endothelial,Fibroblasts,Intercalated,Ionocytes,Macrophages,Mucous,Myoepithelial,Myofibroblasts,RBCs,Schwann Cells,Seromucous,Serous,Striated,T Cells
ENSG00000136238,0.0,0.0,0.0,0.0,0.77084076,1.5245861,0.0,0.937425,0.0,0.0,0.0,0.0,0.0,0.21023893,0.0,0.0
ENSG00000136240,0.0,0.0,0.0,0.0,0.20919314,0.0,0.0,1.010965,0.0,0.0,0.0,0.0,0.0,0.4624602,0.0,0.0
ENSG00000189043,0.0,1.5830127,1.1284099,1.2654054,1.6223758,2.281527,1.1464001,1.5571585,1.5905099,1.4837564,0.0,1.712246,0.8401995,1.1447428,1.9289608,1.0163339
ENSG00000122644,0.0,0.0,0.0,0.0,0.0,0.9097346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20955355,0.0,0.0
ENSG00000006468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25878182,0.0,0.0
ENSG00000106537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1338127,0.0,0.0,0.0,0.0,0.0,0.40842012,0.0,0.0
ENSG00000106541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9482365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196683,0.0,1.5584903,1.1150105,1.2654054,1.495229,1.4312798,1.2267766,1.2606761,1.5402355,1.2963812,0.0,0.0,0.0,0.8306482,1.0226209,1.3289317
ENSG00000172115,0.0,0.0,0.0,0.0,0.0,1.4546982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16449809,0.78673804,0.0
ENSG00000122566,0.0,1.3006909,1.4196757,0.0,1.0409257,1.4118612,0.0,0.7185833,1.0189285,1.2052343,0.0,0.0,0.0,0.25824422,0.0,0.0
ENSG00000240583,0.0,0.0,1.3006421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5399476,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196262,0.0,1.6402149,1.3156103,1.1796598,1.5276515,2.101791,1.2419758,1.0998137,1.6995112,1.0455695,0.0,0.0,0.0,0.5693501,1.1348519,0.0
ENSG00000122679,0.0,0.0,1.260314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132432,0.0,0.0,0.0,0.0,1.0593839,1.4335631,0.0,1.0229045,0.0,0.0,0.0,0.0,0.0,0.7572963,0.0,0.0
ENSG00000146729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17603657,0.0,0.0
ENSG00000106153,0.0,1.2900491,1.0086354,1.3008366,1.3766046,2.0968466,0.5213261,1.5231827,1.4735581,1.4833171,0.0,0.0,0.0,0.8710707,1.547335,0.0
ENSG00000165215,0.0,0.0,0.0,0.0,1.7515174,1.2745659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5550999,0.0,0.0
ENSG00000189143,0.0,0.0,0.0,0.0,1.720782,2.0334125,0.0,0.7355936,0.0,0.0,0.0,0.0,0.0,0.216409,0.0,0.0
ENSG00000263001,0.0,0.0,0.0,0.0,0.5778985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18112613,0.0,0.0
ENSG00000146701,0.0,0.0,0.0,0.0,0.66065884,1.3649551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316682,0.0,0.0
ENSG00000106211,0.0,1.890304,0.0,0.0,0.0,1.9954536,0.0,0.0,1.1903797,0.0,0.0,0.0,0.0,0.0,1.1435521,0.0
ENSG00000188175,0.0,0.0,0.0,0.0,0.0,1.203391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127920,0.0,0.0,1.717089,0.0,0.0,0.9918348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164692,0.0,0.0,0.0,2.2748032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004799,0.0,0.0,0.0,1.2604951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127922,0.0,0.0,0.0,0.0,0.5252404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22462334,0.0,0.0
ENSG00000164713,0.0,0.0,0.0,0.0,0.7528248,1.1984545,0.0,0.80092317,0.0,0.0,0.0,0.0,0.0,0.40331835,0.0,0.0
ENSG00000241468,0.0,0.0,0.0,0.0,0.9436853,1.3386374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388775,0.77694786,0.0
ENSG00000160862,1.7766252,1.4385542,1.6228517,1.5308007,3.9201365,1.2731862,1.6924223,3.8220122,1.4597057,1.6466101,1.7036653,1.9753652,2.4675322,1.8870457,2.4491081,1.8756198
ENSG00000188186,0.0,0.0,0.0,0.0,0.577624,1.1531899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28563026,0.0,0.0
ENSG00000106351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37696582,0.0,0.0
ENSG00000106333,0.0,0.0,0.0,1.3396468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172354,0.0,0.0,0.0,0.0,0.0,0.8973479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19724748,0.0,0.0
ENSG00000106400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12651886,0.0,0.0
ENSG00000214253,0.0,0.0,0.0,0.0,0.8988477,1.212986,0.0,0.8102364,0.0,0.0,0.0,0.0,0.0,0.46034738,0.0,0.0
ENSG00000005483,0.0,0.0,0.0,0.0,0.0,0.9607902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008282,0.0,0.0,0.0,0.0,0.8959688,0.9607902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33982563,0.0,0.0
ENSG00000105835,0.0,0.0,0.0,0.0,0.9101232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22587164,0.0,0.0
ENSG00000091136,0.0,0.0,0.0,1.2446089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105974,0.0,0.0,1.7491069,0.0,0.0,0.0,0.0,0.0,0.9831267,1.8756198,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000001626,0.0,0.0,0.0,0.0,0.0,1.9465675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128609,0.0,0.0,0.0,0.0,0.0,0.9607902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17597134,0.0,0.0
ENSG00000128524,0.0,0.0,0.0,0.0,0.7719331,1.6444285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17922197,0.0,0.0
ENSG00000085662,0.0,0.0,0.0,0.0,0.0,1.4260134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122786,0.0,0.0,0.0,1.2919605,0.0,0.0,0.0,0.0,1.3970398,2.1663623,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090266,0.0,0.89156735,0.0,0.0,1.0817392,1.4111907,0.0,1.0987456,0.0,0.0,0.0,0.0,0.0,0.696043,1.529155,0.0
ENSG00000159763,4.3567657,3.7600834,4.1223598,4.108488,3.5304933,3.7978287,4.302726,4.0492587,3.9814005,4.088249,4.75918,4.4426384,5.0482254,4.5411057,4.410866,4.503381
ENSG00000197448,0.0,0.0,0.0,0.0,0.6308247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41015276,0.0,0.0
ENSG00000106538,0.0,0.0,0.0,0.0,0.0,2.464633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106615,0.0,0.0,0.0,0.0,0.0,1.1408054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169100,0.0,1.1673207,0.0,0.0,1.231827,1.3545985,0.0,0.9379451,0.0,0.0,0.0,0.0,0.0,0.613321,0.0,0.0
ENSG00000002586,0.0,0.0,0.0,1.2418007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205542,1.7490172,1.385587,2.9377377,2.454301,1.9990485,3.1754844,3.2525046,1.4819137,1.7722377,2.7444491,1.053965,0.0,1.2730069,1.1847563,1.6673892,3.4007142
ENSG00000046653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8340497,0.0,0.0,0.0,0.0
ENSG00000131828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17833747,0.0,0.0
ENSG00000102172,0.0,0.0,0.0,0.0,0.0,0.48192996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28282443,0.0,0.0
ENSG00000130066,0.0,1.6420064,0.0,0.0,2.2831469,2.1651669,1.9885824,1.3660172,0.0,0.0,0.0,0.97715366,0.0,0.3883085,0.0,0.0
ENSG00000101955,0.0,0.0,0.0,1.6857637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182220,0.0,0.0,0.0,0.0,0.0,1.3803779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27683502,0.0,0.0
ENSG00000147123,0.0,0.0,0.0,0.0,0.9667536,1.2206688,0.0,0.8681723,0.0,0.0,0.0,0.0,0.0,0.5850443,0.0,0.0
ENSG00000102265,0.0,0.0,0.0,1.6906163,1.349257,0.0,0.0,1.7982471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126756,0.0,0.0,0.0,0.0,0.5788999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519765,0.0,0.0
ENSG00000102317,0.0,0.0,0.0,0.0,0.7213485,0.8973479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21317193,0.0,0.0
ENSG00000198034,2.0442448,3.3346767,2.4493322,2.5341265,2.854555,2.825131,2.6108298,2.8371372,3.0504677,2.4504204,1.7947097,1.6643656,1.8782678,1.923213,2.4582,2.665072
ENSG00000131174,0.0,1.502485,0.0,0.0,1.1417106,1.7706009,0.0,1.1149417,0.73661375,1.0284123,0.0,0.0,0.0,0.84769803,1.8568004,0.0
ENSG00000102144,0.0,0.0,0.0,0.0,0.0,1.2275329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26195875,0.0,0.0
ENSG00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19185308,0.0,0.0
ENSG00000241343,0.0,1.5021071,0.0,0.0,1.2576209,0.0,0.0,0.9280295,1.2338058,0.0,0.0,0.0,0.0,0.5889505,0.0,0.0
ENSG00000166681,0.0,0.0,0.0,0.0,0.6571171,0.0,0.0,0.0,0.8098207,0.0,0.0,0.0,0.0,0.20610753,0.0,0.0
ENSG00000157514,0.0,1.7281404,1.3072902,1.8532752,0.62854356,0.0,1.2427351,0.0,0.0,0.9045146,0.0,1.6338398,0.0,0.55075145,0.0,2.0034199
ENSG00000005022,0.0,1.3498456,0.0,0.0,0.9019795,1.9889679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6282953,1.8384554,0.0
ENSG00000198918,2.351139,3.7583547,2.8453426,2.81406,3.2765083,2.9573529,3.250913,3.1704426,3.2501183,2.8545494,2.0638864,2.4761066,2.1757407,2.449475,2.6608324,3.388651
ENSG00000125356,0.0,1.1654185,0.0,0.0,0.9717289,1.4538293,0.0,0.9311854,0.0,0.0,0.0,0.0,0.0,0.6174872,1.3445661,0.0
ENSG00000005893,0.0,0.0,0.0,0.0,0.7193117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23371358,0.0,0.0
ENSG00000182492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0514685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185825,0.0,0.0,0.0,0.0,0.5465753,1.1518655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18425864,0.0,0.0
ENSG00000180879,2.4984756,1.1637497,1.1361046,1.354388,2.513483,1.2067323,1.3384004,2.185927,1.2181574,1.3801014,0.6940386,0.0,1.3664523,1.3411826,1.251013,1.4173028
ENSG00000196924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4751163,0.8429784,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147403,2.9392805,4.109617,3.4188204,3.4320538,3.6929038,3.5017667,3.5888813,3.7808378,3.8761191,3.5100913,2.563034,2.9708014,2.7963228,2.8559,3.0475755,3.6913934
ENSG00000165775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17856097,0.0,0.0
ENSG00000164825,0.0,3.1355782,0.0,0.0,0.0,3.6417456,0.0,1.1051886,0.0,0.0,0.0,0.0,0.0,0.0,3.2079968,0.0
ENSG00000164733,0.0,0.0,0.0,0.0,0.7773871,0.0,1.2841642,0.0,0.0,0.0,0.0,0.0,0.0,0.28221375,0.0,0.0
ENSG00000167034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97390324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120885,0.0,2.2692118,0.0,0.0,1.014405,0.0,0.0,0.0,1.007751,0.0,0.0,1.6835241,0.0,0.0,0.0,0.0
ENSG00000133872,0.0,0.0,0.0,0.0,1.0632389,1.385323,1.0811875,1.3012905,0.0,0.0,0.0,0.0,0.0,0.61835426,0.0,1.3671056
ENSG00000187840,0.0,0.0,0.0,0.0,0.83233225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0800945,0.0,0.0
ENSG00000147535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30593717,0.0,0.0
ENSG00000147526,0.0,0.0,1.1427515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31804177,0.0,0.0
ENSG00000104332,0.0,0.0,0.0,0.0,1.2741501,0.0,0.0,0.0,1.3874955,0.0,0.0,0.0,0.0,0.36672923,0.0,0.0
ENSG00000168575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19172394,0.0,0.0
ENSG00000221869,0.0,2.1382062,1.8346845,2.0131934,2.1541948,0.0,1.8001417,0.0,0.97359556,2.1663623,0.0,0.0,0.0,0.663888,0.43102765,0.0
ENSG00000137575,0.0,0.0,0.0,0.0,0.54919714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17456698,0.0,0.0
ENSG00000104388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19578686,0.0,0.0
ENSG00000198363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0229045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3883925,0.0,0.0
ENSG00000147604,0.0,1.9590981,1.1352439,1.01141,1.6505973,1.628311,1.1946967,1.7955194,1.7752846,1.3801014,0.0,0.0,0.0,0.8382086,1.2026622,0.0
ENSG00000076554,0.0,0.0,0.0,0.0,0.0,1.3099182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054531,0.0,0.0
ENSG00000164687,0.0,0.0,1.9796556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1682458,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176731,0.0,0.0,0.0,0.0,0.5465753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36440495,0.0,0.0
ENSG00000104267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16462837,0.0,0.0
ENSG00000156467,0.0,1.8522552,1.3006421,1.0296837,1.5374995,2.1282473,1.4086024,1.5276862,1.5889567,1.5109589,0.0,0.0,0.6247368,1.0466477,2.0342782,1.3794338
ENSG00000156482,1.9469775,3.3338811,2.6417544,2.5450592,2.954072,2.9076781,2.800397,2.9748845,3.027072,2.6417544,1.7851985,1.9889717,1.8902934,2.0758624,2.3346834,3.1303434
ENSG00000164919,0.0,1.1703053,0.0,0.0,0.9973966,1.5220013,0.0,1.0682286,1.2670518,1.2516925,0.0,0.0,0.0,0.57896495,1.6360962,0.0
ENSG00000070756,0.0,1.6898954,1.316409,0.0,1.9008367,1.3747814,1.5830876,1.531937,1.3394389,1.3974981,0.0,1.5983641,1.0215093,1.2028384,0.97818434,1.3747808
ENSG00000104490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19407159,0.0,0.0
ENSG00000104408,0.0,1.1758173,0.0,0.0,0.9100089,1.1531899,0.0,0.0,1.0362092,0.0,0.0,0.0,0.0,0.3567178,0.0,0.0
ENSG00000120533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15350814,0.0,0.0
ENSG00000147677,0.0,0.0,0.0,0.0,0.6600276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27139905,0.0,0.0
ENSG00000155792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21413417,0.0,0.0
ENSG00000156804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4909147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147684,0.0,0.0,0.0,0.0,0.7304626,1.3063614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733263,0.8765644,0.0
ENSG00000160932,0.0,1.1728373,1.2353609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6654117,0.0
ENSG00000104529,1.3931606,2.1145658,1.796777,1.7238681,2.1757128,2.100256,1.8553199,1.9767033,2.1796417,1.8535022,1.0573146,1.5019076,1.3462348,1.4795524,1.7836871,1.9204623
ENSG00000104522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18179642,0.0,0.0
ENSG00000179091,0.0,0.0,0.0,0.0,0.0,1.2219974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22129408,0.0,0.0
ENSG00000160948,0.0,0.0,0.0,0.0,0.8078883,1.1789825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928402,0.0,0.0
ENSG00000160972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24273069,0.0,0.0
ENSG00000161016,2.2211971,3.4448829,2.835475,2.6196375,3.1092205,3.1032844,2.6349196,3.1220112,3.2620385,2.805053,2.1402335,2.2023253,2.2225223,2.3709378,2.6784432,2.797427
ENSG00000147862,0.0,1.101377,0.0,0.0,0.90244806,0.0,0.0,0.6804598,1.4374051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137154,1.6267843,2.8024309,2.0532873,1.8791368,2.5690632,2.059342,2.2962198,2.3895733,2.5575964,2.098709,1.4700699,1.7917905,1.5586383,1.647987,1.9001155,2.142939
ENSG00000107262,0.0,0.0,0.0,0.0,0.0,1.0557165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15130433,0.0,0.0
ENSG00000165272,0.0,1.1057975,0.0,0.0,0.8971236,1.6444285,0.0,1.4906482,0.0,0.0,0.0,0.0,0.0,0.9844748,0.0,0.0
ENSG00000137100,0.0,0.0,0.0,0.0,0.0,1.212986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13853757,0.0,0.0
ENSG00000198467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0358338,1.8907442,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122705,0.0,0.0,0.0,0.0,0.8449429,1.3868744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26839438,0.0,0.0
ENSG00000107372,0.0,0.9786284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135046,0.0,1.6064117,0.0,1.4689064,1.7943479,1.6238115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165119,0.0,0.0,0.0,0.0,0.6195363,1.1531899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15673135,0.0,0.0
ENSG00000135052,0.0,0.0,0.0,0.0,0.0,1.2735027,0.0,1.5930027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000095380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39924663,0.0,0.0
ENSG00000204291,0.0,0.0,0.0,1.7155915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106803,0.0,0.0,0.0,0.0,1.2357966,1.2219974,0.0,1.4150571,0.0,0.0,0.0,0.4794359,0.0,0.99643135,0.0,0.0
ENSG00000136826,0.0,0.0,1.0914637,0.0,0.0,1.2219974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136810,0.0,0.0,0.0,0.0,0.9047226,2.017235,0.0,0.8433555,0.0,0.0,0.0,0.0,0.0,0.49952674,0.0,0.0
ENSG00000136867,0.0,0.0,0.0,0.0,0.7773871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49248356,0.0,0.0
ENSG00000119411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24421701,0.0,0.0
ENSG00000136888,0.0,1.0427113,0.0,0.0,0.92506063,2.081699,0.0,1.1950178,0.0,0.0,0.0,0.0,0.0,0.2692231,0.37024698,0.0
ENSG00000148180,0.0,0.0,2.7948995,4.1285424,0.0,1.4059243,0.0,0.0,1.5402355,1.9047935,0.0,1.5868914,0.0,0.0,0.0,0.0
ENSG00000136942,1.7342336,2.5718741,1.9436849,1.9091167,2.2603843,2.2123532,2.0756664,2.1566732,2.2119367,1.9390842,1.4879768,1.7182882,1.5230846,1.5495015,1.8996327,2.1981733
ENSG00000044574,0.0,0.0,0.0,0.0,0.636939,0.0,0.0,0.53624314,0.0,0.0,0.0,0.0,0.0,0.28044116,0.0,0.0
ENSG00000197958,2.0301847,3.4721146,2.4324646,2.6143422,2.8131552,3.2882805,2.9168253,2.7908704,3.1529849,2.5843675,1.9721689,1.9395009,2.002699,2.185715,2.4885366,2.8099291
ENSG00000106991,0.0,0.0,1.2037629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148346,0.0,0.0,0.0,0.0,2.585287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171159,0.0,0.0,0.0,0.0,0.9469094,1.2262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18280618,0.0,0.0
ENSG00000119335,0.0,0.0,0.0,0.0,0.17530684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136819,0.0,0.0,0.0,0.0,0.0,0.33594802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148303,2.2744179,3.2405949,2.5700104,2.5910022,2.911974,2.7581766,2.796704,2.9069579,3.0502548,2.626154,2.0127182,2.012702,2.1967626,2.4221067,2.5020614,2.7674475
ENSG00000148290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18784438,0.0,0.0
ENSG00000172889,0.0,0.0,1.6816568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244187,0.0,0.0,0.0,0.0,0.0,0.76208854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054148,0.0,0.0,0.0,0.0,0.85101044,1.212986,0.0,0.8090598,0.0,0.0,0.0,0.0,0.0,0.57228106,0.0,0.0
ENSG00000107223,0.0,1.4048805,1.0657274,1.2476084,1.39523,1.4312798,0.9542052,1.609758,1.4060396,0.7741604,0.0,0.0,0.0,0.8774764,1.5561985,0.0
ENSG00000159069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17738909,0.0,0.0
ENSG00000107317,0.0,0.0,0.0,2.0334115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107281,0.0,0.0,1.5171806,0.0,0.40728503,0.0,0.0,1.4578059,0.0,0.0,0.0,0.0,0.0,0.4137673,0.0,0.0
ENSG00000176978,0.0,0.0,0.0,0.0,0.87027216,0.0,0.0,0.9280295,0.0,0.0,0.0,0.0,0.0,0.25757536,0.0,0.0
ENSG00000184709,0.0,0.0,0.0,0.0,1.883785,0.0,0.0,1.9365404,0.0,0.0,0.0,0.0,0.0,0.8436951,0.7614179,0.0
ENSG00000188229,0.0,1.2425892,0.0,0.0,0.8932066,1.6745815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182154,0.0,0.0,0.0,0.0,0.0,0.9612285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27816027,0.0,0.0
ENSG00000142089,0.0,0.0,2.1651661,1.7880193,0.0,0.0,0.0,0.0,0.0,1.7683967,0.0,0.58495903,0.0,0.0,0.0,0.0
ENSG00000177156,0.0,0.0,0.0,0.0,0.0,1.1789825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20518658,0.0,0.0
ENSG00000177600,1.1338325,1.9563539,1.6816568,1.5616077,2.0700483,1.7770205,1.8267668,1.9810015,1.8859844,1.6558038,0.0,0.0,0.9195359,1.1543535,1.6054499,1.9269522
ENSG00000177685,0.0,0.0,0.0,0.0,1.0339098,0.48192996,0.0,1.3474978,0.0,0.0,0.0,0.0,0.0,0.6171856,0.0,0.0
ENSG00000177697,0.0,0.0,0.0,0.0,0.7980317,0.4712074,0.0,1.4046463,1.421104,0.0,0.0,0.0,0.0,0.33519712,0.0,0.0
ENSG00000177700,0.0,1.0004498,0.99446857,0.0,1.4485387,1.3928685,0.0,1.3508799,0.0,0.0,0.0,0.0,0.0,0.85362047,0.53014183,0.0
ENSG00000177830,0.0,0.0,0.0,0.0,0.6685165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17985547,0.0,0.0
