,AT0,AT1,AT2,AT2 proliferating,Adventitial fibroblasts,Alveolar Mph CCL3+,Alveolar Mph MT-positive,Alveolar Mph proliferating,Alveolar fibroblasts,Alveolar macrophages,B cells,Basal resting,CD4 T cells,CD8 T cells,Classical monocytes,Club (nasal),Club (non-nasal),DC1,DC2,Deuterosomal,EC aerocyte capillary,EC arterial,EC general capillary,EC venous pulmonary,EC venous systemic,Goblet (bronchial),Goblet (nasal),Goblet (subsegmental),Hematopoietic stem cells,Hillock-like,Interstitial Mph perivascular,Ionocyte,Lymphatic EC differentiating,Lymphatic EC mature,Lymphatic EC proliferating,Mast cells,Mesothelium,Migratory DCs,Monocyte-derived Mph,Multiciliated (nasal),Multiciliated (non-nasal),Myofibroblasts,NK cells,Neuroendocrine,Non-classical monocytes,Peribronchial fibroblasts,Pericytes,Plasma cells,Plasmacytoid DCs,SM activated stress response,SMG duct,SMG mucous,SMG serous (bronchial),SMG serous (nasal),Smooth muscle,Smooth muscle FAM83D+,Subpleural fibroblasts,Suprabasal,T cells proliferating,Tuft,pre-TB secretory
ENSG00000125995,0.5596547,0.0,0.857198,0.9155432,0.5725855,1.0031357,0.0,0.81779647,0.0,0.8481393,0.0,0.0,0.0,0.0,0.0,1.0437748,0.7072767,0.7325451,0.0,1.2191825,0.0,0.0,0.0,0.0,0.0,0.7166195,0.99321234,0.0,0.44223183,0.86770606,0.0,0.75029886,0.0,0.0,1.154025,0.0,0.90795004,0.0,0.7601711,1.4261907,1.0168594,0.0,0.0,0.76321465,0.0,0.0,0.0,0.47878477,0.0,0.6272174,0.84091043,1.1964607,1.5547967,1.9358805,0.0,0.0,0.77450013,0.6309879,0.61840403,0.5733853,0.61139846
ENSG00000125999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.533874,0.0,0.0,1.8113569,0.0,0.0,0.0,0.0,0.0,4.3383427,2.0913913,6.309634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.710926,2.9281027,6.4771113,4.902789,0.0,0.0,0.0,0.0,0.0,0.0,2.5832753
ENSG00000126005,0.0,0.0,0.0,0.38033783,0.0,0.62406373,0.0,0.33184525,0.0,0.46946543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09804687,0.0,0.0,0.0,0.0,0.0,0.0,0.42533487,0.0,0.0,0.48691773,0.0,0.0,0.0,0.6231819,0.0,0.0,0.0,0.0,0.0,0.0,0.19342442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126067,0.0,0.0,0.0,0.5937742,0.47694266,0.84106916,0.0,0.7718316,0.0,0.576277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47040224,0.0,0.36220145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49393353,0.6474416,0.0,0.0,0.0,0.0,0.8281307,0.0,0.40077186,0.0,0.0,0.0,0.0,0.0,0.0,0.34840685,0.0,0.0,0.0,0.0,0.0,0.0,0.37280896,0.0,0.0,0.0,0.0,0.0,0.5482341,0.39405748,0.91444576,0.4665087,0.0
ENSG00000126088,0.0,0.0,0.0,0.0,0.0,0.26171273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10444717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4685976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33988738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126247,0.0,0.0,0.0,0.4764132,0.34005705,0.69045836,0.0,0.44329658,0.0,0.49894542,0.0,0.0,0.0,0.0,0.0,0.32158494,0.0,0.5657595,0.0,0.25523525,0.0,0.0,0.0,0.0,0.0,0.0,0.42082986,0.0,0.0,0.77283627,0.0,0.3532788,0.0,0.0,0.47118223,0.0,0.0,0.0,0.0,0.41324663,0.0,0.0,0.0,0.59810066,0.0,0.0,0.0,0.0,0.0,0.0,0.44243425,0.0,0.0,0.0,0.0,0.0,0.0,0.5409903,0.0,0.2526867,0.0
ENSG00000126254,0.0,0.0,0.0,0.0,0.0,0.35020927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10673408,0.0,0.0,0.0,0.0,0.12576802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21159877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12827721,0.0,0.0,0.0,0.0,0.0,0.80623496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4350137,0.0,0.0
ENSG00000126264,0.0,0.0,0.0,0.0,0.0,1.3384225,0.0,0.4626484,0.0,0.89474726,0.0,0.0,1.1840563,1.8670728,1.2043673,0.0,0.0,0.0,0.87916857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2099544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6650644,0.0,0.0,0.0,1.9735548,0.0,1.230822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.253021,0.0,0.0
ENSG00000126267,1.2538862,0.8877401,1.3673217,1.4332404,0.99243903,1.8047224,2.0819912,1.5998775,0.0,1.7519431,0.0,1.2111741,0.7857368,0.0,1.690207,1.5961632,1.4687785,1.4536486,1.4973295,1.3940988,0.0,0.7199238,0.0,0.5133477,0.5720389,1.2528341,1.3094978,0.0,1.6602151,1.5044852,1.5316232,1.389095,0.0,1.1285095,1.3078632,1.1284392,1.514157,1.4766006,1.6925098,1.4964198,1.2826953,0.6986373,1.126725,1.2669774,1.5886612,0.0,0.0,1.444474,1.258481,0.9575126,1.4581358,2.0691895,1.8407489,2.3977962,0.94450396,1.3430045,1.2143956,1.4394456,1.4544227,1.4268725,1.3685592
ENSG00000126353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4608707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126432,1.9201474,1.6015825,1.9758873,1.5826489,0.955459,1.1781917,0.7804397,1.0246036,0.0,1.001023,0.0,1.9419804,0.0,0.0,0.0,1.5223086,1.3340667,0.7961457,0.7012253,1.1812638,0.0,0.0,0.0,0.0,0.0,1.7057163,1.417954,0.0,0.8359431,1.1739439,0.7498034,1.4964708,0.0,0.87936825,0.8682685,0.0,1.4327366,0.74768376,0.9038215,2.9239697,3.048475,0.0,0.0,1.0998298,0.6187088,0.0,0.0,1.1244674,0.0,0.33644778,1.5675523,1.0957444,0.0,1.9275339,0.0,0.0,1.1854398,1.6771114,0.7518623,1.0505862,1.6941491
ENSG00000126457,0.0,0.0,0.0,0.2621374,0.40391704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18998717,0.6864434,0.0,0.0,0.0,0.0,0.0,0.0,0.28256047,0.0,0.0,0.0,0.0,0.0,0.0,0.5589609,0.0,0.0,0.0,0.0,0.0,0.3323613,0.30113247,0.0,0.0,0.0,0.0,0.0,0.6227522,0.55697495,0.25516763,0.8121801,0.0
ENSG00000126458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45663476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126524,0.0,0.648362,0.6132843,0.496707,0.76171225,0.5671728,0.0,0.31840584,0.6131432,0.33202338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99605936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47779354,0.0,0.2768885,0.0,0.0,0.0,0.0,0.3652774,0.0,0.0,0.0,0.0,0.9930965,0.0,0.41206488,0.0,0.0,0.0,0.0,0.0,1.203907,0.4869119,0.0,0.0,0.0,1.0190998,1.6269057,0.75424445,0.3829408,0.0,0.0,0.0
ENSG00000126549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36663193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10712868,0.0,0.36770323,0.0
ENSG00000126653,0.0,0.0,0.0,0.0,0.0,0.41498977,0.0,0.3955487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1370084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16574283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22419739,0.0,0.0,0.0,0.28377095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23683351,0.0,0.0,0.0
ENSG00000126698,0.0,0.0,0.0,0.45670652,0.33124593,0.699022,0.0,0.56825274,0.0,0.41000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07440682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18998717,0.37776816,0.0,0.22314502,0.0,0.0,0.5094523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29263598,0.0,0.0,0.0,0.0,0.0,0.20185831,0.25884214,0.0,0.0,0.0,0.0,0.0,0.48819515,0.37010425,0.69528735,0.2344686,0.0
ENSG00000126709,0.0,0.0,0.0,0.0,0.0,2.0447907,0.0,1.3192469,0.0,1.2620456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452778,0.0,0.528365,0.0,0.0,0.0,0.0,0.84193504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141722,0.0,0.0,0.3526159,0.0,0.0,0.0,0.0
ENSG00000126749,0.0,0.0,0.0,0.0,0.0,0.3323922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126756,0.0,0.0,0.6295588,0.7271433,0.5003277,0.8554219,0.8223898,0.9540938,0.0,0.7486291,0.0,0.0,0.0,0.0,0.0,0.3770305,0.0,0.91044176,0.494833,0.7469926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3690321,0.5080489,0.0,0.0,0.0,0.0,0.92790186,0.0,0.7838867,0.8775891,0.637679,0.6068593,0.24366751,0.0,0.0,0.42711964,0.0,0.0,0.0,0.58232886,0.44463384,0.41813263,0.6547477,1.0855975,0.0,1.3533461,0.0,0.0,0.6838976,0.6195237,0.7588866,0.5518369,0.0
ENSG00000126759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8262242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4557395,0.0,0.0,0.0,0.0,0.0,0.0,0.9978646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126768,0.0,0.0,0.0,0.15604247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12547585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15089977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126777,0.767161,0.0,0.836621,0.82369196,0.46316743,0.7890568,0.0,0.7800399,0.0,0.7508837,0.0,0.8754133,0.0,0.0,0.0,0.8078543,0.76694214,0.74735487,0.0,0.96108216,0.0,0.34445283,0.0,0.0,1.1610599,0.8068398,0.81548244,0.0,0.75032854,0.83911234,0.48060268,1.2938517,0.67271376,0.66645294,1.0538583,0.0,0.85482895,0.0,0.5960912,1.4317498,1.4203001,0.0,0.0,0.8498854,0.0,0.0,0.0,0.0,0.0,0.74259984,0.9448152,0.0,0.0,0.0,0.0,0.0,0.45425597,0.9732964,0.5839025,0.97206163,0.39144626
ENSG00000126778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34307647,0.0,0.0,0.0,0.26332933,0.0,0.0,0.0,0.0,0.0,0.0,0.09646572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32604754,0.0
ENSG00000126803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479526,0.0,0.0,0.5096253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21796708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60581124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1408246,1.2295929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36664063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7659766,0.67698723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5868003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46900263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15733139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126945,0.0,0.0,0.0,0.0,0.0,0.37766683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16145602,0.0
ENSG00000127022,0.6293378,0.0,0.82796913,0.7693809,0.78504384,0.88831574,0.0,0.8856681,0.0,0.96226215,0.0,0.0,0.0,0.0,0.0,0.5268907,0.0,0.63192976,0.60292417,0.6104348,0.0,0.0,0.0,0.0,0.0,0.69429284,0.6643265,0.0,0.7406312,0.95439667,0.9915486,0.741085,0.0,0.0,0.42033905,0.0,0.91376513,0.0,0.9567787,0.6564621,0.61706376,0.0,0.0,0.94902194,0.5628663,0.0,0.0,0.9775183,0.60607153,0.577345,1.0732127,0.9191299,1.4117732,1.415427,0.0,0.0,0.605698,0.6682379,0.53201663,0.5833946,0.6704813
ENSG00000127074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127125,0.0,0.0,0.0,0.0,0.0,0.68428266,0.0,0.49688405,0.0,0.50002456,0.0,0.0,0.0,0.0,0.0,0.24485973,0.0,0.0,0.0,0.3201295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22538973,0.0,0.22131547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722147,0.0,0.0,0.0,0.0,0.0,0.0,0.40382183,0.0,0.0,0.0,0.0,0.0,0.0,0.2857326,0.0,0.25900725,0.0
ENSG00000127184,2.065129,1.5002047,2.3240073,2.0712655,1.2879002,1.9926572,2.3732631,1.8469787,0.8631005,2.0261645,1.7369584,1.9166526,1.8054459,1.5465772,1.8728697,1.9553757,2.1134126,2.2943492,1.8228095,1.8876029,0.7186904,1.2549558,0.0,1.2650023,1.4444284,1.4476669,1.6489286,0.0,2.128139,1.9545008,1.601891,1.9602288,0.0,1.6485097,1.719936,2.0097358,2.1712966,1.9779663,1.8660092,1.9711905,1.7808621,1.2246505,1.5021925,1.8731929,1.8284649,0.8265523,0.0,1.7593123,1.587033,1.3394165,2.049028,2.5211906,2.667679,2.8597965,1.4847932,2.2711167,1.5031334,2.09527,1.7153139,2.1729703,2.0235488
ENSG00000127314,0.0,0.0,0.0,0.0,0.0,0.7083392,0.0,0.511373,0.0,0.57063687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16722569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557626,0.0,0.0,0.0,0.0,0.0,0.0,0.5045634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32156533,0.0,0.84319896,0.0,0.0
ENSG00000127324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1878622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2399285,0.0,3.3918543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9459578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07033356,2.8210676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39490557
ENSG00000127328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36575586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7098438,1.2437272,1.7320114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20613378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17394742,0.0,0.0
ENSG00000127445,0.0,0.0,0.0,0.37415585,0.0,0.5105326,0.0,0.62600976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63408893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09022219,0.23219961,0.0,0.0,0.0,0.0,0.21723652,0.0,0.0,0.0,0.0,0.46568546,0.0,0.0,0.0,0.3650471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11728435,0.5931331,0.18262613,0.0
ENSG00000127481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07694263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12773089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127483,0.0,0.0,0.0,0.62855774,0.3692743,0.37699786,0.0,0.8066164,0.0,0.33803296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4191329,0.35962558,0.0,0.53171456,0.0,0.0,0.76957095,0.0,0.41498405,0.0,0.0,0.0,0.0,0.0,0.0,0.47157136,0.0,0.0,0.0,0.0,0.0,0.35951555,0.33175787,0.0,0.0,0.0,0.0,0.0,0.0,0.37766454,0.6311465,0.49234927,0.0
ENSG00000127528,0.0,0.0,0.0,0.0,0.47317684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1008806,1.086988,0.0,1.0041552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9203241,0.0,0.83414334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74631673,0.0,0.0,0.0,0.0,1.0741649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37334055,0.0,0.0
