,Ascending vasa recta endothelium,B cell,CD4 T cell,CD8 T cell,Connecting tubule,Descending vasa recta endothelium,Distinct proximal tubule 1,Distinct proximal tubule 2,Epithelial progenitor cell,Fibroblast,Glomerular endothelium,Indistinct intercalated cell,MNP-a/classical monocyte derived,MNP-b/non-classical monocyte derived,MNP-c/dendritic cell,MNP-d/Tissue macrophage,Mast cell,Myofibroblast,NK cell,NKT cell,Neutrophil,Pelvic epithelium,Peritubular capillary endothelium 1,Peritubular capillary endothelium 2,Plasmacytoid dendritic cell,Podocyte,Principal cell,Proliferating Proximal Tubule,Proximal tubule,Thick ascending limb of Loop of Henle,Type A intercalated cell,Type B intercalated cell
LSM8,0.0,0.0,0.0,0.0,0.0,0.0,0.13523057,0.0,0.0,0.0,0.0,0.0,0.0,0.6780468,0.27233368,0.0,0.0,0.0,0.0,0.0,0.0,0.09893307,0.0,0.0,1.1469216,0.0,0.42171326,0.0,0.0,0.0,0.0,0.44264776
TSPAN12,0.0,0.0,0.0,0.0,0.1978033,0.0,0.7981627,0.0,0.4047259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM3C,0.0,0.0,0.0,0.0,0.38766068,0.0,0.7842021,0.0,0.38696507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17328762,0.0,0.0,0.0,0.68022734,0.5714829
CADPS2,0.0,0.0,0.0,0.0,0.45852143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA5,0.0,0.0,0.0,0.0,1.6167849,0.0,0.94998276,1.4203894,1.2376704,0.0,0.0,1.968807,0.0,0.5591448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7301545,0.0,0.0,0.69060373,0.891696,1.4554081,1.3212245,0.0,2.2333643,1.6738681,1.4658245
WASL,0.0,0.0,0.0,0.0,0.0,0.0,0.13523057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF5,0.0,0.0,0.0,0.0,0.5578643,0.0,0.63258195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38272005,0.0,0.0,0.0,0.0,0.0,0.0,0.181487,0.0,0.0,0.88022226,0.0,0.6371529,0.0,0.0,0.0,0.0,0.45582053
ATP6V1F,0.0,0.0,0.0,0.0,1.7120478,0.0,0.9349198,1.2281411,1.3378732,0.0,0.0,2.3575335,1.1035724,1.0576859,1.0615692,0.0,1.305378,0.0,0.0,0.0,0.0,1.434766,0.0,0.72494745,0.752525,0.0,1.4701041,1.4917152,1.1501486,1.5926908,1.9235504,1.9595268
UBE2H,0.0,0.0,0.0,0.0,0.61198896,0.0,0.38472998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5578867,0.0,0.0,0.0,0.0,0.48548377
LINC-PINT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PODXL,0.0,0.0,0.0,0.0,0.0,1.5340017,0.0,0.0,0.0,0.0,1.6418922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1490431,1.8371211,0.0,2.966108,0.0,0.0,0.0,0.0,0.0,0.0
PLXNA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33359835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHCHD3,0.0,0.0,0.0,0.0,0.30723503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6969789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B1,0.0,0.0,0.0,0.0,0.50450647,0.0,0.2552602,0.0,0.706521,0.0,0.0,0.0,0.0,0.0,0.6410526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.718714,0.0,0.0,0.0,0.0,0.5540272
CALD1,1.1478668,0.0,0.0,0.0,0.0,1.2515143,1.4248987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2125995,0.0,0.0,0.0,0.31583795,0.0,1.3828915,0.0,1.2434664,0.0,0.0,0.0,0.0,0.0,0.0
CNOT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STMP1,0.0,0.0,0.0,0.0,0.7539886,0.0,0.6253848,0.0,0.8942946,0.0,0.0,0.25051507,0.57778364,0.7378647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18732542,0.0,0.0,0.36961716,0.0,0.0,0.0,0.0,0.0,0.0,0.64675707
MTPN,0.0,0.0,0.0,0.0,0.39988568,0.0,0.4880659,0.0,0.0,0.0,0.0,0.0,0.7524954,1.2861506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1339338,0.0,0.0,0.0,0.0,0.0,0.3473047,0.0
DGKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41952616
ENSG00000279483,1.0581769,1.8120441,1.8597317,1.8005635,1.5448794,0.0,1.7927084,1.8681728,1.5633395,0.0,0.0,1.5359902,1.7293797,1.8330647,1.665813,0.0,1.6850281,1.3541749,1.6046553,1.6883719,0.0,2.076441,0.0,1.4803386,2.1535945,0.0,1.5107032,0.0,0.0,1.2543427,1.3787669,1.7696524
CREB3L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7695162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0A4,0.0,0.0,0.0,0.0,0.33894762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7643762,1.7324532
TMEM213,0.0,0.0,0.0,0.0,1.2574253,0.0,0.0,0.0,0.0,0.0,0.0,2.1514564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673281,0.0,0.0,0.0,2.8933232,2.91133
ZC3HAV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95391524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC1,0.0,0.0,0.0,0.0,0.70938355,0.0,0.30727053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47312206,0.74841523
LUC7L2,0.0,0.0,0.0,0.0,0.24792606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33359835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIPK2,0.0,0.0,0.0,0.0,0.56344604,0.0,0.67279166,0.0,0.47905988,0.0,0.40553457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6091244,0.53413117
TBXAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79937035,0.66952163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKRN1,0.0,0.0,0.0,0.0,0.24792606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB2,0.0,0.0,0.0,0.0,2.0134223,0.0,1.5901185,1.8695633,1.833339,1.1090584,0.0,2.7643986,0.9142878,1.2882074,1.2341516,0.0,1.3864288,1.1451566,1.4602134,0.38796413,0.0,2.008523,0.0,0.9867003,0.770923,0.0,1.8006113,2.2373211,2.2433238,2.4195404,2.2066257,2.050295
MRPS33,0.0,0.0,0.0,0.0,0.56344604,0.0,0.0,0.0,0.31175303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6595275,0.0,0.0,0.0,0.0,0.0,0.564753,0.6454174
SSBP1,0.0,0.0,0.0,0.0,0.7931778,0.0,0.8256165,0.0,0.92268705,0.0,0.0,0.0,0.0,0.6365749,0.6410526,0.0,0.0,0.0,0.0,0.0,0.0,0.89791286,0.0,0.45637083,0.64972186,0.0,0.77101386,0.0,0.0,0.0,0.86226505,0.8131938
ENSG00000211751,0.0,0.0,0.0,1.8215362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5305653,1.4397784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211772,0.0,0.0,1.7536334,1.9657997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTK1,0.0,0.0,0.0,0.0,1.0098542,0.0,0.6573286,0.0,0.7688913,0.0,0.0,1.3499098,0.87129724,1.2947435,0.89165765,0.0,1.1067353,0.0,0.0,0.0,0.0,1.3939557,0.0,0.0,0.0,0.0,0.9433065,0.0,0.0,0.0,1.1002148,1.0438974
TMEM139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09893307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZYX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62708414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES2,0.0,0.0,0.0,0.0,0.39547113,0.0,0.7345916,0.0,0.6278869,2.5922785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2650754,0.0,0.0,0.0,0.0,0.7925266,1.9874041
LINC00996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMAP7,1.1212475,0.0,0.0,1.1439162,0.0,0.0,0.0,0.0,0.0,0.0,1.6649536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1880777,0.9365463,0.0,0.0,1.855775,0.58789337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0202394,0.0,0.0,0.6686318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84177434,0.76372826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM176B,0.0,0.0,0.0,0.0,0.6291429,0.0,1.2016759,0.0,1.2926855,0.0,0.0,0.0,0.0,0.6288363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60541993,0.0,0.0,0.0,0.0,0.92169863,0.0,1.1545559,0.0,0.0,0.0
TMEM176A,0.0,0.0,0.0,0.0,0.1978033,0.0,0.6715057,0.0,1.1894892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46411034,1.582012,1.2227039,0.0,0.0,0.0
AOC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18538617,0.0,0.0,0.0,0.0,0.0
RHEB,0.0,0.0,0.0,0.0,0.88466454,0.0,0.9709877,0.0,0.737048,0.0,0.0,1.2428471,0.0,0.0,0.58385,0.0,0.0,0.0,0.0,0.0,0.0,0.25991008,0.0,0.0,0.69903135,0.0,0.7938041,0.0,0.0,0.0,0.8570926,1.005181
PRKAG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55999494,0.0,0.0,0.0,0.0,0.0
GALNT11,0.0,0.0,0.0,0.0,0.59281546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2C,0.0,0.0,0.0,0.0,0.21979964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSIG1,0.0,0.0,0.0,0.0,0.51670736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB6,0.0,0.0,0.0,0.0,0.76028574,0.0,0.5014566,0.0,0.0,0.0,0.0,0.0,0.0,0.69996625,0.6189333,0.0,0.0,0.6917999,1.2202921,0.0,0.0,0.5993764,0.0,0.0,0.7979939,0.0,0.77613163,0.0,0.0,0.0,0.8458149,0.94145995
DYNC2I1,0.0,0.0,0.0,0.0,0.0,0.0,0.5710471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1411309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL3RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7696246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A6,0.7932883,2.1789465,1.7261426,1.7234899,2.1857517,1.3636297,1.6860912,1.684988,1.8107115,0.0,1.277974,3.0636501,2.221427,2.4648874,1.9428891,0.0,1.4035015,1.5795604,1.5830876,1.7248163,0.0,2.1021357,0.0,1.2933023,1.731312,0.0,1.7727723,1.9783123,1.8050064,2.6369295,2.8129194,3.1923122
CD99,0.0,0.0,0.0,1.6395448,0.0,1.1351006,0.0,0.0,0.0,0.0,1.6666896,0.0,0.0,0.0,0.45382518,0.0,0.3739584,1.306897,1.6707075,1.6887331,0.0,0.0,0.0,1.8388984,1.1644535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSD,0.0,0.0,0.0,0.0,0.36286744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21216637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPS2,0.0,0.0,0.0,0.0,0.44643453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMSB4X,4.5203915,4.473624,4.9583907,5.213591,3.426408,4.289671,3.01267,3.0676715,2.4983606,4.5741673,3.4590573,3.8513494,5.0628743,5.1058946,4.818699,5.0481806,4.21629,4.119271,4.908119,4.934079,4.553453,3.2920191,4.320471,4.4869003,4.065297,4.3090625,4.2430735,0.0,0.0,0.0,3.689094,3.4482596
RAB9A,0.0,0.0,0.0,0.0,0.39988568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40784585
OFD1,0.0,0.0,0.0,0.0,0.28037784,0.0,0.5739291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.441081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLTRN,0.0,0.0,0.0,0.0,0.0,0.0,0.8259808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3212245,1.5506874,0.0,0.0,0.0
AP1S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2872899,0.0,1.8307927,1.5045248,0.7713821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1456683,0.9767593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYAP1,0.0,0.0,0.0,0.0,0.542864,0.0,0.62785816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24269517,0.5814923
RBBP7,0.0,0.0,0.0,0.0,0.38766068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40303
SCML1,0.0,0.0,0.0,0.0,0.2553139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40784585
PDHA1,0.0,0.0,0.0,0.0,1.0179868,0.0,0.0,0.0,0.40490037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0836914,0.0,0.0,0.28065157,0.8477171,0.8840804
SH3KBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF1AX,0.0,0.0,0.0,0.0,0.83825827,0.0,0.9709877,0.0,0.81222713,0.0,0.0,0.0,0.0,0.0,0.5289854,0.0,0.0,0.7498557,0.0,0.0,0.0,0.40848145,0.0,0.88337225,0.77165747,0.0,0.61813676,0.0,0.0,0.0,0.7127052,0.93084395
SMS,0.0,0.0,0.0,0.0,1.0305022,0.0,0.7736262,0.0,0.68192184,0.0,0.0,1.1852368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18732542,0.0,0.332085,0.0,0.0,0.9446802,0.0,0.0,1.8644826,0.41642413,0.5335184
PRDX4,0.0,0.0,0.0,0.0,0.1978033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40848145,0.0,0.0,0.0,0.0,0.4317022,0.0,0.0,0.0,0.3071494,0.0
SAT1,1.4196757,1.8073447,1.7212241,1.8603423,2.866975,1.8137606,2.0846617,2.2380688,2.481202,0.0,1.7713267,2.1877313,3.6776354,4.0510545,3.2215676,3.5287485,2.7855496,1.4182509,1.8229592,1.6393778,4.378773,2.6125784,1.5282513,1.3596717,1.5746405,0.0,2.3790915,2.6026897,2.665072,2.1922874,2.0334527,2.3369179
EIF2S3,0.0,0.0,0.0,0.0,0.36325392,0.0,0.5027871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3161235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3343632,1.1035701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1117306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNLT3,0.0,0.0,0.0,0.0,0.4163186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41046005,0.42761102
SRPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0325334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037188,0.90845793
ATP6AP2,0.0,0.0,0.0,0.0,1.0644815,0.0,0.96446383,0.0,1.0519133,0.0,0.0,0.0,0.8085772,0.8590491,0.8261253,0.0,0.0,0.0,0.0,0.0,0.0,0.40077877,0.0,0.0,0.71302116,1.0806729,0.975911,0.0,0.0,0.0,2.5910404,2.6507761
DDX3X,0.0,0.0,0.0,0.0,0.6570135,0.0,0.8106905,0.0,0.0,0.0,0.0,0.0,0.69836915,0.7874333,0.65483993,0.0,0.0,0.0,0.0,0.0,0.0,0.48934436,0.0,0.707187,1.0354555,0.0,0.20289937,0.0,0.0,0.0,0.0,0.7546
MAOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61109257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82613945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUNDC1,0.0,0.0,0.0,0.0,0.21979964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB11,0.0,0.0,0.0,0.0,1.5666121,0.0,1.0814342,0.62228745,1.2768993,0.0,0.0,0.42874157,0.7977118,0.9376141,0.8014648,0.0,0.0,0.0,0.0,0.0,0.0,0.7591458,0.0,0.67652196,0.88022226,0.48051268,1.430608,0.0,0.0,1.1451483,1.6073612,1.3245246
USP11,0.0,0.0,0.0,0.0,0.21715915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP1,1.1240443,0.0,0.0,0.0,0.0,0.0,1.5323527,0.0,0.56863487,2.5231216,1.080823,0.0,1.8694929,2.3982363,0.42874578,0.0,0.40682405,1.3603894,0.0,0.0,0.0,0.37482408,1.0881886,1.3612517,0.0,1.9105867,0.0,0.0,0.0,0.0,0.0,0.0
CFP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3721977,1.2513362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UXT,0.0,0.0,0.0,0.0,0.71917665,0.0,0.6573286,0.0,0.623078,0.0,0.0,1.2768537,0.80418473,0.806374,0.8273199,0.0,0.0,0.0,0.0,0.0,0.0,1.202127,0.0,0.0,0.9901593,0.0,0.0,0.0,0.0,0.0,0.79514927,1.0108538
EBP,0.0,0.0,0.0,0.0,0.39988568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM3,0.0,0.0,0.0,0.0,0.5467479,0.0,0.9780425,0.0,0.6707967,0.0,0.0,0.42874157,1.1667492,1.2961241,1.0161158,0.0,0.0,0.7153646,1.0417666,0.0,0.0,1.0121287,0.0,0.96275777,1.7289715,1.0806729,0.64599186,0.0,0.0,0.0,0.8643871,0.96429485
WDR13,0.0,0.0,0.0,0.0,0.0,0.0,0.5079739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10238458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
