,Ascending vasa recta endothelium,B cell,CD4 T cell,CD8 T cell,Connecting tubule,Descending vasa recta endothelium,Distinct proximal tubule 1,Distinct proximal tubule 2,Epithelial progenitor cell,Fibroblast,Glomerular endothelium,Indistinct intercalated cell,MNP-a/classical monocyte derived,MNP-b/non-classical monocyte derived,MNP-c/dendritic cell,MNP-d/Tissue macrophage,Mast cell,Myofibroblast,NK cell,NKT cell,Neutrophil,Pelvic epithelium,Peritubular capillary endothelium 1,Peritubular capillary endothelium 2,Plasmacytoid dendritic cell,Podocyte,Principal cell,Proliferating Proximal Tubule,Proximal tubule,Thick ascending limb of Loop of Henle,Type A intercalated cell,Type B intercalated cell
NDUFB4,0.0,0.0,0.0,0.0,0.5090440934704196,0.0,0.49921626813950076,0.47602207045401296,0.5055019182543601,0.0,0.0,0.6376630894599422,0.0,0.4388143151037155,0.4382114948764924,0.0,0.41935483870967744,0.447098272462045,0.0,0.0,0.0,0.4601777330521614,0.0,0.45844333787118235,0.4782781908589025,0.5686640431804042,0.46128048435334235,0.5021188701352766,0.4763288055696795,0.6555067204659984,0.5793701256475141,0.5399279306011815
HCLS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9038827361599091,0.9082582477600344,0.9199609025832145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGB1,0.0,0.0,0.0,0.0,0.8764641477215674,0.0,0.8997127836750399,0.0,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8786237912793313,0.0,0.0,0.0,0.0,0.8727022736303268
EAF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732323942645904,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760351084893749,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM162A,0.0,0.0,0.0,0.0,0.8199214531529334,0.0,0.0,0.0,0.7873060895550635,0.0,0.0,0.9008901311505225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.0,0.0,0.8119390030061046,0.0,0.8101099825674488,0.0,0.0,0.0,0.868104346336857,0.8411120695452536
PARP14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1L1,0.0,0.0,0.0,0.0,0.9846653784475019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GATA2,0.0,0.0,0.0,0.0,0.9540813738299955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867195910023104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0
RPN1,0.0,0.0,0.0,0.0,0.9285957524853368,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9421500736667264,0.9503749916630406,0.0,0.0,0.0,0.0,0.0,0.0
RAB7A,0.0,0.0,0.0,0.0,0.7444214205588063,0.0,0.7643316349675578,0.0,0.7215037480477364,0.0,0.0,0.0,0.0,0.7579870223999023,0.7766596578782604,0.0,0.0,0.0,0.0,0.0,0.0,0.7458734877647892,0.0,0.8051898787098546,0.7096774193548387,0.0,0.0,0.0,0.0,0.0,0.7257702542889503,0.7391184472268627
CNBP,0.2583165668672131,0.40646703973893195,0.36614434757540304,0.37405503565265286,0.338048808036312,0.34028163840693815,0.2977744590851568,0.0,0.2606828558829523,0.2492090040637601,0.30559934531488725,0.4135981086761721,0.27294985901924873,0.25669567623446066,0.2565969863245564,0.0,0.33785100521579864,0.35733518869646136,0.300078607374622,0.32393078650197676,0.0,0.22580645161290322,0.0,0.3374571108048962,0.2775177167307946,0.36577669651277606,0.25800627085470385,0.0,0.0,0.0,0.27445478977695587,0.285125401712233
H1-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986531795993928,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL3,0.0,0.0,0.0,0.0,0.9269682476597447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9295806038764215,0.9524090424660714
SLCO2A1,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199152454253166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9169803492484554,0.9091119650871523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMOTL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANAPC13,0.0,0.0,0.0,0.0,0.8483121568156827,0.0,0.0,0.0,0.8387096774193549,0.0,0.0,0.9073266175485426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8430905611284317,0.0,0.0,0.0,0.8691316458486742,0.866709093893728
PPP2R3A,0.0,0.0,0.0,0.0,0.9708088886353278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0
SLC25A36,0.0,0.0,0.0,0.0,0.9379703248700788,0.0,0.9400252469124333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419
RNF7,0.0,0.0,0.0,0.0,0.8509471358791474,0.0,0.8500306606292725,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.8446535968011425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8489094953383168,0.0,0.0,0.0,0.0,0.0,0.8244387372847526,0.8427337081201615
ATP1B3,0.0,0.0,0.0,0.0,0.8234281962917697,0.0,0.0,0.0,0.7462241457354638,0.0,0.0,0.0,0.7954749253488356,0.8156250849846871,0.7646629714196728,0.0,0.0,0.0,0.0,0.0,0.0,0.7096774193548387,0.0,0.8009800699449354,0.7670804935116922,0.0,0.7124101884903447,0.0,0.0,0.0,0.0,0.7230266371080952
TFDP2,0.0,0.0,0.0,0.0,0.9721367666798253,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9553794380157224
PCOLCE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U2SURP,0.0,0.0,0.0,0.0,0.905831140856589,0.0,0.9388182913103411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.9193493089368266
CHST2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DIPK2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLSCR1,0.0,0.0,0.0,0.0,0.917701490463749,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9083502504133409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513959423188241,0.0,0.0,0.0,0.0,0.0
CPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF18,0.9561946776605421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450615298363471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1,0.8631117882267121,0.0,0.0,0.0,0.0,0.8643198474760978,0.0,0.0,0.0,0.0,0.8563093696871111,0.0,0.0,0.0,0.0,0.0,0.0,0.8371381394324764,0.0,0.0,0.0,0.8064516129032258,0.8424150193891218,0.8746325239058463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMD2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF13,0.0,0.0,0.0,0.0,0.9034813354092259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927228037388094,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168702710059381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFN2,0.0,0.0,0.0,0.0,0.8350600773288358,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.9091300349081716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8213380171406653,0.0,0.0,0.0,0.0,0.8330291336582553,0.0,0.0,0.0,0.8864552532472918,0.8431503234371063
TSC22D2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERP1,0.0,0.0,0.0,0.0,0.5946251692310456,0.0,0.6084631681442261,0.0,0.6078577849172777,0.0,0.0,0.5806451612903226,0.7254795605136503,0.7542666696733044,0.6983166952286998,0.0,0.6737132668495178,0.0,0.6089020102254806,0.0,0.0,0.6720092277373036,0.0,0.0,0.6890601323496911,0.0,0.5926928270247674,0.0,0.0,0.0,0.618451924093308,0.6054759929257054
EIF2A,0.0,0.0,0.0,0.0,0.9740246938120934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871
SELENOT,0.0,0.0,0.0,0.0,0.8043020809850385,0.0,0.7471911215013073,0.0,0.7419354838709677,0.0,0.0,0.0,0.0,0.77190121335368,0.7427201078784081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778892555544453,0.0,0.835523090054912,0.0,0.0,0.0,0.7974844613382893,0.8017412500996743
P2RY14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722910119641212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.9889712372133809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX36,0.0,0.0,0.0,0.0,0.8387096774193549,0.0,0.8436178988026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8663037477001068,0.872073931078757,0.0,0.8443983831713276,0.0,0.0,0.0,0.0,0.8402768796490084
MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR3,0.0,0.0,0.0,0.0,0.7503825637602037,0.0,0.7949592740305008,0.0,0.7469770427673094,0.0,0.0,0.0,0.0,0.7993678546720936,0.8336102558720496,0.0,0.0,0.0,0.0,0.0,0.0,0.788597499170611,0.0,0.7419354838709677,0.8716807230826347,0.0,0.0,0.0,0.0,0.0,0.0,0.7426246808421227
CCNL1,0.7116907950370542,0.0,0.0,0.0,0.7863177503308942,0.0,0.7649524481065811,0.0,0.6519683272607865,0.0,0.0,0.0,0.6819339740660882,0.6658419043787064,0.6552893019491627,0.0,0.0,0.0,0.0,0.0,0.0,0.6979659161260051,0.0,0.0,0.8094821456939943,0.0,0.6650392855367353,0.0,0.0,0.0,0.6451612903225806,0.6536006043034215
RSRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPNA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD10,0.0,0.0,0.0,0.0,0.9450030519116309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588256728264594
MECOM,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776569893283229,0.0,0.0,0.0,0.0,0.0
SEC62,0.5028942708046206,0.44733570468041206,0.0,0.0,0.4836596635080153,0.4040394079300665,0.4503072269501225,0.3867425553260311,0.4626828585901568,0.0,0.5062429847255829,0.0,0.3556727593944919,0.3548387096774194,0.3555311925949589,0.0,0.0,0.39454322284267795,0.0,0.0,0.0,0.3613606441405512,0.5119779898274329,0.4774248080868875,0.39539043749532393,0.3939623467383846,0.6028891551879144,0.38924234528695384,0.0,0.0,0.46201411178035123,0.41369855596173194
GPR160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814906600982912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL22L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825498538632547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF10,0.0,0.0,0.0,0.0,0.0,0.0,0.9186653571744119,0.0,0.0,0.0,0.9360383172189036,0.0,0.0,0.8992935419082642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.9152071514437276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBL1XR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL47,0.0,0.0,0.0,0.0,0.9259821561075026,0.0,0.9292125009721325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9309743469761264
NDUFB5,0.0,0.0,0.0,0.0,0.7595902066076955,0.0,0.6810415117971359,0.0,0.6856877919166319,0.0,0.0,0.7933204135587139,0.0,0.7116489564218829,0.701404784956286,0.0,0.0,0.0,0.0,0.0,0.0,0.6774193548387096,0.0,0.0,0.0,0.0,0.699501795153464,0.0,0.0,0.7909163621164137,0.7647900273722987,0.7610383226025489
TTC14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FXR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DNAJC19,0.0,0.0,0.0,0.0,0.7662153244018555,0.0,0.7520475849028556,0.0,0.7505578648659491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7522834385595014,0.0,0.0,0.7844087866044813,0.0,0.7419354838709677,0.0,0.0,0.8972162239013179,0.7965519505162393,0.8028081444001967
KLHL24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP2M1,0.0,0.0,0.0,0.0,0.6333242289481624,0.0,0.6772070930850121,0.6313472890084789,0.6822535164894596,0.0,0.0,0.0,0.0,0.5708019925702003,0.6332860415981661,0.0,0.5483870967741935,0.6320861847169937,0.0,0.0,0.0,0.5521462213608527,0.0,0.6541405339394847,0.6778271909682981,0.6578065599164655,0.5930379321498256,0.0,0.0,0.0,0.5710696731844256,0.6050547111418939
POLR2H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800340937029931,0.0,0.0,0.0,0.0,0.967741935483871
MAGEF1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K13,0.0,0.0,0.0,0.0,0.9385291607149185,0.0,0.943310841437309,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9293744006464558
TRA2B,0.0,0.6680260435227425,0.0,0.0,0.5331044004809472,0.0,0.5508941181244389,0.0,0.5212811404658902,0.550612045872596,0.6932384410212117,0.0,0.5447968359916441,0.5738083893252958,0.6087392280178685,0.0,0.5985778935493962,0.5313152805451424,0.0,0.0,0.0,0.0,0.6845763940964976,0.596180054449266,0.6460561675410117,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,0.5257094214039464
DNAJB11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNG1,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793712362166374,0.0,0.0
EIF4A2,0.11949320762388167,0.31863618473852834,0.2764699958985852,0.2764699958985852,0.17495556800596176,0.1790884098699016,0.13717250477883122,0.1358766940332228,0.1432499308739939,0.3441022942143102,0.18105882213961694,0.3352076218974206,0.0967741935483871,0.11151345891337242,0.12750480636473624,0.0,0.11634894147995979,0.22753609957233553,0.20758389657543552,0.17514165947514196,0.0,0.15444822849765902,0.131392075169471,0.16261007516614853,0.1298922165747612,0.17774255237271708,0.13205569405709544,0.0,0.10956725189762731,0.3078801728064014,0.19443887087606615,0.22767549176369944
ST6GAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LPP,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.9107533866359342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9265050003605504,0.0,0.0,0.0,0.0,0.0,0.9086475410769063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC50,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.9526885017271964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853941182936391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HES1,0.8057155686040078,0.0,0.0,0.0,0.8124199798030238,0.0,0.6944397649457378,0.7068623246685151,0.689243205132023,0.0,0.8067497745636971,0.0,0.0,0.0,0.0,0.0,0.0,0.7063193455819161,0.0,0.0,0.0,0.7390096399091906,0.8171364741940652,0.6774193548387096,0.0,0.0,0.6794231014866983,0.0,0.0,0.0,0.0,0.0
ATP13A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R2,0.0,0.0,0.0,0.0,0.9429171412221847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771248025278891,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419
APOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982470247053331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0
MUC20-OT1,0.0,0.0,0.0,0.0,0.8163291927306883,0.0,0.826923264611152,0.0,0.7984677533949575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.0,0.0,0.7897141383540246,0.0,0.8474736232911387,0.0,0.0,0.0,0.8852375072817649,0.8890427870135154
PAK2,0.0,0.0,0.0,0.0,0.8709677419354839,0.0,0.896206057840778,0.0,0.0,0.0,0.0,0.0,0.0,0.9025342291401278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216682161054304,0.9113979474190743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCBP2,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9842259326288777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
