,Antigen presenting cell (RPS high),B cell,B cell (Plasmocyte),Dendritic cell,Endothelial cell,Endothelial cell (APC),Endothelial cell (endothelial to mesenchymal transition),Enterocyte progenitor,Epithelial cell,Fetal epithelial progenitor,Intercalated cell,Loop of Henle,Macrophage,Mast cell,Monocyte,Neutrophil,Proximal tubule progenitor,Sinusoidal endothelial cell,Smooth muscle cell,Stromal cell,T cell,Ureteric bud cell
ENSG00000110700,3.0755208,3.340559,0.0,2.7992365,0.0,2.4190707,2.668189,2.160399,2.4056587,0.0,2.5554028,0.0,2.9368918,2.6677532,2.9036927,0.0,0.0,0.0,0.0,2.7621367,2.8955812,0.0
ENSG00000067082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.160399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8302066,0.0,0.0,0.0,0.0
ENSG00000176340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4190707,1.6951442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.288798
ENSG00000030582,0.0,0.0,0.0,0.0,0.0,0.0,2.296229,2.160399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8827543,0.0,3.373107,6.252166,0.0,3.6439853,0.0,0.0,0.0,0.0
ENSG00000074842,0.0,0.0,0.0,0.0,0.0,0.0,1.2832137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171223,0.0,0.0,0.0,0.0,0.0,2.6321208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8302066,2.8545976,0.0,0.0,0.0
ENSG00000119705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7941787,1.6079302,0.0,1.9594905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213741,3.7332869,3.6231327,2.6112194,3.236711,0.0,0.0,1.1768202,0.0,2.5311046,0.0,2.6941612,2.5168512,2.6903114,2.8021445,2.9981103,0.0,3.1864293,2.978419,2.624107,3.1164484,3.7332869,0.0
ENSG00000140379,0.0,0.0,0.0,2.0527608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8491673,0.0,2.6877544,2.0137072,0.0,3.620698,0.0,0.0,0.0,0.0
ENSG00000147400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0275393,0.0,0.0,0.0,0.0,0.0
ENSG00000124762,0.0,0.0,0.0,0.0,2.0589464,2.2306216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155366,0.0,0.0,0.0,0.0,0.0,0.0,2.3741856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089157,3.0637722,3.14884,1.6588962,2.7913015,2.6967711,2.223977,0.0,2.9678564,2.609662,3.1673768,2.635721,2.5480404,2.4484868,2.5153766,2.5787208,0.0,3.4857092,0.0,0.0,3.2453895,3.003556,0.0
ENSG00000137573,0.0,0.0,0.0,0.0,0.0,0.0,2.5099785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6601107,2.7672148,2.1713376,2.26973,0.0,2.7633305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000231389,0.0,2.9193096,0.0,4.2480025,0.0,2.5158048,0.0,0.0,0.0,0.0,0.0,0.0,3.152583,0.0,2.9981103,0.0,0.0,2.8302066,0.0,0.0,0.0,0.0
ENSG00000166927,2.4162781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.160399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135486,2.4162781,2.2620301,0.0,0.0,0.0,0.0,1.1768202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5400991,2.129766,0.0
ENSG00000095932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3812447,0.0,2.1439366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2865746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085265,3.0637722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7215946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071082,2.4162781,2.7019129,0.0,2.6435728,0.0,0.0,0.0,2.9801917,2.1668758,0.0,2.9284763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3178453,2.6941867,2.7336197,0.0
ENSG00000127920,0.0,0.0,0.0,0.0,2.4894524,2.7149842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
