,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythrophagocytic macrophages,ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Tgd,Trm_Th1/Th17,Trm_gut_CD8,migDC,pDC
PLPP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85771763,0.0,0.78929174,0.39365405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSD3,0.32617503,0.30593246,0.0,0.48121786,0.91276526,0.512243,0.41859955,0.0,0.0,0.0,0.0,0.0,0.4822814,0.0,0.0,1.0004094,0.0,0.0,1.3924761,0.0,0.4474399,0.49705312,0.53353465,0.0,0.0,1.008746,0.0,0.0,0.0,1.0326092,0.9496428,0.0,1.5742879,0.0,1.1779459,0.0,0.0,0.0,0.0
TACC1,0.32790387,0.54285645,0.64943194,0.6856812,0.8060358,0.5439535,0.76153105,0.0,0.0,0.0,1.1873298,0.0,0.0,0.0,0.95032346,0.0,0.0,0.0,0.0,0.89644456,0.0,0.0892134,0.5679736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75151217,1.0576246
PLEKHA2,0.71001303,0.26485473,0.0,0.0,0.63912,0.3806837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM9,0.0,0.31892148,0.0,0.23682195,0.0,0.0,0.0,0.0,0.0,0.0,0.6899872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDO1,0.0,0.0,0.0,0.0,0.0,0.4202597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA7,0.0,0.2742185,0.0,0.16939718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35257322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAT6A,0.0,0.15914859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31549793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP3M2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72287697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5282387
VDAC3,0.0,0.28284454,0.0,0.6248045,0.6597045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21654542,0.72424257,0.63528305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM19,0.0,0.0,0.0,0.10769421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36586988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOOK3,0.0,0.52408147,0.0,0.25743604,0.0,0.47237068,0.4688291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637993,0.0
FNTA,0.50523114,0.21358329,0.0,0.17464113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33789718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGSNAT,0.0,0.0,0.0,0.0,0.0,0.0,0.26840162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPD,0.0,0.45344442,1.9780886,0.42909878,0.67221975,1.1980785,1.7891254,0.0,0.0,1.4495149,2.5728188,1.1635981,0.0,0.9750331,0.0,0.0,0.0,1.0840985,0.0,1.8785887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085727,0.0
PRKDC,0.0,0.45335034,0.0,0.4759888,0.8506936,0.0,0.25195736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4688039,0.42298526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11753009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2V2,0.0,0.25075063,0.0,0.25685698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42417043,0.36586988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCMTD1,0.0,0.42264372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24853924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RB1CC1,0.0,0.36288077,0.0,0.28833365,0.2941601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5529728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1H,0.31062475,0.29553378,0.0,0.1769337,0.0,0.4022413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCEA1,0.94130886,0.62286115,0.0,0.7384347,0.84038794,0.5439535,0.57757246,0.0,0.0,0.0,0.0,0.0,0.6776208,0.0,0.0,1.0737767,0.0,0.0,0.0,0.0,0.3925383,0.7475639,0.79905045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7390902,0.0,0.0,0.0,0.0,0.4639889,1.0150981
LYPLA1,0.0,0.38645852,0.4285702,0.33200246,0.0,0.38003942,0.4209599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4638253,0.0,0.3907637,0.5148532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYN,1.2864857,0.7528235,1.1517246,0.6166719,0.0,0.8526284,0.9877038,0.0,0.0,1.3571936,0.993792,0.0,0.0,0.0,0.0,0.91905963,0.0,0.0,1.3152113,1.9233838,0.0,0.21362965,0.80046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0482275,1.1564066
RPS20,2.1219997,2.792149,2.4965818,1.9360824,2.202375,2.590832,2.2993677,1.9036207,2.4709997,1.506298,2.2273862,2.3312445,2.7936416,2.519801,2.705596,2.9291465,1.9971565,2.2191515,2.6926193,2.4309402,1.6312486,2.1855779,2.9312181,0.0,1.5519971,2.9176524,2.0314903,2.5877733,2.350427,3.1531072,1.9967896,2.8894656,2.4396582,2.1922622,2.248107,2.2118464,1.960305,2.2843246,2.6723392
CHCHD7,0.41468585,0.0,0.0,0.32326922,0.0,0.0,0.25195736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31884912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPNT2,0.0,0.260129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDCBP,0.32617503,1.8509085,1.74736,1.474214,0.5983639,0.4753908,0.970887,1.9370711,0.0,1.8831432,1.7223735,0.0,0.0,1.300545,1.4617386,0.0,0.7395776,0.0,0.0,1.3937236,0.0,0.0,0.47383118,0.0,0.0,0.0,0.0,0.0,0.0,0.8585761,0.0,0.61890733,0.8017113,0.0,0.0,0.0,0.0,0.9364018,0.0
RAB2A,0.0,0.74266744,0.43326515,0.6749341,0.65937567,0.44557503,0.5726936,0.0,0.0,0.0,0.0,0.0,0.6776208,0.0,0.0,0.0,0.0,0.0,0.0,0.5339047,0.48826405,0.49153703,0.35257322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975381,0.0
ASPH,0.0,0.0,0.42558622,0.4176924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3008219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459014
GGH,0.0,0.0,0.0,0.5266869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32364178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YTHDF3,0.0,0.21271905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020136,0.0,0.0,0.0,0.0
MYBL1,0.0,0.0,0.0,0.0,0.7526058,0.0,0.0,0.0,0.0,0.0,0.0,1.0401423,0.0,0.0,0.0,0.0,0.90419376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGK3,0.0,0.48384893,0.0,0.29184365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000245910,1.1336774,1.0427525,0.9693109,1.1633376,1.5183136,1.0813162,1.1934406,0.0,1.6073488,0.5458403,0.2901562,1.4772251,1.485714,1.2517817,1.2988952,1.4249289,1.2083539,1.3184662,1.706858,0.8549911,0.5675345,1.0862663,1.8664389,0.0,0.0,1.7594488,1.4246892,1.777936,1.3713713,1.9549887,1.9932222,1.8150508,1.3329273,1.4319232,1.5904062,1.3132209,1.2989037,1.2426897,1.4135723
COPS5,0.0,0.26358902,0.0,0.28207994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082880355,0.3331952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF1,0.17905611,0.2152772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3970688,0.0
TRAM1,0.31062475,0.7588272,0.5359194,0.6005001,0.56809014,0.6305984,0.52654505,0.0,0.0,0.0,0.7344466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698601,0.99045396,1.1758242,0.5899946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983373,0.0,0.0,0.0,0.0,0.0,0.0,1.3454291
TERF1,0.0,0.0,0.0,0.0,0.6326637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL7,2.1205306,2.5762203,2.874764,1.7534119,2.1593812,2.4216528,2.3290167,2.2751038,2.6396186,1.6217101,1.9363456,2.210855,2.6390743,2.5298278,2.9525995,2.643246,2.0595303,2.1327121,2.6749005,2.5202937,1.6358399,2.5231216,3.4015913,2.186636,1.1447027,2.8906853,2.1444585,2.5830088,2.0683064,3.2482562,2.4523587,2.9975934,2.4433842,2.0337002,2.0468006,2.103511,1.9624896,2.185046,2.5807147
UBE2W,0.0,0.23394978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOC,0.32790387,0.657627,0.53193486,0.89384985,0.6321449,0.49061,0.6202152,0.0,0.0,0.9323982,0.6362928,0.0,0.4822814,0.38848418,0.0,0.0,0.0,0.0,0.0,0.6521087,0.24853924,0.9866209,0.42014778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58869493,0.81086075
TMEM70,0.0,0.22753102,0.0,0.17861483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20797886,0.339525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7854152
LY96,0.0,0.7500811,0.0,0.5443669,0.0,0.0,0.30694988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19683847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05240284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPD52,0.32617503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8065342,0.7357698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0518067,0.0
PAG1,0.0,0.7793457,0.0,0.3491594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0688559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650152
FABP5,0.0,1.9807603,0.0,1.9473469,0.0,0.5054703,0.71616644,2.1567035,0.0,1.6382074,0.0,0.0,0.0,1.1860974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684878,0.46236637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1027793,0.5979188
FABP4,0.0,1.2634962,0.0,2.2320118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0626187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3008219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBIS,0.0,0.6130663,0.0,0.7461076,0.57430416,0.47237068,0.6940484,0.0,0.0,0.0,0.0,0.0,1.1152501,0.54878855,0.81793797,0.0,0.0,0.0,0.0,0.17776293,0.69838804,0.99859726,1.0106449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151837,0.9943613
CPNE3,0.0,0.32113194,0.0,0.0,0.0,1.8489022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500408,0.36319765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66609
RIPK2,0.0,0.2777714,0.0,0.23377484,0.0,0.6012152,0.84098613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0745595,0.0,0.0,0.45902684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9257199,0.0
NBN,0.0,0.0,0.0,0.16136084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DECR1,0.0,0.7452801,0.0,0.6965777,0.0,0.0,0.28681803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20577462,0.17106625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43161255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53INP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662308,0.13677524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRB,1.5704157,2.0303657,1.7642161,1.7556142,1.4714446,1.5623522,1.5794754,1.8662839,1.6814008,1.1712987,1.4566982,1.725576,1.7283018,1.8110626,1.7614754,1.7216011,1.4653122,1.3924193,1.2705436,2.0141654,0.8989081,1.7593102,1.9797,0.0,0.0,1.8194546,1.8030989,1.5413886,1.742277,1.9006133,1.5942526,1.9956902,1.8825629,1.7698095,1.6235867,1.7211142,1.4779099,1.4602189,1.5421584
PTDSS1,0.0,0.0,0.0,0.0,0.0,0.31841964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDC2,0.0,0.0,0.0,0.16004367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPQ,0.0,0.27176642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTDH,1.2583756,1.2536863,1.1761987,1.329647,1.1767035,1.5546212,1.391159,0.0,1.119792,1.2869408,1.0038012,0.0,1.1865976,0.5480484,1.1504436,0.86601186,1.0595298,1.10885,1.18452,0.9248965,0.8528987,2.1552837,0.9990595,0.0,0.0,0.93718886,1.0098542,0.0,1.1328188,0.9046879,0.0,0.96981823,1.0011797,0.9950055,0.0,1.028645,0.0,0.88655156,1.5988034
LAPTM4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9278523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL30,3.9112537,3.229711,3.2413735,2.9075437,2.9738169,3.6739604,3.4247153,3.2651887,3.832166,2.9374557,2.5103917,3.9355292,4.021706,3.5781527,3.941114,4.079703,3.3585317,3.7087438,4.0156407,3.3984735,2.638094,3.2531118,3.9761305,3.4834142,2.7289329,4.254026,3.8510094,4.127155,3.7365181,4.510498,4.2419786,4.2890797,3.761592,3.9044416,3.8316562,3.8973742,3.9069276,3.4450846,3.6589909
COX6C,1.0875534,1.528008,1.2465184,1.5934026,1.6903644,1.1693054,1.2834092,1.8109245,1.2144747,1.0419934,0.942769,1.2812665,0.9967185,1.3838991,1.36551,1.1318156,1.3719184,1.1988465,0.0,1.3562214,0.8528987,1.8197435,1.4655343,0.0,0.0,1.3581316,1.4385073,0.9919001,1.2487,1.3779342,0.0,1.4511392,1.4154316,1.2538354,1.1946967,1.2916734,1.2620554,1.1105533,1.5081445
POLR2K,0.0,0.49915126,0.0,0.5827427,0.7458151,0.0,0.0,0.0,0.9088137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267614,0.37231272,0.47383118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF19A,0.7082842,0.0,0.0,0.0,0.63901603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8882286,1.0399032,0.0,0.0,0.0,0.059382387,0.156977,0.0,0.0,0.74193215,0.0,0.0,1.2425017,0.0,0.0,0.0,1.0707512,1.1140473,0.0,0.9960205,0.0,0.0,0.0
PABPC1,2.4047856,2.4053354,2.799309,2.0837612,1.7738982,2.850844,2.3164608,2.2179596,2.4880128,1.9444544,2.2982988,2.4115298,2.3804502,2.2146993,1.9327915,2.376105,1.7619747,2.3510158,2.258143,2.6815794,1.1241846,1.425889,2.5611956,2.2384453,2.0306754,2.581963,1.7748775,2.2022178,2.1272695,3.0056517,2.5474072,2.4633446,2.1844385,2.044748,2.5011022,1.9810464,2.0342994,2.3833642,2.5839143
YWHAZ,2.2802982,1.4541335,1.8052568,1.4438044,1.994387,1.6147621,1.6880958,1.298234,1.751545,1.5613846,1.5864546,1.7629117,1.1152501,1.4214376,1.6715838,1.8966573,1.8991486,1.8878498,1.6823692,1.870337,0.8401995,1.186853,1.1904625,0.0,1.5323694,1.7033587,1.9076495,1.6292486,2.016245,1.4496397,1.8417958,1.789887,1.8573166,1.8993901,1.5428329,1.8406801,1.9687412,1.6622028,2.1399558
ZNF706,0.745565,1.0974755,0.0,1.0681303,0.54755795,0.4866886,0.7224313,0.0,0.0,0.97606266,0.19193196,0.0,0.0,0.7589239,0.0,0.0,0.0,0.0,0.0,0.92851615,0.7452316,1.2171078,0.39557096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121335,1.0149298
UBR5,0.0,0.28885353,0.0,0.16694428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
