,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
REG1B,0.9954371005296707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8467741683125496
TMEM127,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
SUGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMADHC,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0
FRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2G4,0.45454543828964233,0.0,0.0,0.0,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.0
SMARCA1,0.0,0.773809514939785,0.5681817978620529,0.5681817978620529,0.0,0.0,0.0,0.5681817978620529,0.0
SCGB2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0
TGFBR3,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
UXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX9,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
MYCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAA50,0.5681817978620529,0.0,0.5681817978620529,0.0,0.5681817978620529,0.0,0.5681817978620529,0.0,0.0
RNF157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLYCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFLAR,0.6249999776482582,0.0,0.0,0.0,0.6249999776482582,0.8035714253783226,0.0,0.0,0.520833358168602
PPARGC1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCE1,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VASN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-B,0.4929577559232712,0.32012195885181427,0.05681817978620529,0.1488095223903656,0.6826241239905357,0.6826241239905357,0.1488095223903656,0.0,0.3532608598470688
YIPF6,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.0,0.22727271914482117,0.0
GPR158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBNDD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD47,0.5681817978620529,0.0,0.0,0.5681817978620529,0.773809514939785,0.0,0.0,0.5681817978620529,0.0
VILL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGER4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABRACL,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
FAM13A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX17,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
DNER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYCO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTP4A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0
RPL41,0.3178694099187851,0.07109005004167557,0.14069264382123947,0.04975123703479767,0.007309943437576294,0.0,0.03272251784801483,0.07109005004167557,0.07109005004167557
ANGPTL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDAC2,0.0,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.1041666716337204,0.1041666716337204
ADCY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMPR2,0.0,0.0,0.6818181574344635,0.0,0.0,0.9426229596138,0.6818181574344635,0.0,0.0
ARMCX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53I11,0.0,0.0,0.0,0.0,0.0,0.9677419066429138,0.0,0.0,0.0
NPC2,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.4761904552578926,0.11363635957241058,0.6451612710952759,0.11363635957241058,0.0
TTC39A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB4,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0,0.7954545170068741,0.0
TM7SF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URGCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
DDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELENBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCNN1A,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
SHOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1A3,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0,0.0,0.0
CASP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGR4,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635
TBL1X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0
ANXA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT2A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGCB,0.0,0.0,0.7291667014360428,0.0,0.0,0.0,0.8522726967930794,0.0,0.0
UBE2Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRXN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSCN1,0.0,0.0,0.0,0.0,0.0,0.9274193271994591,0.7954545170068741,0.0,0.0
USP40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBRG1,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
IFI16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPDR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRFS1,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741
FBL,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0,0.0
ACSL1,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0
SLC6A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9226190522313118,0.7291667014360428
PDHB,0.0,0.0,0.28409089893102646,0.28409089893102646,0.28409089893102646,0.28409089893102646,0.28409089893102646,0.28409089893102646,0.2083333432674408
DEXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXPH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTX3,0.0,0.0,0.6818181574344635,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0
KCNJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHPN2,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
TNFSF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIC1,0.17045453935861588,0.0,0.17045453935861588,0.17045453935861588,0.4464285597205162,0.4464285597205162,0.4464285597205162,0.17045453935861588,0.1041666716337204
PRCP,0.0,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0,0.0
IL33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDAP1,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0
TRIM2,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0,0.7954545170068741,0.0
RAB1A,0.119047611951828,0.119047611951828,0.119047611951828,0.119047611951828,0.119047611951828,0.38306450843811035,0.26442307233810425,0.0,0.0
ZDHHC21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLSCR1,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
SLC39A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLU,0.27439025044441223,0.7026397660374641,0.27439025044441223,0.521978035569191,0.3431372568011284,0.0,0.0,0.620039701461792,0.24193547666072845
RBM41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLS3,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
STK24,0.5059523805975914,0.0,0.39772725850343704,0.0,0.5059523805975914,0.5059523805975914,0.5059523805975914,0.0,0.3125000149011612
UGGT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDPR,0.0,0.654761902987957,0.5681817978620529,0.654761902987957,0.0,0.0,0.0,0.654761902987957,0.0
GTPBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS21,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0
SLC37A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRADD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD12,0.0,0.119047611951828,0.3629032149910927,0.119047611951828,0.119047611951828,0.119047611951828,0.0,0.3629032149910927,0.119047611951828
TOMM40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB25,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0
RPL15,0.20281457901000977,0.011261261999607086,0.1462765857577324,0.05165289342403412,0.0,0.011261261999607086,0.1462765857577324,0.011261261999607086,0.074404776096344
UGP2,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.0,0.0,0.7291667014360428
CNDP2,0.6249999776482582,0.0,0.0,0.0,0.6249999776482582,0.6249999776482582,0.0,0.0,0.520833358168602
EXOC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6AP2,0.0,0.5792683064937592,0.44354837387800217,0.2380952388048172,0.2380952388048172,0.2380952388048172,0.2380952388048172,0.2380952388048172,0.0
MYSM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
PDXDC1,0.0,0.7386363372206688,0.0,0.0,0.0,0.0,0.7386363372206688,0.6250000298023224,0.0
PAM,0.17045453935861588,0.625,0.5030487924814224,0.5030487924814224,0.0,0.17045453935861588,0.17045453935861588,0.7486263886094093,0.1041666716337204
EP300,0.0,0.0,0.5681817978620529,0.0,0.5681817978620529,0.5681817978620529,0.0,0.0,0.5681817978620529
CPEB4,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.0,0.34090907871723175,0.34090907871723175
ARL4C,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741,0.0,0.0
ZBTB21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SATB1,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
VAMP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMTA1,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0
REPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX4I1,0.148809514939785,0.148809514939785,0.148809514939785,0.0,0.148809514939785,0.148809514939785,0.148809514939785,0.0,0.0781249850988388
NPTX2,0.0,0.0,0.9756097793579102,0.0,0.0,0.0,0.0,0.0,0.0
AFF4,0.05681817978620529,0.05681817978620529,0.5059523582458496,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.0
TRIM13,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
MRPL19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USH1C,0.0,0.7954545170068741,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.0
IL4R,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
PTGFRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2AP1,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.8274647891521454,0.6048386916518211,0.11363635957241058,0.0
ITIH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC30A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNDC3A,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.0,0.17045453935861588,0.17045453935861588,0.1041666716337204
SCRN1,0.0,0.45454543828964233,0.45454543828964233,0.7142857015132904,0.45454543828964233,0.0,0.0,0.45454543828964233,0.0
AHI1,0.0,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.0,0.0,0.0,0.5113636180758476,0.4166666865348816
TMEM37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCT3,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.0,0.11363635957241058
VCF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRP2,0.0,0.0,0.0,0.0,0.0,0.9677419066429138,0.0,0.0,0.0
PTPMT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRELP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRYD3,0.0,0.0,0.6818181574344635,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0
SYNJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0
SNRPB,0.0,0.5113636180758476,0.0,0.0,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.0,0.4166666865348816
BAG1,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.7954545170068741
GLCCI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNC1H1,0.0,0.089285708963871,0.30241934955120087,0.089285708963871,0.089285708963871,0.30241934955120087,0.30241934955120087,0.089285708963871,0.0390624925494194
CHORDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMCD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUSAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBL1XR1,0.0,0.0,0.45454543828964233,0.0,0.45454543828964233,0.45454543828964233,0.0,0.45454543828964233,0.45454543828964233
SERTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0
DIABLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHD4,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
SEC61A1,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.7954545170068741,0.0,0.0
UBTD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRP1,0.0,0.0,0.0,0.0,0.0,0.9426229745149612,0.8333333358168602,0.0,0.0
FBXW11,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JKAMP,0.0,0.0,0.8333333730697632,0.0,0.0,0.0,0.0,0.0,0.0
DESI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAFB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSBN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATR3,0.0,0.0,0.178571417927742,0.178571417927742,0.178571417927742,0.178571417927742,0.178571417927742,0.178571417927742,0.0
CDC42EP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
PHC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC14B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTRA1,0.0,0.0,0.0,0.0,0.0,0.9574468284845352,0.8536585569381714,0.0,0.0
RUNX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP4B,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741,0.0,0.0,0.0,0.0
MIA3,0.0,0.0,0.5681817978620529,0.5681817978620529,0.0,0.5681817978620529,0.5681817978620529,0.0,0.0
CSRP1,0.0,0.0,0.0,0.0,0.7386363372206688,0.0,0.0,0.7386363372206688,0.6250000298023224
MTMR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHCY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2B4,0.0,0.7954545170068741,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0
YKT6,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0
LRBA,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0
CASR,0.0,0.0,0.8333333358168602,0.8333333358168602,0.0,0.0,0.0,0.0,0.0
NACA2,0.8522726967930794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291667014360428
RAPGEF2,0.0,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.0,0.7291667014360428
PPID,0.0,0.0,0.8522726967930794,0.0,0.0,0.0,0.0,0.0,0.7291667014360428
L1TD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIFR,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
CTTNBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSTR2,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF518B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBX1,0.39772725850343704,0.39772725850343704,0.0,0.39772725850343704,0.39772725850343704,0.0,0.0,0.39772725850343704,0.3125000149011612
MAEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTL,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
MECP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYCC2,0.0,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.34090907871723175,0.34090907871723175
ZNF317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWC25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTA4,0.0,0.6818181574344635,0.0,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0
TSPAN33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC11C,0.28409089893102646,0.5040322467684746,0.6004902049899101,0.8466312140226364,0.28409089893102646,0.0,0.0,0.6454918012022972,0.2083333432674408
CFL1,0.13319672644138336,0.04901960492134094,0.0,0.0,0.3774752840399742,0.500954195857048,0.4597107470035553,0.04901960492134094,0.0892857164144516
COL12A1,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0
YTHDF2,0.45454543828964233,0.0,0.0,0.0,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.0,0.45454543828964233
SETD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO10,0.0,0.45454543828964233,0.0,0.0,0.45454543828964233,0.7142857015132904,0.45454543828964233,0.0,0.45454543828964233
GNG11,0.0,0.0,0.0,0.0,0.0,0.8928571417927742,0.7954545170068741,0.0,0.0
IL1R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL33,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.0,0.11363635957241058,0.0
UBE2Q1,0.0,0.0,0.6818181574344635,0.6818181574344635,0.0,0.6818181574344635,0.0,0.0,0.0
DCAF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGSM1,0.0,0.6249999776482582,0.0,0.6249999776482582,0.0,0.0,0.0,0.6249999776482582,0.520833358168602
WDFY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC3H6,0.0,0.0,0.6818181574344635,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0
DPY19L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOPORS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A3,0.24193547666072845,0.119047611951828,0.119047611951828,0.0,0.24193547666072845,0.24193547666072845,0.41158537566661835,0.0,0.3298611119389534
CYBRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP7D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDELR3,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
MDN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM2D2,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
FOXJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG10B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP1LC3B,0.0,0.0,0.0,0.0,0.416666641831398,0.0,0.416666641831398,0.0,0.0
DUSP3,0.0,0.0,0.0,0.0,0.7291667014360428,0.0,0.0,0.0,0.7291667014360428
C2orf69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
GLT8D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGN1,0.119047611951828,0.119047611951828,0.119047611951828,0.119047611951828,0.4032257944345474,0.0,0.119047611951828,0.119047611951828,0.0
EIF2B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPGAT1,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0,0.0,0.6818181574344635,0.0
RPAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDH3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH1C,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,0.9890109896659851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHACTR2,0.0,0.0,0.6249999776482582,0.0,0.0,0.6249999776482582,0.6249999776482582,0.0,0.520833358168602
SPG21,0.0,0.0,0.0,0.0,0.7386363372206688,0.7386363372206688,0.0,0.0,0.6250000298023224
CCL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNMT,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
WIPI1,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
EMC4,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.5357142612338066,0.11363635957241058,0.11363635957241058,0.0
