,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
PCYOX1,0.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1,0.6
SNRNP200,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ANKRD37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RIPK1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CHD1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
NUDC,0.1,0.1,0.1,0.1,0.6,1.1,0.1,0.1,0.1
ENO1,2.1,1.1,4.1,2.1,5.1,3.1,5.1,1.1,2.1
RNF20,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KLHL24,0.1,0.1,0.1,0.1,0.6,2.1,0.1,0.1,1.1
STC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CNNM4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PSMB8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RB1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
PCDH11X,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ITGA2,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1
HLA-DPA1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
SDK1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1
ZNF483,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CREBRF,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
RGCC,0.1,0.1,0.1,0.1,0.1,5.1,0.1,0.1,0.1
ITGA5,0.1,0.1,0.1,0.1,0.1,6.1,2.1,0.1,0.1
HINT3,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
TP53BP1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
CIAPIN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HSPA6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ANXA3,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
KCTD12,0.1,4.1,0.1,1.1,0.1,0.1,1.1,1.1,0.6
PCBD2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RBCK1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MED29,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
USP22,1.1,1.1,2.1,1.1,2.1,2.1,2.1,1.1,1.5999999
FBXW7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MYL6B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RSPO3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PCM1,0.1,1.1,2.1,1.1,1.1,1.1,1.1,1.5999999,1.1
ZC3H7A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UBD,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RER1,1.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
FCER1A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PBLD,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCT2,1.1,1.1,1.1,1.1,2.1,2.1,2.1,1.1,0.1
HKDC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ETF1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
SOD2,6.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1,0.1
RPL29,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SMIM7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LMBRD1,0.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1
NUDT21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MAGI2-AS3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
HMGCR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HEYL,0.1,0.1,0.1,0.1,0.1,0.1,3.1,0.1,0.1
TGFB3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KLC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TRAPPC3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FAM43A,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
RHOU,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AHNAK2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCZ1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KCNJ6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FGR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PSMD14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SMARCC1,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1
EXO1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM80,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM184B,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1
IGFBP7,0.1,3.1,1.1,0.1,7.1,32.1,24.1,3.1,0.1
ARID3A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NUMBL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RASEF,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,2.1
CPPED1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TIE1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
REG1B,104.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.1
TMEM127,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
SUGT1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MMADHC,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
FRS2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TTLL7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PA2G4,1.1,0.1,0.1,0.1,1.1,1.1,1.1,1.1,0.1
SMARCA1,0.1,2.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
SCGB2A1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
TGFBR3,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
UXT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LRRC17,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FBP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SOX9,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
MYCN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LYRM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NAA50,1.1,0.1,1.1,0.1,1.1,0.1,1.1,0.1,0.1
RNF157,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MLYCD,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IRX3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CFLAR,1.1,0.1,0.1,0.1,1.1,2.1,0.1,0.1,0.6
PPARGC1B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PLCE1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UBE2F,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KIAA2013,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
VASN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PRDM16,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HLA-B,7.1,4.1,1.1,2.1,14.1,14.1,2.1,0.6,4.6
YIPF6,1.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1,0.1
GPR158,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMC8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DBNDD1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CD47,1.1,0.1,0.1,1.1,2.1,0.1,0.1,1.1,0.1
VILL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PTGER4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ABRACL,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
FAM13A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PARP9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SNX17,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
DNER,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PPA2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FYCO1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PTP4A3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
RPL41,29.1,21.1,23.1,20.1,17.1,16.1,19.1,21.1,21.1
ANGPTL4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HDAC2,0.1,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.6
ADCY1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BMPR2,0.1,0.1,1.1,0.1,0.1,6.1,1.1,0.1,0.1
ARMCX2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FBXO33,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TARBP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TP53I11,0.1,0.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1
NPC2,1.1,1.1,1.1,1.1,2.1,1.1,3.1,1.1,0.1
TTC39A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZBTB4,0.1,0.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
TM7SF2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
URGCP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
DDC,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SELENBP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCNN1A,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
SHOC2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ALDH1A3,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1,0.1
CASP7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LGR4,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1
TBL1X,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
ANXA10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TIAM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UGT2A3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SGCB,0.1,0.1,0.6,0.1,0.1,0.1,1.1,0.1,0.1
UBE2Z,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NRXN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PRKAA2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DUSP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FSCN1,0.1,0.1,0.1,0.1,0.1,3.1,1.1,0.1,0.1
USP40,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TBRG1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
IFI16,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EPDR1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UQCRFS1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1
FBL,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1,0.1
ACSL1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
SLC6A4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1,0.6
PDHB,0.1,0.1,1.1,1.1,1.1,1.1,1.1,1.1,0.6
DEXI,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EXPH5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DTX3,0.1,0.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
KCNJ2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MMD,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AK4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RHPN2,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
TNFSF12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CLIC1,1.1,0.1,1.1,1.1,2.1,2.1,2.1,1.1,0.6
PRCP,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
IL33,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CAPN6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PDAP1,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
TRIM2,0.1,0.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
RAB1A,2.1,2.1,2.1,2.1,2.1,3.1,2.6,1.1,1.1
ZDHHC21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PLSCR1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
SLC39A8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CLU,4.1,16.1,4.1,9.1,5.1,0.1,0.1,12.6,3.1
RBM41,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PLS3,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
STK24,2.1,0.1,1.1,0.1,2.1,2.1,2.1,0.1,0.6
UGGT2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HSPA1B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
QDPR,0.1,2.1,1.1,2.1,0.1,0.1,0.1,2.1,0.1
GTPBP4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MRPS21,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
SLC37A2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CRADD,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KCNA5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DCTPP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IMP4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ANKRD12,1.1,2.1,3.1,2.1,2.1,2.1,1.1,3.1,2.1
TOMM40,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RAB25,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
RPL15,15.1,11.1,14.1,12.1,10.1,11.1,14.1,11.1,12.6
UGP2,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.6
CNDP2,1.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.6
EXOC7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KLHL21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ATP6AP2,0.1,4.1,3.1,2.1,2.1,2.1,2.1,2.1,0.1
MYSM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
PDXDC1,0.1,1.1,0.1,0.1,0.1,0.1,1.1,0.6,0.1
PAM,1.1,6.1,4.1,4.1,0.1,1.1,1.1,9.1,0.6
EP300,0.1,0.1,1.1,0.1,1.1,1.1,0.1,0.1,1.1
CPEB4,0.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1,1.1
ARL4C,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
ZBTB21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SATB1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
VAMP4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CAMTA1,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
REPS2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UBE4B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
VPS4A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
WDR72,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CEBPZ,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MTAP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COX4I1,2.1,2.1,2.1,1.1,2.1,2.1,2.1,1.1,1.5999999
NPTX2,0.1,0.1,4.1,0.1,0.1,0.1,0.1,0.1,0.1
AFF4,1.1,1.1,2.1,1.1,1.1,1.1,1.1,1.1,0.6
TRIM13,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
MRPL19,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
USH1C,0.1,1.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
IL4R,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
PTGFRN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AJAP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DHFR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MAGEH1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CDK2AP1,1.1,1.1,1.1,1.1,1.1,7.1,3.1,1.1,0.1
ITIH5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CACNA1C,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC30A2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FNDC3A,1.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1,0.6
SCRN1,0.1,1.1,1.1,2.1,1.1,0.1,0.1,1.1,0.1
AHI1,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.6
TMEM37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCT3,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1
VCF1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EGR2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NRP2,0.1,0.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1
PTPMT1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PRELP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SPRYD3,0.1,0.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
SYNJ2,0.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1
SNRPB,0.1,1.1,0.1,0.1,1.1,1.1,1.1,0.1,0.6
BAG1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1
GLCCI1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AGPAT5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZNF621,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CLPS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DYNC1H1,1.1,2.1,3.1,2.1,2.1,3.1,3.1,2.1,1.5999999
CHORDC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LMCD1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NUSAP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KCTD8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TBL1XR1,0.1,0.1,1.1,0.1,1.1,1.1,0.1,1.1,1.1
SERTM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
DIABLO,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
WDR59,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EHD4,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
SEC61A1,0.1,0.1,0.1,1.1,0.1,0.1,1.1,0.1,0.1
UBTD2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NRP1,0.1,0.1,0.1,0.1,0.1,6.1,2.1,0.1,0.1
FBXW11,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DNAJC2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
JKAMP,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1
DESI1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC4A10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SAFB2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RSBN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MATR3,1.1,1.1,2.1,2.1,2.1,2.1,2.1,2.1,1.1
CDC42EP4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
PHC3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SOCS2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
STEAP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CDC14B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SAMD12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HTRA1,0.1,0.1,0.1,0.1,0.1,14.1,4.1,0.1,0.1
RUNX3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SYN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CHMP4B,0.1,0.1,1.1,0.1,1.1,0.1,0.1,0.1,0.1
MIA3,0.1,0.1,1.1,1.1,0.1,1.1,1.1,0.1,0.1
CSRP1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1,0.6
MTMR3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PRC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AHCY,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RAB15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ATP2B4,0.1,1.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
YKT6,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
LRBA,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
CASR,0.1,0.1,2.1,2.1,0.1,0.1,0.1,0.1,0.1
NACA2,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
RAPGEF2,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
PPID,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.6
L1TD1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CAPN7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LIFR,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
CTTNBP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SSTR2,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZNF518B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PBX1,1.1,1.1,0.1,1.1,1.1,0.1,0.1,1.1,0.6
MAEA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SERPINB9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TTL,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
MECP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CBX1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HYCC2,0.1,0.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1
ZNF317,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NEB,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CWC25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GSTA4,0.1,1.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1
TSPAN33,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM141,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SEC11C,1.1,3.1,5.1,14.1,1.1,0.1,0.1,6.1,0.6
CFL1,6.1,5.1,4.1,4.1,10.1,13.1,12.1,5.1,5.6
COL12A1,0.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1
YTHDF2,1.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,1.1
SETD5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MYO10,0.1,1.1,0.1,0.1,1.1,2.1,1.1,0.1,1.1
GNG11,0.1,0.1,0.1,0.1,0.1,2.1,1.1,0.1,0.1
IL1R1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MRPL33,1.1,1.1,1.1,1.1,1.1,1.1,0.6,1.1,0.6
UBE2Q1,0.1,0.1,1.1,1.1,0.1,1.1,0.1,0.1,0.1
DCAF12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PDZD2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SGSM1,0.1,1.1,0.1,1.1,0.1,0.1,0.1,1.1,0.6
WDFY2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZC3H6,0.1,0.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
DPY19L3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TOPORS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC25A3,3.1,2.1,2.1,1.1,3.1,3.1,4.1,1.1,3.6
CYBRD1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MAP7D3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KDELR3,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
MDN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TM2D2,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
FOXJ2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ALG10B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MLLT10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
