,Endothelial1,Endothelial2,Fibroblast,Lymphocyte,Macrophage,Microvasculature,Smooth Muscle,Uncharacterized
ENSG00000260916,0.7167021,1.1512067,1.1108847,0.0,0.49134785,0.5669069,0.9323126,0.86143565
ENSG00000069869,0.0,0.4268512,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140262,0.0,0.0,0.0,0.0,0.40173358,0.0,0.0,0.0
ENSG00000137845,0.44046792,0.48342562,0.0,0.0,0.4987892,0.0,0.0,0.0
ENSG00000128923,0.0,0.4739445,0.0,0.0,0.0,0.4580195,0.40937823,0.48918992
ENSG00000137776,0.6508951,0.654429,0.478159,0.58414006,0.6497816,0.49776903,0.4365989,0.5963395
ENSG00000140307,0.67349625,0.660387,0.62125945,0.0,0.5521914,0.81650865,0.71663505,0.6447712
ENSG00000140299,0.7131912,0.7785003,0.388385,0.0,0.6219278,0.4037972,0.46025038,0.4481535
ENSG00000182718,2.1394525,1.6587486,2.0500226,0.9465604,2.143664,1.2672886,1.6177071,1.980261
ENSG00000069667,0.0,0.0,0.305349,0.0,0.0,0.0,0.0,0.0
ENSG00000129003,0.62415284,0.86112016,0.55985165,0.0,0.7883483,0.4289707,0.43118244,0.48337796
ENSG00000140416,0.85440814,0.6921985,1.1541841,0.0,0.0,3.4866319,3.2511828,1.5408118
ENSG00000103642,0.0,0.0,0.0,0.0,0.52935493,0.0,0.0,0.0
ENSG00000185088,1.1914756,1.0866894,1.4572732,1.2143874,1.2843298,1.406011,1.8236305,1.2506835
ENSG00000166128,0.0,0.0,0.5533982,0.0,0.38731107,0.0,0.0,0.0
ENSG00000140455,0.0,0.0,0.0,0.0,0.43137604,0.0,0.0,0.0
ENSG00000166797,0.0,0.0,0.0,0.0,0.6151159,0.0,0.0,0.0
ENSG00000028528,0.0,0.20729522,0.0,0.0,0.36128804,0.0,0.0,0.0
ENSG00000166794,1.4815984,1.5260407,2.0862675,1.5381542,1.4823081,1.46243,1.6412685,1.8319622
ENSG00000180304,0.22007973,0.20198841,0.0,0.0,0.38540667,0.8723656,0.0,0.0
ENSG00000166831,0.0,0.0,0.0,0.0,0.0,0.57103187,0.0,0.0
ENSG00000241839,0.0,0.0,0.0,0.0,0.3753755,0.0,0.0,0.0
ENSG00000090487,0.0,0.0,0.0,0.0,0.43382353,0.0,0.0,0.0
ENSG00000103710,0.0,0.0,0.0,0.0,0.0,0.75015044,0.5295129,0.0
ENSG00000090470,0.0,0.0,0.370224,0.0,0.0,0.0,0.0,0.0
ENSG00000074696,0.31401113,0.26796025,0.4267033,0.0,0.0,0.0,0.0,0.0
ENSG00000103769,1.104986,0.88224995,0.40899205,0.0,0.5193968,0.37570477,0.40157825,0.6174872
ENSG00000169032,0.0,0.0,0.0,0.0,0.45835036,0.0,0.0,0.0
ENSG00000174444,2.030487,1.7729813,1.7568632,1.7475727,1.7825582,1.747765,1.844054,1.8319622
ENSG00000137834,0.0,1.1197854,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189227,0.0,0.0,0.29941612,0.0,0.0,0.0,0.0,0.0
ENSG00000033800,0.0,0.0,0.22184163,0.0,0.31406865,0.0,0.0,0.4538422
ENSG00000140350,0.5448496,0.68421835,0.40323642,0.18674074,0.81783724,0.5559628,0.5835079,0.43073446
ENSG00000137818,4.1554384,3.9783733,4.025719,4.0560675,4.012554,4.1165705,4.2478676,3.9392068
ENSG00000137831,0.93062687,0.8615672,0.8437331,0.0,0.0,0.0,0.9935359,1.0428255
ENSG00000166173,0.0,0.0,0.8480797,0.0,0.0,0.0,0.3005684,0.0
ENSG00000067225,0.8500502,0.52815306,1.0754282,0.8627208,1.7302268,1.2640619,1.329583,1.0226574
ENSG00000213614,0.20558941,0.0,0.54940826,0.0,0.7420906,0.0,0.36150825,0.37117603
ENSG00000159322,0.0,0.0,0.0,0.0,0.3773761,0.0,0.0,0.0
ENSG00000156642,0.0,0.5641968,0.34000647,0.0,0.5107593,0.8028221,1.0208669,0.49677813
ENSG00000140464,0.21478078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129009,0.0,0.0,0.59327894,0.0,0.0,0.0,0.0,0.6074265
ENSG00000103653,0.0,0.0,0.0,0.0,0.5954435,0.0,0.0,0.0
ENSG00000140497,0.0,0.0,0.0,0.0,0.8654138,0.0,0.0,0.0
ENSG00000178741,0.77148277,0.6604322,0.5971006,0.81762004,1.1032672,0.79996055,0.67213047,0.6476461
ENSG00000140365,0.35732952,0.0,0.35093766,0.0,0.3217677,0.49309075,0.30352747,0.0
ENSG00000177971,0.28588068,0.2908757,0.425349,0.0,0.0,0.0,0.33006632,0.53983116
ENSG00000173546,0.0,0.0,0.0,0.0,0.0,0.0,0.29967874,0.0
ENSG00000140367,0.33895648,0.0,0.40035635,0.0,0.0,0.0,0.25083774,0.0
ENSG00000140374,0.0,0.0,0.28380632,0.0,0.42358416,0.44589823,0.32656983,0.0
ENSG00000117906,0.4920385,0.7655695,0.5798453,0.0,0.0,0.65411854,0.8278092,0.41222757
ENSG00000140391,0.0,0.534482,0.4125209,0.0,0.31262487,0.6685158,0.4341725,0.570913
ENSG00000173517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48254558
ENSG00000140395,0.0,0.0,0.38536906,0.0,0.0,0.0,0.27241653,0.0
ENSG00000041357,0.7611053,0.68106985,0.70232177,0.0,0.7923392,0.75877297,0.65998054,0.7996737
ENSG00000185787,1.47892,1.4191054,1.596158,1.2475816,1.4281301,1.5745199,1.9083176,1.6096779
ENSG00000103811,0.890996,0.0,0.46652386,0.0,1.3801014,0.0,0.0,0.0
ENSG00000166557,0.0,0.0,0.50531375,0.0,0.0,0.0,0.49979436,0.0
ENSG00000140379,0.0,0.0,0.0,0.0,0.7744756,0.0,0.0,0.0
ENSG00000086666,0.3529209,0.0,0.0,0.0,0.49969876,0.40849626,0.3964403,0.0
ENSG00000117899,0.50230694,0.74627995,0.7673428,0.0,0.53771996,0.0,0.45748615,0.5553213
ENSG00000182774,1.0990236,0.7790424,0.799472,0.85060793,0.9228354,0.80309415,0.7593169,0.723523
ENSG00000136404,0.0,0.41544127,0.0,0.0,0.44207102,0.0,0.0,0.0
ENSG00000166503,0.83139163,0.89254606,0.27484792,0.0,0.0,0.0,0.31991965,0.0
ENSG00000140612,1.3350484,1.1234838,1.2064328,1.0624988,1.2360708,0.892525,1.1122401,1.0851946
ENSG00000170776,0.5688119,0.0,0.9015055,0.7937808,1.0166575,0.6057111,0.50461924,0.7155248
ENSG00000140538,0.0,0.0,0.0,0.0,0.0,0.0,0.33552098,0.0
ENSG00000172183,0.0,0.0,0.0,0.6789346,0.0,0.0,0.0,0.0
ENSG00000140545,0.0,0.52815306,1.5944142,0.0,0.0,2.4612017,2.8853118,0.7743494
ENSG00000140526,0.0,0.0,0.0,0.0,0.3617131,0.0,0.36621994,0.0
ENSG00000182054,0.0,0.0,0.0,0.0,0.39957896,0.0,0.0,0.0
ENSG00000185043,0.5428139,0.75293237,0.75313044,0.7808342,0.78334343,0.6841699,0.72953403,0.6458057
ENSG00000140575,0.91743225,1.0618508,0.7671418,0.51549846,1.3869693,0.8966292,0.9502018,0.5441052
ENSG00000140577,0.0,0.0,0.0,0.0,0.0,0.29455322,0.0,0.0
ENSG00000182511,0.0,0.0,0.0,0.0,0.3165343,0.0,0.0,0.0
ENSG00000140553,0.0,0.0,0.0,0.0,0.0,0.0,0.28037784,0.0
ENSG00000176463,0.0,0.0,0.0,0.0,0.0,0.6297573,0.0,0.0
ENSG00000173575,0.0,0.31498098,0.0,0.0,0.35638377,0.0,0.0,0.0
ENSG00000248441,0.0,0.0,0.0,0.0,0.0,0.45100036,0.24820688,0.0
ENSG00000185551,1.1706464,0.0,1.1150067,0.0,0.0,2.2477293,1.4344753,2.0151198
ENSG00000140443,0.0,0.5241307,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182253,0.0,0.0,0.0,0.0,0.0,0.33116943,0.47094303,0.0
ENSG00000068305,0.80947465,0.8079212,0.29941612,0.0,0.8603068,0.0,0.6064769,0.0
ENSG00000131873,0.0,0.38699228,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131871,0.6958078,0.9379451,1.1346197,0.61842465,0.58230203,0.6683767,0.8328521,0.80826586
ENSG00000184277,0.0,0.0,0.0,0.0,0.0,0.0,0.29852444,0.0
ENSG00000103152,0.44227254,0.51813084,0.8039457,0.0,0.33532768,0.7882066,0.8150933,0.80493563
ENSG00000086504,0.0,0.0,0.0,0.0,0.31066492,0.46947175,0.34456706,0.0
ENSG00000103202,0.0,0.0,0.43883276,0.0,0.0,0.7507554,0.8312454,0.0
ENSG00000130731,0.3597029,0.0,0.56834626,0.0,0.50416875,0.54034686,0.6249989,0.60481304
ENSG00000103266,0.49118778,0.5738081,0.6394805,0.46551397,0.49754134,0.72999334,0.8315564,0.69752574
ENSG00000161999,0.0,0.0,0.31459898,0.0,0.0,0.33814466,0.44931042,0.0
ENSG00000103260,0.0,0.0,0.3402109,0.0,0.0,0.4923104,0.0,0.0
ENSG00000103254,0.0,0.0,0.0,0.0,0.3918528,0.31598455,0.21293768,0.0
ENSG00000103275,0.64507264,0.65964174,0.7841513,0.64297795,0.7525612,0.7776306,0.6976905,0.80826586
ENSG00000007520,0.0,0.0,0.0,0.0,0.0,0.47789133,0.42412212,0.0
ENSG00000090581,0.0,0.0,0.28883255,0.0,0.3832608,0.0,0.0,0.0
ENSG00000131634,0.7248651,0.5154412,0.5006759,0.0,0.0,0.0,0.0,0.0
ENSG00000103024,0.6770772,1.026282,0.7797824,0.0,0.41849285,0.7428841,0.8507412,0.67259985
ENSG00000074071,0.38455328,0.3245487,0.4222321,0.0,0.56403345,0.54087824,0.53182614,0.0
ENSG00000162032,0.0,0.24748819,0.42834568,0.0,0.0,0.3144191,0.37262443,0.38144797
ENSG00000095906,0.0,0.0,0.0,0.0,0.0,0.0,0.23129192,0.0
ENSG00000063854,0.0,0.452797,0.0,0.0,0.31030065,0.4341647,0.4454338,0.0
ENSG00000198736,0.0,0.0,0.0,0.0,0.0,0.3200636,0.0,0.0
ENSG00000140990,0.94652027,0.83584505,0.96546805,0.9041953,0.89043117,1.4010907,1.2058008,1.010965
ENSG00000140988,3.8608718,3.2676466,3.3959463,3.5001988,3.307558,3.321425,2.7951543,3.3277516
ENSG00000065054,1.7732786,2.2844503,0.0,0.0,0.0,0.0,0.5198046,0.0
ENSG00000184207,0.0,0.0,0.0,0.0,0.36654574,0.0,0.0,0.0
ENSG00000167969,0.0,0.0,0.36492956,0.0,0.0,0.4604121,0.33130226,0.4538422
ENSG00000205937,0.52691424,0.32424083,0.41672346,0.0,0.45723122,0.48110843,0.41673225,0.44153532
ENSG00000167978,1.2197528,1.4983349,1.2728128,1.1667867,1.0629494,1.0719204,1.0502386,1.5305879
ENSG00000103363,1.4128195,1.3626196,1.6069834,1.4146247,1.4706469,1.9548857,1.8299675,2.433693
ENSG00000162076,0.2935558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006327,0.0,0.0,0.0,0.0,0.0,0.40234053,0.63744247,0.0
ENSG00000103145,0.0,0.5253421,0.4122278,0.0,0.0,1.4016857,1.4184586,0.77878726
ENSG00000008517,0.0,0.0,0.28450215,0.0,0.0,0.0,0.0,0.0
ENSG00000168140,0.0,0.0,0.4640118,0.0,0.0,0.47857925,0.63958645,0.0
ENSG00000103415,0.0,0.0,0.0,0.0,0.0,0.53112555,0.0,0.0
ENSG00000118900,0.21948075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153048,0.6911038,0.469367,0.4731164,0.0,0.0,0.6723064,0.6495193,1.0267993
ENSG00000182831,0.0,0.0,0.0,0.0,0.32673663,0.0,0.0,0.0
ENSG00000213853,1.1062367,1.3809185,0.98041975,0.0,0.0,0.7172123,1.0635078,0.7520125
ENSG00000182108,0.0,0.0,0.25869805,0.0,0.0,0.0,0.38093364,0.0
ENSG00000189067,0.0,0.0,0.5653761,0.7759063,1.3345444,0.79072785,0.82207334,0.0
ENSG00000122299,0.0,0.12731242,0.0,0.0,0.0,0.0,0.21584602,0.0
ENSG00000171490,0.7824085,0.5541532,0.77036417,0.43808588,0.6997324,0.5975509,0.65403724,0.8945078
ENSG00000103342,0.44198206,0.59714645,0.43106446,0.0,0.530894,0.0,0.34110242,0.0
ENSG00000048471,0.0,0.0,0.0,0.0,0.3080752,0.0,0.0,0.0
ENSG00000186260,0.8867364,0.32424083,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157045,0.42850906,0.20729522,0.39241368,0.0,0.34207636,0.25998992,0.21127936,0.0
ENSG00000166780,0.0,0.0,0.44713473,0.0,0.0,0.0,0.3953578,0.0
ENSG00000133392,0.0,0.0,0.0,0.0,0.0,2.741723,3.0791388,0.0
ENSG00000134419,3.555367,3.1128166,2.9051027,3.504454,2.9983766,2.7824185,2.7572079,2.933095
ENSG00000170540,0.64346147,0.9544624,0.36907703,0.0,0.79176646,0.0,0.0,0.0
ENSG00000157106,0.37470925,0.51491207,0.0,0.0,0.38653034,0.0,0.0,0.0
ENSG00000205730,0.0,0.0,0.6123369,0.0,0.49331403,0.0,0.3758012,0.0
ENSG00000167191,0.0,0.936104,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066654,0.35406438,0.5258226,0.43266076,0.0,0.0,0.31317627,0.44864938,0.3798203
ENSG00000011638,0.0,0.0,0.4362023,0.0,0.0,0.0,0.7533188,0.0
ENSG00000197006,0.5480875,0.5836918,0.39193058,0.0,0.48084253,0.4188042,0.26153773,0.0
ENSG00000140749,0.0,0.0,0.0,0.0,0.9820376,0.0,0.0,0.0
ENSG00000140740,0.6126567,0.45487127,0.47284856,0.0,0.59210354,0.7971536,0.616505,0.56170774
ENSG00000004779,0.75716853,0.7090689,0.7712121,0.59388304,0.7893475,1.1344562,0.9829086,0.91482323
ENSG00000122257,0.40695438,0.0,0.32991952,0.0,0.4501964,0.3448853,0.0,0.0
ENSG00000090905,0.0,0.0,0.30161107,0.0,0.0,0.0,0.24370265,0.40554845
ENSG00000169189,0.0,0.0,0.29979706,0.0,0.0,0.444548,0.40217614,0.0
ENSG00000176046,0.5675513,0.660387,2.034844,0.0,0.0,1.3191462,1.5587609,1.3956671
ENSG00000196502,0.0,0.0,0.41151643,0.0,0.0,0.0,0.0,0.4481535
ENSG00000178952,0.710382,0.63829803,0.6662166,0.71254843,0.7576273,0.8358204,0.6706684,0.7996737
ENSG00000079616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570913
ENSG00000103495,0.22229451,0.0,0.32079506,0.0,0.34110138,0.0,0.39038873,0.0
ENSG00000013364,0.35141814,0.0,0.4505406,0.0,0.38787383,0.3725331,0.0,0.47772834
ENSG00000103502,0.20582901,0.0,0.52235216,0.0,0.0,0.393681,0.43652144,0.0
ENSG00000149932,0.9829043,0.95723784,0.6603871,0.36035293,0.9305028,0.6432687,0.6952728,0.48136154
ENSG00000149923,0.48100758,0.34780496,0.35250556,0.0,0.6463134,0.45543113,0.40546513,0.0
ENSG00000090238,0.60043406,0.5503681,0.80755395,0.18814853,0.44307804,0.68885016,0.7843023,0.62276775
ENSG00000102882,0.6534766,0.55834377,0.41306546,0.0,0.0,0.0,0.0,0.0
ENSG00000102879,0.0,0.0,0.0,0.6350906,1.3592327,0.0,0.0,0.0
ENSG00000169217,0.0,0.0,0.0,0.0,0.18424584,0.42800206,0.35664815,0.0
ENSG00000179918,0.0,0.0,0.0,0.0,0.41322967,0.0,0.0,0.0
ENSG00000099385,0.5032116,0.5253421,0.5879115,0.0,0.33890188,0.57769287,0.6453384,0.64126235
ENSG00000103496,0.0,0.0,0.0,0.0,0.43951398,0.0,0.0,0.0
ENSG00000167397,0.61748725,0.6351533,1.04263,0.0,0.5669067,0.69553065,0.9313252,0.80493563
ENSG00000103507,0.0,0.0,0.0,0.0,0.39632902,0.0,0.0,0.0
ENSG00000089280,0.9685494,0.85766554,0.8122346,1.3870695,1.116574,1.0669034,0.81247264,1.0134181
ENSG00000103490,0.0,0.0,0.0,0.0,1.3974981,0.0,0.0,0.0
ENSG00000169896,0.0,0.0,0.0,0.0,0.56596756,0.0,0.0,0.0
ENSG00000140678,0.0,0.0,0.0,0.0,0.5134931,0.0,0.0,0.0
ENSG00000140682,0.0,0.0,0.4369769,0.0,0.0,1.4786301,1.421568,0.7155248
ENSG00000185947,0.0,0.0,0.0,0.0,0.3689253,0.0,0.0,0.0
ENSG00000069329,0.50678575,0.54271305,0.45699686,0.0,0.7215061,0.45165837,0.5138842,0.44153532
ENSG00000069345,0.3493601,0.38325334,0.40385503,0.0,0.3947754,0.55722636,0.51127267,0.49943757
ENSG00000129636,0.0,0.21081725,0.23280787,0.0,0.0,0.25959733,0.40504056,0.0
ENSG00000102893,0.4045257,0.38325334,0.0,0.0,0.3443097,0.0,0.0,0.0
ENSG00000102910,0.0,0.0,0.20264456,0.0,0.0,0.0,0.0,0.0
ENSG00000102924,0.0,0.0,0.0,0.0,0.0,0.5105458,0.0,0.0
ENSG00000121281,0.0,0.0,0.0,0.0,0.39578032,0.0,0.0,0.0
ENSG00000166164,0.5020169,0.5641968,0.42368433,0.0,0.4347093,0.48971993,0.60693234,0.37536228
ENSG00000083799,0.0,0.0,0.0,0.0,0.27151787,0.0,0.0,0.0
ENSG00000177200,0.8950826,0.8274588,0.942606,0.0,0.65254897,0.6812146,0.7188799,1.0428255
ENSG00000103479,0.0,0.24748819,0.3189739,0.0,0.0,0.0,0.0,0.0
ENSG00000245694,0.0,0.0,0.0,0.0,0.0,0.0,0.5089659,0.0
ENSG00000087245,0.0,0.64453465,1.7628143,0.0,0.0,0.0,0.0,1.1240643
ENSG00000087253,0.0,0.72058326,0.0,0.0,0.7701514,0.0,0.0,0.0
ENSG00000198848,0.0,0.0,0.63642836,0.0,0.0,0.0,0.0,0.0
ENSG00000125148,0.7882556,0.7932883,3.3098893,1.0463789,0.8068553,3.5385702,2.2803674,1.1849927
ENSG00000169715,0.0,0.0,1.8190973,0.0,0.0,2.0603268,1.302593,0.86793166
ENSG00000205364,0.0,0.0,1.0725267,0.0,0.0,1.3471614,0.87602943,0.0
ENSG00000205362,0.0,0.0,0.0,0.0,0.0,0.3727091,0.0,0.0
ENSG00000187193,0.0,0.0,2.3331442,0.0,0.0,1.2976084,1.8111951,0.7155248
ENSG00000051108,0.7376654,0.65567404,0.8638628,1.2021327,1.4867291,0.5891781,0.6713809,0.72096294
ENSG00000140848,0.31096238,0.2908757,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172775,0.0,0.0,0.0,0.0,0.29146057,0.0,0.0,0.0
ENSG00000102931,0.5441314,0.6979313,0.5227292,0.0,0.0,0.2881471,0.4705706,0.48416546
ENSG00000102978,0.0,0.0,0.30895776,0.0,0.0,0.36950484,0.48353398,0.37536228
ENSG00000205336,0.55750793,0.3974298,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140937,0.0,0.6885294,0.45510325,0.0,0.0,0.0,0.5241541,0.0
ENSG00000179776,1.0911353,1.2000207,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000217555,0.0,0.0,0.0,0.80929875,1.0911682,0.0,0.0,0.0
ENSG00000140931,0.0,0.0,0.0,0.0,0.74987996,0.0,0.0,0.0
ENSG00000135720,0.7719312,0.8148389,0.6926684,0.0,0.28631365,0.7504486,0.87107074,0.68734807
ENSG00000159593,0.0,0.0,0.2541827,0.0,0.0,0.0,0.0,0.0
ENSG00000166592,0.0,0.0,0.0,0.0,0.0,0.750962,0.7815082,0.0
ENSG00000166595,0.687791,0.84241354,0.8354504,0.8084556,0.8687986,0.90031916,0.89115846,0.91842604
ENSG00000140939,0.0,0.0,0.0,0.0,0.0,0.5004585,0.4343449,0.0
ENSG00000168701,0.0,0.0,0.5404439,0.0,0.37839025,0.0,0.421573,0.0
ENSG00000159720,0.0,0.0,0.0,0.0,0.8798667,0.44511133,0.3384959,0.0
ENSG00000039523,0.28490222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102898,0.33812433,0.0,0.0,0.0,0.41315174,0.57365614,0.54271305,0.0
ENSG00000205220,0.0,0.0,0.0,0.0,0.22982678,0.0,0.0,0.0
ENSG00000103066,0.0,0.0,0.0,0.0,0.41299602,0.0,0.0,0.0
ENSG00000168807,0.5706787,0.3801564,0.28947842,0.0,0.0,0.0,0.0,0.0
ENSG00000132612,0.0,0.0,0.0,0.0,0.0,0.28002357,0.20777538,0.0
ENSG00000103018,0.23701078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102908,0.5021006,0.7492083,0.34542668,0.0,0.0,0.0,0.0,0.0
ENSG00000181019,0.5865468,0.51491207,0.3153666,0.0,0.0,0.0,0.0,0.5032876
ENSG00000141101,0.27469224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000223496,0.0,0.32093444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182149,0.0,0.0,0.0,0.0,0.32196164,0.0,0.0,0.0
ENSG00000140836,0.0,0.0,0.6437831,0.0,0.7539439,1.181438,0.7886156,0.0
ENSG00000103035,0.51751626,0.5241307,0.62214756,0.2924124,0.73164016,0.69823575,0.6778002,0.53357667
ENSG00000090863,0.42456156,0.74184567,0.7466887,0.0,0.38414764,0.3875623,0.615018,0.5891767
ENSG00000153774,0.51407504,0.0,0.5219338,0.0,0.2420676,0.5127397,0.55432653,0.6074265
ENSG00000034713,1.1748438,1.5113442,1.2396603,0.976683,0.79176646,1.0980792,1.3815229,1.1362481
ENSG00000166848,0.65029585,0.8860027,0.8338575,0.72862005,0.41086274,0.74017936,0.7536485,0.7563553
ENSG00000178573,0.0,0.0,0.0,0.0,1.0922201,0.0,0.0,0.0
ENSG00000140905,0.0,0.0,0.4783455,0.0,0.0,0.3962094,0.35234866,0.48918992
ENSG00000153815,0.77377546,0.62405217,0.0,0.0,0.46755672,0.0,0.0,0.0
ENSG00000197943,2.511859,3.4198022,2.6474774,1.1378361,0.7383995,0.74829805,0.9738271,1.9366165
ENSG00000140945,0.0,0.0,0.0,0.0,0.0,0.0,0.8135898,0.0
ENSG00000230989,0.93931925,0.8719604,0.94195306,0.0,1.0237846,0.93188465,0.8627728,0.97901
ENSG00000140943,0.18430188,0.45487127,0.45151815,0.0,0.0,0.0,0.36945608,0.47633687
ENSG00000103175,0.0,0.0,0.0,0.0,0.0,0.0,0.71622,0.0
ENSG00000103187,0.0,0.0,0.0,0.7970693,1.6814197,0.0,0.0,0.0
ENSG00000103196,0.0,0.0,1.1884391,0.0,0.0,0.0,0.0,0.8726357
ENSG00000131143,1.8431183,1.8415406,1.6231601,1.9182526,2.060237,1.8163896,1.6160305,1.7097818
ENSG00000140968,0.0,0.0,0.0,0.0,0.6591011,0.0,0.0,0.0
ENSG00000176692,0.0,0.0,0.0,0.0,0.0,0.0,0.3091594,0.0
ENSG00000140941,0.9157586,0.6297366,0.7594327,0.8310833,1.0223163,0.65015364,0.6709601,0.5553213
ENSG00000051523,0.5626218,0.6297366,1.0257366,1.8566294,2.7930427,0.42636293,0.34794557,0.5891767
ENSG00000158717,0.0,0.0,0.0,0.0,0.29100785,0.0,0.0,0.0
ENSG00000198931,0.92613804,0.8039115,1.0834994,0.9291825,1.0765204,0.84644186,0.6942562,1.1200868
ENSG00000167515,0.0,0.5541532,0.47807747,0.0,0.43137604,0.551193,0.41103324,0.5358899
ENSG00000167522,0.74091125,0.8274588,0.7410976,0.7470529,0.62294805,0.65400773,0.5586158,0.69327223
ENSG00000167526,4.0966554,3.856953,3.8101583,3.834716,3.6000876,3.5365572,3.418169,3.777613
ENSG00000141002,0.83821815,0.88224995,0.95748514,0.91685903,0.8460491,0.9404756,0.8479142,0.84509444
ENSG00000167699,0.0,0.0,0.0,0.0,0.33814347,0.0,0.23379043,0.0
ENSG00000108953,1.48265,1.4795786,1.2627025,0.9765323,1.326563,1.1186973,1.1688685,1.7018903
ENSG00000167193,0.6121921,0.6493664,0.0,0.0,0.32820308,0.3918528,0.0,0.0
ENSG00000197879,0.5756328,0.7807376,0.31415796,0.0,0.0,0.7722522,0.6131116,0.0
ENSG00000167703,0.0,0.0,0.0,0.0,0.39325818,0.0,0.0,0.0
ENSG00000074660,0.18461415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174231,0.0,0.4268512,0.3071793,0.0,0.3435807,0.0,0.0,0.0
ENSG00000186594,0.0,0.0,0.0,0.0,0.0,0.27895892,0.0,0.0
ENSG00000132386,0.0,0.0,3.207958,0.0,0.3253387,0.85305387,0.0,2.4280787
ENSG00000007168,0.5207802,0.76921785,0.59770715,0.0,0.54289436,0.52962047,0.5689719,0.53983116
ENSG00000213977,0.0,0.3208825,0.49826896,0.0,0.0,0.36736992,0.48284847,0.4481535
ENSG00000127774,0.0,0.0,0.0,0.0,0.3499878,0.40865713,0.0,0.0
ENSG00000083457,0.0,0.0,0.33319128,0.0,0.0,0.0,0.0,0.0
ENSG00000074356,0.0,0.12731242,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183018,0.44497052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141480,0.0,0.0,0.0,0.0,1.2332194,0.0,0.0,0.0
ENSG00000161921,0.0,0.0,0.0,0.0,1.3272837,0.0,0.0,0.0
ENSG00000182853,0.0,0.0,0.0,0.0,0.68504703,0.0,0.0,0.0
ENSG00000142507,0.7858932,0.890001,0.88469625,0.72474396,0.89304274,1.1509359,1.0893186,0.98652446
ENSG00000108528,0.0,0.0,0.0,0.0,0.43783242,0.46217737,0.31531146,0.0
ENSG00000108518,1.7306287,1.7429962,1.4802468,1.9912539,2.6911874,2.19517,2.2682958,1.5408118
ENSG00000091640,0.22390431,0.0,0.34016424,0.0,0.43646348,0.42333862,0.35749125,0.48416546
ENSG00000129250,0.0,0.0,0.0,0.0,0.0,0.43696725,0.5273407,0.0
ENSG00000129197,0.0,0.38483605,0.3066656,0.0,0.29100785,0.42718446,0.39070538,0.0
ENSG00000108561,0.71098757,0.65402985,0.65781236,0.5321763,0.6705167,0.8446785,0.6261107,0.6537198
ENSG00000072849,0.0,0.0,0.32314163,0.0,0.0,0.0,0.0,0.0
ENSG00000129235,0.6073897,0.3629207,0.49229804,0.0,0.78619516,0.6605906,0.5725293,0.64087963
ENSG00000132530,0.65402997,0.36995375,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000267532,0.0,0.0,0.0,0.0,0.0,0.0,0.3190292,0.0
ENSG00000072778,0.38335377,0.5137223,0.5703777,0.0,0.4936869,0.8536334,0.5301018,0.52292496
ENSG00000170296,0.0,0.0,0.0,0.0,0.31990302,0.0,0.0,0.0
ENSG00000175826,0.0,0.0,0.345977,0.0,0.5891055,0.0,0.0,0.49176693
ENSG00000132507,0.9176358,0.78450733,1.0598378,0.9860413,1.1078298,1.3090785,1.0813055,1.0524385
ENSG00000072818,0.0,0.0,0.0,0.19064054,0.0,0.0,0.0,0.0
ENSG00000205544,0.54861987,0.0,0.4984464,0.0,0.49757293,0.6686318,0.47299683,0.8199586
ENSG00000181222,0.53705525,0.0,0.2843794,0.34892985,0.47119176,0.5102265,0.0,0.4780542
ENSG00000239697,0.0,0.452797,0.38721254,0.0,0.5916528,0.6590673,0.8195324,0.52292496
ENSG00000161960,0.9117406,0.72858965,0.7672037,0.3555763,0.9082305,0.9581655,0.58572304,0.80826586
ENSG00000129226,0.0,0.0,0.3308437,0.0,2.0215592,0.0,0.0,0.0
ENSG00000141504,0.29887426,0.0,0.5422269,0.0,0.5878756,0.48362842,0.45142478,0.48977652
ENSG00000132510,0.0,0.0,0.0,0.0,0.43035796,0.0,0.0,0.0
ENSG00000167874,1.070682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
