,Best4+ Enterocytes,CD4+ Activated Fos-hi,CD4+ Activated Fos-lo,CD4+ Memory,CD4+ PD1+,CD69+ Mast,CD69- Mast,CD8+ IELs,CD8+ IL17+,CD8+ LP,Cycling B,Cycling T,Cycling TA,DC2,Enterocyte Progenitors,Enterocytes,Enteroendocrine,Follicular,GC,Goblet,Immature Enterocytes 1,Immature Enterocytes 2,Immature Goblet,M cells,MT-hi,Macrophages,NKs,Plasma,Secretory TA,Stem,TA 1,TA 2,Tregs,Tuft
ENSG00000149925,1.4320853,1.2296269,0.0,0.0,0.0,0.0,1.2577958,1.1810869,1.1814306,1.218959,1.407295,1.7522087,1.1457396,1.3314312,1.551416,1.7064228,0.9231205,0.0,0.0,0.8793944,1.3974962,1.7217779,0.9011426,1.4213669,1.4277055,0.72474104,1.1526203,0.45876762,1.1129433,1.0580095,0.66851944,1.4235716,1.0161717,0.0
ENSG00000149932,0.49866742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822355,0.45626047,0.0,0.0,0.46848992,0.21347192,0.0,0.0,0.0,0.0,0.59075576,0.0,0.735184,0.0,0.0,0.0,0.0,0.5333128,0.50247544,0.0,0.52793777,0.5286462,0.0
ENSG00000150316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18994021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150459,0.6660903,0.0,0.0,0.0,0.3809514,0.5622685,0.8289593,0.0,0.0,0.0,1.0557036,0.7982698,0.7501565,0.0,0.0,0.6670178,0.68223065,0.0,0.0,0.0,0.0,0.65710557,0.50766134,0.81317824,0.6676919,0.0,0.89001715,0.0,0.68352747,0.7508844,0.0,0.73060596,0.3311592,0.0
ENSG00000150593,0.17057627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46932316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19664179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6028502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30780664,0.44294822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19637027,0.19411355,0.0,0.0,0.0,0.0
ENSG00000150779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34464908,0.0,0.45568383,0.0,0.0,0.0,0.35478258,0.0,0.0,0.0,0.0,0.36782244,0.0,0.3164487,0.0,0.0,0.0,0.0,0.45054698,0.31676555,0.0,0.47312033,0.0,0.0
ENSG00000150991,1.3312892,1.8943046,1.9119791,1.2277482,1.8282752,1.6936624,1.5273848,1.7124372,2.0358527,1.6077784,1.4230196,1.5916106,1.0745834,1.8227463,1.217218,1.8486221,1.1487864,1.4444919,1.3588954,1.6313936,1.7870778,1.4706545,0.915707,1.0073969,1.49264,1.6013846,1.4995505,0.88372076,0.98804545,1.098242,0.0,1.0674226,1.7543036,1.301814
ENSG00000151247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151327,0.23631594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40378475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357454,0.0,0.19653107,0.0,0.0,0.0,0.0,0.44222456,0.48285186,0.0,0.53552717,0.0,0.0
ENSG00000151366,0.63718563,0.0,0.0,0.0,0.0,1.0761156,0.0,0.0,0.0,0.0,0.5375172,0.0,0.8834092,0.44294822,0.0,0.0,0.6161264,0.0,0.0,0.0,0.0,0.6489905,0.5812623,0.83422947,0.0,0.0,0.0,0.32956266,0.7809088,0.68186015,0.0,0.98314273,0.0,0.0
ENSG00000151500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19664179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151715,0.23314044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7863393,0.0,0.0,0.0,0.0,0.0,0.55097914,0.0,0.3164487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17495677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152082,0.16930619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216419,0.6352837,0.9410217,0.0,0.0,0.0,0.62526524,0.0,0.0,0.0,0.0,0.36733508,0.6000438,0.5019405,0.0,0.0,0.0,0.0,0.827055,0.58363616,0.0,0.7080773,0.0,0.0
ENSG00000152234,0.6412458,0.0,0.0,0.0,0.0,0.0,0.92015916,0.0,1.0321712,0.0,1.116942,0.0,1.1521075,0.651406,0.9353996,0.0,0.9078084,0.0,0.0,0.0,0.0,0.81735194,0.58774096,0.91187435,0.0,0.19767179,0.0,0.31854618,0.9914166,1.073185,0.0,1.2905846,0.39783138,0.0
ENSG00000152240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5881822
ENSG00000152518,0.25355962,1.2142056,0.0,1.041174,0.0,0.0,0.0,0.9755062,1.1275259,0.0,0.0,0.0,0.4036561,0.43008512,0.0,0.4893579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6394339,0.0,0.0,0.0,0.44922912,0.79544675,0.0,0.40294984,0.0,0.0
ENSG00000152558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571733,0.0,0.0,0.0,0.0,0.38642633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152795,0.0,0.0,0.0,0.0,0.41202945,0.8905068,0.0,0.0,1.1116979,0.0,0.60047746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20212522,0.0,0.0,0.0,0.0
ENSG00000153048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71777993,0.84611285,0.3651515,0.0,0.0,0.19986628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30231673,0.0,0.0,0.0,0.0,0.0,0.34586936,0.0,0.19653107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6338066,0.4822355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86231035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39783138,0.0
ENSG00000153563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0021974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153774,0.3239646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.405637,0.0,0.0,0.0,0.9022713,1.1401372,0.4214388,0.0,0.19653107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38642633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3378903,1.0206923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154518,1.2017965,0.0,0.0,0.0,0.0,0.49619317,0.0,0.0,0.0,0.0,1.2665143,1.1280715,1.6933724,0.8817556,1.6981947,0.7133418,1.3673228,0.0,1.2321962,0.0,0.0,1.672122,1.3214824,1.7157125,0.0,1.0441375,0.0,0.0,1.5534215,1.3660874,1.3951205,1.8637736,0.99954385,1.0237968
ENSG00000154582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25845185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19653107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154723,1.023946,0.0,0.0,0.0,1.2327206,0.0,0.74473447,0.0,0.0,0.0,1.4587944,0.7695733,1.2852343,0.69301736,1.3851273,1.1286278,1.0943613,0.0,1.1304007,0.34220636,0.9045381,1.4808023,1.00561,1.3135368,0.0,0.64992744,0.0,0.3955562,1.1733739,0.99001217,0.7737962,1.3725514,0.39783138,0.0
ENSG00000155115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23977433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18994021,0.0,0.0,0.0,0.0,0.23198411,0.14828274,0.0,0.2782676,0.0,0.0
ENSG00000155307,0.0,0.0,0.0,0.0,0.0,1.6127199,1.9184158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155366,0.7307219,0.0,0.0,0.0,0.0,0.0,0.0,0.81630385,0.0,0.0,0.0,0.7695733,0.23287143,0.44294822,0.0,1.6661816,0.0,0.0,0.0,1.1794645,1.5106397,1.09794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34116584,0.0,0.0
ENSG00000155368,0.8384563,0.0,0.0,0.0,0.3809514,0.0,0.99517363,0.0,1.1116979,0.0,1.7813612,0.9513138,1.3190019,1.2185233,1.3456568,0.839602,1.2131056,0.0,0.8878271,0.0,0.6177856,1.3006272,0.7955191,1.2121514,0.0,0.0,0.0,0.0,1.10887,0.984439,0.8227556,1.4005986,1.089238,0.0
ENSG00000155463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24556535,0.0,0.0,0.0,0.0
ENSG00000155660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34671703,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8046007,0.46253306,0.0,0.0,0.0,0.0,0.0,1.3884761,0.0,0.36323664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4327843,0.0,0.0
ENSG00000155957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22574373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31131777,0.0,0.38792372,0.0,0.0,0.0,0.0,0.20309693,0.20215169,0.0,0.37062332,0.0,0.0
ENSG00000156136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70692587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311592,0.0
ENSG00000156261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2124673,0.43008512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19653107,0.0,0.0,0.0,0.0,0.0,0.35433754,0.0,0.0,0.0,0.0
ENSG00000156467,0.0,0.0,0.0,0.0,0.0,1.0839792,0.0,0.0,0.0,0.0,0.0,0.0,0.52968395,0.0,0.0,0.0,0.30252007,0.0,0.0,0.0,0.0,0.37047035,0.0,0.34949747,0.0,0.0,0.0,0.0,0.56003356,0.3927307,0.0,0.61587226,0.0,0.0
ENSG00000156482,1.4117059,2.0558867,2.3131673,2.6011686,2.1784577,1.6936624,2.0729008,2.1885035,2.002833,2.0279791,1.8316826,1.4861276,2.0398474,2.2615771,1.3005431,0.7008946,1.8432081,2.4388876,1.9865984,0.0,0.18819521,0.974846,1.9846048,1.8623126,1.7068288,1.951613,1.6739061,1.2503967,2.1249547,2.2968292,1.5216827,1.9871465,2.4117515,1.5480022
ENSG00000156508,2.4332976,3.8465514,3.7846582,3.7956357,3.507393,3.131569,3.1563246,3.4527047,3.7232788,3.1396422,3.090021,2.7247694,3.1331842,3.239495,2.3662724,1.443493,2.9813378,3.6680748,3.0726438,1.1612339,1.1901003,1.8677652,2.9308918,2.8379543,2.756215,3.1996317,3.1325812,2.5080717,3.1676383,3.5243104,2.505526,3.1015985,3.5265148,2.3889785
ENSG00000156587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44294822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311592,0.0
ENSG00000156675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2179427,0.0,0.0,0.0,0.0,0.0,0.0,1.4587944,2.036581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156976,0.21101862,0.9360332,0.84532475,0.0,0.0,0.9312964,1.214185,0.81630385,1.0024549,0.0,0.42176667,0.4822355,0.29288054,0.44294822,0.0,0.0,0.0,1.119461,0.8750298,0.0,0.0,0.0,0.0,0.0,0.600055,0.0,1.1281939,0.46712184,0.30198252,0.6664504,0.0,0.32693273,0.5286462,0.0
ENSG00000157020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15582524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7949705,0.0,0.0,0.0,0.0,0.0,0.37044308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49735284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18994021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27928287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157514,0.0,0.89886934,0.0,0.0,0.0,0.0,0.0,0.0,1.1790416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6047708,0.0,0.0,0.0,0.0
ENSG00000157916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35209563,0.0,0.0,0.47621942,0.0,0.0,0.0,0.0,0.0,0.45604062,0.0,0.29061073,0.0,0.0,0.0,0.0,0.30450824,0.18675537,0.0,0.34986627,0.0,0.0
ENSG00000157992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29061073,0.0,0.0,0.0,0.0,0.5036048,0.49945977,0.0,0.54889923,0.0,0.0
ENSG00000158050,0.0,0.0,0.0,0.0,1.3745561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22376835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49220642,0.0,0.8906764,0.0,0.0,0.7298536,0.0,0.0,0.0,0.0,1.3588954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158710,0.37926272,0.0,0.0,0.0,0.0,0.0,0.9731363,0.0,1.1814306,0.0,0.78389734,1.0206923,0.79353255,0.44294822,0.0,0.65914536,0.5950073,0.0,0.0,0.64510804,0.34084633,0.45858216,0.0,0.58512235,0.0,0.0,1.3522389,0.0,0.5974549,0.5192917,0.0,0.5663099,0.8020569,0.0
ENSG00000158716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411326,0.28276053,0.0,0.36809793,0.0,0.0
ENSG00000158747,0.2994163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41385847,0.0,0.0,0.64008814,0.0,0.0,0.0,0.0,0.0,0.4211699,0.0,0.19802104,0.0,0.0,0.0,0.0,0.4156481,0.37743878,0.0,0.36539668,0.0,0.0
ENSG00000158825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39309573,0.43008512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3470831,0.0,0.3608971,0.0,0.0,0.0,0.0,0.3653625,0.39397192,0.0,0.484586,0.0,0.0
ENSG00000158869,0.0,0.0,0.0,0.0,0.0,1.868618,2.140034,0.0,0.0,0.0,0.0,0.0,0.0,2.0792143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7621634,2.5649493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4970253,0.0,0.0,0.0,0.0,0.0,0.38477525,0.0,0.36323664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47089767,0.0
ENSG00000159128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44294822,0.0,0.67687434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44666195,0.0,0.49879926,0.0,0.0,0.7298536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903876,0.18872687,0.0,0.0,0.3311592,0.0
ENSG00000159166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18994021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2185233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2491765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159199,0.6053894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6360633,0.44294822,1.2083397,0.0,1.2667518,0.0,0.0,0.0,0.0,0.90704566,1.0980079,1.341101,0.0,0.0,0.0,0.0,1.4607592,1.182991,1.1034819,1.6392977,0.0,0.0
ENSG00000159210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22066629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25130624,0.0,0.0,0.21976879,0.0,0.0
ENSG00000159228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17508525,0.0,0.3164487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36950856,0.0,0.0
ENSG00000159335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186881,0.0,0.0,0.0,0.0,0.0,0.0,0.19708592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38642633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23847671,0.651406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34949747,0.0,0.0,0.0,0.0,0.26445007,0.3334023,0.0,0.1849463,0.0,0.0
ENSG00000159377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19708592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159388,0.0,0.0,0.0,0.0,0.0,0.53880084,0.4275435,0.0,0.0,0.0,0.0,0.0,0.0,0.44294822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28772536,0.0,0.0,0.0,0.0,0.0,0.4144232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38642633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
