,Best4+ Enterocytes,CD4+ Activated Fos-hi,CD4+ Activated Fos-lo,CD4+ Memory,CD4+ PD1+,CD69+ Mast,CD69- Mast,CD8+ IELs,CD8+ IL17+,CD8+ LP,Cycling B,Cycling T,Cycling TA,DC2,Enterocyte Progenitors,Enterocytes,Enteroendocrine,Follicular,GC,Goblet,Immature Enterocytes 1,Immature Enterocytes 2,Immature Goblet,M cells,MT-hi,Macrophages,NKs,Plasma,Secretory TA,Stem,TA 1,TA 2,Tregs,Tuft
ENSG00000118705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913983738783634,0.8446672974210797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.9250155506712018,0.8185358499035691,0.8284517869804845,0.0,0.8440795667243727,0.0,0.0
ENSG00000118777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118816,0.0,0.0,0.0,0.0,0.0,0.8913667472926053,0.0,0.0,0.8376548127694563,0.0,0.8757623795307043,0.0,0.7878787878787878,0.0,0.0,0.0,0.0,0.0,0.9087232784791426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7988287517518708,0.8320675763216886,0.0,0.0,0.8081350236228018,0.0
ENSG00000118972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119013,0.6519507079413442,0.0,0.0,0.0,0.0,0.7818082914207921,0.0,0.0,0.0,0.0,0.7332970897356669,0.0,0.6947492595874902,0.6519592458551581,0.6487691420497317,0.6573508995952029,0.6363636363636364,0.0,0.0,0.0,0.0,0.7509934631260958,0.0,0.7189459710410147,0.0,0.0,0.0,0.0,0.6843536405852346,0.6555068131649133,0.0,0.7349493630004652,0.0,0.0
ENSG00000119421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8607611493630842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484848484848485,0.0,0.8900678826100898,0.0,0.0,0.0,0.0,0.8616902286356146,0.8603329983624545,0.0,0.8800373799873121,0.0,0.0
ENSG00000119431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98256290139574,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119655,0.698316646344734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073362921223496,0.8951510263211799,0.0,0.676188299150178,0.670372977401271,0.0,0.0,0.0,0.0,0.6711389964277094,0.0,0.6666666666666666,0.0,0.8995216597210277,0.0,0.6746936765584078,0.6986428463097775,0.6977790052240546,0.0,0.700492029840296,0.0,0.0
ENSG00000119705,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8417582909266154,0.7700302528612541,0.0,0.0,0.7854943130955552,0.0,0.0,0.0,0.0,0.7844599774389556,0.0,0.7724087581490026,0.0,0.0,0.0,0.0,0.8324255600120082,0.7926820733330466,0.0,0.8373537171970714,0.0,0.0
ENSG00000119888,0.6555413224480369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6132345398267111,0.0,0.5997395154201624,0.6836957877332513,0.5789562861124674,0.0,0.0,0.59686955538663,0.6220100702661456,0.6315267519517378,0.5789435234936801,0.5959744363120107,0.0,0.0,0.0,0.0,0.5973258560354059,0.6264867656158678,0.5842915773391724,0.6402655677361921,0.0,0.5757575757575758
ENSG00000119950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120129,0.0,0.7864136677799802,0.7225750775048227,0.0,0.8007186795725967,0.7546126770250725,0.7412393653031552,0.6794268037333633,0.7307532249074994,0.0,0.0,0.0,0.0,0.7090072053851504,0.0,0.6112308556383307,0.6060606060606061,0.7167844952959003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6089196439945337,0.639448855862473,0.0,0.0,0.7876922939762925,0.0
ENSG00000120306,0.7533474456180226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6761402686436971,0.0,0.7451198119105715,0.8026121656099955,0.6914607792189627,0.0,0.0,0.7039963603019714,0.7542379570729805,0.7830668236270095,0.0,0.7141138658379064,0.0,0.0,0.0,0.0,0.6741246490767507,0.6666666666666666,0.0,0.7170078086130547,0.0,0.0
ENSG00000120333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920363606828632,0.0
ENSG00000120533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8305359518889225,0.0,0.8400643594337233,0.875867070573749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8673630808338975,0.0,0.0,0.0,0.0,0.8327134847640991,0.8235416376229489,0.0,0.8181818181818182,0.0,0.0
ENSG00000120675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8793642087416216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912535927512429,0.0,0.907403467279492,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,0.900978091991309,0.0,0.0
ENSG00000120699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858717087543372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984906969648419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0
ENSG00000120738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900295517661355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0
ENSG00000120742,0.694124572204821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6698348233194062,0.0,0.71832444451072,0.777417515263413,0.0,0.7019340233369307,0.6837545199827715,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.7778855760892233,0.0,0.0,0.0,0.8382959564526876,0.7345703587387548,0.7371682705301227,0.0,0.706382438992009,0.0,0.0
ENSG00000120885,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.97693557992126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865345864584951,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0
ENSG00000120963,0.7054655443538319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8289825609236052,0.0,0.7266270464116876,0.8717712904467727,0.0,0.8250461473609462,0.6971075823812773,0.0,0.0,0.0,0.0,0.7846138983061819,0.0,0.696969696969697,0.0,0.0,0.0,0.0,0.7278204939582131,0.7248791691028711,0.0,0.7091988523801168,0.0,0.0
ENSG00000120992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9660570151878126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9492649508245063,0.0,0.9393939393939394,0.0,0.0
ENSG00000121774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829791224364078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0
ENSG00000121858,0.0,0.0,0.0,0.0,0.0,0.9298775304447521,0.9464640761866714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9438827868663904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121900,0.7430768392302773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6990921352848862,0.0,0.7613646803480206,0.7936220999920007,0.6683199784972451,0.0,0.0,0.7373328696597706,0.7718728202762026,0.8285914207949783,0.0,0.7144206690065789,0.0,0.0,0.0,0.0,0.6861931175896616,0.6666666666666666,0.0,0.7140983433434458,0.0,0.0
ENSG00000121966,0.0,0.936419559247566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.9182492133342859,0.0,0.0,0.0,0.9667935461708994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122026,0.06536925019639911,0.22974115068262274,0.26337511431087146,0.27776877627228247,0.21018247893362335,0.20891769727071127,0.1982042103102713,0.1936519994880214,0.27005292068828235,0.20216026089408182,0.1711472597989169,0.13756094195625998,0.12808801730473837,0.12212833491238681,0.06632415995453343,0.019490829019835502,0.10618788907022188,0.2678647185816909,0.21087575139421405,0.0,0.006590899192925655,0.043215123089877044,0.12660738374247696,0.07924774740681503,0.09597590655991525,0.10353860891226566,0.18353855429273663,0.0968984780889569,0.12729443022699066,0.16075756694331314,0.0764157103769707,0.12416506716699312,0.20998721592354053,0.08778430476333156
ENSG00000122033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290991840940533,0.9273855975179961,0.0,0.9212504047336001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0
ENSG00000122359,0.8157175201358218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.0,0.0,0.8775632977485657,0.0,0.0,0.0,0.0,0.0,0.8630090626803312,0.0,0.7837437391281128,0.0,0.0,0.0,0.0,0.7686623587752833,0.7618607734188889,0.0,0.7847280123017051,0.8539632197582361,0.0
ENSG00000122378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000122406,0.10550047050822865,0.24041713367808948,0.27929567568229907,0.26753420360160596,0.16969489148168854,0.14190574487050375,0.21421551523786603,0.2153966101733121,0.2576424786538789,0.15346624092622238,0.23538621989163486,0.14978941281636557,0.22592911756399905,0.2156190529014125,0.10539529901562315,0.0,0.18762551112608475,0.2421295823472919,0.17738055821621057,0.0,0.0,0.09090909090909091,0.14330293915488504,0.1570408886129206,0.21208781184572162,0.14525021025628754,0.14236349048036517,0.11909542842344804,0.23484988826693912,0.32269510175242566,0.13024293473272613,0.21491422255833945,0.2849202806299383,0.12349402362650092
ENSG00000122565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9456347425778707,0.0,0.9711068669954935,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122566,0.43789878939137317,0.5377669533093771,0.0,0.0,0.5764341444680186,0.5413989262147383,0.5374316555080991,0.5147926771279537,0.5607722744797216,0.0,0.7522943290797147,0.6850559512774149,0.5382098158200582,0.4458281163013343,0.0,0.3939393939393939,0.46028877568967413,0.0,0.0,0.0,0.0,0.4180926445758704,0.4242825417807608,0.4590180443994927,0.0,0.4092987829988653,0.0,0.0,0.4684899088108178,0.4806555491505247,0.0,0.48450377673813794,0.6066857756990375,0.0
ENSG00000122705,0.6919332273078688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065579656398657,0.6859167886502815,0.7293796774112817,0.6666666666666666,0.0,0.6911346424709667,0.6696609222527706,0.0,0.0,0.0,0.0,0.6815339254610466,0.0,0.684917233207009,0.0,0.0,0.0,0.0,0.7133362546111598,0.7009286735997056,0.0,0.7195470856897759,0.0,0.0
ENSG00000122711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894125136462125,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0
ENSG00000122862,0.0,0.6304219870856314,0.0,0.0,0.6474470839355931,0.6688136151342681,0.7463255380139207,0.6559591925505436,0.6060606060606061,0.6393018166224161,0.0,0.7178039424347155,0.0,0.6903979525421605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489518754410021,0.6557525161540869,0.7482309251120596,0.609843758019534,0.0,0.0,0.0,0.0,0.6806059389403372,0.0
ENSG00000122873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839404474605214,0.9324671409346841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.8798874923677156,0.0,0.8996008670691288,0.0,0.0
ENSG00000122971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8398384993726556,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.8713241309830637,0.0,0.833250900109609,0.0,0.0,0.0,0.0,0.8268003355373036,0.8270481355262526,0.0,0.8769654577428644,0.0,0.0
ENSG00000123131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8993303396485068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8826699798757379,0.0,0.0,0.0,0.9492359269749034,0.8832950646227057,0.8787878787878788,0.0,0.0,0.0,0.0
ENSG00000123136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746766216827162,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123144,0.48644782377011847,0.6209358049161506,0.0,0.0,0.6437033595460834,0.6569011030775128,0.0,0.6007609981479067,0.48484848484848486,0.0,0.6578617348815455,0.6760069113789182,0.5589498606595126,0.5241617054650278,0.0,0.4942135648293929,0.48882305802720966,0.0,0.0,0.0,0.0,0.4889566211989432,0.0,0.49855997165044147,0.0,0.0,0.0,0.0,0.5346178683367643,0.49786385081031104,0.0,0.5203840461644259,0.0,0.5135888475360293
ENSG00000123159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.9714990185968804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173810951637499,0.9364971952004866,0.0,0.9149137121258359,0.0,0.0
ENSG00000123213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123349,0.1583576292702646,0.2722419536474979,0.3754729881431117,0.2990428931785352,0.21150073318770438,0.26293745366009796,0.3492409641092474,0.25788588415492664,0.26164985425544507,0.2255223628246423,0.16065505598530624,0.18679680246295352,0.1932416684699781,0.2617991151231708,0.12805643045541013,0.12121212121212122,0.22654092673099402,0.36929508772763336,0.2237774801976753,0.0,0.0,0.13699786590807367,0.17869981852444736,0.17814701976198138,0.0,0.259509467717373,0.30807966355121497,0.14030892379356152,0.21596792249968558,0.21525804382382016,0.0,0.185832653984879,0.3767223231720202,0.1844754508047393
ENSG00000123353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9784341002955581,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123416,0.5106721863602147,0.6064748980782249,0.6228763894601301,0.0,0.0,0.0,0.6426345290559711,0.5782216823462284,0.0,0.0,0.8212691870602694,0.8005916277567545,0.7282286105733929,0.7631432811419169,0.0,0.48484848484848486,0.5527486945643569,0.0,0.0,0.0,0.0,0.5073627685055588,0.0,0.4954436927130728,0.0,0.7006411534367185,0.0,0.0,0.5573001233014193,0.5514246839465518,0.0,0.534546490871545,0.0,0.5101390065568866
ENSG00000123562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689453063589154,0.9488838026017854,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9844714583772601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124172,0.06254663792523471,0.09051265499808571,0.11547201330011542,0.04750511501774644,0.09949860067078561,0.12330990849119244,0.07762000055024118,0.09763557983167244,0.12070376584024141,0.14828121842760028,0.11388835220625906,0.17654025012796576,0.08821092049280803,0.268778819026369,0.10063663034728079,0.015029638102560333,0.1162465973333879,0.01636578639348348,0.12268183267477786,0.0,0.006236365347197561,0.09202508492903276,0.07449240937377467,0.09052594864007199,0.11077297456336743,0.19865795879653006,0.1967232660813765,0.007597049077351888,0.10260530493476173,0.05303721536289562,0.030055490407076748,0.14082543777697015,0.22143122644135446,0.06253134843074915
ENSG00000124226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000124243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706508137963035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427686532338461,0.0,0.0,0.0,0.0,0.9365474491408377,0.9127947615854668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0
ENSG00000124562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8556767413110444,0.8979677214766993,0.8657667582685297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850822779265317,0.8707015243443575,0.0,0.8484848484848485,0.0,0.0
ENSG00000124570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409658041867343,0.0,0.9123615947636691,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.9169259884140708,0.0,0.0
ENSG00000124614,0.1352304635625897,0.35404597809820465,0.27930620222380664,0.263886905077732,0.0,0.23713654279708862,0.2161653692072088,0.2806982018730857,0.454526323260683,0.2904988671794082,0.2241312608574376,0.2983716130256653,0.3271588177391977,0.3516553459745465,0.10665394681872743,0.09090909090909091,0.26410477269779553,0.2878616885705428,0.20533403663924246,0.0,0.0,0.1071606892527956,0.2596274216969808,0.1586569096102859,0.1022622657544685,0.11780588915853789,0.16377793117003006,0.10999268474000873,0.3547895406231736,0.31809061043190234,0.14715823260220615,0.2899496591452396,0.28500981403119635,0.1487176942102837
ENSG00000124762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982386153755766,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000124783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730435971057776,0.9545399058948864,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759029872489698,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125144,0.8824493559924039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7771926377758835,0.0,0.7927922895460418,0.0,0.7360835255998553,0.0,0.0,0.0,0.0,0.7778313232190681,0.7272727272727273,0.7339014429034609,0.0,0.0,0.0,0.0,0.7800148129463196,0.7360961888775681,0.0,0.7982601415027272,0.0,0.0
ENSG00000125148,0.8875841444188898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462596947496588,0.777333165660049,0.0,0.7951938365444993,0.0,0.7361344514471112,0.0,0.0,0.0,0.0,0.8190520189025186,0.0,0.7350004134756146,0.0,0.0,0.0,0.0,0.759303502964251,0.7272727272727273,0.0,0.7754290013602285,0.0,0.0
