,B mem,B mem exhausted,Basal 1,Basal 1 KHDRBS2+,Basal 2,Ciliated 1,Ciliated 2,Club,Cycling basal,Cycling hillock,Deuterosomal,Duct,Goblet 1,Goblet 2 BPIFA2+,Goblet 2 PLAU+,Goblet 2 inflammatory,Hillock,Ionocyte,LC,MAIT,Mac,Mast,Mono IL6+,Secretory,Secretory GALNT4+,Squamous,T CD8 mem 1,T CD8 mem 2,T naive,Transit epi 1,Transit epi 2,pDC
ENSG00000198786,0.0,2.0045817,0.0,3.791611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21828675,0.0,1.5492682,0.0,0.0,0.0,0.0,1.6572127,0.0,0.919612,0.0,2.208457,3.0737202,1.5930026,0.6113163
ENSG00000198695,0.0,0.119437665,0.0,1.9535376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169715,0.0,0.0,1.4926317,0.0,1.4261124,0.0,0.0,2.209724,1.429961,0.0,1.1764432,0.5652076,1.6879666,0.0,0.0,0.4831071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85087484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3377995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0570698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187193,0.0,0.0,4.5792847,2.42238,3.465496,0.0,0.0,2.339415,3.818202,2.1747556,0.0,0.52952623,1.9895236,0.0,0.0,0.077788934,1.7810807,1.7106271,0.0,0.0,0.0,0.0,0.0,1.5248016,1.4370698,0.0,0.0,0.0,0.0,1.8695683,2.6901152,0.0
ENSG00000125148,0.0,0.0,1.704637,0.0,2.0776846,1.1198939,0.0,3.1869166,2.9377117,1.036551,2.5188043,0.99921846,2.3325448,0.82200736,0.0,0.34937313,0.80117923,0.0,0.0,0.0,0.0,2.222038,0.0,1.2960209,0.0,0.0,0.0,0.0,1.4614273,1.2563326,1.9609544,0.0
ENSG00000087250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431692,0.79410565,0.0,0.37182313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147649,0.0,0.5274198,0.0,0.0,0.0,0.0,0.0,0.123269,0.9681704,0.9934658,0.99303466,1.0875281,0.676478,1.0249581,0.9345912,1.0623717,0.0,1.6195674,1.3945289,1.5022633,0.0,1.6693842,0.0,0.7060371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47777802,0.3348844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66466075,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185499,0.0,0.0,0.0,0.0,0.0,1.0964082,0.0,1.7866056,0.0,0.0,2.9536374,2.4313366,2.2254333,3.000478,2.8136353,2.8805242,1.2175354,1.8788087,0.0,0.0,0.0,0.0,0.0,2.0551343,1.5044837,1.7904584,0.0,0.0,0.0,1.5168657,0.0,0.0
ENSG00000181143,0.0,0.0,0.0,1.3433951,0.0,2.334266,3.3882062,1.4256798,0.0,0.0,2.404066,2.1926446,1.9911504,2.244481,1.7116187,2.2027676,0.0,1.0452892,0.0,0.0,0.0,0.0,0.0,1.7271297,2.606813,0.17056434,0.0,0.0,0.0,2.832181,2.0697632,0.0
ENSG00000176945,0.0,0.0,0.0,0.0,0.0,1.0168612,1.3022048,0.0,0.0,0.0,1.5845331,1.4590856,0.795455,1.6807176,1.6257982,1.6391232,0.0,2.366476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.215682,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000242086,0.0,0.0,0.0,1.652045,0.0,0.0,2.2242486,0.0,0.0,0.0,0.7460288,0.0,0.0,0.0,0.0,0.0,0.0,1.4481262,0.0,0.0,0.0,0.0,0.0,0.0,1.970739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0241609,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145113,0.0,0.0,0.0,0.98406154,0.0,1.886781,2.9115956,0.23838939,0.07036966,0.32397482,1.9461762,1.5301614,1.3519614,2.6105525,2.4537342,2.152505,0.60006434,0.0,0.0,0.0,0.0,0.0,0.0,1.0790982,2.1324606,2.0730646,0.0,0.0,0.0,1.8523817,0.0,0.0
ENSG00000215182,0.0,0.0,0.0,1.99188,0.0,0.0,0.0,2.2378755,0.0,0.0,2.06646,0.0,4.862729,4.2025347,0.0,3.0408556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7999172,0.0,0.0,0.0,0.0,3.8165474,4.6554227,0.0
ENSG00000013364,0.0,0.0,0.0,0.0,0.0,1.204823,0.0,0.0,0.0,0.7763569,1.2485987,0.9296618,0.84960794,1.2205741,1.2924893,1.257697,0.9397133,0.0,0.0,0.0,0.0,0.0,0.0,1.0613097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157601,0.0,1.1769044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6321379,0.0,0.0,0.0,0.0,0.7205722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000059728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3738577,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005810,0.0,1.7494854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5910223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20172064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35679495,0.0,0.76188874,0.0,0.61440986,0.0,0.0,0.541564,0.6850542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105357,0.0,0.0,0.0,0.0,0.0,1.045957,0.0,0.30769664,0.0,0.0,0.64816284,0.40616065,0.7481804,1.1269106,1.2370275,1.1953335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100345,1.3622423,2.1716523,0.0,0.0,0.0,0.0,0.0,0.0,1.2196246,1.6934172,0.8607557,0.5978385,0.0,0.8261785,0.8365669,0.86431664,1.0243057,0.0,1.6850126,2.1256318,0.0,0.0,0.0,0.896571,0.0,0.0,2.3182087,0.0,0.0,0.0,0.0,0.0
ENSG00000101608,2.2130356,1.9106672,0.0,0.0,1.2277267,0.0,0.0,1.2327874,1.3304536,1.1367532,0.94857246,1.0825694,1.1949134,1.3469552,1.662883,1.5801449,1.147657,0.0,2.3604834,2.228231,2.1768272,1.4092683,1.6179821,1.2508112,0.0,2.1908193,2.5467749,2.3406289,2.210705,0.0,0.0,2.178669
ENSG00000118680,0.0,1.4324086,1.920751,0.0,1.7285898,1.5134239,0.0,1.7067277,1.6958201,2.1419358,1.7291186,1.9376163,1.6998441,1.76027,2.050643,2.100822,1.8598626,1.6735587,1.9851251,1.7459779,0.0,1.2485769,0.61251444,1.7804136,0.0,1.7696649,1.8061271,2.0170062,0.0,1.7563219,1.9284462,1.9113206
ENSG00000092841,2.424059,2.2489738,2.2967575,1.8171011,2.66971,2.6849093,0.0,2.5920606,2.7833157,2.8988154,2.370592,2.6156843,2.6403258,2.7725265,3.04347,2.787559,2.9846613,3.1261342,2.9757237,2.904818,2.9079323,2.999067,3.2247894,2.8496518,1.2479014,3.3871348,2.7937071,3.0623507,3.4217079,2.2436113,2.0935457,2.6977994
ENSG00000142347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5347192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5183039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77038103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73326313,0.0,0.37105727,0.70569766,0.679754,0.0,0.8819394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5589465,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81954753,1.1353858,0.0,0.2661897,0.0,0.79773843,0.9779705,1.0847154,1.309835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1781757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25843513,0.0,0.98897326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32543057,1.3547633,0.84452856,1.1786695,0.38531744,0.0,0.0,0.0,0.7567583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244754,0.0,1.4851747,0.0,1.6966333,0.0,0.0,1.557398,0.0,0.0,0.0,0.5142966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2820487,0.0,0.0,2.0851355,0.0,0.0,0.0,0.0
ENSG00000173418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183011,0.0,0.0,0.0,0.0,0.0,1.363331,0.0,0.59633374,0.98957986,0.56873137,1.4552108,0.7771124,0.8335281,0.70130223,0.8409675,1.0631669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73273015,0.0,0.54874146,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196531,3.0761385,2.71721,3.3665469,2.006325,3.0182393,1.6922877,0.0,2.9239693,2.6881554,2.510612,2.3177764,2.177453,2.3933802,2.0370824,2.0330455,2.2787304,2.7008815,2.1816092,2.8106904,2.6578016,2.9264834,2.8563144,2.82165,2.5466874,1.2706368,1.450514,2.5388784,2.9929872,2.3595116,2.2045784,2.2334054,3.6093795
ENSG00000105835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59849733,0.0,0.96919215,1.0836065,0.8149546,0.0,0.0,0.0,0.0,0.0,0.0,2.1531758,0.0,0.0,0.29014662,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000095380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9192945,0.72043806,0.6023099,0.0,0.696112,0.90996706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187109,0.0,0.0,0.0,0.0,0.0,1.335837,0.0,0.0,1.1049454,0.9239007,1.8770851,0.37988713,0.0,0.0,0.0,0.0,0.0,0.0,0.30622244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7675648,0.45296597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4561143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30730867,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40421835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000270629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68043774,0.0,0.0,0.0,0.0,0.42780203,0.0,0.0,0.0,0.6347282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2482057,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158517,1.522472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58118886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115053,0.0,0.57042116,1.1405929,1.3893962,1.3577806,1.1853664,0.0,0.63528025,1.7658054,2.2945306,1.6148496,1.058884,0.99049926,1.0809497,0.9802413,1.4062474,1.4416823,1.2506516,1.8109262,1.6238983,0.0,0.0,0.0,1.1148006,1.1040637,0.0,1.5488241,0.0,0.0,1.6363456,2.0126574,0.0
ENSG00000266412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56237936,0.0,0.0,0.0,0.0,0.0,1.3679062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40824765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.773534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8942246,0.0,0.0,0.0,1.0289245,0.78388727,0.8353337,0.9179958,0.7757573,0.0,0.7189548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965997,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0047723,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034168,0.0,0.0,0.91496927,0.60692716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397812,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125356,0.0,0.60327506,1.5917642,0.0,1.750379,1.8975679,0.0,1.3506782,1.6403142,1.7433873,1.3122919,1.5569589,1.6266588,1.4498453,1.4614816,1.6902822,1.591717,2.2588797,1.1453876,1.5131652,0.0,0.7695707,0.0,1.7216132,0.0,0.0,0.0,2.1183193,1.47907,0.0,0.0,0.0
ENSG00000130414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510816,0.0,0.0,0.0,0.0,0.0,0.0,0.4441446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78605056,0.21518554,0.0,0.9032973,0.7219813,0.0,0.0,0.0,0.6493676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318189,0.0,0.42067233,0.0,0.0,0.0,0.0,0.49369264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56186146,0.0,0.0,0.0,0.0,0.67546487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27501488,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131495,0.0,0.0,0.0,0.0,0.60464495,1.2959915,0.0,1.1176375,0.81540143,0.0,1.1920936,0.9928409,1.0831375,1.1004945,1.063412,1.1115391,1.0713906,1.3553371,0.0,0.0,0.0,0.0,0.0,1.1292039,0.0,0.71342534,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170906,0.0,0.0,0.0,0.0,0.7956158,1.5097058,0.0,1.0454227,0.9482807,0.6583073,1.0222085,1.1759984,1.1940064,0.7406444,0.7996992,1.1399336,0.8914622,1.4887874,0.0,0.0,0.0,0.0,0.0,0.87660646,0.0,1.1440634,0.0,2.3283927,0.0,0.0,0.0,0.0
ENSG00000189043,1.9784175,1.7024082,1.6990494,1.6712923,2.192246,2.137781,0.0,1.8493471,2.1767223,2.328705,1.7800134,1.9145923,1.9751089,1.8867315,1.8334937,2.0614414,2.2489953,2.9695835,1.5392874,1.6540717,0.0,2.5372124,0.0,2.2097676,0.88122106,1.0439458,1.6366103,0.0,2.0526376,1.9107982,1.9742732,1.301855
ENSG00000184983,0.0,0.0,0.0,0.0,0.7980894,0.6895229,0.0,0.7106185,1.1485589,1.6925834,0.823052,0.77871716,0.8445563,1.0709246,1.1345369,1.1403949,1.0946608,1.8332157,0.0,0.0,0.0,0.0,0.0,1.1092697,0.0,1.3118143,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004779,0.0,0.0,0.0,0.0,0.67806005,1.3767995,0.0,0.44280916,1.0132675,1.9182541,1.0221959,0.94302964,0.7121779,0.6495232,0.8116803,0.8672899,1.2208389,1.1782607,0.0,0.0,0.0,0.0,0.0,0.6525385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7707716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183648,0.0,0.0,0.0,0.0,0.0,1.696125,0.0,0.60369337,1.0029578,0.0,1.1846733,1.1462698,0.86395967,0.41080064,0.7183141,1.148741,0.0,1.378364,0.0,0.0,0.0,0.0,0.0,0.72880185,0.0,0.8057648,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140990,0.0,0.0,0.0,0.0,0.7372059,1.0652734,0.0,0.81835115,1.1184781,1.0263745,1.0018061,0.8392163,0.98544395,1.0224526,1.0871043,1.1286403,1.210903,1.3981569,0.36275402,0.0,0.0,0.0,0.0,1.0069796,0.0,0.0,0.0,0.0,2.3351154,0.0,0.0,0.0
ENSG00000147123,1.498592,1.1943669,1.5093933,0.0,1.5911183,0.575604,0.0,1.42293,1.6426361,1.558132,1.0495679,1.281031,1.3697233,1.3256512,1.4169813,1.4200782,1.4630387,1.5733227,1.0105863,1.4937773,0.0,0.0,1.6913071,1.4958096,0.0,1.2595327,0.0,0.0,0.0,0.0,0.0,1.9134473
ENSG00000090266,0.0,1.1783252,0.0,0.0,1.6501589,1.8160148,0.0,1.682671,1.5722276,1.5496366,1.553984,1.5450867,1.6693748,1.5826921,1.4513738,1.6766281,1.7158208,2.2995207,1.4633566,1.7238588,0.0,1.6656282,1.1620924,1.7300063,0.0,0.0,0.0,2.12776,2.073809,0.0,0.0,0.0
ENSG00000119013,0.0,0.0,0.0,0.0,0.0,1.1775246,0.0,0.6431312,0.57896686,0.5867357,0.9113008,0.99980223,0.69335175,0.4466583,0.59163374,0.8671273,0.72768813,0.74135774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065518,0.0,0.0,0.9780953,0.0,1.3311387,1.0432298,0.0,1.3417114,1.4013646,1.384335,1.5707669,1.2651563,1.1721191,1.2811798,1.4443434,1.5471946,1.315201,1.7119342,0.0,0.0,0.0,1.6482435,0.0,1.4012634,0.0,1.5599685,0.0,0.0,0.0,0.0,0.0,1.8502269
ENSG00000165264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.040509,0.0,0.53023905,0.40989685,0.0,0.0,0.0,0.76952565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099795,0.0,0.0,0.0,0.0,1.1486955,1.409219,0.0,0.7240615,1.2804505,0.7014565,1.4291474,1.1967243,1.2590806,1.2942358,1.2515478,1.4813511,1.3545038,1.5289183,0.25732934,0.98485935,0.0,0.0,0.0,1.3263848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147684,0.0,0.0,0.0,0.0,1.3776057,0.69612956,0.0,0.8217256,1.3218801,0.0,1.4023939,1.3347194,1.122973,1.1449962,1.2359,1.3857584,1.6072577,1.9339038,0.0,0.0,0.0,0.0,0.0,1.3533959,0.0,0.0,0.0,2.0340953,0.0,0.0,0.0,0.0
ENSG00000109390,0.0,0.0,1.5835357,0.0,1.5161748,1.7791003,0.0,1.3455113,1.4645548,1.1717463,1.2129776,1.408955,1.403903,1.3694967,1.4177636,1.5192316,1.5770195,1.8901156,0.0,0.0,0.0,0.0,0.0,1.4766803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50162536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78555506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5606921,0.0,0.87894213,0.0,0.0,0.0,0.0,0.0,0.40183073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168653,0.0,0.0,1.0553552,0.0,1.3099415,1.2642874,0.0,0.5614549,1.5097381,0.0,1.6693382,1.1395878,1.0604262,1.0821252,1.1456306,1.4451184,1.3168215,1.8575673,0.0,0.0,0.0,0.0,1.2301567,1.283863,0.0,0.23517235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145494,0.0,0.0,0.0,0.0,0.0,0.67471313,0.0,0.0,1.1084895,0.0,1.1041441,0.7548183,0.76758516,0.7836603,0.9257835,1.1150978,1.0972731,0.0,0.0,0.0,0.0,0.0,0.0,0.83388686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3258675,0.6348556,1.2088541,0.7973572,0.87495553,0.6587717,0.5642035,0.50471276,0.87539196,0.7144905,1.3030913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8884969,1.0624053,1.4298131,0.7915651,1.0598819,0.86199784,0.9199468,0.9579421,0.99441075,0.0,1.3924181,0.0,0.6323265,0.0,0.0,0.0,0.7550209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30795452,0.9981316,1.031602,0.92680633,0.7152154,0.0,0.0,0.0,0.88993657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
