,Antigen presenting cell (RPS high),B cell,B cell (Plasmocyte),Dendritic cell,Endothelial cell,Endothelial cell (APC),Enterocyte progenitor,Erythroid progenitor cell (RP high),Goblet cell,Macrophage,Mast cell,Monocyte,Neutrophil,Sinusoidal endothelial cell,Smooth muscle cell,T cell
ENSG00000149591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.263995,0.0
ENSG00000105193,3.1886563,3.1842077,2.4982107,3.2437847,0.0,2.8417063,2.9757967,3.341365,3.0774934,1.7506866,0.0,3.1579585,0.0,2.766516,2.9284763,3.214662
ENSG00000237541,0.0,0.0,0.0,2.5708804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164587,3.0735521,2.5866365,0.0,0.0,0.0,0.0,1.8423724,4.219344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.960441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2898855,0.0
ENSG00000165457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6594927,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000051108,0.0,0.0,2.5178988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3128643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3538256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9808555,0.0,4.3652606,0.0,0.0,0.0,0.0
ENSG00000163466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4813107,0.0,0.0,0.0,3.0145464,0.0
ENSG00000241343,0.0,0.0,0.0,0.0,2.7189443,0.0,3.0531068,2.6843812,2.1065965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204482,3.2204132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1644506,0.0,0.0,0.0,0.0
ENSG00000126267,0.0,0.0,0.0,0.0,0.0,0.0,1.5081956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132465,0.0,3.1515117,5.1437535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1240873,0.0,0.0,0.0,0.0
ENSG00000204525,2.431281,0.0,0.0,0.0,0.0,3.112371,1.4542974,0.0,0.0,2.9990163,3.22505,2.662588,0.0,2.816801,0.0,2.7665205
ENSG00000223609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9441328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000231500,3.8429322,3.512678,0.0,3.1189067,3.622469,0.0,1.5988094,4.7680106,0.0,0.0,3.8851526,0.0,0.0,0.0,0.0,3.4148295
ENSG00000155659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6082072,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.607213,0.0,0.0,0.0
ENSG00000092199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5077734,0.0,0.0,0.0
ENSG00000145592,3.912415,3.705799,2.609662,3.529131,3.2533014,3.1287827,3.8724284,3.941309,2.7679136,2.3425221,1.4813107,3.1622815,2.9139438,3.2135153,2.915173,3.4143558
ENSG00000148303,0.0,2.6084962,0.0,0.0,0.0,0.0,0.0,3.2545447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8079755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0117867,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116251,0.0,2.5832353,0.0,2.7721202,0.0,0.0,1.4542974,3.1016014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3424711
ENSG00000130066,3.322802,0.0,0.0,3.3926935,2.915173,0.0,1.4542974,0.0,2.7369895,3.674858,0.0,4.0216756,0.0,0.0,0.0,0.0
ENSG00000177600,3.2390628,3.3151019,2.5753508,3.2849236,3.1158116,3.125156,3.3881097,3.7509155,0.0,2.3884044,0.0,3.1240873,2.8947744,3.083438,0.0,3.3429947
ENSG00000170476,0.0,0.0,2.9377377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134419,3.687905,3.3151019,2.8145864,3.304512,2.915173,3.0583823,3.1070051,3.877794,3.4704947,2.4232774,3.3739495,3.1731794,2.543213,3.1355898,3.2414207,3.56821
ENSG00000179344,0.0,0.0,0.0,3.2135153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170860,0.0,0.0,0.0,0.0,0.0,0.0,2.9085948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189143,0.0,0.0,0.0,0.0,0.0,0.0,3.0686674,0.0,2.9201388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149100,0.0,0.0,0.0,0.0,0.0,0.0,1.4676012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6319084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142534,3.1493726,3.4704947,2.5178988,3.355591,2.7189443,3.0445225,3.4434388,3.6681685,0.0,2.465559,1.2967399,3.1178734,0.0,2.97665,2.5753508,3.2032652
ENSG00000104763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220898,0.0,0.0,0.0,0.0,0.0
ENSG00000198034,3.2135153,3.0814521,2.573111,2.9394321,0.0,3.02102,2.962493,3.813859,2.7679136,0.0,1.4272748,2.6864786,0.0,0.0,0.0,3.1451097
ENSG00000173467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7369895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0915174,0.0,0.0,0.0,0.0,0.0
ENSG00000116741,2.8971977,3.3151019,0.0,3.3542562,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,3.190889,0.0,0.0,3.0755208,0.0
ENSG00000291237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2250404,0.0,0.0,0.0,0.0
ENSG00000105372,3.8208473,0.0,0.0,0.0,3.2533014,0.0,0.0,3.732293,0.0,0.0,3.487003,0.0,0.0,0.0,0.0,3.1786776
ENSG00000155115,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204472,3.2158089,0.0,0.0,3.0136259,0.0,0.0,1.4542974,0.0,0.0,3.6049047,0.0,3.7719064,0.0,0.0,0.0,0.0
ENSG00000226608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8121562,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204592,0.0,0.0,0.0,0.0,2.915173,3.0667584,0.0,0.0,0.0,3.0117867,2.6188297,0.0,0.0,2.5126731,0.0,0.0
ENSG00000019169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2326097,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174444,0.0,0.0,0.0,0.0,0.0,0.0,2.962493,3.1722302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0589223,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000275302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5565438,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2967399,0.0,0.0,0.0,0.0,0.0
ENSG00000131495,0.0,0.0,0.0,0.0,0.0,0.0,2.962493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142937,3.0794706,3.0874224,2.0940146,2.9556878,2.915173,2.3900485,1.4542974,3.452856,0.0,0.0,0.0,2.7202682,0.0,0.0,2.9284763,2.8685417
ENSG00000160213,0.0,0.0,0.0,0.0,0.0,0.0,1.5081956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197746,3.0676718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4639778,0.0,3.272633,0.0,0.0,0.0,0.0
ENSG00000164405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5611975,2.9201388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101439,0.0,0.0,0.0,3.8840153,0.0,0.0,0.0,0.0,0.0,4.1001143,0.0,2.9069579,0.0,0.0,0.0,0.0
ENSG00000164919,0.0,2.4719892,0.0,0.0,0.0,2.569046,0.0,2.6377277,0.0,0.0,3.234472,0.0,0.0,0.0,3.1976187,2.7478738
ENSG00000111229,3.1387522,2.7693136,0.0,2.9709249,0.0,0.0,0.0,0.0,0.0,2.7396972,1.2967399,3.085428,2.5993016,0.0,0.0,0.0
ENSG00000108518,2.960883,2.4322278,0.0,2.8499393,0.0,0.0,0.0,2.122805,2.7679136,0.0,0.0,2.8175406,2.81607,0.0,0.0,3.1429856
ENSG00000114391,3.1709895,2.9539628,0.0,2.8939679,2.9556878,2.7506022,1.5988094,3.3524256,3.1178734,0.0,0.0,0.0,0.0,2.7567935,3.2437847,3.0621524
ENSG00000223865,0.0,3.093432,0.0,4.2972393,0.0,0.0,0.0,0.0,0.0,3.422685,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139644,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,2.7369895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163563,2.7721202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9678636,0.0,0.0,0.0
ENSG00000008952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000240972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174748,3.820847,3.5673728,2.9251318,3.7611809,3.1158116,3.3582647,3.7797387,4.1263075,3.0053785,2.9226322,3.2704537,3.374468,2.8630738,3.2799878,3.9318256,3.51769
ENSG00000155438,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7780507,0.0,0.0,0.0,0.0,0.0
ENSG00000162692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7302632,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171863,3.0145464,3.0874224,0.0,2.9213846,0.0,0.0,3.3089108,3.7485003,2.7679136,0.0,2.7188191,2.1046963,0.0,0.0,2.9284763,2.9201403
ENSG00000197747,3.2390628,0.0,0.0,2.582387,0.0,0.0,1.4542974,0.0,3.5859525,0.0,0.0,2.8530083,0.0,0.0,0.0,0.0
ENSG00000250722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0352235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114315,0.0,0.0,0.0,0.0,3.893389,3.243988,3.1998758,0.0,3.1178734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145321,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,3.5859525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118785,0.0,0.0,0.0,0.0,0.0,0.0,3.7380815,0.0,3.9821382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7358923,0.0,0.0,0.0,0.0,0.0
ENSG00000148346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1065965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1065965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000026025,0.0,0.0,0.0,0.0,3.1345382,3.1230633,0.0,0.0,0.0,2.3207042,3.386703,0.0,0.0,0.0,0.0,0.0
ENSG00000148671,0.0,0.0,0.0,0.0,0.0,2.8961864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946033,0.0
ENSG00000142748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9004393,0.0,0.0
ENSG00000008517,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.123591
ENSG00000065518,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8870916,0.0,0.0,3.0473034,0.0,0.0,0.0,0.0,0.0
ENSG00000106211,0.0,0.0,0.0,0.0,3.1345382,3.006369,0.0,0.0,2.8079755,0.0,0.0,0.0,0.0,0.0,3.1282532,0.0
ENSG00000169908,0.0,0.0,0.0,0.0,3.166625,3.5874817,3.0531068,0.0,3.5859525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,0.0,0.0,0.0,0.0,0.0,0.0,3.1070051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198668,0.0,0.0,0.0,0.0,2.915173,3.0667584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0755208,2.8392575
ENSG00000170889,3.0145464,3.021948,0.0,2.7339568,0.0,0.0,2.9218986,3.1448123,2.8079755,0.0,1.3967292,2.960883,0.0,0.0,0.0,2.5359335
ENSG00000113387,0.0,2.9539628,2.4739776,2.4327242,0.0,0.0,1.5081956,2.6346598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347218
ENSG00000111057,0.0,0.0,0.0,0.0,0.0,0.0,3.0664105,0.0,3.1178734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0053785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9284763,0.0
ENSG00000089009,3.0676718,3.036935,0.0,3.0053785,0.0,0.0,0.0,3.6974547,2.1065965,0.0,1.4272748,2.8377426,0.0,0.0,3.0755208,3.0874224
ENSG00000183648,0.0,0.0,0.0,0.0,0.0,0.0,2.9218986,0.99811983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000080824,2.4407964,0.0,0.0,0.0,0.0,0.0,1.4542974,2.122805,3.1178734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0774934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116209,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.99811983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1065965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0053785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6843812,0.0,0.0,1.5662192,0.0,0.0,0.0,0.0,0.0
ENSG00000132965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8780398,0.0,2.6776917,0.0,0.0,0.0
ENSG00000087086,4.2849517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508395,0.0,4.523802,0.0,0.0,0.0,0.0
ENSG00000196262,2.431281,2.7336197,0.0,2.5801315,0.0,0.0,1.4676012,3.513682,2.1065965,0.0,2.8240042,0.0,0.0,0.0,0.0,2.8438187
ENSG00000115738,0.0,0.0,0.0,2.1717033,0.0,2.4190745,0.0,0.0,2.7679136,2.8447704,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158869,3.8078365,2.5178988,0.0,3.0350502,0.0,0.0,0.0,0.0,0.0,3.8793628,3.1139412,3.634961,2.860742,0.0,0.0,0.0
ENSG00000182004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2053306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99811983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1824481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109971,0.0,0.0,0.0,0.0,0.0,2.6827517,1.4542974,2.1824481,2.9201388,0.0,2.7188191,0.0,0.0,0.0,0.0,2.8324609
ENSG00000233927,3.1493726,3.1472387,2.4051998,3.1035366,0.0,3.0360308,2.9218986,3.4437978,3.0774934,1.9397619,3.1939101,3.031286,0.0,2.8779912,2.9284763,3.166625
ENSG00000107798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2215686,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7493646,0.0,0.0,0.0,0.0,0.0
ENSG00000169567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.022074,2.7369895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169429,0.0,0.0,0.0,0.0,0.0,0.0,3.4049673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169508,0.0,3.2923765,0.0,3.023808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162961,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109390,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129538,0.0,0.0,0.0,0.0,0.0,2.9669824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1976187,0.0
ENSG00000172236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6679125,0.0,0.0,0.0,0.0,0.0
ENSG00000170043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220898,0.0,0.0,0.0,0.0,0.0
ENSG00000124614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0129728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111640,2.5359092,0.0,0.0,0.0,0.0,2.6545806,0.0,2.6193423,0.0,0.0,3.1579285,2.7609472,3.2072377,0.0,3.1282532,2.8415375
ENSG00000163993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8249695,0.0,0.0,0.0
ENSG00000104904,2.2954166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8780398,2.7763467,2.2461789,0.0,0.0,0.0
ENSG00000114942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1722302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2967399,0.0,0.0,0.0,0.0,0.0
ENSG00000198258,0.0,0.0,0.0,0.0,0.0,0.0,1.5081956,0.0,0.0,0.0,1.3220898,0.0,0.0,0.0,0.0,0.0
ENSG00000073754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4219677,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1824481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478979,0.0,0.0,0.0,0.0,0.0
ENSG00000172456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1065965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105974,0.0,0.0,0.0,0.0,2.7189443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149806,3.1493726,2.9284763,2.5033476,3.0104094,0.0,2.4975295,2.9218986,2.8197966,0.0,0.0,2.9085855,2.8939679,0.0,2.7309332,3.1931264,3.065722
ENSG00000118418,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066468,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220898,0.0,0.0,0.0,0.0,0.0
ENSG00000108654,0.0,1.6863012,0.0,2.4111855,2.7189443,3.0247436,1.4542974,0.9983948,0.0,0.0,2.6188297,0.0,0.0,2.4739776,0.0,2.6776013
ENSG00000204628,0.0,0.0,0.0,0.0,2.9556878,0.0,0.0,3.0888762,2.8079755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234741,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,2.070736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182774,2.4407964,3.1842077,2.2395668,3.1137543,2.7189443,2.852242,2.9757967,3.6775472,2.1065965,0.0,1.2967399,2.9168253,0.0,2.6877544,0.0,3.1387522
ENSG00000147403,3.322802,3.1536555,0.0,2.902066,0.0,0.0,3.295239,3.8807273,2.8079755,0.0,3.386703,0.0,0.0,0.0,0.0,3.163366
ENSG00000166295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99811983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138326,3.6278026,3.1558044,0.0,3.3353438,0.0,2.852242,1.4542974,3.822649,2.8079755,2.1522927,0.0,3.126168,2.6922364,2.8212473,0.0,3.1622815
ENSG00000188846,2.7862883,2.8779912,0.0,2.7644238,0.0,2.216295,1.5081956,3.215746,0.0,0.0,2.9444513,0.0,0.0,0.0,0.0,2.7630315
ENSG00000169020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.153658
ENSG00000166347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7369895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118640,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,2.7679136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136942,2.9385843,3.0804608,2.2834606,3.0512142,0.0,2.8568692,1.6010664,3.5495687,3.0053785,0.0,2.7188191,2.3182132,0.0,2.412569,0.0,3.1055732
ENSG00000166441,4.001265,3.568042,2.9626215,3.7155273,3.166625,2.8068438,0.0,4.20484,3.613646,2.336161,3.4180725,3.2437847,3.0127072,2.6551776,2.9284763,3.6904426
ENSG00000164733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12069,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.693469,0.0,0.0,0.0,0.0,0.0
ENSG00000090013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7014513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3128643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2072108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198918,3.2948744,2.9539628,2.270898,3.1709895,2.915173,2.9811773,0.0,3.4640608,0.0,0.0,3.1719875,3.0598898,2.2004902,3.010868,3.2414207,3.235538
ENSG00000171747,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144746,0.0,0.0,0.0,0.0,0.0,0.0,1.4676012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99811983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118181,3.2948744,3.6301827,2.8109076,3.4687357,3.2414207,3.2015963,3.0553637,3.9537644,3.4291608,2.7974286,3.6420937,3.1731794,2.8076134,3.2677622,3.6828535,3.5535371
ENSG00000205542,4.218982,0.0,0.0,5.0024905,0.0,0.0,1.4542974,0.0,0.0,0.0,1.3967292,0.0,0.0,0.0,0.0,1.3394315
ENSG00000106541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1206298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090382,3.6031659,0.0,0.0,3.3068314,0.0,0.0,0.0,0.0,3.1178734,0.0,0.0,4.159277,4.692875,0.0,0.0,0.0
ENSG00000131174,2.2954166,0.0,0.0,0.0,0.0,0.0,0.0,1.9965146,0.0,0.0,1.3967292,0.0,0.0,0.0,0.0,0.0
ENSG00000109861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8658037,0.0,0.0,0.0,0.0,0.0,0.0
