,CNT,DCT1,DCT2,ENDO,FIB,ICA,ICB,LEUK,MES,PC,PEC,PODO,PT,PT_VCAM1,TAL
NXPH2,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP1B,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
ARHGAP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
ZEB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEX41,1.9459101,1.0986123,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0
MBD5,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472
CACNB4,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMNL2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
KCNJ3,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
CCDC148,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123
PKP4,0.6931472,1.609438,1.3862944,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.89587975,0.6931472,0.6931472,0.6931472,1.609438
TANC1,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
BAZ2B,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
PLA2R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1354942,0.0,0.0,0.0
RBMS1,0.6931472,0.0,0.6931472,1.0986123,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.6931472,1.0986123,0.0,0.0,0.0
FIGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0
GRB14,0.0,1.0986123,1.0986123,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBLL1,2.4849067,1.9459101,2.1972246,0.6931472,0.6931472,1.609438,1.3862944,0.6931472,0.6931472,2.1972246,0.6931472,0.0,0.6931472,0.6931472,1.609438
ENSG00000236283,3.0445225,2.3025851,2.9957323,0.6931472,0.6931472,2.3025851,0.6931472,0.6931472,0.0,2.4849067,0.6931472,0.0,0.6931472,0.6931472,1.3862944
SCN2A,1.3862944,1.0986123,1.3862944,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
STK39,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
CERS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0
NOSTRIN,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,1.7917595,1.0986123,0.0
UBR3,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0
MYO3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
TLK1,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA6,0.0,0.0,0.0,0.0,0.0,1.7917595,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEF4,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTX2,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFE2L2,1.9459101,0.6931472,1.7917595,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472
SESTD1,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE1A,0.6931472,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,1.0986123,1.0986123,1.9459101,0.0,0.0,0.0,1.7917595
ZNF804A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
ITGAV,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
GULP1,0.0,0.0,0.6931472,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.6931472,0.0
HIBCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
MFSD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
GLS,1.0986123,0.6931472,1.0986123,0.0,0.0,0.0,0.6931472,0.0,0.0,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,0.0
MYO1B,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.0986123,0.0,0.0,0.0
ANKRD44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
PLCL1,1.0986123,1.9459101,1.3862944,0.6931472,0.6931472,2.1972246,1.7917595,0.6931472,2.4849067,0.6931472,1.0986123,0.0,1.0986123,1.3862944,1.7917595
SPATS2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0
CFLAR,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472
BMPR2,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM117B,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBEAL1,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,1.0986123,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472
PARD3B,1.0986123,1.0986123,1.0986123,0.6931472,1.3862944,1.0986123,1.3862944,0.6931472,1.0986123,1.0986123,1.7917595,2.6390574,0.6931472,1.3862944,1.0986123
KLF7,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
PTH2R,1.609438,1.609438,1.3862944,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,1.7917595,0.6931472,0.0,2.4849067,2.6390574,1.7917595
KANSL1L,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0
ERBB4,2.0794415,2.7080503,2.3025851,0.6931472,0.6931472,1.609438,1.0986123,0.6931472,0.6931472,1.7917595,1.3862944,1.609438,0.6931472,0.6931472,3.0445225
SPAG16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.0
IGFBP5,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.6931472,0.0,1.0986123,0.6931472,0.0
DOCK10,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRS1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A4,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
COL4A3,0.0,1.0986123,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,2.1972246,0.0,0.0,0.6931472
TRIP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
SP100,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAB39,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
EFHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
GIGYF2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
INPP5D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAP1,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,1.0986123,1.0986123,0.6931472
LRRFIP1,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,1.0986123,0.0,0.6931472,0.0,0.0,0.0
HDAC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
SNED1,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHL1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.6931472,0.6931472,0.0
SUMF1,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
ITPR1,0.6931472,1.0986123,1.3862944,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
SRGAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
VGLL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
PPARG,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD28,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
PLCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
TBC1D5,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472
ZNF385D,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2E2,0.6931472,0.6931472,0.6931472,0.0,1.3862944,0.0,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472
THRB,0.0,0.6931472,0.6931472,0.0,0.0,1.0986123,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.6931472
RARB,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
RBMS3,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
TGFBR2,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
OSBPL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.6931472,0.0
GPD1L,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASP2,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA4,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.3862944,0.6931472,0.6931472
ITGA9,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTDSPL,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0
XYLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
MYRIP,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ULK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,1.0986123,0.0,0.0
TRAK1,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
NKTR,0.0,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
ANO10,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
ALS2CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0
PTH1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.609438,0.0,0.6931472
SETD2,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472
MAP4,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.6931472,0.0
RBM6,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472
CACNA1D,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA2D3,0.0,1.3862944,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595
ARHGEF3,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0
PXK,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHIT,1.7917595,2.0794415,2.0794415,0.6931472,0.6931472,1.7917595,2.1972246,1.3862944,0.6931472,1.7917595,1.0986123,0.6931472,2.1972246,1.9459101,1.7917595
PTPRG,0.6931472,1.609438,1.3862944,2.3025851,1.0986123,1.609438,0.6931472,0.6931472,2.1972246,0.6931472,0.6931472,1.0986123,1.3862944,1.3862944,1.3862944
PRICKLE2,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472
ADAMTS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0
ADAMTS9-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0
ENSG00000241684,1.609438,1.3862944,1.3862944,0.6931472,1.0986123,0.0,0.0,0.6931472,1.609438,1.7917595,1.0986123,1.3862944,0.6931472,0.6931472,1.3862944
MAGI1,1.609438,1.609438,1.609438,1.0986123,0.6931472,3.1780539,3.218876,0.6931472,1.3862944,1.609438,1.0986123,0.0,1.0986123,1.3862944,1.9459101
FRMD4B,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MITF,0.6931472,1.0986123,1.3862944,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472
FOXP1,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.9459101,2.1972246,1.3862944,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472
PDZRN3,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROBO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
ROBO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0
GBE1,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRYBG3,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL6,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0
SENP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
CBLB,0.6931472,1.0986123,1.0986123,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,1.9459101,0.0,0.0,0.0
BBX,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000242029,0.0,1.609438,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDB2,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,1.0986123,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472
ATP6V1A,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB20,2.0794415,1.609438,1.7917595,2.0794415,1.9459101,2.3978953,2.9957323,1.3862944,1.9459101,1.9459101,2.4849067,1.7917595,2.1972246,2.3025851,1.9459101
ARHGAP31,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSK3B,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
CASR,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944
KALRN,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
ZNF148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ALDH1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
KBTBD12,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCC1,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
SLCO2A1,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R3A,1.0986123,1.0986123,1.0986123,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,1.0986123
STAG1,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.0,0.0,0.6931472,0.6931472
ATP1B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
TFDP2,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRN1,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCOLCE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
PLSCR4,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWTR1,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
TSC22D2,0.0,1.3862944,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBNL1,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.3862944,1.3862944,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
ARHGEF26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,1.3862944,0.0,0.0
VEPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
IQCJ-SCHIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,0.0,0.0,0.0
PPM1L,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
WDR49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
GOLIM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
MECOM,2.8332133,2.5649493,2.5649493,0.6931472,1.0986123,2.1972246,1.7917595,0.6931472,2.0794415,2.9957323,0.0,0.0,0.6931472,0.6931472,2.3025851
PRKCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0
TNIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0
FNDC3B,1.0986123,1.3862944,1.3862944,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.3862944,0.6931472,0.6931472,0.6931472
NLGN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.0986123,0.6931472,0.0
NAALADL2,1.609438,1.3862944,1.3862944,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.3862944,0.6931472,0.6931472,0.6931472,0.6931472,1.3862944
TBL1XR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0
TTC14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
ABCC5,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHHADH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
MAP3K13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
DGKG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
KNG1,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST6GAL1,0.0,0.0,0.0,1.0986123,0.0,0.0,0.6931472,1.0986123,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0
LPP,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944,1.3862944,1.3862944,1.9459101,1.0986123,1.3862944,0.6931472,1.0986123,1.3862944,1.0986123
P3H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123
MUC20-OT1,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.609438,1.3862944,0.6931472,0.6931472,1.0986123,0.6931472,0.0,1.0986123,0.6931472,1.0986123
DLG1,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0
STK32B,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
TBC1D14,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABLIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0
SLC2A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0
CLNK,0.0,0.0,0.0,0.0,0.0,2.5649493,1.9459101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPEB2,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
LDB2,0.0,0.0,0.0,1.9459101,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
