,CNT,DCT1,DCT2,ENDO,FIB,ICA,ICB,LEUK,MES,PC,PEC,PODO,PT,PT_VCAM1,TAL
SULT1C2,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
LIMS1,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9433941968849727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3RF3,0.0,0.0,0.0,0.9549335879938943,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000257207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX8,0.5263621594224658,0.0,0.0,0.0,0.0,0.5263621594224658,0.5263621594224658,0.0,0.0,0.6511565957750592,0.5950053589684623,0.0,0.5263621594224658,0.5950053589684623,0.5
SLC35F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PTPN4,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
EPB41L5,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.7857142857142857,0.8384386045592171,0.8897171872002738,0.0,0.0,0.0
TFCP2L1,0.5603822256837573,0.42857142857142855,0.42857142857142855,0.0,0.0,0.6367883937699454,0.7189811425549644,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.42857142857142855,0.5603822256837573
CLASP1,0.5714285714285714,0.7032393685409001,0.7032393685409001,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.5714285714285714
CNTNAP5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCKAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.0
MGAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692373871803284,0.0,0.0,0.9285714285714286
TMEM163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ACMSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NXPH2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP1B,0.9549335879938943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286
ARHGAP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZEB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEX41,0.8430163051400866,0.7857142857142857,0.8295105142252786,0.0,0.0,0.0,0.0,0.0,0.0,0.8005370540278298,0.0,0.0,0.0,0.0,0.0
MBD5,0.1581729565347944,0.0,0.0,0.1581729565347944,0.0,0.1581729565347944,0.0,0.0,0.1581729565347944,0.1581729565347944,0.1581729565347944,0.1581729565347944,0.1581729565347944,0.1581729565347944,0.0
CACNB4,0.0,0.9549335879938943,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMNL2,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0
KCNJ3,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
CCDC148,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098671759877887
PKP4,0.21428571428571427,0.5811852046421596,0.5252685248851776,0.21428571428571427,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427,0.34359679903302875,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.5811852046421596
TANC1,0.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8648007639816829,0.0,0.0,0.0
BAZ2B,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
PLA2R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RBMS1,0.5714285714285714,0.0,0.5714285714285714,0.7032393685409001,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.7032393685409001,0.0,0.0,0.0
FIGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.9285714285714286,0.0,0.0,0.0
GRB14,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.8867883937699454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBLL1,0.5458995912756238,0.43856858781405855,0.48644434554236277,0.07142857142857142,0.07142857142857142,0.3659936317375728,0.32142857142857145,0.07142857142857142,0.07142857142857142,0.48644434554236277,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.3659936317375728
ENSG00000236283,0.6170139695916858,0.520766441311155,0.610776458467756,0.14285714285714285,0.14285714285714285,0.520766441311155,0.14285714285714285,0.14285714285714285,0.0,0.5454469067709786,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.39285714285714285
SCN2A,0.8005370540278298,0.7670100331306458,0.8005370540278298,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
STK39,0.0,0.7857142857142857,0.7857142857142857,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857
CERS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NOSTRIN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.9124075429780143,0.8571428571428571,0.0
UBR3,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,0.0
MYO3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TLK1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA6,0.0,0.0,0.0,0.0,0.0,0.9447353141648429,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEF4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTX2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFE2L2,0.7561262420245579,0.42857142857142855,0.7351450281483787,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855
SESTD1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE1A,0.6428571428571429,0.0,0.0,0.0,0.0,0.7288650700024196,0.0,0.0,0.6692193022796086,0.6692193022796086,0.7690552047320774,0.0,0.0,0.0,0.7491863157067981
ZNF804A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ITGAV,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.9549335879938943,0.0,0.0,0.0
GULP1,0.0,0.0,0.6428571428571429,0.0,0.0,0.7483057805470058,0.6428571428571429,0.0,0.0,0.0,0.6428571428571429,0.7483057805470058,0.0,0.6428571428571429,0.0
HIBCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MFSD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GLS,0.5603822256837573,0.42857142857142855,0.5603822256837573,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.5603822256837573,0.42857142857142855,0.5603822256837573,0.42857142857142855,0.42857142857142855,0.0
MYO1B,0.7857142857142857,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.8648007639816829,0.0,0.0,0.0
ANKRD44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0
PLCL1,0.17687720911843435,0.4010751928601946,0.2587540192263467,0.07142857142857142,0.07142857142857142,0.4614092494760241,0.3618382854121072,0.07142857142857142,0.5237628519535065,0.07142857142857142,0.17687720911843435,0.0,0.17687720911843435,0.2587540192263467,0.3618382854121072
SPATS2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.9285714285714286,0.0
CFLAR,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.7857142857142857
BMPR2,0.0,0.0,0.0,0.9549335879938943,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM117B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBEAL1,0.42857142857142855,0.42857142857142855,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.6394687039511544,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855
PARD3B,0.0790864782673972,0.0790864782673972,0.0790864782673972,0.0,0.2109022353376661,0.0790864782673972,0.2109022353376661,0.0,0.0790864782673972,0.0790864782673972,0.37330674273627146,0.5745133715016502,0.0,0.2109022353376661,0.0790864782673972
KLF7,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0
PTH2R,0.4582814701965877,0.4582814701965877,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.49159960235868183,0.2857142857142857,0.0,0.6134898066520691,0.6360663643905095,0.49159960235868183
KANSL1L,0.6428571428571429,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.6428571428571429,0.0,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0
ERBB4,0.38538614341190885,0.5055878290108272,0.43110411507742746,0.0,0.0,0.2765700859682901,0.1581729565347944,0.0,0.0,0.3211101165839604,0.22910848259925842,0.2765700859682901,0.0,0.0,0.5602288969925472
SPAG16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.9285714285714286,0.0,0.0,0.0
IGFBP5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8384386045592171,0.0,0.7857142857142857,0.0,0.8384386045592171,0.7857142857142857,0.0
DOCK10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRS1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A4,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.8197343519755772,0.0,0.0,0.0
COL4A3,0.0,0.7933721925531115,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.8966861026627677,0.0,0.0,0.7142857142857143
TRIP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SP100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAB39,0.0,0.0,0.0,0.0,0.0,0.9098671759877887,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
EFHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GIGYF2,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
INPP5D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAP1,0.07142857142857142,0.3614123250756945,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.3614123250756945,0.3614123250756945,0.07142857142857142
LRRFIP1,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.0,0.7296015279633659,0.0,0.5714285714285714,0.0,0.0,0.0
HDAC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SNED1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHL1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.8571428571428571,0.8571428571428571,0.0
SUMF1,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
ITPR1,0.7142857142857143,0.7670100331306458,0.8153598223413739,0.0,0.0,0.7670100331306458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
SRGAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VGLL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PPARG,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD28,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
PLCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
TBC1D5,0.0,0.0,0.0,0.2899837536471231,0.0,0.0,0.0,0.2899837536471231,0.0,0.0,0.2899837536471231,0.0,0.0,0.2899837536471231,0.0
ZNF385D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2E2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5087540192263467,0.0,0.38011657765933443,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.38011657765933443,0.38011657765933443,0.14285714285714285
THRB,0.0,0.6428571428571429,0.6428571428571429,0.0,0.0,0.7483057805470058,0.0,0.0,0.0,0.6428571428571429,0.7483057805470058,0.0,0.0,0.0,0.6428571428571429
RARB,0.0,0.0,0.0,0.9285714285714286,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RBMS3,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
TGFBR2,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0
OSBPL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.9285714285714286,0.0
GPD1L,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASP2,0.0,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
ITGA9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTDSPL,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
XYLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MYRIP,0.0,0.0,0.0,0.0,0.0,0.0,0.9549335879938943,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0
ULK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.9549335879938943,0.0,0.0
TRAK1,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
NKTR,0.0,0.2857142857142857,0.2857142857142857,0.5493358799389431,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857
ANO10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALS2CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PTH1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835050165653229,0.9204798000199454,0.0,0.8571428571428571
SETD2,0.0,0.6428571428571429,0.6428571428571429,0.0,0.0,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.6428571428571429
MAP4,0.5714285714285714,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0
RBM6,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142
CACNA1D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA2D3,0.0,0.8719656254564013,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9009390856538501
ARHGEF3,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8769495487213135,0.0,0.0,0.0
PXK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHIT,0.21898114255496434,0.29209124190466745,0.29209124190466745,0.0,0.0,0.21898114255496434,0.32621002197265625,0.157679911170687,0.0,0.21898114255496434,0.10544863768986293,0.0,0.32621002197265625,0.25821805000305176,0.21898114255496434
PTPRG,0.0,0.2882851617676871,0.20821696519851685,0.4842989444732666,0.13181079711232865,0.2882851617676871,0.0,0.0,0.45957022053854807,0.0,0.0,0.13181079711232865,0.20821696519851685,0.20821696519851685,0.20821696519851685
PRICKLE2,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143
ADAMTS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ADAMTS9-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549335879938943,0.9285714285714286,0.0
ENSG00000241684,0.3904763460159302,0.315359822341374,0.315359822341374,0.14285714285714285,0.24830578054700578,0.0,0.0,0.14285714285714285,0.3904763460159302,0.452498802116939,0.24830578054700578,0.315359822341374,0.14285714285714285,0.14285714285714285,0.315359822341374
MAGI1,0.24058014154434204,0.24058014154434204,0.24058014154434204,0.12415289027350289,0.07142857142857142,0.5725947661059243,0.578015148639679,0.07142857142857142,0.18732544779777527,0.24058014154434204,0.12415289027350289,0.0,0.12415289027350289,0.18732544779777527,0.347191538129534
FRMD4B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MITF,0.6428571428571429,0.7483057805470058,0.8005370540278298,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.6428571428571429
FOXP1,0.21089727537972586,0.21089727537972586,0.0,0.0,0.0,0.5128305554389954,0.5685521108763558,0.34500535896846224,0.0,0.21089727537972586,0.21089727537972586,0.0,0.0,0.0,0.0
PDZRN3,0.0,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROBO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ROBO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.9285714285714286,0.0,0.0,0.0
GBE1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRYBG3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL6,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.9692373871803284,0.0,0.0,0.0
SENP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CBLB,0.6428571428571429,0.72194362112454,0.72194362112454,0.0,0.6428571428571429,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.8430163051400866,0.0,0.0,0.0
BBX,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000242029,0.0,0.9512424128396171,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDB2,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,0.7746679399694715,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.6428571428571429
ATP6V1A,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB20,0.07806494406291417,0.009903350046702794,0.023432144096919467,0.07806494406291417,0.04420953989028931,0.17137526614325388,0.3346633570534842,0.0,0.04420953989028931,0.04420953989028931,0.1978892002786909,0.023432144096919467,0.11216979367392403,0.14298949071339198,0.04420953989028931
ARHGAP31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSK3B,0.9285714285714286,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CASR,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9433941968849727
KALRN,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
ZNF148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ALDH1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KBTBD12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCC1,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,0.0,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429
SLCO2A1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R3A,0.5603822256837573,0.5603822256837573,0.5603822256837573,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.42857142857142855,0.5603822256837573
STAG1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.43284089650426594,0.14285714285714285,0.14285714285714285,0.43284089650426594,0.0,0.0,0.14285714285714285,0.14285714285714285
ATP1B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TFDP2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRN1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPC1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCOLCE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PLSCR4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWTR1,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
