,T cell,club cell,glandular secretory epithelial cell,ionocyte,keratinizing barrier epithelial cell,keratinocyte,nasal mucosa goblet cell,professional antigen presenting cell,respiratory basal cell,respiratory tract epithelial cell,respiratory tract multiciliated cell
ATP6V1B1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TMSB10,0.17543465476667,0.1350585654796753,0.15338695413149006,0.10665030178193095,0.1313563220956651,0.0,0.14360387763871288,0.34081638502146633,0.10287236002347011,0.14909861076433323,0.1
CAPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9594809081105018,0.9,0.0,0.0
VAMP8,0.1,0.18873930996547195,0.27070303064927836,0.12428553735242467,0.28176675878680674,0.0,0.10948645759166156,0.14481617174598302,0.10202665698045843,0.19834309418025303,0.12011857715165383
VAMP5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF181,0.0,0.4349409555831819,0.4893605005002243,0.4788944365311364,0.4997350981404649,0.0,0.40840919770128126,0.0,0.4,0.4151937092655908,0.0
MAL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD36C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COX5B,0.10284990731778498,0.1795481529619482,0.20461449108139,0.3945181561868909,0.10745986245180353,0.0,0.1262267162676908,0.1,0.21111959663253047,0.18010010720291944,0.17850898880896565
RPL31,0.22430868900559792,0.14656264397154392,0.12657716067694638,0.12729475335464266,0.1,0.0,0.15822486649845402,0.29127453357947697,0.27387080703868477,0.15058041941270262,0.13345649342885285
FHL2,0.0,0.0,0.0,0.0,0.9531387774501934,0.0,0.0,0.0,0.9,0.0,0.0
ECRG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LIMS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MIR4435-2HG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CHCHD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IL1RN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DBI,0.1448011323175132,0.2077076297263706,0.13636182983780665,0.24193177351510609,0.1,0.0,0.1608394693359872,0.24418044288216753,0.19573468649775358,0.1691941182597953,0.21157498845839573
TFCP2L1,0.0,0.623255857314784,0.6483149864544708,0.804251545063557,0.0,0.0,0.0,0.0,0.6000982191905704,0.6,0.0
MZT2B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PLEKHB2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBXN4,0.0,0.36091580157354886,0.33785749099227746,0.45723980078824455,0.3,0.0,0.32698109858684105,0.0,0.32315322839895655,0.3260666058768603,0.39518296969108435
MMADHC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RND3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DHRS9,0.0,0.0,0.0,0.0,0.8,0.0,0.8502355578630885,0.0,0.0,0.0,0.9000679208999957
PPIG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSB,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9431204017585596
ITGA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ATP5MC3,0.1562211696574718,0.21772571451214,0.2088795536379847,0.42361061168966563,0.1,0.0,0.1519590945937774,0.16803457278984163,0.33319507410376475,0.20446110439373152,0.19044688632126905
HNRNPA3,0.20276073661484792,0.2795340261218506,0.1,0.20700464802748622,0.13866937355924086,0.0,0.129794488819262,0.34902054575730074,0.41288264409377906,0.20630083951872033,0.2766751383239137
NFE2L2,0.0,0.47869369661391153,0.4437183611737622,0.47385445011490324,0.0,0.0,0.4,0.0,0.5666005209646371,0.45019135363645696,0.48308401090198466
ITPRID2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HSPE1,0.0,0.6614550940004594,0.0,0.6770073354845976,0.0,0.0,0.0,0.0,0.7101666004020202,0.6,0.7237913797222407
SPATS2L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BZW1,0.0,0.5376080967624833,0.49509601636627154,0.0,0.7092846532655046,0.0,0.46781514584260203,0.45629722020158486,0.4,0.49467235655880015,0.0
NDUFB3,0.0,0.6388315682055306,0.0,0.7604573998854857,0.0,0.0,0.6,0.0,0.6698881598700933,0.0,0.6810909519731944
CFLAR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SUMO1,0.0,0.7663792818750073,0.0,0.7515572111704678,0.7,0.0,0.0,0.0,0.8230590519700058,0.0,0.0
NBEAL1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
EEF1B2,0.3118378759281219,0.22327601154949006,0.16260996180158585,0.16775611656014267,0.1,0.0,0.23890474483655205,0.40527818996054654,0.35773048769281146,0.22003886967733663,0.15862176932950578
SPAG16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XRCC5,0.0,0.6511876824750107,0.6,0.7614270105888119,0.0,0.0,0.0,0.0,0.6918658067562454,0.0,0.618822544439418
RPL37A,0.12993662117523716,0.12944689051891717,0.12909254648222745,0.17258285297705034,0.1,0.0,0.15402363209538866,0.22625926064861046,0.16597358115317365,0.12842937383086891,0.10989189495835561
IGFBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.946881828412336
ARPC2,0.31005655119673536,0.14754563944583313,0.13209652602176272,0.1370932983879986,0.15750174004999848,0.0,0.10809449713431218,0.39895165255753595,0.2526544829707519,0.13976462266337566,0.1
PNKD,0.0,0.42693625786868755,0.4106853246291511,0.5296804700489501,0.0,0.0,0.4620883881029824,0.0,0.4124314347282885,0.4054525989700708,0.4
TMBIM1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NCL,0.2513516779885778,0.22735572942266793,0.17734293336889637,0.2151523042253512,0.1,0.0,0.16747749959725552,0.18424997087493633,0.2740177009956009,0.18224215990692527,0.2218886882234979
PTMA,0.13316724827938292,0.13511814858179336,0.11953873743852857,0.13930286418279986,0.1,0.0,0.10149031832545082,0.15022585207510958,0.12545368420119335,0.115704600265645,0.10958562318093146
MLPH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LRRFIP1,0.11343085345292922,0.16355978039650626,0.12122337589200365,0.22052763754604227,0.46416578408725256,0.0,0.1,0.18931189530465226,0.1616282957626838,0.12334076649896811,0.32439577324022684
NDUFA10,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9293148675500695,0.0,0.0
COPS9,0.0,0.454931185548741,0.40879026023740767,0.5325510056900697,0.32655023588477905,0.0,0.5864553586883533,0.0,0.3534108030595451,0.3,0.37101807255048697
HDLBP,0.0,0.43424053407083985,0.35895186440242216,0.37383966108159133,0.3,0.0,0.6191111398943085,0.0,0.3777816846126481,0.41926564925762994,0.4139818228725124
BHLHE40,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9301898323737274,0.0,0.0
ARL8B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EMC3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BRK1,0.1,0.15450306887263507,0.14846172702297947,0.1076903231766199,0.21187099675351423,0.0,0.11051418493416842,0.21881089008272542,0.1531130532743934,0.14497568182291967,0.11738917229305657
SEC13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VGLL4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL32,0.23667660921092287,0.15585325626850915,0.12879704512396833,0.1288077144825624,0.1,0.0,0.17321418315365786,0.26465111368937366,0.26867238586950104,0.15745591109731452,0.11936776523726769
LSM3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RPL15,0.1360811945234583,0.13640990186065496,0.11640888072434126,0.1292064729775881,0.1,0.0,0.13670717304952182,0.19570392505039222,0.2516119412874197,0.13429589600348335,0.1058273267674141
CMTM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GOLGA4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RPSA,0.25520194926202006,0.20509920986171476,0.13943922517430068,0.14373340390315623,0.1,0.0,0.23383659921952926,0.2333841619741781,0.26553355901619885,0.19009526423966797,0.13660452962405287
EIF1B,0.0,0.0,0.0,0.9378439699081482,0.0,0.0,0.0,0.9,0.0,0.0,0.0
RPL14,0.20368673893924508,0.15498824481701795,0.13560207309558692,0.13880504786513986,0.1,0.0,0.16695332438606764,0.23302386000746583,0.2508929951889916,0.15517400298015688,0.11420101316069994
ABHD5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TMA7,0.17930283060494276,0.11968805458027135,0.11055928244478927,0.18841144286507622,0.1,0.0,0.10725204049592126,0.14991387621298768,0.1514389614172182,0.11192672484371938,0.1102781421368183
SHISA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UQCRC1,0.0,0.41517877066761655,0.395482999500295,0.5426689886145042,0.3,0.0,0.334504206523078,0.0,0.579063404170419,0.3884458609287041,0.36517963349493676
NDUFAF3,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9374598184423754
GPX1,0.1,0.15873889184996265,0.21955903861077553,0.1320815636649491,0.17688872428968874,0.0,0.12185090901604641,0.3614626940445381,0.19585363618164114,0.19514388371456684,0.12825591441036358
RHOA,0.22049407128157156,0.14510469039528492,0.10749917016591351,0.1,0.13244762948499367,0.0,0.12831867711887762,0.36954682850689125,0.10697642840309536,0.14671494178090164,0.12252473132550379
GNAI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZMYND10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RPL29,0.18799245390708802,0.14513887152313312,0.11869845842821505,0.123903540654881,0.1,0.0,0.16086794558454057,0.24294752659087707,0.2813439823866099,0.15092474310144424,0.1089320595240972
SPCS1,0.17708895411269468,0.16759918667672266,0.16947309469820934,0.17622332158921544,0.1,0.0,0.14979820308922867,0.10455380877419604,0.1374105424550835,0.15505384239159986,0.2705420930640316
SELENOK,0.0,0.37175850264609145,0.3370468424466987,0.5138531820763939,0.4521301364578704,0.0,0.39855365626495765,0.3834818349757515,0.3204075149018165,0.3,0.0
DNAH12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ARF4,0.0,0.7133943001333065,0.0,0.0,0.7700264360531516,0.0,0.8040582716074189,0.0,0.7,0.0,0.0
FAM3D,0.0,0.7126284740219281,0.7058285387196049,0.0,0.6,0.0,0.6960977103850536,0.0,0.0,0.7184050163184754,0.0
SNTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ARL6IP5,0.7846222807083624,0.0,0.0,0.8248008553270957,0.0,0.0,0.7,0.7629505025867944,0.0,0.0,0.0
FOXP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP2B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL24,0.1987159450760918,0.14049716344224078,0.1125468410044542,0.12517171100217017,0.1,0.0,0.13255552953629599,0.2690808119585036,0.2712816192527775,0.14433737052718756,0.10771275475714681
ALCAM,0.0,0.5917251591818459,0.5441808929930838,0.0,0.5,0.0,0.5789465844933306,0.0,0.0,0.5502940430961738,0.6237470450885605
IFT57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CCDC80,0.0,0.7,0.7469562315981771,0.0,0.0,0.0,0.0,0.0,0.0,0.7194052478227853,0.8564766565501353
ATP6V1A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX17,0.0,0.46036967726875255,0.4942599998233228,0.6364586762500621,0.4022775017429391,0.0,0.44700574829523954,0.0,0.0,0.4,0.6060640045008807
NDUFB4,0.1604688607921502,0.21673650825586382,0.2576470423500218,0.3050458652769638,0.22915014307845705,0.0,0.18009067902711076,0.1,0.24557857104227007,0.23447014844762498,0.22040316384139422
GOLGB1,0.0,0.6012086262076972,0.0,0.6407408733944964,0.0,0.0,0.6983528009890377,0.0,0.0,0.6,0.7109283714406743
CSTA,0.0,0.0,0.0,0.0,0.9550673470822474,0.0,0.0,0.0,0.9,0.0,0.0
FAM162A,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9407218599453216,0.0,0.0
RAB7A,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.9017614100596285,0.0,0.0,0.0
CNBP,0.5936096545480851,0.46320934100217254,0.0,0.4795052645308419,0.0,0.0,0.4,0.6709959152099753,0.5911866762727842,0.4258557147665056,0.0
H1-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP1,0.0,0.0,0.0,0.9408208759407533,0.0,0.0,0.0,0.0,0.9,0.0,0.0
RNF7,0.21580513944400628,0.3053671512129122,0.24775221412243628,0.20153275351902816,0.15299763576127293,0.0,0.235750280173199,0.1,0.32379760826062587,0.28363942310880785,0.16368729661289155
ATP1B3,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9358003550222239,0.0,0.0
GK5,0.0,0.9814008882429427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
CP,0.0,0.7161594715184324,0.7628771421650662,0.0,0.0,0.0,0.7,0.0,0.0,0.711400296047349,0.0
TM4SF1,0.0,0.5197874091827901,0.5806328281434243,0.5,0.738850310300927,0.0,0.0,0.0,0.5630389809802828,0.5470570042723321,0.0
ANKUB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SERP1,0.0,0.2947176402437123,0.20267775054328316,0.2140227531283933,0.2782870784523237,0.0,0.3667015241486981,0.20795931130876139,0.2,0.25739544514554874,0.20577342784973865
MBNL1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CCNL1,0.0,0.8374116078127081,0.0,0.0,0.0,0.0,0.7101947773959535,0.0,0.8651501095952119,0.7,0.0
MLF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RARRES1,0.0,0.811632064206244,0.8612500581047934,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
SEC62,0.0,0.39981996339577613,0.4005887747081915,0.45966608808594034,0.3,0.0,0.5312021927671323,0.0,0.35680196047118573,0.3863225130764813,0.4318058311516393
RPL22L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TNFSF10,0.0,0.6936223637499244,0.6,0.0,0.0,0.0,0.7180928628032806,0.0,0.6148910048074694,0.6617549854517054,0.0
NDUFB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SOX2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AP2M1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8839516477507651,0.8496880609337507,0.0,0.0
EIF4G1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CLDN1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9643940061679874,0.0,0.0
HES1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9305577342069391,0.0,0.0
ACAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
APOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MUC20-OT1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC20,0.0,0.0,0.9,0.9372693085642732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC4,0.0,0.5570980403582985,0.6039500117904776,0.0,0.585109421055832,0.0,0.5,0.0,0.0,0.5797700029965334,0.6456798577809264
IQCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RPL35A,0.18798123338724673,0.13624465192476798,0.11971792600146047,0.1360253162882122,0.1,0.0,0.1519048989561123,0.23675155488965047,0.2390100386597477,0.13622038859953414,0.11638409449747238
ATP5ME,0.2,0.3703998809495286,0.3793719249983162,0.5176071879714461,0.21377351679034712,0.0,0.3765057103327648,0.0,0.34136144027713533,0.3498392559869764,0.4506339097816724
NICOL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LRPAP1,0.0,0.612808029286354,0.6,0.665405370631525,0.0,0.0,0.6841718609421409,0.0,0.6645860689225521,0.0,0.0
MRFAP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100P,0.0,0.4804553723409569,0.48054621418227494,0.35914075096289305,0.5293379531698025,0.0,0.5439682487645783,0.0,0.3,0.49224505525700996,0.39603100602737246
WDR1,0.0,0.0,0.0,0.8105640200597494,0.8,0.0,0.0,0.810767908442811,0.0,0.0,0.0
HS3ST1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
STIM2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KLF3,0.0,0.5845349128994897,0.5481600935238731,0.0,0.6962121168700623,0.0,0.5,0.0,0.526072978968388,0.5337919533865518,0.0
FAM114A1,0.0,0.0,0.0,0.9173238024901202,0.0,0.0,0.9,0.0,0.0,0.0,0.0
RPL9,0.23476378185244315,0.1374351072620854,0.11828197408529997,0.12588616697189645,0.1,0.0,0.1351309974456099,0.240175470620387,0.2586451451783045,0.1420306594369553,0.11319184023171713
SMIM14,0.0,0.6581799646581927,0.6,0.0,0.0,0.0,0.7883119448989282,0.0,0.0,0.6184195962109843,0.6804857425489824
RBM47,0.0,0.535878624059558,0.5269393186488615,0.4428968709246591,0.6594929653972897,0.0,0.4857870382137352,0.0,0.0,0.4628973638858301,0.4
OCIAD2,0.0,0.4433272292559286,0.40668313680797497,0.523510387348672,0.0,0.0,0.4344013157859269,0.0,0.5335030758052026,0.44295842364735327,0.4
SRD5A3,0.0,0.0,0.9,0.0,0.9444777328905577,0.0,0.0,0.0,0.0,0.0,0.0
TMEM165,0.0,0.6556204910122136,0.7107083017864955,0.0,0.7742569087974358,0.0,0.6,0.0,0.0,0.6541672480711881,0.0
NMU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HOPX,0.9,0.0,0.0,0.0,0.9197525827736703,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
STAP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YTHDC1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT2A1,0.0,0.8091645485220301,0.0,0.0,0.0,0.0,0.7537155570772203,0.0,0.7191850555530873,0.7,0.0
AREG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNI,0.26455999758738447,0.15257128202600473,0.1,0.2927498345105343,0.13827293681535213,0.0,0.10005608802529593,0.44354553749674075,0.23863345449236814,0.12726153769390175,0.10048924583730642
HNRNPD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPDL,0.0,0.5679855905204609,0.0,0.6472480950986024,0.5317452838569345,0.0,0.5376918381829853,0.0,0.6366701478677718,0.5,0.0
SEC31A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PLAC8,0.0,0.7297257383839921,0.7019618229161568,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8481282480711652
PYURF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PDLIM5,0.0,0.0,0.9,0.0,0.9596321644261915,0.0,0.0,0.0,0.0,0.0,0.0
ADH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ADH1C,0.0,0.60268060716364,0.4934152200069553,0.4,0.0,0.0,0.5194714942985014,0.0,0.41118530253597874,0.5287956178462122,0.44264045040709277
ADH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2AZ1,0.1,0.19857860356021054,0.21280918967548593,0.16533585151369698,0.3470527080146044,0.0,0.16872223962945554,0.1680342557139615,0.15040775609272186,0.17164571054611452,0.10486124182164565
UBE2D3,0.0,0.0,0.0,0.8024548562882992,0.8676088461956212,0.0,0.0,0.0,0.8,0.0,0.0
RPL34,0.19083050361203843,0.14402101626289374,0.12695498313612644,0.13390045136542822,0.1,0.0,0.16649520704765003,0.20907274691596606,0.21024781485673122,0.142168685579326,0.1227170208800263
OSTC,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9033971760002331,0.0,0.0,0.0
ENSG00000269893,0.0,0.6396911468974039,0.0,0.6448913757460504,0.0,0.0,0.7192712742167189,0.0,0.7305169732667662,0.6,0.0
ARLN,0.2100681908655096,0.2163164800769412,0.21753769714320095,0.2342824735717178,0.223284334788682,0.0,0.1725679454242523,0.1,0.18433044271252946,0.1914844009739249,0.3803638059659441
ANXA5,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9267279460046172,0.0,0.0,0.0
NDUFC1,0.0,0.39174321388215483,0.3956444169091057,0.4963192135008552,0.3,0.0,0.3755229804133176,0.0,0.4105969299329869,0.3826589469166445,0.4636885983003669
MGST2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9342047544033445,0.0,0.0
RPS3A,0.24665998121680036,0.170117099319898,0.12596230758766147,0.1321042300764152,0.1,0.0,0.18872678631168877,0.29274498471852084,0.28540709790180496,0.16403192255239862,0.12565079729164166
TRIM2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PALLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HPGD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PDCD6,0.0,0.36994613070919025,0.3110460820100441,0.3,0.4815445607753415,0.0,0.3215948688588674,0.0,0.38980423534017555,0.32929667141490293,0.48810808798934363
NDUFS6,0.0,0.4125247132588664,0.3916926705853594,0.5054538727708444,0.3,0.0,0.35522623649090174,0.0,0.44055852023784386,0.3829412199942007,0.3550141824681242
CFAP90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ROPN1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DNAH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BASP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SUB1,0.25547636331512635,0.1439246806776624,0.11315931977173924,0.33931889880111804,0.21405471004363638,0.0,0.1,0.4439546582318612,0.21756133675319464,0.10190181597190189,0.19848368943529987
CAPSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RPL37,0.18351780150096123,0.1397438499178898,0.12595779551715136,0.12482958633878485,0.1,0.0,0.1614933400461321,0.2521133591832879,0.2095253089732283,0.14079959986741847,0.10769850278847873
GZMA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3,0.1679187505098238,0.14004965127951766,0.11497432208706393,0.10412505000246763,0.10415306211688011,0.0,0.1,0.18549717243298747,0.3057633226171964,0.1391509712123386,0.10009127744900248
NSA2,0.0,0.803733886148472,0.0,0.0,0.0,0.0,0.8,0.0,0.8677603795254513,0.0,0.0
IQGAP2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCA,0.0,0.382991274268383,0.32030151171852406,0.49615909040328665,0.0,0.0,0.3232341108240774,0.3,0.4645528436894783,0.34839325858941095,0.6442966055531696
RPS23,0.21646529261473332,0.15854948802614927,0.13471778408275314,0.13369636081600636,0.1,0.0,0.17516615777003983,0.29859200758542415,0.2542128028457486,0.15820760216780566,0.1235705122310049
COX7C,0.12058562892971789,0.17993887726878,0.17601673395707826,0.31146814507024495,0.1,0.0,0.1389626107146401,0.11044931421498365,0.1711330372946701,0.16559672248980334,0.1743439321509384
ENSG00000153113,0.0,0.32800211049105943,0.3796680061329214,0.32851533010090644,0.4549312635184787,0.0,0.3,0.0,0.3575470953743301,0.34147159394600485,0.43198911895104414
FAM174A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
REEP5,0.0,0.33963360349453237,0.3643421813635667,0.3709415520300754,0.2774777299199272,0.0,0.31926046091684385,0.2,0.2902500760380965,0.3385446314748112,0.2663210196273538
SLC12A2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HINT1,0.13253743965736606,0.16993018630453607,0.16266659409995063,0.20848033954480005,0.1,0.0,0.14676593776306696,0.1038936238071653,0.21497808939558388,0.1638699164211578,0.19094152400180495
PDLIM4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9256946049893398
IRF1,0.0,0.9057220894478292,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
UQCRQ,0.1138535681723554,0.18433813620235304,0.2238874949458126,0.25452752311286375,0.12313568902322691,0.0,0.1806233596163395,0.1,0.14194990555402426,0.1816805975580106,0.18798086140787115
AFF4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VDAC1,0.0,0.5304402428361407,0.5138452801624505,0.5988652997393797,0.0,0.0,0.5104735673438726,0.0,0.5,0.5177066937282062,0.0
SKP1,0.13628330775359387,0.1631551487025808,0.1681140972325224,0.261680144460947,0.1117251666206182,0.0,0.10204661316904189,0.1,0.16049481722765607,0.14526400036965992,0.23292676212365873
