,T cell,club cell,glandular secretory epithelial cell,ionocyte,keratinizing barrier epithelial cell,keratinocyte,nasal mucosa goblet cell,professional antigen presenting cell,respiratory basal cell,respiratory tract epithelial cell,respiratory tract multiciliated cell
GZMA,1.4575568369361842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM171,0.0,0.0,0.0,0.8761109043977724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3,2.1975223011836946,2.104722945609086,1.9966062592847504,1.9418412109378669,1.9420250731693334,0.0,1.900921901361544,2.251586431800652,2.6416401998909693,2.1013504291901097,1.90265859959448
NSA2,0.0,0.43150960058592597,0.0,0.0,0.0,0.0,0.41539752338032143,0.0,0.6404337224555516,0.0,0.0
IQGAP2,0.0,0.0,0.0,0.8807169838450023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCA,0.0,0.791725178263748,0.6383402483173677,1.0612571561040196,0.0,0.0,0.6489305044464282,0.5087475280011614,0.9842274751966562,0.7138196181453231,1.5032321287768777
RPS23,3.2393115982517706,2.9323643904340226,2.7416726108732155,2.731156764363835,1.9676060865541376,0.0,3.025205451211573,3.645592145364366,3.42865562401642,2.930095148315962,2.57440700440273
COX7C,1.9152681598284795,2.274020659267303,2.2617012655219675,2.708423614101321,1.6234180557774525,0.0,2.0501026683361214,1.8128482674881798,2.241959519584127,2.2133865452932175,2.255654208430488
ENSG00000153113,0.0,1.2706254163131714,1.4748563272580624,1.274428146206203,1.7087545268390645,0.0,0.9148234833096736,0.0,1.401119292522984,1.3382966686865476,1.6397373747158446
FAM174A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7849937462106472
REEP5,0.0,0.9914733815361743,1.0372076103674142,1.048088821010126,0.8022364230796469,0.0,0.9390347660067682,0.24763568113389828,0.8510871738719874,0.9891336389642286,0.7352825958324622
SLC12A2,0.0,0.0,0.0,0.0,0.0,0.0,0.848425295834287,0.0,0.0,0.0,0.0
HINT1,2.0406637621377133,2.2890183015452745,2.256916818459116,2.428043526072743,1.6747487669329193,0.0,2.155322825841325,1.7425990171272128,2.448140824308774,2.263143855957823,2.3679849992013122
PDLIM4,0.0,0.0,0.0,0.0,0.0,0.0,0.5797255488263088,0.0,0.0,0.0,0.7801930785014168
IRF1,0.0,0.48950216919468825,0.0,0.0,0.46149241722430445,0.0,0.0,0.0,0.0,0.0,0.0
UQCRQ,1.4676206476474813,1.87223604216364,1.9834011002376717,2.064921837034831,1.5446437177030747,0.0,1.8579410122245008,1.2643028207140738,1.657262399088156,1.862636672335038,1.8833795522132726
AFF4,0.0,0.0,0.0,0.0,0.5045042160314691,0.0,0.0,0.0,0.0,0.0,0.0
VDAC1,0.0,0.9281683259185163,0.8851449375692353,1.086494121406904,0.0,0.0,0.8693980336124849,0.0,0.7783410450757775,0.8972525950788295,0.0
SKP1,1.5261671230522489,1.6270549755972716,1.6398238660631526,1.8692153996903849,1.3961529030766204,0.0,1.3278906686419063,1.3007138833470027,1.6190318727592756,1.5648044133953793,1.7991487327749254
UBE2B,0.0,0.37461581470654215,0.0,0.8175138873374704,1.1120575333503726,0.0,0.0,0.0,0.0,0.0,0.0
PITX1,0.0,0.0,0.0,0.0,1.4086031091635554,0.0,0.0,0.0,0.0,0.0,0.0
MACROH2A1,0.0,0.57749580226715,0.0,0.8807169838450023,0.3016967653144047,0.0,0.0,0.39575120151279525,0.48149151639769383,0.0,0.0
HNRNPA0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8951164521815733,0.636660157308883,0.0,0.0
EGR1,0.0,1.674841396283801,0.0,1.4716156885278697,0.0,0.0,1.1385871672106473,0.0,2.186862537616969,0.8757021368181407,0.0
CTNNA1,0.0,1.0176298013735037,0.9897705756205932,0.6865138212535136,1.4734933830128494,0.0,0.8415868306953653,0.0,0.8671306714248148,1.0528027526368156,1.068479415868377
UBE2D2,0.0,0.0,0.0,0.0,0.5902597153916935,0.0,0.0,0.9274765936478562,0.6250998760693869,0.0,0.0
CXXC5,0.0,0.0,0.0,0.0,0.2220989259445692,0.0,0.0,0.0,0.0,0.0,0.0
CYSTM1,0.0,0.9542497359663871,0.6455361563370732,1.0114100416285923,0.0,0.0,0.0,0.0,0.9210636102507057,0.6257058997644128,1.6236685039162868
NDUFA2,0.0,1.0493835828055302,1.059078455017941,1.329749015460062,0.7079665122631532,0.0,0.9249881614910431,0.0,0.9141063215691676,0.9308361932435671,1.1340988657843962
IK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7639352973978872
DIAPH1,0.0,0.0,0.0,0.0,0.37771155290064706,0.0,0.0,0.0,0.0,0.0,0.0
NDFIP1,0.0,0.866251533349157,0.8519534130718429,0.9834409024460242,1.1123488106422803,0.0,0.6892705798007063,0.0,0.671591688796433,0.7494876967388001,0.0
CSNK1A1,0.0,0.8926101818734791,0.6218748873174658,0.8477171276285638,1.1032335591898592,0.0,0.7773869362677435,0.0,0.8427523980155289,0.7354238471128269,0.478742380327543
CD74,1.8649419006466554,2.2052906394253102,2.112884321781264,0.7650161449934864,0.0,0.0,1.3381583882203367,5.24477873702865,1.429381546616355,1.9282068237555172,1.544280332874885
RPS14,3.690582510898314,3.4747854679482444,3.3100588758216647,3.225840511367278,2.648943376596124,0.0,3.5524709038911446,3.7612400434481144,3.936326759004424,3.490462008225719,3.141982558664246
ATOX1,0.0,1.1726575191240491,1.14508362592857,1.2362266876657328,0.7471023621469787,0.0,1.1801284045409262,0.679072358746708,0.9943255635246797,1.1155618469818829,1.103099116228227
CLINT1,0.0,1.1472996794488535,1.147132940558911,0.6147838828360851,0.4076099826875732,0.0,0.8543955215776249,0.0,0.7385490022518026,1.1620108015785442,0.9094531880010589
RNF145,0.0,0.7014493793492691,0.6234608347072396,0.0,0.8958112788901296,0.0,0.3697357043910008,0.0,0.0,0.5343357528310891,0.0
FOXI1,0.0,0.0,0.0,0.9485267353072241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABRP,0.0,0.5599320544843711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPM1,1.6097592190733296,1.3266138686299809,0.9665769427352529,1.2841641639873638,0.0,0.0,1.2488926085397032,1.8144880887283783,1.7716703068483501,1.2315671987304346,1.1074226632299324
DUSP1,1.675676794738947,1.8834198002620566,1.0968819718268308,1.4513894860695038,0.9204825069673483,0.0,1.4284160776209545,0.0,2.07414414092117,1.4681345220300375,1.3742297491552369
ATP6V0E1,1.3158132995919252,1.294287849494292,1.3851726208600665,1.3377781897651304,1.7370491282279712,0.0,1.1936942610891632,1.2952642888105097,1.2887910204920754,1.3162091902343303,1.2407075554529068
CPEB4,0.0,0.0,0.0,0.0,0.5020383134829597,0.0,0.0,0.0,0.0,0.0,0.0
HIGD2A,1.2000100919988512,1.2976852390852114,1.1170810374076168,1.473418408486522,0.0,0.0,1.1206212055319895,1.2492671869756165,1.4709050206336518,1.260215249771678,1.2406202004279572
CLTB,0.0,1.0264351537994374,1.2324270878412205,0.978958111693637,2.216671003898326,0.0,0.9062985879971481,0.0,0.9269979463799548,1.0761921629170415,0.0
PRELID1,0.8984611553713382,0.8974286221411972,0.8589216018795209,0.9597655602444668,0.9614421400133875,0.0,0.8344656991640926,1.3215103425174977,0.9195128013012722,0.854253073592661,0.0
LMAN2,0.0,0.0,0.0,0.0,0.0,0.0,0.7147515437168581,0.0,0.476533505028941,0.0,0.0
TMED9,0.0,0.5734874054308988,0.0,0.6457625617240366,0.0,0.0,1.0130834609753046,0.0,0.7015263986974398,0.48627829120312716,0.0
NHP2,0.0,0.761652780098251,0.8151197408083823,0.7858699524153029,0.3454368277242423,0.0,0.6102748492516356,0.0,0.9621327677239802,0.704021824034099,0.0
HNRNPAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5331550060068626,0.0,0.0
CANX,0.0,0.9788026048406635,0.9852001601788037,1.221352588104781,0.0,0.0,1.1000008839296944,1.0075837731682125,0.9069496018584892,0.8936537667249365,1.1890278412436757
SQSTM1,1.2890995965085579,1.7266651580182923,1.8281352752427966,1.580631913185019,2.6320495665110024,0.0,1.3850422282000565,1.217268653934878,1.6999681056485185,1.7596809588063809,1.4760270805931974
RNF130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2813646991024665,0.0,0.0,0.0
SCGB3A1,0.0,3.6426108607366583,3.183531760998688,2.237321064667244,0.0,0.0,4.176304816841429,0.0,0.0,2.679495194504502,1.6107253840522473
RACK1,2.4962930143124287,2.4032152567233096,2.137725890586056,2.2347835771723203,1.6389970619641792,0.0,2.459829955137221,2.8828126630140423,3.071924411658135,2.3715002538365426,1.9641292969432391
SERPINB1,0.0,0.622707952279212,0.0,0.0,0.9013970259958815,0.0,0.0,1.3491059044715388,0.620158690003613,0.0,0.0
TUBB2A,0.0,0.5975055939747043,0.0,0.0,0.0,0.0,0.6830523022686289,0.0,0.0,0.0,0.0
DSP,0.0,0.7351528769078088,0.8915056120627165,1.4159425291371288,1.3479207096226196,0.0,0.0,0.0,1.3625121554983084,0.693247195562279,0.9104067808988296
TMEM14C,0.0,0.9522740884815599,0.8074567594746893,1.0835102288278315,0.0,0.0,0.7812508825736302,0.0,1.1823981383498223,0.8293474668559352,0.0
TMEM14B,0.0,0.5221719818802721,0.32780829779403575,0.9536446042352018,0.0,0.0,0.5656279464802796,0.0,0.5775553249421027,0.0,0.994327102833928
DEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753195139535752,0.0,0.0
SOX4,0.0,0.979970708162911,1.0915952500727863,1.166101599972631,1.9642171439836364,0.0,0.0,0.0,0.820919472488314,0.879643129569817,0.0
H1-2,0.0,0.0,0.0,0.0,2.044581083256749,0.0,0.0,0.0,0.0,0.0,0.0
H4C3,0.0,0.3084764418310071,0.0,0.7434333491027126,0.0,0.0,0.4608458431562448,0.0,0.7435202107947784,0.0,0.0
H2AC6,0.0,0.0,0.0,0.0,0.5684541593528765,0.0,0.0,0.0,0.0,0.0,0.0
HLA-A,3.350109329727455,2.863316835138162,2.944434719201735,3.129088825719986,2.3535863996042146,0.0,2.33488257906219,2.711380811818904,2.46438655290744,2.8175406504741964,2.2620834278349635
HLA-E,2.431518565015751,1.617324344770068,1.4993698791370385,1.5434113505943992,1.6747487669329193,0.0,1.322636650199148,1.6626483481490861,1.4806664074395983,1.541965874027338,1.2047439760732552
TUBB,0.0,0.0,0.0,0.8175138873374704,0.0,0.0,0.0,1.3752560939117653,0.4369122364944435,0.0,0.0
IER3,0.0,1.7113046324211179,0.9019254193565687,0.0,1.1924961218420873,0.0,1.1476648785986718,0.0,1.7917389281541665,1.351622279222048,0.0
DDR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544843222325926,0.0,0.0
HLA-C,3.3176695297236733,2.892095533046094,2.9253512984869956,3.009492586394208,2.552125579929245,0.0,2.6251949209199514,2.4570628143607767,2.348699242868233,2.8238510755546025,2.471492930748098
HLA-B,3.894901577749936,3.492636751445243,3.4216266834926845,3.363980346906969,2.995867050672237,0.0,3.0706200960904777,3.120822419863122,2.9290032837212623,3.3594247513085236,2.789010153496105
AIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6783854458153895,0.0,0.0,0.0
CLIC1,2.106201277375747,2.2174251470234108,2.0495949985916275,1.8767902477373524,1.397613270289662,0.0,1.966107769455991,2.1726475357898236,1.9849990646061602,2.133859023505904,2.334659561428484
SLC44A4,0.0,0.0,0.0,0.0,0.0,0.0,0.4452603180865702,0.0,0.0,0.0,1.2649947405667419
HLA-DRA,0.0,0.4932790488241535,0.0,0.0,0.0,0.0,0.0,4.21583036751578,0.0,0.0,0.0
HLA-DRB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.414564709547604,0.0,0.0,0.0
HLA-DRB1,0.0,0.0,0.30655737772329716,0.0,0.0,0.0,0.0,3.755009348472806,0.0,0.0,0.0
HLA-DQA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3164563321694507,0.0,0.0,0.0
HLA-DQB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4788740679023196,0.0,0.0,0.0
PSMB8,0.0,0.9106949934135273,0.8895783513633001,0.62724671337539,0.0,0.0,0.6264964328082139,0.0,0.7661239178776819,0.8523582507143239,0.0
HLA-DMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6545610940421636,0.0,0.0,0.0
BRD2,0.0,0.0,0.0,0.7145113245611632,0.9651676490024845,0.0,0.40930155976784904,0.0,0.5932065461358642,0.0,0.0
HLA-DPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506467949247281,0.0,0.0,0.0
HLA-DPB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4238981405324376,0.0,0.0,0.0
SLC39A7,0.0,0.0,0.0,0.0,0.0,0.0,0.4358352741692832,0.0,0.0,0.0,0.0
RPS18,3.6049561399383547,3.2645418209005577,3.083920938974801,2.987912836562157,2.639495795578334,0.0,3.3638271445402603,3.669513100523143,3.939118837334606,3.310427400145902,2.6174672777907366
TAPBP,0.4990741559719275,0.0,0.5075735797882504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUTA,0.8334138063668426,0.9685005714538524,1.0040108451842698,1.2843530484686703,0.21451161384039125,0.0,1.1531816970101998,0.0,1.0386206270214213,0.9531546325059791,1.2516038156968206
UQCC2,0.0,0.492619907797201,0.0,0.0,0.0,0.0,0.0,0.0,0.6680523751342077,0.0,0.0
HMGA1,0.0,0.0,0.0,0.0,1.4414588209022843,0.0,0.0,0.0,0.5833066108210743,0.0,0.0
SPDEF,0.0,0.0,0.0,0.0,0.0,0.0,0.9422716481382184,0.0,0.0,0.0,0.0
SNRPC,0.0,0.0,0.0,0.4171025698057351,0.0,0.0,0.0,0.0,0.6827372140618282,0.0,0.0
RPL10A,2.617281769086716,2.486714466933663,2.1729268566152244,2.213459108264938,1.23748489571213,0.0,2.519079016858498,2.6399632085789646,3.1799403586904527,2.463098791016768,2.144767647130869
SRSF3,0.0,0.2565981430922088,0.0,0.5409381619105609,0.0,0.0,0.0,0.0,0.8504339474157991,0.0,0.0
CDKN1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31644383862527214,0.0,0.0
C6orf132,0.0,0.0,0.7786291332947146,0.6457625617240366,1.6694031532069824,0.0,0.0,0.0,0.0,0.0,0.0
MEA1,0.0,0.0,0.0,0.5755391996086041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0954556254014185
MRPL14,0.0,0.859551439516943,0.8724708683103619,0.8087834455879062,0.6283997061204107,0.0,0.6303314449169315,0.0,0.5969079063694888,0.7683798183989782,0.5746390554932486
HSP90AB1,1.6155610754495258,1.6608362294058923,1.5143388154889834,1.8684674654064601,0.9451479601350694,0.0,1.6481055827753077,1.676289573822093,1.991217249756001,1.643573159672299,2.174614365737769
ADGRF1,0.0,0.0,0.0,0.0,1.473969577914891,0.0,0.0,0.0,0.0,0.0,0.0
EFHC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899009992660815
TMEM14A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747574139649867
GSTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3393350914898547
GSTA1,0.0,1.5654884664530169,1.4560380388202943,0.8162444680875921,0.0,0.0,1.6913683271308217,0.0,0.0,1.5398242504290465,2.5290391080571597
DST,0.0,0.0,0.0,0.99618891094063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1A1,4.119799838635737,3.2144708502405557,2.9856575314387017,3.196268706071554,2.4091105098880723,0.0,3.476620080302928,4.6866324788295515,4.005743376681719,3.3145211477083567,3.2679140257409305
COX7A2,1.8124059566452457,2.1121658462911035,2.210881130929041,2.456071100148113,1.8224707042586061,0.0,1.8510477628460973,1.2403032089638453,1.9481851231369358,2.087179884903007,2.158150094556823
MYO6,0.0,0.0,0.0,0.0,0.9269119981610333,0.0,0.0,0.0,0.0,0.0,0.0
HMGN3,0.0,1.1350289481103788,0.8717990080208625,1.2346691272500543,0.0,0.0,0.7084927542603057,0.6536490574311521,1.5016166093867611,1.0233610149927357,2.11239817292167
PNRC1,1.4965739097526414,0.8043208312344241,0.0,0.7145113245611632,0.38525307488721094,0.0,0.4622472051897491,1.4141650613517376,1.1551737320269875,0.0,0.0
PRDM1,0.0,0.0,0.0,0.0,0.43507278240659103,0.0,0.0,0.0,0.0,0.0,0.0
CD24,0.0,0.0,0.77077475221452,2.3489134533838354,1.7369204216980196,0.0,1.082154085274663,0.0,0.0,0.5850971594236075,2.191776541857263
SNX3,0.0,0.6206137140502394,0.0,0.0,0.0,0.0,0.6296143542312163,1.1775907710355167,0.8103057235962705,0.0,0.0
CD164,0.0,0.0,0.5227307429270618,0.9139272657547458,0.41350127331490916,0.0,0.8815863682308412,0.0,0.0,0.0,1.19659972587578
FAM229B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5356084042668945
MARCKS,0.0,0.0,0.0,0.0,0.3098607756879962,0.0,0.0,0.0,0.0,0.0,0.0
RWDD1,0.0,0.5722061792633035,0.6439761251310442,0.7966848639835771,0.0,0.0,0.4569491064181235,0.0,0.7676056161212185,0.4758056777523853,0.0
TPD52L1,0.0,0.833313084993976,0.6139533570273499,0.0,0.0,0.0,0.0,0.0,0.8125656448020974,0.7049009475429949,0.0
NCOA7,0.0,0.8588923830281106,0.0,1.319514353258972,0.0,0.0,0.0,0.0,0.9854886807360002,0.0,0.0
ARHGAP18,0.0,0.0,0.0,1.2362266876657328,0.0,0.0,0.0,0.0,0.0,0.0,1.23462596712179
CCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1419888449626292
RPS12,4.095367708602648,3.9546935335097233,3.761664184782811,3.681594921699307,3.1046919794016277,0.0,4.16118775734566,4.038298135935169,4.3285615085396785,3.9563629690805353,3.2463242047982144
SGK1,0.0,1.2803996847020513,0.9107662021157062,0.0,0.0,0.0,0.0,0.0,1.199291572682064,1.14618044322129,0.0
BCLAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625676233237482
TNFAIP3,1.2656337570213037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERP,1.2169834067991436,2.3415904935706866,2.3042968822313554,2.200720031295041,2.7530857735142513,0.0,1.936667484995162,0.0,2.8736688660113012,2.389933447300362,2.3934375267103443
HEBP2,0.0,1.5420492744007936,1.82565584936422,1.118466081942695,2.0272326229173494,0.0,1.1972310956551695,0.0,0.9016519640566822,1.5245866806421309,1.1707869393852544
ABRACL,0.0,0.30546959906517945,0.0,0.0,0.4125942391417139,0.0,0.0,0.0,0.0,0.0,0.0
CITED2,0.0,0.0,0.0,0.0,1.1948489300112506,0.0,0.0,0.0,0.0,0.0,0.0
PHACTR2,0.0,0.0,0.0,0.0,0.8256694553793577,0.0,0.0,0.0,0.0,0.0,0.0
SF3B5,0.0,0.5952619464843703,0.4954466814836255,0.9437550337378535,0.46418284864445314,0.0,0.7049786280061789,0.9717847636354772,0.7747758311858091,0.4851235107925353,0.0
CCDC170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4871931046585765
DYNLT1,0.0,1.2117954856761917,1.1436980242137864,1.1177730868504443,1.2904641380148179,0.0,1.0239609727759986,0.0,1.0336933844009595,1.2024582703380564,2.1748737231424022
EZR,1.4848472187373756,2.095621153522014,2.0162909458171128,1.5434113505943992,2.307544144832144,0.0,1.6992040092082066,0.0,1.5549895254030015,1.9485720087757494,2.622988315821521
SOD2,0.0,0.0,0.0,0.0,1.08770088390673,0.0,0.0,0.0,0.0,0.0,0.0
MPC1,0.0,0.0,0.0,1.087927580766953,0.0,0.0,0.4456268368589689,0.0,0.0,0.0,0.0
RNASET2,0.0,0.0,0.0,0.0,0.0,0.0,0.40532029466570063,0.0,0.0,0.0,0.0
AFDN,0.0,0.0,0.0,0.0,0.6013762016264121,0.0,0.0,0.0,0.0,0.0,0.0
PSMB1,1.2010352163490579,1.4248206673346833,1.3371669869633667,1.4272113630032879,0.9148296018538298,0.0,1.204784262622671,1.0210375036274093,1.4695504524320047,1.355455234719555,1.4080967468484897
SUN1,0.0,0.0,0.0,0.0,0.5684541593528765,0.0,0.0,0.0,0.0,0.0,0.0
ACTB,3.9604032026447302,2.989202662859155,2.773174924496539,3.137747085412988,3.0973517213515587,0.0,2.7651204276322554,4.146828623692842,3.1709052425529864,2.9045391504530964,2.7529344579170267
RAC1,1.4406601423844023,2.0585947228862578,2.0248034437787608,1.799930989963582,2.144713097507846,0.0,1.766886391352745,1.7946881028205337,1.9846470890589987,2.02537432040956,1.8623227210834579
KDELR2,0.0,0.0,0.0,0.0,0.0,0.0,1.001824783064266,0.0,0.0,0.0,0.0
RPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059973275256695
NDUFA4,1.931997110849287,2.1729312213180383,2.028841693888417,2.6136385128871398,1.4122027897956395,0.0,2.0092670817830625,2.032613395755914,2.164653957820641,2.0821543912422533,2.154620361071772
TMEM106B,0.0,0.0,0.0,0.0,1.1084625867549636,0.0,0.0,0.0,0.0,0.0,0.0
ARL4A,0.0,0.0,0.0,0.9055957596186556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN13,0.0,0.0,0.0,0.0,0.0,0.0,1.28982646031836,0.0,0.0,0.0,0.0
AGR2,0.0,2.9165772730893424,2.0562538458953226,1.5509802090832585,0.2841799598580629,0.0,3.9728355305124246,0.0,1.715903271555213,2.7567935411197357,2.557010875785898
MACC1,0.0,0.0,0.0,0.0,0.46824013019622435,0.0,0.0,0.0,0.0,0.0,0.0
ITGB8,0.0,0.0,0.0,0.0,0.7786768079696433,0.0,0.0,0.0,0.0,0.0,0.0
TOMM7,1.85823809595205,1.625113716423138,1.593991963680979,1.6517023736873442,0.9310093400064803,0.0,1.6369484568942945,1.6723748940028313,1.7016459645228317,1.6120028384956253,1.7577917416998208
CYCS,0.0,0.0,0.0,1.0068130896924248,0.0,0.0,0.0,0.0,0.879107412547139,0.0,0.0
HNRNPA2B1,1.8383439941802384,1.5517859481970175,1.4959339620603112,1.634211017639318,1.0048768416258707,0.0,1.3400629448071146,1.853973679127346,1.584883956658059,1.5555347176617387,1.5995910926201609
TAX1BP1,0.8442949776358117,0.8891772381778478,1.0897579953253786,1.2500019873953592,1.4233899392536538,0.0,0.7159257617981367,0.0,0.6719194840011377,0.8605423177143953,1.4869278713344793
LSM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2026137096628619,0.0,0.0
SEPTIN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7643253098278651,0.0,0.0,0.0
RALA,0.0,0.0,0.0,0.7858699524153029,1.255499169977403,0.0,0.0,0.0,0.0,0.0,0.0
PPIA,2.402817650638159,2.195094083853929,2.0799703676627663,2.6073317882935125,2.0764696771121303,0.0,1.9348953513854399,2.7491345339777493,2.6763393329100147,2.1740960825228095,1.9256580417231426
H2AZ2,0.0,0.0,0.0,0.8161740667223398,0.0,0.0,0.0,0.9462567216313674,0.0,0.0,0.0
IGFBP3,0.0,0.0,0.7296472259397895,0.0,0.9349204122860785,0.0,0.0,0.0,0.0,0.0,0.0
UPP1,0.0,0.0,0.0,0.0,0.9848290496819976,0.0,0.0,0.0,0.0,0.0,0.0
ABCA13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3165089570007904
SEC61G,0.0,1.3794337823838085,1.2892545271831983,1.4192004315706763,1.0496437312907672,0.0,1.584041702534606,1.2507233985776485,1.0609482526536298,1.2948397129530214,1.2541635806948679
EGFR,0.0,0.0,0.0,0.7544209164909091,0.0,0.0,0.0,0.0,0.8758656681778597,0.0,0.0
CHCHD2,1.919756774828698,2.079137340935061,2.0519707877013076,2.26871940417879,1.924499147240685,0.0,2.0230775908256016,2.108380768349048,2.0240429414079957,2.0559566747690754,2.1290315805513806
SBDS,0.0,0.0,0.0,0.0,0.737409289131191,0.0,0.0,0.0,0.0,0.0,0.0
BUD23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9104212511767602
CLDN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.530564278726356
CLDN4,0.0,2.113763858270519,1.5795298542268328,1.5343583093060755,2.316314707167562,0.0,1.653194990665062,0.0,2.7679913507933525,1.9321852427544275,1.8250191222496341
GTF2I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336606652383492,0.0,0.5158908133750355
RHBDD2,0.0,0.4287903165303706,0.0,0.7650161449934864,0.0,0.0,0.5620569898647101,0.0,0.3690851909713701,0.0,0.8835179421807033
POR,0.0,0.8600969063052257,0.0,0.0,0.0,0.0,0.9305117771693339,0.0,0.0,0.0,0.0
MDH2,0.757803483470558,1.1812229560854295,1.0672423514490657,1.3471818117722592,0.6145996230104906,0.0,0.9447395927070187,0.975893667463062,1.3047881962202164,1.0920423805392283,0.9707851408409953
HSPB1,1.365767542030253,3.001817586482853,2.8807897076767732,2.5991091697676825,3.2558611897591696,0.0,2.386982326117064,0.0,3.398717636038543,2.975325558673251,1.7451951103721641
CCDC146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0074197340153284
SEMA3C,0.0,0.0,0.0,0.62724671337539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075916516924189,0.0,0.5834727651477212
SRI,0.0,1.3423045424202393,0.6732346039159128,0.0,0.0,0.0,1.0725525801122815,0.0,0.870747624350001,1.0233610149927357,1.4796179100580162
STEAP4,0.0,0.8277850612681401,1.048509989871178,0.0,1.0178972933891388,0.0,0.917402175519846,0.0,0.0,0.0,0.0
AKAP9,0.0,0.0,0.0,0.6312567984855824,1.1300863155173073,0.0,0.4984718448549573,0.0,0.0,0.0,1.4935421631172334
HEPACAM2,0.0,0.0,0.0,1.1120575287082706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFPI2,0.0,0.0,0.0,0.0,0.0,0.0,0.4581055623444872,0.0,0.0,0.0,0.0
SEM1,0.7017536371248474,1.4653041453069013,1.4524543244917716,1.3908868781320214,1.1852544842800166,0.0,1.3484825211719815,1.1150398961470276,1.5032548596932003,1.4751163030370635,1.7307616107684805
BRI3,0.0,0.8198353006981625,0.7286729379952799,0.768978196364741,0.27343937459800904,0.0,1.15886989697774,0.0,0.0,0.5646220426807879,0.0
ARPC1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976611542702862,0.0,0.0
ARPC1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1031255128302178,0.0,0.0,0.0
PDAP1,0.0,0.0,0.0,0.5265025124838696,0.18144767091160258,0.0,0.0,0.0,0.5320652426143544,0.0,0.0
BUD31,0.0,0.0,0.0,0.0,0.3929644970685133,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MF,0.0,1.4428292497557997,1.4348813855606974,1.5881298035139835,0.9801281782689344,0.0,1.3184707011575072,0.993296734828939,1.4213125333264338,1.422296704377104,1.5540620527426274
AZGP1,0.0,0.0,0.0,0.0,0.29078835918886503,0.0,1.141045435488696,0.0,0.0,0.0,0.0
