,Aberrant erythroid,CD11c+ memory B cells,CD4+ cytotoxic T cells,CD4+ memory T cells,CD4+ naive T cells,CD56brightCD16- NK cells,CD56dimCD16+ NK cells,CD69+PD-1+ memory CD4+ T cells,CD8+ central memory T cells,CD8+ effector memory T cells,CD8+ naive T cells,CD8+CD103+ tissue resident memory T cells,Class switched memory B cells,Classical Monocytes,Conventional dendritic cell 1,Conventional dendritic cell 2,Early erythroid progenitor,Early promyelocytes,Eosinophil-basophil-mast cell progenitors,Erythro-myeloid progenitors,GammaDelta T cells,HSCs & MPPs,Immature B cells,Late erythroid progenitor,Late promyelocytes,Lymphomyeloid prog,Mature naive B cells,Megakaryocyte progenitors,Mesenchymal cells_1,Myelocytes,NK T cells,NK cell progenitors,Non-classical monocytes,Nonswitched memory B cells,Plasma cells,Plasmacytoid dendritic cell progenitors,Plasmacytoid dendritic cells,Pre-B cells,Pre-pro-B cells,Pro-B cells
ENSG00000061918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2426474,0.0,0.0,1.9426608,0.0,0.77648336,0.0,0.0,0.0,0.61268294,0.0,2.333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145649,0.0,0.0,4.1059685,0.0,0.0,3.5067995,4.4682837,4.055634,4.2199726,3.8274193,0.0,2.475472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7657037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0448694,3.3414881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189060,1.7299509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1210783,1.6201907,1.7904066,3.1585364,0.0,3.0867631,0.0,2.3938143,0.0,1.7432463,0.0,2.3302429,2.1291132,0.0,0.0,2.7720065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1662537,2.7689939,1.749598,2.1325197,2.6466832,1.7348024,2.9587157,0.0,2.7548623,0.0,2.1412141,2.6943924,2.9610639,0.0,2.959148,0.0,1.8176379,0.0,1.9128308,0.0,0.0,0.0,2.9873166,0.0,3.0993085,3.1158116,3.3894587
ENSG00000164032,0.0,2.364048,2.618458,2.5554028,0.0,2.2394376,2.5434399,1.3735887,1.757606,2.554308,2.6527216,2.4834871,0.0,2.2814848,4.3850794,2.5203047,4.056033,3.7944212,3.4653347,2.9444213,0.0,2.6795592,0.0,4.4167295,3.995699,4.116229,0.0,4.2007747,2.8445797,2.3861601,0.0,2.5221667,2.8819602,0.0,2.0498905,4.6905556,2.6396823,5.0760574,2.7322755,4.8484564
ENSG00000163041,2.7754774,3.8287392,4.088995,3.8624935,3.9449873,4.058014,4.252545,4.011886,3.9110243,4.048964,3.797128,3.9000845,3.9232852,4.458052,4.5965347,4.308668,5.0601583,4.5985065,4.752479,5.0963907,3.9429188,4.729459,4.8645306,4.7673645,4.2697573,4.851601,3.9937367,5.307313,4.1805654,4.220795,3.9871078,4.6036606,4.720868,4.017916,3.2341027,4.856177,4.535335,5.2012477,4.876786,5.0785384
ENSG00000132475,2.2258277,4.7989125,4.6028247,4.606904,4.428621,5.5369325,5.0180874,4.808537,5.075753,4.6066704,4.4697046,4.6805105,4.6986895,4.4318995,4.5173693,4.628296,4.787574,4.7974367,5.5394907,5.3578367,4.7997656,5.068114,5.6456356,4.1205616,4.1970625,4.6182675,4.8277564,4.749258,4.32909,4.156188,5.2086754,5.1945667,4.642783,4.975693,3.8947134,4.937309,5.219575,4.740454,5.395346,4.7602034
ENSG00000135077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3459041,1.1243255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244734,8.976339,0.0,3.2593,3.4253178,0.0,1.6671295,2.800687,1.4437715,1.2158991,3.6008527,0.0,3.0889223,2.4680264,0.5051573,0.0,0.9754668,3.4638584,0.0,0.0,0.0,3.1522257,0.0,0.0,7.3733,0.0,0.0,2.444394,0.74453866,4.104013,0.0,2.9276392,0.6827931,1.3289375,2.563105,4.2426424,0.0,0.0,2.2101715,0.0,0.0
ENSG00000223609,6.8459687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2778215,0.0,0.0,0.0,0.0,0.0,0.0,5.331278,0.0,0.0,0.0,1.6025934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126264,0.0,0.0,4.290855,3.4887817,3.5074313,4.4717045,4.3633456,4.4830236,4.4603267,4.5298333,3.880911,4.1429234,0.0,2.8953123,2.348799,2.4476457,0.0,2.1768062,1.2590122,0.0,4.5458455,0.0,0.0,0.0,3.3677645,1.8420008,0.0,1.5502546,0.0,3.0879216,4.781521,2.7231178,2.386312,0.0,1.3264365,2.993171,3.416732,0.0,2.490563,0.0
ENSG00000119969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136929,3.307272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9976193,0.0,0.9855506,0.0,0.94625497,0.0,0.0,0.0,2.2163548,0.0,0.0,0.0,1.1131659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000051108,0.0,3.3979166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5900514,2.6223202,2.3377771,2.541331,0.0,0.0,1.281589,0.0,0.0,0.0,2.9344478,0.9245292,1.6709709,0.0,2.6363244,0.0,2.3915558,1.8667848,0.0,0.0,2.5075998,2.866975,4.0860057,2.9565105,3.7641888,0.0,0.0,0.0
ENSG00000152804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6638275,0.0,1.7466594,1.2040895,0.0,0.59623253,0.0,1.8302757,0.0,0.74494094,1.0474181,1.6872877,0.0,0.0,0.0,0.0,0.0,1.4643782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169567,0.0,3.0182397,3.428199,3.950636,3.8981102,3.5105968,3.2291086,3.6163175,3.6444893,3.3202283,3.992524,3.8157668,3.579154,2.563105,4.025097,3.531403,4.7536006,4.723905,4.3844266,4.615571,3.4872441,4.8948374,3.2285328,4.2763057,3.7427626,4.8544016,3.5491512,4.466099,3.1240873,2.7688468,3.3340876,4.8207517,2.5486593,3.5458758,2.731643,4.063746,4.114188,3.8572824,4.020779,4.100157
ENSG00000123485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3087636,0.0,0.0
ENSG00000206503,2.147023,5.355514,5.977496,5.7503986,5.576547,5.982444,6.1449437,6.0274825,6.089737,6.015967,5.6031156,5.886036,5.4368467,5.1562166,4.4980164,4.83201,4.1735125,5.153367,4.7448144,4.6729493,5.982626,4.7530947,5.1285334,3.1542518,4.8588295,4.73221,4.987094,4.496188,5.9568095,4.9542756,6.1116734,5.4226675,5.0521374,5.4808216,3.9674664,4.4731374,4.616664,4.573206,4.776153,4.3468075
ENSG00000234745,1.3763902,5.971661,6.395916,6.0354834,5.6769605,6.3696923,6.5267444,6.4167786,6.3820558,6.431065,5.984036,6.1962795,5.9548407,5.634377,4.9971404,5.1904674,4.3412495,4.90327,4.317913,4.6592293,6.3566523,4.8147745,5.760601,3.5825472,4.869863,4.7445135,5.3862886,4.6562285,5.8255215,5.2164106,6.357089,5.7265644,5.822976,5.8829126,4.630022,5.127251,5.303474,4.644738,5.0091534,4.399641
ENSG00000231389,0.0,5.536407,3.1552682,0.0,0.0,0.0,0.0,2.8899503,3.0696275,3.1622815,0.0,2.561449,5.0955715,3.2823348,5.058505,5.591127,2.2311964,3.3965209,1.881255,3.2501726,2.9696083,4.0119047,4.700406,1.2803997,3.6037092,3.5671413,5.1472836,2.6658504,2.2247128,2.548131,3.2521133,3.2406092,4.7566624,5.172004,2.0229435,4.323743,4.906708,3.6533103,3.9400306,3.7505972
ENSG00000223865,0.0,5.190573,2.936047,0.0,0.0,0.0,0.0,3.0998602,2.8484025,2.9184804,0.0,0.0,4.779492,2.7071173,4.357,4.9168544,1.6591835,2.8803697,1.5539951,2.9407055,2.172888,3.5297647,4.277684,0.0,2.963355,3.152224,4.571477,2.109188,0.0,1.9498634,1.3208772,3.135297,3.69953,4.6020074,0.0,3.833183,4.200399,3.1513186,3.7273295,3.1662369
ENSG00000179344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7689011,2.2089882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204287,0.0,6.1128936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880932,4.714702,5.6050434,6.183844,3.3194966,4.2015457,2.6096623,4.299105,0.0,4.827384,5.7666435,1.2291666,4.472429,4.5049458,5.9804974,3.3791637,2.5929074,3.7907598,0.0,4.650021,4.873217,5.766458,1.2766603,5.2422113,5.552001,4.744896,4.701757,4.770834
ENSG00000196126,0.0,6.187604,3.3234487,0.0,0.0,1.88985,0.0,3.2333195,3.2285268,3.2710066,0.0,2.2170234,5.5447946,4.25749,5.3358803,6.055139,2.8634992,3.8140788,2.2878242,3.3515868,2.85147,4.20793,5.2187166,1.7873979,4.4750338,3.7177124,5.7958803,2.9719143,3.0914245,3.8651867,3.715726,2.728297,4.7766395,5.614093,2.4174378,4.4833117,5.062912,4.396876,4.1844163,4.1636305
ENSG00000198502,0.0,4.344398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5787208,2.8945053,4.133066,4.02048,1.0316274,2.5450592,0.0,1.9810641,0.0,2.8766608,3.6528156,0.0,3.3320165,2.7314913,3.0859263,1.2025533,0.0,2.6031349,0.0,1.7778962,3.0691593,2.3924584,0.0,3.3301337,3.4525046,1.9517674,0.0,2.2291892
ENSG00000189403,1.9302648,3.3923461,3.3157468,3.5011737,3.532886,3.794138,3.4540386,3.4248273,3.2909925,3.51584,3.2874012,3.4555228,3.2992618,2.681339,4.216965,3.068272,4.7942333,4.2024717,4.525572,4.0625134,3.5232596,3.7839088,3.4949572,5.0656304,4.027192,4.333204,3.2948744,4.542598,3.8244927,2.9301531,3.1764903,3.6170592,2.823893,3.275078,3.2337532,4.9657855,3.5692863,5.7562013,4.660143,5.6317043
ENSG00000198830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922115,0.0,0.44715524,0.0,0.0,0.0,0.0,0.0,0.0,1.3246598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59409404,0.0,0.0,0.0,0.78704184,0.0,1.4515426,0.0,0.0
ENSG00000072571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92526376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8935387,0.0,0.0
ENSG00000171476,0.0,0.0,3.0904229,0.0,0.0,3.4393535,3.4442651,0.0,0.0,2.8654125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7363145,2.8142514,0.0,0.0,0.0,2.1620731,0.0,0.0,0.0,0.0,0.0,2.5229487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096384,1.6093907,3.4857092,3.3496046,3.6549292,3.7992601,3.5153136,3.105571,3.3508568,3.2929597,3.4918644,3.8609746,3.5936604,3.583681,2.3038101,3.7466726,3.1691542,5.0591865,4.6875305,4.3207674,4.749324,3.6171656,4.793779,3.0341105,4.929851,4.0110235,4.5611196,3.4619815,4.8314114,4.0733895,2.6292317,3.5411854,4.101165,3.0397735,3.6403651,3.1953726,3.475575,3.4684079,3.595677,4.0799,4.1007414
ENSG00000166598,0.0,2.261602,3.0275393,2.8438175,0.0,2.7693682,3.199873,3.1861615,3.001737,3.023808,2.784861,2.9748845,2.4992356,2.3391168,3.1581078,2.7220368,3.2960887,3.9317331,3.3857741,2.802064,3.0445225,2.9775345,2.2182689,3.2081318,3.5440695,3.2807498,0.0,3.534531,4.081534,2.254699,2.892363,3.132509,2.2830653,2.579847,4.505392,3.7147436,4.274768,3.1144228,2.5359092,2.4943867
ENSG00000142089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7609472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7614925,1.6049736,2.5144615,3.270481,1.9406146,2.0894308,0.0,0.89392513,0.0,0.91707146,2.7950869,2.8125844,0.0,2.3939657,4.7194905,1.3402711,0.0,2.0847197,0.0,0.0,0.0,1.8338004,0.0,1.9835653,3.6242435,2.4414563
ENSG00000211898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9712248,0.0,0.0,0.0,4.4152117,0.0,0.0,0.0,0.0,0.0,0.0,3.0350482,0.0,0.0,0.0,1.7189665,0.0,0.0
ENSG00000211899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.154652,6.3874273,0.0,0.0,2.688819,6.1445513,0.0,0.0,0.0,0.0,0.0,0.0,5.69256,0.0,2.9522412,3.0864267,4.229538,3.6242435,3.7698395
ENSG00000211592,2.4844956,4.7324224,2.7637315,2.8197627,0.0,0.0,0.0,2.7209735,0.0,3.0136254,0.0,2.3923392,5.9752235,0.0,1.363631,0.0,0.0,0.0,0.0,0.0,2.4107206,0.0,6.0539546,2.2226548,0.0,0.0,5.7302055,0.0,3.5345,0.0,0.0,0.0,0.0,6.014498,8.777135,3.3314333,4.2805486,2.8816304,2.3165636,0.7882185
ENSG00000128322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2024854,3.4674814,0.9147336,0.0,0.0,0.0,0.0,1.1826334,0.0,2.4490833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1891867,3.519044,0.0,5.051116,2.4533293,4.564829
ENSG00000125538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8225527,0.0,0.0,2.8681593,0.0,0.0,0.0,0.0,0.0,1.4467895,0.0,2.7805593,0.0,0.0,0.0,1.6874859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008517,0.0,0.0,4.9377475,4.741765,3.8444228,0.0,3.0081196,4.9420586,4.7569003,4.8163342,3.9633834,4.70963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140092,0.0,0.0,0.0,0.86538047,0.0,0.0,0.0,0.0,0.0
ENSG00000185291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8309574,3.60641,0.0,0.0,0.0
ENSG00000077238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1244106,0.0,0.0,0.91156197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2732246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168685,0.0,0.0,3.063791,4.064308,3.8840153,0.0,0.0,0.0,0.0,0.0,3.3840523,3.8190296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.031286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0065436,0.0,0.0
ENSG00000140968,0.0,2.5597956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0540965,1.9288977,3.7804544,2.1391845,0.0,0.0,0.0,0.0,0.0,0.0,2.8468916,0.0,3.138071,0.0,3.1493726,0.0,0.0,1.7995096,0.0,0.0,1.407378,2.945387,0.0,5.385099,5.5986214,0.0,0.0,0.0
ENSG00000005961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.383748,0.0,1.3727977,1.7215397,0.0,0.0,0.0,1.0327023,0.0,0.0,0.0,3.9969764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115232,0.0,2.5380533,2.8212485,0.0,0.0,0.75492954,1.670532,2.6184425,2.01433,2.7176223,0.0,2.155807,0.0,1.0904133,1.1402977,1.6348853,2.4209628,2.301981,2.8787832,2.6061707,2.0532873,2.1958036,0.0,2.588261,0.7117021,2.0357234,0.0,2.12472,0.0,0.0,0.0,1.8209836,2.466954,0.0,1.6119266,0.7529918,1.3464401,1.9229519,3.7273295,2.0797918
ENSG00000161638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4332001,0.0,0.0,0.0,1.0237124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8520903,0.0,0.0,0.0,0.0,0.0
ENSG00000005844,0.0,0.0,0.0,0.0,0.0,1.9498522,0.0,2.2267785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1723716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169896,0.0,0.0,0.0,0.0,0.0,3.16772,2.9696083,0.0,0.0,0.0,0.0,0.0,0.0,2.5807493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6377275,0.0,2.0432887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140678,0.0,3.5876598,0.0,0.0,0.0,4.3403068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5544903,1.5156825,3.1369135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6223621,0.0,0.0,3.6350741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150093,0.0,0.0,2.921806,0.0,0.0,0.0,0.0,0.0,0.0,2.5980725,0.0,0.0,0.0,0.0,1.013307,0.0,2.2383184,0.0,0.0,0.0,0.0,0.0,0.0,2.421405,0.0,1.2887452,0.0,1.9989965,3.1529403,0.0,0.0,0.0,2.0937033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160255,0.0,3.1864293,3.4198232,2.7891493,0.0,3.7332869,4.002693,3.4331217,3.1931267,3.4795938,2.3713534,2.800687,0.0,3.856432,3.3011584,3.4123046,0.0,1.7257631,1.0438576,0.0,3.304933,0.0,0.0,0.0,2.9689326,1.6213849,0.0,0.0,0.0,3.637284,3.2580965,2.6256537,3.8326378,0.0,0.0,1.9493465,1.8898786,0.0,0.0,0.0
ENSG00000135916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65869,0.0,0.0,2.8024309,1.6398797,1.6377988,0.0,2.6514962,3.10558,0.0,2.4403558,3.1587753,0.0,1.1532807,1.971897,0.0,0.0,1.9938221,0.0,0.0,3.335568,3.8825886,4.278269,2.5313778,3.5802836,2.667252
ENSG00000132465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275543,1.9356282,3.572293,4.6157637,0.0,3.5802836,0.0
ENSG00000189159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.524643,1.7020297,1.0719099,1.9653597,0.27471504,1.2201732,0.0,0.0,0.0,0.0,1.9781145,1.3673241,1.0081301,0.0,1.8012054,0.0,0.9523718,0.0,0.0,2.832839,0.0,0.0,1.6866597,0.0,2.468774,0.0,1.5726658
ENSG00000177606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0974138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8877335,0.0,0.0,0.0,1.2716507,0.0,1.6814873,0.0,0.0,2.1840515,0.0,0.0,0.0,0.0,0.0
ENSG00000173801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747992,0.0,0.24566159,0.0,2.0216718,2.3892145,0.0,0.0,1.5047152,0.0,0.0,2.1129642,0.0,0.0,1.1021488,0.0,0.0,0.0,0.0,0.0,2.6338196,0.0,2.530575
ENSG00000138160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1355559,0.0,0.0
ENSG00000138182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.331141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1918194,0.0,0.0
ENSG00000137807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28510553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6819966,0.0,0.0
ENSG00000142945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5941589,0.0,0.0
ENSG00000157404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2162943,2.1997173,2.1724398,0.0,0.0,0.66928923,0.0,1.7775104,0.0,2.0828161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1155972,1.8784359,1.7233051,0.0,0.7370113,0.0,0.0,0.0,1.1286274,0.0,1.1481606,1.5992781,1.747937,0.0,0.0,0.0,1.450639,0.0,0.0,0.0,0.0,1.1771686,1.3053662,0.0,1.2712975,2.4533293,2.0023117
ENSG00000111796,0.0,0.0,3.4306607,0.0,0.0,3.946645,4.5879784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6780128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134539,0.0,0.0,0.0,0.0,0.0,2.8599648,2.7417293,0.0,0.0,2.297829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150045,0.0,0.0,0.0,0.0,0.0,3.7632623,3.7667353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3417115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213809,0.0,0.0,0.0,0.0,0.0,4.07515,4.172813,0.0,3.9294422,3.9821382,3.891037,3.660818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8296201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.100601,2.9849854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0311065,2.0797563,1.6893551,0.0,2.088728,0.0,2.2779422,0.0,0.9215548,2.0245674,0.0,2.0670295,2.279125,0.0,2.322802,0.0,1.9019715,0.0,2.349599,0.0,0.0,0.0,2.6742418,0.0,3.095847,4.0314107,3.1555924
ENSG00000143815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5507607,0.7843586,2.067632,1.6348754,1.7164648,0.0,0.0,0.0,0.0,2.6447194,1.414939,1.6033062,0.0,0.0,0.0,1.1615583,0.0,1.2783656,0.0,0.0,0.0,1.7029912,0.0,2.702886,0.0,2.0874968
