,Antigen presenting cell (RPS high),B cell,B cell (Plasmocyte),Dendritic cell,Endothelial cell,Endothelial cell (APC),Enterocyte progenitor,Erythroid progenitor cell (RP high),Goblet cell,Macrophage,Mast cell,Monocyte,Neutrophil,Sinusoidal endothelial cell,Smooth muscle cell,T cell
EEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000257698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.948210068543752,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX4I1,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.8992541074752808,0.8698006470998129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL11,0.07928396860758463,0.13555531104405721,0.0,0.10303692817687989,0.05338183244069417,0.03042601744333903,0.10807229280471801,0.12720080216725668,0.009000356992085774,0.0012776772181193033,0.0038541873296101888,0.05754779577255249,0.0029844125111897785,0.036470337708791094,0.038116761048634845,0.0674447258313497
CLDN10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CXCL1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB3A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9515617648760478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA4,0.0,0.4974398930867513,0.0,0.5056676348050435,0.0,0.4666666666666667,0.5883065104484558,0.5292867342631022,0.5707572261492412,0.5216747403144837,0.0,0.0,0.0,0.5234872301419576,0.648534337679545,0.0
CAPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RPL29,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9632477919260661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMFG,0.768182098865509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7361173828442892,0.7434602737426758,0.7374191403388977,0.0,0.0,0.7333333333333333
TAGLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RPS16,0.27352846463521324,0.27279293139775596,0.2199482520421346,0.28420741160710655,0.0,0.23541781902313233,0.246898086865743,0.30511124928792316,0.2585664510726929,0.2,0.0,0.26896488269170127,0.0,0.23094468514124553,0.24226966698964436,0.2783267895380656
HLA-DQA2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS14,0.837266222635905,0.819182288646698,0.0,0.0,0.0,0.0,0.8,0.8814577062924703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GADD45B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOLR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HERPUD1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.9392040054003398,0.0,0.0,0.0,0.0
ARPC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.9672408262888591,0.0
RPL36A,0.0,0.0,0.0,0.0,0.8158618172009786,0.0,0.8360157330830892,0.8143492976824442,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LST1,0.9344918290774028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0
COX6B1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCHAIN,0.0,0.9333333333333333,0.9591541886329651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HLA-C,0.5601226011912028,0.0,0.0,0.0,0.0,0.6092394908269246,0.5333333333333333,0.0,0.0,0.5969896197319031,0.6228921413421631,0.569378399848938,0.0,0.5795445561408996,0.0,0.5755378524462382
HBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS18,0.601804808775584,0.5789867877960205,0.0,0.5658254305521647,0.5856853326161703,0.0,0.5333333333333333,0.6784713983535766,0.0,0.0,0.6054075717926025,0.0,0.0,0.0,0.0,0.5745641469955445
VSIG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HNRNPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RPL37,0.21237846215566,0.17517942587534588,0.035649347305297854,0.14390092293421428,0.09722652037938435,0.07973646322886149,0.20493388970692952,0.21815255880355836,0.04504586060841878,0.02450952132542928,0.0,0.08383531173070272,0.05615222851435343,0.09100175301233927,0.056269113222757974,0.12408687273661295
RPL7A,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.9465671062469483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL22,0.0,0.7686818202336629,0.0,0.7799007415771484,0.0,0.0,0.7333333333333333,0.8032817482948303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758610733350118
SAT1,0.6574203372001648,0.0,0.0,0.6617309252421061,0.6374834060668946,0.0,0.6,0.0,0.6312433799107869,0.6825852274894715,0.0,0.7099581400553385,0.0,0.0,0.0,0.0
RPLP2,0.24870580434799194,0.26042867501576744,0.2048393766085307,0.255471674601237,0.23254965543746947,0.2334718068440755,0.2743797500928243,0.34456507762273153,0.0,0.2,0.0,0.23334643840789795,0.21901803414026896,0.2300916075706482,0.0,0.26548691987991335
MZB1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS15A,0.14798963069915771,0.06907137235005696,0.015696386496225994,0.06715628306070963,0.02205569346745809,0.033509639898935954,0.038201709588368736,0.18971112569173176,0.10066857735315958,0.0,0.08065727551778158,0.04653647740681966,0.003143938382466634,0.04149994452794393,0.05678496758143107,0.12164537111918132
HLA-DQB1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN4,0.0,0.0,0.0,0.0,0.0,0.0,0.9365601102511089,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3M,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS11,0.22819755872090658,0.28279772599538167,0.16705189148585,0.2622670849164327,0.182867964108785,0.21470334529876708,0.2776862939198812,0.3214470068613688,0.0,0.16493722995122273,0.13333333333333333,0.22376781304677326,0.0,0.20743805567423504,0.17076136271158854,0.23669609626134236
ASAH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RPS4X,0.4228998899459839,0.4024012366930644,0.3630207737286886,0.3855645219484965,0.0,0.3944477121035258,0.3877526919047038,0.5137418468793233,0.3722766558329264,0.0,0.3333333333333333,0.3673945585886637,0.0,0.0,0.0,0.41179804801940917
AGR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RGS2,0.6998688737551372,0.7198073705037434,0.0,0.7230780641237895,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7114953597386678,0.0,0.0,0.7056746164957682,0.0
SOD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RPS19,0.7618106842041016,0.0,0.0,0.0,0.7348625262578329,0.0,0.0,0.7561592777570089,0.0,0.0,0.743696141242981,0.0,0.0,0.0,0.0,0.7333333333333333
GTF3C6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIF1,0.7740425189336141,0.0,0.0,0.7678284009297689,0.0,0.0,0.7333333333333333,0.0,0.0,0.7912355939547221,0.0,0.8004786729812622,0.0,0.0,0.0,0.0
ENSG00000226608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-E,0.0,0.0,0.0,0.0,0.749315079053243,0.7596058289210001,0.0,0.0,0.0,0.7552181084950765,0.7360357244809469,0.0,0.0,0.7333333333333333,0.0,0.0
MARCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL4,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9377411127090454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC40A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CD82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NDUFA2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS8,0.42662334044774375,0.4279283801714579,0.35369986295700073,0.4081945260365804,0.4030534903208415,0.3676920493443807,0.3333333333333333,0.48847369352976483,0.0,0.0,0.0,0.3877996325492859,0.0,0.0,0.40455385446548464,0.39876816272735593
CSTB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAP,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8779764135678609,0.0,0.870841924349467,0.0,0.0,0.0,0.0
UQCRQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9415279507637024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST3,0.0,0.0,0.0,0.8834372401237488,0.0,0.0,0.0,0.0,0.0,0.8895807504653931,0.0,0.8666666666666667,0.0,0.0,0.0,0.0
COX6C,0.0,0.6666666666666666,0.0,0.0,0.0,0.6691852887471517,0.0,0.6725914716720581,0.0,0.0,0.7191864132881165,0.0,0.0,0.0,0.7159499684969585,0.6803708036740621
ARPC3,0.6716018716494242,0.6402555147806803,0.0,0.6556201020876566,0.0,0.0,0.0,0.0,0.0,0.6385286609331767,0.6,0.6659263014793396,0.633407990137736,0.0,0.0,0.0
PFN1,0.5774373133977254,0.5418145219484966,0.0,0.5635828534762065,0.0,0.0,0.0,0.5333333333333333,0.5569562792778016,0.0,0.0,0.5600977142651876,0.5599724372227987,0.0,0.0,0.6019203384717305
RPL24,0.40225118001302085,0.374310564994812,0.0,0.36963179111480715,0.3744811813036601,0.3612494707107544,0.3333333333333333,0.43315423727035524,0.3943394025166829,0.0,0.0,0.0,0.0,0.36148622035980227,0.41416942278544105,0.3869577288627625
HLA-DPB1,0.0,0.8666666666666667,0.0,0.8989100297292073,0.0,0.0,0.0,0.0,0.0,0.8730798165003458,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM6,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.9645767132441203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNDA,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9377302845319112,0.0,0.0,0.0
SEC62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL15,0.12091257572174072,0.07551469008127848,0.0014713287353515625,0.1094111164410909,0.01598363717397054,0.042192097504933676,0.11280177036921184,0.18419624169667562,0.006772251923878988,0.0013585567474365234,0.030989392598470052,0.04455043872197469,0.0,0.03206200997034709,0.14384373823801677,0.06716542641321818
NIFK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMYD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS7,0.4381671190261841,0.4482814828554789,0.0,0.4267902414004008,0.0,0.0,0.48074938853581745,0.5416423042615255,0.4171564062436422,0.0,0.4150585691134135,0.4,0.0,0.0,0.4275325854619344,0.42668803135553995
S100A10,0.7915290911992391,0.0,0.0,0.7624559919039409,0.0,0.0,0.7333333333333333,0.0,0.8116956790288289,0.0,0.0,0.7723408659299215,0.0,0.0,0.0,0.0
SELENOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HES1,0.0,0.0,0.0,0.0,0.8362739642461141,0.8034983038902282,0.8017084479331971,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GC,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.9729630668958028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.9374191919962566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIM,0.0,0.0,0.0,0.0,0.8175530115763346,0.8171276092529297,0.0,0.0,0.0,0.8,0.8311375260353089,0.0,0.0,0.0,0.0,0.0
ADIRF,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609628399213155,0.0
FCN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IL32,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9543447097142538
NDUFB4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBA1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9368383288383484,0.0,0.0,0.0,0.0,0.0
HSPB1,0.0,0.0,0.0,0.0,0.8098050951957703,0.8043994069099426,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8094229777654012,0.0
TM4SF1,0.0,0.0,0.0,0.0,0.8023898879686991,0.8177796204884847,0.8,0.0,0.8177019119262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALM1,0.0,0.0,0.0,0.0,0.8017361005147298,0.8082407593727112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8087870915730794,0.8
RPS9,0.5270384271939595,0.5280335664749145,0.0,0.5041032711664836,0.0,0.0,0.5171589374542236,0.5464727560679118,0.5083884676297505,0.0,0.4666666666666667,0.5208829482396443,0.0,0.0,0.0,0.4966149886449178
SUB1,0.0,0.7317890206972758,0.6938034057617187,0.6920025587081909,0.0,0.0,0.6666666666666666,0.7043459614117941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7205068707466126
KRT18,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.9344337185223898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGST3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RPL6,0.5302204291025797,0.5274900039037068,0.0,0.5253286401430766,0.0,0.0,0.0,0.6097397764523824,0.48816490173339844,0.0,0.4666666666666667,0.5169792850812276,0.0,0.0,0.5310790737469991,0.5326297163963318
NDUFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.9772266825040181,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSP90AA1,0.8356301784515381,0.0,0.0,0.0,0.0,0.0,0.8,0.8209944764773051,0.8713247100512187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM59,0.0,0.0,0.0,0.0,0.0,0.0,0.9542450388272603,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUMO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STMN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9611029108365376,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0
ALOX5AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379741787910462,0.0,0.9333333333333333,0.0,0.0,0.0
FTL,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9097703496615092,0.0,0.8701865673065186,0.0,0.0,0.0,0.0
PPIA,0.5686607877413432,0.5906168103218079,0.0,0.5781609137852987,0.0,0.0,0.5333333333333333,0.6776970068613688,0.5535553773244222,0.0,0.599452002843221,0.0,0.0,0.0,0.0,0.6017783363660176
ID2,0.0,0.0,0.0,0.8,0.0,0.8068172415097554,0.0,0.0,0.8227620124816895,0.8275504310925802,0.0,0.0,0.0,0.0,0.0,0.0
FCER1G,0.6678703784942627,0.6,0.0,0.6151883125305175,0.0,0.0,0.0,0.0,0.0,0.6739940683046977,0.6198704799016317,0.6552451848983765,0.6079896132151286,0.0,0.0,0.0
SNRPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA8,0.0,0.0,0.0,0.0,0.0,0.7096264799435933,0.6666666666666666,0.6889092961947123,0.7289905707041423,0.0,0.7117097576459249,0.0,0.0,0.0,0.0,0.7206015626589457
RPS28,0.19736328125,0.19695468743642172,0.14623421430587769,0.18940173387527465,0.0,0.17970025142033894,0.16853288809458414,0.264788027604421,0.1853628913561503,0.13333333333333333,0.2072659174601237,0.17914672295252482,0.0,0.1660186489423116,0.16905279556910197,0.2010097861289978
LIPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HINT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9396222710609436,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR183,0.0,0.9387715220451355,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPY30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFC1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RERGL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TPSAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAPPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RPS10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPDH,0.5333333333333333,0.0,0.0,0.0,0.0,0.5371985912322998,0.0,0.5354568481445312,0.0,0.0,0.5841472546259562,0.5447547674179077,0.5905407230059306,0.0,0.5808348019917806,0.5519939025243124
S100P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
OAZ1,0.8014300306638081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8304878195126851,0.8242788592974345,0.8,0.0,0.0,0.0
EEF1B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABRACL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
UBL5,0.0,0.0,0.0,0.0,0.0,0.0,0.9415597558021546,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0
CD5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FGGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAV1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAU,0.33468146721522013,0.29451449314753214,0.2668216109275818,0.3082720677057902,0.0,0.26666666666666666,0.29352662960688275,0.28386836449305214,0.0,0.0,0.29181870619455974,0.2902620593706767,0.0,0.2779201865196228,0.3437980055809021,0.31834678252538046
HMGN3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGFR2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNLL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DDX5,0.0,0.5030346353848775,0.0,0.5522279858589172,0.5822022596995036,0.6244412859280905,0.4875657677650452,0.4666666666666667,0.0,0.0,0.570275084177653,0.0,0.0,0.5568246205647787,0.0,0.5767806887626648
RACK1,0.0,0.0,0.0,0.0,0.8699983716011047,0.0,0.0,0.8756038824717204,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS5,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9531793713569641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS17,0.2458726207415263,0.33689466714859007,0.23202397028605143,0.32393455505371094,0.2692246039708455,0.2846831758817037,0.30186421871185304,0.4258496324221293,0.22562922636667887,0.0,0.2,0.2931409200032552,0.0,0.26615976095199584,0.0,0.3282570401827494
RPL10,0.5592493772506714,0.5459593057632446,0.0,0.5354947924613953,0.0,0.0,0.5566779772440592,0.621517558892568,0.5333333333333333,0.0,0.5663076639175415,0.0,0.0,0.0,0.0,0.5465344866116841
ANAPC16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
