,Acinar-mix,Activated stellate cells,Alpha cells,Beta cells,Delta cells,Ductal cells,Endothelial cells,Gamma cells,Idling acinar cells,MUC5B+ ductal cells,Macrophages,Quiescent stellate cells,Secretory acinar cells,Stressed beta cells
ENSG00000189043,0.0,0.0,0.79675174,0.7483468,0.70024705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77056676
ENSG00000128609,0.0,0.0,0.97087175,0.75078475,0.81146896,0.0,0.0,0.6768675,0.0,0.0,0.0,0.0,0.0,0.5961198
ENSG00000267855,0.0,0.0,0.47437975,0.2696358,0.4484294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119421,0.0,0.0,0.56453204,0.40447593,0.5874857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950244
ENSG00000139180,0.0,0.0,0.53155845,0.0,0.45521894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004779,0.0,0.0,1.2032063,0.855165,1.2160656,0.0,0.0,0.80139756,0.0,0.0,0.0,0.0,0.0,0.55643094
ENSG00000164182,0.0,0.0,0.46413192,0.39266318,0.44024426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17369759
ENSG00000178057,0.0,0.0,1.0182314,0.6611113,1.039565,0.0,0.0,0.3902468,0.0,0.0,0.0,0.0,0.0,0.42716593
ENSG00000183648,0.0,0.0,0.9357744,0.8440199,1.0880332,0.0,0.0,0.62779695,0.0,0.0,0.0,0.0,0.0,0.43450785
ENSG00000147123,0.0,0.0,1.2842822,0.8935628,1.2359378,0.0,0.0,0.7707613,0.0,0.0,0.0,0.0,0.0,0.76107496
ENSG00000090266,0.0,0.0,1.6862652,1.2481673,1.5484544,0.0,0.0,1.0207179,0.0,0.0,0.0,0.0,0.0,0.9095639
ENSG00000119013,0.0,0.0,0.9534486,0.65760684,0.9621328,0.0,0.0,0.4066059,0.0,0.0,0.0,0.0,0.0,0.46593726
ENSG00000065518,0.0,0.0,1.47523,1.2702539,1.5570514,0.0,0.0,0.77775383,0.0,0.0,0.0,0.0,0.0,0.9819467
ENSG00000136521,0.0,0.0,0.6512718,0.45202667,0.5863503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36492935
ENSG00000165264,0.0,0.0,0.9130331,0.5744263,0.8008386,0.0,0.0,0.46398723,0.0,0.0,0.0,0.0,0.0,0.38987997
ENSG00000099795,0.0,0.0,1.2916989,0.9842728,1.1373262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7603161
ENSG00000166136,0.0,0.0,1.3824518,1.0028756,1.3751562,0.0,0.0,0.78061485,0.0,0.0,0.0,0.0,0.0,0.7937416
ENSG00000147684,0.0,0.0,1.5445701,1.081903,1.2572603,0.0,0.0,0.6203145,0.0,0.0,0.0,0.0,0.0,0.88921237
ENSG00000109390,0.0,0.0,1.1354829,0.8016002,0.9973844,0.0,0.0,0.73706436,0.0,0.0,0.0,0.0,0.0,0.6218878
ENSG00000151366,0.0,0.0,1.3838544,1.1164867,1.3959129,0.0,0.0,0.878765,0.0,0.0,0.0,0.0,0.0,0.85074115
ENSG00000158864,0.0,0.0,0.28406882,0.0,0.40136874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213619,0.0,0.0,0.53443813,0.2773179,0.48886067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3346932
ENSG00000164258,0.0,0.0,0.63742137,0.39906096,0.6027651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31849122
ENSG00000168653,0.0,0.0,1.7232299,1.4334757,1.7575254,0.0,0.0,1.0425512,0.0,0.0,0.0,0.0,0.0,1.2097554
ENSG00000145494,0.0,0.0,1.3650755,0.90336645,1.2843137,0.0,0.0,0.5428897,0.0,0.0,0.0,0.0,0.0,0.40722278
ENSG00000115286,0.0,0.0,0.91946745,0.5054833,0.76992804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110717,0.0,0.0,0.95521617,0.68126273,0.9187579,0.0,0.0,0.18092623,0.0,0.0,0.0,0.0,0.0,0.30281892
ENSG00000167792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16674696
ENSG00000178127,0.0,0.0,1.0966827,0.85383725,1.0695367,0.0,0.0,0.38384166,0.0,0.0,0.0,0.0,0.0,0.6718492
ENSG00000160194,0.0,0.0,0.53149337,0.27859122,0.40197092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000245532,3.8252234,0.0,1.2764117,0.6712835,0.58840954,0.0,0.0,0.63741934,0.0,0.0,0.0,0.0,0.0,0.44151554
ENSG00000049759,1.8077706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172260,0.0,2.4063473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101158,0.0,0.0,0.232591,0.0,0.30625677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117691,0.0,0.0,1.6543753,1.2447848,1.3917944,0.0,0.0,1.0695839,0.0,0.0,0.0,0.0,0.0,1.147671
ENSG00000162992,0.0,0.0,0.8630962,0.8263372,0.7621401,0.0,0.0,0.8557842,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116044,0.0,0.0,0.0,0.33529356,0.2885055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141905,0.0,0.0,0.5883918,0.6659481,0.53531736,0.0,0.0,0.6260401,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100906,0.0,0.0,0.50662124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32876873
ENSG00000169599,0.0,0.0,0.6417414,0.37403417,0.5163664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23280084
ENSG00000145912,0.0,0.0,0.9541515,0.63890976,0.8614292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3733771
ENSG00000114857,0.0,0.0,0.0,0.25158456,0.0,0.0,0.0,0.362876,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125820,0.0,0.0,0.0,0.4708301,0.0,0.0,0.0,0.29861218,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163623,0.0,0.0,0.0,0.35863793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091592,0.0,0.0,0.4254179,0.9595271,1.4723837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701911
ENSG00000239672,0.0,0.0,0.8642202,0.42596057,0.81015605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103024,0.0,0.0,0.4747469,0.39575654,0.45152846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42196947
ENSG00000103202,0.0,0.0,0.60573834,0.0,0.42840156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106733,0.0,0.0,0.0,0.09717942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140939,0.0,0.0,0.0,0.24284622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225921,0.0,0.0,0.68769217,0.38961843,0.6061375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43817332
ENSG00000147140,0.0,0.0,0.5153326,0.3641366,0.37514737,0.0,0.0,0.32846162,0.0,0.0,0.0,0.0,0.0,0.42477125
ENSG00000101361,0.0,0.0,0.3836664,0.0,0.17686507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142546,0.0,0.0,0.0,0.0,0.33184054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119655,0.0,0.0,1.3968794,0.86655307,1.0649794,0.0,0.0,0.9216189,0.0,0.0,0.0,0.0,0.0,0.6533215
ENSG00000107281,0.0,0.0,0.9164633,0.92632955,1.0472476,0.0,0.0,0.47544482,0.0,0.0,0.0,0.0,0.0,0.93062675
ENSG00000181163,0.0,0.0,1.7131294,1.2213646,1.3482888,0.0,0.0,1.1985819,0.0,0.0,0.0,0.0,0.0,1.4960204
ENSG00000106236,0.0,0.0,0.0,0.46139595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000247809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328507,0.0,0.0
ENSG00000113580,0.0,0.0,0.0,0.22667377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116833,2.256228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3309316
ENSG00000164346,0.0,0.0,0.83475465,0.70882,0.6746613,0.0,0.0,0.21982831,0.0,0.0,0.0,0.0,0.0,0.70901644
ENSG00000147548,0.0,0.0,0.0,0.17266208,0.35871604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22655514
ENSG00000088833,0.0,0.0,0.44021183,0.0,0.19347033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126653,0.0,0.0,0.50655574,0.29904002,0.4025367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125458,0.0,0.0,0.15121637,0.0,0.3456136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122643,0.0,0.0,0.4010315,0.0,0.30935723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074527,1.895535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135778,0.0,0.0,0.0,0.3276384,0.4731791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104805,0.0,0.0,0.5811621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070081,0.0,0.0,0.72904766,0.8292929,0.7707501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547666
ENSG00000069275,0.0,0.0,1.1570166,0.87182885,1.005506,0.0,0.0,1.151948,0.0,0.0,0.0,0.0,0.0,0.49852252
ENSG00000090273,0.0,0.0,1.2181016,0.71332383,1.0638806,0.0,0.0,0.6200781,0.0,0.0,0.0,0.0,0.0,0.8152834
ENSG00000170584,0.0,0.0,0.21512716,0.27582067,0.12562965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29428107
ENSG00000183828,0.0,0.0,0.0,0.2026889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149761,0.0,0.0,0.0,0.0,0.07078849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272325,0.0,0.0,0.0,0.34689096,0.38123456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173598,0.0,0.0,0.48635066,0.0,0.39386946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170502,0.0,0.0,0.0,0.3421502,0.5261344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21037656
ENSG00000102898,0.0,0.0,0.744665,0.24933031,0.48197067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27775592
ENSG00000124596,0.0,0.0,0.27819997,0.29762483,0.3759842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39916587
ENSG00000104904,0.0,0.0,2.7489526,2.4498878,2.545865,0.0,0.0,1.897714,0.0,0.0,0.0,0.0,0.0,2.1151838
ENSG00000180304,0.0,0.0,0.72470045,0.68429136,0.67893183,0.0,0.0,0.35209793,0.0,0.0,0.0,0.0,0.0,0.60419774
ENSG00000109180,0.0,0.0,0.9152496,0.81029415,0.81363064,0.0,0.0,0.6707359,0.0,0.0,0.0,0.0,0.0,0.9403169
ENSG00000145247,0.0,0.0,0.6962617,0.8949783,1.1843889,0.0,0.0,0.38132334,0.0,0.0,0.0,0.0,0.0,0.8694579
ENSG00000115758,0.0,0.0,0.3342021,0.0,0.46204692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275827
ENSG00000138430,0.0,0.0,0.4015211,0.28889975,0.42286652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105088,0.0,0.0,0.0,0.2561391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6657875,0.0,0.0,0.0,0.0
ENSG00000160991,0.0,0.0,0.0,0.28425696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128699,0.0,0.0,0.5656223,0.45767793,0.5277394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600769
ENSG00000123353,0.0,0.0,0.6692123,0.1732195,0.57450396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135506,0.0,0.0,0.56892747,0.29483604,0.41693622,0.0,0.0,0.5629004,0.0,0.0,0.0,0.0,0.0,0.4051653
ENSG00000132823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4155931
ENSG00000228474,0.0,0.0,1.4616187,1.153367,1.2568917,0.0,0.0,0.7338252,0.0,0.0,0.0,0.0,0.0,0.91085047
ENSG00000198856,0.0,0.0,0.85567033,0.92550504,1.0505508,0.0,0.0,0.30619413,0.0,0.0,0.0,0.0,0.0,1.0711029
ENSG00000167770,0.0,0.0,0.5065295,0.0,0.37057096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20648764
ENSG00000072682,0.0,0.0,0.30396444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185624,0.0,0.0,1.1680064,1.108438,1.0702703,0.0,0.0,0.98469126,0.0,0.0,0.0,0.0,0.0,1.273612
ENSG00000178467,0.0,0.0,0.63699436,0.35460857,0.5331398,0.0,0.0,0.29319,0.0,0.0,0.0,0.0,0.0,0.3508374
ENSG00000170515,0.0,0.0,0.646,0.3847311,0.50260305,0.0,0.0,0.2946812,0.0,0.0,0.0,0.0,0.0,0.21346883
ENSG00000070756,0.0,0.0,0.97369814,0.87595415,0.76757467,0.0,0.0,0.83983845,0.0,0.0,0.0,0.0,0.0,0.76618534
ENSG00000007168,0.0,0.0,0.33686128,0.22776784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168092,0.0,0.0,0.0,0.2441032,0.0,0.0,0.0,0.34707886,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079462,0.0,0.0,0.5911845,0.0,0.4737615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120727,0.0,0.0,0.65885323,0.6598449,0.6564771,0.0,0.0,0.47024038,0.0,0.0,0.0,0.0,0.0,1.035623
ENSG00000077264,1.7724404,0.0,0.69364756,0.395028,0.6961776,0.0,0.0,0.7932248,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129116,0.0,0.0,0.87799644,0.0,0.39219534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145730,0.0,0.0,0.96556866,0.79208577,0.61593664,0.0,0.0,1.66097,0.0,0.0,0.0,0.0,0.0,0.6332403
ENSG00000090060,0.0,0.0,0.8046622,0.60942113,0.65115833,0.0,0.0,0.63146484,0.0,0.0,0.0,0.0,0.0,0.7084666
ENSG00000198682,0.0,0.0,0.84322345,0.7641494,0.0,0.0,0.0,0.48872656,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148498,1.8060682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116288,0.0,0.0,1.7029606,1.3322563,1.7291868,0.0,0.0,1.0952245,0.0,0.0,0.0,0.0,0.0,1.096218
ENSG00000175193,0.0,0.0,0.44524223,0.27319705,0.24952297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33231893
ENSG00000169116,0.0,0.0,0.0,0.34084308,0.0,0.0,0.0,0.54989517,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143799,0.0,0.0,0.32648268,0.0,0.41803166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188677,0.0,0.0,0.23285264,0.44829652,0.29996818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176416
ENSG00000007372,0.0,0.0,0.80021346,0.7887106,0.4274487,0.0,0.0,1.6708474,0.0,0.0,0.0,0.0,0.0,0.2659672
ENSG00000185630,1.8026757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166228,0.0,0.0,1.2380277,0.7877272,1.008064,0.0,0.0,0.4488367,0.0,0.0,0.0,0.0,0.0,0.5339267
ENSG00000169564,0.0,0.0,1.2554024,0.9133533,1.0178268,0.0,0.0,1.0090997,0.0,0.0,0.0,0.0,0.0,1.026598
ENSG00000197111,0.0,0.0,1.1658988,0.86278594,0.80102485,0.0,0.0,0.6314688,0.0,0.0,0.0,0.0,0.0,0.8297846
ENSG00000118946,0.0,0.0,0.56292504,0.310058,0.0,0.0,0.0,0.5632236,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27741468
ENSG00000186472,0.0,0.0,0.0,0.0,0.40864867,0.0,0.0,0.6613975,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078674,0.0,0.0,0.33371255,0.28626415,0.37092537,0.0,0.0,0.47420815,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120265,0.0,0.0,0.7771362,0.54024214,0.6665968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6719664
ENSG00000081154,0.0,0.0,0.8981571,0.6950589,0.6189074,0.0,0.0,0.59401524,0.0,0.0,0.0,0.0,0.0,0.7219412
ENSG00000175426,0.0,0.0,0.0,0.5902506,0.71512437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102109,0.0,0.0,3.4189472,2.9995515,3.2278612,0.0,0.0,2.9426332,0.0,0.0,0.0,0.0,0.0,3.44723
ENSG00000125851,0.0,0.0,1.1448767,0.4141845,0.6574612,0.0,0.0,1.2616732,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4712892,0.0,0.0,0.0,0.0
ENSG00000106244,0.0,0.0,1.0045865,0.7244135,0.80274564,0.0,0.0,0.26315728,0.0,0.0,0.0,0.0,0.0,0.5022293
ENSG00000114209,0.0,0.0,0.20714459,0.0,0.186284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20882884
ENSG00000071994,0.0,0.0,0.0,0.0,0.2707227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150593,2.3731165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105185,0.0,0.0,0.9548719,0.5298933,0.8434876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250317
ENSG00000249915,0.0,0.0,0.6850468,0.44220012,0.6676705,0.0,0.0,0.39137626,0.0,0.0,0.0,0.0,0.0,0.33025882
ENSG00000178104,0.0,0.0,0.52751154,0.50936335,0.4018891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151963
ENSG00000113721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6639771,0.0,0.0
ENSG00000168291,0.0,0.0,0.0,0.15272953,0.3893959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185615,1.9056978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167004,0.0,0.0,1.1487672,0.87394905,1.1515765,0.0,0.0,0.7675332,0.0,0.0,0.0,0.0,0.0,1.3204478
ENSG00000155660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29585084
ENSG00000143870,0.0,0.0,0.8476027,0.8028714,0.9175902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1196694
ENSG00000004799,0.0,0.0,0.44979358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107438,0.0,0.0,0.79295695,0.4153275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51002693
ENSG00000131435,0.0,0.0,0.0,0.0,0.84705675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163110,0.0,0.0,0.2776331,0.15942827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139515,0.0,0.0,0.0,0.24287435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089220,0.0,0.0,1.627219,1.643475,1.6027515,0.0,0.0,1.3974652,0.0,0.0,0.0,0.0,0.0,1.4564525
ENSG00000162517,0.0,0.0,0.42744404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000242265,0.0,0.0,0.42036736,0.0,0.48070106,0.0,0.0,1.6832864,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31164086
ENSG00000133027,0.0,0.0,0.61177653,0.9077001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783239
ENSG00000112378,0.0,0.0,0.9186387,1.1683371,0.8848176,0.0,0.0,0.63779366,0.0,0.0,0.0,0.0,0.0,1.1078978
ENSG00000229833,0.0,0.0,0.5007526,0.27390486,0.4626671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164751,0.0,0.0,0.0,0.16353703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113068,0.0,0.0,0.34938365,0.17790326,0.27527404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143256,0.0,0.0,1.0019611,0.5547208,0.8256874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93884486
ENSG00000108518,0.0,0.0,2.384061,1.413487,1.9850085,0.0,0.0,1.425743,0.0,0.0,0.0,0.0,0.0,1.1857815
ENSG00000070087,0.0,0.0,0.6950023,0.81416714,0.6048696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68658733
ENSG00000171314,0.0,0.0,0.99624276,0.7458136,0.8731971,0.0,0.0,0.6219479,0.0,0.0,0.0,0.0,0.0,0.6541628
ENSG00000102144,0.0,0.0,0.9509077,0.5205074,0.799303,0.0,0.0,0.5178923,0.0,0.0,0.0,0.0,0.0,0.4172703
ENSG00000130313,0.0,0.0,0.71359384,0.3342868,0.57118106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27202302
ENSG00000101856,0.0,0.0,0.55220705,0.3940503,0.5079885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40981182
ENSG00000164040,0.0,0.0,0.42194235,0.46744537,0.35354123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225476
ENSG00000167085,0.0,0.0,0.7651391,0.46857738,0.8050896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18706554
ENSG00000215021,0.0,0.0,0.46626914,0.33692998,0.40156192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49494612
ENSG00000106443,0.0,0.0,0.0,0.1527588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146247,0.0,0.0,0.43486297,0.0,0.35183522,0.0,0.0,0.6028913,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054148,0.0,0.0,1.4362804,1.0052176,1.2050381,0.0,0.0,0.096545234,0.0,0.0,0.0,0.0,0.0,0.8071297
ENSG00000185808,0.0,0.0,0.5887483,0.6717867,0.7460326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5910766
ENSG00000162896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9256181,0.0,0.0,0.0,0.0
ENSG00000124155,0.0,0.0,0.6188876,0.17669329,0.42487285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571358
ENSG00000127445,0.0,0.0,0.9035163,0.61737406,0.85605633,0.0,0.0,0.25033224,0.0,0.0,0.0,0.0,0.0,0.31657967
ENSG00000102309,0.0,0.0,0.41489923,0.36148167,0.4926445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000057757,0.0,0.0,0.51160014,0.41058397,0.42472547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81772584
ENSG00000154217,1.3262835,0.0,0.0,0.0,0.0,0.0,1.4127029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198961,0.0,0.0,0.3395404,0.32756257,0.40758508,0.0,0.0,0.65625405,0.0,0.0,0.0,0.0,0.0,0.40833557
ENSG00000170927,0.0,0.0,0.0,0.0,0.0,3.1303434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135549,0.0,0.0,0.0,0.85111463,1.4836471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7154714
ENSG00000168734,0.0,0.0,0.0,0.32056087,0.41836858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067225,0.0,0.0,1.615998,0.9266183,1.608316,0.0,0.0,1.7289982,0.0,0.0,0.0,0.0,0.0,0.56351125
ENSG00000123739,0.0,0.0,0.0,0.25976542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170890,2.85147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0861864,0.0
ENSG00000145287,0.0,0.0,0.0,0.0,0.08367957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182621,1.9066731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182836,0.0,0.0,0.0,0.33727992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2291985,0.0,0.0,0.0,0.0
