,ASDC,BFU-E,Basophilic Erythroblast,CD14 Mono,CD16 Mono,CD4 Central Memory,CD4 Effector Memory,CD4 Naive,CD4 Regulatory,CD8 Central Memory,CD8 Effector Memory 1,CD8 Effector Memory 2,CD8 Naive,CD8 Tissue Resident Memory,CFU-E,CLP,Cycling Progenitor,Early GMP,Early ProMono,EoBasoMast Precursor,GMP-Cycle,GMP-Mono,GMP-Neut,HSC,Immature B,LMPP,Large Pre-B,Late ProMono,MEP,MLP,MLP-II,MPP-MkEry,MPP-MyLy,Mature B,Megakaryocyte,Megakaryocyte Precursor,NK,NK CD56high,NK Proliferating,Orthochromatic Erythroblast,Plasma Cell,Polychromatic Erythroblast,Pre-ProB,Pre-cDC,Pre-pDC,Pre-pDC Cycling,Pro-B Cycling,Pro-B VDJ,Pro-Erythroblast,Small Pre-B,Stromal,T Proliferating,cDC1,cDC2,pDC
UBE3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28613225,0.0,0.0,0.0,0.0,0.0,0.0
UBL4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4186833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBL5,1.7228599,1.4697953,1.673094,1.4144673,1.4219387,1.2720202,1.2870041,1.2011569,1.5238844,1.2956116,1.4980203,1.5109589,1.2143979,1.4147031,1.5411537,1.3588858,1.5099323,1.444102,1.6577971,1.4689815,1.7896198,1.6975651,1.7139728,1.096019,0.0,1.2102233,1.7129372,1.5240247,1.2316388,1.3854699,1.4441103,1.0446132,1.1095303,1.0372667,1.4937238,1.578338,1.6392103,1.4938545,1.8557751,0.7478583,0.9655183,1.3394389,1.5680382,1.7210984,1.6484305,1.8455126,1.7632079,1.5815518,1.7089372,1.493319,1.4075526,1.8758944,1.5369884,1.4048783,1.717089
UBL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56707174,0.56473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108794495,0.0,0.0,0.0,0.0,0.0,0.0
UBQLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33066106,0.0,0.0,0.0,0.0,0.0,0.0
UBTF,0.0,0.0,0.29501563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37064722,0.0,0.0,0.0,0.0,0.0,0.0
UBXN1,0.9425108,0.8308431,0.7714463,0.0,1.2046616,0.8711841,0.0,1.1038394,1.3130224,0.0,0.0,0.0,1.0511658,0.0,0.80030656,0.99136776,0.771806,0.8038433,0.0,0.80617094,0.7473606,0.6222475,0.6364074,1.1654935,1.1791918,0.98551476,1.1671929,0.0,1.1219454,0.9921136,1.1108949,1.1579517,1.1051886,1.150665,0.0,0.8182917,0.0,0.0,1.0756826,0.0,0.0,0.6586733,0.88747126,0.86215967,0.90515715,0.9599396,1.042114,1.5316528,0.79378587,1.7051982,0.0,1.0682408,0.9050915,0.916711,0.0
UBXN4,0.7792721,0.8173726,0.71155214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84825134,0.825479,0.780065,0.73946315,0.0,0.8000462,0.74721444,0.48809388,0.0,0.0,0.0,0.7348021,0.8432424,0.0,0.7434912,0.84494305,0.81480426,0.0,0.0,0.0,0.0,0.8484424,0.0,0.0,0.0,0.0,0.48200017,0.4243321,0.83480996,0.66972405,0.8517029,1.1161691,0.9081046,0.0,0.83831465,0.0,0.0,0.6761091,0.0,0.0,0.0
UCHL3,0.0,0.3768365,0.42071727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008551,0.0,0.31946093,0.0,0.0,0.0,0.3997642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40436813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508033,0.0,0.0,0.0,0.0,0.0,0.0
UCHL5,0.0,0.0,0.33368996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18981102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41200793,0.0,0.0,0.0,0.0,0.0,0.0
UCP2,1.3693616,0.6970449,0.9545771,0.0,1.0770211,0.0,0.0,0.0,1.4714863,0.0,0.0,0.0,0.0,0.0,0.647017,0.0,0.39700615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3425657,0.0,1.2241427,0.0,0.0,0.0,0.0,0.0,0.0,0.88298935,0.0,0.5198939,1.408369,0.0,1.553327,0.8727328,0.0,1.6048139,0.0,0.95071286,0.6569687,1.3247309,0.86737144,0.8733934,0.7852367,1.8580551,0.0,1.4093401,1.3880342,0.79738796,1.6382074
UFC1,1.1222947,1.1812098,0.7331122,0.0,0.0,0.0,0.0,0.0,1.0495346,0.0,0.0,0.0,0.0,0.0,1.1028012,1.2293806,1.2026455,1.2059989,0.0,1.222112,1.0523171,1.0265118,1.0586685,1.264949,0.0,1.2880964,0.97637206,0.0,1.2578306,1.285047,1.3952711,1.2938784,1.2628539,0.0,0.0,1.0750041,0.0,0.0,1.0818317,0.0,0.6069703,0.4105626,1.1296843,1.0172067,1.2576054,1.1728373,0.87283254,0.0,0.8957208,0.0,0.0,1.1276102,0.9081725,0.92210495,1.1509604
UFD1,0.0,0.0,0.20006646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21468796,0.0,0.0,0.0,0.0,0.0,0.0
UFM1,0.0,0.0,0.31888044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3735959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6304752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45439816,0.0,0.0,0.0,0.0,0.0,0.0
UGCG,0.5757647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89536536,0.0,0.0,0.0,0.0,1.0321203,0.0,0.0,0.0,1.5146846
UGGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21407439,0.0,0.0,0.0,0.0,0.0,0.0
UGP2,0.0,0.43855417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42322922,0.0,0.4680581,0.3793682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0038465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92629147,0.51657087,0.0,0.0,0.0,0.0,0.0,0.0,0.815541,0.0,0.45577827,0.6048131,0.9113395,0.0,0.34681198,0.0,0.0,0.0,0.0,0.0,0.0
UHMK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22643411,0.0,0.0,0.0,0.0,0.0,0.0
UHRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0116885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349292,0.0,0.4895319,0.61150634,1.807847,0.0,0.20020324,0.0,0.0,0.0,0.0,0.0,0.0
UMPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25747865,0.0,0.0,0.0,0.0,0.0,0.0
UNC119,0.5017772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47969702,0.0,0.0
UNC13D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44318613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNG,0.0,0.0,0.2399391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50705445,0.0,0.46429634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49965414,0.0,0.0,0.0,0.0,0.0,0.0
UPF2,0.0,0.3826521,0.3403453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4288026,0.0,0.32882422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39259294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37482244,0.3788446,0.0,0.360479,0.0,0.46095213,0.0,0.0,0.0,0.8745197,0.0,0.0
UPF3A,0.0,0.59688956,0.25963315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59677935,0.0,0.39700615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713472,0.0,0.3998822,0.0,0.48366404,0.0,0.0,0.0,0.0,0.0,0.0
UPF3B,0.0,0.4545978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4299172,0.0,0.40392113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42932603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718812,0.0,0.0,0.0,0.0,0.0,0.0
UQCC2,0.0,0.6875201,1.0317715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8039115,0.0,0.73133254,0.60670453,0.0,0.5145356,0.8371797,0.69887096,0.726819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950493,0.0,0.0,0.0,0.0,0.0,0.6245957,0.0,0.6392056,0.58597904,0.5406429,0.0,0.0,1.010965,0.0,0.0,0.0,0.0,0.0,0.0
UQCC3,0.0,0.0,0.57062846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502573,0.0,0.0,0.0,0.0,0.0,0.0
UQCR10,1.3905847,1.2807515,1.4902929,1.1602029,1.260133,0.0,0.0,0.0,1.2960923,0.0,0.0,0.0,0.0,0.0,1.3611305,1.0549332,1.25891,1.2206783,1.4293816,1.1788931,1.4673635,1.4839448,1.4100049,0.7720877,0.0,1.0059321,1.3978803,1.2887149,1.0046687,1.1477225,1.2243972,0.8463846,0.8444887,0.0,0.0,1.3488694,1.0621232,1.1187435,1.468649,0.0,0.57722974,1.1900613,1.2217743,1.516787,1.3939555,1.4616752,1.4331372,1.3593132,1.49734,0.0,0.9183356,1.5766153,1.3197669,1.2596357,1.3338528
UQCR11,0.0,0.68829525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45951465,0.0,0.876602,0.868915,0.0,0.70716107,1.2969605,1.0925163,1.2746603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72562873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70281035,0.0,0.0,0.0,0.0,1.144609,1.2089875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRB,2.3695846,2.2290215,2.2235096,2.5213127,2.7566018,2.3933623,2.402179,2.5458713,2.5151954,2.407174,2.3334203,2.3666706,2.6283174,2.3665247,2.2052186,2.293024,2.1840138,2.2782335,2.359117,2.4017525,2.2821758,2.4061174,2.4261405,2.3476288,2.0586352,2.3367736,2.1617298,2.4193816,2.443743,2.347808,2.4700475,2.394493,2.351166,2.1929693,0.0,2.1904655,2.2199435,2.1593812,2.1231318,1.0743796,1.3877211,1.6867493,2.1945033,2.3128324,2.3117714,2.1463509,2.0886326,2.2505093,2.205254,2.248612,1.5159314,2.4653234,2.32179,2.4165106,2.2876916
UQCRC1,0.4692188,0.6483636,0.8007203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7306994,0.0,0.6316486,0.5872716,0.0,0.0,0.72577184,0.5591448,0.5322706,0.0,0.0,0.0,0.8377744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073434,0.0,0.0,0.0,0.0,0.0,0.48192915,0.0,0.75762725,0.62732804,0.69377303,0.77867687,0.0,0.87611234,0.0,0.0,0.50946945,0.6215291,0.0,0.0
UQCRC2,0.8386309,1.025837,0.9344895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0219452,0.9471729,0.92802954,0.9732796,0.0,1.1386954,0.6972979,0.5168985,0.54815626,0.97472465,0.0,1.0200897,0.9909938,0.0,1.0576246,1.0355663,1.0060705,1.0086354,0.9619579,0.0,0.0,1.0176294,0.0,0.0,0.0,0.0,0.0,0.49075738,1.0056022,0.7037122,0.9009259,0.8246788,0.944883,0.0,0.9886477,0.0,0.0,0.84797144,0.69274765,0.77024466,0.0
UQCRFS1,0.9440912,0.97269946,1.1128387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0638059,0.7717445,0.8715962,0.9042593,0.0,0.8142675,0.8654802,0.855612,0.8566251,0.0,0.0,0.8469552,1.0901845,0.0,0.8463846,0.7320181,0.7340133,0.8093363,0.7627501,0.0,0.0,1.008746,0.0,0.0,0.9710399,0.0,0.0,0.70109075,0.9178837,0.92634493,0.87717557,0.8160335,1.0332004,0.0,1.1659495,0.0,0.0,1.1062067,0.8970772,0.9427973,0.0
UQCRH,1.8874118,2.2612662,2.0620522,1.60402,1.3194139,1.25196,1.2643105,1.2972503,1.4354503,1.2629902,0.0,1.1538498,1.3262835,1.3408978,2.3276224,1.9947021,2.2024207,2.2413926,2.1327653,2.219833,2.3561065,2.3277628,2.377799,1.8744512,1.4076692,2.110411,2.057349,1.8672471,2.0891154,2.068438,1.9632084,2.0204787,1.9744298,1.4622478,2.636992,2.2892356,1.3681959,1.3931584,1.7558085,0.5543108,1.0768723,1.4675348,2.0551977,2.0572567,2.211671,1.9946191,1.9946938,1.8453777,2.2347655,1.7063044,0.0,1.7997568,1.745419,1.7741321,1.5858612
UQCRQ,1.510478,1.4641294,1.8525949,1.4011769,1.2724826,0.0,0.0,0.0,1.0242188,0.0,0.0,0.0,0.0,0.0,1.5959673,1.0976156,1.5273151,1.4825054,1.7811102,1.4498541,1.852255,1.835459,1.8296709,0.79481626,0.0,1.1227839,1.5518593,1.5187106,1.0712471,1.2159821,1.168848,0.9077075,0.9000587,0.0,0.0,1.6172165,0.0,0.9969436,1.628919,0.0,1.1169428,1.2301941,1.415175,1.7092397,1.5819609,1.6552042,1.4858047,0.0,1.8747218,0.0,1.3738986,1.6399496,1.3883972,1.3853015,1.3756644
URM1,0.0,0.44116908,0.40349156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036243,0.0,0.34830058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6214887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5123235,0.0,0.0,0.0,0.0,0.0,0.0
UROD,0.0,1.144901,1.8220793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4415488,0.0,0.63358253,0.5118945,0.0,0.0,0.36871207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.261401,0.0,0.0,0.0,1.2285397,0.0,2.1239092,0.0,0.0,0.0,0.0,0.0,0.0,1.6302876,0.0,0.0,0.0,0.0,0.0,0.0
UROS,0.0,0.614511,1.1967877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80979764,0.0,0.439249,0.51762354,0.0,0.0,0.38383412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7456972,0.0,0.0,0.0,0.0,0.0,1.224199,0.0,0.0,0.2914905,0.0,0.0,0.0,1.0167785,0.0,0.0,0.0,0.0,0.0,0.0
USE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22314355,0.0,0.0,0.0,0.0,0.0,0.0
USF2,0.55521256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP1,0.0,0.6276399,0.54266274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6413262,0.0,0.80105853,0.5202812,0.0,0.0,0.62453526,0.0,0.0,0.0,0.0,0.0,1.2356278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62867284,0.0,0.0,0.8628322,0.0,0.0,0.48613364,0.0,0.6622691,0.76515955,1.1337295,1.2813854,0.0,0.68639946,0.0,0.0,0.49146998,0.0,0.0,0.0
USP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28325188,0.0,0.0,0.0,0.0,0.0,0.0
USP14,0.0,0.0,0.58915883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2920307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648233,0.0,0.0,0.0,0.0,0.0,0.0,0.52300894,0.0,0.0,0.0,0.0,0.0,0.0
USP15,0.0,0.53344554,0.8061339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49340096,0.0,0.0,0.0,0.6786205,0.0,0.8865056,0.0,0.0,0.0,0.0,0.0,0.0,0.78368247,0.0,0.0,0.0,0.0,0.0,0.0
USP16,0.0,0.3443215,0.2857617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4207442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45677394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40436813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424587,0.0,0.13714519,0.0,0.0,0.4206994,0.0,0.5917608,0.0,0.0,0.0,0.0
USP22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33292753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31124488,0.0,0.0,0.0,0.0,0.0,0.0
USP34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2220912,0.0,0.0,0.0,0.0,0.0,0.0
USP39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25972807,0.0,0.0,0.0,0.0,0.0,0.0
USP48,0.0,0.26170588,0.37415448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46956903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48853785,0.0,0.0,0.0,0.0,0.0,0.0
USP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21281222,0.0,0.0,0.0,0.0,0.0,0.0
USP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25933862,0.0,0.0,0.0,0.0,0.0,0.0
