,ActMac,AntiB,Arterial,C-Hepato,C-Hepato2,CD3T-lrNK,CD4T,CD8T,CD8T-cNK,Chol,CholMucus,Fibroblast,Hepato,Hepato--Mac,I-Hepato,Kupffer,Kupffer--LSEC-Doublet,LAM-like,MHCII,MatB,Monocyte,NKT--Mac-Doublet,Neutrophil,P-Hepato,P-Hepato2,Prolif,Stellate,Tcell,cDC,cNK,cvEndo,cvLSEC,cvLSEC--T-Doublet,lrNK,pDC,ppLSEC
ENSG00000135447,0.0,0.0,0.0,0.16183159,0.121308304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775246,0.0
ENSG00000135486,0.89681256,0.0,0.383479,0.11482638,0.0,0.569198,0.46492267,0.46338734,0.18489385,0.0,0.51328796,0.0,0.0,0.0,0.0,0.0,0.42825675,0.44547686,0.6370363,0.0,0.583377,0.41294894,0.4295882,0.0,0.0,0.0,0.0,0.0,0.6613149,0.0,0.0,0.0,0.0,0.0,0.0,0.53930795
ENSG00000135506,0.0,0.0,0.0,0.0,0.2200749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135535,0.0,0.0,0.0,0.0,0.10830355,0.0,0.0,0.0,0.0,0.0,0.1602131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12614511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36851192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135744,0.0,0.6281129,0.6035974,1.1874374,1.1363342,1.5259671,1.3784707,1.3291359,1.3753376,1.5168945,1.2965505,1.5256445,1.4649857,1.6248134,1.3712355,0.9338594,0.6533127,0.0,0.0,1.3429141,0.61890763,1.3330669,0.0,1.5408598,1.4271111,1.3272417,1.5117459,1.3712978,0.5814891,1.2833886,1.505281,1.3223673,1.2590032,1.379308,1.1333373,0.8154851
ENSG00000135821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49097863,0.50939333,0.97159576,0.5280674,0.0,0.0,0.0,0.8383824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11865844,0.0
ENSG00000135838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23812418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135916,0.0,0.43189174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135929,0.0,0.0,0.0,0.27045438,0.4454825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399948,0.0,0.0,0.3677816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21566933,0.0
ENSG00000135940,0.5319937,0.34028387,0.7766224,0.7529944,0.3934906,0.61728394,0.0,0.5657373,0.49203426,0.48200613,0.9472226,0.45053878,0.34200388,0.0,0.5279248,0.49657667,0.6774008,0.56442744,0.64062476,0.304772,0.6498946,0.45490605,0.5913645,0.0,0.0,0.4981696,0.42213267,0.40244734,0.5268469,0.49128908,0.5743978,0.5683794,0.54147005,0.45688573,0.68605995,0.6626692
ENSG00000136003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12767334
ENSG00000136156,0.9080843,0.3561129,1.0599818,0.35843015,0.30730593,0.23978654,0.46492267,0.0,0.0,0.42851382,0.73498034,0.405321,0.36874545,0.0,0.3144816,0.74912006,0.7736113,1.3384004,1.1898491,0.0,0.7791506,0.6185596,1.3630342,0.0,0.0,0.3969498,0.5645102,0.0,0.33760816,0.27906102,0.62349194,0.64576256,0.62201035,0.45699328,0.2240814,1.0825462
ENSG00000136167,0.44307637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358876,0.0,0.0,0.5244812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6782367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4784584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136238,0.5583459,0.0,0.49929544,0.18754238,0.08649357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31923977,0.4660408,0.8003248,0.783634,0.0,0.65341276,0.0,0.79284656,0.0,0.0,0.0,0.0,0.0,0.6092743,0.0,0.0,0.0,0.0,0.0,0.0,0.5464276
ENSG00000136240,0.0,0.11310515,0.0,0.3168933,0.22866738,0.0,0.0,0.0,0.0,0.0,0.23136625,0.0,0.0,0.0,0.3138348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35625702,0.0
ENSG00000136305,0.0,0.0,0.0,0.20650007,0.17884013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136371,0.0,0.0,0.0,0.16430083,0.11594341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24725446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21284708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136810,0.0,0.07894094,0.0,0.5568019,0.12777548,0.62175703,0.43557492,0.0,0.49706975,0.0,0.57278275,0.38087535,0.0,0.0,0.34326506,0.0,0.0,0.58725387,0.0,0.0,0.0,0.0,0.48264056,0.0,0.0,0.4391281,0.0,0.0,0.54752123,0.0,0.44535667,0.0,0.0,0.0,0.48466823,0.5737417
ENSG00000136872,0.0,0.5034384,0.6318618,0.81558394,0.8067281,1.0655735,0.9241624,0.88835496,1.040561,0.77070934,0.9459356,0.96396375,0.9895936,1.1485527,0.8642202,0.5678821,0.5803867,0.0,0.0,0.8503571,0.0,0.64480436,0.0,0.9584751,0.7546,0.66468585,0.9642118,0.882084,0.0,0.7533393,0.96812755,0.8979416,0.8776613,0.9263493,0.6971737,0.6699026
ENSG00000136881,0.0,0.0,0.0,0.25239915,0.40203258,0.0,0.0,0.0,0.0,0.0,0.1602131,0.0,0.0,0.0,0.32162157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17766084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35862744,0.0
ENSG00000136888,0.41673017,0.0,0.0,0.19824113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40386504,0.38778245,0.0,0.0,0.0,0.6571925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26469293,0.0
ENSG00000136930,0.0,0.0,0.0,0.122910395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136942,1.3320575,0.8982409,1.181629,1.1666267,0.41563714,0.88882107,0.884581,1.0199476,1.0462451,0.72007185,1.1495314,0.70138323,0.6508771,0.77390856,0.84397835,0.917342,1.0655847,0.9429195,1.3792114,0.84984565,1.2047112,0.9168956,1.0116606,0.5872538,0.48359248,0.7899858,0.6451157,0.7867195,1.5286204,0.92451066,0.8552245,0.7447376,1.0532584,0.8455873,1.2216797,1.2654438
ENSG00000137033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47749358
ENSG00000137106,0.0,0.0,0.0,0.4823143,0.37986547,0.0,0.0,0.0,0.0,0.34069216,0.0,0.28939393,0.30379605,0.0,0.37469345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31734964,0.0,0.0,0.0,0.0,0.13731955,0.0,0.0,0.0,0.0,0.0,0.30067915,0.0
ENSG00000137133,0.0,0.0,0.0,0.27565807,0.16241756,0.0,0.0,0.0,0.0,0.0,0.1602131,0.0,0.0,0.0,0.20147187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24182379,0.0
ENSG00000137154,1.9608605,0.9445281,1.400476,1.1159642,0.2338247,1.4003205,1.4107072,1.4018692,1.4983335,0.69616115,1.4143145,0.68861574,0.67740285,0.55273926,0.7321862,0.93436444,1.0195763,1.1088362,1.4696794,1.0452706,1.5739512,1.2123342,1.051186,0.5192313,0.4325132,0.99074775,0.64651895,0.8546022,1.940539,1.095525,0.87257993,0.88146204,1.2685039,1.1257479,1.3383746,1.7797816
ENSG00000137161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14951627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137204,0.0,0.0,0.0,0.16503687,0.44942957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3011427,0.0,0.320478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454741,0.5141814,0.0,0.0,0.2303522,0.0,0.0,0.0,0.0,0.0,0.0,0.11949903,0.0
ENSG00000137312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47840697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137491,0.0,0.0,0.0,0.0,0.121308304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137563,0.0,0.0,0.0,0.22113687,0.11594341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18423924,0.63529336,0.49619943,0.0,0.0,0.0,0.5196452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137642,0.0,0.0,0.0,0.0,0.15163611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137700,0.0,0.0,0.0,0.12898028,0.2031166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137713,0.0,0.0,0.0,0.0,0.23114541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137714,0.0,0.0,0.0,0.12451042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137818,2.8296125,2.4163828,2.3523002,2.340303,0.9620234,2.8614242,2.7142162,2.7755232,2.765505,2.0572376,2.5512574,2.1608598,2.1439579,2.2277672,1.9099331,2.1846817,2.4795318,2.3532815,2.775288,2.347287,2.7656374,2.5005903,2.1327686,1.7489761,1.4094007,2.3988054,2.1325235,2.2306948,3.0486598,2.44166,2.2956095,2.2292635,2.6826699,2.500614,2.7386484,2.6472006
ENSG00000137880,0.0,0.0,0.0,0.427444,0.09774562,0.0,0.0,0.0,0.0,0.0,0.29866147,0.0,0.0,0.0,0.30880332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509997,0.0
ENSG00000137962,0.0,0.0,0.5008218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138030,0.0,0.0,0.0,0.35485226,0.43296516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26869908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138071,0.15500477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138109,0.0,0.33343548,0.0,0.94896513,0.7190788,0.9304851,1.0408072,0.95625055,1.0122118,0.9964018,0.5588572,1.177596,1.2539555,1.3366736,1.0118555,0.6531889,0.58445776,0.0,0.0,1.0458688,0.0,0.63777685,0.0,1.2960597,1.0958698,0.71899533,1.123087,1.0902386,0.17002659,0.94105816,0.9868712,0.9897706,0.65021956,0.92844164,0.84460235,0.5099615
ENSG00000138115,0.0,0.47201872,0.5480855,0.6520035,0.6634869,0.7389855,1.0408072,0.97410846,1.0437437,1.0734289,0.57278275,1.1787735,1.4009082,1.3176758,0.8387551,0.61168003,0.48112297,0.0,0.0,1.0696936,0.0,0.8624752,0.0,1.4203299,1.0784701,0.678957,1.127775,1.103133,0.0,0.9571157,0.9789585,1.0393287,0.8799191,0.8240285,0.6892946,0.2906308
ENSG00000138207,0.17569894,1.4272947,1.3549551,2.748932,2.1735234,2.439509,2.3201616,2.2501929,2.2517517,2.3483424,2.093731,2.408416,2.4346004,2.481283,2.3292596,1.7026765,1.7143072,0.0,0.60143876,2.1460168,0.7200689,2.2978354,0.7291171,2.3506622,1.9631889,2.003759,2.4410417,2.2772222,1.4235206,2.206572,2.3186626,2.2658494,2.2372468,2.2899334,2.055831,1.6687098
ENSG00000138315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42141,0.0,0.0,0.0,0.0
ENSG00000138326,2.3636088,1.0906142,1.5755848,1.4578831,0.5012786,1.4092052,1.4541492,1.4877232,1.5290642,1.004751,1.5489066,0.9537101,0.9865948,1.0422904,1.0645592,1.284542,1.5071646,1.598994,2.1058042,1.2285967,2.1265283,1.4188974,1.6422278,0.73457634,0.61478615,1.1396542,0.8033402,1.0745392,2.1750474,1.3292739,1.1329271,1.1148728,1.3615036,1.3151788,1.6521723,1.8642242
ENSG00000138356,0.0,0.0,0.0,0.4801898,0.4674356,0.48744726,0.46847123,0.5260774,0.43216577,0.50333965,0.0,0.58384967,0.593817,0.5410881,0.62658346,0.0,0.0,0.0,0.0,0.50777763,0.0,0.0,0.0,0.62268764,0.48057154,0.0,0.55716825,0.5578042,0.0,0.4769504,0.29511598,0.46481267,0.4801728,0.4264724,0.676293,0.0
ENSG00000138413,0.0,0.0,0.0,0.16407347,0.097578526,0.0,0.0,0.0,0.0,0.0,0.34942406,0.0,0.0,0.0,0.19058046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24525183,0.0
ENSG00000138449,0.0,0.0,0.0,0.0,0.16347557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427552,0.4270956,0.70492935,0.0,0.0,0.0,0.3214301,0.6286524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138495,0.0,0.0,0.0,0.34075278,0.13049403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2863962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335477,0.0
ENSG00000138600,0.0,0.0,0.0,0.0,0.08835177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138668,0.0,0.0,0.0,0.0,0.04027942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138760,0.0,0.0,0.0,0.0,0.13544051,0.0,0.0,0.0,0.0,0.0,0.21097569,0.0,0.0,0.0,0.0,0.0,0.0,0.08545893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138796,0.0,0.0,0.0,0.11074628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138823,0.0,0.0,0.0,0.0,0.2499883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046018977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138867,0.0,0.0,0.0,0.0,0.08694044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139178,0.0,0.0,0.0,0.0,0.20822474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061742287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139194,0.0,0.0,0.0,0.17303023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139209,0.0,0.0,0.0,0.1533769,0.34040937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28455013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963156,0.0
ENSG00000139278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20397346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139343,0.0,0.0,0.0,0.14134854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139428,0.0,0.0,0.0,0.16651735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139540,0.0,0.0,0.0,0.0,0.24391885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139547,0.0,0.0,0.0,0.3058409,0.31429428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31965142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22315747,0.0
ENSG00000139644,0.48283386,0.7467785,0.72953296,0.84660006,1.067777,0.763181,0.69590855,0.6569688,0.64418876,0.7849715,0.74781966,0.7226526,0.6870326,0.65120596,0.97257155,0.7040735,0.7062096,0.703458,0.56085074,0.7728087,0.5840914,0.8439591,0.5703777,0.8006526,0.7537807,0.7383096,0.74633837,0.72828496,0.3676434,0.6660579,0.71909434,0.71697015,0.65943885,0.795872,0.8477919,0.6056661
ENSG00000139832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054804325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140093,0.0,0.0,0.0,0.15048432,0.226834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24473058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21750295,0.0
ENSG00000140107,0.0,0.0,0.0,0.119221225,0.404134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28288886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140263,0.0,0.0,0.0,0.1687004,0.1186471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2358406,0.0
ENSG00000140264,1.3320575,1.1590335,1.3093094,1.3903394,0.69781494,1.2496805,1.1559588,1.1816925,1.1184676,1.0551584,1.2377206,1.0409555,1.0119396,1.0343356,1.100449,1.2915777,1.4956833,1.5532122,1.5240247,1.1091671,1.5319376,1.3067694,1.627,0.82065827,0.64361155,1.0796468,1.051893,1.0531828,1.4324336,1.1294658,1.1128374,1.2432469,1.283484,1.0733278,1.7405348,1.4655409
ENSG00000140284,0.0,0.0,0.0,0.0,0.1494463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100291915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140319,0.55376107,0.37195936,0.5594287,0.43411425,0.15411544,0.61148715,0.0,0.57323337,0.54868543,0.40113866,0.69884837,0.0,0.0,0.0,0.30519378,0.45575714,0.62430227,0.7801945,0.59976614,0.0,0.5882318,0.55492127,0.62509984,0.0,0.0,0.0,0.0,0.0,0.538472,0.0,0.54451346,0.0,0.57154465,0.0,0.36036944,0.6987568
