,AntiB,C-Hepato,C-Hepato2,CD4T,Chol,Chol--Stellate-Doublet,Chol-Doublet,CholMucus,Fibroblast,Hepato-Doublet,I-Hepato,Kupffer,Kupffer-Doublet,Monocyte,P-Hepato,P-Hepato2,Prolif,Stellate,Stellate-Doublet,Tcell-Doublet,VSMC,aStellate,cvEndo,cvLSEC,cvLSEC--Mac,cvLSEC-Doublet,lrNK,ppLSEC
FRYL,0.13723588431323017,0.13554279671774971,0.0,0.0,0.1432083734759578,0.5965961968457257,0.22450878664299292,0.3280811972088284,0.1634683189568696,0.14612008024145057,0.1111111111111111,0.16956981464668555,0.14512282168423687,0.3041052619616191,0.1326788200272454,0.11153795542540373,0.16153999169667563,0.16538267444681237,0.16156309622305412,0.1487269776838797,0.20910371674431694,0.12544075206474023,0.30803802057548807,0.4241097591541432,0.4812989588137026,0.19427255789438883,0.0,0.5097258355882432
TMEM131,0.0,0.48071103184311476,0.0,0.0,0.0,0.4329672588242425,0.5014236525253013,0.568028536107805,0.4313517830989979,0.4992057372022558,0.46770065360599095,0.5974926352500916,0.4768139013537654,0.0,0.4879131515820821,0.44990893205006915,0.47948551840252346,0.0,0.47823086932853415,0.5132193278383326,0.4074074074074074,0.0,0.0,0.0,0.5727399918768141,0.47945812896445944,0.0,0.0
ACTB,0.0,0.0,0.0,0.0,0.0,0.9552072794349106,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.9087102854693377,0.0,0.0,0.8965655918474551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOCOS,0.0,0.7107807287463436,0.0,0.0,0.0,0.0,0.6420127153396606,0.0,0.0,0.7284741909415634,0.649098641342587,0.0,0.6296296296296297,0.0,0.6831606670662209,0.638811590494933,0.7243198597872699,0.0,0.6591783210083291,0.6626957632877208,0.0,0.0,0.0,0.0,0.0,0.648623009522756,0.0,0.0
PLD1,0.0,0.437711082122944,0.0,0.0,0.6342938100850141,0.7362001582428261,0.5732463664478726,0.8872051525998998,0.44853291246626115,0.5156791320553532,0.0,0.0,0.4564160969522264,0.0,0.48497899814888284,0.43272407408113833,0.4437517965281451,0.663310170173645,0.5195640811213741,0.5128223719420256,0.6460380112683332,0.4074074074074074,0.0,0.0,0.0,0.4334671806406092,0.0,0.0
DLG1,0.1607258783446418,0.3713822232352363,0.1913381461743955,0.0,0.33076774411731297,0.15253761521092168,0.35947816680978845,0.17946453006179244,0.18454185900864778,0.36943304538726807,0.35160665379630196,0.0,0.3293010393778483,0.0,0.3267498656555458,0.23769626794037996,0.43612393847218267,0.18983905845218235,0.29836938557801423,0.28522537151972455,0.41944235342520253,0.15958631038665771,0.15549135428887825,0.16312086361425895,0.157826476626926,0.2934637665748596,0.0,0.14814814814814814
RAB7A,0.0,0.3737202176341304,0.0,0.0,0.0,0.2962962962962963,0.4147351207556548,0.362723429997762,0.3103587406652945,0.4013409173047101,0.3135854381102103,0.6549975231841758,0.4082783857981364,0.4724290900760227,0.3575777389385082,0.32169806294971043,0.34438578067002473,0.0,0.3973728020985921,0.32436371511883205,0.37368489857073184,0.0,0.37105317689754347,0.4792380730311076,0.7740058611940455,0.4010401897960239,0.0,0.0
BCAP29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775215608102304,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP15,0.7335971726311578,0.0,0.0,0.8278372574735571,0.0,0.6897379115775779,0.0,0.0,0.0,0.0,0.0,0.7383050918579102,0.6296296296296297,0.7562103889606617,0.0,0.0,0.0,0.7674021787113614,0.6304636553481773,0.6347728504074944,0.0,0.0,0.0,0.0,0.6748516338842886,0.0,0.8009512799757498,0.0
KIFAP3,0.0,0.0,0.0,0.0,0.0,0.9554466428580107,0.9259259259259259,0.9539666595282378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBMS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.9645557469791837
BAZ2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668749570846558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMO4,0.0,0.8103644119368659,0.0,0.0,0.0,0.0,0.7902732292811075,0.0,0.0,0.8756458980065805,0.0,0.0,0.7806339749583492,0.0,0.0,0.7782554383631106,0.8715779030764544,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL20,0.0,0.6898924377229478,0.0,0.0,0.0,0.0,0.6499342322349548,0.0,0.0,0.7106786988399647,0.6312911223482203,0.0,0.6296296296296297,0.0,0.6768163332232723,0.6297566405049076,0.6629413609151487,0.0,0.6670434430793479,0.6362200026158933,0.0,0.0,0.0,0.0,0.0,0.6881287053779319,0.0,0.0
PLXNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066630977171438,0.9445180054064151,0.8888888888888888,0.0,0.9282895459069146
TPD52,0.9688611692852445,0.0,0.0,0.0,0.0,0.0,0.8706686231825087,0.0,0.0,0.8879731032583449,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.0,0.0,0.0,0.857271033304709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACB,0.0,0.5297487311893039,0.5418759628578469,0.0,0.35320169175112687,0.0,0.47372522619035506,0.33919429116778904,0.4030784589272958,0.5433437603491323,0.4781026906437344,0.0,0.4863739322732996,0.0,0.5459442226975052,0.48086869054370457,0.4800252009321142,0.0,0.48293088542090523,0.47383243066293224,0.3642663999840065,0.0,0.0,0.3833020329475403,0.3333333333333333,0.4932855588418466,0.0,0.39092514250013566
PAG1,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.869674062287366,0.0,0.8049983227694476,0.0,0.0,0.0,0.9418148398399353,0.8128871674890872,0.0,0.0,0.817974000065415,0.0,0.0,0.7952406031114084,0.0,0.0,0.0
NT5C2,0.0,0.2755083684568052,0.23032470323421336,0.0,0.3024308946397569,0.0,0.2977039703616389,0.41620073936603685,0.29017687726903846,0.331738723648919,0.26107355841883906,0.5407949774353592,0.29897928679430924,0.42135994522659864,0.3048407126356054,0.24228280782699585,0.3036828261834604,0.2235879037115309,0.2955160714961864,0.32092922263675266,0.24508272718500207,0.0,0.3133284670335275,0.2222222222222222,0.5173612501886156,0.2743110987875197,0.0,0.0
MBNL3,0.0,0.0,0.0,0.0,0.0,0.0,0.8538596828778585,0.0,0.0,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.856967948101185,0.8989593938544944,0.0,0.8547349042362637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9135396590939274,0.8680560081093399,0.0,0.0,0.8540742331080966,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.8669338888592191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTTNBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RARB,0.0,0.0,0.0,0.0,0.0,0.9154223777629711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491936613012243,0.8148148148148148,0.0,0.0,0.0,0.9161275095409818,0.843235539065467,0.8565796238404734,0.0,0.0,0.0
TOP2B,0.787157745273025,0.611637329613721,0.0,0.0,0.0,0.7994445098770989,0.6176087812141136,0.0,0.0,0.6314896985336587,0.0,0.0,0.6223816650885122,0.0,0.6149414292088261,0.5925925925925926,0.600113656785753,0.0,0.6026272354302583,0.6803744633992513,0.0,0.0,0.0,0.0,0.0,0.6139787214773672,0.0,0.0
TM9SF3,0.0,0.5906941449200666,0.0,0.0,0.0,0.7316525865484167,0.5854048993852403,0.7639421003836172,0.0,0.5923187423635412,0.0,0.0,0.5555555555555556,0.0,0.5702676618540728,0.6122787109127751,0.5629101859198676,0.0,0.6296953823831346,0.5703950458102756,0.0,0.0,0.6892162870477747,0.0,0.0,0.5835053258472018,0.0,0.0
PPP1R12B,0.0,0.4517880015903049,0.0,0.0,0.0,0.40802073257940785,0.44063450672008375,0.43139332312124745,0.6174545972435562,0.4685266878869798,0.4424342601387589,0.0,0.4206725623872545,0.0,0.4318133857515123,0.4074074074074074,0.536658368728779,0.7626845439275106,0.5445618982668277,0.46814292669296265,0.0,0.6147273425702695,0.0,0.0,0.4499805878709864,0.4241608668256689,0.0,0.0
DNAJC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL4R,0.0,0.6666748921076456,0.0,0.0,0.0,0.0,0.7300457137602346,0.0,0.0,0.6862015393045213,0.0,0.0,0.6862665348582797,0.0,0.7232804717840972,0.6670737332767911,0.6666666666666666,0.0,0.6670900605343006,0.6871616663756194,0.0,0.0,0.0,0.0,0.0,0.6951820850372314,0.0,0.0
USP33,0.0,0.5319575270016988,0.0,0.0,0.5069770790912487,0.48159497755545155,0.49289823682219897,0.5652250228104768,0.0,0.5482240495858369,0.0,0.0,0.5410735474692451,0.0,0.511898140112559,0.48148148148148145,0.5065781076749166,0.0,0.501068960737299,0.5432893545539291,0.5857229541849207,0.0,0.0,0.0,0.7114872292236045,0.5208691248187313,0.0,0.0
PAK3,0.0,0.0,0.0,0.0,0.9504602750142416,0.9515127252649378,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APBB1IP,0.0,0.4452277223269145,0.41217776360335173,0.5545527096147891,0.0,0.0,0.4316695597436693,0.0,0.0,0.49442099862628514,0.4074074074074074,0.6174178410459448,0.4462449859689783,0.6301577687263489,0.48859406179851955,0.42155577959837737,0.4140027165412903,0.0,0.42158949595910533,0.4250456624560886,0.0,0.0,0.0,0.0,0.48089606452871253,0.4159312998806989,0.48835213979085285,0.0
FAM76B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669787530545835,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD3,0.0,0.0,0.0,0.0,0.0,0.9633747405476041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPZB,0.0,0.5311398859377261,0.0,0.0,0.0,0.0,0.5305021736356947,0.0,0.5271186762385898,0.5606163099960044,0.0,0.7090425226423476,0.5729479591051737,0.0,0.5297605373241283,0.5185185185185185,0.5226160243705467,0.0,0.5681038344347918,0.6651552738966765,0.5335493816269768,0.0,0.0,0.0,0.6541756104539942,0.5668956637382507,0.0,0.0
JADE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9430416756206088,0.0,0.8891294421973052,0.0,0.0,0.0,0.0,0.0,0.0,0.910892179718724,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP2,0.0,0.0,0.0,0.0,0.8530563292679963,0.867112312051985,0.8148148148148148,0.8526282641622756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461619522836473,0.8296885843630191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.7566440944318418,0.0,0.0,0.766552123758528,0.0,0.8735787426983869,0.7152259548505148,0.0,0.0,0.7037037037037037,0.0,0.0,0.758539632514671,0.7443567359888995,0.0,0.0,0.0,0.0,0.8782282008065118,0.7493873238563538,0.0,0.0
MCCC1,0.0,0.6816363599565294,0.0,0.0,0.8180341124534607,0.0,0.7768989227436207,0.8243322858104,0.0,0.7051413677356861,0.0,0.0,0.6411377368149934,0.0,0.0,0.6307192820089834,0.7013873722818162,0.0,0.6296296296296297,0.6416741366739627,0.0,0.0,0.0,0.0,0.0,0.6298661938420048,0.0,0.0
NEBL,0.0,0.0,0.0,0.0,0.9282905371100815,0.8974678935828032,0.8888888888888888,0.9442835869612517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACER3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8880342730769405,0.7551539407836066,0.8498681055174934,0.0,0.0,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.8358969114444874,0.8032004259250782,0.8414152794414096,0.7620215702939916,0.0,0.0
UBE2K,0.0,0.3711261550585429,0.2625783615642124,0.0,0.2507893332728633,0.24057040611902872,0.348892644599632,0.27417726869936343,0.2222222222222222,0.3690930030964039,0.3070611247309932,0.29478203588061863,0.33855299596433286,0.0,0.33056113675788595,0.2834446540585271,0.4412979947196113,0.0,0.33452666688848426,0.31903536672945376,0.3163061230270951,0.0,0.35988303687837386,0.25395289836106477,0.29955053329467773,0.3062454616581952,0.0,0.25283493377544264
PIK3C3,0.0,0.6545322250436854,0.0,0.0,0.0,0.0,0.6603928296654312,0.7215304176012675,0.0,0.6968852943844266,0.0,0.0,0.6390214783174021,0.0,0.6441639838395296,0.6296296296296297,0.6772561205757989,0.0,0.6568787318688852,0.0,0.6428728059486106,0.0,0.0,0.0,0.0,0.637755294640859,0.0,0.0
N4BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197928684729116,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.9070807938222532,0.0,0.8921026719941033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIGAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TULP3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNJ2,0.0,0.0,0.0,0.0,0.0,0.9920096816839995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R5C,0.7414749640005606,0.5023721831816214,0.0,0.8257955511411031,0.0,0.6886629506393716,0.5205736469339441,0.0,0.0,0.541997183252264,0.0,0.0,0.5018633537822299,0.0,0.5054577279973913,0.491617895938732,0.5623973961229678,0.0,0.5176711479822794,0.630025550171181,0.48148148148148145,0.0,0.0,0.0,0.0,0.5056210977059824,0.842168578395137,0.0
GNB1,0.0,0.2889837865476255,0.0,0.0,0.0,0.2923033965958489,0.3583683526074445,0.0,0.3220098106949418,0.29573952710186996,0.0,0.550507006821809,0.38786425855424667,0.5503330892986722,0.2895522779888577,0.28237574409555505,0.3338116937213474,0.4819301455109208,0.347889244556427,0.3492453341130857,0.4591569701830546,0.404644924181479,0.6657365604683205,0.543211453490787,0.25925925925925924,0.3851830937244274,0.0,0.5341639496661998
MLLT10,0.0,0.2579837750505518,0.18635190857781303,0.0,0.3025972578260634,0.46230681737263996,0.24071513944202,0.3478580845726861,0.18518518518518517,0.27718130085203385,0.21818373379883943,0.3559730251630147,0.21961067561750058,0.2045158059508712,0.23602242160726478,0.19550946023729113,0.3270055960725855,0.0,0.21532009486798886,0.25469595856136745,0.2126059995757209,0.0,0.22704380088382298,0.38116517111107157,0.3537638474393774,0.2546944905210424,0.0,0.21118142869737414
NRDC,0.0,0.4943745290791547,0.4198854852605749,0.0,0.0,0.6203731563356187,0.46343347319850214,0.4145784444279141,0.4074074074074074,0.5284853268552709,0.4618325078928912,0.0,0.4985429953645777,0.0,0.4905347161822849,0.4379825834874754,0.45331370609777943,0.0,0.4882399417735912,0.45802672262544986,0.40898667220716123,0.0,0.0,0.0,0.5723294262532834,0.4539084213751334,0.0,0.0
VDAC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCM1,0.14884276522530449,0.09387528896331787,0.034078651004367404,0.016895400153266057,0.10062593000906485,0.05849170905572397,0.11077908233360008,0.06759467389848497,0.06759860780504015,0.17018070265098853,0.06353140539593166,0.0736438168419732,0.08940823431368228,0.0895980022571705,0.0897377265824212,0.04863442756511547,0.27961030933592057,0.1181485410089846,0.12391508950127496,0.22755755539293643,0.09701181120342678,0.10044512483808729,0.08250604956238358,0.08929502522503888,0.25885829439869634,0.12555014424853855,0.0,0.09233756197823419
TNRC6C,0.0,0.0,0.0,0.0,0.0,0.9039017006202981,0.8518518518518519,0.0,0.0,0.8935277373702438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695525615303604,0.8625337923014605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBFA2T2,0.0,0.5802374504230641,0.0,0.0,0.5860335032145182,0.5306675412036754,0.7115881796236392,0.0,0.48148148148148145,0.6000850487638403,0.5364651017718844,0.0,0.5189557649471142,0.0,0.5474824353500649,0.5188954340087043,0.6768429500085337,0.0,0.5469126524748625,0.6710657631909406,0.0,0.0,0.0,0.0,0.5115269599137483,0.53720122134244,0.0,0.0
ITCH,0.15597229092209428,0.3402509269890962,0.2550933250674495,0.0,0.09290490768573902,0.11919851214797408,0.2791001620116057,0.07407407407407407,0.1901888163001449,0.379618090611917,0.28115742957150497,0.08057687017652723,0.2738395068380568,0.0,0.3524020998566239,0.2542207616346854,0.2184081342485216,0.10410934024386936,0.3130544865572894,0.36571879740114566,0.15793389523470844,0.08675118066646435,0.08766319354375203,0.1257019837697347,0.12193938537880226,0.30190464081587615,0.41984280612733627,0.11626824405458239
SDF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUNX1T1,0.0,0.0,0.0,0.0,0.0,0.8198817924216941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8422804850119131,0.0,0.8683298980748212,0.8460781640476651,0.7777777777777778,0.7875784988756533,0.0,0.9011367780190928
THOC1,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.0,0.0,0.947030038745315,0.0,0.0,0.0,0.0,0.0,0.0,0.9624027433218779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101252555847168,0.0,0.0,0.0,0.0,0.0,0.0,0.9624435018610071,0.0,0.9157508567527488,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC1A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964577975096526,0.0,0.9449819635461878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.0,0.0,0.0
XRCC5,0.0,0.45835357904434204,0.0,0.0,0.45881270258514967,0.4469891168453075,0.4331483244895935,0.5197808610068427,0.411239571041531,0.49194088247087264,0.411570738863062,0.0,0.4736231631702847,0.0,0.4290135856027956,0.4074074074074074,0.5889547401004367,0.0,0.43311708944815175,0.4670519784644798,0.40846112922385885,0.0,0.0,0.0,0.5220755382820412,0.4482486468774301,0.0,0.0
LXN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKNK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789886960276851,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9397292092994407,0.0,0.0,0.0
TNS1,0.0,0.3856042204079805,0.0,0.0,0.28768715372792,0.42892939293826066,0.405533011312838,0.3580878663946081,0.6421041886011759,0.37330841576611556,0.2660177372120045,0.0,0.3215660143781591,0.0,0.33564559618632,0.28044790691799587,0.27933007257956044,0.5566971589017797,0.4091889769942672,0.3387410773171319,0.25925925925925924,0.6916702676702429,0.36437022906762584,0.29136625042668096,0.33893369966083103,0.3603784971767002,0.0,0.0
CDC14A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDFT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793325243172822,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPHN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFM,0.0,0.6351897054248385,0.6350909029995954,0.0,0.0,0.0,0.5766448179880778,0.0,0.5555555555555556,0.6503320402569241,0.604824737266258,0.0,0.6229955421553718,0.0,0.6461414474028128,0.6047355444343002,0.6074082983864678,0.0,0.6046513098257559,0.5757491875577856,0.0,0.0,0.0,0.0,0.0,0.5806201873002229,0.0,0.0
KIF22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM1,0.0,0.7076550876652753,0.0,0.0,0.0,0.0,0.6353308801297788,0.0,0.0,0.7266181994367529,0.6296296296296297,0.0,0.668626398951919,0.0,0.7015987325597692,0.6650392523518315,0.6352575818697611,0.0,0.6670569954095064,0.6408414995228803,0.0,0.0,0.0,0.0,0.0,0.6364427915325871,0.0,0.0
DDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNM2,0.0,0.0,0.0,0.0,0.0,0.0,0.7724625092965586,0.0,0.0,0.7466265735802827,0.0,0.0,0.8058619852419253,0.0,0.0,0.7321082375667713,0.7770669416145042,0.0,0.7619385012873897,0.7037037037037037,0.0,0.0,0.0,0.0,0.879379963433301,0.7534710654505977,0.0,0.0
EPB41L2,0.0,0.0,0.0,0.0,0.0,0.7144206453252722,0.6296296296296297,0.0,0.6648387025903773,0.0,0.0,0.882491996994725,0.0,0.0,0.0,0.0,0.6600802540779114,0.0,0.6579848461680942,0.0,0.7753835165942157,0.6357680250097204,0.0,0.8166616868089747,0.8589048650529649,0.6852690908643935,0.0,0.0
STX7,0.0,0.0,0.0,0.0,0.0,0.0,0.8752594347353335,0.9044390232474716,0.0,0.0,0.0,0.9171936048401726,0.8518518518518519,0.9369642028102169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCTR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFX3,0.0,0.0,0.0,0.0,0.6485660076141357,0.5364149875111051,0.5950259389700713,0.6896061323307179,0.539300658084728,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.6094038685162863,0.5620467397901747,0.0,0.6866040075266803,0.0,0.7066111741242586,0.6835240787929959,0.8163725667529635,0.5723741937566686,0.0,0.770749588807424
RIF1,0.0,0.0,0.0,0.0,0.0,0.7374055142755862,0.7635504537158542,0.7975676876527292,0.6678739653693305,0.7096870696103131,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8621952511646129,0.0,0.7281894242322003,0.6771664023399353,0.0,0.0,0.0,0.0,0.0,0.6826217616045916,0.0,0.0
RAB21,0.0,0.0,0.0,0.0,0.0,0.0,0.9007457781721044,0.9347697363959419,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9122071310325905,0.0,0.0,0.0
SLC4A4,0.0,0.5725211898485819,0.0,0.0,0.7125970853699578,0.6896272743189776,0.6632801713766875,0.8846443582464147,0.48148148148148145,0.5855174197090997,0.5410545070966085,0.0,0.5037307717182018,0.0,0.5279509005723176,0.513235436545478,0.5327596664428711,0.0,0.5424654086430868,0.5358702430018673,0.0,0.0,0.0,0.0,0.0,0.4968257502273277,0.0,0.0
SMARCA2,0.0,0.4923450196230853,0.0,0.5715217987696329,0.0,0.4074074074074074,0.43233371443218654,0.5889151339177732,0.0,0.49879534597750064,0.0,0.5940748232382315,0.47640903128518,0.0,0.45516295786257144,0.42573266117661085,0.4616047850361577,0.0,0.4535803309193364,0.5249128187144244,0.41948619816038346,0.0,0.0,0.0,0.7459069600811711,0.4665514186576561,0.7160496557200396,0.0
SESN1,0.0,0.0,0.0,0.0,0.0,0.0,0.7677790964091266,0.0,0.7037037037037037,0.7938436622972842,0.0,0.0,0.74159985559958,0.0,0.0,0.7049229409959581,0.7375995406398067,0.0,0.7936571814395763,0.7810823762858355,0.0,0.0,0.0,0.0,0.0,0.7441730278509634,0.0,0.0
PUM3,0.0,0.7432242212472139,0.0,0.0,0.0,0.0,0.7363155484199524,0.0,0.0,0.7263770854031598,0.0,0.0,0.6807991950600235,0.0,0.6948581757368865,0.6736136122986123,0.6878998080889384,0.0,0.7086672054396735,0.6808815973776358,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
