,AntiB,C-Hepato,C-Hepato2,CD4T,Chol,Chol--Stellate-Doublet,Chol-Doublet,CholMucus,Fibroblast,Hepato-Doublet,I-Hepato,Kupffer,Kupffer-Doublet,Monocyte,P-Hepato,P-Hepato2,Prolif,Stellate,Stellate-Doublet,Tcell-Doublet,VSMC,aStellate,cvEndo,cvLSEC,cvLSEC--Mac,cvLSEC-Doublet,lrNK,ppLSEC
MAP4K5,0.0,0.0,0.0,0.0,0.0,0.09051539,0.13825364,0.22541657,0.0,0.09461081,0.0,0.0,0.0,0.0,0.0,0.0,0.11339976,0.0,0.0584251,0.0,0.298549,0.0,0.0,0.0,0.445194,0.14112845,0.0,0.0
PGM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07926194,0.0,0.0,0.0,0.0,0.0,0.0,0.09072435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLK1,0.0,0.0,0.0,0.0,0.0,0.13570695,0.08842998,0.0,0.06683273,0.1303162,0.0,0.0,0.17462811,0.0,0.0,0.091683686,0.099914104,0.0,0.14190687,0.08367132,0.099295765,0.0,0.0,0.0,0.0,0.103660636,0.0,0.0
POLR3B,0.0,0.0,0.0,0.0,0.0,0.0,0.08148159,0.0,0.0,0.11449559,0.0,0.0,0.0,0.0,0.0,0.0,0.048584476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGEL1,0.0,0.0,0.0,0.0,0.0,0.09051539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14061806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TACC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07506241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999533,0.0,0.0,0.0,0.0,0.0,0.0,0.084081456,0.0,0.06699886,0.03832412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC30A9,0.0,0.2060365,0.0,0.0,0.0,0.09051539,0.2227941,0.31328958,0.0,0.2349566,0.0,0.0,0.16272213,0.0,0.20494182,0.1601305,0.19290075,0.0,0.20333263,0.1765282,0.06860999,0.0,0.0,0.0,0.10095533,0.1609764,0.0,0.0
YAF2,0.0,0.30053222,0.0,0.0,0.0,0.4758825,0.27542314,0.22541657,0.3236758,0.34385112,0.30470178,0.0,0.25501934,0.0,0.3180622,0.2378548,0.29992604,0.337102,0.3513034,0.31176364,0.23827368,0.2920392,0.0,0.0,0.05302134,0.3083714,0.0,0.0
ZMYND11,0.0,0.1369519,0.0,0.0,0.0,0.09051539,0.16081208,0.0,0.0,0.16104133,0.0,0.0,0.11250332,0.0,0.11709267,0.11840449,0.16049102,0.0,0.18276472,0.09138181,0.30862045,0.0,0.0,0.0,0.3671315,0.19284768,0.0,0.0
BID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11393343,0.0,0.0,0.0
NPC1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05659539,0.0,0.0,0.0,0.0,0.0,0.101851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDCD3,0.0,0.0,0.0,0.0,0.0,0.0,0.08696216,0.2246284,0.0,0.11948795,0.0,0.0,0.0,0.0,0.0,0.0740778,0.14416295,0.0,0.10846235,0.0,0.0,0.0,0.0,0.0,0.0,0.059115373,0.0,0.0
CHDH,0.0,0.16809551,0.0,0.0,0.0,0.0,0.21815796,0.0,0.0,0.18819717,0.0,0.0,0.08916573,0.0,0.19715774,0.15418647,0.14376155,0.0,0.17360663,0.12984243,0.0,0.0,0.0,0.0,0.0,0.13183017,0.0,0.0
ATP2C1,0.0,0.0,0.0,0.0,0.0,0.37202877,0.12303529,0.0,0.0,0.07789066,0.0,0.0,0.0,0.0,0.0,0.0,0.08295816,0.0,0.10380946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1,0.0,0.21772878,0.2565653,0.0,0.0,0.0,0.2105099,0.0,0.12977321,0.34508944,0.0,0.0,0.29234013,0.0,0.37027243,0.36779422,0.2556054,0.0,0.27422035,0.3132156,0.2703757,0.0,0.0,0.0,0.0,0.19007178,0.0,0.0
RUFY3,0.0,0.23441254,0.0,0.0,0.0,0.23632182,0.24777786,0.2483965,0.20194232,0.23477189,0.15614037,0.47275746,0.22583833,0.0,0.22427428,0.16053934,0.20393918,0.0,0.26039147,0.2874055,0.28483742,0.20182888,0.38468617,0.0,0.42879593,0.23349155,0.0,0.0
SLC11A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45053533,0.16397902,0.9670818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18491115,0.0,0.0,0.0
WWTR1,0.0,0.0,0.0,0.0,0.6380613,0.4046113,0.3893624,0.24889365,0.0,0.096265115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079658546,0.0,0.30862045,0.0,0.22793318,0.0,0.0,0.129808,0.0,0.0
AGPS,0.0,0.18087482,0.0,0.0,0.0,0.0,0.19841363,0.0,0.0,0.19754197,0.0,0.0,0.15740873,0.0,0.13557105,0.10778744,0.16005394,0.0,0.12061604,0.07852844,0.0,0.0,0.0,0.0,0.0,0.116791464,0.0,0.0
TTC27,0.0,0.0,0.0,0.0,0.0,0.33284938,0.0,0.0,0.0,0.108489744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08119578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDB1,0.0,0.0,0.0,0.0,0.0,0.09051539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46580467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGF,0.0,0.0,0.0,0.0,0.0,1.25569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616677,0.43123674,0.0,0.0,0.40405345,0.0,0.0,0.0,0.0,0.0,0.0
ZRANB1,0.0,0.16297019,0.0,0.0,0.0,0.0,0.1529928,0.0,0.0,0.18236323,0.0,0.0,0.10563065,0.0,0.13301554,0.12604782,0.13750346,0.0,0.15109362,0.15823321,0.065711215,0.0,0.0,0.0,0.0,0.104386285,0.0,0.0
ZFP64,0.0,0.0,0.0,0.0,0.0,0.0,0.050095618,0.0,0.0,0.0746253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNAT1,0.0,0.2416403,0.0,0.0,0.21808782,0.09051539,0.24137653,0.31020343,0.18371399,0.2646397,0.19545671,0.0,0.2142401,0.0,0.21694632,0.16670875,0.25136322,0.0,0.23185945,0.27761894,0.06860999,0.0,0.0,0.0,0.05302134,0.25230244,0.0,0.0
SAMD4A,0.0,0.5302168,0.34824544,0.0,0.0,0.0,0.51540047,0.0,0.5022181,0.5833065,0.53050476,0.22187583,0.48391062,0.0,0.52116865,0.39941567,0.47444043,1.5665871,0.7367444,0.46610376,0.5576539,0.45428264,0.0,0.0,0.0,0.4341342,0.0,0.0
CYP3A43,0.0,0.3119594,0.0,0.0,0.0,0.0,0.16200878,0.0,0.0,0.432532,0.0,0.0,0.17959635,0.0,0.2529762,0.23437352,0.30241272,0.0,0.20487255,0.0,0.0,0.0,0.0,0.0,0.0,0.16936542,0.0,0.0
AQR,0.0,0.0,0.0,0.0,0.0,0.0,0.12507693,0.0,0.0,0.13096566,0.0,0.0,0.09146512,0.0,0.0,0.07739502,0.14695096,0.0,0.09363169,0.041407526,0.0,0.0,0.0,0.0,0.0,0.086152524,0.0,0.0
CPS1,0.0,1.5544207,1.3906602,0.0,0.0,0.0,1.206956,0.26090705,0.85522836,1.8402787,1.3205197,0.0,1.2314813,0.0,1.6812501,1.5826142,1.1246967,0.0,1.5448828,1.1327989,0.5755167,0.0,0.0,0.0,0.3143532,1.2455398,0.0,0.0
C8B,0.0,0.42727405,0.4323231,0.0,0.0,0.0,0.35379717,0.0,0.2122833,0.5098371,0.22125965,0.0,0.41305077,0.0,0.49538404,0.56430304,0.2493507,0.0,0.42104053,0.29877773,0.0,0.0,0.0,0.0,0.0,0.35661066,0.0,0.0
FHL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF10,0.0,0.0,0.0,0.0,0.0,0.0,0.1466322,0.0,0.0,0.12720376,0.0,0.0,0.0,0.0,0.0,0.08903272,0.08280592,0.0,0.12170839,0.15823321,0.17505363,0.0,0.0,0.0,0.0,0.10745701,0.0,0.0
NDUFS1,0.0,0.16773519,0.0,0.0,0.0,0.0,0.18861295,0.0,0.146503,0.17912863,0.0,0.0,0.17827213,0.0,0.16551596,0.15634218,0.1796335,0.0,0.17931569,0.17934632,0.0,0.0,0.0,0.0,0.05302134,0.18801972,0.0,0.0
RB1CC1,0.0,0.32312408,0.24970579,0.0,0.21801266,0.23632182,0.35189068,0.31020343,0.0460264,0.36996067,0.22957444,0.0,0.3139093,0.0,0.3463267,0.25676817,0.24492694,0.0,0.319726,0.35505614,0.14666146,0.0,0.30584526,0.0,0.34746224,0.29959667,0.0,0.0
ERP44,0.0,0.14299835,0.0,0.0,0.0,0.0,0.16375026,0.0,0.0,0.17247671,0.0,0.0,0.15190999,0.0,0.11495015,0.12686858,0.14028622,0.0,0.15508088,0.0,0.0,0.0,0.0,0.0,0.1625511,0.14696681,0.0,0.0
ALAS1,0.0,0.29033142,0.0,0.0,0.0,0.0,0.08148159,0.0,0.0,0.23772971,0.0,0.0,0.16397902,0.0,0.10695658,0.12612739,0.120309025,0.0,0.15309048,0.0,0.0,0.0,0.0,0.0,0.0,0.10510558,0.0,0.0
BIRC3,0.34377155,0.0,0.0,0.0,0.0,0.0,0.0,0.19620693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2246284,0.0,0.08147163,0.0,0.0,0.0,0.0,0.0,0.0,0.11150777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DERA,0.0,0.2319006,0.0,0.0,0.0,0.0,0.1750879,0.0,0.0,0.2621798,0.22957444,0.0,0.17102773,0.0,0.22103868,0.18006928,0.354139,0.0,0.20257348,0.11757356,0.0,0.0,0.0,0.0,0.23173462,0.19757786,0.0,0.0
ABCC2,0.0,0.74293345,0.5637722,0.0,0.0,0.0,0.40747517,0.0,0.06948379,0.64594764,0.60443616,0.0,0.4922733,0.0,0.57646006,0.43048418,0.5543413,0.0,0.41494626,0.70078224,0.0,0.0,0.0,0.0,0.0,0.46032044,0.0,0.0
GCLM,0.0,0.15010521,0.0,0.0,0.0,0.0,0.0974813,0.0,0.0,0.15218794,0.0,0.0,0.087802604,0.0,0.0,0.053551584,0.18585706,0.0,0.023283841,0.107544035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBR2,0.34377155,0.3462712,0.0,0.0,0.2652399,0.22622234,0.3104947,0.33135208,0.21816772,0.36572558,0.35264993,0.23834169,0.35534072,0.0,0.337504,0.24954405,0.27739906,0.33617252,0.3574857,0.38896102,0.30862045,0.111520536,0.26976174,0.0,0.42006034,0.2910121,0.0,0.0
PHF20,0.0,0.0,0.0,0.0,0.0,0.13570695,0.12795348,0.0,0.0,0.12824103,0.0,0.3256362,0.18329339,0.0,0.0,0.05836303,0.20399791,0.0,0.15517834,0.18319505,0.052108753,0.23121391,0.0,0.0,0.0,0.1576325,0.0,0.0
HSD17B6,0.0,0.821978,0.8222043,0.0,0.0,0.0,0.6456331,0.0,0.43850663,0.8648484,0.6120662,0.0,0.69788516,0.0,0.7823976,0.9135922,0.5301896,0.0,0.6695585,0.6496148,0.12154323,0.0,0.0,0.0,0.05302134,0.6291633,0.0,0.0
TYMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11393343,0.0,0.0,0.0
SEC63,0.0,0.2663175,0.0,0.0,0.0,0.0,0.2823078,0.0,0.15110871,0.2851014,0.2551829,0.0,0.278683,0.0,0.27876118,0.2660331,0.26896295,0.0,0.29632366,0.24120454,0.117819965,0.0,0.0,0.0,0.0,0.28730756,0.0,0.0
KPNA6,0.0,0.0,0.0,0.0,0.0,0.0,0.121998295,0.0,0.0,0.15216474,0.0,0.0,0.0,0.0,0.1330244,0.12549737,0.0,0.0,0.1744535,0.0,0.0,0.0,0.0,0.0,0.0,0.1414985,0.0,0.0
CD44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62469643,0.0,0.3095259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIPEP,0.0,0.0,0.0,0.0,0.0,0.15231581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCH,0.0,0.0,0.0,0.99780756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396193,0.5917261,0.0,0.6485315,0.79081035,0.83682346,0.2974643,1.1500975,0.83307874
IFNGR1,0.0,0.0,0.0,0.0,0.0,0.0,0.08904259,0.0,0.0,0.109801404,0.0,0.35607597,0.16397902,0.56524473,0.0,0.0,0.09703395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05302134,0.0,0.0,0.0
VRK2,0.0,0.16497546,0.0,0.0,0.0,0.13570695,0.14462462,0.0,0.0,0.18125288,0.0,0.0,0.14357214,0.0,0.13769308,0.10076354,0.21093738,0.0,0.15464924,0.13492873,0.0,0.0,0.0,0.0,0.4018161,0.12460875,0.0,0.0
TNFRSF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28718296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEZT,0.0,0.20680264,0.0,0.0,0.26999468,0.4360336,0.293637,0.31750205,0.16957167,0.20635295,0.0,0.0,0.16244397,0.0,0.1832092,0.15284249,0.16974105,0.0,0.17954546,0.12325652,0.3178291,0.0,0.33792073,0.0,0.10095533,0.19290367,0.0,0.0
SNX1,0.0,0.2931602,0.0,0.0,0.0,0.13570695,0.23125419,0.0,0.09334525,0.31756985,0.19545671,0.0,0.28743228,0.0,0.29493457,0.21466029,0.24138887,0.0,0.27328914,0.29225582,0.0,0.0,0.0,0.0,0.0,0.21553804,0.0,0.0
BMAL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1154861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCLAF1,0.0,0.16947332,0.0,0.0,0.0,0.5610748,0.16867103,0.0,0.0,0.19063511,0.0,0.0,0.15521756,0.0,0.18154158,0.13901111,0.19650742,0.0,0.20057055,0.15326485,0.0,0.0,0.0,0.0,0.32340658,0.15419832,0.0,0.0
SLC39A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054441135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFB1M,0.0,0.145664,0.0,0.0,0.0,0.0,0.10323755,0.0,0.0,0.1768575,0.0,0.0,0.09342113,0.0,0.12276307,0.09143899,0.13073856,0.0,0.10153014,0.0,0.0,0.0,0.0,0.0,0.0,0.06975112,0.0,0.0
RABEP1,0.0,0.20310399,0.0,0.0,0.0,0.0,0.23125419,0.0,0.20497933,0.22378288,0.0,0.0,0.2156897,0.0,0.20668465,0.1631734,0.20492223,0.0,0.22458199,0.26467186,0.33540002,0.0,0.34720424,0.37271577,0.0,0.3132401,0.0,0.3651449
NUP160,0.0,0.0,0.0,0.0,0.0,0.0,0.1400053,0.0,0.0,0.10654594,0.0,0.0,0.0,0.0,0.0,0.0,0.24916941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30369407,0.0,0.0,0.0
IKZF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29011935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM13B,0.0,0.0,0.0,0.0,0.0,0.30283618,0.19770522,0.2246284,0.083441705,0.13619053,0.0,0.26405984,0.0,0.0,0.0,0.0730896,0.17909129,0.0,0.14982957,0.0,0.0,0.0,0.0,0.0,0.0,0.1364045,0.0,0.0
ARHGAP31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27173817,0.0,0.6378249,0.5986564,0.38537574,0.19297835,0.0,0.7415578
ARID4A,0.0,0.18761286,0.0,0.0,0.0,0.0,0.17699873,0.0,0.0,0.22549313,0.0,0.0,0.18852633,0.0,0.19011709,0.12822884,0.13688219,0.0,0.1952954,0.24195424,0.0,0.0,0.0,0.0,0.0,0.17237985,0.0,0.0
IFT88,0.0,0.2886017,0.0,0.0,0.0,0.0,0.25813025,0.0,0.0,0.30841932,0.18424162,0.0,0.22264467,0.0,0.28795317,0.19450808,0.29683164,0.0,0.24711177,0.24227284,0.0,0.0,0.0,0.0,0.0,0.24108416,0.0,0.0
ZCCHC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10267525,0.0,0.0,0.0,0.0,0.0,0.0,0.0953514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC7,0.0,0.0,0.0,0.0,0.5960998,0.23632182,0.22435006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT8,0.81465185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3650223,0.0,0.0,0.0
UBA6,0.0,0.0,0.0,0.0,0.0,0.13570695,0.110028155,0.0,0.0,0.12193871,0.0,0.0,0.09342113,0.0,0.0,0.046434596,0.19482985,0.0,0.09139203,0.09227375,0.0,0.0,0.0,0.0,0.0,0.13183017,0.0,0.0
GAB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8873032,0.23908602,0.7473119,0.0,0.0,0.0,0.0,0.0,0.0,0.2521493,0.0,0.0,0.0,0.44270018,0.0,0.0,0.0
ATP6V0A1,0.0,0.0,0.0,0.0,0.0,0.0,0.05652659,0.0,0.0,0.12183459,0.0,0.0,0.1297321,0.0,0.0,0.099809825,0.10396446,0.0,0.06961115,0.15662858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIAS1,0.59911823,0.40191358,0.19230828,0.0,0.56937855,0.44448626,0.44302648,0.55843973,0.47102386,0.42328075,0.36916637,0.9503721,0.48691997,0.8779554,0.3622915,0.27733147,0.48734677,0.34493917,0.38665658,0.38719332,0.3757649,0.5079094,0.54352486,0.4281471,0.8077326,0.4213199,0.054324515,0.40052682
SLC4A7,0.0,0.0,0.0,0.0,0.0,0.0,0.06951344,0.5141813,0.0,0.0,0.0,0.34490913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APBA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988938,0.0
RNF19A,0.0,0.24674857,0.0,0.0,0.56165993,0.47865582,0.3722943,0.49758556,0.0,0.27045378,0.23712087,0.0,0.26850554,0.0,0.2720826,0.180756,0.28912532,0.36055282,0.30627254,0.25009432,0.052108753,0.15292247,0.0,0.0,0.10095533,0.24597082,0.0,0.0
PEX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050849795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3YL1,0.0,0.0,0.0,0.0,0.5627543,0.40345106,0.16435719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCL,0.0,0.16639933,0.0,0.0,0.0,0.3946498,0.1750879,0.0,0.25701338,0.16368312,0.0,0.0,0.11928104,0.0,0.14215332,0.10206169,0.12871635,1.0205148,0.4253168,0.22914684,0.0,0.34016997,0.0,0.0,0.3950807,0.1789358,0.0,0.0
RFC1,0.0,0.0,0.0,0.0,0.0,0.0,0.12303529,0.0,0.0,0.13895307,0.0,0.0,0.071471736,0.0,0.0,0.080788404,0.21029674,0.0,0.08591004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D23,0.0,0.0,0.0,0.0,0.0,0.2428312,0.10367946,0.0,0.0,0.1362277,0.0,0.0,0.0,0.0,0.0,0.06166825,0.11187981,0.0,0.059777383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUL3,0.0,0.35040274,0.0,0.0,0.3020127,0.38586432,0.3567564,0.40793866,0.31891757,0.38182917,0.3065137,0.0,0.34146008,0.0,0.34362242,0.27317357,0.36531508,0.0,0.32373524,0.37913436,0.28425133,0.0,0.27201122,0.20160508,0.05302134,0.33193484,0.0,0.0
CASR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83295625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120033614,0.0,0.0,0.0,0.0,0.0,0.04321075,0.09588872,0.0,0.058248267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO42,0.0,0.13650243,0.0,0.0,0.0,0.09051539,0.1529928,0.0,0.22087105,0.15453258,0.0,0.0,0.1297321,0.0,0.0,0.098195,0.15611625,0.0,0.14596274,0.041407526,0.0,0.0,0.0,0.0,0.05302134,0.14237633,0.0,0.0
BOD1L1,0.0,0.0,0.0,0.0,0.0,0.22622234,0.110028155,0.0,0.0,0.1282081,0.0,0.0,0.098699376,0.0,0.0,0.068739094,0.13100451,0.0,0.10638735,0.083044484,0.0,0.0,0.0,0.0,0.0,0.086327404,0.0,0.0
TLL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993281,0.0,0.6073544,0.0,0.0,0.0,0.0,0.0
TRIO,0.81465185,0.61208,0.4914534,0.0,0.555786,0.79954493,0.5725829,0.31750205,0.64474237,0.6198976,0.55557454,0.760013,0.606752,0.5441052,0.60293365,0.45927152,0.7201239,0.42977569,0.5868006,0.6000637,0.7091528,0.5000913,0.57511014,0.6029337,0.7582221,0.6291633,0.0,0.6065148
CLEC16A,0.0,0.22301239,0.0,0.0,0.0,0.28802276,0.22448072,0.0,0.0,0.23529911,0.14174965,0.0,0.19331515,0.0,0.20771872,0.16217011,0.19743262,0.0,0.20228666,0.27200595,0.15544517,0.0,0.0,0.0,0.23173462,0.22135802,0.0,0.0
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3478141,0.08534689,0.93027806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16695477,0.0,0.0,0.0
CDH1,0.0,0.20288691,0.0,0.0,0.369546,0.0,0.34952283,0.34057936,0.0,0.26242197,0.26259524,0.0,0.15521756,0.0,0.27115473,0.27502406,0.16116562,0.0,0.22458199,0.16178246,0.0,0.0,0.0,0.0,0.0,0.1667191,0.0,0.0
DNAH5,0.0,0.20631023,0.0,0.0,0.0,0.0,0.2530486,0.0,0.0,0.28455013,0.0,0.0,0.12134611,0.0,0.24661095,0.23198843,0.18378943,0.0,0.22685453,0.16405705,0.0,0.0,0.0,0.0,0.0,0.13009548,0.0,0.0
ZFYVE16,0.0,0.0,0.0,0.0,0.0,0.0,0.10836912,0.0,0.053963583,0.14917417,0.0,0.357362,0.17376113,0.0,0.0,0.0908045,0.15505487,0.0,0.13898262,0.10334161,0.0,0.0,0.0,0.0,0.0,0.14419636,0.0,0.0
C6,0.0,0.94855094,0.848315,0.0,0.7620046,0.09051539,0.9221049,1.0386796,0.48395407,0.9702124,0.8078179,0.0,0.801019,0.0,0.91278017,0.8893721,0.81300867,0.0,0.8468817,0.71089035,0.25238234,0.0,0.0,0.0,0.0,0.66238284,0.0,0.0
RAI14,0.0,0.15658134,0.0,0.0,0.0,0.09051539,0.15826374,0.0,0.0,0.19295034,0.0,0.0,0.097733974,0.0,0.13714458,0.12346124,0.1561451,0.2671824,0.20500517,0.08390076,0.059826277,0.0,0.0,0.0,0.0,0.15605491,0.0,0.0
STAU2,0.0,0.2534274,0.0,0.0,0.0,0.0,0.22435006,0.26325577,0.0460264,0.25521564,0.21444763,0.0,0.2174792,0.0,0.20566086,0.16534,0.25456458,0.0,0.22600845,0.24921997,0.23479632,0.0,0.3576771,0.20779857,0.30369407,0.27503818,0.0,0.0
INPP4A,0.3502787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48418936,0.0,0.294159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950807,0.0,0.0,0.0
MYO16,0.0,0.22989252,0.0,0.0,0.0,0.0,0.1433337,0.0,0.0,0.28608686,0.0,0.0,0.15740873,0.0,0.18609843,0.13898933,0.17410724,0.0,0.17438775,0.20659903,0.0,0.0,0.0,0.0,0.0,0.088492624,0.0,0.0
