,AntiB,C-Hepato,C-Hepato2,CD4T,Chol,Chol--Stellate-Doublet,Chol-Doublet,CholMucus,Fibroblast,Hepato-Doublet,I-Hepato,Kupffer,Kupffer-Doublet,Monocyte,P-Hepato,P-Hepato2,Prolif,Stellate,Stellate-Doublet,Tcell-Doublet,VSMC,aStellate,cvEndo,cvLSEC,cvLSEC--Mac,cvLSEC-Doublet,lrNK,ppLSEC
ENSG00000080815,0.0,0.0,0.0,0.0,0.0,0.16712923,0.16375026,0.18471944,0.0,0.12085423,0.0,0.0,0.18233822,0.35768497,0.0,0.07599698,0.071317255,0.0,0.1322111,0.13773176,0.0,0.0,0.0,0.0,0.38537574,0.0,0.0,0.0
ENSG00000080824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21894923,0.06508395,0.0,0.0,0.0,0.0,0.0,0.0,0.073759675,0.0,0.0,0.032567017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000080839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000080845,0.0,0.0,0.0,0.0,0.0,0.0,0.06285844,0.0,0.0,0.07086874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07090105,0.0,0.0,0.0,0.0,0.0,0.05302134,0.0,0.0,0.0
ENSG00000081014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077225655,0.0,0.0,0.0,0.0,0.0,0.0,0.09239143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081026,0.0,0.4564203,0.33313456,0.0,0.26490495,0.13570695,0.47070312,0.5613355,0.16748877,0.5033538,0.36207047,0.0,0.33813766,0.0,0.46298692,0.38902044,0.5497614,0.0,0.44478437,0.4243372,0.0,0.0,0.0,0.0,0.30369407,0.39766198,0.0,0.0
ENSG00000081041,0.0,0.38649252,0.31220487,0.0,0.0,0.0,0.25813025,0.0,0.09541665,0.44289353,0.0,0.0,0.3139093,0.0,0.41752663,0.38235962,0.43570414,0.0,0.3736811,0.29528934,0.0,0.0,0.0,0.0,0.0,0.23261859,0.0,0.0
ENSG00000081052,0.0,0.0,0.0,0.0,0.0,0.7536721,0.0,0.3112253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6840237,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081154,0.0,0.0,0.0,0.0,0.0,0.28802276,0.0,0.0,0.0,0.07226228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081189,0.89708054,0.0,0.0,0.0,0.0,0.23354852,0.0,0.0,0.19311696,0.0,0.0,0.7069264,0.10699094,0.8355367,0.0,0.0,0.0,0.0,0.0,0.0,0.6591151,0.0,0.37003776,0.6889241,0.5992702,0.27515242,0.0,0.8793957
ENSG00000081237,0.0,0.0,0.0,1.3863693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91307783,0.29661992,1.112126,0.0,0.0,0.0,0.0,0.0,0.23715466,0.0,0.0,0.0,0.0,0.5425148,0.0,1.449092,0.0
ENSG00000081307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06850117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081320,0.0,0.0,0.0,0.506333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550764,0.0,0.0,0.0
ENSG00000081377,0.0,0.44759607,0.165235,0.0,0.0,0.0,0.38426214,0.18996313,0.14329365,0.46338734,0.34210885,0.0,0.27701253,0.0,0.369684,0.29215205,0.19919199,0.0,0.36418697,0.3868084,0.0,0.0,0.0,0.0,0.0,0.34563154,0.0,0.0
ENSG00000081803,0.0,0.3090679,0.0,0.0,0.41646945,0.47865582,0.40276128,0.5506063,0.16774847,0.3313244,0.33476672,0.0,0.20511056,0.0,0.3154318,0.27079466,0.35096753,0.33807996,0.37644935,0.28502834,0.06860999,0.0,0.63243496,0.4296351,0.5425148,0.39682257,0.0,0.49438426
ENSG00000081913,0.0,0.7112293,0.5376606,0.0,0.30073136,0.0,0.5553635,0.4462421,0.4031124,0.754799,0.64371866,0.0,0.5488117,0.0,0.64291555,0.5169213,0.7207247,0.4867732,0.5814821,0.614787,0.30862045,0.0,0.2134946,0.0,0.1941643,0.5644257,0.0,0.0
ENSG00000081923,0.0,0.0,0.0,0.0,0.0,0.0,0.15050125,0.360159,0.17220473,0.08175486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29552123,0.0,0.0,0.4351421,0.39693528,0.19580226,0.0,0.40355757
ENSG00000082068,0.0,0.36606008,0.23067817,0.0,0.34650865,0.76022065,0.3817317,0.3326313,0.37345716,0.3976105,0.3228785,0.5012781,0.372733,0.3151311,0.3495983,0.2627384,0.42513025,0.0,0.35110295,0.37583345,0.36946607,0.11256671,0.32471183,0.2621075,0.11393343,0.35646078,0.0,0.0
ENSG00000082146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053622086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082212,0.0,0.0,0.0,0.0,0.0,0.13570695,0.0,0.0,0.0,0.0,0.0,0.51445174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05302134,0.0,0.0,0.0
ENSG00000082258,0.0,0.20106542,0.0,0.0,0.0,0.22622234,0.22195,0.0,0.0,0.22102642,0.0,0.0,0.16851433,0.0,0.20140062,0.13997586,0.19142583,0.0,0.17112544,0.15971822,0.0,0.0,0.0,0.0,0.0,0.19284768,0.0,0.0
ENSG00000082269,0.0,0.0,0.0,0.0,0.12547804,0.28802276,0.15903935,0.32366917,0.0,0.111629575,0.0,0.0,0.08582329,0.0,0.0,0.0,0.074566245,0.0,0.10626341,0.0,0.0,0.0,0.0,0.0,0.17871328,0.14696681,0.0,0.0
ENSG00000082397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186611,0.045276403,0.73627335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44035548,0.0,0.0,0.0
ENSG00000082438,0.88478976,1.2070184,0.8403742,0.0,0.63993716,0.0,0.913022,0.74083906,0.79406315,1.158776,0.99083406,0.0,0.8421878,0.0,0.9527304,0.8529088,0.9451027,0.23647302,0.91419303,0.7364234,0.28425133,0.0,0.0,0.0,0.0,0.8111232,0.0,0.0
ENSG00000082641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069407254,0.0,0.0,0.0,0.0,0.0,0.10248831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082701,0.34377155,0.38585085,0.0,0.0,0.4315514,0.48248667,0.3609475,0.34953657,0.30067775,0.4015864,0.32403946,0.4698162,0.3787139,0.39023435,0.35614005,0.27637208,0.43935373,0.3758333,0.42904562,0.4235388,0.571288,0.37770063,0.5758189,0.5400404,0.42954832,0.42226785,0.0,0.5192313
ENSG00000082781,0.0,0.14084983,0.0,0.0,0.18752751,0.38586432,0.23257783,0.2367261,0.0,0.17951554,0.0,0.0,0.16529658,0.0,0.18641154,0.1451346,0.13498092,0.0,0.158434,0.12502545,0.0,0.0,0.0,0.0,0.0,0.18198884,0.0,0.0
ENSG00000082805,0.53810513,0.5616052,0.39602646,0.0,0.60865664,0.26890436,0.6282953,0.5141813,0.5781298,0.6200464,0.549856,0.5892124,0.56157815,0.58478034,0.5624158,0.44269806,0.5805354,0.5116269,0.58076966,0.655005,0.6219132,0.41908014,0.5443944,0.60430014,0.8213296,0.57972425,0.0,0.6727878
ENSG00000082898,0.0,0.14835936,0.0,0.0,0.0,0.5990752,0.1709911,0.0,0.1516175,0.17932187,0.0,0.0,0.18704097,0.0,0.12824103,0.11868815,0.5223837,0.0,0.15239137,0.20090646,0.0,0.0,0.0,0.0,0.0,0.18042488,0.0,0.0
ENSG00000082996,0.0,0.31733698,0.0,0.0,0.2468739,0.09051539,0.31215572,0.31328958,0.19347008,0.3986794,0.3186755,0.760013,0.39393234,0.80989,0.36363456,0.3078491,0.36963782,0.0,0.32230365,0.31209567,0.27173817,0.0,0.0,0.0,0.6874329,0.35444978,0.0,0.0
ENSG00000083067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08210411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083097,0.0,0.19006273,0.0,0.0,0.21583429,0.5610748,0.20142098,0.32456997,0.10916038,0.22419854,0.0,0.0,0.1648596,0.0,0.20302123,0.15729117,0.17664729,0.0,0.18503731,0.08831103,0.0,0.0,0.0,0.0,0.2550764,0.14972238,0.0,0.0
ENSG00000083099,0.0,0.0,0.0,0.0,0.0,0.3268372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083123,0.0,0.7599877,0.4478168,0.0,0.24106756,0.15231581,0.55804,0.22541657,0.29430237,0.7472144,0.69889635,0.0,0.5557021,0.0,0.6267187,0.48936242,0.53870326,0.0,0.53047323,0.58395725,0.0,0.0,0.0,0.0,0.14114296,0.49149838,0.0,0.0
ENSG00000083168,0.0,0.2865718,0.0,0.0,0.0,0.28802276,0.34327993,0.32078907,0.351829,0.312766,0.21444763,0.27234358,0.28743228,0.33347094,0.2894007,0.22738552,0.33698025,0.18325971,0.28120872,0.36862135,0.403525,0.0,0.53768307,0.3523988,0.2926467,0.36831835,0.0,0.45970124
ENSG00000083290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26641923,0.0,0.0,0.0
ENSG00000083307,0.0,0.0,0.0,0.0,0.5015778,0.0,0.109934315,0.36002794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083312,0.0,0.17263347,0.0,0.0,0.0,0.0,0.16200878,0.21894923,0.14201534,0.17747116,0.0,0.0,0.18947576,0.0,0.15446083,0.12385544,0.2158576,0.0,0.15907943,0.019529156,0.26395428,0.0,0.0,0.31906003,0.0,0.24024029,0.0,0.0
ENSG00000083535,0.3105919,0.36213675,0.0,0.0,0.34189475,0.13570695,0.3609475,0.49758556,0.17016172,0.39732847,0.3487976,0.0,0.31920552,0.0,0.33854216,0.2623009,0.37753832,0.0,0.3366472,0.32620823,0.26619208,0.0,0.27885932,0.27705157,0.44035548,0.3662267,0.0,0.25653222
ENSG00000083544,0.0,0.1899451,0.0,0.0,0.0,0.40345106,0.2089712,0.0,0.0,0.22997215,0.0,0.0,0.18704097,0.0,0.1914037,0.13859382,0.2519226,0.0,0.19393924,0.19549584,0.298549,0.0,0.0,0.0,0.0,0.18198884,0.0,0.0
ENSG00000083642,0.0,0.19103235,0.0,0.0,0.0,0.46987033,0.22448072,0.21967359,0.053963583,0.21246952,0.16391167,0.0,0.17376113,0.0,0.18453142,0.14241698,0.4059159,0.0,0.2469204,0.13013896,0.13432121,0.0,0.0,0.0,0.30369407,0.21800278,0.0,0.0
ENSG00000083799,0.0,0.0,0.0,0.0,0.0,0.13570695,0.0,0.0,0.0,0.084363475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083807,0.0,0.28756756,0.31039754,0.0,0.0,0.0,0.22435006,0.0,0.0759261,0.26190355,0.21059445,0.0,0.3295203,0.0,0.26036054,0.42006266,0.17749298,0.0,0.29049748,0.2881093,0.0,0.0,0.0,0.0,0.0,0.219158,0.0,0.0
ENSG00000083828,0.0,0.0,0.0,0.0,0.0,0.0,0.13724828,0.0,0.0,0.11881281,0.0,0.0,0.0,0.0,0.0,0.0,0.1276167,0.0,0.0943748,0.0,0.0,0.0,0.0,0.0,0.10095533,0.086327404,0.0,0.0
ENSG00000083857,0.0,0.0,0.0,0.0,0.0,0.09051539,0.10272276,0.31328958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15522751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083896,0.0,0.11207104,0.0,0.0,0.09457358,0.0,0.1750879,0.21894923,0.0,0.14952053,0.0,0.0,0.16244397,0.0,0.120033614,0.09208249,0.12667826,0.0,0.13305604,0.14613688,0.0,0.0,0.0,0.0,0.0,0.12460875,0.0,0.0
ENSG00000084070,0.88478976,0.0,0.0,0.15780699,0.0,0.0,0.09732938,0.0,0.0,0.15403172,0.0,0.6775219,0.28743228,0.83307874,0.0,0.08874606,0.12343055,0.0,0.07002936,0.14882198,0.0,0.0,0.0,0.0,0.6874329,0.15533835,0.0,0.0
ENSG00000084073,0.0,0.0,0.0,0.0,0.0,0.13570695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053722937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084110,0.0,0.0,0.2567972,0.0,0.0,0.0,0.24952833,0.0,0.0,0.24431595,0.0,0.0,0.18595959,0.0,0.5513328,0.3762746,0.08238779,0.0,0.2931388,0.3028998,0.0,0.0,0.0,0.0,0.0,0.2390573,0.0,0.0
ENSG00000084112,0.0,0.0,0.0,0.0,0.0,0.0,0.10836912,0.0,0.0,0.0815248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11393343,0.0,0.0,0.0
ENSG00000084234,0.0,0.17504185,0.0,0.0,0.0,0.0,0.16967148,0.18996313,0.0,0.15062995,0.0,0.0,0.2021154,0.0,0.10226016,0.18314892,0.16115126,0.0,0.112288624,0.03832412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084674,0.7919646,1.4646909,1.795367,0.8009425,0.93233764,0.5284923,1.395452,0.5798106,1.2966843,1.425627,1.5566415,0.6460865,1.4155326,0.70796984,1.5156541,2.2167196,1.309628,0.66056794,1.4760797,1.349977,0.98095965,0.66299015,0.620577,0.5467224,0.3950807,1.305691,0.64961886,0.6165441
ENSG00000084676,0.0,0.3758691,0.24427997,0.30166832,0.36689478,0.5997037,0.4042397,0.31328958,0.36270326,0.4028631,0.31338856,0.47275746,0.41611648,0.4354304,0.3720141,0.29673836,0.34175393,0.5682135,0.44785687,0.45888525,0.28030223,0.46393448,0.57851803,0.739728,0.6874329,0.48520753,0.71060276,0.6429691
ENSG00000084733,0.0,0.24200024,0.0,0.0,0.30160084,0.40946323,0.30513513,0.3177055,0.1474073,0.26268196,0.0,0.68027544,0.30710664,0.60642004,0.22269446,0.18170285,0.18389405,0.0,0.22501385,0.26459098,0.065711215,0.0,0.27885932,0.0,0.1625511,0.2647983,0.0,0.0
ENSG00000084734,0.0,0.3192886,0.3364151,0.0,0.0,0.0,0.23943113,0.0,0.0,0.32299423,0.3065137,0.0,0.31852192,0.0,0.3251022,0.2463972,0.21894795,0.0,0.26272973,0.32810205,0.0,0.0,0.0,0.0,0.0,0.26970613,0.0,0.0
ENSG00000084754,0.0,0.30162248,0.0,0.0,0.0,0.09051539,0.2579127,0.0,0.0,0.26987854,0.0,0.0,0.22653194,0.0,0.26332548,0.228359,0.28535748,0.0,0.28234756,0.29481488,0.0,0.0,0.0,0.0,0.0,0.218469,0.0,0.0
ENSG00000085224,0.0,0.34196123,0.27282953,0.0,0.3487669,0.37202877,0.34398052,0.31954843,0.11103829,0.36007708,0.32340518,0.3569752,0.3269251,0.40306294,0.32649434,0.25010237,0.37644547,0.4266109,0.35953724,0.38260186,0.39886922,0.30560112,0.38739863,0.48220128,0.50307703,0.38866764,0.54528874,0.38364032
ENSG00000085276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49374783,0.0,0.4701392,0.10748013,0.0,1.3950856
ENSG00000085365,0.0,0.0,0.0,0.0,0.0,0.09051539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111867085,0.0,0.0,0.0,0.0,0.0,0.0,0.036583394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10258564,0.0,0.0,0.0,0.0,0.0,0.0,0.10917049,0.0,0.099392846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950807,0.0,0.0,0.0
ENSG00000085511,0.0,0.0,0.0,0.0,0.0,0.0,0.029222194,0.0,0.0,0.116607405,0.0,0.0,0.0,0.0,0.0,0.0,0.16659907,0.0,0.08199027,0.0,0.0,0.0,0.0,0.0,0.18841822,0.0,0.0,0.0
ENSG00000085563,0.0,0.0,0.0,0.0,0.27236834,0.0,0.2211614,0.32366917,0.0,0.09324678,0.0,0.0,0.0,0.0,0.0,0.0629822,0.1671672,0.0,0.0,0.021251764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05248758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077225655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08059619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085733,0.0,0.0,0.0,0.0,0.0,0.13570695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085788,0.0,0.0,0.0,0.0,0.0,0.3268372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085832,0.5401897,0.28219578,0.0,0.28532666,0.23654565,0.38586432,0.27749604,0.32456997,0.28324375,0.29329005,0.25333056,0.5335475,0.3021505,0.483513,0.24216951,0.18187267,0.2940433,0.37734008,0.31395072,0.37122226,0.84333414,0.28927422,0.6637428,0.8003154,0.6416296,0.3777728,0.0,0.4000397
ENSG00000085871,0.0,0.14144342,0.0,0.0,0.0,0.0,0.14652456,0.0,0.0,0.15921062,0.0,0.0,0.08582329,0.0,0.0,0.114259884,0.14635052,0.0,0.07710269,0.12325652,0.0,0.0,0.0,0.0,0.10095533,0.103120334,0.0,0.0
ENSG00000085982,0.0,0.1951124,0.0,0.0,0.0,0.5664927,0.1955334,0.0,0.0,0.226356,0.0,0.0,0.16992797,0.0,0.20552655,0.14919089,0.19599563,0.0,0.20520237,0.1718393,0.0,0.0,0.0,0.0,0.10095533,0.1678763,0.0,0.0
ENSG00000086015,0.0,0.17202313,0.0,0.0,0.0,0.0,0.09732938,0.0,0.0,0.18096508,0.0,0.0,0.13069141,0.0,0.12675975,0.09910568,0.29433888,0.0,0.15721893,0.1526517,0.0,0.0,0.0,0.0,0.0,0.10718608,0.0,0.0
ENSG00000086062,0.0,0.30900782,0.0,0.0,0.0,0.13570695,0.27749604,0.0,0.1446664,0.32597533,0.0,0.0,0.3170326,0.0,0.28693405,0.2729794,0.24554235,0.0,0.32175654,0.27922654,0.1525464,0.0,0.3781728,0.0,0.14469332,0.28658906,0.0,0.0
ENSG00000086102,0.0,0.37102515,0.2842651,0.0,0.0,0.23354852,0.31674147,0.0,0.18134801,0.39898834,0.34389094,0.0,0.32806134,0.0,0.37391385,0.2781272,0.34719747,0.0,0.34373528,0.36671212,0.0,0.0,0.0,0.0,0.10095533,0.27369362,0.0,0.0
ENSG00000086200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082236126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084363475,0.0,0.0,0.0,0.0,0.0,0.0,0.10388654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086300,0.0,0.0,0.0,0.0,0.0,0.0,0.13450724,0.0,0.0,0.111698225,0.0,0.0,0.10429366,0.0,0.0,0.0,0.0,0.0,0.0,0.08123342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086475,0.0,0.0,0.0,0.0,0.0,0.09051539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18675779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22698379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086666,0.34793943,0.48316067,0.36494282,0.0,0.2602592,0.13570695,0.4742422,0.32456997,0.32775497,0.5330925,0.42865327,0.29697487,0.4621882,0.0,0.50267184,0.4031865,0.35906857,0.0,0.46172827,0.48090875,0.31397396,0.0,0.0,0.0,0.37332937,0.46824783,0.0,0.0
ENSG00000086696,0.0,0.21924445,0.12197594,0.0,0.3479092,0.38863763,0.32820618,0.26325577,0.0,0.33427256,0.0,0.0,0.2295575,0.0,0.33041298,0.21532838,0.274593,0.0,0.22763106,0.3795021,0.0,0.0,0.0,0.0,0.0,0.16510512,0.0,0.0
ENSG00000086758,0.0,0.26559415,0.0,0.0,0.0,0.0,0.21815796,0.29272798,0.27425003,0.26288453,0.0,0.0,0.25501934,0.0,0.2526228,0.18666056,0.29259187,0.0,0.2302514,0.29599902,0.0,0.0,0.22232763,0.0,0.18491115,0.25666463,0.0,0.0
ENSG00000087086,0.6055682,0.39350057,0.6627243,0.8561568,0.49711218,0.22622234,0.3878332,0.3703071,0.5863639,0.2825268,0.48707545,1.1157589,0.65203065,1.0131946,0.35745883,1.0005362,0.43692946,0.5762893,0.52918476,0.47310942,0.44765788,0.56246996,0.6960423,0.55211353,0.6871606,0.4199433,0.8721663,0.5740789
ENSG00000087095,0.3502787,0.21714732,0.0,0.0,0.24866356,0.0,0.23125419,0.21967359,0.0,0.24096741,0.0,0.3179092,0.20689924,0.0,0.2127531,0.14866596,0.16608152,0.0,0.18646544,0.19404408,0.0,0.0,0.32315454,0.6429691,0.6438829,0.33414572,0.0,0.35460854
ENSG00000087116,0.0,0.0,0.0,0.0,0.0,0.8085093,0.0,0.0,0.0,0.0,0.0,0.55473137,0.0,0.0,0.0,0.0,0.0,1.2608572,0.3472427,0.0,0.0,1.3525782,0.0,0.0,0.14469332,0.0,0.0,0.0
ENSG00000087206,0.0,0.11311816,0.0,0.0,0.0,0.0,0.14728124,0.0,0.0,0.15216474,0.0,0.0,0.0,0.0,0.08244954,0.091683686,0.19063972,0.0,0.12807064,0.08827536,0.0,0.0,0.0,0.0,0.0,0.16426247,0.0,0.0
ENSG00000087258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09191321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07723758,0.0,0.0,0.09342113,0.0,0.0,0.0,0.108763844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087274,0.0,0.10232827,0.0,0.0,0.0,0.23354852,0.16185111,0.20219742,0.08699544,0.14399876,0.0,0.0,0.15740873,0.0,0.0,0.10241501,0.14031851,0.3963445,0.1878806,0.13514224,0.31886557,0.0,0.0,0.0,0.28583628,0.19496611,0.0,0.0
ENSG00000087299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049581364,0.0,0.0,0.0,0.0,0.0,0.0,0.09813546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078446746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32456997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087365,0.0,0.0,0.0,0.0,0.0,0.13570695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15262485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087460,0.0,0.0,0.0,0.0,0.0,0.46987033,0.116846114,0.2199404,0.0,0.078706436,0.0,0.0,0.0,0.0,0.0,0.081241496,0.11931373,0.0,0.087958574,0.0,0.26658794,0.0,0.0,0.0,0.42006034,0.1605232,0.0,0.23737535
ENSG00000087470,0.0,0.0,0.0,0.0,0.0,0.15231581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28937355,0.0,0.0,0.0
ENSG00000087502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06850117,0.0,0.0,0.0,0.0,0.0,0.0,0.07070555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
