,AT1,AT2,Artery_cell,B_cell,CD4T,CD8T,Capillary_Cell,Cilia,Club/Basal,DC1,DC2,Fibroblast,Lymphatic_Cell,Macrophage,Mast_cell,Mono,NK/NKT,Neutrophil,Plasma_cell,Prolif.immune,SM/Pericyte,Vein_cell
KGD4,0.0,0.4511245243774623,0.0,0.0,0.0,0.0,0.0,0.0,0.11175292793398572,0.2641468860652919,0.0,0.0,0.0,0.32905556898309457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10815931375472633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15375876158876164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17038715950283675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCLN,0.5689228763979299,0.4055777831191798,0.37455162281702686,0.0,0.0,0.0,0.0,0.0,0.14144814807609452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301518659825875,0.0,0.0,0.0,0.0,0.23163505452622074,0.0,0.0,0.0,0.0,0.0,0.0
BDP1,0.0,0.2929040143208863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646813330234958,0.3431464094084773,0.0,0.0,0.2140497397298284,0.0,0.21884222518532107,0.0,0.0,0.0,0.43818713801179154,0.0,0.0
MAP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38260267990652075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68156334275136,0.0
TNPO1,0.0,0.23179157896434605,0.0,0.0,0.0,0.0,0.0,0.0,0.1399604707649103,0.3606399168864412,0.43295310854000246,0.0,0.0,0.399616721136859,0.0,0.214717611000138,0.0,0.0,0.0,0.2908780155958395,0.0,0.0
FCHO2,0.3911577139655471,0.6571585556898545,0.5247935505546936,0.0,0.0,0.0,0.0,0.0,0.11416501142065873,0.30187047939887374,1.0123476791780923,0.0,0.35867145071621165,0.4746666648902425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34701629591098637
BTF3,0.48950104173622455,1.0666444752102124,1.0147841098671324,1.3041228779845866,1.3924600934357474,0.0,0.8508428830711694,0.0,1.1954396488367471,1.2750540859001578,0.9909379725966865,0.9512794600839913,1.0930460554866457,1.1835109151799155,1.5207648915009677,1.2577484378991466,1.3013924670346517,0.0,0.7447846360182724,1.1266923159455544,1.322973849622653,0.9759125975492315
ARHGEF28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19137377615611645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEXB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904559063480816,0.6166814492123621,0.0,0.0,0.993798968646372,0.0,0.2646456355595637,0.0,0.0,0.0,0.0,0.0,0.0
NSA2,0.0,0.520238529193372,0.0,0.6341173293555502,0.5965135038132676,0.0,0.0,0.0,0.48722629779658566,0.5729468823785342,0.4407554747071448,0.0,0.0,0.5429639985425014,0.7444485145636834,0.5300269191832854,0.48735226758034855,0.0,0.22779901880249287,0.5166838713343587,0.0,0.0
HMGCR,0.0,0.21317894624617634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERT1,0.0,0.39219280877456586,0.0,0.0,0.0,0.0,0.0,0.0,0.22081967588478124,0.5592864001480812,0.46858573431122225,0.0,0.6949616020759735,0.7270745237115452,0.5258768139225519,0.7734758067486532,0.0,0.0,0.0,0.34900351381304606,0.0,0.0
POLK,0.0,0.17420574021842722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21649424984528418,0.2081899385507186,0.0,0.0,0.20805778533047162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQGAP2,0.0,0.0,0.0,0.0,1.6208610688381357,1.8093758249016736,0.0,0.0,0.0,1.0974940653696654,1.7041292520328084,0.0,0.0,0.7684501758242244,0.8634745142622013,0.9038155789115603,1.6415082114341197,0.0,0.2977412568240074,1.2771877714586173,0.0,0.0
F2R,0.0,0.0,0.8989722554976587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611681744344172
AGGF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12966103215714406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12003492658708653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCA,0.4083569340380965,0.677966122585556,0.5654788845724865,0.5445783642021667,0.6204647446055356,0.0,0.0,0.0,0.43179140862978266,0.7307922523034366,0.5853777661922833,0.5300685506658912,0.7017988952051086,0.863234303251212,0.7452057714599782,0.6528805873313902,0.6681362979793168,0.0,0.39746161337994396,0.7033622243729435,0.7271155162007312,0.5889220441605124
AP3B1,0.0,0.26693442258028577,0.4947233593158102,0.6328260658503027,0.0,0.0,0.0,0.0,0.1917622483290239,0.6472889970007017,0.6582099281277803,0.0,0.0,0.5641578431953833,0.0,0.6630135944254002,0.5744648642674178,0.0,0.2308807511307798,0.6072125019461211,0.0,0.3819641964793077
SCAMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14643743156835254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL2,0.0,0.0,0.35713463694644854,0.0,0.0,0.0,0.0,0.0,0.0,0.2775812115589013,0.7821311985254615,0.0,0.0,0.18520382695790338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3119784331213723
ARSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2645742696791889,0.43010585482367664,0.0,0.0,0.19849829707351352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TENT2,0.0,0.1901783043088019,0.27762612179090945,0.5350285130402428,0.0,0.0,0.0,0.0,0.0,0.4684562862005897,0.7078691035616872,0.0,0.0,0.4067357793749968,0.0,0.44698849647349037,0.574808778751859,0.0,0.0,0.41316208823300027,0.0,0.0
SERINC5,0.515265402060201,0.313439313617512,0.0,0.0,0.7314597055790789,0.0,0.0,0.0,0.034573814162789054,0.39745002813935854,0.4808263980313723,0.0,0.97495640099091,0.2525706982485426,0.0,0.3560556338303766,0.0,0.0,0.0,0.31588879877946624,0.0,0.0
ZFYVE16,0.0,0.15376035053726783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3062056402774319,0.35790137651260884,0.0,0.0,0.26610690618412686,0.0,0.37435653190495305,0.0,0.0,0.0,0.0,0.0,0.0
DHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3961567966225129,0.0,0.0
MSH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18149059102467602,0.0,0.0,0.0,0.0,0.0,0.265566658683966,0.0,0.0
SSBP2,0.3874914457665378,0.19662260235541437,0.6121236298178075,0.37744025433286527,0.0,0.0,0.5318231370927349,0.0,0.4247198752797541,0.3787911554942047,0.8539332896224363,0.7006866519142876,0.7127048826751167,0.0,0.0,0.5739130294221271,0.0,0.0,0.0,0.20061806942277474,1.04863493305768,0.3543577486329855
RPS23,1.1089477940891892,2.375405930142819,2.021813433574311,3.572820988437982,2.9893333717025747,1.911240009960193,1.29718125994341,0.0,2.540039190053373,2.6589990251245417,2.386292308659191,2.074013948677561,2.402278175049627,2.3718129956237055,3.24801235767049,2.592040013260985,2.757740850426448,0.0,2.3161718445863766,2.369670562204486,2.341062412783078,2.1866114271517167
TMEM167A,0.0,0.1887128213449537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339966171768081,0.0,0.0,0.0,0.3911240678242427,0.0,0.3823240304674423,0.0,0.0,0.0,0.19232507650938752,0.0,0.0
XRCC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999268003691862,0.0,0.0,0.0,0.1980671887845408,0.0,0.16141272908152812,0.0,0.0,0.0,0.0,0.0,0.0
VCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32455555921433893,0.0,0.0,0.0,0.0,0.0,1.7801529973279744,0.0,0.0,0.0,0.0,0.0,0.0
EDIL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7523071102959505,0.0
COX7C,0.8652279753744314,1.4410099378696906,0.8510933256279423,1.4745191364078387,1.429244770120326,0.0,0.0,0.0,1.1510151902701447,1.3050674246382683,0.9090807888581166,0.6582966238726322,0.8791243973014385,1.3761235412111654,1.63955123866115,1.2724418070300338,1.279555485491943,0.0,0.8642720947879599,1.1967676364545907,1.0317859654747794,0.7551493275333997
RASA1,0.0,0.0,0.0,0.0,0.7629793436028854,0.678355163091626,0.0,0.0,0.0,0.3664425642809701,0.5320328086333839,0.0,0.0,0.6130002297154268,0.0,0.2621506406048933,0.5192254062463986,0.0,0.10125213407866283,0.4161794742013076,0.0,0.0
CCNH,0.0,0.239056798205906,0.7247634752551394,0.6826042705382995,1.4980503127575595,1.4435243310777552,0.0,0.0,0.1329490606006547,0.7564641462122306,0.8967765511840712,1.131235431478753,0.594346369810782,0.5590053790509779,0.9850409070151968,0.9684540355840726,1.125367749086038,0.0,0.40599659895245893,0.8430194270054685,0.9866433468365021,0.597949780193691
MEF2C,0.0,0.23308852042012737,0.8397052035020658,1.8940298044857764,0.0,0.0,0.7831573824548604,0.0,0.0,0.772966506387263,1.239952763336318,0.0,0.9156831720759235,0.0,0.0,0.8303835292406253,0.0,0.0,0.5484789863363376,0.0,0.5673871135783397,0.8960432729202041
ADGRV1,0.0,0.711680615116545,0.0,0.0,0.0,0.0,0.0,0.0,0.36919376060216874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.767799124797702,0.0,0.0,0.0,0.0
ARRDC3,0.0,0.4552461786322838,0.5365180146843151,0.0,0.0,0.0,0.0,0.0,0.2267807508816126,0.24890228813572174,0.6417030679834353,0.0,0.0,0.11539376476372465,0.0,0.29073007471398515,0.0,0.0,0.0,0.0,0.0,0.539652185428309
NR2F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171525576033368,0.9073093432095587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565104107695893,0.0
ARB2A,0.6089788746777419,0.35041256216056993,0.6278327725954531,0.9022369775761501,0.8162851608776632,0.9998891787793995,0.0,0.0,0.34230475674860017,0.5362478568942383,0.6274988515580725,0.5755471648743672,0.5538001676192748,0.5396521818880904,0.5005432013676703,0.7402454014786254,0.9748819817801357,0.0,0.09599678090414536,0.7470620556995181,0.0,0.4861633498458967
SLF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20602148111801924,0.0,0.0
MCTP1,0.0,0.0,0.9984243537335764,0.0,0.0,0.0,0.0,0.0,0.0,0.9310006688354368,1.1949626782240212,0.0,0.0,0.8992016343240038,0.6358980457992776,1.470582885227544,0.0,0.0,0.0,0.0,0.0,1.442828686100814
SKIC3,0.0,0.2502579483229166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18845700439828733,0.18706482090679225,0.0,0.0,0.1971541173954497,0.0,0.0,0.0,0.0,0.0,0.11360606108516941,0.0,0.0
RHOBTB3,0.6873710689260906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12540741263996405,0.0,0.0,0.0,0.0,0.0,0.7994333540264551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227620525907882,0.0,0.0,0.0,1.311269049488144,0.0,0.45258753793608086,0.0,0.0,0.4091007675046505,0.2383720560801613,0.0,0.0
ELL2,0.0,0.927388689374785,0.0,0.6933643908565673,0.7224480234982368,0.0,0.0,0.0,0.21656018618154338,0.7750262207739673,1.3156575357308413,1.2180021191152757,0.0,0.8304657382496726,1.6584747631860037,1.1431058851166214,0.6056208225420111,1.4080715993348365,0.9689077613484895,0.6115925259288676,1.725072189854798,0.0
ENSG00000153113,1.3034744040321133,1.0304771334319027,1.0189005106430185,0.655770507232984,0.9179005827667879,0.7880469938696701,1.0245838615170149,0.0,0.7669346024141874,1.1151926743857619,1.2059693581552458,1.1090791635781698,1.4157172449473499,1.2470921310291008,1.3200311725632203,1.0657551235103346,1.000098819225636,0.0,0.5238773815679937,0.9825969428300786,1.0269098704205515,1.0946394931173655
ERAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521873362053237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18198441049334985,0.0,0.0,0.0,0.35005762411671393,0.0,0.0,0.0,0.0,0.0,0.2789009065200978,0.0,0.0
LNPEP,0.0,0.15448314554599057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25576732019106424,0.2706004362556989,0.0,0.0,0.3083130951597009,0.0,0.34436429580654077,0.6624201455405447,0.0,0.0,0.5078326435186271,0.0,0.0
CHD1,0.0,0.32660195815990306,0.4151012363364095,0.8522920442318274,0.75679729941724,0.0,0.0,0.0,0.18919020644969348,0.7359822608128818,0.7173145046463164,0.43802903736713444,0.0,0.48943912735968775,0.0,1.4079703044192418,0.7691330875378674,1.7117715125742698,0.0,0.6094221241979972,0.3443981540712572,0.45956268098071745
ST8SIA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032122901470453,0.3754475677665782,0.0,0.0,0.0,0.0,0.4961376606591241,0.0,0.0,0.0,0.12775682639340624,0.0,0.0
SLCO4C1,0.0,0.1792645206358828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAM,1.305229503295996,0.5864707860471963,0.9496354259257733,0.0,0.0,0.4821493019791596,0.905527103867117,0.0,0.4418693941056043,0.0,0.0,0.0,0.7520039115824652,0.11832840097375986,0.0,0.0,0.5636784204803127,0.0,0.0,0.31588879877946624,0.0,0.9248370354945077
PPIP5K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22510777963550938,0.19901179123433346,0.0,0.0,0.1951565349601197,0.0,0.0,0.0,0.0,0.0,0.20005844340510118,0.0,0.0
EFNA5,0.0,0.6787714058753339,0.0,0.0,0.0,0.0,0.0,0.0,0.26397270442485543,0.0,0.0,0.0,1.8281642377469378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL17,0.3192750701451585,0.46045829342407396,0.4965016321863643,0.7261163648565726,0.5484122282149854,0.0,0.0,0.0,0.2629175561693299,0.4607891316510212,0.5432469718455533,0.0,0.0,0.5239383577028967,0.0,0.45629792987523365,0.7435256659649097,0.0,0.17331841622124722,0.4733609701507795,0.0,0.15176566312377224
FER,0.6911266862948571,0.45407112362355706,0.7363378426536236,0.0,0.0,0.0,0.7056081712918968,0.0,0.23855717261465909,0.2593593255246708,0.6461450048385659,0.47220721040991087,0.7990920100640424,0.335680013569001,1.9088542232235317,0.0,0.0,0.0,0.0,0.0,0.0,0.5650281136992255
PJA2,0.0,0.38526516851600334,0.6162083367357234,0.0,0.0,0.0,0.0,0.0,0.2147637234267863,0.4480004806903976,0.5463000119596506,0.0,0.38260267990652075,0.4462398798566131,0.4506804917650753,0.4843553179973141,0.0,0.0,0.1835799655832791,0.31688239201457663,0.4229943814978927,0.6586581754064986
MAN2A1,0.0,0.0,0.0,0.5249159541243529,0.0,0.0,0.0,0.0,0.0,0.4781014656607494,0.7704395491789859,0.0,0.0,0.2978296246393017,0.7305299432605287,0.49788970841207814,0.0,0.0,0.14086190804077683,0.265566658683966,0.0,0.0
SLC25A46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15704772107936996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMK4,0.0,0.0,0.0,0.0,1.3816843788664934,1.1317160093199354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L4A,0.0,0.0,0.7163674583462605,0.0,0.0,0.0,0.0,0.0,0.11773152008447074,0.0,0.0,0.0,0.569115472763411,0.1856881082786195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0971667932051763
APC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22187334890060506,0.21074616174769017,0.0,0.0,0.2638627343601942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP19,0.0,0.20647575358756243,0.0,0.0,0.0,0.0,0.0,0.0,0.1303285119780358,0.26981354917975,0.0,0.0,0.0,0.29743346011961963,0.0,0.0,0.0,0.0,0.16516451954149367,0.32552373311415567,0.0,0.0
REEP5,0.0,0.45113951391960333,0.3058231013351944,0.0,0.0,0.0,0.0,0.0,0.4626823532038796,0.6591866212070375,0.5245692955944339,0.0,0.5832929064622526,1.0128538857336573,0.0,0.42236351866629,0.0,0.0,0.5804411758772764,0.5041602020213469,0.0,0.30189585429299637
DCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571554674899883,0.2747260619643198,0.0,0.0,0.20688837581951552,0.0,0.32862120361206043,0.0,0.0,0.0,0.3275155271428457,0.0,0.0
MCC,0.0,0.0,1.0361032522278977,0.0,0.0,0.0,0.7271544894249571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842208115886284
PGGT1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13117491325022965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEM1C,0.0,0.1694745523105966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19519249212427592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED7,0.0,0.2760296145408584,0.0,0.0,0.0,0.0,0.0,0.0,0.12406200983227236,0.2206954294893646,0.0,0.0,0.0,0.24878965689851834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17694131020375833,0.0,0.0,0.0,0.17174175586866747,0.0,0.0,0.0,0.0,0.0,0.1558441957402194,0.0,0.0
AP3S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24038905614453662,0.0,0.0,0.0,0.24759311473751466,0.41254644792684564,0.0,0.0,0.0,0.26618426494361636,0.1418265494800798,0.0,0.0
COMMD10,0.0,0.3780152557129456,0.664071340276117,0.5877866649021191,0.0,0.0,0.5316555215993717,0.0,0.22878922865412643,0.4789122508970151,0.4914432064572856,0.0,0.40667508817012055,0.46430438613691327,0.0,0.4554867322231446,0.0,0.0,0.0,0.2801417809211451,0.0,0.5206476798331435
SEMA6A,0.0,0.0,0.3989151772444318,0.0,0.0,0.0,1.0832185981488753,0.0,0.0,0.0,0.0,0.0,1.2270551311899958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250601711458569
LINC02147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2119694441312736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMXL1,0.0,0.2575441853193505,0.0,0.6396741716786553,0.0,0.0,0.0,0.0,0.0,0.2852540303769385,0.39064244980671436,0.0,0.0,0.24450164544612568,0.0,0.2600072406402756,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP8,0.0,0.0,0.0,1.1280203288266197,0.9653470155215561,0.8005567409359192,0.0,0.0,0.0,0.5225328304470723,0.2672616555692756,0.0,0.0,0.37107116079442437,0.7597231966872138,0.6320479341965121,0.7035114910579564,0.0,0.0,0.7142807752220827,0.0,0.0
HSD17B4,0.0,0.8720399281855141,0.0,0.0,0.0,0.0,0.0,0.0,0.2383018452513151,0.26661831145755893,0.18633106068216673,0.0,0.0,0.4446775070162336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRFBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07290479722786937,0.17961210772109482,0.0,0.0,0.0,0.2223035135532469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX2,0.0,0.2433208153134606,0.0,0.9998105881259334,0.0,0.0,0.0,0.0,0.0,0.6490365469489331,1.0170620042048593,0.0,0.594346369810782,1.1203722847589834,0.4496066501552666,0.5332101034618787,0.0,0.0,0.0,0.28483956674587124,0.0,0.0
SNX24,0.43309096058977026,0.16472104812295213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22428575589298677,0.0,0.0,0.2986945303514084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3373680116093664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1G3,0.0,0.0,0.0,0.48840663237852194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF608,0.0,0.17423241200493617,0.0,0.0,0.0,0.0,0.0,0.0,0.2559754001641331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36912794853874675
GRAMD2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33964944401072183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11969758054593559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557145430947885,0.0,0.0
MARCHF3,0.0,0.17441337588074657,0.0,0.28780275648904985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8946813246766006,0.0,0.0,0.0,0.0,0.0,0.0,0.986821931701493
PRRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11519149975410084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC12A2,0.0,0.3745222018018378,0.0,0.0,0.0,0.0,0.0,0.0,0.07869284512804042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HINT1,0.6487524974151482,0.9345548010034077,0.6313314113366358,1.169805095229878,1.2227953530012587,0.0,0.5970445373951464,0.0,1.0020119366909495,0.9652086129692783,0.5979495403296881,0.4319631984810753,0.9194727409666226,0.9358921257074999,0.0,0.556592680472159,0.9092272172788544,0.0,0.93912812887886,1.2310324526946173,0.7386408254093696,0.7330623704472572
CDC42SE2,0.0,0.2675542039585215,0.18360932439626187,1.8166763765790532,2.0625645132624855,2.0066052532453105,0.0,0.0,0.1361263485914081,0.7180459785651351,0.7726576315174026,0.0,0.6071024542014105,0.3085490630608508,0.5527093379542725,0.8398404903905449,1.637583801582357,0.0,0.5764358052334294,1.2357134722857752,0.0,0.2343969685140528
RAPGEF6,0.0,0.2526799373273274,0.0,0.6730692860234165,1.151459385281092,0.8907968830479354,0.0,0.0,0.032733653761456274,0.3147567971154673,0.44216043170801483,0.0,0.0,0.201983556981952,0.0,0.3848684717316186,0.0,0.0,0.0,0.38593516470487343,0.0,0.0
FNIP1,0.0,0.376437452094203,0.0,0.698179096373324,0.0,0.0,0.0,0.0,0.0,0.6143872443392804,0.7399135091613371,0.49045832094155695,0.4954476127838968,0.5309192961786032,0.0,0.8078330812581127,0.5183488754249458,0.0,0.0,0.737022663866372,0.0,0.0
ENSG00000197536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14643743156835254,0.0,0.0,0.7318241305282169,0.0,0.13828329261806796,0.2722097298381404,0.0,0.0
IRF1,0.0,0.26498560499133594,0.7421876604698553,0.431442596932352,0.712015315899434,0.0,0.5688266284005956,0.0,0.03597857442850578,0.4051637526088581,0.3789699113263888,0.0,0.0,0.4996636563134552,0.5641057520441493,0.854868804224255,0.8303483020734304,0.0,0.36129775096012945,0.683376393559426,0.0,0.6315659895473091
RAD50,0.0,0.20092559510157815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12085491778802289,0.0,0.0,0.0,0.2177893346254941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRQ,0.0,0.7378146038129341,0.0,0.0,0.0,0.0,0.0,0.0,0.4824847098098942,0.5645653342898737,0.3393591324619315,0.0,0.0,0.732484739027347,0.6142342115589672,0.39666383375350994,0.0,0.0,0.400508940891028,0.663707345810248,0.0,0.3207562566327752
AFF4,0.5935575613670573,0.7656872577239662,1.0383727837394088,0.8447691360448341,0.0,0.0,0.7683245149918133,0.0,0.4225737184381321,0.8538361206901203,1.0560998808015918,0.8358822113035269,0.6376584949422921,0.8205729820652685,0.6082085518224588,0.8432650160909436,0.5908916547826961,0.0,0.3415616053059915,0.5584581045346491,0.9978514570271826,0.961355090848157
ZCCHC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217339050745411,0.0,0.0,0.0,0.16913679523467562,0.0,0.0,0.0,0.0,0.0,0.12148479650699062,0.0,0.0
HSPA4,0.0,0.20797940389688968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31040077740641153,0.21639893247511693,0.0,0.0,0.3251643285393111,0.0,0.2767976428291363,0.0,0.0,0.0,0.20220602453333117,0.0,0.0
C5orf15,0.0,0.17060914117295356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1561477616800422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDAC1,0.0,0.2483267212229192,0.0,0.0,0.0,0.0,0.0,0.0,0.25719647319098493,0.6992462079205253,0.3503625456004968,0.0,0.0,0.8718243219430957,0.25163207740137183,0.3545229534427158,0.0,0.0,0.0,0.6008969458734624,0.0,0.0
