,B cell,CD14-positive monocyte,"CD14-positive, CD16-positive monocyte","CD4-positive, alpha-beta cytotoxic T cell","CD8-positive, alpha-beta cytotoxic T cell","activated CD4-positive, alpha-beta T cell","activated CD8-positive, alpha-beta T cell",capillary endothelial cell,dendritic cell,endothelial cell,endothelial cell of artery,endothelial cell of lymphatic vessel,epicardial adipocyte,fibroblast,macrophage,mast cell,mature NK T cell,mesothelial cell,monocyte,natural killer cell,neural cell,pericyte,regular atrial cardiac myocyte,regular ventricular cardiac myocyte,smooth muscle cell,unknown,vein endothelial cell
MYL12B,0.0,0.5827049,0.5442289,0.0,0.49997252,0.4727767,0.0,0.91882503,0.0,0.0,1.1183944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552297,0.0,0.0,0.0,0.0,0.0,0.0,0.59252214
ATP5F1B,0.0,0.21759401,0.1344936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4415748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19916618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTM2B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34981042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39325777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRGN,0.0,2.372825,1.7491419,0.0,0.96868175,0.9282471,0.0,1.0227779,0.7519034,0.64084,1.6180693,0.0,0.0,0.0,0.79681915,0.0,1.4791636,0.0,1.5791054,1.5460176,0.0,0.0,0.0,0.0,0.0,0.0,0.6309852
MT-ND4,1.5709641,2.5517018,2.2240598,1.6966515,1.5617816,2.0678263,0.0,2.0276165,0.7724376,1.3221303,2.0495625,0.70625854,0.0,0.0,0.51301324,0.0,1.9739931,0.9114987,2.446684,1.9989238,0.0,0.0,0.0,0.0,0.0,0.8489542,1.8662146
FCGR2A,0.0,0.0,0.24343581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASGEF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28166467,0.0,0.0,0.0,0.0,0.5732472,0.0,0.0,0.0,0.0,0.39819783,0.0,0.0,0.0,0.0
ARPC2,0.3495372,0.85763925,0.8324251,0.0,0.75908047,0.5472677,0.0,0.0,0.47836924,0.0,0.33997992,0.0,0.0,0.0,0.0,0.0,0.70509845,0.0,0.3298344,1.0781116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC1B,0.0,0.42351568,0.43878555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99180776,0.8710262,0.0,0.0,0.0
PKN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3532948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29279143,0.0,0.0,0.0
CEBPD,0.0,0.60842633,0.5142866,0.0,0.0,0.0,0.0,0.45967343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35218275
MT2A,0.0,0.39754277,0.64010084,0.0,0.0,0.0,0.0,1.0284886,0.0,0.45211777,0.70259523,0.0,0.0,0.0,0.0,0.0,0.0,1.52067,0.0,0.0,0.0,0.0,0.0,0.0,0.5990298,0.0,0.33226725
NDUFC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48814833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40487045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1949373,0.77905416,0.76000726,0.0,0.0,0.0
GPATCH8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42376366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45727125,0.31231079,0.0,0.0,0.0
ACTC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2528541,0.83475995,0.0,0.0,0.0
CCDC141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444612,0.0,0.0,0.0
DOCK9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20647532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1D,0.0,0.34432453,0.27946174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBB,0.19275707,0.4217573,0.7645986,0.0,0.86682093,0.9108129,0.0,0.5329295,0.0,0.0,0.72079384,0.0,0.0,0.0,0.0,0.0,1.175418,0.0,0.0,1.5029867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTA,0.0,0.5066411,0.26500672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL37A,0.9119159,1.3040227,1.2168299,0.0,1.201504,1.7100937,0.0,0.91308683,0.0,0.0,1.1791854,0.0,0.0,0.0,0.0,0.0,0.89217883,0.44553506,0.79878914,1.2334452,0.0,0.0,0.0,0.0,0.0,0.0,1.0943041
PITPNC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23966494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29416415,0.0,0.0,0.0
MYCBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8057193,0.0,0.0,0.6481557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058605
EGFL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067932,0.0,0.97944885,0.9141521,0.3982801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825266
ATP5MK,0.0,0.2783812,0.35319895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7732357,0.0,0.5332266,0.72413254,0.0,0.0,0.0
GPSM3,0.0,0.0,0.19521156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMTM6,0.0,0.30932805,0.29724395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAZ1,0.37540537,1.6791264,1.5447824,0.0,0.65488917,0.64098465,0.0,0.0,0.0,0.0,0.4937975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2750971,0.80958545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXYD5,0.0,0.27349228,0.27116886,0.0,0.0,0.58145964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARD3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5141486,0.0,0.0,0.0,0.0,0.50537974,0.0,0.0,0.0,0.0,0.26562035,0.0,0.0,0.0,0.0
MUC20-OT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38412175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3508019,0.48360127,0.0,0.0,0.0
SGK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48323634,1.3598957,0.0,0.0,0.0
CRIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5489712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20845985,0.0,0.0,0.0
BMPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16111246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25521523
TMSB4X,2.3997536,3.1885085,3.446898,2.495159,3.4052486,3.0881236,0.0,2.6347075,1.2114003,1.6450812,2.641478,0.0,0.0,0.0,1.1697193,0.0,3.150426,1.9762335,3.2752495,3.416504,0.0,0.0,0.0,0.0,0.0,0.0,2.351162
KAT6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34850073,0.0,0.0,0.0
FER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6837697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGLU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39317784,0.5570844,0.0,0.27041546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24862921
BCAS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19105992,0.0,0.0,0.0
VAMP8,0.0,0.4939881,0.5914558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF2,0.0,0.0,0.4411452,0.0,0.0,0.5137695,0.0,0.57845813,0.0,0.0,0.82618666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66789365,0.0,0.0,0.0,0.0,0.0,0.0,0.44409293
KLF4,0.0,0.0,0.2630552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI16,0.0,0.0,0.21501662,0.0,0.18400753,0.0,0.0,0.0,0.4620599,0.0,0.28305763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4409771
NEBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22636858,0.0,0.0,0.0,0.0,1.2886173,1.3160751,0.0,0.0,0.0
PEAK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20297602,0.3181929,0.0,0.0,0.0
COX8A,0.0,0.45414346,0.41630256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17026316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL12A,0.46116024,0.9447737,0.8102485,0.8250821,1.0893419,1.1378746,0.0,1.2327121,0.0,0.69570935,1.1222054,0.0,0.0,0.0,0.0,0.0,1.1284025,0.0,0.0,1.4646657,0.0,0.0,0.0,0.3045778,0.0,0.0,1.0462998
NAP1L1,0.0,0.0,0.2598617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3161024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO18B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8142054,0.75417745,0.0,0.0,0.0
FASN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2097325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXNIP,0.56998205,0.36186954,0.64788747,0.7523558,0.79554117,0.9633069,0.0,0.94698673,0.0,0.0,1.0955589,0.0,0.42019653,0.0,0.0,0.0,0.6555705,0.0,0.0,0.90562916,0.0,0.0,0.0,0.5632496,0.0,0.34469166,0.6835875
ITCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15232521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211772,0.0,0.0,0.0,0.0,0.4024341,0.37316263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57951385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED13L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5655034,0.0,0.0,0.0,0.0,0.13229795,0.0,0.0,0.0,0.0,0.0,0.28802276,0.0,0.0,0.0
ADH1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75675195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRA5,0.0,0.20192634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1B,0.0,0.25822556,0.36977825,0.0,0.48920548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT-CO1,2.37931,3.3471146,3.029093,2.4593847,2.358631,2.6872416,1.506464,2.2648785,1.54184,1.7066301,2.173531,1.2804837,0.0,0.28050762,1.4277395,0.0,2.789987,1.632576,3.2709885,2.7133074,0.60340285,0.968451,0.23737442,0.0,1.1658248,1.496088,2.135477
ENSG00000261191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16357978,0.0,0.0,0.0
CD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0309997,0.0,0.0,1.0400202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBLL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14982912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2327121,0.0,0.0,0.7587721,0.6471793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MON2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31530094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEAT1,1.0609461,2.3842616,2.0919929,0.9896342,0.8697909,0.8562847,0.9433044,1.5725069,1.6112155,1.5633032,1.5018315,1.7088971,2.9834766,1.798813,2.1509507,1.413908,1.0411787,1.9783854,2.188201,0.98386264,1.3693095,1.3549719,2.0231802,2.1384914,1.3254813,1.8303338,1.3544662
ARL6IP4,0.0,0.21199192,0.27186927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL36,1.1114643,1.2068391,1.2114136,0.7523558,1.2945592,1.9226482,0.0,1.023652,0.0,0.0,1.1791854,0.0,0.0,0.0,0.0,0.0,0.92044556,0.0,1.0315928,1.0549927,0.0,0.0,0.0,0.0,0.0,0.0,1.1690682
CALM1,0.0,0.5117803,0.44147357,0.0,0.7528356,0.8092324,0.0,1.055512,0.0,0.0,1.103285,0.0,0.0,0.0,0.0,0.0,0.67586786,0.0,0.0,1.0433016,0.0,0.0,0.0,0.0,0.0,0.0,0.48926765
ENSG00000249209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32108584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTUS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4511646,0.57601005,0.0,0.0,0.0
GRK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6104797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GYPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21723065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOMER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15750377,0.38572973,0.0,0.0,0.0
RPL27A,1.351712,1.2111671,1.3599219,0.9139998,1.6549132,2.080559,0.0,0.8302636,0.0,0.0,1.0789286,0.0,0.0,0.0,0.0,0.0,1.1520395,0.5667957,0.9005106,1.3291256,0.0,0.0,0.0,0.0,0.0,0.0,0.97691894
KCNT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1318433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44013786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749213,0.40017608,0.0,0.0,0.0
PTK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25175273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21786124,0.17030036,0.0,0.0
DCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6822522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26213476,0.0
PKM,0.0,0.64572245,0.36673275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8638723,1.2814636,0.0,0.0,0.0
USP34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46760422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29340976,0.3743168,0.0,0.0,0.0
PLXDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285832,0.0,0.0,0.23548257,0.0,0.0,0.3530954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMMP2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2315127,0.0,0.0,0.0
ZNF638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35852224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30780932,0.66049665,0.0,0.26525855,0.0
GYG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19882141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS15A,1.3817177,1.4145093,1.3957481,1.0724301,1.8519444,2.3599114,0.0,0.9126311,0.0,0.0,1.1560863,0.0,0.0,0.0,0.0,0.0,1.3170025,0.0,1.0107088,1.5818417,0.0,0.0,0.0,0.0,0.0,0.0,1.1958814
TBXAS1,0.0,0.0,0.17823079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2826166,2.386461,0.0,0.0,0.0
NIBAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71666527,0.5830617,0.0,0.0,0.0
GRIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32338768,0.0,0.0,0.0,0.0,0.6325648,0.0,0.0,0.0,0.0
RPL35,1.1371398,1.1948009,1.218766,0.0,1.2839407,1.8034823,0.0,0.85843813,0.0,0.0,1.0301118,0.0,0.0,0.0,0.0,0.0,0.9934447,0.481188,1.0221965,1.1148677,0.0,0.0,0.0,0.0,0.0,0.0,1.033971
SEC31A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24507314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRXN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4209497,0.0,0.0,0.0,0.0,0.0,0.0
SESN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406831,0.0,0.0,0.0
DGLUCY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39341778,0.0,0.0,0.0
LYVE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
