,PP,alpha_MHC II,alpha_immature,alpha_mature,alpha_stress II,beta_MHC/autoantigen,beta_immature,beta_mature,beta_mtDNA deficient,beta_stress I,beta_stress II,delta
ENSG00000100600,0.7169634,1.270983,0.0,0.5736893,0.0,1.039156,0.0,0.41380402,0.0,0.0,0.0,0.5763783
ENSG00000066455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097096,0.0
ENSG00000100604,1.8379917,3.9913778,2.6254096,2.9528294,2.851178,3.358415,2.1607497,2.3657591,2.0625687,3.3012943,1.8818493,1.9481305
ENSG00000153485,0.0,0.0,0.0,0.0,0.0,0.0,0.5899095,0.468327,0.0,0.0,0.0,0.0
ENSG00000170270,0.0,0.0,0.0,0.0,0.6312266,0.0,0.37480342,0.29859996,0.0,0.0,0.85463125,0.0
ENSG00000089737,1.1302532,1.254683,0.90043575,1.2000995,1.0580763,1.2469229,1.359031,1.1595424,1.0206728,1.0514449,1.2607813,1.1269709
ENSG00000119632,1.4867736,1.3156359,1.1046041,1.3977885,0.80131227,0.8691513,0.5954294,1.0266161,1.2113456,1.0008633,0.5552763,1.4032699
ENSG00000197249,0.0,3.1795814,1.9419649,1.6761076,1.3481481,0.0,0.0,0.0,0.0,0.0,0.0,2.3993146
ENSG00000100697,0.0,0.0,0.6209292,0.0,0.0,0.0,0.4600727,0.0,0.0,0.0,0.0,0.0
ENSG00000182512,0.0,0.0,0.5857919,0.6552768,0.64018375,0.0,0.9187071,0.65821254,0.0,0.51756656,1.1253067,0.6491845
ENSG00000227051,0.0,0.0,0.0,0.0,0.0,0.0,0.7834458,1.018514,0.0,0.0,0.0,0.6560149
ENSG00000090060,0.9994636,0.0,0.996165,1.0760846,0.9126489,0.0,1.081598,1.0346639,0.83321315,1.5315673,1.2954473,1.026367
ENSG00000100811,0.0,0.0,0.34502283,0.0,0.5924701,0.0,0.6287165,0.40991795,0.0,0.0,0.90142924,0.0
ENSG00000140105,0.0,0.0,0.0,0.0,0.0,0.0,0.61190087,0.0,0.0,0.0,1.118216,0.0
ENSG00000176473,0.0,0.0,0.0,0.0,0.0,0.0,0.67316985,0.0,0.0,0.0,0.0,0.0
ENSG00000185559,0.0,0.0,0.0,0.0,0.0,1.7157966,1.1119677,0.708285,0.0,1.8622417,1.009339,0.0
ENSG00000214548,0.0,0.0,0.0,0.0,0.0,2.9373252,2.688319,2.5731752,0.0,2.5563164,2.5273724,0.0
ENSG00000197102,0.8143835,0.0,0.7160915,0.620844,0.70876783,0.0,0.3848805,0.5178259,0.0,0.0,0.0,0.6853013
ENSG00000080824,2.475663,2.4852648,2.769214,2.7436602,2.4860475,2.8451898,2.1920033,2.5914855,2.588173,2.6862962,1.8561099,2.6841285
ENSG00000100664,1.1863817,0.9431038,1.312784,1.3085021,1.5313041,1.3134184,1.8230321,1.4123574,1.200442,1.410665,2.1506667,1.3121963
ENSG00000166165,0.903404,0.0,0.0,0.7056347,0.0,0.0,0.5104883,0.5971325,0.0,2.0403063,0.0,0.69667894
ENSG00000126214,0.0,0.0,0.42207065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256053,0.0,0.0,0.66611266,0.55931884,0.6688258,0.0,0.6340429,0.51871175,0.0,0.0,0.57934403,0.583
ENSG00000156411,1.906574,1.2373871,1.6321934,1.9054369,1.5575056,1.4760633,1.7366512,1.8555596,2.3319283,1.9567076,1.7511152,1.9655149
ENSG00000184990,0.93656015,0.0,0.94977385,1.1539247,0.99165606,0.0,1.3884462,1.2815062,1.4276891,1.6260208,1.700294,1.1964321
ENSG00000183828,0.0,0.0,0.0,0.6002836,0.0,0.0,0.0,0.7226357,0.0,0.0,0.0,0.45308793
ENSG00000182809,1.8658878,0.0,1.7716964,1.6203958,1.3289784,0.0,0.8663513,1.4397887,1.5082427,1.3085071,0.0,1.3235309
ENSG00000182636,0.0,0.0,0.0,0.0,0.0,0.6848535,0.5714978,0.0,0.0,0.0,0.0,0.4380342
ENSG00000114062,0.0,0.0,0.0,0.0,0.0,0.0,0.5219893,0.4327123,0.0,0.0,0.0,0.0
ENSG00000166206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194585
ENSG00000256802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93636626
ENSG00000166922,3.481311,4.9135094,3.438917,3.7080963,3.81748,4.6562557,3.5436692,3.3368683,3.1516676,4.7107234,3.7336059,3.2779791
ENSG00000134153,0.91530734,1.7753887,1.2844476,1.2268158,1.2836987,1.7229351,0.9044836,0.9227606,1.0111647,1.1342863,0.8979378,1.2499447
ENSG00000134152,0.0,0.0,0.6745711,0.0,0.5770548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128463,0.9033406,0.0,1.2217922,1.1121572,1.1601909,1.4118077,1.0205886,1.064274,0.9949559,0.8242926,1.0926082,1.149964
ENSG00000182117,1.196266,0.0,1.6505034,1.4621674,1.5706507,0.0,1.560496,1.3723364,1.6653051,0.8806223,1.5865351,1.3955181
ENSG00000159248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61824787,0.0,0.0,0.0,0.0
ENSG00000134138,2.413737,1.2769132,1.0220788,1.0598061,0.9751526,1.6784155,1.4975487,1.5809436,0.0,0.0,1.5755472,1.3248754
ENSG00000140319,2.874006,2.0780478,2.5410826,2.751806,2.5249312,2.2370036,2.5976396,2.7145119,3.1492212,2.974579,2.6339045,2.964624
ENSG00000261183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35211176,0.0,0.0,0.0,0.0
ENSG00000166145,0.6349373,1.1806364,0.72563905,0.47570062,0.67860913,0.0,0.0,0.0,0.0,0.0,0.0,0.6371787
ENSG00000137815,0.0,0.0,0.0,0.0,0.0,0.0,0.58592963,0.4913117,0.0,0.0,0.0,0.0
ENSG00000103978,0.0,0.0,0.0,0.0,0.0,0.0,0.430412,0.0,0.0,0.0,0.44814703,0.0
ENSG00000166946,0.0,0.0,0.0,0.0,0.0,0.0,0.35079896,0.0,0.0,0.0,0.0,0.0
ENSG00000166963,0.0,0.0,0.0,0.0,0.0,0.0,0.6998926,0.46865082,0.0,0.0,0.0,0.45876652
ENSG00000167004,1.4922948,2.641818,1.3485534,1.5513752,1.354335,2.9672155,1.4815482,1.4806824,1.5408269,2.277695,2.1958673,1.6472815
ENSG00000140264,3.2671154,2.130229,3.248041,3.3050342,3.1254098,2.3781366,2.8089807,3.161814,3.4225516,3.2873242,2.984704,3.1526635
ENSG00000166734,0.0,0.0,0.0,0.3130762,0.0,0.0,0.0,0.575323,0.0,0.0,0.0,0.0
ENSG00000179523,0.0,0.0,0.0,0.0,0.0,0.0,0.45685545,0.4155918,0.0,0.0,0.0,0.0
ENSG00000104131,0.0,0.0,0.84357405,0.67975307,0.88986397,0.0,0.8148486,0.65991247,0.0,0.0,0.83910483,0.7004168
ENSG00000166710,4.073472,5.236556,4.4707894,4.4669223,4.349889,4.462812,3.2282505,3.4999826,3.5015788,3.4834545,2.912971,4.0223813
ENSG00000166920,0.8232075,0.0,0.0,0.6764197,0.0,0.0,0.0,0.43061247,0.0,0.0,0.0,0.6183303
ENSG00000104164,0.0,0.0,0.49335462,0.0,0.62072444,0.0,0.65664536,0.5118984,0.0,0.0,0.80137306,0.0
ENSG00000137767,0.0,0.0,0.9959282,0.35574585,0.6846763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128951,0.0,0.0,0.0,0.59614575,0.0,0.6491315,0.0,0.7639307,0.0,0.0,0.0,0.61088717
ENSG00000255302,2.176278,1.4351549,1.7028947,2.1242537,1.9710554,1.6544027,2.0278044,2.0500166,2.3630486,2.1742885,2.0210407,2.254651
ENSG00000166200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44679725,0.0
ENSG00000138592,0.0,0.0,0.0,0.0,0.0,0.0,0.39441982,0.341097,0.0,0.0,0.0,0.0
ENSG00000138600,0.0,0.0,0.5961341,0.0,0.0,0.9860039,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104112,1.7570869,2.4000616,1.5152037,1.6789651,1.5333132,2.7606177,1.809846,1.9490498,1.5250912,2.6513004,1.6832219,1.7342119
ENSG00000140280,0.7557566,0.0,0.7346905,0.7827247,0.0,0.0,0.99102616,1.0505196,1.2003977,0.0,0.65344644,0.8842073
ENSG00000069956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35569897,0.0
ENSG00000128989,0.5624745,0.0,0.9941823,0.91829455,1.0875419,0.0,1.4375169,1.0760456,0.90807486,1.8927877,1.6726252,0.9303972
ENSG00000137876,0.4439815,0.0,0.89727956,0.7757269,1.1367636,0.0,1.2168287,0.9496255,1.2755709,1.3164731,1.5352485,0.8507763
ENSG00000069974,0.0,0.0,0.5670104,0.67504543,0.0,0.0,0.0,0.37411624,0.0,0.0,0.0,0.6014021
ENSG00000260916,0.0,0.0,0.0,0.0,0.0,1.1381271,0.0,0.5181478,0.0,0.0,0.5789642,0.47211638
ENSG00000137776,0.6555553,0.0,0.87348616,0.79315364,0.86331296,0.0,0.77846277,0.7055401,0.0,0.0,0.86080015,0.733026
ENSG00000140297,0.7210498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140307,0.9427853,0.0,1.1759818,1.2248503,1.0462011,0.0,1.2168797,1.0725428,1.495228,1.292194,1.2867918,1.2510434
ENSG00000182718,1.0705831,0.0,2.6925445,2.0716987,2.571341,1.0419387,2.083649,1.4467692,2.2600338,1.1801827,1.4792306,1.2362722
ENSG00000129003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39285442,0.0,0.0,0.0,0.0
ENSG00000198535,0.0,0.0,0.7522575,0.7649292,0.0,0.0,0.6478778,0.59075993,0.0,0.0,0.0,0.0
ENSG00000205502,0.0,0.0,0.6901451,0.7477652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140416,0.5700289,0.0,0.5662446,0.55770046,0.0,0.0,0.66491514,0.6719167,0.0,0.0,0.0,0.76472545
ENSG00000185088,1.927434,0.0,1.602732,1.9958332,1.7798759,1.7056978,2.1283574,2.1851337,2.8260908,1.5511144,1.9870089,1.9650428
ENSG00000166797,0.0,0.0,0.0,0.5515761,0.0,0.0,0.7737264,0.62783164,0.0,0.0,0.6516524,0.0
ENSG00000166794,2.0000637,3.054788,2.042962,2.0893133,1.9937187,2.9994493,1.8734812,1.8924925,2.105169,2.5351317,2.4323292,2.208083
ENSG00000180304,0.9683006,0.0,0.9558888,1.1565292,0.89080983,0.0,1.3490659,1.2435172,1.3372619,1.4428151,1.0519797,1.0883157
ENSG00000090487,0.0,0.0,0.7061404,0.711577,0.59810543,0.0,0.6453214,0.720234,0.0,0.5868488,0.43044,0.7420761
ENSG00000074696,0.0,0.0,0.0,0.0,0.0,1.277264,0.0,0.5615734,0.0,0.0,0.0,0.43958694
ENSG00000103769,1.2069042,1.26292,1.6274189,1.6879332,1.4974805,0.6421697,1.0296782,1.090918,1.500879,1.27734,0.8689713,1.6566567
ENSG00000169032,0.0,0.0,0.0,0.0,0.0,0.0,0.5727791,0.0,0.0,0.0,0.554367,0.0
ENSG00000174446,0.0,0.0,0.0,0.0,0.0,0.0,0.4515125,0.41416436,0.0,0.0,0.0,0.0
ENSG00000174444,2.3053277,1.7492373,2.2581747,2.5127442,2.1186612,2.5299828,3.179078,3.1248507,3.4080765,3.8575084,3.4599373,2.5374737
ENSG00000189227,0.0,0.0,0.0,0.0,0.0,0.0,0.769737,0.69893944,0.0,1.3213814,1.0128279,0.36841813
ENSG00000140350,0.54607725,0.0,0.712209,0.70001584,0.65098554,0.0,0.48537034,0.5403412,0.0,0.0,0.0,0.59499407
ENSG00000137818,4.0110264,2.5601425,3.877378,4.0286646,3.7309887,3.1717582,4.013909,4.0423226,4.6226997,4.6729608,4.220058,3.8529465
ENSG00000067225,2.306835,2.245847,2.231184,2.2388103,1.7590572,1.9375343,1.391559,1.7747052,2.1101055,1.3376728,0.8269043,2.2677944
ENSG00000213614,0.0,1.2854359,0.0,0.48440155,0.6691992,0.53130406,0.0,0.0,0.0,0.0,0.0,0.34590515
ENSG00000140497,0.0,0.0,0.7605474,0.6541723,0.92350453,1.1445645,0.67109257,0.5377709,0.0,0.0,0.5012829,0.628731
ENSG00000178741,1.1746693,0.0,1.413422,1.4696242,1.3354689,1.2179604,1.4610316,1.520267,1.9441278,1.2725767,1.2028006,1.5985495
ENSG00000178718,0.0,0.0,0.0,0.0,0.0,0.0,0.62878436,0.0,0.0,0.0,0.0,0.0
ENSG00000198794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975432,0.0,0.0,0.0,0.0
ENSG00000140365,0.0,0.0,0.0,0.56104106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5418258
ENSG00000177971,0.79166126,0.0,0.77937734,0.7672608,0.74898005,0.0,0.9561205,0.819547,0.69365275,0.0,0.89876854,0.7248419
ENSG00000140374,0.0,0.0,0.69249874,0.59640265,0.703949,0.0,0.0,0.45925042,0.0,0.0,0.0,0.6468393
ENSG00000140391,1.1157259,1.4472604,1.4055789,1.3531718,1.3370924,1.5851536,1.0692445,1.1713314,0.72554696,1.6163533,0.77378494,1.2238249
ENSG00000140395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41881943
ENSG00000041357,0.89114887,0.0,1.1339486,1.1205091,1.0828159,0.0,1.1411797,0.9976419,1.4932112,0.0,0.6342751,1.0916741
ENSG00000185787,1.6327089,1.4436976,2.0350032,1.9920838,2.1358871,1.6027892,2.1350882,1.8431823,2.2239184,2.423944,2.436081,2.003992
ENSG00000166557,1.1888518,2.1293674,1.4840707,1.511881,1.482267,2.2355325,1.3472178,1.4590845,1.4335823,1.7020055,1.6122972,1.4383001
ENSG00000136371,0.0,0.0,0.7809631,0.77714145,0.7303404,0.0,0.6059193,0.68273896,0.0,0.0,0.0,0.681099
ENSG00000086666,0.0,0.0,0.6478357,0.59176993,0.0,0.0,0.7401377,0.63594645,0.0,0.0,0.6107649,0.69598395
ENSG00000117899,0.6315161,0.0,0.77411294,0.60385966,0.72625935,1.22896,0.5942338,0.540657,0.0,0.0,0.0,0.69040465
ENSG00000250988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143402,0.0
ENSG00000169612,0.0,0.0,0.6688437,0.0,0.7697399,0.0,0.81437504,0.57403564,0.0,0.0,1.0225002,0.4213704
ENSG00000169609,0.0,0.0,0.0,0.0,0.0,0.0,0.45924288,0.44524422,0.0,0.0,0.0,0.0
ENSG00000140612,1.071546,1.5023508,1.2742903,1.2755121,1.3011416,1.7940938,1.4853262,1.5036547,1.735198,2.0037947,1.759929,1.324005
ENSG00000181991,0.0,0.0,0.66283995,0.7110962,0.69908977,0.0,0.8311723,0.744084,0.0,0.0,0.7992344,0.7047999
ENSG00000185043,1.8090193,0.0,2.1995459,1.9236497,1.855746,1.3942919,1.4480612,1.7184254,2.0747066,1.2647762,1.1490226,1.7136744
ENSG00000140575,0.0,0.0,0.6156437,0.0,0.5481016,0.0,0.45172793,0.0,0.0,0.0,0.57019705,0.0
ENSG00000140564,0.817187,0.0,0.0,0.0,0.0,0.0,0.0,0.44183016,0.0,0.0,0.0,0.0
ENSG00000185442,0.65507233,0.0,0.0,0.0,0.0,0.0,0.4765376,0.6051321,0.0,0.0,0.0,0.0
ENSG00000173575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214045,0.0
ENSG00000131871,0.33880922,1.5959097,1.1088035,0.7465443,1.319433,1.4579902,1.0117664,0.75303984,0.0,1.0645269,1.8636197,0.9286347
ENSG00000131876,0.0,0.0,0.0,0.0,0.3260869,0.0,0.48489064,0.0,0.0,0.0,0.65210885,0.0
ENSG00000184277,0.0,0.0,0.6508637,0.6831598,0.64240986,1.3609561,0.8284646,0.7166034,0.0,0.0,0.7440725,0.67689574
ENSG00000161981,0.0,0.0,0.0,0.58557266,0.0,0.0,0.0,0.5451082,0.0,0.0,0.0,0.0
ENSG00000103152,0.43144792,0.0,0.69471693,0.69975686,0.48112628,0.0,0.5652416,0.6206396,0.0,0.0,0.0,0.7103422
ENSG00000086504,0.88716125,0.0,0.90975827,0.9340388,0.8329289,0.0,0.5383613,0.60705733,0.0,0.0,0.0,0.80496514
ENSG00000103202,0.825991,0.0,0.83789486,1.0350474,0.0,0.0,0.0,0.6209485,0.0,0.0,0.0,0.7842416
ENSG00000130731,0.8587928,0.0,0.79142344,0.879265,0.731742,0.0,0.63940006,0.72894484,1.0407155,0.47384247,0.0,0.7714347
ENSG00000172366,0.0,0.0,0.6558314,0.7029355,0.6208207,0.0,0.6104288,0.662745,0.0,0.0,0.0,0.56310046
ENSG00000103266,1.1582059,0.0,1.2594589,1.3122226,1.0052214,0.80161476,1.0781075,1.2465118,1.4178056,1.0822521,0.75811076,1.3303038
ENSG00000103260,0.92337406,0.0,0.0,0.58614206,0.0,0.8112996,0.66479254,1.4390163,0.0,0.0,0.0,0.97019917
ENSG00000103254,0.8689024,1.1458194,0.914674,1.0742557,0.77634186,1.0007039,0.5757974,0.84314716,0.0,0.6634783,0.0,0.8928666
ENSG00000103275,0.8288182,0.0,1.1682745,0.9718211,1.085257,0.0,1.0789529,0.9331491,0.0,0.0,0.86343175,1.1085535
ENSG00000007520,0.0,0.0,0.69628537,0.5443047,0.5768836,0.0,0.0,0.4724162,0.0,0.0,0.0,0.5378674
ENSG00000206053,0.0,0.0,0.467916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103024,0.8654729,1.1180041,0.0,0.8468726,0.0,1.2529547,0.6230755,0.9154764,0.0,1.4979136,0.0,0.78992724
ENSG00000074071,0.95703536,0.0,1.0193409,1.0962293,1.0581648,0.0,1.0749048,1.0176775,1.2399006,0.0,0.92767996,0.9769886
ENSG00000095906,0.0,0.0,0.3888803,0.0,0.578219,0.0,0.0,0.45571846,0.0,0.0,0.0,0.0
ENSG00000063854,0.9107793,0.0,0.5925989,0.6994549,0.0,0.0,0.5370475,0.81250495,0.80934256,0.72150576,0.0,0.7664991
ENSG00000198736,0.0,0.0,0.68234104,0.6360758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67405576
ENSG00000140990,1.4608107,0.0,1.3162464,1.4993418,1.3377016,1.1770779,1.3997756,1.4502412,1.8815761,1.3362579,1.2482406,1.4744973
ENSG00000140988,3.8574674,2.9723449,4.1932044,4.231627,3.9214535,3.0466447,3.8035467,3.948183,4.246112,4.354389,3.840411,3.8979843
ENSG00000255198,0.36836052,0.0,0.0,0.0,0.0,0.0,0.593831,0.51201814,0.0,0.0,0.5288122,0.0
ENSG00000065054,1.2957175,0.0,0.6553987,0.59765697,0.0,0.0,0.0,0.5439396,0.0,0.0,0.0,0.62448573
ENSG00000260260,0.5714049,0.0,0.0,0.0,0.0,0.0,1.0028994,0.8738065,0.0,1.5662953,1.2487252,0.38361394
ENSG00000184207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40666983,0.0,0.0,0.0,0.0
ENSG00000205937,0.9737724,0.0,1.171386,1.0036,1.2523685,0.0,1.2156603,0.9867242,0.0,1.236238,1.2638159,0.9912354
ENSG00000167978,1.0704178,0.0,0.89833313,0.8668611,1.021763,0.0,1.2350152,0.9685737,0.0,0.50649256,1.3018531,1.0383806
ENSG00000103363,2.1362624,1.2852855,1.995339,2.1279118,1.883812,1.5982856,1.8068143,2.0171978,2.4250858,1.9627045,1.6152054,2.0361953
ENSG00000162076,0.6643127,0.0,0.0,0.6309622,0.0,0.0,0.6131663,0.6376524,0.0,0.0,0.0,0.0
ENSG00000006327,1.0883169,0.0,2.2769034,1.200059,2.2591395,1.8273294,2.1337187,1.4449065,1.6525733,1.6892319,1.5930983,2.454997
ENSG00000103145,0.78557175,0.0,0.74068326,0.76700264,0.65151054,0.0,0.87779486,0.9906477,1.2182492,0.7635273,0.5453116,0.854524
ENSG00000103415,0.0,0.0,0.7296393,0.46493173,0.7289423,0.0,0.5604562,0.4907148,0.0,0.0,0.0,0.0
ENSG00000089486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5614101,0.0,0.0,0.0,0.0
ENSG00000168101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4628626,0.0,0.0,0.0,0.40436363
ENSG00000267795,1.3029207,0.0,0.0,0.89115447,0.0,0.0,0.0,0.3836582,0.0,0.0,0.0,1.0938711
ENSG00000118898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49693447,0.0,0.0,0.0,0.5072042
ENSG00000153048,1.4113346,0.0,1.0424181,1.01952,0.6135459,0.0,0.529867,0.837509,0.0,0.0,0.0,1.0660248
ENSG00000213853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4414219,0.0,0.0,0.0,0.0
ENSG00000182108,0.0,0.0,0.0,0.0,0.0,0.0,0.43974724,0.39468983,0.0,0.0,0.62530565,0.0
ENSG00000185338,0.0,0.0,0.0,0.61114275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40027127,0.0
ENSG00000171490,0.0,0.0,0.7895607,0.6844408,0.9017769,0.0,0.85878885,0.7081859,0.0,0.7355838,1.1526163,0.67665017
ENSG00000103342,0.0,0.0,0.86681294,0.73660487,0.8794167,0.0,0.7961399,0.58895016,0.0,0.0,0.6535947,0.586817
ENSG00000103429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5378123,0.0
ENSG00000179889,0.0,0.0,0.0,0.27967745,0.0,0.0,0.41474104,0.4658008,0.0,0.0,0.0,0.0
ENSG00000166780,1.282684,0.0,1.016453,0.67067105,0.9220003,0.0,0.5445842,0.0,0.0,0.0,0.0,0.85734767
ENSG00000134419,3.1051185,2.126958,3.2895758,3.3496335,3.1186152,2.6301875,3.4447815,3.5165854,4.017411,4.1585298,3.6135101,3.2775083
ENSG00000170540,0.79696083,0.0,0.7323211,0.73297954,0.8338327,1.3703474,1.0434728,0.80829614,0.0,1.2949529,1.6360906,0.82154167
ENSG00000006007,0.6120069,0.0,0.7787699,0.5661273,0.7708101,0.0,0.7080543,0.37182277,0.0,0.0,0.40833098,0.0
ENSG00000197006,0.6551968,0.0,0.81149983,0.7992403,0.8424634,0.71387273,1.1517218,1.0359691,0.0,1.3321922,1.2061577,0.921336
ENSG00000140740,0.0,0.0,0.566382,0.5992973,0.5059308,0.0,0.0,0.4697548,0.0,0.0,0.0,0.49661607
ENSG00000004779,1.4416609,0.0,1.5734361,1.6232868,1.4486976,1.3344198,1.2124017,1.5232993,1.911391,1.090874,1.2203358,1.6845744
ENSG00000122257,0.0,0.0,0.0,0.0,0.0,0.0,0.42844123,0.4624336,0.0,0.4801017,0.7619063,0.0
ENSG00000205629,0.0,0.0,0.0,0.0,0.0,0.0,0.49755627,0.4869516,0.0,0.0,0.4608741,0.0
ENSG00000178952,0.9030465,1.6471248,1.1493343,1.0781642,1.1592953,1.8147985,0.8566826,1.0280795,0.0,1.0874429,0.7668085,1.0422674
ENSG00000261740,0.0,0.0,0.49813336,0.563192,0.5898539,0.0,0.0,0.44336256,0.0,0.0,0.0,0.0
ENSG00000103495,0.0,0.0,0.0,0.0,0.0,0.0,0.5038383,0.51053685,0.0,0.0,0.0,0.51847935
ENSG00000013364,0.0,0.0,0.7367869,0.5805894,0.5651462,0.0,0.0,0.0,0.0,0.0,0.0,0.55358964
ENSG00000103502,0.545391,0.0,0.0,0.0,0.0,0.0,0.6734245,0.6173258,0.0,0.0,0.3478189,0.0
ENSG00000174938,0.95896566,1.6521463,0.9026938,1.0488937,0.9297472,1.6127937,0.9202234,1.0272804,0.0,1.0966481,0.9901919,0.860953
ENSG00000174939,0.7595316,0.0,0.99006265,0.83044994,0.8228991,0.0,0.5210509,0.67012745,0.0,0.0,0.0,0.78827083
ENSG00000149932,1.3446934,0.0,1.1819012,1.4440308,1.0213393,1.440931,1.1396631,1.3769879,1.4287889,1.303141,1.0036889,1.3340092
ENSG00000149925,2.4259741,2.538153,2.4331443,2.5434978,2.4916184,2.6837573,2.6022048,2.730654,3.1599922,2.1955278,1.8259697,2.7309253
ENSG00000149923,0.7586121,0.0,1.1033729,0.94780153,1.1455592,0.0,0.7393513,0.5392676,0.0,0.0,0.7052848,0.8460782
ENSG00000090238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33463097,0.0,0.0,0.0,0.0
ENSG00000169217,0.66854763,0.0,0.76834995,0.70187473,0.68124616,0.0,0.61805624,0.5678795,0.0,0.0,0.6298473,0.6260551
ENSG00000179958,0.0,0.0,0.7307916,0.5353443,0.6774478,0.0,0.47884494,0.0,0.0,0.0,0.0,0.0
ENSG00000179918,0.0,0.0,0.41116166,0.44027063,0.0,0.0,0.65911,0.5170328,0.0,0.0,1.4102098,0.0
ENSG00000229809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36369377,0.0,0.0,0.0,0.0
ENSG00000167397,1.2853072,1.9123992,1.3795379,1.4894259,1.3539501,2.1358442,1.315528,1.4821547,1.5356804,2.0005357,1.3384848,1.3640045
ENSG00000089280,1.375803,1.4416516,1.1353997,1.1210382,1.1493969,1.0495306,0.9994847,0.99238265,0.0,1.0913469,0.9845677,1.1131395
ENSG00000069329,0.0,0.0,0.6215808,0.0,0.58665264,0.0,0.6144047,0.53980654,0.0,0.0,0.4937044,0.6207602
ENSG00000069345,0.0,0.0,0.0,0.0,0.0,0.0,0.40728092,0.0,0.0,0.0,0.40322676,0.0
ENSG00000129636,0.0,0.0,0.0,0.0,0.0,1.0758435,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47320005,0.0,0.0,0.0,0.0
ENSG00000166164,0.0,0.0,0.0,0.0,0.0,0.0,0.6174536,0.621144,0.0,0.0,0.0,0.0
ENSG00000083799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391991,0.0
ENSG00000177200,0.942386,0.0,0.60890156,0.71031284,0.7092961,0.32536754,0.77807504,0.8323967,0.0,0.0,0.5787889,0.79659224
ENSG00000166971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899279,0.0
ENSG00000087258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3890509,0.0,0.0,0.0,0.0
ENSG00000167005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38239884,0.0
ENSG00000125148,1.448501,0.0,0.3411465,0.31751597,0.0,0.9687016,0.8312074,1.2900616,1.8425139,2.737194,0.8303599,0.514183
ENSG00000169715,1.0316705,0.0,0.0,0.0,0.0,0.0,0.0,0.59428215,0.6704905,1.6154168,0.0,0.0
ENSG00000198417,1.0297812,0.0,0.0,0.0,0.0,0.0,0.0,0.7984641,0.9266229,1.3659791,0.0,0.0
ENSG00000187193,1.3502113,0.0,0.0,0.52496874,0.0,0.0,0.44028655,1.2646769,1.6868186,1.7863423,0.0,0.0
ENSG00000051108,0.940374,0.0,0.72146547,0.8086377,1.0651064,1.6194549,1.4846064,1.0356435,1.0159314,2.0525742,3.9164057,0.9466893
ENSG00000102931,0.0,0.0,0.0,0.0,0.55004853,0.0,0.53251773,0.0,0.0,0.0,0.7266106,0.0
ENSG00000102978,0.57449096,0.0,0.73869294,0.7114011,0.8527916,0.0,0.8075325,0.6916998,0.0,0.66778755,0.81683356,0.67730397
