,Differentiated keratinocytes I,Differentiated keratinocytes II,Endothelial cells,Fibroblasts I,Fibroblasts II,Immune,Melanocytes/melanocyte-like,Pericytes,Terminally differentiated keratinocytes,Undifferentiated keratinocytes I,Undifferentiated keratinocytes II
TOMM20,0.6161018073558807,0.6087238073349,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6342110872268677,0.6172109544277191
HNRNPU,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093369841575623,0.0,0.8577543675899506
SH3YL1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9468571245670319
ACP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RPS7,0.11889087557792663,0.13594152331352233,0.06728288531303406,0.01393682360649109,0.0042046308517456055,0.06812691688537598,0.0,0.07531480193138122,0.03690666556358337,0.10648558735847473,0.10948324799537659
ID2,0.7446354746818542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037736296653747,0.760251122713089,0.7
MBOAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
YWHAQ,0.41280742883682253,0.4152384281158447,0.0,0.0,0.4789139986038208,0.0,0.0,0.5605157911777496,0.4,0.4430953562259674,0.5041949987411499
GRHL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PDIA6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095802664756775
LRATD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LAPTM4A,0.13684367537498474,0.1,0.21383817195892335,0.4254560351371765,0.4870115101337433,0.0,0.22045704126358032,0.375672310590744,0.10334810018539428,0.15674192905426027,0.168689626455307
SDC1,0.7031353354454041,0.6158565044403076,0.0,0.0,0.0,0.0,0.0,0.0,0.8055627107620239,0.6165049314498902,0.6
RHOB,0.5303418934345245,0.4242404639720917,0.0,0.0,0.4,0.0,0.0,0.5125559747219086,0.5690213024616242,0.47007391452789304,0.42401368021965025
SF3B6,0.4816341042518616,0.4619421064853668,0.4,0.0,0.0,0.0,0.0,0.4278450608253479,0.42068238854408263,0.44492906928062437,0.4795025587081909
RAB10,0.6474514901638031,0.658344954252243,0.0,0.0,0.0,0.0,0.0,0.0,0.7171724438667297,0.612971842288971,0.6
HADHA,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040861010551453
OST4,0.1586520254611969,0.10925637483596802,0.14142072796821595,0.11875243782997132,0.24180672764778138,0.2593571484088898,0.0,0.1952236771583557,0.13289600014686584,0.1,0.1130500614643097
ATRAID,0.8,0.0,0.0,0.0,0.8701200842857361,0.0,0.0,0.0,0.0,0.0,0.81045281291008
PPP1CB,0.6225603103637696,0.6128764927387238,0.0,0.0,0.0,0.0,0.0,0.0,0.7010992527008056,0.6156025111675263,0.6
YPEL5,0.7,0.7014031946659088,0.0,0.0,0.0,0.0,0.0,0.0,0.7193844795227051,0.7655977308750153,0.0
LBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DPY30,0.822072422504425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8371833980083465
CRIM1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.901652592420578,0.0,0.0,0.0
SRSF7,0.6559032142162323,0.6042772173881531,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7415133059024811,0.6689521670341492
COX7A2L,0.6591671526432037,0.654237174987793,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7706910967826843,0.70896418094635
ZFP36L2,0.3,0.0,0.5792755126953125,0.5253440141677856,0.5213286876678467,0.3820092976093292,0.0,0.0,0.3026352524757385,0.4725499451160431,0.33984396457672117
EPAS1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALM2,0.0,0.0269889771938324,0.05930276513099671,0.1463393211364746,0.2575051963329315,0.003602635860443115,0.27394804954528806,0.3566223680973053,0.005421495437622071,0.10696260333061218,0.22167025804519652
NRXN1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SPTBN1,0.0,0.0,0.8673555672168731,0.8,0.0,0.0,0.8723145484924316,0.0,0.0,0.0,0.0
RTN4,0.34578377604484556,0.38073968291282656,0.3,0.33073100447654724,0.377084219455719,0.0,0.0,0.0,0.42441741228103635,0.421450537443161,0.3535104751586914
RPS27A,0.0712774395942688,0.08855274915695191,0.06356379389762878,0.022050756216049194,0.018160194158554077,0.0883335828781128,0.0,0.061639422178268434,0.010408359766006469,0.08221697807312012,0.07849959135055543
REL,0.6,0.6728692829608918,0.0,0.0,0.0,0.0,0.0,0.0,0.6276463091373443,0.654856288433075,0.6289605259895324
CCT4,0.6315770268440246,0.6257115483283997,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6502257943153381,0.650599193572998
MDH1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9239054799079895
PELI1,0.0,0.9086833834648133,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
LGALSL,0.8,0.8247050642967224,0.0,0.0,0.0,0.0,0.0,0.0,0.9043323278427124,0.0,0.0
RAB1A,0.6,0.6188508093357086,0.0,0.0,0.0,0.0,0.0,0.0,0.6129390299320221,0.6869021892547608,0.6192379593849182
ACTR2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9342635452747345,0.0,0.0
ANXA4,0.8148286819458008,0.0,0.0,0.0,0.9066614389419556,0.0,0.0,0.0,0.0,0.0,0.8
PCBP1,0.5120847702026368,0.5207608878612519,0.5,0.0,0.0,0.0,0.0,0.0,0.5382340669631958,0.5064877390861511,0.5497852206230164
SNRPG,0.6211688935756683,0.6254072427749634,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6601325392723083,0.7666346669197083
CCT7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157602190971375
TPRKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MOB1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SUCLG1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMSB10,0.028589743375778198,0.03571767807006836,0.33337939381599424,0.1699449121952057,0.20809481143951417,0.30555946826934816,0.16922376155853272,0.022148275375366212,0.0,0.026697266101837158,0.05694338083267212
CAPG,0.865478378534317,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365058243274689
VAMP8,0.6592232823371887,0.6008875668048859,0.0,0.0,0.0,0.0,0.0,0.0,0.7267490327358246,0.6274113595485687,0.6
VAMP5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP3,0.8535715997219085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8161751508712769
COX5B,0.30129956007003783,0.23314926624298096,0.26901991963386535,0.2,0.25298391580581664,0.0,0.0,0.4468827545642853,0.23248758912086487,0.22387288212776185,0.30174229145050047
EIF5B,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8475088059902192,0.0,0.8026663959026337
RPL31,0.19176238775253296,0.3218070924282074,0.14379377365112306,0.1,0.2162020444869995,0.16402393579483032,0.0,0.13990019559860228,0.13716481924057006,0.35476635694503783,0.35035633444786074
RNF149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FHL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9297117531299591,0.9
ECRG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SLC20A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9244316458702088,0.9
ACTR3,0.6025307714939118,0.6057893931865692,0.0,0.0,0.0,0.0,0.0,0.0,0.6960571110248566,0.6152161419391632,0.6
DBI,0.6546360194683075,0.5753593146800995,0.4,0.0,0.478694748878479,0.0,0.0,0.0,0.6288225889205933,0.4821301162242889,0.5429516494274139
MZT2B,0.686322158575058,0.6437154233455658,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6315259754657745,0.7388478755950928
MZT2A,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95688898563385
UBXN4,0.8146494209766388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8203993439674377
DARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZEB2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LYPD6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MMADHC,0.8289908349514008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8629340767860413
RND3,0.6,0.6753110289573669,0.0,0.0,0.0,0.0,0.0,0.0,0.6091276705265045,0.6936282694339753,0.658450973033905
ARL5A,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9494537472724914,0.0,0.0
PRPF40A,0.8083253324031829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8177871584892273
DAPL1,0.7232139825820922,0.6309781610965729,0.0,0.0,0.0,0.0,0.0,0.0,0.7299928188323974,0.6643260002136231,0.6
RBMS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PPIG,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207513332366943
SSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CYBRD1,0.0,0.0,0.0,0.9,0.9491973340511322,0.0,0.0,0.0,0.0,0.0,0.0
DYNC1I2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409091711044312,0.0,0.0
ITGA6,0.0,0.0,0.8848204970359802,0.0,0.0,0.0,0.0,0.0,0.0,0.8345052242279053,0.8
MAP3K20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
OLA1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9224608182907105
GPR155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ATP5MC3,0.44424608945846555,0.4267234742641449,0.0,0.0,0.4625986397266388,0.0,0.0,0.5524668097496033,0.4,0.45240405201911926,0.5496550917625427
HNRNPA3,0.3570265114307404,0.3456860244274139,0.423219633102417,0.3,0.0,0.0,0.0,0.43618025779724123,0.38004655241966245,0.3570474565029144,0.47261229157447815
NFE2L2,0.6251423239707947,0.628358006477356,0.0,0.0,0.0,0.0,0.0,0.0,0.6086193501949311,0.6146287500858307,0.6
UBE2E3,0.9190676093101502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
ITPRID2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCKAP1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9303338050842285,0.0,0.0
ZC3H15,0.8133213222026825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298796892166138,0.0,0.8
COL3A1,0.0,0.0,0.0,0.9,0.936735475063324,0.0,0.0,0.0,0.0,0.0,0.0
NAB1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9489091098308563
SF3B1,0.8478750050067901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8107937276363373
HSPD1,0.7,0.718397456407547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7444624900817871,0.772022670507431
HSPE1,0.5180383861064911,0.5276443302631378,0.0,0.0,0.0,0.7225577175617218,0.0,0.0,0.5,0.5358575105667114,0.5934097409248352
BZW1,0.6046894073486329,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6089310884475708,0.6536895394325256,0.657430911064148
CLK1,0.6,0.625063544511795,0.0,0.0,0.0,0.0,0.0,0.0,0.6378676295280457,0.7050222992897034,0.6225090682506561
NDUFB3,0.8185482621192932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8098886132240295
SUMO1,0.6505032837390899,0.6410458743572235,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7093252062797546,0.7182827532291413
NBEAL1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9080447852611542
EEF1B2,0.28161841034889223,0.2777233302593231,0.1692111909389496,0.10830067396163941,0.1,0.16570188403129577,0.0,0.16221877336502075,0.17095751762390138,0.29253008365631106,0.30832300186157224
FN1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XRCC5,0.8824439346790314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.9035355567932128
RPL37A,0.1819526731967926,0.17039306759834288,0.04436846971511841,0.006863027811050415,0.0164697527885437,0.0389668345451355,0.0,0.06127829551696777,0.11479749083518982,0.1103308618068695,0.13183284401893616
IGFBP2,0.0,0.0,0.81731698513031,0.0,0.0,0.0,0.0,0.0,0.0,0.8220657289028168,0.8
IGFBP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ARPC2,0.37807502746582033,0.34985324144363406,0.2,0.0,0.2283986508846283,0.3010158836841583,0.0,0.26157061457633973,0.3238792955875397,0.4825099349021912,0.40995064973831175
AAMP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBA4A,0.6833040297031403,0.6085004866123199,0.0,0.0,0.0,0.0,0.0,0.0,0.7728983700275421,0.6180378913879394,0.6
DNAJB2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9429945766925811,0.0,0.0
CUL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCL,0.5491492211818695,0.5722955346107483,0.0,0.0,0.0,0.0,0.0,0.5441049993038177,0.5,0.61573024392128,0.6622378051280975
PTMA,0.04282492995262146,0.04626278877258301,0.1067640721797943,0.0,0.0021166861057281493,0.0663874864578247,0.015289866924285888,0.14312665462493895,0.02683224081993103,0.13280075788497925,0.19511290192604064
COL6A3,0.0,0.0,0.0,0.9,0.9459317326545715,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP1,0.6072888314723969,0.6,0.8238664627075195,0.0,0.0,0.0,0.0,0.0,0.0,0.6924255549907684,0.686887001991272
NDUFA10,0.8361615300178528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8141458690166473
COPS9,0.7670904040336609,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7575045824050903,0.0,0.7065325260162354
GPC1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAB21L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HDLBP,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9276574492454529,0.0,0.0
SEPTIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BHLHE40,0.6,0.681904536485672,0.0,0.0,0.0,0.0,0.0,0.0,0.6460737228393555,0.6233058393001556,0.6259663224220275
ARL8B,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9563390135765075,0.0,0.0
LMCD1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9060917258262634,0.0,0.0
BRK1,0.47046329975128176,0.40933957099914553,0.0,0.0,0.4967349827289581,0.0,0.0,0.5377400994300843,0.49390530586242676,0.4,0.4259064614772797
TMEM40,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9577420949935913,0.0,0.0
RPL32,0.07686002254486084,0.10242307186126709,0.08241230249404907,0.014754164218902587,0.020689630508422853,0.058205968141555785,0.0,0.046324795484542845,0.015610134601593018,0.08567736148834229,0.08756932616233826
FBLN2,0.0,0.0,0.0,0.9,0.9334684014320374,0.0,0.0,0.0,0.0,0.0,0.0
LSM3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221873939037323
RAB5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RPL15,0.13861929774284362,0.16236583590507508,0.05191490054130554,0.006389778852462768,0.023150885105133058,0.0400956928730011,0.0,0.046203553676605225,0.04753318428993225,0.1625252902507782,0.1545246422290802
TGFBR2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMTM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DYNC1LI1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9048372745513916,0.0,0.0
PDCD6IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LRRFIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GOLGA4,0.8294785141944885,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.882016384601593,0.0,0.0
CSRNP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9070019662380219,0.0
RPSA,0.2360204875469208,0.2562913477420807,0.11658032536506653,0.05263254642486572,0.06983453035354614,0.17244561910629272,0.0,0.06902680397033692,0.10061534643173217,0.27901644706726075,0.3156559824943542
EIF1B,0.7,0.7200579524040223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7432174324989319,0.7845012307167053
RPL14,0.08005034327507018,0.10481510162353516,0.03127948045730591,0.02433229684829712,0.026211154460906983,0.07379348278045654,0.0,0.09116578698158265,0.005630201101303101,0.098786860704422,0.11795467138290405
CTNNB1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9180662572383881,0.0,0.0
SS18L2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGD1A,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943951153755188,0.0,0.0
ABHD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZDHHC3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085699915885925,0.0,0.0
MAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TMA7,0.07883960604667664,0.022528839111328126,0.0369198739528656,0.036085134744644164,0.060898393392562866,0.16694790720939637,0.0,0.056046366691589355,0.047876715660095215,0.018278849124908448,0.052226340770721434
COL7A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UQCRC1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8420468986034393,0.8615917503833771
IP6K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IMPDH2,0.7,0.7030751228332519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7113838195800781,0.7748776495456695
QARS1,0.8322799623012542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8258895933628082
LAMB2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GPX1,0.0,0.0,0.8633954167366028,0.0,0.0,0.0,0.0,0.0,0.0,0.8283070981502533,0.8
RHOA,0.1209078311920166,0.1,0.33603485226631163,0.22450997829437255,0.31781029105186465,0.0,0.25268874168395994,0.31193910241127015,0.1288784623146057,0.11069071292877197,0.17006686925888062
GNAI2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYAL2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL29,0.13714669942855834,0.15628950595855712,0.05281449556350708,0.016002202033996583,0.020852386951446533,0.03562336564064026,0.0,0.0556525468826294,0.040885168313980105,0.1301070809364319,0.12887751460075378
SPCS1,0.39601888656616213,0.3131944477558136,0.0,0.3,0.5043945729732513,0.0,0.0,0.556846809387207,0.32382717728614807,0.3611634075641632,0.40885653495788576
TKT,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847641772031784,0.8450892686843872
SELENOK,0.6,0.6235775470733642,0.0,0.0,0.0,0.0,0.0,0.0,0.6763380885124206,0.614688616991043,0.610730093717575
ARF4,0.5,0.5136795341968536,0.0,0.0,0.6682860374450683,0.0,0.0,0.0,0.5302652955055237,0.6371372282505036,0.5326837837696076
THOC7,0.8479156732559204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8524297416210175
ARL6IP5,0.0,0.0,0.0,0.9,0.9222936034202576,0.0,0.0,0.0,0.0,0.0,0.0
FRMD4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CHMP2B,0.7031089842319489,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7453770875930786,0.0,0.7017886400222778
FILIP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TMEM45A,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619776129722595,0.0,0.0
ABI3BP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNP,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214600205421448
RPL24,0.06461548209190368,0.08501761555671691,0.08733720779418945,0.020843762159347533,0.020842522382736206,0.04939141273498535,0.0,0.06716367602348328,0.009700137376785278,0.08201079964637756,0.07121669650077819
NFKBIZ,0.6,0.6265572249889374,0.0,0.0,0.0,0.0,0.0,0.0,0.6491963922977447,0.6277275502681732,0.6168784379959107
C3orf52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CCDC80,0.0,0.0,0.0,0.9,0.9322271049022675,0.0,0.0,0.0,0.0,0.0,0.0
NAA50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ATP6V1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COX17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FSTL1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB4,0.3678222417831421,0.3,0.3072307765483856,0.0,0.30134026408195497,0.0,0.0,0.5111817002296448,0.31483944058418273,0.3065375745296478,0.39182043075561523
GOLGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CSTA,0.7942864716053009,0.7480472445487976,0.0,0.0,0.0,0.0,0.0,0.0,0.8512981295585632,0.0,0.7
FAM162A,0.7743834257125854,0.7067979097366333,0.0,0.0,0.0,0.0,0.0,0.0,0.7758887887001038,0.0,0.7
MYLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RAB7A,0.6,0.622296667098999,0.0,0.0,0.0,0.0,0.0,0.0,0.6224212110042572,0.6427163898944854,0.6041175842285156
CNBP,0.254436719417572,0.2,0.26845590472221376,0.273568594455719,0.28127479553222656,0.0,0.0,0.3464191257953644,0.2495589017868042,0.20293389558792113,0.20774028301239014
H1-10,0.8079586327075958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8266575336456299
IL20RB,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259198904037476,0.0,0.0
RNF7,0.7435155093669892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7709754884243012,0.7155853867530823
ATP1B3,0.646528297662735,0.6384565770626068,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7498364150524139,0.6947416603565216
PLSCR1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERP1,0.6,0.6376958668231965,0.0,0.0,0.0,0.0,0.0,0.0,0.6110324263572693,0.6250570833683013,0.6041362106800079
EIF2A,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450991153717041,0.8289202630519867
SELENOT,0.8131390452384949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8463747143745423
AADACL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MBNL1,0.8,0.0,0.8882500052452087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8202983319759369
RAP2B,0.0,0.8191134214401246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8371810376644134,0.8
SSR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TIPARP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CCNL1,0.6045115768909455,0.612424087524414,0.0,0.0,0.0,0.0,0.0,0.0,0.6081007719039917,0.6513800621032715,0.6
SMC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KPNA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SPTSSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SEC62,0.5,0.0,0.6828815340995789,0.6774944424629211,0.6533017814159393,0.0,0.0,0.6059335887432098,0.0,0.0,0.5055342674255371
RPL22L1,0.6356457233428955,0.6384653568267822,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.639248150587082,0.6560369491577148
TNFSF10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9070755124092102
ATP11B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AP2M1,0.841538405418396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8534106135368347
PSMD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EIF4G1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9441675186157227,0.0,0.0
EPHB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MAP3K13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRA2B,0.6150896728038788,0.6164669334888458,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6403328895568847,0.6293503940105438
EIF4A2,0.3765831708908081,0.4139851748943329,0.3,0.0,0.3183223307132721,0.0,0.0,0.34910757541656495,0.3643504798412323,0.5346177220344543,0.4483529210090637
LPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TP63,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948226153850556,0.84259934425354
CLDN1,0.8,0.8411054670810699,0.0,0.0,0.0,0.0,0.0,0.0,0.8833061277866363,0.0,0.0
HES1,0.6361340880393982,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.643284797668457,0.7488256394863129,0.6428468525409698
ACAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
APOD,0.0,0.0,0.0,0.9,0.9232098817825317,0.0,0.0,0.0,0.0,0.0,0.0
