,Differentiated keratinocytes I,Differentiated keratinocytes II,Endothelial cells,Fibroblasts I,Fibroblasts II,Immune,Melanocytes/melanocyte-like,Pericytes,Terminally differentiated keratinocytes,Undifferentiated keratinocytes I,Undifferentiated keratinocytes II
RPL37,3.7958145,3.7405753,3.5241914,3.196407,3.0457788,3.5082169,2.5369806,3.2423065,3.3541753,3.559116,3.5313275
SELENOP,0.75672543,0.0,0.0,1.8126445,1.9983315,0.0,0.0,0.0,0.0,0.0,0.63592786
HMGCS1,0.50113714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017998,0.0,0.0
NDUFS4,0.39891624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285722
GPBP1,0.50072706,0.6085894,0.0,0.0,0.0,0.0,0.0,0.0,0.51735663,0.7171854,0.7233876
PLK2,0.59808457,0.522129,0.0,0.0,0.0,0.0,0.0,0.0,1.0703655,0.58537936,0.0
SREK1IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5318482,0.0,0.0
MAST4,0.0,0.70345426,0.0,0.0,0.0,0.0,0.0,0.0,0.5406277,0.0,0.5641388
CENPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43749207
AK6,0.5175208,0.5303465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68966776,0.7254714
OCLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215584,0.0,0.0
MAP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0627427,0.0,0.0,0.0
BTF3,2.661243,2.706597,2.4387896,2.1736357,2.2190309,2.072475,2.0828617,2.5705059,2.0487857,2.9891067,2.7942445
NSA2,0.7785641,0.67533565,0.0,0.0,0.0,0.0,0.0,0.0,0.3061993,0.78557795,0.76931536
HMGCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480608,0.0,0.0
F2RL1,0.0,0.80007845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCA,0.92130744,0.7693733,0.0,0.0,0.0,0.0,0.0,1.2454895,0.82982147,0.88985336,1.0140059
RPS23,3.893045,3.9248705,3.7836933,3.4269972,3.3221655,3.5901563,2.789627,3.640004,3.3754811,3.8024282,3.8991442
TMEM167A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679043,0.0,0.0
VCAN,0.0,0.0,0.0,0.0,1.3542864,0.0,0.0,0.0,0.0,0.0,0.0
COX7C,1.8714991,1.7943892,1.6462538,1.4762875,1.5988038,1.9072832,0.0,1.9644806,1.6576921,1.7116913,1.8257837
MEF2C,0.0,0.0,0.9451712,0.0,0.0,0.0,0.0,1.7812128,0.0,0.0,0.0
ELL2,0.36797836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487479,0.0,0.0
ENSG00000153113,0.865839,0.75397384,0.9979229,0.0,0.0,0.0,0.0,0.0,1.032551,0.62518704,0.7098038
FAM174A,0.42362052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAM,0.0,0.0,0.0,0.0,1.5425436,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224032,0.4760483,0.6297983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9364103,0.79246044
REEP5,0.77356255,0.0,0.0,0.0,0.87623715,0.0,0.0,0.0,0.79072785,0.0,0.4643143
AP3S1,0.49210167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59589285
HINT1,2.0294461,2.0819905,1.9322851,1.3927034,1.4245694,1.9070463,0.0,1.7615752,1.5226924,2.446598,2.62857
PDLIM4,0.40468332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6869585,0.6411593
IRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92388755,0.59824675
SEPTIN8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60179365,0.0,0.0
UQCRQ,1.4105358,1.0624948,0.0,0.0,0.79562306,0.0,0.0,1.4307115,1.3012583,0.927729,1.2406788
AFF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41680947,0.0,0.0
VDAC1,0.9025349,0.80930173,0.0,0.0,0.0,0.0,0.0,0.0,0.65292376,0.9267829,0.9621591
SKP1,1.6620557,1.4777112,1.4020579,1.5830876,1.7706482,1.4362193,1.8443311,2.1526287,1.5816658,1.5391206,1.4817638
PPP2CA,0.5146551,0.58536243,0.0,0.0,0.0,0.0,0.0,0.0,0.6471096,0.60998666,0.6338432
UBE2B,0.68806124,0.9827604,0.0,0.0,0.0,0.0,0.0,0.0,0.89258873,1.0367966,0.88508224
CAMLG,0.4609754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33998188,0.0,0.6283483
DDX46,0.37675026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACROH2A1,0.6738949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713739,0.0,0.81557715
CXCL14,1.4558098,1.5031642,0.0,3.4535093,4.382275,0.0,0.0,0.0,0.0,3.8271894,2.6222305
TGFBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1038175,0.4514479
HNRNPA0,0.74803406,0.87799644,0.0,0.0,0.0,0.0,0.0,0.0,0.48820388,1.1420248,1.0586172
EGR1,1.7808758,1.2062585,0.0,0.0,0.0,0.0,0.0,0.0,2.067616,2.180686,1.5748441
ETF1,0.7236461,0.7586823,0.0,0.0,0.0,0.0,0.0,0.0,0.90377855,0.0,0.60085326
HSPA9,0.40513247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39948794,0.0,0.53378594
CTNNA1,0.46240586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58401847,0.0,0.48134986
MATR3,0.37451017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5601094
PAIP2,0.67114717,0.5949147,0.0,0.0,0.0,0.0,0.0,0.0,0.7047259,0.65851605,0.637192
ECSCR,0.0,0.0,1.460934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D2,0.6650789,0.37628195,0.0,0.0,0.0,0.0,0.0,0.0,0.5454747,0.0,0.7163006
CYSTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8878918,0.0,0.0,0.0
HBEGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6649529,0.0,0.0
NDUFA2,0.6068944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7176955
TAF7,0.46070433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46381336,0.0,0.0
NDFIP1,0.0,0.0,0.0,0.0,1.324812,0.0,0.0,0.0,0.0,0.0,0.0
SH3RF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5362137,0.0,0.0
SPINK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.338944,0.0,0.0
ADRB2,0.0,0.8665712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904882,0.9393194
CSNK1A1,1.2432469,1.2276574,0.0,0.0,0.0,0.0,0.0,0.0,1.5867889,1.0362092,1.0654359
PDGFRB,0.0,0.0,0.0,0.0,1.1582527,0.0,0.0,1.2958027,0.0,0.0,0.0
CD74,0.0,0.0,3.7136374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS14,4.077924,4.1595483,3.5782743,2.9393108,3.214126,3.617834,2.6644502,3.511026,3.5419824,4.0648947,4.020778
SPARC,0.0,0.0,1.8572943,1.4394888,2.2183027,0.0,2.6763394,2.0179858,0.0,0.0,0.0
ATOX1,0.6738477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0379137,0.0,0.0
G3BP1,0.2432718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48910126
CLINT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32243782,0.0,0.0
PTTG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2183111
NUDCD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42429763
SLIT3,0.0,0.0,0.0,0.0,1.3701102,0.0,0.0,0.0,0.0,0.0,0.0
NPM1,1.7714635,2.1111016,1.7214184,1.35141,1.3052309,1.8423414,0.0,2.0157268,1.1311197,2.430403,2.4507594
DUSP1,2.4424543,1.5071204,1.5906751,0.0,1.225842,1.0535977,0.0,0.0,2.6058614,2.7440765,2.0329075
ATP6V0E1,0.6874958,0.0,0.9460476,1.0118555,1.3962405,0.0,0.0,0.0,0.7985627,0.7554966,0.7131033
CPEB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26181188,0.0,0.0
HIGD2A,0.6078644,0.6756792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334738,0.84932226
CLTB,1.7049451,1.4001017,0.0,0.0,0.0,0.0,0.0,0.0,2.0965855,1.4271913,1.3177811
PRELID1,1.0275784,0.87740123,0.0,0.0,0.0,0.0,0.0,0.0,1.0569911,0.75832045,0.7889705
LMAN2,0.41303062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4497135
TMED9,0.32039362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45625436,0.0,0.15482576
NHP2,0.8919084,0.7204478,0.0,0.0,0.0,0.0,0.0,0.0,0.6203544,0.60830855,0.8127925
HNRNPAB,0.672107,0.5848156,0.0,0.0,0.0,0.0,0.0,0.0,0.5201293,0.0,0.7358558
HNRNPH1,0.9529996,1.0124409,0.9646027,0.8227767,0.0,0.0,0.0,0.0,0.7665863,1.062185,1.0742849
CANX,0.7109349,0.6403701,0.6997137,0.0,0.0,0.0,0.0,0.0,0.8325337,0.7484447,0.7770692
SQSTM1,0.8368457,1.479618,0.0,1.0145375,1.1027628,0.0,0.0,0.0,0.6851201,1.8643622,1.4638422
TRIM7,0.34518385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51851594,0.0,0.0
RACK1,3.131579,3.2410383,2.7746396,2.3947196,2.589244,2.6005707,2.1053293,2.5559506,2.5801432,3.346765,3.2921753
TUBB2A,1.2152728,1.1666731,0.0,0.0,0.0,0.0,0.0,0.0,1.5950482,1.1284809,0.99575883
NRN1,0.0,0.0,1.4211919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSP,3.3544316,3.1205113,0.0,0.0,0.0,0.0,0.0,0.0,3.5374331,2.074778,2.2963834
TFAP2A,0.3540842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23581772,0.0,0.0
TMEM14C,0.6240924,0.0,0.0,0.0,0.8180458,0.0,0.0,0.0,0.38371485,0.0,0.7566724
TMEM14B,0.5101334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30636138,0.0,0.46287513
NOL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45407677
MCUR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64604443,0.0,0.0
DEK,0.4825753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65237236,1.4045826
ID4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5201049,0.93790555,0.0,0.0
C6orf62,0.38716033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975156,0.0,0.57033646
H4C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1424034
HLA-A,1.3606696,1.403449,2.504095,1.5654883,1.7746067,2.1923113,1.8250191,1.3881723,0.7867378,1.7551354,1.5428338
RNF39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44821277,0.0,0.0
HLA-E,1.5332748,1.6534369,2.967857,1.3116994,0.78764284,1.9413908,1.1860974,0.0,1.2498246,1.5959227,1.4803299
PPP1R10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37003356,0.0,0.0
TUBB,0.660033,0.69389844,1.3246769,1.1754627,1.6378835,0.0,0.0,0.0,0.3000235,1.1566803,2.1170435
IER3,2.3648973,1.9086578,0.0,0.0,0.0,0.0,0.0,0.0,2.6141207,2.4811249,2.2173316
HLA-C,1.5208342,1.2536714,2.4664636,1.7013406,1.8162442,2.1444364,1.3128235,1.6597003,1.055727,1.4442959,1.5080094
HLA-B,1.9807322,1.9560498,3.3421168,1.7909266,1.7422781,2.9077764,1.8007743,2.0216713,1.5257473,2.219121,2.1354647
CSNK2B,0.7451884,0.5457487,0.0,0.0,0.0,0.0,0.0,0.0,1.3530594,0.66496825,0.7092277
LY6G6C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5256925,0.0,0.0
DDAH2,0.0,0.0,0.0,0.0,1.0226768,0.0,0.0,0.0,0.76413107,0.0,0.0
CLIC1,1.3323618,1.0624948,1.6603618,1.2493805,1.3710445,2.169981,0.0,1.4476459,1.4028127,1.5136821,1.5283707
LSM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58989286
HSPA1A,2.2040486,1.3663447,0.0,1.2111605,0.0,2.470508,0.0,1.2652227,2.4695396,1.6998767,1.4027257
HSPA1B,1.8548229,1.0751114,0.0,0.0,0.0,2.2018716,0.0,0.0,2.3931363,1.3686874,1.069746
SNHG32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77381617,0.8378505
TNXB,0.0,0.0,0.0,1.029568,1.7605777,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRA,0.0,0.0,3.1949296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRB5,0.0,0.0,1.5123463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRB1,0.0,0.0,2.494124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DQB1,0.0,0.0,1.1139324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB8,0.0,0.0,0.6997137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54702085
HLA-DMA,0.0,0.0,1.2554305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRD2,0.85489315,1.0015523,0.0,0.0,0.0,0.0,0.0,0.0,1.1987798,1.3464458,1.0151174
HLA-DPA1,0.0,0.0,2.3739896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DPB1,0.0,0.0,1.9692416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS18,4.8464823,4.8960314,3.9459364,3.126168,3.4745889,3.703372,2.6570244,3.6274786,4.368965,4.6633735,4.7251906
CUTA,0.74812204,0.68251956,0.0,0.0,0.0,0.0,0.0,0.0,0.44013825,0.930813,0.9554762
ITPR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36836866,0.0,0.0
HMGA1,0.6854373,0.8891142,0.0,0.0,0.0,0.0,0.0,0.0,0.5923395,0.978129,0.8674511
RPS10,2.3310916,2.4105673,2.1236093,1.7013406,1.7141021,2.3956256,0.0,2.2269235,1.9070663,2.2324638,2.3609033
RPL10A,3.589408,3.6877446,2.7521172,2.193323,2.6431694,2.5725527,2.012014,2.801268,2.8033657,3.687152,3.6492853
SRSF3,1.5065713,1.1898491,1.0563027,0.0,0.8174083,1.1430914,0.0,0.0,1.5801215,1.7679332,1.6586432
CDKN1A,1.3040869,1.5093102,0.0,0.0,0.0,0.0,0.0,0.0,1.6815796,1.4910151,1.1266729
MTCH1,0.7275511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0415976,0.0,0.6607779
PIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89942265,0.0,0.0
GLO1,0.4906231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7427975,0.0,0.0
C6orf132,0.4232112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64512646,0.0,0.0
DNPH1,0.3040995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL14,0.60205495,0.6624967,0.0,0.0,0.0,0.0,0.0,0.0,0.7162738,0.63134587,0.7037917
HSP90AB1,1.9996698,2.0286174,1.9412612,1.7583878,1.6609657,1.9262005,1.8474753,1.9668565,2.142044,2.1439695,2.0717664
ADGRF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40765202,0.0,0.0
GSTA4,0.5840778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24537632,0.0,0.0
DST,0.0,0.0,0.0,0.0,0.0,0.0,2.1658494,0.0,0.0,2.0757174,1.2013769
PTP4A1,0.5535553,0.6058993,0.0,0.0,0.0,0.0,0.0,0.0,0.9017333,0.0,0.3760305
SMAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31177533,0.0,0.0
EEF1A1,4.6774015,4.8399477,4.562441,3.9177992,4.085164,4.299738,3.6586053,4.323471,4.23707,5.014025,4.82757
COX7A2,1.4272974,1.3092606,1.2243983,1.2059715,1.3181205,1.2088807,0.0,1.9406146,1.3112941,1.2647063,1.503674
HMGN3,0.51774,0.0,0.67870706,0.0,0.0,0.0,0.0,1.1519217,0.0,0.0,0.7249516
ELOVL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123677,0.0,0.0
SYNCRIP,0.65623146,0.6091056,0.0,0.0,0.0,0.0,0.0,0.0,0.7237761,0.0,0.66921556
PNRC1,1.7774842,2.260114,0.7761574,0.62594867,0.8696632,0.0,0.989452,1.4086024,1.7737534,2.1172519,1.7808845
PNISR,0.47669613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083524,0.0,0.56262416
CCNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37643632
CRYBG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13945493,0.0,0.0
SNX3,1.115516,0.9991609,1.1008304,0.0,1.3196156,0.0,0.0,0.8878918,1.0450195,1.02847,1.1010218
CD164,0.6297369,0.49485898,0.0,0.0,0.0,0.0,0.0,0.0,0.5072777,0.667313,0.6618918
AMD1,0.6040034,0.7771332,0.0,0.0,0.0,0.0,0.0,0.0,0.59747314,0.8889032,0.7384348
TSPYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40162468,0.0,0.0
RWDD1,0.7023475,0.48882407,0.0,0.0,0.0,0.0,0.0,0.0,0.5537909,0.543633,0.7623858
GJA1,1.9637606,1.5047975,0.0,0.0,0.0,0.0,0.0,0.0,1.8935084,0.9267829,0.0
SERINC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45290333,0.0,0.0
SMPDL3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37389976,0.0,0.0
NCOA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734352,0.78584003
CENPW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6192835
CCN2,0.0,0.0,0.5894929,0.0,1.3414173,0.0,0.0,0.9513952,0.0,0.0,0.0
RPS12,4.573417,4.6223917,4.038686,3.6310172,3.663816,4.1690974,2.950308,3.7194438,4.093626,4.4951406,4.516971
SGK1,0.0,0.5468526,0.0,0.0,0.0,0.0,0.0,0.0,0.72889555,0.0,0.31090856
BCLAF1,0.41707617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP3,1.0447357,1.7485187,0.0,0.0,0.0,0.0,0.0,0.0,1.6939669,1.3720282,1.3906621
PERP,4.0980587,3.90277,0.0,0.0,0.0,0.0,0.0,0.0,4.394062,3.4854345,3.3093512
HEBP2,1.0853634,0.7755815,0.0,0.0,0.0,0.0,0.0,0.0,1.3791003,0.0,0.54998016
CITED2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079699,0.0,0.0
SF3B5,0.9819504,0.8852499,0.0,0.0,0.0,0.0,0.0,0.0,0.87869656,0.8735424,1.0112755
STX11,0.0,0.68996245,0.0,0.0,0.0,0.0,0.0,0.0,0.30498123,0.0,0.0
PCMT1,0.28222585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618409
PPP1R14C,0.6761422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85545695,0.0,0.0
GTF2H5,0.39202404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EZR,1.2119892,1.4658887,0.0,0.0,0.0,0.0,0.0,0.0,1.78423,1.3631425,1.1800501
SOD2,0.47887242,1.7281642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954332,1.0769291
WTAP,0.5692269,1.2653918,0.0,0.0,0.0,0.0,0.0,0.0,0.44013825,1.0356817,1.0685735
TCP1,0.623791,0.5967152,0.0,0.0,0.0,0.0,0.0,0.0,0.5169134,0.706562,0.7769264
MRPL18,0.34949467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30623305,0.0,0.7545403
QKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0965499,0.0,0.0,0.0,0.0
THBS2,0.0,0.0,0.0,0.0,1.1220679,0.0,0.0,0.0,0.0,0.0,0.0
PSMB1,0.9781809,0.79074496,1.187363,1.1514039,1.322995,0.0,0.0,1.5693922,0.9257008,0.9286773,1.0970376
SUN1,0.0,0.0,0.8041855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM184A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40468955,0.0,0.0
NUDT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901949
EIF3B,0.25902075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4237315,0.0,0.0
ACTB,3.042667,3.1015067,3.199253,3.2385397,3.7171154,3.7297473,3.447307,3.9819136,3.1009436,3.4446568,3.2938538
FSCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7594093,0.0
RAC1,1.725744,1.7009667,1.7986729,1.3377485,1.5771182,0.0,1.4431832,1.622036,1.7346102,1.8156967,1.7238965
KDELR2,0.42650932,0.0,0.0,0.0,1.0170094,0.0,0.0,0.0,0.5570353,0.0,0.55032897
NDUFA4,1.5477576,1.3140162,1.518247,1.4694216,1.6301556,1.2452295,1.7891808,2.591764,1.4901156,1.3357611,1.6463735
ARL4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39190888
TOMM7,2.0018768,2.020485,1.9342897,1.7042165,1.871073,1.9950931,1.7414976,2.1187396,1.6405721,2.0974963,2.0397384
GPNMB,1.0862383,1.0445538,0.0,1.163825,1.7737595,0.0,0.0,0.0,0.0,1.229595,1.1178257
TRA2A,0.46557283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225127,0.0,0.52799094
CYCS,1.277966,1.468456,0.0,0.0,0.0,0.0,0.0,0.0,1.4563532,1.3789335,1.3904445
HNRNPA2B1,1.3230238,1.2699301,1.6639206,1.5222018,1.4302282,1.8596563,1.6476256,1.5864791,1.2561216,1.4744017,1.7189031
CBX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751539
TAX1BP1,0.53519964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073566,0.0,0.0
GGCT,0.4753332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923153,0.0,0.7641729
LSM5,0.6845349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30598104,0.0,1.0353069
SEPTIN7,0.7514795,0.0,1.2060571,1.2577856,1.2167344,0.0,0.0,2.63994,0.847654,0.60172004,0.7866198
MRPL32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809306
AEBP1,0.0,0.0,0.0,0.959865,1.7879883,0.0,0.0,1.1742256,0.0,0.0,0.0
PPIA,2.4872422,2.46094,1.7002423,1.4097708,1.6905268,1.7026256,0.0,1.8338004,2.3208816,2.591145,2.6562781
H2AZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0136101
SNHG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7849617,0.78828335
RAMP3,0.0,0.0,1.475702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC61G,1.0756512,0.88768154,0.8732177,0.73872006,1.2628682,0.0,0.0,1.2129843,0.9797109,0.82374454,0.9632083
EGFR,0.40635937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCT6A,0.6512389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257301,0.0,0.67621434
CHCHD2,1.7271469,1.724673,1.5900569,1.7013406,1.8780408,1.5643524,1.3072902,1.9142747,1.456038,1.7256366,1.8624651
SBDS,0.7945501,0.85869646,0.0,0.0,1.2198789,0.0,0.0,1.369726,0.9858396,0.9762689,0.7481513
CLDN4,1.0861392,1.5045702,0.0,0.0,0.0,0.0,0.0,0.0,2.387456,0.0,0.45943087
EIF4H,0.6846812,0.5239483,0.0,0.0,0.0,0.0,0.0,0.0,0.7379509,0.6470444,0.71697235
MDH2,0.9645126,0.6764507,0.0,0.0,0.0,0.0,0.0,0.0,0.7073957,0.66074896,0.84266686
HSPB1,3.0029178,2.9071503,2.1320586,0.0,1.7311013,0.0,0.0,1.6178102,3.4094968,3.1125188,2.7078261
YWHAG,0.26240432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5179936,0.0,0.0
GNAI1,0.35165405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44524837,0.0,0.0
SRI,0.0,0.0,0.0,0.0,0.69945776,0.0,0.0,0.0,0.0,0.0,0.0
AKAP9,0.46978918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG11,0.0,0.0,2.824102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL1A2,0.0,0.0,0.0,2.682028,3.627593,0.0,0.0,0.0,0.0,0.0,0.0
SEM1,1.2774177,1.009466,1.1424637,1.0060972,0.9700644,0.0,0.0,1.6178102,1.2545741,0.9874927,1.186454
DLX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42132807,0.0,0.0
BRI3,0.79951644,0.0,1.152885,0.0,0.0,0.0,0.0,0.0,0.39182925,0.0,0.608322
ARPC1A,0.38681066,0.0,0.0,0.0,0.0,0.0,0.0,1.1651897,0.7162738,0.0,0.4257989
ARPC1B,0.0,0.0,1.2286623,0.0,0.0,0.0,0.58509713,0.0,0.0,0.0,0.0
PDAP1,0.68217254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5140868,0.0,0.74343365
BUD31,0.52451044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27453238,0.5239226,0.7267362
ATP5MF,1.0366497,0.80333316,0.0,0.0,0.0,0.0,0.0,0.0,0.58600855,0.87123233,1.0672278
MCM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395999
LAMTOR4,1.4108499,1.1090877,0.0,0.0,1.0712471,0.0,0.0,0.0,1.5029445,0.82356524,0.75522774
PCOLCE,0.0,0.0,0.0,0.0,1.7509733,0.0,0.0,0.0,0.0,0.0,0.0
GNB2,1.0019612,0.73718405,0.0,0.0,0.0,0.0,0.0,0.0,1.3756514,0.0,0.78160524
TRIP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43787003
AP1S1,0.37326473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
