,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,progenitor
PDP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18252228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRB,0.9549196,1.1854239,1.1775733,0.9997897,1.0601994,1.1411397,0.9684918,1.3310608,0.94939405,1.0856634,1.0408574,0.9934336,1.0328711,1.0023993,0.9167769,0.884221,0.9144899,0.8752129,0.9220047,1.2016323,0.8181286,0.79638994,0.89726806,0.7656443,0.82571673
PTDSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.172463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927,0.19303136
CPQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.09113672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTDH,0.5708916,0.47224784,0.0,0.43934014,0.5500667,0.1581717,0.0,0.5958554,0.48722607,0.23717868,0.5177258,0.5666136,0.0,0.7571152,0.75693464,0.0,0.9078567,0.6349063,0.6704949,0.45118767,0.5647948,0.524776,0.5403894,0.8616023,0.5465773
LAPTM4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43707776
RPL30,2.8515944,3.4576316,3.7162385,3.1550493,3.0993397,2.8828912,3.0500932,3.3934858,3.0772233,3.3675988,3.1162515,2.9871285,3.02819,2.8722765,2.6421719,3.0725276,3.2153714,2.354363,2.2747645,2.5233727,2.6430583,2.4813375,2.613493,2.692288,2.9395466
NIPAL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX6C,0.671949,0.8124894,0.8675039,0.7958069,0.8502419,0.655262,0.66707706,0.94625074,0.6565314,0.7878846,0.68524384,0.686006,0.6848308,0.8379794,0.6401317,0.81917185,0.0,0.7116852,0.565446,0.7408612,0.8312715,0.7648635,0.7083442,0.65102464,0.8787876
POLR2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41795444,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.5583298,0.0,0.0,0.0,0.485116,0.0,0.41821045,0.4008516,0.12909494
RNF19A,0.5716173,0.0,0.0,0.45223594,0.0,0.68348444,0.5403894,0.47216117,0.54430586,0.3874096,0.52559173,0.6144734,0.6674391,0.0,0.0,0.6394809,0.0,0.0,0.0,0.0,0.41414243,0.0,0.38651592,0.29645294,0.13554217
PABPC1,1.9679666,2.1570964,2.471421,1.714298,1.3310196,1.7837033,1.7856368,2.0973113,2.000648,2.15394,1.5741289,1.8745997,1.8646841,2.22093,2.0125642,1.9937613,1.9816908,1.9219097,1.8663536,2.0677848,2.0203953,1.3677495,1.5897142,1.9948075,1.8817394
YWHAZ,1.643677,1.4250239,1.2575384,1.5430431,1.5485748,1.6379914,1.5142643,1.6988866,1.6333442,1.4967128,1.5060054,1.6704502,1.6393154,1.2121011,1.2120881,1.3622422,1.5204505,1.2382286,1.2262545,1.3513019,1.6667674,1.5373881,1.6535934,1.664783,0.81742084
ZNF706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881239,0.39326692,0.0,0.0,0.35863745,0.0,0.44400916,0.0,0.0,0.0,0.22086386,0.27376285
RRM2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.21654627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF10,0.5862509,0.0,0.0,0.47127512,0.6806337,0.0,0.6295646,0.0,0.6212046,0.0,0.48462635,0.0,0.562002,0.44075963,0.72279197,0.0,0.6384646,0.6647873,0.47567287,0.6667178,0.6586886,0.45251107,0.6700348,0.7974528,0.31322074
AZIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14114583,0.0,0.0,0.0,0.22231652,0.21654627,0.0,0.0,0.49793935,0.29856575,0.4493047,0.0,0.0,0.0,0.34465635,0.0
SLC25A32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29645294,0.0
DCAF13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3E,0.31677252,0.86572814,0.92320365,0.63228714,0.35255745,0.5140654,0.6280898,0.47216117,0.5870177,0.77608025,0.5629518,0.48839408,0.5633054,0.84448457,0.51942617,0.6394809,0.0,0.49605605,0.384849,0.5495925,0.51703405,0.0,0.39329472,0.7474116,0.8733742
ENY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42573252,0.23363923,0.0,0.0,0.0,0.408885,0.48636937,0.0,0.0,0.0,0.441038,0.42316583
TRPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22231652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3H,0.6200575,0.91013604,1.006367,0.7420558,0.65588707,0.70346564,0.67194664,1.2131456,0.62877715,0.76090074,0.64265275,0.61158144,0.63050485,0.8419131,0.7191824,0.0,0.9144899,0.5915321,0.61793923,0.76101255,0.56292367,0.5620893,0.5331471,0.7452057,0.8484978
RAD21,0.6046552,0.43898082,0.51640534,0.5205743,0.5923572,0.6129098,0.43216074,0.0,0.40554532,0.48344246,0.5654657,0.6056076,0.35570562,0.33500752,0.3437609,0.0,0.5583298,0.4494623,0.0,0.32370424,0.63126963,0.60950005,0.58135784,0.0,0.43274236
MED30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.9144899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927,0.0
MRPL13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2320374
DERL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.08739356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097860724
RNF139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.172463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28965908,0.0
NDUFB9,0.0,0.49605024,0.0,0.47682858,0.5398142,0.5105026,0.0,0.39621955,0.0,0.24626377,0.0,0.0,0.0,0.17284858,0.21196261,0.0,0.0,0.51451,0.7017547,0.39976665,0.0,0.0,0.0,0.12252927,0.67203045
MTSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27493972,0.0,0.8195994,0.0,0.596869,0.0,0.0,0.0
SQLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201775,0.60108465,0.0,0.0,0.38504845,0.48323995,0.4517529,0.0,0.0,0.0,0.0,0.0
MYC,0.0,0.0,0.5594096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24114351
CYRIB,0.38067013,0.0,0.0,0.46379033,0.0,0.0,0.0,0.0,0.0,0.14114583,0.0,0.0,0.0,0.5855073,0.7110616,0.0,0.0,0.3440168,0.38911766,0.40683958,0.62015235,0.67290676,0.5460652,0.0,0.09407023
ASAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50885713,0.2841786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLA,0.52798164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3874096,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.5138167,0.37887776,0.2562332,0.0,0.0,0.0,0.0
NDRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671298,0.0
ST3GAL1,0.0,0.0,0.4661738,0.0,0.0,0.0,0.0,0.47216117,0.0,0.0,0.0,0.0,0.0,0.15955304,0.1863842,0.0,0.9078567,0.07536956,0.21477313,0.29221436,0.0,0.0,0.0,0.0,0.2445861
ZFAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44418892,0.0
CHRAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.24234581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.19156274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17392366,0.0
PTK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31426907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23363923,0.0,0.6384646,0.0,0.0,0.27697617,0.0,0.0,0.0,0.0,0.0
LY6E,0.673785,0.5505322,0.4457248,0.7448863,0.97376627,0.68836206,0.63927734,0.5284282,0.5505898,0.54011893,0.70985925,0.6309476,0.64791757,0.16942969,0.2309746,0.8215689,0.0,0.19186753,0.0,0.4618522,0.8796304,0.80881417,0.88022614,0.12252927,0.37049374
GSDMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671298,0.0
NAPRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172463,0.0,0.0,0.18231425,0.0,0.10204098,0.0,0.0,0.0,0.0,0.0
EEF1D,1.6521771,1.8583102,2.1319606,1.7210454,1.5761027,1.693759,1.666291,1.7289436,1.7252514,1.7953255,1.6696612,1.6668776,1.638551,1.326487,1.3497267,1.5732291,1.8502529,1.245663,1.2234038,1.3115401,1.4059308,1.382158,1.5479333,1.5465457,1.327075
PUF60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46858236,0.0,0.23717868,0.0,0.0,0.0,0.1814674,0.30365348,0.0,0.0,0.0,0.0,0.2693377,0.41250467,0.0,0.0,0.39770073,0.29139328
PLEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.31239682,0.0,0.0,0.49399316,0.6148252,0.32230628,0.0,0.0,0.0,0.0,0.0
PARP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38122624,0.0
GRINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46808073,0.61941326,0.0,0.5583298,0.729483,0.88704145,1.1161399,0.0,0.0,0.0,0.41990465,0.0
GPAA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419666,0.09407023
CYC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23717868,0.0,0.0,0.0,0.4107336,0.28574747,0.0,0.0,0.3073293,0.0,0.28076726,0.0,0.0,0.0,0.0,0.54626036
MAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2621336,0.0,0.0,0.0,0.29711714,0.2798803,0.5368143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111806
BOP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31393662
HSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.18658108,0.0,0.5583298,0.0,0.0,0.0,0.0,0.0,0.0,0.20369968,0.07872557
DGAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC52A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS28,0.0,0.0,0.0,0.0,0.43245763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201775,0.22619897,0.5368143,0.0,0.3389682,0.39477357,0.3883965,0.2605846,0.0,0.0,0.0,0.29610273
KIFC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL8,2.4185004,2.760013,2.7645457,2.3940876,2.2382193,2.4361155,2.4350195,2.8923676,2.4425669,2.7830062,2.320786,2.3990262,2.3047132,2.6945255,2.4631577,1.9974618,2.5519443,2.1783657,2.1325753,2.4855695,2.2121465,1.8513047,2.0346532,2.2585015,2.7230296
COMMD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4928851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASHC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31828564,0.27869868,0.0,0.0,0.1903474,0.0,0.29064208,0.0,0.0,0.0,0.0,0.34233725
DOCK8,0.0,0.0,0.0,0.35801756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201775,0.3527944,0.6394809,0.0,0.19741519,0.37756175,0.39673704,0.3826659,0.0,0.0,0.0,0.049898613
SMARCA2,0.4846505,0.0,0.0,0.45188132,0.0,0.46499687,0.0,0.0,0.24736008,0.5362481,0.0,0.2344064,0.61075675,0.29163602,0.19491622,0.0,0.5583298,0.0,0.0,0.0,0.49255735,0.0,0.34214962,0.1671298,0.31838632
PUM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20749962
JAK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18252228,0.19126204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17738768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36686027,0.0
BRD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08506944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23717868,0.0,0.0,0.0,0.17284858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09407023
PSIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29711714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49017334
PLIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.5403894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38378322,0.0,0.0,1.2125075,1.3728981,0.7080494,0.4198302,0.0,0.31470096,0.0,0.522201
RPS6,2.4862862,2.9944496,3.2172933,2.5807738,2.515692,2.5038981,2.4999647,2.9487445,2.5797763,2.9348552,2.5423675,2.512404,2.3762696,2.5061748,2.4655404,2.5052197,2.4781842,2.0453196,1.8148873,2.0940413,2.3857203,2.067982,2.2479885,2.5084276,3.0894592
HACD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33500752,0.22731906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1727958
MTAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12383087
CAAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.08506944,0.0,0.0,0.0,0.0,0.29938126,0.0,0.0,0.0,0.0,0.0
NDUFB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.21946976,0.0,0.0,0.0,0.0,0.092839435,0.0,0.0,0.0,0.17752656,0.3604884
DNAJA1,1.0757787,1.1379963,0.84574264,1.1118318,0.84546876,1.0659858,1.0078266,1.0928706,1.1999177,0.8876829,1.1218437,1.121251,1.1947114,0.80863124,0.71326154,0.7042781,1.45299,0.72225785,0.48241115,0.9511324,1.0911558,1.053936,1.1402223,0.6503352,0.47579786
SMU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.23200125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37725705,0.0
B4GALT1,0.53245044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.22960106,0.0,0.0,0.25171182,0.33804923,0.29725662,0.5148039,0.0,0.43289223,0.84002805,0.0
BAG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29163602,0.22859916,0.0,0.0,0.21650127,0.0,0.2649845,0.0,0.0,0.0,0.4665869,0.4085322
CHMP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.18658108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927,0.0
AQP3,0.0,0.0,0.0,0.0,0.0,0.5516972,0.0,0.0,0.6354357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42573252,0.43232232,0.0,0.0,0.76123273,0.7111245,0.7374747,0.0,0.0,0.0,0.0,0.28469253
UBAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.0,0.6771769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30980533,0.28795305,0.0,0.0,0.0,0.0,0.28549272,0.0,0.0,0.0,0.0,0.1727958
SIGMAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07872557
GALT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCP,0.6064745,0.45199808,0.0,0.51745915,0.5555727,0.5771781,0.0,0.46858236,0.48722607,0.4855755,0.5396391,0.60316145,0.57832325,0.5115324,0.45712084,0.4928851,0.0,0.27353677,0.43268043,0.33451915,0.5790268,0.577705,0.58052266,0.83713853,0.371046
PIGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STOML2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814674,0.19461551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670621
TESK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.18520267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIT1,0.0,0.0,0.0,0.0,0.0,0.20477846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC107,0.0,0.0,0.0,0.0,0.0,0.40226206,0.0,0.0,0.4918733,0.0,0.0,0.0,0.0,0.17284858,0.20974427,0.0,0.5583298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274432,0.0
TLN1,0.6356878,0.0,0.0,0.5255194,0.65631646,0.0,0.47881278,0.46858236,0.56002855,0.49735725,0.53600717,0.6137244,0.48427624,0.5623232,0.68858075,0.0,0.9078567,0.84684414,0.9770449,0.7639463,0.813117,0.70384324,0.76797974,0.67522585,0.52967554
CREB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.18832877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLIPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.38237384,0.0,0.0,0.48736006,0.6176319,0.28789508,0.0,0.0,0.0,0.0,0.0
CLTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4180255,0.37227812,0.0,0.5583298,0.41347158,0.5049299,0.48760563,0.0,0.0,0.0,0.34105346,0.371046
ZCCHC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24132833
GRHPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.19187912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18933648
TOMM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29711714,0.09406596,0.884221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3514502,0.33332968
SHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29163602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19312698
KLF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22619897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17752656,0.0
