,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,progenitor
ENSG00000144218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31426907,0.18165639,0.0,0.5583298,0.0,0.0,0.0,0.0,0.0,0.0,0.50273156,0.0
ENSG00000115539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.18539953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071082,1.3727353,1.8723091,1.9509594,1.6016333,1.4793032,1.4795141,1.5065901,1.8611459,1.5360956,1.4765735,1.5552603,1.4676032,1.4313123,1.6574068,1.5996678,1.346044,1.6988866,1.3627965,1.2976941,1.2772136,1.4043086,1.2758199,1.4125434,1.419281,1.8937734
ENSG00000204634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.32638088,0.0,0.0,0.0,0.0,0.0
ENSG00000158435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15148026
ENSG00000163162,0.0,0.43858325,0.49546367,0.4292654,0.52897894,0.681621,0.39576086,0.0,0.46987736,0.49949026,0.34662187,0.0,0.0,0.3350666,0.47648716,0.0,0.0,0.6404502,0.53343,0.8128653,0.0,0.0,0.17423613,0.64506483,0.0
ENSG00000071054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.0,0.5368143,0.0,0.0,0.3817004,0.26545137,0.0,0.0,0.0,0.34105346,0.097860724
ENSG00000115590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2935143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071051,0.0,0.42241946,0.0,0.0,0.0,0.4547592,0.0,0.0,0.0,0.23717868,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135968,0.0,0.34222877,0.5831197,0.0,0.0,0.0,0.0,0.0,0.0,0.649757,0.0,0.0,0.0,0.17175296,0.19429913,0.0,0.6384646,0.0,0.0,0.0,0.0,0.0,0.0,0.42387384,0.09407023
ENSG00000169756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814674,0.41588122,0.0,0.0,0.5187104,0.61898816,0.5083702,0.0,0.0,0.0,0.0,0.25020054
ENSG00000153201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39621955,0.0,0.3783245,0.0,0.0,0.0,0.17284858,0.2487647,0.0,0.0,0.0,0.0,0.0,0.35992998,0.0,0.0,0.87062645,0.0
ENSG00000172965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927,0.22316518
ENSG00000153094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40605414,0.20203461,0.0,0.0,0.0,0.0,0.27054223,0.0,0.0,0.0,0.98787844,0.0
ENSG00000125611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.19168226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23535323,0.22859916,0.0,0.0,0.0,0.0,0.31824744,0.0,0.0,0.0,1.175072,0.0
ENSG00000125538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2542571,0.0,0.0,1.9781938,2.3875737,2.4094536,0.0,0.0,0.0,0.0,0.22065763
ENSG00000136689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21280295,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115091,0.5340097,0.48056275,0.0,0.6853179,0.67194664,0.589872,0.42975536,0.688844,0.5119833,0.5019626,0.5794829,0.5349037,0.5874039,1.2052094,0.5689171,0.0,0.6384646,0.5686596,0.722428,0.80040586,0.6887253,0.74126995,0.6248701,0.0,0.41242677
ENSG00000088205,0.0,0.37708676,0.0,0.0,0.0,0.0,0.0,0.43390223,0.0,0.5132271,0.0,0.0,0.0,0.124584585,0.23200125,0.0,0.0,0.20487747,0.0,0.2732329,0.0,0.0,0.0,0.0,0.18082106
ENSG00000019169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107755385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155368,0.5636567,0.0,0.0,0.45766926,0.5016917,0.5746604,0.0,0.0,0.454196,0.23717868,0.5244783,0.5112752,0.0,0.9070612,1.0928848,0.0,0.0,0.7971379,0.8331787,0.63811004,0.6444577,0.7091634,0.64815164,0.9489999,0.26595265
ENSG00000144118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29109633,0.0,0.0,0.0,0.0,0.0
ENSG00000155438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670621
ENSG00000211460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19380668
ENSG00000136732,0.69170666,0.52746856,0.7529447,0.566773,0.0,0.70346564,0.69435245,0.57344085,0.65503,0.9085283,0.6462325,0.69787246,0.6737571,0.54599166,0.0,0.6771769,0.7381015,0.07536956,0.0,0.0,0.8068755,0.595505,0.6190075,0.42480242,0.6270542
ENSG00000136717,0.0,0.48106167,0.0,0.37685752,0.568924,0.48230666,0.0,0.43390223,0.0,0.0,0.47261015,0.0,0.0,0.17284858,0.2904628,0.0,0.0,0.0,0.0,0.0,0.0,0.48998028,0.29650855,0.0,0.0
ENSG00000169967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14114583,0.0,0.0,0.0,0.3201775,0.3829114,0.0,0.5583298,0.34449017,0.55393994,0.32542554,0.0,0.0,0.0,0.87062645,0.0
ENSG00000163166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4928851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29711714,0.3556772,0.0,0.0,0.20892891,0.0,0.29327452,0.0,0.0,0.0,0.3514502,0.1727958
ENSG00000173349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152082,0.62936777,0.7443173,0.73865044,0.64127386,0.5500667,0.68836206,0.65836406,0.7298334,0.57093143,0.65298593,0.65901697,0.60789096,0.6247248,0.7534455,0.490852,0.7042781,0.0,0.5436911,0.40937337,0.37019414,0.6341827,0.5629879,0.6148487,0.78218395,0.89713484
ENSG00000136710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.08506944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604884
ENSG00000072135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350666,0.39633232,0.0,0.0,0.2822192,0.24675867,0.49915418,0.0,0.0,0.0,0.1671298,0.0
ENSG00000152102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43485534,0.31076512,0.0,0.0,0.28677818,0.30104953,0.38599145,0.0,0.0,0.0,0.29645294,0.2670621
ENSG00000173272,0.0,0.0,0.0,0.0,0.0,0.40226206,0.0,0.4932433,0.0,0.0,0.0,0.0,0.0,0.40408635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35763544
ENSG00000115839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144224,0.0,0.47920752,0.4661738,0.0,0.0,0.47575223,0.0,0.40667182,0.0,0.14114583,0.0,0.0,0.0,0.16685241,0.3857942,0.7042781,0.0,0.0,0.0,0.27425945,0.31569022,0.0,0.38651592,0.5688874,0.2722277
ENSG00000076003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18933648
ENSG00000115866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18252228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671298,0.33332968
ENSG00000121966,2.4555256,1.8285724,1.9509594,2.192317,2.553751,2.0805845,2.4812386,2.2397642,2.2950993,1.9696827,2.347416,2.5849688,2.5761275,1.035246,1.6391928,2.368666,2.3821023,0.411867,0.0,0.6275201,1.9305441,1.7445862,1.9700102,2.1734223,0.0
ENSG00000144228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17971182,0.0,0.0,0.0,0.23807612,0.3250291,0.0,0.0,0.0,0.0,0.0
ENSG00000075884,0.0,0.54198205,0.0,0.41896683,0.0,0.0,0.0,0.39621955,0.0,0.49466056,0.0,0.0,0.0,0.0,0.18931746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30297613
ENSG00000169554,0.9467169,0.0,0.0,0.0,1.1027358,0.0,0.0,0.0,0.0,0.0,0.65815675,0.96279657,0.0,0.0,0.54635143,0.0,0.0,1.1563535,1.2140791,1.1170074,0.57196224,1.1538059,0.9053692,0.60571396,0.43707776
ENSG00000115947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31014055
ENSG00000123609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21077383
ENSG00000080345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13832761
ENSG00000162980,0.0,0.0,0.0,0.0,0.35255745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.22971925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196504,0.0,0.0,0.0,0.0,0.47452292,0.0,0.0,0.48238194,0.0,0.0,0.0,0.0,0.0,0.4180255,0.3183625,0.0,0.0,0.38649875,0.0,0.34335113,0.3271437,0.0,0.41821045,0.441038,0.4929799
ENSG00000177917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153234,1.5461766,1.0028037,0.9160021,1.1872618,1.1936486,0.76318896,1.1582934,1.2469499,1.2262267,0.6312604,1.4963481,1.679144,1.5700779,1.0263208,1.1661985,1.4693055,0.9078567,0.7271235,0.64996254,0.8258797,1.6169715,1.268333,1.3828753,0.42702472,0.1765863
ENSG00000115165,0.73741734,0.7807159,0.9886917,0.87612665,0.9359325,1.0935905,0.9576488,0.581107,0.6537488,0.99754035,0.7662034,0.7032847,0.94788086,0.40408635,0.39581794,0.6394809,0.7381015,0.1860759,0.32803884,0.81336915,0.5924443,0.8820192,0.6248701,0.4855189,0.0
ENSG00000123636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927,0.0
ENSG00000136536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.20171821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049898613
ENSG00000241399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.51521534,0.0,0.0,0.6222166,0.5966375,0.48760563,0.0,0.0,0.0,0.1671298,0.0
ENSG00000054219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40408635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153250,0.0,0.0,0.0,0.0,0.52897894,0.0,0.47881278,0.4427801,0.4932433,0.0,0.0,0.0,0.0,0.156412,0.20912717,0.0,0.0,0.0,0.2794672,0.26119533,0.100025214,0.0,0.0,0.3514502,0.15148026
ENSG00000136560,0.0,0.0,0.0,0.0,0.0,0.32782215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.08739356,0.0,0.0,0.0,0.0,0.30400652,0.0,0.0,0.0,0.0,0.0
ENSG00000115233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.19156274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15265784
ENSG00000144290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6195791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44606522,0.3437698,0.0,0.0,0.0,0.46156186,0.24758911,0.0,0.0,0.0,0.0,0.0
ENSG00000082438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42083323,0.0
ENSG00000198648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.5583298,0.0,0.0,0.0,0.0,0.0,0.0,0.51959026,0.077548005
ENSG00000138398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14114583,0.0,0.0,0.0,0.156412,0.21164623,0.6771769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648685
ENSG00000138385,0.0,0.43301105,0.0,0.0,0.0,0.3822865,0.0,0.4427801,0.0,0.53617704,0.0,0.0,0.0,0.30980533,0.21979123,0.6394809,0.0,0.09162026,0.0,0.0,0.0,0.0,0.0,0.0,0.58359313
ENSG00000138382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963062
ENSG00000115806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52603793,0.049898613
ENSG00000198586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17399181
ENSG00000128708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.08506944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19193095
ENSG00000172845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17853028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33500752,0.24712671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28780067
ENSG00000138433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20203461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04027592
ENSG00000115935,1.0200573,0.6185601,0.45138597,0.8689042,0.9090261,0.855989,1.0078266,0.5119188,0.9447453,0.77893513,0.76126826,0.9934336,1.0185814,0.3368163,0.53888446,0.884221,0.0,0.5578059,0.4377736,0.45118767,1.0029532,0.91107184,0.82174075,0.0,0.04027592
ENSG00000154518,0.5248959,0.48401445,0.43789664,0.56940484,0.5829514,0.5860603,0.0,0.40667182,0.50181544,0.0,0.5152279,0.0,0.0,0.990685,0.6595483,0.0,0.0,0.6899948,0.5261736,0.63990825,0.58081627,0.6246762,0.50150627,0.8311787,1.129086
ENSG00000170144,0.8336991,0.71742207,0.5831197,0.79354477,0.6806337,1.0031964,0.82553947,0.7298334,0.79695225,0.56308746,0.7136085,0.87440336,0.81994075,0.7816868,0.83651805,0.0,0.9144899,0.7337047,0.5170597,0.55526876,1.0146767,0.8916122,0.93333423,1.1331991,0.82810605
ENSG00000116044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31426907,0.7109113,0.0,0.5583298,0.5915321,0.57434404,0.47068435,0.08277007,0.0,0.57687706,0.5491257,0.19380668
ENSG00000180228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41990465,0.04027592
ENSG00000116095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17179298
ENSG00000115232,0.6368455,0.0,0.0,0.45012173,0.85977244,0.0,0.0,0.0,0.0,0.14114583,0.6501467,0.6249672,0.49336368,0.6460028,0.57072335,0.4928851,0.0,0.5178919,0.0,0.57786274,0.6252605,0.6317903,0.6589051,0.0,0.46769214
ENSG00000138434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065548,0.52956784,0.0,0.0,0.0,0.0,0.41898125,0.0,0.0,0.0,0.24626377,0.0,0.0,0.0,0.29163602,0.31611395,0.0,0.5583298,0.0,0.0,0.27425945,0.45264602,0.0,0.0,0.5691263,0.4375589
ENSG00000064989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927,0.0
ENSG00000128699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04027592
ENSG00000151690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115419,0.5803199,0.0,0.0,0.47682858,0.5398142,0.38503867,0.54835504,0.0,0.5260325,0.38954264,0.5369221,0.554053,0.39424875,0.17175296,0.2597533,0.81917185,0.0,0.0,0.0,0.0,0.3823252,0.47586858,0.4244965,0.0,0.049898613
ENSG00000115415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07393226
ENSG00000138378,0.6108429,0.0,0.0,0.0,0.37269458,0.0,0.6379577,0.0,0.6181521,0.49949026,0.0,0.58068955,0.581448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54778075,0.0,0.4014553,0.0,0.0
ENSG00000173559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081320,1.130821,1.0200343,1.1884376,1.1121887,1.0541537,1.2828431,1.2690688,1.0250169,0.9826123,1.1909935,1.0489253,1.1210834,1.2892227,0.77414125,0.9048662,0.0,0.9078567,0.73367256,0.7279483,0.7847014,0.9879923,0.8256297,0.9294098,0.99217796,0.47758693
ENSG00000065413,0.0,0.0,0.0,0.10680468,0.5674081,0.0,0.0,0.0,0.0,0.49466056,0.32136074,0.0,0.0,0.3201775,0.2621673,0.0,0.0,0.0,0.0,0.0,0.41213128,0.0,0.3436926,0.0,0.0
ENSG00000115524,0.72260845,0.67387736,0.75023836,0.6677723,0.61381793,0.72793746,0.61522436,0.5119188,0.6041556,0.49949026,0.6399903,0.700076,0.6702031,0.40408635,0.3603385,1.0685301,0.9144899,0.3333996,0.41655415,0.46508825,0.71074575,0.68559426,0.7942236,0.46973783,0.5167549
ENSG00000115520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.19126204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144381,0.8958217,0.73198336,0.98763037,0.67859274,0.57761896,0.74545205,0.79246855,0.688844,0.7409933,0.6706753,0.69206697,0.80585086,0.76053053,0.990685,0.9469336,0.0,0.7381015,0.7442773,0.0,0.8059421,1.0867798,0.67054003,0.78490436,0.45011243,1.3903525
ENSG00000115541,1.2775171,0.8306745,0.8552594,0.8346083,0.57761896,0.9743284,1.0570934,0.7863894,0.9699576,0.7071419,0.9428465,1.1060461,1.0230565,0.952354,0.75143373,1.2664206,0.0,0.7381562,0.0,1.0518277,1.2563858,1.0332941,0.92419505,0.37365413,0.85880053
ENSG00000115540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22504878,0.0,0.0,0.0,0.1765863
ENSG00000196141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.172463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082153,1.0131757,0.48656982,0.49546367,0.63953185,0.7918323,0.65196395,0.84858316,0.83245385,0.92740524,0.87553394,0.77886933,0.9542103,0.8746041,0.4704552,0.59543246,0.5368143,0.9144899,0.5380548,0.5638901,0.5753515,1.0342755,0.8414751,0.92419505,0.7773924,0.4830612
