,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,progenitor
PNPLA2,0.0,0.0,0.0,0.0,0.0,0.7039771651228269,0.0,0.0,0.0,0.6131104280551275,0.0,0.0,0.0,0.6361354738473892,0.6295746440688769,0.7942782590786616,0.0,0.0,0.7017775624990463,0.6604956115285555,0.7030235553781191,0.0,0.7334620257218679,0.752809410293897,0.5833333333333334
CD151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.8814995562036833,0.0,0.0,0.9141228968898455,0.8836338296532631,0.0,0.0,0.0,0.0,0.0,0.0
POLR2L,0.1858003834883372,0.13895080983638763,0.0,0.1776224027077357,0.18059254686037698,0.1608246589700381,0.12176545957724254,0.09194349249204,0.1376360977689425,0.10149811953306198,0.13721568882465363,0.19316873451073965,0.10455259184042613,0.11376401036977768,0.09905364116032918,0.09683724244435628,0.0,0.08333333333333333,0.3203389495611191,0.09803012013435364,0.25515443831682205,0.2329002171754837,0.19576399276653925,0.0872805838783582,0.35555486629406613
CHID1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754339183370272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334
TOLLIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9716094980637232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334
DUSP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSD,0.3339197610815366,0.0,0.0,0.3160112698872884,0.3764669845501582,0.31999263167381287,0.3251798326770465,0.0,0.0,0.0,0.29197557518879574,0.29004867374897003,0.3553688923517863,0.25,0.26909174770116806,0.6262501055995623,0.0,0.5603358248869578,0.6995018919308981,0.5007694959640503,0.47308174272378284,0.5431812033057213,0.45070495704809826,0.36474407464265823,0.3090718115369479
TNNI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LSP1,0.20567616323630014,0.13161305586496988,0.10685340563456218,0.17492100844780603,0.34771623959143955,0.23869333416223526,0.1460657392938932,0.11178695658842723,0.12052431950966518,0.0,0.18475647022326788,0.20654990524053574,0.17534181475639343,0.5209574153025945,0.45142928759257,0.4284442414840062,0.0,0.22002979119618735,0.24572124580542246,0.29938459396362305,0.27313779046138126,0.29271678378184635,0.2645074302951495,0.4134990721940994,0.08333333333333333
MRPL23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CD81,0.3074886326988538,0.10752877593040466,0.09989200532436371,0.2287512148420016,0.31000711023807526,0.08368705709775288,0.21753452718257904,0.1543042709430059,0.23973428954680762,0.22132491072018942,0.26875458906094235,0.3713371654351552,0.2951987956960996,0.18254432827234268,0.09481942156950633,0.4242612421512604,0.0,0.11140203227599461,0.0,0.08333333333333333,0.5096903194983801,0.2704587976137797,0.2651257614294688,0.15115571022033691,0.10804520050684611
TSSC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHLDA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8949001679817835,0.0,0.0,0.8685154964526495,0.8992235139012337,0.8516384040315946,0.0,0.0,0.0,0.0,0.0
NAP1L4,0.7083333333333334,0.7155347689986229,0.0,0.0,0.0,0.7307342365384102,0.0,0.7303082669774691,0.0,0.7699450304110845,0.0,0.0,0.0,0.0,0.0,0.8241926357150078,0.0,0.0,0.0,0.0,0.771187906463941,0.0,0.0,0.0,0.7125133151809374
NUP98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9118717735012373,0.8946970428029696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.9175087983409563
RHOG,0.23980528364578882,0.24276791016260782,0.0,0.2805698712666829,0.31721387555201846,0.3702983135978381,0.2983676418662071,0.273355633020401,0.24324454118808111,0.23650527248779932,0.2954099376996358,0.0,0.0,0.33453772217035294,0.49900489300489426,0.0,0.0,0.5031993140776952,0.5652196755011877,0.615213135878245,0.29951171080271405,0.3728979676961899,0.24003546933333078,0.20833333333333334,0.2551633144418399
TRIM22,0.0,0.0,0.7960691899061203,0.0,0.0,0.8365481396516165,0.776590476433436,0.0,0.0,0.0,0.0,0.0,0.0,0.7836210876703262,0.75,0.0,0.0,0.0,0.0,0.7641545385122299,0.0,0.0,0.0,0.7852029676238695,0.0
TRIM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9195432066917419,0.9415221735835075,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF10,0.15766353656848273,0.0723015343149503,0.09041629980007808,0.06760493914286296,0.11824328203996022,0.09536229074001312,0.08826045940319698,0.0627275953690211,0.06819104899962743,0.04208759218454361,0.10298521568377812,0.17763913671175638,0.041666666666666664,0.09100243945916493,0.3270515600840251,0.33575818687677383,0.0,0.10165761162837346,0.22624814758698145,0.34544824063777924,0.08594770977894466,0.17418182144562402,0.1194353128472964,0.06971402963002522,0.059320236245791115
TPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8435306226213773,0.7876945485671362,0.0,0.0,0.7852688059210777,0.7811839332183202,0.7928676754236221,0.0,0.0,0.0,0.8021983280777931,0.75
EIF3F,0.03645514945189158,0.17185469468434653,0.17463773985703787,0.04351117213567098,0.06173443297545115,0.1689454714457194,0.11057600875695546,0.232724462946256,0.040802804132302604,0.013579445580641428,0.07334557423988979,0.03773019462823868,0.01896660029888153,0.28188761820395786,0.0897371917963028,0.08478398124376933,0.15041742225488028,0.0,0.004463374614715576,0.04574428747097651,0.02277316649754842,0.02408766746520996,0.012392550706863403,0.03983114908138911,0.1679169883330663
RPL27A,0.025732417901357014,0.18169909715652466,0.13764415184656778,0.06459871679544449,0.09103385359048843,0.03962415705124537,0.034413245817025505,0.15135544538497925,0.03492572406927744,0.07065249731143315,0.09195360541343689,0.04885894556840261,0.016462139785289764,0.2144868696729342,0.08235669881105423,0.09022211780150731,0.026738603909810383,0.02020898461341858,0.0,0.007572400073210399,0.008643046021461487,0.0013236403465270996,0.010696294407049814,0.0932604322830836,0.2334089701374372
TMEM9B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040283610423406,0.875,0.9265884881218275,0.943327416976293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8257848024368286,0.8294352367520332,0.0,0.0,0.8505702242255211,0.8950368960698446,0.8978803331653277,0.0,0.0,0.0,0.0,0.7916666666666666
IPO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8485323339700699,0.0,0.0,0.0,0.8333333333333334,0.8489157458146414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8404587283730507,0.8628466029961904
SWAP70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9200622662901878,0.0,0.0,0.0,0.0,0.9432201733191808,0.0,0.0,0.0,0.0,0.0
AMPD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTR9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971548967063427,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G2,0.07317498574654262,0.0,0.00307576855023702,0.042818007369836174,0.0778521125515302,0.1229863092303276,0.03937336802482605,0.020295513172944386,0.045092311998208366,0.0030637035767237344,0.06123562157154083,0.07158867766459782,0.0840597574909528,0.011430141826470694,0.05411715308825175,0.12029386311769485,0.3322244311372439,0.05946513762076696,0.10117517908414204,0.03425823897123337,0.16748003413279852,0.027082112928231556,0.07511063416798909,0.22456133862336478,0.05109143257141113
USP47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8825836280981699,0.8845819011330605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94924878825744,0.875
PSMA1,0.0,0.0,0.66354983796676,0.6590030789375305,0.0,0.6894266133507093,0.0,0.6963129341602325,0.0,0.0,0.0,0.0,0.0,0.6258710771799088,0.6544391637047132,0.0,0.0,0.5833333333333334,0.6128936087091764,0.6221203058958054,0.0,0.0,0.0,0.6398599420984586,0.6717488020658493
PDE3B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11orf58,0.34983808050553006,0.32522840549548465,0.0,0.3443651447693507,0.3284735754132271,0.3722310836116473,0.0,0.3400544921557109,0.33841510862112045,0.29559484372536343,0.22740385681390762,0.33885032683610916,0.0,0.31778090198834735,0.28157535940408707,0.0,0.0,0.20833333333333334,0.24598714460929236,0.2951155776778857,0.3567841574549675,0.38479919731616974,0.36915574719508487,0.3774072974920273,0.32772332926591236
RPS13,0.027258555094401043,0.18154564748207727,0.24772601077953973,0.058566123247146606,0.029101865986982983,0.04759404559930166,0.052751767138640084,0.1446278914809227,0.08089014391104381,0.14503971487283707,0.04075158635775248,0.03269864867130915,0.026888536910216015,0.11205250521500905,0.07245490451653798,0.0,0.05706540743509928,0.03672978530327479,0.03153163939714432,0.028797167042891186,0.01432209461927414,0.007442501684029897,0.012466321388880411,0.12002961337566376,0.1419584130247434
NUCB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879023921986421,0.0,0.0,0.9227532967925072,0.915886918703715
HPS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749877229332924,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDHA,0.22943595051765442,0.13373394558827081,0.1740520571668943,0.1639832059542338,0.08200967063506444,0.1725959231456121,0.2404692843556404,0.09086663275957108,0.12095242738723755,0.15826991448799768,0.12010944137970607,0.2844303622841835,0.19918403774499893,0.125368798772494,0.16006249686082205,0.041666666666666664,0.0,0.1070069968700409,0.05944939206043879,0.06843715409437816,0.30160214255253476,0.07300418118635814,0.12252490222454071,0.05093116809924444,0.0610725407799085
TSG101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687962234020233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334
SPTY2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160424669583639,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.9510390857855479,0.0,0.0,0.0,0.0,0.0,0.0,0.8759142359097799,0.8466896290580431
SVIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3M,0.0,0.4826732575893402,0.460799016058445,0.4641220072905223,0.0,0.5022285903493563,0.0,0.43863849093516666,0.4166666666666667,0.5205737153689066,0.4421478013197581,0.0,0.0,0.6319019844134649,0.4429060493906339,0.0,0.0,0.4291461830337842,0.41689703861872357,0.422278235356013,0.0,0.0,0.0,0.4599550242225329,0.5874243577321371
HIPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9254379992683729,0.0,0.0,0.0,0.0,0.9422877679268519,0.0,0.0,0.0,0.0,0.0
CD59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9304019783933958,0.0,0.0,0.0,0.0,0.9366065685947736
CAPRIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684036756555239,0.8333333333333334,0.0,0.0,0.0,0.0,0.8379811694224676,0.0,0.0,0.0,0.8805007661382357,0.9093000044425329
CAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8092481543620428,0.8030896534522375,0.0,0.8392250388860703,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.8038714950283369,0.8867497742176056
EHF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780306940277418,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD44,0.13630978763103485,0.12850921352704367,0.21467347691456476,0.12853533774614334,0.11678847173849742,0.31571484605471295,0.24948366483052573,0.2882392108440399,0.12032910933097203,0.13567660003900528,0.13087440033753714,0.1591706375281016,0.21900286277135214,0.0,0.12681439767281213,0.06623547524213791,0.15090405941009521,0.2250045215090116,0.3864011416832606,0.21721752236286798,0.043456293642520905,0.029013911883036297,0.0870467300216357,0.04030739267667135,0.0012987653414408367
TRIM44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.891048384209474,0.0,0.9588703960180283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8759735723336538
LDLRAD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9183943793177605,0.0,0.0,0.0,0.0,0.9356490870316824,0.0,0.0,0.0,0.0,0.0
API5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937826598683993,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382109120488167,0.0
HSD17B12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALKBH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CD82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TP53I11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CRY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEX16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DGKZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7961940069993337,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8161262224117914,0.8121563817063967,0.8216347619891167,0.7914348145325979,0.757447342077891
ATG13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803051501512527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334
ARFGAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749405880769094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334
MADD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.9883273889621099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8273861954609553,0.8266239613294601,0.0,0.0,0.8340558931231499,0.8533997014164925,0.8576743975281715,0.0,0.0,0.0,0.0,0.7916666666666666
SLC39A13-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PSMC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937695786356926,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678772439559301
CELF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.9640847345193228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888532762726148,0.9034938489397367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.9269104873140653
PTPMT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511431430776914,0.9430858915050825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
FNBP4,0.0,0.0,0.7425007075071335,0.6205426628390948,0.6373772968848547,0.5833333333333334,0.0,0.7256885568300883,0.0,0.0,0.0,0.0,0.0,0.6042557408412298,0.6524474769830704,0.0,0.0,0.0,0.0,0.0,0.6017406384150187,0.0,0.7329887077212334,0.6883139063914617,0.6253850162029266
NUP160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PTPRJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.988912490506967,0.0,0.0,0.0,0.0,0.0
SSRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771705319484075
TIMM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UBE2L6,0.0,0.0,0.0,0.0,0.0,0.8477506712079048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948001141349474,0.0,0.0,0.8333333333333334,0.0,0.8876455575227737,0.0,0.0,0.0,0.0,0.9217531482378641
SERPING1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZDHHC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SELENOH,0.0,0.4166666666666667,0.0,0.4490104342500369,0.0,0.0,0.0,0.5534673457344373,0.0,0.4494699761271477,0.0,0.0,0.0,0.5064940825104713,0.5436822871367136,0.5485271910826365,0.6704051295916239,0.42991869399944943,0.4854890579978625,0.509607806801796,0.4926809072494507,0.0,0.5400154838959376,0.6850109299023946,0.6924977054198583
LPXN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9741953983902931,0.0
ZFP91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221623291571935,0.0,0.0,0.0,0.0,0.9645468865831693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0
MPEG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9011346300443014,0.7916666666666666,0.0,0.0,0.804044413069884,0.8297759940226873,0.8241949900984764,0.0,0.0,0.0,0.8406741966803869,0.0
OSBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8940049782395363,0.875,0.0,0.9619833479324976,0.0,0.0,0.0,0.0,0.0,0.0,0.9288314282894135,0.0
STX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9778404558698336
MS4A6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527944857875506,0.0,0.0,0.9237760032216707,0.9091888070106506,0.8531317785382271,0.0,0.0,0.0,0.8333333333333334,0.0
MS4A4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MS4A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.9040180494387945,0.8852189655105273,0.958427128692468,0.0,0.0,0.0,0.0,0.0
PRPF19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9209083517392477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9432273482282957
TMEM109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8612634663780531,0.8927073876063029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8874203264713287,0.8474874173601469
SLC15A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.8903158754110336,0.8921237736940384,0.8987988829612732,0.0,0.0,0.0,0.0,0.0
CD6,0.0,0.6668682272235552,0.6885090370972952,0.6745924850304922,0.6973966906468073,0.6767128134767214,0.6858096942305565,0.6666666666666666,0.6840571785966555,0.7015191614627838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD5,0.0,0.7385380739967028,0.7532869031031927,0.7373999456564585,0.788908431927363,0.7614972939093908,0.7469632228215536,0.766878567636013,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960153708855311,0.9333452209830284
CYB561A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910548975070318,0.0
CPSF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986143579085668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334
