,ActMac,AntiB,Arterial,C-Hepato,C-Hepato2,CD3T-lrNK,CD4T,CD8T,CD8T-cNK,Chol,CholMucus,Fibroblast,Hepato,Hepato--Mac,I-Hepato,Kupffer,Kupffer--LSEC-Doublet,LAM-like,MHCII,MatB,Monocyte,NKT--Mac-Doublet,Neutrophil,P-Hepato,P-Hepato2,Prolif,Stellate,Tcell,cDC,cNK,cvEndo,cvLSEC,cvLSEC--T-Doublet,lrNK,pDC,ppLSEC
ALDOA,0.8808720094817025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.9067043474742345,0.8931448374475751,0.0,0.9000386357307434,0.0,0.8646611639431545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699623005730765,0.0,0.0,0.0,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.9493531022753035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB1,0.0,0.0,0.0,0.8,0.802435040473938,0.0,0.0,0.0,0.0,0.0,0.8804599217006138,0.0,0.0,0.0,0.8196607964379446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8878066693033491,0.0,0.0,0.0,0.8898186598505292,0.0,0.0,0.0,0.8339910813740321,0.8526039719581604
SAP18,0.0,0.0,0.0,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.9445117967469352,0.0,0.0,0.0,0.0,0.0,0.0,0.9227836642946515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339877724647522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS23,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768783382007054
TIMM8B,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.9578944410596575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9510733451162066,0.0
UBC,0.5828082152775356,0.36552356311253137,0.44296696356364657,0.3142857142857143,0.31738480159214566,0.0,0.0,0.39355158465249196,0.38593464408602035,0.3770042555672782,0.5854784693036761,0.3602582165173122,0.0,0.0,0.3275488189288548,0.3566043768610273,0.4302256652287075,0.5556103944778442,0.5028060759816851,0.0,0.42214489664350235,0.0,0.5094475286347525,0.0,0.0,0.33901850496019637,0.3757895759173802,0.0,0.45105498688561574,0.35278947012765066,0.3719522203717913,0.3527683002608163,0.3707533342497689,0.0,0.0,0.40144999367850165
MAT1A,0.0,0.4118302226066589,0.0,0.4432432344981602,0.46859427690505984,0.47807439395359586,0.45264577865600586,0.4277455142566136,0.0,0.4677021963255746,0.4,0.46995868001665386,0.4820763758250645,0.5071896978787014,0.5603089502879551,0.0,0.0,0.0,0.0,0.5338556136403765,0.0,0.0,0.0,0.5480201039995466,0.49557402304240633,0.0,0.4515450613839286,0.4852639777319772,0.0,0.4557345390319824,0.45347874334880284,0.45347818987710137,0.0,0.4501325590269906,0.6143757820129394,0.0
QDPR,0.0,0.0,0.0,0.980714442048754,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITIH2,0.0,0.0,0.0,0.7147662929126195,0.7745704480579921,0.7774627310889107,0.0,0.0,0.0,0.6857142857142857,0.0,0.7040320021765573,0.7473237088748387,0.796035145010267,0.7379273022924151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7372356704303197,0.0,0.0,0.7378062111990792,0.7175838794027056,0.0,0.0,0.0,0.0,0.0,0.0,0.6981550284794399,0.0
ACSL1,0.0,0.0,0.0,0.6102723240852356,0.727637905733926,0.0,0.0,0.0,0.0,0.5845747743334089,0.0,0.6010262387139457,0.6331642167908805,0.6113371235983712,0.6761570930480957,0.5798922419548035,0.0,0.5594694324902125,0.0,0.641761428969247,0.0,0.0,0.0,0.6607813222067697,0.6203121662139892,0.5428571428571428,0.0,0.6124595863478525,0.0,0.5923987303461348,0.6074752586228507,0.0,0.0,0.0,0.7172807250704084,0.0
TDO2,0.0,0.0,0.0,0.6993956003870283,0.6805919936725071,0.0,0.0,0.0,0.7092648080417088,0.6808361223765782,0.6354011876242501,0.6830325075558253,0.7164517624037606,0.0,0.7016305463654654,0.0,0.0,0.0,0.0,0.6996741959026882,0.0,0.6402918253626142,0.0,0.7240457347461156,0.0,0.0,0.0,0.6920252459389823,0.0,0.0,0.6285714285714286,0.0,0.0,0.0,0.6984996931893485,0.0
DST,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLCD4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGOLN2,0.0,0.0,0.0,0.0,0.9807045221328735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0
ZFP36L2,0.8846193586077009,0.0,0.0,0.0,0.0,0.0,0.0,0.8838734013693673,0.8757984042167664,0.0,0.8594983066831317,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.8955129742622375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM123,0.0,0.0,0.0,0.9241382309368679,0.9369499325752259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483481407165527,0.0
SPARCL1,0.0,0.0,0.9742672204971313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.9672353846686227
MBNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK2,0.0,0.0,0.0,0.0,0.9893627217837743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAR1B,0.0,0.0,0.0,0.8882263456072126,0.909301507472992,0.0,0.0,0.0,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.8995275276047843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125240002359662,0.0
FARP1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPDL,0.0,0.0,0.0,0.0,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222206251961844,0.0,0.0,0.0,0.9352628094809395,0.0,0.0,0.0,0.0,0.0,0.0,0.9331109949520656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRA3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARHSP1,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.9455267429351807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9440683790615627,0.0
DAB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA6,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825573682785034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORBS2,0.0,0.0,0.0,0.0,0.9767025130135673,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.9804019570350647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBI,0.1627712368965149,0.08571428571428572,0.1026949439729963,0.5598790832928249,0.1274238978113447,0.2678310309137617,0.14704723358154298,0.21988402775355748,0.16522090775626047,0.20183177505220687,0.569143613747188,0.15340217862810407,0.14224889959607806,0.18156849316188267,0.390408764566694,0.12766656024115428,0.12617951461247034,0.27511379207883563,0.12366999217442104,0.18477244206837246,0.16348351580756051,0.21262143850326537,0.1314997332436698,0.12565010786056519,0.0,0.22544880083629062,0.13890058994293214,0.17192952803203038,0.18048755271094186,0.21817090851919993,0.18504043647221158,0.0,0.18475789853504726,0.1647268397467477,0.5965797986303057,0.0
VSIG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA4,0.0,0.8857142857142857,0.0,0.8876190883772713,0.9274864554405212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086792349815369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8977166243961879,0.0
UGT2B4,0.0,0.0,0.0,0.8311580385480608,0.8365639431135995,0.0,0.0,0.0,0.0,0.0,0.8305367827415466,0.0,0.0,0.0,0.8705407193728856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8610256722995213,0.0,0.0,0.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.8376152770859855,0.0
SLC28A1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRB,0.6298728806631906,0.5560008866446359,0.0,0.5558329616274152,0.0,0.6234267609460014,0.5966468385287693,0.0,0.0,0.0,0.5535859346389771,0.0,0.0,0.0,0.5428571428571428,0.5920440844127111,0.6312781827790397,0.654766401222774,0.6407990455627441,0.0,0.6518456527165004,0.5787640077727182,0.7471605045454842,0.0,0.0,0.0,0.0,0.0,0.6342715280396598,0.0,0.0,0.0,0.0,0.0,0.5552152940205165,0.6304182835987636
RPL30,0.39960736887795584,0.09307947158813476,0.2021974495479039,0.20605868101119995,0.0,0.2617501037461417,0.25659152269363406,0.2694284405027117,0.25620449951716834,0.05514382975442069,0.20585800409317018,0.03383378641945975,0.04832037346703666,0.03884944575173514,0.06330940553120204,0.11401912484850202,0.17489729949406216,0.18065572125571114,0.33274228743144446,0.1313738124711173,0.3160834465708051,0.18760594299861363,0.12381623302187239,0.015745636395045687,0.0045794146401541575,0.06741839817592075,0.03293382099696568,0.09637570210865566,0.34596865858350484,0.15558691024780275,0.06573137385504586,0.07636028868811472,0.23603095327104842,0.19325412852423532,0.28850376095090596,0.32212368079594206
EEF1A1,0.3911897335733686,0.09221446514129639,0.19804186820983888,0.06847496713910783,0.0,0.24737941196986607,0.2323296938623701,0.24394366230283465,0.2320744241986956,0.03989287955420358,0.23290927750723703,0.034502226965768,0.03174659184047154,0.02862553426197597,0.029062747955322266,0.10382245097841536,0.13182915108544485,0.2392901931490217,0.3011313336236136,0.06521819829940796,0.27996275424957273,0.1788001469203404,0.1477895736694336,0.013712518555777414,0.001977830273764474,0.055970759051186696,0.026237012658800397,0.06274597644805908,0.33998245000839233,0.13517074925558908,0.09394225222723825,0.0739417382649013,0.21727158001491,0.18601645060947963,0.08106908798217774,0.3098029255867004
EIF4A2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8A,0.0,0.0,0.0,0.9238453251974923,0.9495608976909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452726653644017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857143,0.0
DHRS4,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.9858974831444877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSC22D3,0.9762711865561349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523678592273167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETS2,0.0,0.0,0.0,0.0,0.9181043096951076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857143,0.0,0.9216916033199856,0.0,0.0,0.0,0.0,0.0,0.9640973295484271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RER1,0.0,0.0,0.0,0.9539651172501701,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249585424150739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9204140254429408,0.0
HPD,0.0,0.0,0.0,0.6888062562261309,0.6029514908790589,0.0,0.6916251250675747,0.0,0.0,0.6011593069349016,0.5752340435981751,0.5969268168721881,0.6697033677782331,0.7201226779392788,0.6403152772358486,0.0,0.0,0.0,0.0,0.6077479328427996,0.0,0.0,0.0,0.6334061077662877,0.0,0.0,0.6733855332647051,0.6102306519235884,0.0,0.5714285714285714,0.0,0.0,0.0,0.6309758118220739,0.6340053490230015,0.0
CD1C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAGLN2,0.897478541306087,0.0,0.9106033904211862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9298577121325902,0.0,0.0,0.0,0.0,0.0,0.0,0.8943415641784668
DUSP23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCER1G,0.8148041265351432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8086565698896135,0.7714285714285715,0.848751015322549,0.8418225305421012,0.0,0.8281097480228969,0.784087906564985,0.8571617007255554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856285010065351,0.0,0.0
APOA2,0.005789245877947126,0.055231709139687675,0.08271477052143641,0.3597351942743574,0.10160956723349435,0.1109818526676723,0.11423804078783308,0.10302331958498273,0.11159564767565046,0.12244700704302107,0.08851140567234585,0.15033845560891287,0.14368230955941336,0.1755340439932687,0.23690095799309865,0.07364953075136457,0.07819107089723859,0.0,0.026045807770320346,0.16572495188031877,0.03154216153281075,0.0857123681477138,0.05781560965946742,0.16264794724328177,0.11384942190987724,0.12408198458807809,0.13317828689302716,0.14313871009009224,0.047795677185058595,0.11881733110972813,0.12066264493124826,0.1196191600390843,0.09725501877920968,0.11250721727098738,0.34041620322636196,0.09017459494726998
FBXW5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SON,0.0,0.0,0.7589841246604919,0.6285714285714286,0.6528715065547398,0.0,0.0,0.0,0.0,0.735439852305821,0.7199839404651097,0.7558325835636683,0.7214871065957206,0.0,0.679791077545711,0.0,0.0,0.6654833180563791,0.0,0.0,0.0,0.7703742453030178,0.0,0.6317283528191703,0.0,0.0,0.764726972579956,0.0,0.6997339333806719,0.0,0.0,0.0,0.0,0.0,0.0,0.705155771119254
C1QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285714285714286,0.0,0.0,0.8677545309066772,0.8448502387319292,0.8861645460128784,0.8892408507210868,0.0,0.0,0.8388398119381496,0.8874171819005694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAN1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBR1,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.9733021259307861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTMS,0.0,0.0,0.7019537380763463,0.6559680189405169,0.7139177714075361,0.0,0.0,0.0,0.0,0.6109511222158159,0.0,0.7016555871282305,0.0,0.0,0.6785656111580985,0.0,0.0,0.6215074113437108,0.0,0.6338292700903756,0.0,0.0,0.0,0.6580727798598153,0.0,0.6065745558057513,0.0,0.6588997040476118,0.6,0.0,0.0,0.6624301007815769,0.0,0.0,0.7489401323454721,0.7426675234522139
C1R,0.0,0.24799775396074566,0.0,0.308850359916687,0.5900961228779384,0.30550544943128316,0.3172257389341082,0.3227092913218907,0.35614192145211354,0.39080268655504496,0.0,0.4528391446386065,0.3932760102408273,0.3896471806934902,0.4304751123700823,0.2839122687067304,0.23734354632241386,0.0,0.0,0.3756496838160924,0.0,0.2990755353655134,0.0,0.47307336500712804,0.4594079920223781,0.29535031148365565,0.5148641467094421,0.3870610577719552,0.0,0.3427476593426296,0.3661625112806048,0.32423634869711737,0.298209479876927,0.3530804225376674,0.2921600767544338,0.22857142857142856
ALDH4A1,0.0,0.0,0.0,0.9142857142857143,0.9308408975601197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327653050422668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9301371046475002,0.0
ZYX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9757058024406433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847382511411394,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR2F6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFV3,0.0,0.0,0.0,0.9525293333189828,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96605692420687,0.0
CSTB,0.8085128051894052,0.0,0.0,0.7602677685873849,0.7428571428571429,0.0,0.0,0.0,0.0,0.0,0.7908262286867415,0.0,0.0,0.0,0.0,0.0,0.7765904647963388,0.9237452183450972,0.7916730046272278,0.0,0.0,0.0,0.8468113218035017,0.0,0.0,0.0,0.0,0.0,0.8152160099574498,0.0,0.0,0.0,0.0,0.0,0.7707262907709395,0.0
ITGB2,0.9265804392950875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372982672282628,0.9263146230152675,0.0,0.8863427485738482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTCD,0.0,0.0,0.0,0.68812004838671,0.7443747230938502,0.0,0.0,0.0,0.0,0.7284355299813406,0.0,0.7246181760515485,0.7540822795459202,0.7559983611106873,0.7127984353474208,0.0,0.0,0.0,0.0,0.7178728682654244,0.0,0.0,0.0,0.7905016933168684,0.7649058852876935,0.0,0.0,0.7386286786624363,0.0,0.0,0.0,0.0,0.0,0.0,0.6857142857142857,0.0
PRMT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9477776953152248,0.9463678990091596,0.0,0.0,0.0
JAML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
