,Cell_label,silhouette_score
264434_BM2_264434_7,Nonswitched memory B cells,-0.2776926886914929
871703_BM2_871703_7,CD4+ memory T cells,0.2506151452909833
801068_BM2_801068_7,CD56brightCD16- NK cells,0.4809394669979223
741816_BM2_741816_7,CD8+ central memory T cells,0.1298986055886441
396138_BM2_396138_7,Mature naive B cells,0.5657862216990269
687353_BM2_687353_7,CD56dimCD16+ NK cells,-0.5931634296235687
52828_BM2_52828_7,Mature naive B cells,0.40329096024571387
329658_BM2_329658_7,CD56dimCD16+ NK cells,-0.041797028418457956
111938_BM2_111938_7,CD8+CD103+ tissue resident memory T cells,-0.048094647951480836
308539_BM2_308539_7,CD56brightCD16- NK cells,0.501833153573925
82105_BM2_82105_7,Nonswitched memory B cells,-0.13360046498426714
6846_BM2_6846_7,Mature naive B cells,0.4679250049846678
649268_BM2_649268_7,CD8+ effector memory T cells,-0.4630030306201824
619127_BM2_619127_7,CD56dimCD16+ NK cells,-0.8264952518162045
190610_BM2_190610_7,CD8+CD103+ tissue resident memory T cells,-0.5035682983856765
19832_BM2_19832_7,Mature naive B cells,-0.13672874611217253
276533_BM2_276533_7,CD8+CD103+ tissue resident memory T cells,-0.18229670857453315
267764_BM2_267764_7,CD8+CD103+ tissue resident memory T cells,-0.2113714722394547
470415_BM2_470415_7,Nonswitched memory B cells,0.020253211004889766
448792_BM2_448792_7,CD56dimCD16+ NK cells,-0.2717192676854398
245910_BM2_245910_7,CD4+ memory T cells,0.20424979820756461
847353_BM2_847353_7,Nonswitched memory B cells,-0.07547854672549699
695060_BM2_695060_7,CD8+ effector memory T cells,-0.1903344304802006
591861_BM2_591861_7,CD56dimCD16+ NK cells,0.05559707567200553
545827_BM2_545827_7,CD56dimCD16+ NK cells,-0.2283283384290404
331308_BM2_331308_7,CD8+ effector memory T cells,-0.5049264797495308
170037_BM2_170037_7,CD4+ memory T cells,0.35854422111985595
780043_BM2_780043_7,CD8+ effector memory T cells,0.19871954800260597
596774_BM2_596774_7,CD8+CD103+ tissue resident memory T cells,-0.3244290247125915
333415_BM2_333415_7,CD8+CD103+ tissue resident memory T cells,-0.012302886332335372
828418_BM2_828418_7,Mature naive B cells,0.19624232037772543
199680_BM2_199680_7,CD4+ cytotoxic T cells,0.5326104953768482
182019_BM2_182019_7,Mature naive B cells,0.4604731278963963
723111_BM2_723111_7,Nonswitched memory B cells,0.06679735493409408
4755_BM2_4755_7,Nonswitched memory B cells,-0.040954045517093356
84572_BM2_84572_7,CD11c+ memory B cells,0.41949600273092646
695690_BM2_695690_7,Nonswitched memory B cells,-0.533890929467623
484393_BM2_484393_7,CD8+CD103+ tissue resident memory T cells,-0.49378650460881707
634328_BM2_634328_7,Mature naive B cells,0.557448160068698
491296_BM2_491296_7,Nonswitched memory B cells,-0.4887159335241414
297469_BM2_297469_7,Classical Monocytes,0.42542047758560847
128757_BM2_128757_7,Mature naive B cells,0.5068000365891288
697219_BM2_697219_7,Mature naive B cells,0.34918777001983553
652208_BM2_652208_7,CD8+CD103+ tissue resident memory T cells,-0.11146416114204763
498428_BM2_498428_7,Nonswitched memory B cells,0.09692994927931527
863229_BM2_863229_7,Nonswitched memory B cells,-0.31660801399586147
345922_BM2_345922_7,Class switched memory B cells,-0.1816267292349219
844501_BM2_844501_7,CD8+ effector memory T cells,0.14335206706481932
289068_BM2_289068_7,CD56dimCD16+ NK cells,0.007778538124828878
428377_BM2_428377_7,Classical Monocytes,0.16741205399488793
65049_BM2_65049_7,GammaDelta T cells,-0.36498663329276676
597970_BM2_597970_7,CD8+ effector memory T cells,0.17045377986592963
291086_BM2_291086_7,CD56dimCD16+ NK cells,0.1137998406501036
262206_BM2_262206_7,CD56dimCD16+ NK cells,0.05952588920781959
326357_BM2_326357_7,CD56dimCD16+ NK cells,-0.31195372390405907
283420_BM2_283420_7,CD8+ central memory T cells,-0.00998707845452739
655602_BM2_655602_7,Non-classical monocytes,0.7041415564183883
422236_BM2_422236_7,CD8+CD103+ tissue resident memory T cells,-0.32223685869507335
66805_BM2_66805_7,CD8+CD103+ tissue resident memory T cells,-0.2046008489706333
409017_BM2_409017_7,GammaDelta T cells,-0.13155026907114364
462073_BM2_462073_7,CD8+ effector memory T cells,0.2963043918781677
484825_BM2_484825_7,CD8+ naive T cells,0.675944857963707
359467_BM2_359467_7,CD4+ memory T cells,0.285306739155164
810927_BM2_810927_7,Nonswitched memory B cells,-0.20437652301036732
690180_BM2_690180_7,Mature naive B cells,0.41209018144421844
117232_BM2_117232_7,CD8+ central memory T cells,0.1338107894710903
308954_BM2_308954_7,Early promyelocytes,0.2489473386243706
716284_BM2_716284_7,CD56brightCD16- NK cells,0.4406067245356669
148965_BM2_148965_7,CD8+ central memory T cells,0.018834684043325337
614710_BM2_614710_7,CD56brightCD16- NK cells,0.5002526105945689
841157_BM2_841157_7,CD56brightCD16- NK cells,0.1768552481854561
152156_BM2_152156_7,HSCs & MPPs,0.2244739128659642
712372_BM2_712372_7,CD4+ memory T cells,-0.021157361158686706
571467_BM2_571467_7,CD8+CD103+ tissue resident memory T cells,-0.6568028938724859
804615_BM2_804615_7,Nonswitched memory B cells,-0.4485796666803322
716757_BM2_716757_7,CD8+ central memory T cells,0.055095909426207824
643573_BM2_643573_7,NK T cells,0.035518979277211225
501551_BM2_501551_7,CD56dimCD16+ NK cells,0.12399807186183481
142056_BM2_142056_7,Mature naive B cells,0.5009661611068791
334220_BM2_334220_7,Class switched memory B cells,0.2971291035683516
222214_BM2_222214_7,Classical Monocytes,-0.21499770808984114
615797_BM2_615797_7,CD4+ cytotoxic T cells,0.4762569324626745
869960_BM2_869960_7,Nonswitched memory B cells,-0.21582903938616496
511459_BM2_511459_7,CD8+ naive T cells,0.6467134845581831
366523_BM2_366523_7,GammaDelta T cells,-0.4998548659972949
144144_BM2_144144_7,Nonswitched memory B cells,-0.025765231739483557
569349_BM2_569349_7,CD4+ naive T cells,0.4373171687823575
353991_BM2_353991_7,CD56brightCD16- NK cells,0.46814282543065316
857742_BM2_857742_7,CD56brightCD16- NK cells,0.49259300112476667
328802_BM2_328802_7,CD8+CD103+ tissue resident memory T cells,-0.43134904174140254
325624_BM2_325624_7,Class switched memory B cells,-0.2699586615320411
291703_BM2_291703_7,CD8+ effector memory T cells,0.34044004165345515
483844_BM2_483844_7,Mature naive B cells,0.49083115162714824
858387_BM2_858387_7,Mature naive B cells,0.5708137597504052
213848_BM2_213848_7,CD8+CD103+ tissue resident memory T cells,-0.2503987756232623
28214_BM2_28214_7,Mature naive B cells,0.5023588659595242
373343_BM2_373343_7,CD4+ memory T cells,0.38155150740885185
134331_BM2_134331_7,Nonswitched memory B cells,-0.4424159289486154
569381_BM2_569381_7,CD56dimCD16+ NK cells,-0.19320913161588185
842391_BM2_842391_7,Nonswitched memory B cells,-0.4621711948136555
474436_BM2_474436_7,Nonswitched memory B cells,-0.3792665822708872
48711_BM2_48711_7,Non-classical monocytes,0.719805423255818
373016_BM2_373016_7,Mature naive B cells,0.4496675900327091
183208_BM2_183208_7,Nonswitched memory B cells,-0.3654168438134074
359625_BM2_359625_7,CD4+ memory T cells,0.21789973570711527
412412_BM2_412412_7,CD8+ effector memory T cells,0.3071617684117021
239464_BM2_239464_7,Class switched memory B cells,0.01799820012571599
216817_BM2_216817_7,Nonswitched memory B cells,-0.2242456522922152
625205_BM2_625205_7,CD8+ naive T cells,0.6992121286908153
414836_BM2_414836_7,Mature naive B cells,0.4253469074674517
12678_BM2_12678_7,Classical Monocytes,0.35281342066749555
348075_BM2_348075_7,CD4+ memory T cells,-0.2888087391562518
173926_BM2_173926_7,CD4+ memory T cells,0.31530203243433963
429104_BM2_429104_7,CD8+ effector memory T cells,0.1934478813884779
319535_BM2_319535_7,Erythro-myeloid progenitors,0.5003082448931433
850655_BM2_850655_7,CD8+ naive T cells,0.6380900609182458
688417_BM2_688417_7,CD8+CD103+ tissue resident memory T cells,-0.17567952473616516
3600_BM2_3600_7,Nonswitched memory B cells,-0.47706802474062326
361944_BM2_361944_7,GammaDelta T cells,0.1785141845589789
62390_BM2_62390_7,CD4+ memory T cells,-0.0756528189904259
422172_BM2_422172_7,Classical Monocytes,0.491715943807051
111794_BM2_111794_7,CD8+ effector memory T cells,0.14641664234140736
46084_BM2_46084_7,CD4+ memory T cells,0.3325827285226729
779464_BM2_779464_7,Class switched memory B cells,0.2577395056753409
128579_BM2_128579_7,Mature naive B cells,0.5721424357013836
818607_BM2_818607_7,Nonswitched memory B cells,-0.603661601035371
133067_BM2_133067_7,CD8+CD103+ tissue resident memory T cells,-0.2354367272127541
718715_BM2_718715_7,Class switched memory B cells,0.23323072217062066
667850_BM2_667850_7,CD56dimCD16+ NK cells,-0.6364442712874809
74389_BM2_74389_7,CD56dimCD16+ NK cells,0.10322340859521635
770500_BM2_770500_7,CD8+CD103+ tissue resident memory T cells,-0.3717110828423835
686237_BM2_686237_7,Mature naive B cells,0.387782329344649
127024_BM2_127024_7,Mature naive B cells,0.5528427238475503
756499_BM2_756499_7,CD4+ memory T cells,0.35093978677267496
258331_BM2_258331_7,CD4+ memory T cells,0.11691103496451787
117479_BM2_117479_7,CD8+ naive T cells,0.6963540363947194
6620_BM2_6620_7,CD8+CD103+ tissue resident memory T cells,-0.36732614288284965
675153_BM2_675153_7,Mature naive B cells,0.5854075652238114
107241_BM2_107241_7,Nonswitched memory B cells,0.16747167740945976
644717_BM2_644717_7,Class switched memory B cells,-0.4170627887167625
187696_BM2_187696_7,Immature B cells,-0.5980903219437889
23930_BM2_23930_7,CD56dimCD16+ NK cells,0.11751208708753116
16845_BM2_16845_7,CD4+ memory T cells,0.29698094471404907
727280_BM2_727280_7,CD4+ memory T cells,-0.1921032324484133
38688_BM2_38688_7,Nonswitched memory B cells,-0.44790353131495
208911_BM2_208911_7,Class switched memory B cells,-0.05936497560814113
145468_BM2_145468_7,Mature naive B cells,0.5139029295637266
68420_BM2_68420_7,CD56dimCD16+ NK cells,-0.22398844366357223
275865_BM2_275865_7,CD56dimCD16+ NK cells,-0.01661130320124604
238201_BM2_238201_7,CD8+ central memory T cells,0.13851648213499698
629595_BM2_629595_7,Class switched memory B cells,-0.3905965368612267
549800_BM2_549800_7,CD4+ memory T cells,0.2554338941138656
422069_BM2_422069_7,CD8+ effector memory T cells,0.242702783680743
327228_BM2_327228_7,Mature naive B cells,0.5523094907989605
695524_BM2_695524_7,HSCs & MPPs,0.5893383914542414
481470_BM2_481470_7,CD8+ naive T cells,0.6949050951086522
448076_BM2_448076_7,Class switched memory B cells,-0.21972435427839676
390685_BM2_390685_7,CD56dimCD16+ NK cells,-0.7928341951265125
713142_BM2_713142_7,Nonswitched memory B cells,-0.3218366979631747
700798_BM2_700798_7,CD8+CD103+ tissue resident memory T cells,-0.20816265220439065
558601_BM2_558601_7,CD8+ naive T cells,0.6961357473401479
182617_BM2_182617_7,CD56dimCD16+ NK cells,-0.6961408553616737
693556_BM2_693556_7,CD4+ memory T cells,0.352297373715718
623763_BM2_623763_7,CD4+ memory T cells,0.13092550397161803
317524_BM2_317524_7,Mature naive B cells,0.5210006088036269
139866_BM2_139866_7,CD56dimCD16+ NK cells,0.05755860181111647
7049_BM2_7049_7,Nonswitched memory B cells,-0.572438848850424
312395_BM2_312395_7,CD56dimCD16+ NK cells,0.037734750542709986
581711_BM2_581711_7,Mature naive B cells,-0.31970406601695245
203280_BM2_203280_7,Class switched memory B cells,-0.224532446473729
407201_BM2_407201_7,CD11c+ memory B cells,0.48842673646481777
381217_BM2_381217_7,Nonswitched memory B cells,-0.1846637376820173
116400_BM2_116400_7,Nonswitched memory B cells,-0.24004872378527384
804995_BM2_804995_7,CD4+ memory T cells,-0.25925727976421775
209659_BM2_209659_7,CD8+CD103+ tissue resident memory T cells,-0.16285294246059004
13932_BM2_13932_7,CD8+ effector memory T cells,0.09482606103623942
381763_BM2_381763_7,Mature naive B cells,0.5049480109555419
161377_BM2_161377_7,Class switched memory B cells,-0.2132092454932714
805983_BM2_805983_7,Mature naive B cells,0.3798949035632921
236887_BM2_236887_7,CD4+ memory T cells,0.2881444351753866
109443_BM2_109443_7,Class switched memory B cells,0.18070868175560634
143631_BM2_143631_7,CD4+ memory T cells,-0.3144241014628878
786028_BM2_786028_7,Classical Monocytes,0.15809046817845607
715140_BM2_715140_7,CD8+ effector memory T cells,0.30744265705963997
593766_BM2_593766_7,Non-classical monocytes,0.7569318226198908
733362_BM2_733362_7,Nonswitched memory B cells,-0.12972704042223257
695888_BM2_695888_7,Class switched memory B cells,-0.30642875954712656
169804_BM2_169804_7,Mature naive B cells,0.5490733511088324
308521_BM2_308521_7,Nonswitched memory B cells,-0.3513371466226427
615088_BM2_615088_7,CD8+ central memory T cells,0.11406451318934586
231686_BM2_231686_7,CD4+ memory T cells,-0.2750945686566108
719277_BM2_719277_7,CD4+ memory T cells,0.4368675264220632
16506_BM2_16506_7,CD8+ central memory T cells,-0.07964325455836684
107344_BM2_107344_7,CD4+ memory T cells,0.3904458273420322
43342_BM2_43342_7,CD8+ central memory T cells,0.10969728000020854
865424_BM2_865424_7,Class switched memory B cells,-0.3191865485106457
339211_BM2_339211_7,Mature naive B cells,0.42498274660490576
36960_BM2_36960_7,CD4+ memory T cells,0.23620839415399758
228346_BM2_228346_7,Nonswitched memory B cells,-0.6126954202884026
868827_BM2_868827_7,CD4+ memory T cells,-0.005340808283160748
782329_BM2_782329_7,CD8+ naive T cells,0.6791237456948285
681472_BM2_681472_7,CD4+ memory T cells,0.06548385592241776
481437_BM2_481437_7,CD56brightCD16- NK cells,0.4642780212075158
234474_BM2_234474_7,CD4+ memory T cells,0.21788075459087694
189559_BM2_189559_7,CD4+ memory T cells,0.4021698236310534
706042_BM2_706042_7,CD4+ memory T cells,-0.03781780718374451
561974_BM2_561974_7,Nonswitched memory B cells,0.06734407703435555
30689_BM2_30689_7,CD8+CD103+ tissue resident memory T cells,-0.10762724608671372
382454_BM2_382454_7,CD4+ memory T cells,0.3788502711712338
366827_BM2_366827_7,CD56brightCD16- NK cells,0.145536326641422
276015_BM2_276015_7,CD8+CD103+ tissue resident memory T cells,-0.2821633433011039
729402_BM2_729402_7,Nonswitched memory B cells,-0.5543679202551534
568575_BM2_568575_7,CD8+CD103+ tissue resident memory T cells,-0.14548825821461692
383040_BM2_383040_7,Nonswitched memory B cells,-0.5305497732563955
769367_BM2_769367_7,Class switched memory B cells,-0.2389383461847061
263912_BM2_263912_7,Classical Monocytes,0.2583095948066931
552069_BM2_552069_7,Class switched memory B cells,-0.18281768042241903
549702_BM2_549702_7,CD8+ central memory T cells,0.11889727477890766
883922_BM2_883922_7,CD4+ memory T cells,0.2636117427834821
218219_BM2_218219_7,CD4+ memory T cells,0.3114373603197989
700324_BM2_700324_7,CD8+ effector memory T cells,0.2795829563249837
647573_BM2_647573_7,GammaDelta T cells,-0.02299626249105931
304355_BM2_304355_7,CD56dimCD16+ NK cells,-0.22316449548236708
303342_BM2_303342_7,CD4+ memory T cells,0.2734550230345035
679159_BM2_679159_7,CD56dimCD16+ NK cells,0.11333189283022613
815047_BM2_815047_7,CD8+CD103+ tissue resident memory T cells,-0.4032943103488175
730415_BM2_730415_7,CD56dimCD16+ NK cells,-0.26110336424959274
355915_BM2_355915_7,Mature naive B cells,0.4883675991216103
849961_BM2_849961_7,CD8+CD103+ tissue resident memory T cells,0.09112065642365215
227625_BM2_227625_7,CD56brightCD16- NK cells,0.46439198660124587
286718_BM2_286718_7,CD8+CD103+ tissue resident memory T cells,-0.13935453215169613
810523_BM2_810523_7,Nonswitched memory B cells,-0.4915702297335273
761770_BM2_761770_7,CD8+ central memory T cells,-0.003223839962078322
51838_BM2_51838_7,CD8+ central memory T cells,0.0271485819009984
666502_BM2_666502_7,CD56dimCD16+ NK cells,0.07637049119626915
38878_BM2_38878_7,CD4+ memory T cells,-0.5114712237659588
863199_BM2_863199_7,CD4+ memory T cells,0.08352204983406225
502097_BM2_502097_7,CD4+ cytotoxic T cells,-0.06597381031182965
62240_BM2_62240_7,Mature naive B cells,0.5864691846851192
150687_BM2_150687_7,CD8+ effector memory T cells,0.390886230435416
857814_BM2_857814_7,Nonswitched memory B cells,-0.15961790820477575
151672_BM2_151672_7,Nonswitched memory B cells,-0.4318763544144337
426190_BM2_426190_7,Nonswitched memory B cells,-0.0107248298699156
353856_BM2_353856_7,Nonswitched memory B cells,-0.4576961432182952
328150_BM2_328150_7,CD56dimCD16+ NK cells,0.009284335800615029
285929_BM2_285929_7,Classical Monocytes,0.3148918106347515
131482_BM2_131482_7,Mature naive B cells,0.5587645816672385
120773_BM2_120773_7,Nonswitched memory B cells,-0.40003639459822804
683408_BM2_683408_7,CD56dimCD16+ NK cells,-0.0021719188526183432
358477_BM2_358477_7,Nonswitched memory B cells,-0.29852936355097387
222611_BM2_222611_7,Class switched memory B cells,-0.2670792656288875
159395_BM2_159395_7,Mature naive B cells,0.489824059893004
773033_BM2_773033_7,Nonswitched memory B cells,-0.2649683100577417
320461_BM2_320461_7,CD56dimCD16+ NK cells,-0.7517418776460365
134298_BM2_134298_7,Mature naive B cells,0.3554824243142456
612919_BM2_612919_7,CD8+CD103+ tissue resident memory T cells,-0.6426228594201515
204992_BM2_204992_7,CD8+CD103+ tissue resident memory T cells,-0.08544372587206968
528989_BM2_528989_7,Class switched memory B cells,-0.1843005850604332
657209_BM2_657209_7,CD4+ memory T cells,0.09756850597944178
398838_BM2_398838_7,Conventional dendritic cell 1,0.14797387624617717
345103_BM2_345103_7,Mature naive B cells,-0.10258214418314887
832493_BM2_832493_7,CD4+ memory T cells,0.23428218434205195
239389_BM2_239389_7,Mature naive B cells,0.5022489812288125
423929_BM2_423929_7,Nonswitched memory B cells,-0.40863138430470447
431984_BM2_431984_7,HSCs & MPPs,0.6019393514428799
772771_BM2_772771_7,CD56dimCD16+ NK cells,0.012020295961456757
282091_BM2_282091_7,Nonswitched memory B cells,0.04793971126238517
127877_BM2_127877_7,Nonswitched memory B cells,-0.11075523198447065
523365_BM2_523365_7,Immature B cells,0.7140754512837858
165687_BM2_165687_7,CD4+ memory T cells,0.24632932166451413
155833_BM2_155833_7,CD56dimCD16+ NK cells,-0.6661911016658513
367978_BM2_367978_7,Nonswitched memory B cells,-0.21201135667935117
58817_BM2_58817_7,CD56brightCD16- NK cells,0.26069429379496517
128569_BM2_128569_7,CD56dimCD16+ NK cells,-0.11043312612727667
680398_BM2_680398_7,Nonswitched memory B cells,-0.1374719566528253
652085_BM2_652085_7,CD8+ effector memory T cells,-0.04864813543868854
