,B,CCDlike,CNT,CTAL,DCT,Endothelial,ICA,ICB,LOHlike,MNP,Mesangial,NK,PC,PEC,PT,Podocytes,T cell,VCAM1_PT,unknown
ENSG00000130560,0.0,0.0,1.9799664,0.969306,0.94534916,0.0,0.9757633,0.94784933,0.0,0.0,0.0,0.0,0.9796207,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165689,0.0,0.0,0.4069144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165688,0.0,0.0,0.9973142,0.0,0.0,0.0,0.94526696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148396,0.0,0.0,0.911268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172889,0.0,0.0,0.61345136,0.0,0.0,2.9972718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169692,0.0,0.0,2.9889317,0.9979278,0.98087543,0.0,0.9677874,0.9853446,0.0,0.0,0.0,0.0,0.9864077,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233016,0.0,0.0,2.9674716,0.97114205,0.94027567,0.9839612,0.96606886,0.9951279,0.0,0.0,0.0,0.0,0.92154723,0.9923475,0.0,0.0,0.0,0.97777176,0.9671811
ENSG00000244187,0.0,0.9637562,8.960133,2.9903183,2.985758,0.0,2.7943683,1.993684,0.9661175,0.0,0.0,0.0,2.9654818,0.9867722,0.9560073,0.0,0.0,0.99455297,0.98784876
ENSG00000196642,0.0,0.0,1.8751419,0.9633937,0.9597337,0.0,0.9092228,0.0,0.0,0.0,0.0,0.0,0.9043762,0.0,0.0,0.0,0.0,0.84916735,0.0
ENSG00000054148,0.0,0.96468604,9.909031,4.9503613,3.8907657,0.0,3.870781,1.9846952,0.982684,0.0,0.9443103,0.0,2.9374194,2.9862409,1.885692,0.93377423,0.0,2.9869099,0.9952314
ENSG00000107223,0.987254,1.9966615,14.740835,5.974622,3.9190934,0.99527454,5.599882,4.985544,1.9620801,0.9946429,1.9828504,0.99148434,4.9765835,5.9601994,2.9358497,0.97762203,0.98833823,6.974001,3.9574609
ENSG00000159069,0.0,0.0,1.9628391,0.8700252,0.0,0.0,0.83964217,0.0,0.0,0.0,0.0,0.0,0.0,0.983353,0.0,0.0,0.0,0.9892913,0.0
ENSG00000184925,0.0,0.0,0.9540229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940481,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9984736,0.0,9.926773,0.0,0.0,0.0
ENSG00000310560,0.0,0.0,1.9649314,0.9589162,0.0,0.0,0.93704545,0.0,0.0,0.0,0.0,0.0,0.97039026,0.95604587,0.0,0.0,0.0,0.948828,0.0
ENSG00000169583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107281,0.0,0.0,0.0,0.0,0.0,1.9883643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177239,0.0,0.0,0.9734675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176978,0.0,0.0,5.9807262,1.9093467,0.9992202,0.0,2.9434166,0.9813491,0.0,0.97358465,0.0,0.0,1.994927,0.9733759,0.0,0.0,0.0,0.9945679,0.93587476
ENSG00000176101,0.0,0.0,1.986557,0.91415846,0.8861491,0.0,0.9089511,0.9305586,0.0,0.0,0.0,0.0,0.9669291,0.98536956,0.0,0.0,0.0,0.956201,0.0
ENSG00000187713,0.0,0.0,1.9087737,0.91292995,0.86802155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728225,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188229,0.0,0.8887463,6.9326057,1.9061897,0.95710605,0.0,1.8846259,1.8399968,0.0,0.0,0.91976,0.0,3.778812,1.9169235,1.9520017,0.49116662,0.0,1.9899828,1.9845498
ENSG00000188986,0.0,0.0,0.9297476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9323801,0.0,0.0,0.0,0.0,0.0
ENSG00000182154,0.0,0.9628368,8.525713,5.699072,2.9889505,0.0,2.9797726,2.96032,0.9963722,0.0,0.0,0.0,2.9006865,0.97579944,1.9220638,0.0,0.0,1.8568724,0.9840292
ENSG00000197070,0.0,0.0,0.45196575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177951,0.0,0.0,0.932413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177963,0.0,0.0,0.9260236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185627,0.0,0.0,1.9915437,0.92223465,0.88305897,0.0,0.8293605,0.94445664,0.0,0.0,0.0,0.0,0.9664972,0.9883579,0.0,0.0,0.0,0.94884825,0.0
ENSG00000185201,0.0,0.0,1.9648728,0.9521273,0.0,2.9970608,0.0,0.0,0.0,1.9940873,0.98915356,1.9969863,0.9913043,2.9916563,0.0,0.7909025,0.99293196,0.0,0.0
ENSG00000142089,0.0,0.0,2.9798207,0.9901745,0.93677217,6.9798727,0.9553695,0.0,0.0,2.9855032,1.996661,0.0,1.9763167,18.989784,0.0,0.9944402,0.0,2.9593277,0.9817324
ENSG00000185187,0.0,0.0,1.2942069,0.0,0.0,0.0,0.46192986,0.0,0.0,0.0,0.0,0.0,0.83536327,0.0,0.95917153,0.0,0.0,0.9842508,0.0
ENSG00000174915,0.0,0.0,0.89299476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023191,0.0,0.96020615,6.747429,1.7986054,0.98640835,0.83630353,2.785768,1.8973866,0.0,0.9955275,0.9775879,0.0,1.9887323,1.9751115,0.967116,0.9977244,0.0,1.9670572,0.9960903
ENSG00000174775,0.0,0.0,1.8955114,0.9473816,0.0,0.0,0.0,0.96252406,0.0,0.0,0.0,0.0,0.97716224,0.9709517,0.0,0.0,0.0,0.0,0.0
ENSG00000099849,0.0,0.0,1.933564,0.95921326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99933094,1.9890258,0.0,0.0,0.0,0.0,0.9886115
ENSG00000099834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6591156,0.0
ENSG00000177030,0.0,0.0,0.9933928,0.0,0.0,0.0,0.92374486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177106,0.0,0.0,0.9781923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99405235,0.9839599,0.0,0.0,0.0,0.9947057,1.9468249
ENSG00000177042,0.0,0.0,1.9937689,0.0,0.0,0.0,0.98466384,0.0,0.0,0.0,0.0,0.0,0.9883123,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177156,0.0,0.9698112,5.962244,1.9750752,0.9981772,0.0,1.8448302,1.956577,0.94058573,0.9924571,0.9166337,0.0,1.988627,1.9757197,0.9810948,0.47454527,0.0,1.9163157,1.9862355
ENSG00000177600,16.969799,5.807938,35.35775,12.223038,7.479219,4.909847,17.903463,17.799534,3.921542,14.921179,5.8258886,5.974897,12.831996,14.126471,6.7402267,1.3685,11.975742,19.697998,10.963774
ENSG00000177666,0.0,0.0,0.9807651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693219,0.96455884,0.0,0.0,0.0,0.98131657,0.0
ENSG00000177697,0.0,0.0,1.9897219,0.9592751,0.9241254,0.9862678,0.9504838,0.0,0.0,0.0,1.8789217,0.0,1.951053,6.9735556,0.0,0.0,0.0,2.9762542,0.9921349
ENSG00000177700,0.0,1.9152164,9.924768,4.96689,4.8280826,0.969525,3.8243566,3.9747548,1.9374722,0.97143453,0.97843754,0.0,4.804865,3.3856316,1.98441,1.9841136,0.0,3.926765,2.9151475
ENSG00000214063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9884236,0.0,0.0,0.0,0.98781747,0.9489743
ENSG00000177830,0.0,0.0,3.9916494,1.9444325,0.9771754,0.0,0.99518883,0.9643596,0.0,0.0,0.0,0.0,1.9743954,0.9904797,0.0,0.0,0.0,0.9900441,0.98514575
ENSG00000183020,0.0,0.0,0.99433935,0.98671556,0.9394055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909394,0.0,0.0,0.0,0.0,0.9663627,0.0
ENSG00000078902,0.0,0.0,0.9894958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857301,0.0
ENSG00000117984,0.0,0.0,23.705778,3.987649,6.9212227,0.0,9.899252,8.892153,0.0,0.9837202,0.0,0.98875225,5.931575,1.4717674,0.0,0.49797213,0.0,2.899879,0.98676807
ENSG00000130592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964106,0.0,0.9973524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214026,0.0,0.0,1.8750231,0.9261315,0.0,0.0,0.9309933,0.92893314,0.0,0.0,0.0,0.0,0.92824006,0.43155134,0.0,0.0,0.0,0.916597,0.0
ENSG00000110651,0.9877219,0.0,24.384045,6.9577513,3.9987407,3.992093,9.843145,2.8834548,0.0,0.9967225,2.995388,0.9937196,11.936046,12.411212,0.0,2.9940805,0.98414016,5.8572855,4.912705
ENSG00000184281,0.0,0.0,0.98948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814173,0.0,0.0,0.0,0.0,0.0
ENSG00000053918,0.0,0.0,0.9970101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99277365,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269821,0.0,0.0,4.8800726,1.9515257,0.0,0.0,0.9875898,0.9956328,0.0,0.0,0.0,0.0,1.9693711,3.9907575,0.0,0.0,0.0,2.9983888,0.9967186
ENSG00000129757,0.0,0.0,2.9580963,0.0,0.0,0.0,0.9462408,1.9897411,0.0,0.0,0.0,0.0,0.8327622,1.9936912,0.0,14.466852,0.0,1.4081938,0.0
ENSG00000205531,0.0,0.9812342,4.9434524,0.99215555,1.9449383,0.0,1.969908,0.9963621,0.0,0.0,0.0,0.0,1.9824077,0.9938352,0.0,0.0,0.0,0.9929365,0.9843546
ENSG00000110619,0.0,0.0,0.96455693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177105,0.0,0.0,0.9287132,0.0,0.0,0.0,0.0,0.0,0.0,0.99828064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167323,0.0,0.0,0.98876524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167325,0.0,0.0,0.9486563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99377465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99864197,0.0,0.0,1.4841437,0.0,0.0,0.0,0.0,0.0
ENSG00000166311,0.0,0.0,0.7989273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132254,0.0,0.0,0.88026464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132286,0.0,0.0,0.98852515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89065194,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132275,0.0,0.0,0.9274739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166333,0.0,0.0,1.9498856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774432,0.0,0.9768403,0.99464834,0.0,0.0,0.0,0.991241,0.9872666
ENSG00000166337,0.0,0.0,2.9807224,0.960652,0.9268631,0.0,0.9524517,0.9921092,0.0,0.9898513,0.0,0.0,0.99462986,0.9879704,0.0,0.0,0.0,0.9815885,0.0
ENSG00000166340,0.0,0.0,0.9703959,0.0,0.0,0.0,0.0,0.0,0.0,0.9918088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9509365,0.0
ENSG00000158042,0.0,0.0,1.8746533,0.0,0.0,0.0,0.9180159,0.0,0.0,0.0,0.0,0.0,0.9638894,0.96303844,0.0,0.0,0.0,0.0,0.0
ENSG00000166387,0.0,0.0,0.9068736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175390,0.996006,0.9830374,8.710964,1.9788688,1.9387578,0.8802829,2.9892857,2.99358,0.95305604,0.9981785,0.9682044,0.993726,2.8876536,1.9898916,0.965361,0.0,0.9937395,2.8883219,0.99229586
ENSG00000166405,0.0,0.0,0.99769133,0.9906744,0.0,0.0,0.0,0.98964083,0.0,0.0,0.0,0.0,0.9872215,0.0,0.0,0.0,0.0,0.9838836,0.0
ENSG00000130413,0.0,0.0,0.9946866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97308683,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166441,12.965347,8.837035,42.042435,14.643402,10.335109,4.8736677,24.488209,23.934654,4.916519,12.967775,7.7829103,4.9913454,12.409577,14.390059,7.7626095,1.9689614,9.954996,18.629608,10.959342
ENSG00000166444,0.0,0.0,0.98565394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166452,0.0,0.0,0.9778385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175348,0.0,0.0,3.980947,0.98279333,0.9704381,0.0,1.9736052,0.99479985,0.0,0.0,0.0,0.0,1.9706521,0.96580166,0.0,0.0,0.0,0.0,0.0
ENSG00000166471,0.0,0.0,0.9861594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205339,0.0,0.0,1.9751279,0.95836854,0.0,0.0,0.9559727,0.0,0.0,0.0,0.0,0.0,0.92642987,0.9793744,0.0,0.0,0.0,0.97375536,0.0
ENSG00000166483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717589
ENSG00000133789,0.0,0.0,0.0,0.0,0.0,0.98797584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000246273,0.0,0.0,0.99768746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133812,0.0,0.0,0.9855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148926,0.0,0.0,1.9214965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110315,0.0,0.0,0.99263513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198730,0.0,0.0,1.4235573,0.9559628,0.96762997,0.0,0.93979967,0.0,0.0,0.0,0.0,0.0,0.96776277,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110321,0.98787355,0.95652586,7.9361362,2.9122887,2.9652498,0.9968896,2.8306866,2.895317,0.9565514,0.9947847,1.9077935,0.9903711,4.8936315,1.9943316,1.9414692,0.9640887,0.0,2.9152136,1.983134
ENSG00000236287,0.0,0.0,0.9726686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000247271,0.0,0.0,0.8770589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97764134,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170242,0.0,0.0,1.9637411,0.94645137,0.0,0.0,0.9644071,0.0,0.0,0.0,0.0,0.0,0.9871475,0.9900295,0.0,0.0,0.0,0.9547566,0.0
ENSG00000197702,0.0,0.0,0.9847957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9788194,0.0,0.0,0.0
ENSG00000187079,0.0,0.0,0.9627688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95494354,0.0,0.0,0.98590004,0.0,0.9165684,0.9921523
ENSG00000251381,0.0,0.0,0.97676635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197601,0.0,0.0,0.9630537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129083,0.0,0.0,1.9781113,0.98695207,0.97882617,0.0,0.9882653,0.9539356,0.0,0.0,0.0,0.0,0.99633646,0.95419014,0.0,0.0,0.0,0.97949433,0.0
ENSG00000129084,0.0,0.0,4.397848,0.98717356,0.9881361,0.0,1.9032388,0.9962006,0.0,0.97980726,0.90967673,0.0,1.9367522,0.9953249,0.0,0.0,0.0,0.9901135,0.97141707
ENSG00000110693,0.0,0.0,1.8721395,0.98715854,0.9739475,0.0,0.0,0.98012495,0.0,0.0,0.0,0.0,0.98299086,0.99525833,0.0,0.0,0.0,0.9961114,0.9829152
ENSG00000110696,0.9260287,0.9807792,7.9538994,1.9942299,2.902599,0.9872473,2.9397268,2.9085264,0.97002393,0.9950699,1.9673607,0.99111253,3.9348779,3.9505854,0.9772929,0.9954634,0.9907464,2.8645263,2.9580524
ENSG00000110700,11.968344,9.897323,62.53206,16.899734,10.374018,5.4245086,28.86793,21.80791,4.933241,14.913896,7.9713955,3.9788575,16.098036,21.90102,8.763303,1.9366546,6.9862823,23.659237,14.835103
ENSG00000011405,0.0,0.0,1.9759839,0.986604,0.98080564,0.9985357,0.97300756,0.0,0.0,0.0,0.0,0.0,0.97365844,0.0,0.0,0.0,0.0,0.9797729,0.0
ENSG00000070081,0.0,0.0,6.976863,0.9483594,0.99837804,0.97882617,3.9862185,0.0,0.0,0.0,0.0,0.0,1.9619855,0.99594754,0.0,0.0,0.0,0.0,0.98059356
ENSG00000006611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97178733,0.0,0.0,1.6581607,0.0
ENSG00000129158,0.0,0.0,0.9881813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99036443,0.0,0.0,0.0
ENSG00000134333,0.0,0.97926503,12.2307005,1.8021958,1.9534512,0.9912055,4.9759474,2.9549112,0.0,0.9878024,0.97947043,0.0,4.9127007,2.4401057,0.96162814,0.9546089,0.0,1.9720721,0.9939255
ENSG00000074319,0.0,0.0,2.9760401,0.976401,0.9827804,0.0,0.99210745,0.9748111,0.0,0.0,0.0,0.0,0.99373674,0.9882908,0.0,0.0,0.0,0.9728558,0.0
ENSG00000179119,0.0,0.0,1.9513437,0.0,0.0,0.0,0.9705646,0.98556495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166833,0.0,0.0,0.99563396,0.9938458,0.99092656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109854,0.0,0.0,0.953406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198168,0.0,0.9923079,6.431795,1.9636157,1.9659765,0.0,2.9565463,0.98565525,0.0,0.0,0.0,0.0,2.9240763,0.9909828,0.0,0.0,0.0,0.9705759,0.98888254
ENSG00000169550,0.0,0.0,1.4763429,1.9960558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99613374,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754949,0.0,0.0,0.0,0.0
ENSG00000129151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.861803,0.0,0.0,0.9755577,0.0
ENSG00000109881,0.0,0.0,1.9873531,0.0,0.0,0.0,0.98332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205213,0.0,0.0,2.9797556,0.9928019,1.9797872,0.0,0.9929818,0.9778324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148943,0.0,0.0,0.98438126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152219,0.0,0.0,0.9976563,0.0,0.96637356,0.0,0.96805567,0.0,0.0,0.0,0.0,0.0,0.95698035,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066382,0.0,0.0,2.9866595,0.0,0.0,0.0,0.998719,0.0,0.0,0.0,0.0,0.0,0.9956935,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148950,0.0,0.0,0.99291617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96461886,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049449,0.0,0.0,0.9938084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96276337,0.9941084,0.0,0.0,0.0,0.9731739,0.0
ENSG00000184937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98939764,0.0,0.9981451,0.0,0.0,0.0
ENSG00000149100,0.0,0.0,3.9542184,0.98743033,0.9710742,0.0,1.8456769,0.99742043,0.0,0.99111974,0.0,0.0,0.9972865,3.4788933,0.9528075,0.98154426,0.0,1.955377,0.9888484
ENSG00000135378,0.0,0.0,1.9885968,0.97542304,0.0,0.0,0.96159637,0.0,0.0,0.0,0.0,0.0,0.9769462,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176102,0.0,0.0,0.9884759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110422,0.0,0.0,1.8650677,0.90047824,0.0,0.0,0.91542995,0.9153037,0.0,0.0,0.0,0.0,0.9820172,0.9912652,0.0,0.0,0.0,0.43156338,0.0
ENSG00000085063,0.0,0.0,9.849498,5.870484,3.9549825,4.887948,4.980671,2.8934371,0.0,0.0,0.984678,0.0,1.9644297,4.982618,0.0,0.9667595,0.0,3.9110332,1.9721274
ENSG00000110429,0.0,0.0,0.9950144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491128,0.0
ENSG00000135363,0.0,0.0,0.0,0.0,0.0,1.980486,0.0,0.0,0.0,0.9925712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135387,0.0,0.0,1.9897254,0.96646976,0.95984817,0.0,0.962755,0.9641169,0.0,0.0,0.0,0.0,0.9938013,0.9752022,0.0,0.0,0.0,0.9740612,0.0
ENSG00000121691,0.0,0.94424194,7.7141542,1.9616699,1.813251,0.0,2.9830995,0.85838634,0.0,0.0,0.0,0.0,1.9361652,0.9862775,2.931109,0.0,0.0,0.99703175,1.9783804
ENSG00000135374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988454,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135373,0.0,0.0,0.9609455,0.92218333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988752,0.0,0.0,0.0,0.0,0.0,0.99097085
ENSG00000149089,0.0,0.0,1.9765992,0.97602934,0.0,0.0,0.9571732,0.9778164,0.0,0.0,0.0,0.0,0.9768945,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110435,0.0,0.0,0.9823195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166326,0.0,0.0,2.9219713,0.9916902,0.9910414,0.0,0.971795,0.9515062,0.0,0.0,0.0,0.0,0.98764914,0.98644394,0.0,0.0,0.0,1.9441433,0.9821112
ENSG00000110442,0.0,0.0,0.98465896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166352,0.0,0.0,0.9769594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166181,0.0,0.0,0.98376155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052841,0.0,0.0,1.9783695,0.0,0.9783431,0.0,0.9756566,0.0,0.0,0.0,0.0,0.0,0.98680615,0.9855207,0.0,0.0,0.0,0.0,0.0
ENSG00000149084,0.0,0.0,4.993952,1.9866099,0.9995115,0.0,1.9848125,1.9624695,0.0,0.0,0.95460975,0.0,1.9881139,0.47275066,0.0,0.0,0.0,0.9825231,0.0
ENSG00000187479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6822767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085117,0.0,0.0,0.971797,0.0,0.0,0.0,0.0,0.9827291,0.0,0.0,0.0,0.0,0.9945927,0.0,0.0,0.0,0.0,0.0,0.0
