,acinar,acinar_minor_mhcclassII,alpha,beta_major,beta_minor,delta,duct_acinar_related,duct_major,endothelial,epsilon,hybrid,immune_stellates,pp,stellates
ENSG00000204592,0.0,0.8768139,1.0345987,0.0,0.0,0.23030198,0.98341525,0.98768616,1.826729,0.0,0.0,1.2453132,0.0,0.9563285
ENSG00000198888,3.6994162,2.9968128,4.287753,3.7128985,3.6673408,4.1410184,4.0401926,3.671212,3.612476,4.3639727,4.0746927,3.5870905,4.136661,3.0153685
ENSG00000117899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46201432,0.0,0.0,0.0,0.0,0.0,0.5219135
ENSG00000204922,0.0,0.0,0.0,0.23352717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106211,1.0794528,2.4527698,0.78081775,0.89209956,0.7705486,0.8958608,1.1898468,2.1762526,1.1065428,0.0,0.48894548,0.0,0.6424133,1.4863522
ENSG00000087074,0.0,0.0,0.6389731,0.32626864,0.0,0.0,1.0753963,0.7301464,1.7163408,0.0,0.0,0.0,0.0,1.1816732
ENSG00000134283,0.0,0.0,0.0,0.0,0.0,0.0,0.41949075,0.0,0.0,0.0,0.0,0.0,0.0,0.20987095
ENSG00000165916,0.0,0.0,0.5761869,0.41284898,0.0,0.36230922,0.54759455,0.71470666,0.7905409,0.0,0.0,0.0,0.0,0.7264192
ENSG00000159346,0.0,0.0,0.0,0.3643244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197102,0.0,0.0,0.5729971,0.30029917,0.0,0.261291,0.5100801,0.5143571,0.0,0.0,0.0,0.0,0.0,0.53603256
ENSG00000127920,0.0,0.0,0.0,0.0,0.0,0.0,0.46133104,0.64993465,2.2010858,0.0,0.0,0.0,0.0,1.1140034
ENSG00000148834,0.0,0.46848747,0.0,0.4216264,0.0,0.0,0.5918648,0.9083033,1.0336478,0.0,0.0,0.7042543,0.0,1.9677119
ENSG00000018189,0.0,0.0,0.0,0.23733573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110717,0.0,0.12615763,0.66574496,0.6014201,0.474753,0.6891587,0.0,0.83748937,0.0,0.0,0.33336854,0.0,0.0,0.58058083
ENSG00000182944,0.0,0.0,0.72207725,0.1914184,0.0,0.23668669,0.8463847,0.7200145,0.38206258,0.0,0.2993121,0.0,0.49484614,0.508945
ENSG00000011295,0.0,0.0,0.0,0.13901596,0.0,0.0,0.24530348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176261,0.0,0.0,0.0,0.29888847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123684,0.0,0.0,0.0,0.0,0.0,0.0,0.07093424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120616,0.30651844,0.0,0.7505929,0.34726816,0.0,0.3292165,1.0529243,0.7136602,0.24431656,0.0,0.22190452,0.0,0.34926525,0.29892534
ENSG00000198431,0.20095024,0.0,0.0,0.31838387,0.0,0.0,0.9414126,0.51286054,0.80747366,0.0,0.0,0.0,0.0,0.6651126
ENSG00000177576,0.0,0.0,0.0,0.11722321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134285,0.66258776,0.1249313,0.0,0.23838736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141401,0.57260114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125656,0.0,0.0,0.0,0.22699414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26145282
ENSG00000152795,0.72917265,1.1347426,1.3384523,0.9819765,0.89329183,1.0540798,1.796493,1.7598203,1.595762,0.0,1.0113822,0.0,0.98475236,1.5373921
ENSG00000105355,0.0,0.0,0.77897865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000228300,0.0,0.0,0.0,0.3713015,0.1631538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499755
ENSG00000115233,0.0,0.0,0.51792514,0.27342254,0.0,0.0,0.40174997,0.45903552,0.0,0.0,0.0,0.0,0.0,0.36962625
ENSG00000131051,0.22448964,0.29949385,1.1546526,0.7488556,0.5987772,0.8333729,1.3386599,1.1554494,1.4757698,0.0,0.6577079,1.0242754,0.82063454,1.0364215
ENSG00000181038,0.0,0.0,0.0,0.2580298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065518,0.7095017,1.1790559,1.3124762,1.2884103,1.1768454,1.297669,1.4202309,1.7003338,1.5658724,0.0,1.1242313,0.86014885,0.92297244,1.3898082
ENSG00000122545,0.0,0.0,0.73726714,0.3854969,0.0,0.4488592,0.6475376,0.63444495,1.1693106,0.0,0.0,0.0,0.0,0.99199045
ENSG00000071859,0.0,0.0,0.0,0.21081725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214194,0.0,0.0,0.0,0.38251135,0.20082676,0.23439045,0.0,0.6018864,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007168,0.0,0.0,0.5313635,0.2570826,0.0,0.0,0.3904739,0.0,0.0,0.0,0.0,0.0,0.0,0.39472967
ENSG00000150093,0.0,0.2925296,1.433441,0.48675305,0.38838503,0.72856194,1.3671663,1.8847518,1.4154124,0.0,0.65059155,0.0,0.72223157,1.9323683
ENSG00000163499,0.0,0.0,2.1688719,0.5454741,0.4023276,0.4165473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128463,0.0,0.0,0.0,0.41210696,0.0,0.37278572,0.6376045,0.7724637,0.0,0.0,0.0,0.0,0.0,0.7070098
ENSG00000127922,0.32453012,0.79671276,1.5219685,1.1195537,1.0284874,1.0748178,1.6185241,1.4320849,1.6834128,0.0,1.1508499,0.0,0.9071081,1.3413548
ENSG00000163956,0.36193138,0.0,1.3330554,0.58656263,0.32236934,0.783451,0.818575,0.8326379,0.9169363,0.0,0.37657094,0.0,0.72709507,0.9128102
ENSG00000148950,0.0,0.0,0.0,0.28491333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107249,0.0,0.0,0.0,0.0,0.0,0.0,0.28450334,0.47221163,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267849
ENSG00000050426,0.0,0.0,0.0,0.25046653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138668,0.0,0.0,0.53909326,0.3178481,0.0,0.28292108,0.68294406,0.68961596,0.71828735,0.0,0.0,0.0,0.0,0.55220747
ENSG00000244038,0.0,0.0,0.41222757,0.37581187,0.0,0.29929402,0.0,0.44575673,0.0,0.0,0.0,0.0,0.0,0.4846201
ENSG00000163866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33497277
ENSG00000182670,0.0,0.0,1.1679845,1.0383259,0.9327338,1.1195073,0.38154295,0.4823676,0.0,0.0,0.7859838,0.0,0.9351158,0.531445
ENSG00000105825,0.0,0.0,0.0,0.0,0.0,0.0,1.4723043,1.809477,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140612,0.4717692,0.688545,0.82581973,0.87977517,0.7026869,0.78173274,1.2816021,1.2659943,1.1535527,0.0,0.6493459,1.1526624,0.5121,1.3991828
ENSG00000136448,0.0,0.0,0.0,0.18112613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10583638
ENSG00000166295,0.64670295,0.5755701,0.9990163,1.1538249,1.0195439,0.9561026,0.8254981,1.231739,0.0,0.0,0.9267842,0.0,0.8350685,0.6241323
ENSG00000074319,0.0,0.0,0.41550702,0.1814689,0.0,0.0,0.7707283,0.63444495,0.4645036,0.0,0.0,0.0,0.0,0.4210578
ENSG00000129559,0.2823421,0.92048466,1.0917267,1.0029384,0.8944104,0.94635135,0.81818557,1.2516925,0.0,0.0,0.8054147,0.0,0.747624,1.2411498
ENSG00000139180,0.0,0.0,0.5031842,0.0,0.0,0.0,0.47917545,0.6145759,0.0,0.0,0.0,0.0,0.0,0.31521153
ENSG00000267795,0.3079933,0.5696447,0.0,0.21254885,0.0,0.3350271,0.0,0.74997354,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183172,0.5129591,0.61292255,1.2627933,1.2527355,1.1896908,1.1860974,0.94313407,1.140285,0.0,0.0,0.87308943,0.0,0.89742476,0.72755116
ENSG00000166562,0.745411,0.8235905,1.5931067,1.7599797,1.6679999,2.4859736,0.9703271,1.1108948,0.0,0.0,1.1796219,0.0,1.4285367,0.0
ENSG00000141753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3249133,0.0,0.0,0.0,0.0,1.8086467
ENSG00000105323,0.0,0.0,0.0,0.0,0.0,0.0,0.183634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4439863
ENSG00000090487,0.0,0.0,0.0,0.36421707,0.0,0.0,0.0,0.443846,0.0,0.0,0.0,0.0,0.0,0.4492503
ENSG00000171476,0.0,0.0,0.5987672,0.70036197,0.441909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049245,0.0,0.0,0.0,0.19359295,0.0,0.0,0.34132934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167815,0.2754575,0.56505936,1.2443451,0.8598081,0.68951774,0.9387027,0.72234046,1.1612065,0.0,0.0,0.24089918,0.0,0.538818,0.73165417
ENSG00000179085,0.18424162,0.0,0.7470244,0.59272677,0.490338,0.6594388,0.0,0.0,0.0,0.0,0.34317,0.0,0.0,0.26561064
ENSG00000160799,0.0,0.0,0.6121049,0.38011253,0.0,0.45863914,0.78320223,0.76336116,0.0,0.0,0.0,0.0,0.0,0.5148454
ENSG00000149591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7912221
ENSG00000272398,1.796756,2.519827,0.0,0.57079583,0.4077012,0.0,2.118646,2.417022,0.0,0.0,0.4473691,0.0,0.0,0.0
ENSG00000105677,0.4325922,0.6354491,0.79246044,0.6983119,0.49363443,0.65343946,0.6750281,1.0117998,0.0,0.0,0.46725908,0.0,0.0,0.95621014
ENSG00000149273,2.9659853,3.825355,3.0896235,3.243091,3.2401114,3.0541883,3.2841854,3.2934043,3.112318,2.837012,3.1825728,3.6704369,2.8010578,3.5233722
ENSG00000211460,0.0,0.0,0.0,0.0,0.0,0.0,0.35922396,0.4084032,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142669,0.74649006,1.1443214,1.0293367,0.70360893,0.6255239,0.6580442,1.6648517,2.181925,1.0942354,0.0,0.6540857,1.6168388,0.45388412,2.0284123
ENSG00000155876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44611275
ENSG00000117519,0.0,0.0,0.0,0.0,0.0,0.0,0.94038856,1.3332765,0.0,0.0,0.0,0.0,0.0,1.0776494
ENSG00000197894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7458428
ENSG00000105669,0.3940739,0.7097522,1.2849958,0.82771254,0.5799438,0.92685956,1.2557373,1.2279277,1.2446549,0.0,0.7719469,0.0,0.75657535,1.2661777
ENSG00000129354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37153873,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108588,0.0,0.0,0.42188814,0.0,0.0,0.0,0.44520193,0.3328436,0.0,0.0,0.0,0.0,0.0,0.24247208
ENSG00000106400,0.0,0.0,0.8699008,0.62170815,0.4784447,0.6194219,0.5672295,0.8351424,0.0,0.0,0.39750183,0.0,0.58962965,0.9810778
ENSG00000250317,0.0,0.0,0.0,0.26708192,0.0,0.0,0.0,0.314831,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000003402,0.0,0.0,0.0,0.0,0.0,0.0,0.7981596,0.80520916,0.6824721,0.0,0.0,0.0,0.0,0.0
ENSG00000115963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72325957
ENSG00000104341,0.0,0.0,0.0,0.0,0.0,0.0,0.492126,0.8940806,0.0,0.0,0.0,0.0,0.0,0.33234113
ENSG00000156256,0.0,0.0,0.63724625,0.37586188,0.0,0.42574424,1.0948931,0.6737134,0.6998012,0.0,0.46579373,0.0,0.22411528,0.5346333
ENSG00000176731,0.37649202,0.5199753,0.54797935,0.40077084,0.0,0.37606212,0.8233424,0.7102241,0.0,0.0,0.46372342,0.0,0.0,0.68902284
ENSG00000077782,0.0,0.0,0.3811831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40708414,0.5684799
ENSG00000106609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30584288,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118939,0.0,0.0,0.0,0.0,0.0,0.0,0.733028,0.6837806,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84053326
ENSG00000065809,0.0,0.0,0.0,0.0,0.0,0.0,0.6206031,0.5769387,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130706,0.0,0.0,0.4418758,0.27281454,0.0,0.0,0.7497909,0.75699574,0.7153402,0.0,0.0,0.0,0.0,0.808128
ENSG00000167770,0.0,0.0,0.0,0.0,0.0,0.0,0.29717165,0.25094673,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65212977,0.0,0.0,0.0,0.0,0.0,0.2524975
ENSG00000173726,0.7697568,1.0068216,1.214981,1.1348428,0.95003617,0.9335987,1.3025529,0.97869885,1.348902,0.0,1.0838939,1.0182502,0.814173,1.1713628
ENSG00000135778,0.0,0.0,0.0,0.20672753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166206,0.0,0.0,0.0,0.0,0.0,0.2909311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167397,0.29971427,0.3964131,0.9780772,0.8246167,0.65452075,0.7466885,0.5883612,0.8370684,0.0,0.0,0.4201343,0.0,0.3823041,0.947317
ENSG00000185290,0.0,0.0,0.0,0.402849,0.051160447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100979,0.26243252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3281982
ENSG00000050555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0664352
ENSG00000080824,1.1994739,1.3019232,1.9490023,1.6999005,1.5530897,1.654605,2.334217,2.3807993,2.340473,0.0,1.026801,1.318611,1.4653122,1.940444
ENSG00000138071,0.0,0.0,0.5523951,0.3466359,0.0,0.26361173,0.7334566,0.7115416,0.0,0.0,0.0,0.0,0.17848429,0.48874068
ENSG00000205544,0.37893176,0.4336986,0.0,0.37522689,0.0,0.0,0.0,0.28989068,0.0,0.0,0.0,0.0,0.0,0.50034106
ENSG00000116044,0.0,0.0,0.0,0.21101817,0.0,0.0,0.46785945,0.72610223,0.89463615,0.0,0.0,0.0,0.0,0.9863844
ENSG00000142552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8925878
ENSG00000116586,0.2690919,0.0,0.0,0.39012644,0.0,0.0,0.0,0.80520916,0.0,0.0,0.0,0.0,0.0,0.4878147
ENSG00000101266,0.0,0.0,0.3835886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124783,0.3057816,0.0,0.9845248,0.5486342,0.40215158,0.7019623,0.6092297,0.6869143,0.0,0.0,0.5475259,0.0,0.0,0.61492884
ENSG00000006071,0.0,0.0,0.0,0.6365121,0.50969505,0.22561064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171858,2.4452913,2.9145236,2.125171,2.2901437,2.301299,2.1088989,2.6035583,2.6028345,2.2823405,1.2662296,2.5395463,2.8027217,2.0067565,2.4893503
ENSG00000104964,0.0,0.0,0.84537256,0.80058503,0.6600051,0.735537,0.75124454,0.79176646,0.0,0.0,0.62951136,0.0,0.8819595,0.4886315
ENSG00000156298,0.0,0.0,0.5095624,0.310806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226846
ENSG00000108010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44800216
ENSG00000106565,0.0,0.0,1.5701959,0.0,0.0,0.5561134,0.0,0.0,0.0,0.0,0.0,0.0,0.49931028,0.0
ENSG00000104408,1.2480732,1.6716576,0.8411362,1.2644928,1.0835011,1.0884063,0.95801294,1.1500255,0.87149173,0.0,1.0284317,1.2707279,0.75068146,1.4526485
ENSG00000160310,0.0,0.0,0.0,0.6380874,0.4394674,0.3535065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034510,1.2305616,3.0586414,1.5471992,1.5007224,1.4447598,0.9376141,3.3545203,3.7984843,2.9608846,0.0,1.6385634,2.7877176,1.160416,3.4651666
ENSG00000124767,0.0,0.0,0.0,0.21916121,0.0,0.0,0.72589576,0.8125656,0.0,0.0,0.0,0.0,0.0,0.48089212
ENSG00000189241,0.23961127,0.0,0.0,0.38879007,0.15513319,0.32060236,0.4109392,0.30584288,0.0,0.0,0.42079854,0.0,0.0,0.0
ENSG00000138061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0545791
ENSG00000148120,0.0,0.0,0.0,0.26281735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132424,0.0,0.0,1.076766,0.69666564,0.57744944,0.87811977,1.0976024,0.858161,1.442495,0.0,0.6811663,0.70593816,0.8228841,0.84591097
ENSG00000179010,0.0,0.29713285,1.0166152,0.82313484,0.646346,0.8109302,0.92183137,1.0018975,1.0735233,0.0,0.63439345,0.0,0.7321902,1.0735795
ENSG00000175535,5.207159,1.2988319,0.0,0.0,0.0,0.0,1.156459,0.44817394,0.0,0.0,0.865135,0.0,0.6598448,0.0
ENSG00000163171,0.0,0.0,0.0,0.3137355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138069,0.49493384,0.5628046,0.8593172,0.6225275,0.40245482,0.59843487,0.9995755,0.9924162,0.73540664,0.0,0.58989215,0.0,0.40576532,1.1571296
ENSG00000137801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37295902
ENSG00000174574,0.0,0.0,0.64335436,0.17527558,0.0,0.0,0.47949186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000047315,0.0,0.0,0.0,0.0,0.0,0.0,0.29184207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197747,0.0,1.0916536,0.61731017,0.0,0.0,0.0,3.22973,3.0586863,0.0,0.0,0.0,0.0,0.59718317,0.0
ENSG00000135535,0.0,0.28553808,0.9982402,0.5746214,0.45818,0.5196452,0.84806055,0.98768616,0.0,0.0,0.43066382,0.0,0.0,0.8749572
ENSG00000196704,0.0,0.0,0.0,0.21653602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198034,3.2285113,3.8923268,2.9670365,3.2235234,3.0643296,3.0524938,3.1737351,3.282946,3.2434301,2.7820148,3.1904182,3.7950006,2.9475844,3.4728565
ENSG00000104870,0.0,0.0,0.4715652,0.0,0.0,0.0,0.0,0.39173618,0.0,0.0,0.0,0.0,0.0,0.33326954
ENSG00000198843,0.0,0.0,0.96748614,0.70233893,0.51542807,0.83975065,0.9212177,0.9083033,0.8213567,0.0,0.5483617,0.0,0.51407325,0.5402386
ENSG00000136240,0.47252426,0.7519286,0.930906,0.5935328,0.35266292,0.72175074,0.90289056,0.97989273,0.7688159,0.0,0.65887666,0.0,0.61638725,1.4537094
ENSG00000115484,0.2947266,0.0,0.5039418,0.5372464,0.3660198,0.3264513,0.7250862,0.7291449,0.0,0.0,0.0,0.0,0.0,0.7493863
ENSG00000123384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589725
ENSG00000120697,0.420879,0.0,0.4545032,0.32991797,0.0,0.25610283,0.5475947,0.4953089,0.0,0.0,0.3451997,0.0,0.0,0.40793192
ENSG00000142507,0.26362932,0.49121273,1.1395077,0.7206917,0.43213826,0.7915684,1.021239,1.2805873,1.0773408,0.0,0.6106206,0.0,0.61638725,1.0684171
ENSG00000213722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618535,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125743,0.65915716,1.414624,1.0701759,1.0976799,0.9926933,1.0321493,0.9399445,1.3145471,0.77801466,0.0,1.1563879,0.48430893,0.80357075,1.3522243
ENSG00000131495,0.2936675,0.4034715,0.83508694,0.7090951,0.50941646,0.6620872,0.7128509,1.0147616,0.0,0.0,0.49403542,0.0,0.0,0.80449176
ENSG00000145012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51342577,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116171,0.0,0.26585,0.82916546,0.46853828,0.21736544,0.4981422,0.5013351,0.8360301,0.0,0.0,0.2789418,0.0,0.0,0.7082312
ENSG00000083937,0.376578,0.0,0.7357776,0.3503448,0.0,0.29206496,1.2901306,1.0289898,0.7370876,0.0,0.28095675,0.0,0.0,0.57122815
ENSG00000164587,3.533691,4.039379,2.9986315,3.1249495,3.0829828,3.0094297,3.4961963,3.445113,3.4592996,2.7988691,3.365487,4.02437,2.9703393,3.6790557
ENSG00000177156,0.0,0.8286722,0.49656415,0.49243405,0.23461647,0.0,0.4032695,0.81037503,0.0,0.0,0.0,0.0,0.0,0.8144182
ENSG00000166165,0.0,0.0,0.63962847,0.3756476,0.0,0.22665311,0.8686935,0.5182132,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168528,0.0,0.206785,0.0,0.0,0.0,0.0,0.37516826,1.0139774,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108523,0.0,0.0,0.0,0.15542544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000073803,0.0,0.36365587,0.6175167,0.53190583,0.3317092,0.54877824,0.8743155,0.861015,0.0,0.0,0.65245205,0.0,0.58121425,0.0
ENSG00000270170,0.0,0.0,0.41564712,0.21733446,0.0,0.0,0.6178515,0.44258803,0.0,0.0,0.0,0.0,0.0,0.50460553
ENSG00000147140,0.23940969,0.38737267,0.48318744,0.45342353,0.26977,0.2923057,0.5021038,0.5818577,0.0,0.0,0.4135576,0.0,0.0,0.5253352
ENSG00000183741,0.0,0.0,0.7546746,0.41907123,0.30645993,0.594951,0.497333,0.72183233,0.0,0.0,0.8574506,0.0,0.79695255,0.3599522
ENSG00000162734,0.0,0.0,0.0,0.0,0.0,0.0,0.44504583,0.0,0.0,0.0,0.0,0.0,0.0,0.5563856
ENSG00000152102,0.0,0.0,0.0,0.0,0.0,0.0,0.4052688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314831,0.0,0.0,0.0,0.0,0.0,0.5213914
ENSG00000124155,0.0,0.0,0.60177445,0.27622706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850239
ENSG00000172466,0.0,0.0,0.50834477,0.21700066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082641,0.0,0.0,0.0,0.2673477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168958,0.0,0.0,0.5609153,0.3537213,0.0,0.2415523,0.7481513,0.6829553,0.0,0.0,0.25055176,0.0,0.0,0.5490533
ENSG00000169714,0.6732701,0.5637623,0.9282222,0.83477306,0.5604075,0.8419998,0.89729595,0.90647435,1.3927041,0.0,0.96014583,1.004998,0.764924,1.3107228
ENSG00000138385,0.0,0.0,0.6287035,0.36749244,0.0,0.38585836,0.7697464,0.76336116,0.8217481,0.0,0.0,0.0,0.0,0.76028657
ENSG00000139112,0.2823702,0.0,0.0,0.3087937,0.0,0.0,0.35953087,0.0,0.0,0.0,0.40784794,0.0,0.0,0.0
ENSG00000113580,0.0,0.0,0.0,0.25872797,0.0,0.0,0.0,0.0,0.15575926,0.0,0.0,0.0,0.0,0.60191995
ENSG00000115241,0.0,0.0,0.0,0.0,0.0,0.0,0.565606,0.46764573,0.0,0.0,0.0,0.0,0.0,0.35470438
ENSG00000143543,0.6898016,0.8333033,1.1565086,1.0962622,0.9098492,1.1054318,1.1339324,1.2418882,0.93194985,0.0,0.8782432,0.0,0.9052448,1.2603595
ENSG00000076043,0.0,0.0,0.0,0.1254099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8375143
ENSG00000159140,0.20091668,0.12615763,1.206428,0.70924866,0.4237924,0.9754675,1.2049072,1.1828688,1.6053091,0.0,0.6525501,1.0540189,0.8285473,1.1254276
ENSG00000242372,0.0,0.0,0.46140674,0.27912927,0.0,0.0,0.78496194,0.75699574,0.0,0.0,0.0,0.0,0.0,0.5777447
ENSG00000180304,0.0,0.0,0.7009628,0.4427673,0.12013543,0.4279362,0.48090857,0.56924355,0.0,0.0,0.5694767,0.0,0.50558776,0.5164557
ENSG00000104886,0.0,0.0,0.0,0.0,0.0,0.0,0.2643556,0.7037121,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163453,0.0,0.0,1.1825029,0.6393746,0.49447784,0.21548675,1.6699429,2.2173872,3.3300533,0.0,0.99156225,0.0,0.9125868,4.013726
ENSG00000130779,0.0,0.0,0.0,0.0,0.0,0.0,0.34883237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100216,0.0,0.0,0.0,0.37560478,0.0,0.0,0.65713054,0.73684084,0.0,0.0,0.0,0.0,0.0,0.6851187
ENSG00000035862,0.0,0.0,0.0,0.40513206,0.0,0.0,0.0,0.3323858,0.0,0.0,0.0,0.0,0.0,0.8040991
ENSG00000109572,0.0,0.0,0.0,0.22274427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089289,0.40956086,0.38737267,0.0,0.37082797,0.0,0.0,0.31188464,0.0,0.0,0.0,0.0,0.0,0.0,0.45686063
ENSG00000161970,2.9592137,3.8231819,2.7525678,2.907094,2.8736033,2.644064,3.253965,3.1429856,3.098263,2.6110382,3.2528365,3.713789,2.6398935,3.3933053
ENSG00000105701,0.0,0.0,0.71784306,0.6203542,0.35190082,0.5380162,0.66443706,0.7303136,0.0,0.0,0.4005166,0.0,0.61638725,0.7460467
ENSG00000127838,0.0,0.0,0.0,0.24622646,0.0,0.0,0.0,0.41258982,0.0,0.0,0.0,0.0,0.0,0.0
