,Endothelial cell (lymphatic),Endothelial cell (vascular),Epithelial cell (alveolar type I),Epithelial cell (alveolar type II),Epithelial cell (basal),Epithelial cell (ciliated),Epithelial cell (club),Fibroblast,Immune (B cell),Immune (DC/macrophage),Immune (NK cell),Immune (T cell),Immune (alveolar macrophage),Immune (mast cell),Pericyte/SMC
ENSG00000077943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2996502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373705,0.0,0.0
ENSG00000165995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120594,2.328196,0.0,0.0,0.0,0.0,0.0,0.0,3.2091732,0.0,3.8078365,0.0,0.0,3.7023647,0.0,0.0
ENSG00000078114,0.0,0.0,3.0794706,2.3852644,0.0,0.0,0.0,2.0685372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077327,0.0,0.0,0.0,0.0,0.0,1.6099181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9865503,0.0,0.0,0.0,0.0
ENSG00000165309,0.0,0.0,0.0,0.0,0.0,2.0910559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120549,0.0,2.3609998,0.0,0.0,2.0566015,1.0097826,2.6161044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169126,0.0,0.0,0.0,0.0,0.0,1.873518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.088418,0.0,0.0
ENSG00000148498,0.0,0.0,2.6009555,2.4322278,2.154027,2.1522927,2.527387,2.6660056,0.0,0.0,0.0,0.0,0.0,0.0,2.37902
ENSG00000012779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0538797,0.0,0.0
ENSG00000185532,3.1406908,0.0,2.6036549,2.8272102,0.0,0.0,0.0,4.073559,0.0,0.0,0.0,0.0,0.0,0.0,4.0020337
ENSG00000122870,0.0,0.0,0.0,0.0,0.0,0.9750802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151150,0.0,0.0,0.0,3.5623684,2.966115,2.8175435,2.7763479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183346,0.0,0.0,0.0,0.0,0.0,1.5725925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182010,0.0,0.0,1.9032655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171988,2.6928768,2.033123,2.0556595,2.1747873,1.8544173,1.9970647,2.2291489,2.122939,0.0,1.9713649,0.0,0.0,2.5762482,0.0,0.0
ENSG00000122862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.304297,0.0,0.0,0.0,2.9574163,0.0
ENSG00000156026,0.0,0.0,0.0,0.0,0.0,1.4752069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156042,0.0,0.0,0.0,0.0,0.0,2.0248036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156110,0.0,0.0,2.5692062,2.7581758,2.7898734,2.0389137,2.7485456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148655,2.6133256,0.0,0.0,2.2938123,0.0,0.0,1.7225664,0.0,0.0,2.6738229,0.0,0.0,2.5305724,0.0,0.0
ENSG00000185303,0.0,0.0,0.0,2.194385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122852,0.0,0.0,0.0,2.7637272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4910707
ENSG00000197748,0.0,0.0,0.0,0.0,0.0,2.6196375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6490505,0.0,0.0
ENSG00000138162,0.0,0.0,0.0,2.3710601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203780,0.0,0.0,0.0,0.0,0.0,1.7373085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5955818,0.0,0.0,0.0,0.0,0.0,0.0,2.9268026
ENSG00000110799,0.0,2.2425704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7054887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9224532,0.0,0.0
ENSG00000134539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2124906,0.0,0.0,0.0,0.0
ENSG00000139083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.223977,0.0,0.0,1.6688409,0.0,0.0
ENSG00000013588,0.0,0.0,2.697705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151491,0.0,0.0,0.0,1.9294635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008394,0.0,0.0,0.0,2.1720264,2.0239544,0.0,2.1516254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052126,0.0,0.0,0.0,0.0,0.0,1.9493468,0.0,2.3832529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118307,0.0,0.0,0.0,0.0,0.0,1.2405499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152936,0.0,0.0,0.0,0.0,0.0,2.2685676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110841,3.049797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6542962,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139132,0.0,0.0,1.9571366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188906,0.0,0.0,0.0,4.1489916,0.0,0.0,1.9608026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6668636,0.0,0.0
ENSG00000135655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6439099,0.0,0.0
ENSG00000090376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7225449,0.0,0.0
ENSG00000135678,0.0,0.0,2.045627,2.0816321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4153492,0.0
ENSG00000127329,0.0,2.879576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000058272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3112372
ENSG00000179104,0.0,0.0,2.1943855,1.6249772,2.4094296,2.0265183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133640,0.0,0.0,0.0,0.0,0.0,3.1909819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074527,0.0,0.0,0.0,2.2358274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188596,0.0,0.0,0.0,0.0,0.0,2.8875432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6613483,2.765964,2.8050528,1.4986947,0.0,0.0
ENSG00000110880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9338955,0.0,0.0
ENSG00000204842,0.0,0.0,0.0,0.0,0.0,1.4112141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186710,0.0,0.0,0.0,0.0,0.0,1.9365411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123066,0.0,0.0,1.9125514,2.0634203,2.2126713,0.0,2.3361712,2.0902815,2.5860434,2.0219555,0.0,0.0,1.3324132,0.0,0.0
ENSG00000135090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6500007,0.0,0.0
ENSG00000158023,0.0,0.0,0.0,0.0,0.0,1.7385035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244754,2.535448,0.0,2.3309011,2.2716775,2.1842818,2.1729226,2.3163579,2.3938146,2.4799924,2.0485642,1.3059995,2.6839328,2.5158048,2.7242525,0.0
ENSG00000150907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102780,0.0,0.0,0.0,0.0,0.0,1.5980165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197168,0.0,0.0,0.0,0.0,0.0,0.87495434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7494407,0.0,0.0,0.0,0.0
ENSG00000136153,0.0,0.0,2.847763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179399,0.0,0.0,2.6044278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088387,0.0,2.5173879,0.0,0.0,1.8312256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175198,0.0,0.0,0.0,0.0,1.9424468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102466,0.0,0.0,0.0,0.0,0.0,2.421717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068650,0.0,0.0,1.8043702,2.0804048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2076163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229415,0.0,0.0,1.8494285,2.146267,0.0,0.0,1.7058425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000027075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9592295,2.4982107,0.0,0.0,0.0
ENSG00000054654,0.0,0.0,0.0,0.0,0.69863445,2.161427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171723,0.0,0.0,0.0,2.6757095,1.9518452,0.0,2.0679336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182185,0.0,0.0,0.0,0.0,0.0,2.0680861,2.0368822,0.0,0.0,0.0,0.0,0.0,1.8993901,0.0,0.0
ENSG00000133961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7360849,0.0,0.0
ENSG00000119685,0.0,0.0,0.0,0.0,0.0,1.6672122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000053254,0.0,0.0,0.0,0.0,0.0,1.8615016,1.6788237,0.0,0.0,2.2732387,2.6492388,2.766516,1.669307,0.0,0.0
ENSG00000075413,0.0,0.0,0.0,1.5663872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104067,0.0,0.0,1.5149615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6576407,0.0,0.0,0.0,0.0,0.0
ENSG00000103978,0.0,0.0,0.0,1.6352079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8554926,2.815324,0.0,0.0,0.0
ENSG00000138593,0.0,0.0,0.0,1.835127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243551,0.0,0.0
ENSG00000140262,0.0,0.0,1.8924174,1.6382074,0.0,0.0,1.8594439,0.0,0.0,2.4562483,0.0,0.0,1.5571585,0.0,0.0
ENSG00000069667,2.4089909,0.0,0.0,0.0,1.9108324,0.0,2.097774,3.2215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37902
ENSG00000035664,0.0,0.0,2.5488553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180357,0.0,0.0,0.0,0.0,0.0,1.8397903,0.0,0.0,0.0,0.0,0.0,0.0,1.7096335,0.0,0.0
ENSG00000033800,0.0,0.0,1.9393392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7318614,0.0,0.0
ENSG00000187720,0.0,0.0,1.4937247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066933,0.0,0.0,2.1692753,1.8453777,0.0,1.3481395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173517,0.0,0.0,2.3325799,0.0,0.0,0.0,0.0,2.1929722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169783,0.0,0.0,1.9775181,0.0,0.7473293,2.3130012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188659,0.0,0.0,0.0,0.0,0.0,1.7997446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170776,0.0,0.0,2.852239,3.5478396,1.849474,1.9105867,2.8736515,2.2319245,2.2194762,2.1081836,0.0,0.0,2.529509,3.7879434,0.0
ENSG00000176463,0.0,0.0,0.0,0.0,0.0,1.1349247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140443,0.0,0.0,0.0,0.0,0.0,1.6134585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.218847,0.0,0.0,1.6455964,0.0,0.0
ENSG00000197253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.051736,0.0
ENSG00000172236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7293112,0.0
ENSG00000167972,0.0,0.0,0.0,2.9385843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166669,0.0,0.0,2.7593298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213853,0.0,0.0,3.653249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179889,0.0,0.0,0.0,0.0,1.8400356,1.9370487,0.0,1.8429383,0.0,0.0,0.0,0.0,0.9614587,0.0,1.6449213
ENSG00000133392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5843675
ENSG00000261210,0.0,0.0,0.0,0.0,0.0,1.3540746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103534,0.0,0.0,0.0,0.0,0.0,1.7611873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174628,0.0,0.0,0.0,0.0,0.0,1.4753392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158486,0.0,0.0,0.0,0.0,0.0,2.1753953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175267,0.0,0.0,0.0,0.0,0.0,1.9542712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6517023,0.0,0.0
ENSG00000140718,0.0,0.0,0.0,0.0,0.0,3.48112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072736,0.0,0.0,1.8850362,0.0,1.861038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102908,2.526916,0.0,0.0,1.6547761,1.766947,0.0,1.8025765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157423,0.0,0.0,0.0,0.0,0.0,3.1660812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186153,0.0,0.0,2.168589,1.9951411,2.7784681,2.7505078,2.3463476,2.3165655,2.8788428,0.0,0.0,0.0,1.8979421,2.5158048,1.8598843
ENSG00000197943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.412948,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154099,0.0,0.0,0.0,0.0,0.0,2.4678674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8789018,0.0,0.0
ENSG00000167858,0.0,0.0,0.0,0.0,0.0,1.116477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6728129,0.0,0.0,0.0,0.0,0.0
ENSG00000007174,0.0,0.0,0.0,0.0,0.0,3.0566676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006740,0.0,0.0,1.7217898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109046,0.0,0.0,2.3588278,2.6237786,2.6916478,0.0,2.6411495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141298,0.0,0.0,0.0,2.305922,0.0,0.0,0.0,0.0,2.7549205,2.692876,3.163366,2.8716798,2.6723166,0.0,0.0
ENSG00000196712,0.0,0.0,0.0,0.0,2.0202518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176658,0.0,0.0,2.348485,0.0,0.0,1.6424799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000278540,0.0,0.0,0.0,2.0853262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4637952,3.0145464,0.0,0.0,0.0
ENSG00000153930,0.0,0.0,0.0,0.0,0.0,2.5491283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153944,0.0,0.0,0.0,0.0,0.0,1.5169525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000062716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.156338,0.0,2.63512,0.0,0.0,2.285838,0.0,0.0
ENSG00000141376,0.0,0.0,0.0,0.0,0.0,2.497614,0.0,0.0,0.0,0.0,0.0,0.0,1.187521,0.0,2.2118158
ENSG00000170921,0.0,0.0,0.0,2.6474237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4719892,0.0,0.0
ENSG00000261371,0.0,2.7567935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108654,0.0,0.0,1.9005994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7387861,0.0,0.0
ENSG00000154240,0.0,0.0,0.0,0.0,0.0,1.6540922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8294823,0.0,0.0,0.0,0.0
ENSG00000154262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8838611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7877176,0.0
ENSG00000171595,0.0,0.0,0.0,0.0,0.0,1.5713533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173482,2.3121192,3.222724,2.1206744,2.2539356,0.0,1.8397903,0.0,2.494637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168675,0.0,0.0,0.0,0.0,0.0,1.6120725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000053747,0.0,0.0,2.7403724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154080,0.0,0.0,0.0,0.0,0.0,2.8017766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196628,1.0564821,2.770717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049759,0.0,0.0,2.9713638,2.2298806,2.584816,2.1191862,2.9878383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3812447,0.0,0.0
ENSG00000182621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6110399
ENSG00000172264,0.0,0.0,2.7410507,4.5519447,4.785524,0.0,4.727438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125868,0.0,0.0,1.7568986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4378662,0.0
ENSG00000132669,0.0,2.5494008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089101,0.0,0.0,0.0,0.0,0.0,1.2459399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188559,2.904526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125968,0.0,2.0927873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000025293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4709966,0.0
ENSG00000101347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5607154,0.0,0.0
ENSG00000196090,0.0,0.0,0.0,0.0,0.0,2.930321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064655,0.0,0.0,0.0,0.0,1.97249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182463,3.0346045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105519,0.0,0.0,0.0,0.0,0.0,1.810557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087903,0.0,0.0,0.0,0.0,0.0,2.1427407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6623489,0.0,0.0
ENSG00000105738,0.0,0.0,0.0,0.0,0.0,1.103234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124440,2.1182282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131400,0.0,0.0,0.0,2.0598288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428969,0.0,0.0
ENSG00000100154,0.0,2.0592432,0.0,0.0,0.0,0.0,0.0,2.167561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100234,2.3134112,3.534904,0.0,0.0,0.0,0.0,0.0,2.7988834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100201,0.0,0.0,0.0,0.0,0.0,1.3771338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184949,0.0,0.0,0.0,0.0,0.0,1.3913095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100354,0.0,0.0,0.0,0.0,0.0,1.7880313,0.0,0.0,2.412948,0.0,2.6411257,2.6750803,0.0,0.0,0.0
ENSG00000186976,0.0,0.0,0.0,0.0,0.0,1.6646328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0145464,0.0
ENSG00000142192,2.5992274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.633879,0.0,0.0
ENSG00000166979,0.0,0.0,0.0,0.0,0.0,1.4929194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180509,0.0,0.0,0.0,0.0,0.0,1.4964076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159216,0.0,0.0,0.0,0.0,2.0587015,0.0,1.5859067,0.0,0.0,2.0305314,0.0,0.0,2.222508,0.0,0.0
