,act_CD4,act_CD8,act_unassigned,rest_CD4,rest_CD8,rest_unassigned
RPL24,0.09739032983779908,0.02045248746871948,0.08026474714279175,0.0607357382774353,0.004511713981628418,0.0
ENSG00000203875,0.1359009861946106,0.06579607725143433,0.26967246532440187,0.08359919786453247,0.016794824600219728,0.0
RBM3,0.8437073588371277,0.8,0.0,0.0,0.0,0.0
NEAT1,0.0,0.06301902532577515,0.09027647972106934,0.261143159866333,0.1843569755554199,0.2868053913116455
EIF1,0.10812593698501587,0.16053186655044555,0.02840932607650757,0.00016829967498779296,0.014590919017791748,0.0
EIF3F,0.8,0.0,0.0,0.8786368250846863,0.0,0.0
CYBA,0.0,0.14898070096969604,0.02207465171813965,0.10758931636810302,0.3470614790916443,0.09481550455093384
UQCRB,0.0,0.01363750696182251,0.0661392331123352,0.07833030223846435,0.08220680952072143,0.17199375629425048
DRAP1,0.8,0.830668568611145,0.0,0.0,0.0,0.0
RPL12,0.0969892144203186,0.013535833358764649,0.03654149770736694,0.06144051551818848,0.0,0.0126214861869812
RPS16,0.03908373117446899,0.0,0.025214433670043945,0.08435144424438476,0.005837452411651611,0.06701889038085937
GUK1,0.6,0.6370242476463318,0.0,0.0,0.6306487441062927,0.0
PFDN5,0.00881866216659546,0.0,0.05808610916137695,0.08276400566101075,0.026071643829345702,0.12166855335235596
RPL29,0.09021556377410889,0.002030777931213379,0.019635725021362304,0.08672536611557007,0.0,0.042651569843292235
COPS9,0.8,0.8433248996734619,0.0,0.0,0.0,0.0
BTG1,0.0,0.016546106338500975,0.15831316709518434,0.06647169589996338,0.13384833335876464,0.12781548500061035
RGS10,1.0,0.0,0.0,0.0,0.0,0.0
SEPTIN7,0.6,0.7076575994491577,0.0,0.0,0.7189369797706604,0.0
GAS5,0.05029441118240356,0.0,0.27702573537826536,0.22312027215957642,0.04640090465545654,0.14217865467071533
RPL27,0.05596764087677002,0.0007544994354248047,0.056683361530303955,0.05521070957183838,0.0,0.008237433433532716
RPLP0,0.0633649230003357,0.007933604717254638,0.08783456087112426,0.05091491937637329,0.0,0.005962777137756348
PSMA4,1.0,0.0,0.0,0.0,0.0,0.0
CST7,0.0,0.8787924885749817,0.0,0.0,0.8,0.0
LCK,0.4,0.4747253656387329,0.0,0.5397294521331787,0.5910068154335022,0.0
ARF6,0.40226833820343016,0.5056959390640259,0.41312628984451294,0.0,0.4,0.0
NDUFC2,1.0,0.0,0.0,0.0,0.0,0.0
CAP1,0.8,0.8964192152023316,0.0,0.0,0.0,0.0
ENSG00000211772,0.0,0.12257671356201172,0.03276876211166382,0.12873042821884156,0.35587921142578127,0.20542500019073487
PSMA7,0.3633571147918701,0.3670599818229675,0.2740315794944763,0.2,0.2408988356590271,0.0
SPCS1,0.8,0.8298529863357544,0.0,0.0,0.0,0.0
COX6B1,0.13264626264572144,0.1745689868927002,0.08932099342346192,0.03766132593154907,0.08939541578292846,0.0
EIF2S2,0.7365640878677369,0.7434202075004578,0.6,0.0,0.0,0.0
HNRNPA2B1,0.4461507320404053,0.4813174605369568,0.47929677963256834,0.0,0.4,0.0
HNRNPDL,0.8044122934341431,0.8,0.0,0.0,0.0,0.0
CSTB,0.8,0.8040408492088318,0.0,0.0,0.0,0.0
RPL18,0.04772032499313354,0.0,0.04756746292114258,0.08937585353851318,0.00578920841217041,0.027203595638275145
PKM,0.49658502340316774,0.6130669474601745,0.0,0.4,0.4678499102592468,0.0
UBE2N,1.0,0.0,0.0,0.0,0.0,0.0
RPS23,0.061064088344573976,0.0011182904243469238,0.05531042814254761,0.04761561155319214,0.0,0.027549993991851807
RPL23,0.1433372378349304,0.012005269527435303,0.03451201915740967,0.031784439086914064,0.0,0.036649656295776364
CIAO2B,0.8062681794166565,0.8,0.0,0.0,0.0,0.0
PRELID1,0.8,0.8082913160324097,0.0,0.0,0.0,0.0
PNISR,0.0,0.0,1.0,0.0,0.0,0.0
TBCA,0.8025690793991089,0.8,0.0,0.0,0.0,0.0
LDHA,0.48620388507843015,0.5227952480316163,0.0,0.4,0.41636310815811156,0.0
RPS26,0.20992273092269897,0.2351903200149536,0.06734439134597778,0.0,0.030371689796447755,0.026527369022369386
RPS7,0.06577248573303222,0.0026610374450683595,0.06291100978851319,0.05170198678970337,0.0,0.011313223838806152
SOD1,0.36191110610961913,0.28959702253341674,0.31433223485946654,0.2273719549179077,0.2,0.0
RPS11,0.07498711347579956,0.0,0.0626741886138916,0.07366039752960205,0.0030556559562683106,0.003392648696899414
HNRNPK,0.6827785015106201,0.6987764358520507,0.0,0.6,0.0,0.0
TLE5,0.0,0.0,0.0,1.0,0.0,0.0
BZW1,0.0,1.0,0.0,0.0,0.0,0.0
ANXA1,0.0,0.4151728868484497,0.4,0.42861218452453614,0.5913796782493591,0.0
ALDOA,0.33303749561309814,0.34871195554733275,0.21290737390518188,0.2,0.22839266061782837,0.0
SELENOK,0.8,0.8419900178909302,0.0,0.0,0.0,0.0
RPS8,0.09306933879852294,0.005524933338165283,0.07866309881210327,0.0758930802345276,0.0,0.04358218908309937
ENSG00000225912,0.0784566879272461,0.0,0.052048325538635254,0.11767270565032958,0.009380531311035157,0.1000293254852295
ARL6IP5,0.0,1.0,0.0,0.0,0.0,0.0
PTPRC,0.0,0.6,0.0,0.626535439491272,0.6871659755706787,0.0
PDCD5,1.0,0.0,0.0,0.0,0.0,0.0
RPL36AL,0.055632376670837404,0.12311030626296997,0.0,0.026731538772583007,0.0713448166847229,0.01716022491455078
H3-3B,0.13904730081558228,0.1953331470489502,0.0,0.0014480829238891601,0.054079878330230716,0.006992173194885254
SPCS2,0.0,1.0,0.0,0.0,0.0,0.0
EIF3G,0.843226182460785,0.8,0.0,0.0,0.0,0.0
KLF6,0.2,0.29013336896896363,0.25656925439834594,0.24210432767868043,0.44603675603866577,0.0
TMEM258,0.6810903310775757,0.7163593173027039,0.0,0.0,0.6,0.0
TAPBP,1.0,0.0,0.0,0.0,0.0,0.0
JUNB,0.8,0.8386496782302857,0.0,0.0,0.0,0.0
NPM1,0.18746942281723022,0.036599504947662356,0.09844119548797607,0.057203280925750735,0.0,0.03544337749481201
RPS12,0.04135102033615112,0.0,0.041484272480010985,0.040934634208679196,0.0013200998306274413,0.030061542987823486
SRP14,0.12739179134368897,0.2477276086807251,0.03872843980789185,0.01327286958694458,0.09407458305358887,0.0
AURKAIP1,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277734,0.012183308601379395,0.0969803810119629,0.045273435115814206,0.05350537300109863,0.14387338161468505,0.0
GZMB,0.0,1.0,0.0,0.0,0.0,0.0
MT2A,0.0,1.0,0.0,0.0,0.0,0.0
SLIRP,1.0,0.0,0.0,0.0,0.0,0.0
POLR2L,0.2676439642906189,0.410338830947876,0.26275416612625124,0.2,0.2819684147834778,0.0
ENSG00000215030,0.07522239685058593,0.0,0.027732229232788085,0.22766101360321045,0.06210062503814697,0.21164532899856567
TNFAIP8,0.8420408368110657,0.8,0.0,0.0,0.0,0.0
NHP2,1.0,0.0,0.0,0.0,0.0,0.0
GNG5,0.8,0.8295293331146241,0.0,0.0,0.0,0.0
SRSF7,0.8173454880714417,0.8,0.0,0.0,0.0,0.0
ENSG00000279483,1.0,0.0,0.0,0.0,0.0,0.0
CCL4,0.0,1.0,0.0,0.0,0.0,0.0
RPL9,0.04738315343856812,0.0,0.0662731409072876,0.06872828006744384,0.004573702812194824,0.047525203227996825
RPS20,0.03820966482162476,0.0,0.04366803169250488,0.04997611045837402,0.0023601531982421877,0.0645258069038391
COPE,0.8,0.8138688445091248,0.0,0.0,0.0,0.0
ENSG00000283041,0.07761182785034179,0.0,0.07744535207748413,0.1385605216026306,0.015556585788726807,0.09759269952774048
PSMB3,0.8,0.800204873085022,0.0,0.0,0.0,0.0
SLC3A2,0.8,0.8804864764213562,0.0,0.0,0.0,0.0
CALR,0.8,0.8244178295135498,0.0,0.0,0.0,0.0
UBC,0.2,0.2513010263442993,0.2049102544784546,0.20698297023773193,0.31743296384811404,0.0
RPL31,0.027037179470062254,0.0,0.09560970067977906,0.07245368957519531,0.012481367588043213,0.03274625539779663
PPIB,0.8,0.8392765164375305,0.0,0.0,0.0,0.0
NDUFB11,0.8,0.8576990127563476,0.0,0.0,0.0,0.0
DNAJA1,1.0,0.0,0.0,0.0,0.0,0.0
MT-ATP6,0.0027033805847167967,0.14316222667694092,0.0,0.009451425075531006,0.188032329082489,0.028428983688354493
ATP5MG,0.06893916130065918,0.07602893114089966,0.01944570541381836,0.0025707483291625977,0.041733074188232425,0.0
SERBP1,0.8275383353233338,0.8,0.0,0.0,0.0,0.0
RPS27A,0.02011164426803589,0.0,0.06132409572601318,0.04734640121459961,0.007360541820526123,0.02993056774139404
SEM1,1.0,0.0,0.0,0.0,0.0,0.0
CD3D,0.039621365070343015,0.22420395612716676,0.026754069328308105,0.015792202949523926,0.22060903310775756,0.0
COX5A,0.8,0.8115715026855469,0.0,0.0,0.0,0.0
EIF3E,0.27559083700180054,0.2,0.3085803151130676,0.40192110538482667,0.0,0.383077073097229
SUMO1,0.8,0.8169561982154846,0.0,0.0,0.0,0.0
RBMX,0.8055777668952941,0.8,0.0,0.0,0.0,0.0
RPL7A,0.07254844903945923,0.0,0.0652581810951233,0.049423384666442874,0.00018934011459350585,0.02946504354476929
GMFG,0.4,0.40831092596054075,0.0,0.44090780019760134,0.4514233350753784,0.0
CD44,0.2,0.2694097399711609,0.219343101978302,0.2561585545539856,0.31255812644958497,0.0
ATP6V0E1,0.6954019904136658,0.7132340788841247,0.6,0.0,0.0,0.0
SAMSN1,0.8,0.916088593006134,0.0,0.0,0.0,0.0
ENSG00000185641,0.8,0.0,0.0,0.862061059474945,0.0,0.0
FUS,0.8462585568428039,0.8,0.0,0.0,0.0,0.0
ENSG00000146677,0.4606758713722229,0.4,0.0,0.48725602626800535,0.0,0.5063901543617249
MTDH,0.8,0.823052167892456,0.0,0.0,0.0,0.0
RPL35A,0.027638471126556395,0.0,0.0573422908782959,0.05743087530136108,0.011047887802124023,0.03697373867034912
LSP1,0.0,0.8,0.0,0.0,0.9089767932891846,0.0
ACTB,0.13788193464279175,0.13565744161605836,0.018250691890716552,0.022981643676757812,0.024933266639709472,0.0
POMP,0.8,0.8114702463150024,0.0,0.0,0.0,0.0
GPR171,0.0,1.0,0.0,0.0,0.0,0.0
SEC62,0.0,1.0,0.0,0.0,0.0,0.0
YBX1,0.22643716335296632,0.11872589588165283,0.016712701320648192,0.0347875714302063,0.0,0.009598755836486816
HLA-C,0.03445556163787842,0.10862908363342286,0.0,0.02020750045776367,0.1405537724494934,0.009345328807830811
PLAAT4,0.0,0.0,0.0,0.0,1.0,0.0
ARHGDIB,0.2,0.24151620864868165,0.0,0.38919676542282106,0.4172605276107788,0.2731741666793823
UBXN1,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000245910,0.04169859886169434,0.0,0.20411384105682373,0.06728074550628663,0.014515948295593262,0.12423015832901001
RPS10,0.04742454290390015,0.0,0.0989251971244812,0.0729906678199768,0.012650978565216065,0.022696685791015626
RPL27A,0.017474520206451415,0.0,0.046001648902893065,0.053605639934539796,0.015368103981018066,0.042112874984741214
ANKRD12,0.6,0.6374194264411926,0.6750188112258911,0.0,0.0,0.0
ATP5MK,0.309480619430542,0.34092503786087036,0.22178294658660888,0.2,0.26401711702346803,0.0
ENSG00000244398,0.07307554483413696,0.006286633014678955,0.047993600368499756,0.04388202428817749,0.0,0.042287683486938475
MYL6,0.07909152507781983,0.20034871101379395,0.0,0.0278542160987854,0.1399121403694153,0.024975037574768065
GIMAP4,0.0,0.0,0.0,1.0,0.0,0.0
FKBP1A,1.0,0.0,0.0,0.0,0.0,0.0
MIF,0.8289697527885437,0.8,0.0,0.0,0.0,0.0
IL2RA,1.0,0.0,0.0,0.0,0.0,0.0
ACTG1,0.3836738109588623,0.37794506549835205,0.20456594228744507,0.21294604539871215,0.2,0.0
RPS18,0.05124121904373169,0.0,0.05344160795211792,0.06434133052825927,0.006982135772705078,0.0455819845199585
NEDD8,0.6060583591461182,0.666581928730011,0.0,0.0,0.6,0.0
ARF1,0.8114841341972351,0.8,0.0,0.0,0.0,0.0
HSPA8,0.6304309844970704,0.5527679800987244,0.4,0.4953577518463135,0.0,0.0
RPL34,0.029578304290771483,0.0,0.07941232919692993,0.08440057039260865,0.014579069614410401,0.04719219207763672
GIMAP7,0.0,0.0,0.0,1.0,0.0,0.0
HNRNPF,0.8,0.8042518973350525,0.0,0.0,0.0,0.0
NDUFB2,0.6277535557746887,0.6742769002914428,0.0,0.0,0.6,0.0
SNRPE,0.8301691770553589,0.8,0.0,0.0,0.0,0.0
ENSG00000213442,0.10853908061981202,0.0,0.15692417621612548,0.1242944359779358,0.003783690929412842,0.032731831073760986
HERPUD1,0.8,0.8322093725204468,0.0,0.0,0.0,0.0
ENSG00000226976,0.8,0.8007290244102478,0.0,0.0,0.0,0.0
ENSG00000237986,0.0,0.0,0.0,0.8,0.8138948440551758,0.0
XBP1,0.8,0.8767637848854065,0.0,0.0,0.0,0.0
COX4I1,0.04245059490203858,0.011595356464385986,0.1367700457572937,0.04053605794906616,0.0,0.020096707344055175
ST13,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000230076,0.23850880861282348,0.2,0.27765679359436035,0.2613540172576904,0.20717184543609618,0.0
ATP5PO,1.0,0.0,0.0,0.0,0.0,0.0
RPL10A,0.07898626327514649,0.006039738655090332,0.046470117568969724,0.06193619966506958,0.0,0.021829390525817872
EEF2,0.08022459745407104,0.0,0.09140197038650513,0.20152894258499146,0.013929545879364014,0.07097717523574829
ERH,0.8123208045959472,0.8,0.0,0.0,0.0,0.0
EIF3K,0.376748526096344,0.3819398045539856,0.2,0.3659382939338684,0.25811382532119753,0.0
COX8A,0.8,0.8184996008872986,0.0,0.0,0.0,0.0
SNRPB,0.8124804139137268,0.8,0.0,0.0,0.0,0.0
DYNLL1,0.8440948724746704,0.8,0.0,0.0,0.0,0.0
CIRBP,0.6478306412696838,0.6638417363166809,0.0,0.6,0.0,0.0
FAU,0.01321549415588379,0.0,0.023899638652801515,0.034141135215759275,0.0038752675056457518,0.03273983001708984
PLP2,0.4,0.5809521079063416,0.0,0.5337629795074463,0.6046279311180115,0.0
LY6E,1.0,0.0,0.0,0.0,0.0,0.0
UBB,0.32590537071228026,0.3351684331893921,0.33710029125213625,0.2,0.2537399649620056,0.0
OST4,0.0,0.04624779224395752,0.013713705539703368,0.0067316174507141115,0.0524273157119751,0.0598968505859375
SEC61G,0.8,0.8292948484420777,0.0,0.0,0.0,0.0
RPL14,0.037333357334136966,0.0,0.030956709384918214,0.06572114229202271,0.007707750797271729,0.020688343048095702
SF3B6,1.0,0.0,0.0,0.0,0.0,0.0
RAC2,0.8116946458816529,0.8,0.0,0.0,0.0,0.0
VAMP8,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000234797,0.6,0.0,0.6185052990913391,0.6641330122947693,0.0,0.0
ENSG00000244313,0.04622716903686523,0.0,0.07565661668777465,0.055866777896881104,0.004234981536865234,0.04683212041854858
TUBA1B,0.30241444110870364,0.38070868253707885,0.2537623167037964,0.2,0.2484978199005127,0.0
CFL1,0.11110326051712036,0.18361090421676635,0.03558434247970581,0.00932464599609375,0.08679962158203125,0.0
RAP1A,0.8,0.8308216452598571,0.0,0.0,0.0,0.0
MT-ND2,0.022598934173583985,0.14548779726028443,0.0,0.03140610456466675,0.1737910509109497,0.06939284801483155
PCBP2,0.8767373561859131,0.8,0.0,0.0,0.0,0.0
B2M,0.016795694828033447,0.0373263955116272,0.00249403715133667,0.0,0.026549339294433594,0.004583287239074707
PSMA1,1.0,0.0,0.0,0.0,0.0,0.0
TPM3,0.8,0.8288516759872436,0.0,0.0,0.0,0.0
ENSG00000248527,0.0,1.0,0.0,0.0,0.0,0.0
ANAPC16,0.6747421503067017,0.6678812384605408,0.0,0.6,0.0,0.0
ENSG00000136149,0.3009110689163208,0.2,0.39013097286224363,0.48546074628829955,0.3820644974708557,0.0
SRSF5,0.4,0.4131836175918579,0.0,0.5031336426734925,0.4234033465385437,0.0
ENSG00000233762,0.03261157274246216,0.0,0.09567033052444458,0.1569119930267334,0.07544656991958618,0.18933886289596558
CEBPB,0.0,1.0,0.0,0.0,0.0,0.0
PSMB1,0.8,0.8095457673072814,0.0,0.0,0.0,0.0
RPL11,0.031330442428588866,0.0,0.04859683513641357,0.09487063884735107,0.014132916927337646,0.07178113460540772
ENSG00000230629,1.0,0.0,0.0,0.0,0.0,0.0
MT-CO3,0.0052829146385192875,0.06066155433654785,0.0,0.035506713390350345,0.1443646192550659,0.05033633708953857
HNRNPA1L3,0.6658735990524292,0.620282781124115,0.0,0.6,0.0,0.0
GTF3A,0.6705283045768737,0.6,0.0,0.7388894319534302,0.0,0.0
SRSF3,0.8067652344703674,0.8,0.0,0.0,0.0,0.0
HNRNPA1L2,1.0,0.0,0.0,0.0,0.0,0.0
NFKBIA,0.6378333926200866,0.6657049417495727,0.6,0.0,0.0,0.0
RNF213,0.8,0.852588164806366,0.0,0.0,0.0,0.0
TNFRSF4,1.0,0.0,0.0,0.0,0.0,0.0
MT-CYB,0.0,0.14837467670440674,0.010734987258911134,0.025917577743530273,0.19300642013549804,0.03202366828918457
SSBP1,0.831911838054657,0.8,0.0,0.0,0.0,0.0
NDUFA1,0.44736156463623045,0.5028921246528626,0.0,0.4,0.46657505035400393,0.0
RHOA,0.8,0.853799331188202,0.0,0.0,0.0,0.0
ATP5MJ,0.49826457500457766,0.5280009508132935,0.0,0.4,0.4145002722740173,0.0
ELOB,0.24206913709640504,0.29380455017089846,0.23835084438323975,0.2,0.2600377321243286,0.0
TMEM59,0.0,1.0,0.0,0.0,0.0,0.0
IL32,0.07170490026474,0.26570290327072144,0.023257112503051756,0.035656511783599854,0.09723269939422607,0.0
RBM39,1.0,0.0,0.0,0.0,0.0,0.0
CYTOR,0.8,0.8636158347129822,0.0,0.0,0.0,0.0
CBX3,0.8795674920082093,0.8,0.0,0.0,0.0,0.0
YWHAB,0.6559853792190552,0.6435747265815734,0.0,0.6,0.0,0.0
TNFRSF18,1.0,0.0,0.0,0.0,0.0,0.0
S100A6,0.02082477807998657,0.19466900825500488,0.0,0.13399262428283693,0.2874083757400513,0.11860520839691162
CD53,0.0,1.0,0.0,0.0,0.0,0.0
RPL38,0.04848834276199341,0.0,0.02199423313140869,0.06297426223754883,0.004456067085266113,0.0688631772994995
RPS27L,0.4,0.46456730365753174,0.0,0.402575159072876,0.49792946577072145,0.0
HSPE1,0.8203936457633972,0.8,0.0,0.0,0.0,0.0
PFN1,0.17587586641311645,0.21797937154769897,0.08099267482757569,0.010685694217681885,0.07888858318328858,0.0
SON,0.4212051272392273,0.47019805908203127,0.0,0.4,0.4537096738815308,0.0
DDX5,0.22767573595046997,0.2627708435058594,0.20151712894439697,0.2,0.22033469676971434,0.0
PRDX5,0.8,0.9225589752197265,0.0,0.0,0.0,0.0
ATP5F1D,0.4154034495353699,0.4728097438812256,0.0,0.4,0.41887359619140624,0.0
DDIT4,1.0,0.0,0.0,0.0,0.0,0.0
RPS25,0.0329917311668396,0.0,0.06502940654754638,0.07231462001800537,0.011418426036834716,0.03685575723648071
NOP10,0.8,0.8224199891090394,0.0,0.0,0.0,0.0
ROMO1,0.0,1.0,0.0,0.0,0.0,0.0
ALOX5AP,0.0,0.0,0.0,0.0,1.0,0.0
UQCR10,0.8020288467407226,0.8,0.0,0.0,0.0,0.0
