,Adipocytes,Arterial SMC,Arterial endothelial cells,Atria-enriched endothelial cells,Atria-enriched pericytes,Atrial cardiomyocytes,Basic SMC,CMC-like endothelial cells,CMC-like pericytes,Capillary endothelial cells,Cytoplasmic cardiomyocytes,Fibroblast-like endothelial cells,Fibroblasts,Immune-related endothelial cells,Lymphatic endothelial cells,Lymphoid,MT-high fibroblasts,Mast cells,Mesothelial cells,Myeloid,NK cells,Neuronal cells,Stromal pericytes,Venous endothelial cells,Ventricle-enriched pericytes,Ventricular cardiomyocytes
ENSG00000090006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4793031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1434791,0.0,0.0,1.240926,0.0,0.0,0.70765316,0.0,0.8183625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92137575
ENSG00000139329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7558377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4471484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127603,1.640466,1.6834395,0.0,1.7752846,0.0,1.7871907,0.0,1.6435732,1.5457308,0.0,0.0,1.7438302,0.0,0.0,2.1699622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24014,0.0,1.4882541
ENSG00000151276,1.5944612,0.0,0.0,1.3446594,0.0,2.4051998,0.0,1.7461705,1.844929,0.0,0.0,1.666254,0.0,0.0,2.8379116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4752226
ENSG00000187391,1.9984417,0.0,0.0,0.0,0.0,2.1284606,0.0,0.0,0.0,0.0,0.0,1.4420726,0.0,0.0,0.0,0.0,0.0,0.0,2.4394155,0.0,0.0,0.0,0.0,0.0,0.0,1.231911
ENSG00000251562,7.3829975,6.9336276,6.111552,6.615494,7.2451267,6.9864936,7.197723,6.3556085,7.1846395,6.310555,6.822667,6.7611814,6.97381,6.180537,6.375367,6.551097,5.5224876,6.7406025,7.023796,6.3386774,6.43935,6.6209908,6.947804,6.1718717,7.416288,7.5004187
ENSG00000165072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8643395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184384,1.8122406,0.0,0.0,0.0,2.4379303,0.0,0.0,0.0,2.0182688,0.0,0.0,1.9801939,2.2866318,0.0,1.933879,0.0,0.0,2.0828617,1.3957815,1.6146584,0.0,0.0,0.0,0.0,2.2144756,0.0
ENSG00000196782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2261858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2284404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131711,0.0,0.0,0.0,0.0,1.9571365,0.0,0.0,0.0,1.3995647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7059355,0.0,1.5156541,0.0
ENSG00000101460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0317714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80719835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5051153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000047849,1.0345695,0.71509767,0.0,0.0,0.0,2.1028006,0.0,0.0,1.830275,0.0,0.0,1.6640818,0.0,0.0,0.9478005,0.0,0.0,0.0,1.0084163,0.0,0.0,1.9488301,0.0,0.0,0.0,1.99734
ENSG00000011566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80754244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3756644
ENSG00000071054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1519617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109339,1.9742963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1833618,0.0,0.0,0.0,0.0,0.0,0.0,1.6558081,0.0,0.0,0.0,0.0,0.0,0.0,1.3133202
ENSG00000086015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168911
ENSG00000069020,1.8572563,0.0,1.2933023,0.0,0.0,2.1156435,0.0,0.0,1.8807838,0.0,0.0,1.1087842,0.0,0.0,0.0,0.0,0.0,0.0,2.7297604,0.0,0.0,0.0,0.0,0.0,0.0,2.3750305
ENSG00000132561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71933866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198125,0.0,0.0,0.0,0.0,0.0,0.96155846,0.0,1.8571422,0.0,0.0,3.1461735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2617639
ENSG00000204406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2202574,0.0,0.0,1.5031643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2058896
ENSG00000152601,2.1248825,2.2144756,0.0,2.4260936,1.7524498,1.7736579,0.8801384,1.7489108,2.0524585,0.0,0.0,2.2600627,1.9973857,0.0,2.1556602,1.7826517,0.7586823,2.3536403,1.3285762,1.9347227,0.0,0.0,0.76680213,1.6197572,0.0,1.8847992
ENSG00000139793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908867,0.0,0.0,0.0,0.0,0.0,0.0,1.0963175
ENSG00000175471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7295682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.294614,1.3712084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135272,0.8320143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000014641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66064715
ENSG00000065833,0.7268745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085276,1.2981205,0.0,1.7822399,2.4630988,0.0,0.0,0.0,2.0556595,0.0,0.0,0.0,2.311635,1.5119686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3118316,0.0,0.0
ENSG00000123066,1.5342157,0.0,0.0,1.8047942,0.0,0.0,0.0,0.957485,1.3868196,0.0,0.0,1.897701,0.0,0.0,1.8866965,0.0,0.0,0.0,1.5844729,0.86263466,0.0,0.0,0.0,0.55021405,0.0,0.9338955
ENSG00000068305,0.0,0.0,0.0,1.8494285,0.0,1.6542201,0.0,1.8640168,1.5149152,0.0,0.0,1.7659818,0.0,0.0,1.3863697,0.0,0.0,0.0,1.0755558,1.535501,0.0,0.0,0.0,1.2398784,0.0,1.8141905
ENSG00000081189,0.0,0.0,1.0262245,0.0,0.0,0.0,1.4681988,1.2439055,1.8779626,0.0,0.0,0.95208037,0.0,0.0,1.5607157,0.0,0.0,0.0,0.0,1.770618,0.0,0.0,1.5827801,1.5884914,1.89746,0.8191775
ENSG00000214548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2803996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134138,0.0,0.0,0.0,1.3874955,0.0,0.0,0.0,0.0,1.3516222,0.0,0.0,1.2945511,0.0,0.0,0.0,0.0,0.0,2.390654,1.6889951,0.0,0.0,0.0,0.0,0.0,0.0,1.7919679
ENSG00000153208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64533746,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0940146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2946473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140545,0.0,0.0,0.0,0.0,0.0,0.0,1.6076802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1085014,0.0,0.0,0.0,0.0,0.0,2.3323696,0.0,0.0,0.0
ENSG00000131446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1355307
ENSG00000074416,0.0,0.0,0.91527194,0.0,0.0,0.0,0.0,0.7871723,0.0,2.090279,0.0,0.0,0.0,1.8411262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898718,0.0,0.0,0.0
ENSG00000111341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86797184,1.2075312,0.0,0.0,0.0,4.226069,0.0,0.0,0.0,0.0,0.0,1.3324132,0.0,0.0,0.0
ENSG00000008394,2.8082683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8360126,1.8379352,0.0,0.0,0.0,2.4695103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2509801,0.0,0.0,0.0,0.0,0.0,1.2143146,0.0,0.0,0.0
ENSG00000243156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3979567
ENSG00000240972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6154381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2300228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215386,1.8626367,0.0,0.0,1.7716298,0.0,1.2775927,0.0,0.0,1.391454,0.0,0.0,2.068386,2.3198662,0.0,1.6472025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.513993
ENSG00000187098,0.0,0.0,0.0,0.0,0.0,1.5038441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4579324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7510713
ENSG00000128585,1.5880265,0.0,0.0,1.9636903,1.5565677,1.0970148,0.0,0.0,1.8163433,0.0,0.0,1.9954157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3690697,1.1197158
ENSG00000146147,0.0,0.0,0.0,0.0,0.0,2.8061843,0.0,0.0,2.3439298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2351463
ENSG00000078403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81892926
ENSG00000009950,1.5372903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196549,1.0235903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1784253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4977057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77910626,0.0,0.7606709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79501605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81765515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161647,0.0,0.0,0.0,0.0,0.0,1.2700828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3252681
ENSG00000150054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5431976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1757097,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85359466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.654092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9200895,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0079719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4147623,0.0,0.0,0.0,0.0,0.0,0.0,1.4755065,0.0,0.0,0.0,0.0,0.0,0.0,1.2916733
ENSG00000038945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8134755,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174099,0.0,1.948314,0.0,0.0,0.0,1.7974067,1.0582998,0.0,1.4603403,0.0,0.0,0.0,0.0,0.0,1.3824444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5072684
ENSG00000198899,0.0,0.0,3.0862253,0.0,0.0,0.0,0.0,2.2463412,0.0,2.9201388,2.8302066,1.4969964,0.0,4.301002,0.0,2.519079,3.091157,0.0,0.0,1.1931738,3.1596677,0.0,2.7609472,1.8060682,0.0,0.0
ENSG00000228253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3483374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198804,1.1527736,2.3298538,3.4105725,2.3519182,1.9573977,1.6348754,2.4396806,3.2066689,1.8905532,3.481119,3.7781496,2.3396044,2.1597202,4.213682,2.4326425,3.579154,4.3708177,1.9314787,2.0830154,2.6744514,4.1747966,2.3972137,3.6361592,2.9269419,2.357961,1.1085774
ENSG00000198712,0.0,1.0892344,3.3091567,1.4718742,0.0,0.0,1.6297431,2.4890418,0.0,3.2653363,2.7735267,1.5582929,0.0,4.039056,1.781522,2.9891067,4.215157,0.0,1.419557,1.9885824,3.7105865,0.0,3.217341,2.3570955,0.0,0.0
ENSG00000198938,0.0,2.182429,3.222063,1.7704157,1.3178098,1.1934941,2.0526953,2.8257155,1.5442802,3.2898855,3.572404,2.0538797,1.5948784,4.2504606,1.8711894,3.0156221,4.055341,0.0,1.4552197,2.1388538,3.5503826,1.9306594,3.204398,2.459585,1.8585119,0.0
ENSG00000198727,0.0,1.069107,3.0127053,0.0,0.0,0.0,0.0,2.3091817,0.0,2.9470954,2.8094404,1.378545,0.0,3.9036708,1.3861445,2.6744514,3.9558797,0.0,1.0097988,1.5310847,3.0837693,0.0,2.8182807,2.07765,0.0,0.0
ENSG00000198888,0.0,0.0,2.577596,0.0,0.0,0.0,0.0,1.789887,0.0,2.4425924,2.548312,0.0,0.0,3.570824,0.0,1.8612592,2.737834,0.0,0.0,0.0,2.3862722,0.0,2.1887364,1.2803999,0.0,0.0
ENSG00000198763,0.0,0.0,2.549943,0.0,0.0,0.0,0.0,1.5736225,0.0,2.5002618,2.5168512,0.0,0.0,3.3069582,0.0,1.9592274,2.503219,0.0,0.0,0.0,2.7485447,0.0,2.3416612,0.0,0.0,0.0
ENSG00000198840,0.0,0.0,2.7330818,0.0,0.0,0.0,0.0,1.563396,0.0,2.5488553,2.4033678,0.6092627,0.0,3.6138659,0.0,2.1597202,3.7057989,0.0,0.0,0.0,2.902297,0.0,2.2701192,1.5994334,0.0,0.0
ENSG00000198886,0.0,0.0,3.0550594,0.0,0.0,0.0,0.0,1.9324882,0.0,2.8987157,2.696737,1.3258771,0.0,3.971551,0.0,2.4545443,2.960449,0.0,0.0,0.0,3.3423362,0.0,2.7602537,1.6871979,0.0,0.0
ENSG00000212907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6012378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198786,0.0,0.0,1.8274233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1553228,0.0,0.0,2.710293,0.0,0.0,0.0,1.6407175,0.0,0.0,0.0,0.0,0.0
ENSG00000198695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4728484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125148,0.0,0.0,1.0428255,0.0,0.0,0.0,0.0,0.0,0.0,1.3541749,0.0,0.0,0.0,2.9168253,0.0,0.0,0.98208094,0.0,2.9300113,0.0,0.0,0.0,2.7889104,0.0,0.0,0.0
ENSG00000137409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2072024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1279857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120254,0.0,0.99254084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2216063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4742069,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129422,0.0,0.0,1.1449375,1.3463398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0176297,0.0,1.049474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0940994
ENSG00000132938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5343583
ENSG00000013364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7103819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3158098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7928245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134571,0.0,0.0,0.0,0.0,0.0,3.0182397,0.0,0.0,2.2199957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.340094
ENSG00000005810,2.0742352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2703593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95286095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197616,0.0,0.0,0.0,0.0,0.0,3.3249831,0.0,0.0,0.0,0.0,2.876409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7764032
ENSG00000092054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6661671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.446076
ENSG00000078814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6076802
ENSG00000100345,0.0,0.0,1.2494692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0496565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2717738,1.1791918,0.0,0.0
ENSG00000101608,0.0,0.0,2.1624384,0.0,0.0,0.0,0.0,1.5942526,0.0,2.223781,0.0,0.0,0.0,2.464082,0.0,1.6507659,1.3776569,0.0,0.0,0.0,2.7716634,0.0,1.9355253,1.3431929,0.0,0.68183005
ENSG00000118680,0.0,0.0,2.0896583,0.0,0.0,0.0,0.0,0.0,0.0,1.1170812,0.0,0.0,0.0,1.8019361,0.0,0.0,1.6079996,0.0,0.0,0.0,1.6535792,0.0,0.0,0.0,0.0,0.0
ENSG00000111245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.436427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9324882
ENSG00000160808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4282353
ENSG00000198336,0.0,0.0,0.0,0.0,0.0,2.2531729,0.0,0.0,0.0,0.0,2.4630988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092841,0.0,1.6623489,2.3693016,0.0,0.0,0.0,1.5547979,0.0,0.0,2.311635,0.0,0.0,0.0,2.502833,0.0,0.0,2.1116865,0.0,0.0,0.0,2.3897533,0.0,2.5634737,1.4359388,0.0,0.0
