,Bcells,CentralHep,Cholangiocyte,Erythroid,InfMac,InterHep,NKTcell,NonInfMac,PortalEndo,PortalHep,Stellate,cvLSECs
SLC35D1,0.0,0.5046625,0.0,0.0,0.0,0.1542889,0.0,0.0,0.0,0.0,0.0,0.0
SRSF11,0.0,1.380547,1.3065546,0.0,0.0,1.1422427,0.0,0.0,0.5946052,0.0,1.3950009,0.0
NR5A2,0.0,1.2803997,1.4474595,0.0,0.0,1.0728899,0.0,0.0,0.0,0.0,0.0,1.6337141
HAO2,0.0,0.6486249,0.0,0.0,0.0,0.5741467,0.0,0.0,0.0,0.0,0.0,0.0
NID1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.278005,0.0
AKT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4025651,0.0,0.93553996,1.3201175
ACADM,0.0,0.659529,0.0,0.0,0.0,0.3813361,0.0,0.0,0.0,0.0,0.0,0.0
ADGRL2,0.0,0.6782857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2931879,1.0526838
CD46,0.0,0.7466301,0.0,0.0,0.0,0.54199564,0.0,0.0,0.0,0.0,0.0,0.0
EBNA1BP2,0.0,1.5911322,0.0,0.0,0.0,1.2746139,0.0,0.0,0.0,0.0,0.0,0.0
PRRC2C,0.0,0.3340556,0.0,0.0,0.0,0.121093065,0.0,0.0,0.0,0.0,0.0,0.0
ABCD3,0.0,1.6476256,0.79653215,0.0,0.0,1.1830652,0.0,0.0,0.0,0.0,0.0,0.0
PRDX6,0.0,0.71928465,0.0,0.0,0.0,0.6433115,0.0,0.0,0.0,0.0,0.0,0.0
HSD11B1,0.0,0.6560753,0.0,0.0,0.0,0.26442152,0.0,0.0,0.0,0.0,0.0,0.0
SERPINC1,0.0,0.92136055,0.0,0.0,0.0,1.1460584,0.0,0.0,0.0,0.6947008,0.0,0.0
PROX1,0.0,1.5739257,0.0,0.0,0.0,1.2519302,0.0,0.0,0.0,0.0,0.0,0.0
ARID1A,0.0,0.6291633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL9,0.0,1.4556093,0.0,0.0,0.0,1.199627,0.0,0.0,0.0,0.0,0.0,0.0
STAG1,0.0,1.1578768,1.433593,0.0,0.0,0.7505043,0.0,0.0,0.0,0.0,1.2024992,0.0
APOA1,3.4188209,2.1595845,1.9571372,2.0402546,2.7116978,3.4753366,2.9385843,2.4975963,2.1243958,3.6790826,2.2625651,2.1172638
RPS25,2.1139317,0.0,0.0,0.0,2.5934799,0.0,2.4079556,0.0,0.0,0.0,0.0,0.0
ATF6,0.0,0.85810876,0.0,0.0,0.0,0.6888747,0.0,0.0,0.0,0.0,0.0,0.0
TTR,2.1063576,1.3756642,1.0063298,0.0,0.0,2.0615227,0.0,0.8929901,1.029052,2.2580152,1.0691699,0.0
HMGN3,0.0,0.5217528,0.0,0.0,0.0,0.43314096,0.0,0.0,0.0,0.0,0.0,0.0
PHF3,0.0,0.6625877,0.16946222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP7,0.0,0.0,1.4239001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH8A1,0.0,0.7212887,0.0,0.0,0.0,0.6453928,0.0,0.0,0.0,0.0,0.0,0.0
ARG1,0.0,1.717689,0.0,0.0,0.0,1.5877167,0.0,0.0,0.0,1.0498964,0.0,0.0
SLC16A7,0.0,0.0,0.8613181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXO3,0.0,0.97637206,1.1159493,0.0,0.0,0.58292174,0.0,0.0,0.0,0.0,1.4190226,0.0
RAB3GAP2,0.0,0.5113595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF12,0.0,1.5278274,0.0,0.0,0.0,1.1267155,0.0,0.0,0.0,0.0,0.0,0.0
ELL2,0.0,1.5673373,0.0,0.0,0.0,1.3607126,0.0,0.0,0.0,0.0,0.9971597,0.0
GDA,0.0,1.2872481,0.0,0.0,0.0,1.0313454,0.0,0.0,0.0,0.0,0.0,0.0
RAD23B,0.0,0.9766816,0.0,0.0,0.0,0.7456826,0.0,0.0,0.0,0.0,0.0,0.0
HSDL2,0.0,1.2247363,0.0,0.0,0.0,0.726819,0.0,0.0,0.0,0.0,0.0,0.0
MAPKAP1,0.0,0.36126384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INVS,0.0,0.512243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND1A,0.0,1.1161138,0.0,0.0,0.0,0.55906993,0.0,0.0,0.0,0.0,0.0,0.0
RBM25,0.0,0.5395924,0.0,0.0,0.0,0.09286377,0.0,0.0,0.0,0.0,0.0,0.0
GPAM,0.0,1.679098,0.0,0.0,0.0,1.216734,0.0,0.0,0.0,0.0,0.0,0.0
GOT1,0.0,0.0,0.0,0.0,0.0,0.24884385,0.0,0.0,0.0,0.0,0.0,0.0
KANSL1,0.0,1.1747664,1.4690793,0.0,0.0,0.8344779,0.0,0.0,0.0,0.0,0.75559855,0.0
DUSP1,0.0,0.3974298,0.0,0.0,0.62985957,0.5848507,0.0,0.0,0.0,0.0,0.0,0.0
RCL1,0.0,0.9394616,0.0,0.0,0.0,0.7916344,0.0,0.0,0.0,0.0,0.0,0.0
SEC16B,0.0,0.89212084,0.0,0.0,0.0,0.5210853,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1217,0.0,0.0,1.5386536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43963546
EPC1,0.0,0.7518051,0.0,0.0,0.0,0.3262901,0.0,0.0,0.0,0.0,0.0,0.0
ELF1,0.0,0.6174085,0.0,0.0,0.0,0.17243646,0.0,0.0,0.0,0.0,0.0,0.0
SIL1,0.0,0.73435074,0.0,0.0,0.0,0.58714736,0.0,0.0,0.0,0.0,0.0,0.0
CLU,0.0,0.9003187,1.1686685,0.0,0.0,1.5220618,0.0,0.0,0.0,1.0823475,0.0,0.0
ADRA1A,0.0,2.523391,0.0,0.0,0.0,2.0055037,0.0,0.0,0.0,0.0,0.0,0.0
EPHX2,0.0,0.71563166,0.0,0.0,0.0,0.6085892,0.0,0.0,0.0,0.0,0.0,0.0
ECHDC2,0.0,2.634853,1.6699193,0.0,0.0,2.3363457,0.0,0.0,0.0,2.3377419,1.7781403,0.0
A1BG,0.0,1.1892662,0.0,0.0,0.0,1.5006547,0.0,0.0,0.0,1.1801282,0.0,0.0
CAT,0.0,1.2165251,0.0,0.0,0.0,0.8857096,0.0,0.0,0.0,0.0,0.0,0.0
PILRB,0.0,0.5098675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYM2,0.0,0.8980278,0.9021946,0.0,0.0,0.47770506,0.0,0.0,0.0,0.0,0.0,0.0
PDS5A,0.0,1.0310745,0.0,0.0,0.0,0.69666564,0.0,0.0,0.0,0.0,0.0,0.0
RPL21,3.1936884,0.0,0.0,1.7944912,3.5409837,0.0,3.3401453,0.0,0.0,0.0,0.0,0.0
PLG,0.0,2.573111,0.0,0.0,0.0,2.4865365,0.0,0.0,0.0,2.3623042,1.7108531,0.0
RPL5,0.0,0.0,0.0,0.0,1.821102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF644,0.0,1.0759374,0.0,0.0,0.0,0.77694225,0.0,0.0,0.0,0.0,0.0,0.0
SLC66A2,0.0,0.7565153,0.0,0.0,0.0,0.7167556,0.0,0.0,0.0,0.0,0.0,0.0
EEPD1,0.0,0.9947906,1.3663636,0.0,0.0,0.56550735,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA2B1,0.0,1.3345739,1.2675719,0.0,0.0,1.1711452,0.0,0.0,0.89106977,0.0,1.1252553,0.0
RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0018842,0.0,0.0,0.0
ACO1,0.0,0.0,0.0,0.0,0.0,0.4525538,0.0,0.0,0.0,0.0,0.0,0.0
CALD1,0.0,1.3753697,0.72626877,0.0,0.0,1.3299536,0.0,0.0,0.0,0.0,2.9447117,0.0
SRGN,0.0,0.0,0.0,0.0,2.099023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A16,0.0,0.4704691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED13L,0.0,1.537362,1.5178778,0.0,0.0,1.223338,0.0,0.0,1.6179723,0.0,1.8086233,1.7110565
ITPR2,0.0,2.4265637,1.729759,0.0,0.0,1.7909266,0.0,0.0,0.0,0.0,1.0228337,0.0
CCDC91,0.0,1.1676248,0.0,0.0,0.0,0.78756386,0.0,0.0,0.0,0.0,0.0,0.0
WWP1,0.0,1.2748615,1.0234783,0.0,0.0,0.9520786,0.0,0.0,0.0,0.0,0.0,0.7740431
ZC3H13,0.0,1.776779,0.0,0.0,0.0,1.7253492,0.0,0.0,0.0,0.86889493,0.0,0.0
PFDN5,0.0,0.0,0.0,0.0,2.0828617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP1,0.0,0.72335905,0.0,0.0,0.0,0.59778076,0.0,0.0,0.0,0.0,0.0,0.0
BAZ2B,0.0,1.1606543,1.4841487,0.0,0.0,0.9090327,0.0,0.0,1.0217106,0.0,1.0045879,0.0
LPGAT1,0.0,0.8672107,1.0000567,0.0,0.0,0.5726599,0.0,0.0,0.0,0.0,0.0,0.0
C4BPA,0.0,1.5765594,0.0,0.0,0.0,1.6092246,0.0,0.0,0.0,0.0,0.0,0.0
C4BPB,0.0,1.3396468,0.0,0.0,0.0,1.2475832,0.0,0.0,0.0,0.0,0.0,0.0
SDC4,0.0,0.5081995,0.0,0.0,0.0,0.6815523,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF2,0.0,0.4165473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAU1,0.0,0.820421,0.0,0.0,0.0,0.62381095,0.0,0.0,0.0,0.0,0.0,0.0
PCK1,0.0,1.8462759,0.0,0.0,0.0,1.9518046,0.0,0.0,0.0,1.9433432,0.0,0.0
PEPD,0.0,0.54798687,0.0,0.0,0.0,0.40191633,0.0,0.0,0.0,0.0,0.0,0.0
USP9X,0.0,0.96748614,0.0,0.0,0.0,0.7023732,0.0,0.0,0.0,0.0,0.0,0.0
RREB1,0.0,1.1033232,0.0,0.0,0.0,0.68651384,0.0,0.0,0.0,0.0,0.0,0.0
ATXN1,0.0,1.5486419,1.5253608,0.0,0.0,1.071121,0.0,0.0,0.0,0.0,0.8201817,0.0
LRRFIP1,0.0,1.0412813,1.0518321,0.0,0.0,0.75442094,0.0,0.0,0.0,0.0,0.0,0.0
RAB17,0.0,0.57323337,0.0,0.0,0.0,0.29472223,0.0,0.0,0.0,0.0,0.0,0.0
MT1G,0.0,0.3951703,0.0,0.0,0.0,0.9926477,0.0,0.0,0.0,0.0,0.0,0.0
MT2A,2.0123508,1.7206587,0.0,1.2487907,1.4637783,2.090512,0.0,0.8129013,0.0,2.339964,1.4259491,0.0
CLYBL,0.0,0.7991683,0.0,0.0,0.0,0.3894801,0.0,0.0,0.0,0.0,0.0,0.0
RPL23,0.0,0.0,0.0,0.0,2.3353148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,2.8303318,2.1873305,1.9647454,1.3392311,2.938161,1.0741574,1.6972315,0.0,3.0435705,2.4303916,1.0020975
RRBP1,0.0,0.8351424,0.0,0.0,0.0,0.8644189,0.0,0.0,0.0,0.0,0.0,0.0
ID1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9532316,0.0,0.0,0.0
AGO3,0.0,0.69676673,0.0,0.0,0.0,0.11161586,0.0,0.0,0.0,0.0,0.0,0.0
ASL,0.0,0.7948829,0.0,0.0,0.0,0.78541523,0.0,0.0,0.0,0.0,0.0,0.0
NSRP1,0.0,0.5084899,0.0,0.0,0.0,0.12474883,0.0,0.0,0.0,0.0,0.0,0.0
KTN1,0.0,0.6881844,0.0,0.0,0.0,0.64416933,0.0,0.0,0.0,0.0,0.0,0.0
CANX,0.0,0.0,0.0,0.0,0.0,0.48316365,0.0,0.0,0.0,0.0,0.0,0.0
COX7C,0.0,0.0,0.0,0.0,1.309063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1B,0.0,0.6536312,0.0,0.0,0.0,0.14000235,0.0,0.0,0.0,0.0,0.0,0.0
PTPRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.885241,0.0,0.0,3.0762353
UBR4,0.0,0.6485813,0.0,0.0,0.0,0.19346897,0.0,0.0,0.0,0.0,0.0,0.0
MACF1,0.0,1.5660125,1.6980969,0.0,0.0,1.2522275,0.0,0.0,1.9401041,0.0,2.2296414,2.1580637
ECHS1,0.0,0.5128068,0.0,0.0,0.0,0.6509425,0.0,0.0,0.0,0.0,0.0,0.0
AKAP9,0.0,1.27449,1.5320106,0.0,0.0,1.0799018,0.0,0.0,0.0,0.0,0.7305646,0.0
POR,0.0,1.916793,0.0,0.0,0.0,1.538869,0.0,0.0,0.0,1.002152,0.0,0.0
MPST,0.0,0.394507,0.0,0.0,0.0,0.55714667,0.0,0.0,0.0,0.0,0.0,0.0
DOCK4,0.0,1.1094849,0.0,0.0,0.0,0.7381496,0.0,0.0,1.2933555,0.0,0.0,1.6519015
FOXP2,0.0,1.8614122,1.7174641,0.0,0.0,1.3207545,0.0,0.0,0.0,0.0,0.0,0.0
MKLN1,0.0,1.5117849,1.4242709,0.0,0.0,1.0718151,0.0,0.0,1.0912702,0.0,1.7289838,0.0
KLHDC10,0.0,0.4745862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO1B,0.0,1.9885824,1.3807793,0.0,0.0,1.6332155,0.0,0.0,0.0,0.0,0.0,0.0
CGNL1,0.0,0.8973386,0.0,0.0,0.0,0.5921576,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1A2,0.0,2.0150692,0.0,0.0,0.0,1.818416,0.0,0.0,0.0,0.0,0.0,0.0
PSMA1,0.0,0.8558454,0.0,0.0,0.0,0.58170104,0.0,0.0,0.0,0.0,0.0,0.0
MTUS1,0.0,1.3332942,0.77488554,0.0,0.0,1.0190417,0.0,0.0,0.0,0.0,0.9530097,0.0
EPB41L4A,0.0,0.0,1.2897631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITFG1,0.0,0.98239446,0.43036893,0.0,0.0,0.653587,0.0,0.0,0.0,0.0,0.0,0.0
SEC14L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971704,0.0,0.0,1.1804028
LBP,0.0,1.3102479,0.0,0.0,0.0,1.3886561,0.0,0.0,0.0,0.0,0.0,0.0
GAMT,0.0,0.0,0.0,0.0,0.0,0.6752172,0.0,0.0,0.0,0.0,0.0,0.0
SAT1,0.0,1.0460484,0.0,0.0,3.0145464,1.1019567,0.0,2.884029,0.0,0.0,0.0,0.0
LDLR,0.0,0.0,0.0,0.0,0.0,0.5452302,0.0,0.0,0.0,0.0,0.0,0.0
APOE,1.070945,1.2779661,1.0655715,1.6926596,1.4273317,2.2779408,1.1642796,1.6973221,0.0,2.1590421,1.1306372,0.0
APOC1,2.8843534,1.6407732,0.9124581,1.6186167,1.8226228,2.2083044,1.8056433,1.7662148,1.1218058,2.7905834,1.4212254,0.87832963
RPL36,1.9125645,0.0,0.0,0.0,2.9135242,0.0,2.349342,0.0,0.0,0.0,0.0,0.0
ACTN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878109,0.0
ZSWIM6,0.0,0.76927996,1.7475407,0.0,0.0,0.6486902,0.0,0.0,0.0,0.0,1.2614374,0.0
ATXN10,0.0,0.82637334,0.55831325,0.0,0.0,0.47552902,0.0,0.0,0.0,0.0,0.0,0.0
CYP2E1,0.0,2.2584307,0.0,0.0,0.0,1.7107468,0.0,0.0,0.0,1.772339,1.2966708,0.0
ASS1,0.0,1.2285682,0.0,0.0,0.0,1.3635213,0.0,0.0,0.0,0.9920068,0.0,0.0
CLIP1,0.0,0.78038514,0.0,0.0,0.0,0.2482106,0.0,0.0,0.0,0.0,0.0,0.0
RGN,0.0,1.385882,0.0,0.0,0.0,1.0235324,0.0,0.0,0.0,0.0,0.0,0.0
SYNE1,0.0,0.8184333,0.0,0.0,0.0,0.13243863,0.0,0.0,1.3597126,0.0,0.0,0.0
RBM39,0.0,1.1525882,1.0812768,0.0,0.0,0.9523718,0.0,0.0,0.62821287,0.0,1.0475681,0.0
COX4I1,0.0,0.0,0.0,0.0,1.7599797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F12,0.0,1.4139961,0.0,0.0,0.0,1.4138511,0.0,0.0,0.0,1.4413333,0.0,0.0
TBC1D5,0.0,1.3918853,1.634378,0.0,0.0,0.95129764,0.0,0.0,0.0,0.0,1.1760828,0.0
RPL27,0.0,0.0,0.0,0.0,2.4489698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G6PC1,0.0,0.7375231,0.0,0.0,0.0,0.7505043,0.0,0.0,0.0,0.0,0.0,0.0
DIAPH1,0.0,0.9205114,0.0,0.0,0.0,0.6944497,0.0,0.0,0.0,0.0,0.0,0.0
EXOC4,0.0,1.4530606,1.6288723,0.0,0.0,1.0763196,0.0,0.0,0.0,0.0,1.2760084,0.0
ANO1,0.0,0.7683488,0.0,0.0,0.0,0.5364788,0.0,0.0,0.0,0.0,0.0,0.0
IL13RA1,0.0,0.3203848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMO5,0.0,1.1360568,0.8505629,0.0,0.0,1.0885152,0.0,0.0,0.0,0.0,0.0,0.0
ENOSF1,0.0,0.8765201,0.0,0.0,0.0,0.5980293,0.0,0.0,0.0,0.0,0.0,0.0
EFR3A,0.0,0.59473234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINF1,0.0,0.0,0.0,0.0,0.0,0.3759906,0.0,0.0,0.0,0.0,0.0,0.0
PNISR,0.0,1.0216513,0.98606837,0.0,0.0,0.7526947,0.0,0.0,0.0,0.0,0.9871756,0.0
ANKRD17,0.0,1.5146569,1.4169369,0.0,0.0,1.126152,0.0,0.0,0.0,0.0,1.1439167,0.0
VPS13B,0.0,1.0876666,0.98606837,0.0,0.0,0.60975647,0.0,0.0,0.0,0.0,0.9818201,0.0
RIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8828159,0.0,0.0,1.3629849
CRP,0.0,0.9626577,0.0,1.5414846,0.0,2.2342303,0.0,0.0,0.0,1.942404,0.0,0.0
APCS,0.0,1.0101316,0.0,0.0,0.0,1.2021598,0.0,0.0,0.0,0.88403875,0.0,0.0
DMGDH,0.0,1.7358924,0.0,0.0,0.0,1.2277997,0.0,0.0,0.0,0.0,0.0,0.0
BHMT2,0.0,1.6186208,0.0,0.0,0.0,1.1618096,0.0,0.0,0.0,0.0,0.0,0.0
TPT1,2.6669507,0.74026513,0.0,1.7952163,2.9050517,1.1075357,2.4331756,1.4739923,1.3896425,0.821062,0.0,0.0
STARD13,0.0,1.1019567,0.0,0.0,0.0,0.6888747,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A11,0.0,0.28965393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTG1,0.0,0.0,0.0,0.0,0.0,0.0,1.9214569,0.0,0.0,0.0,0.0,0.0
ATP13A3,0.0,1.2778727,0.99425423,0.0,0.0,1.1445725,0.0,0.0,0.0,0.0,0.0,0.0
SBF2,0.0,1.2119058,1.4500141,0.0,0.0,0.8685736,0.0,0.0,1.0982797,0.0,1.694833,1.6024349
HSD17B4,0.0,1.5945654,0.0,0.0,0.0,1.1180502,0.0,0.0,0.0,0.0,0.0,0.0
NUMB,0.0,1.0689814,1.0306122,0.0,0.0,0.7954159,0.0,0.0,0.0,0.0,0.0,0.0
CTIF,0.0,0.9729809,0.0,0.0,0.0,0.64615136,0.0,0.0,0.0,0.0,0.0,0.0
MEIS2,0.0,0.0,0.6331105,0.0,0.0,0.0,0.0,0.0,1.738841,0.0,0.0,1.6086384
HMGCS2,0.0,1.4743367,0.0,0.0,0.0,1.4273317,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A2,0.0,1.2556275,0.0,0.0,0.0,1.1306068,0.0,0.0,1.0597131,0.0,1.5097904,0.0
ROCK2,0.0,0.79064554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0011711,0.0
IL6ST,0.0,1.2954816,0.8038126,0.0,0.0,1.1571536,0.0,0.0,1.9439435,0.0,1.5508835,2.3418784
RPS15A,2.7163062,0.0,0.0,0.0,3.28163,0.0,3.0755208,0.0,0.0,0.0,0.0,0.0
SOX5,0.0,2.311635,0.0,0.0,0.0,1.6815552,0.0,0.0,0.0,0.0,2.253428,0.0
SLCO1B1,0.0,1.1457415,0.0,0.0,0.0,0.7500325,0.0,0.0,0.0,0.0,0.0,0.0
PUM1,0.0,0.90788394,0.62921333,0.0,0.0,0.5934421,0.0,0.0,0.0,0.0,0.0,0.0
COL4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7445501,0.0
UBAC2,0.0,0.7293116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGLU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2737789,0.0,0.0,0.0
ARHGAP32,0.0,0.81511956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92346466,0.0,0.0,0.0
TAOK3,0.0,1.0464078,0.0,0.0,0.0,0.6760944,0.0,0.0,0.0,0.0,0.0,0.0
SDS,0.0,0.0,0.0,0.0,0.0,0.7067702,0.0,0.0,0.0,0.0,0.0,0.0
CD36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4173031
SRPK2,0.0,0.8581479,0.0,0.0,0.0,0.4533608,0.0,0.0,0.0,0.0,0.0,0.0
MAP7,0.0,0.80180365,0.0,0.0,0.0,0.11096372,0.0,0.0,0.0,0.0,0.0,0.0
NHSL1,0.0,0.93358314,0.0,0.0,0.0,0.613966,0.0,0.0,0.0,0.0,0.9271984,1.60461
REPS1,0.0,1.242589,0.0,0.0,0.0,0.6387198,0.0,0.0,0.0,0.0,0.0,0.0
USP15,0.0,1.1325278,0.0,0.0,0.0,0.73457634,0.0,0.0,0.0,0.0,0.0,0.0
CPM,0.0,0.0,1.2937365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGT,0.0,0.91267604,0.916036,1.2492006,0.0,1.4367324,0.0,0.0,0.0,0.95649713,0.0,0.0
RC3H1,0.0,0.2969482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP27A1,0.0,0.87635636,0.0,0.0,0.0,0.7814114,0.0,0.0,0.0,0.0,0.0,0.0
STAB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8642479
SLC41A2,0.0,1.1902523,0.0,0.0,0.0,0.87570214,0.0,0.0,0.0,0.0,0.0,0.0
FLNB,0.0,0.8775858,0.0,0.0,0.0,0.50282246,0.0,0.0,0.9870896,0.0,0.7945503,1.0346379
COG3,0.0,0.48027742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO7,0.0,0.67585707,0.0,0.0,0.0,0.15390345,0.0,0.0,0.0,0.0,0.0,0.0
TNS3,0.0,1.3310454,1.1818511,0.0,0.0,0.82861996,0.0,0.0,0.0,0.0,1.1930137,0.0
RAPGEF5,0.0,0.0,1.0442555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2811372,0.75822973
CCM2,0.0,0.5457487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TANK,0.0,0.9680934,0.0,0.0,0.0,0.753408,0.0,0.0,0.0,0.0,0.0,0.0
WDR33,0.0,0.75844085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GYPC,0.0,0.0,0.0,1.1287539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC1,0.0,0.78489614,0.0,0.0,0.0,0.5243369,0.0,0.0,0.0,0.0,0.0,0.0
ALDOB,0.0,2.2748032,1.0867544,0.0,0.0,2.64089,0.0,0.0,0.0,2.575849,1.7696075,0.0
BAAT,0.0,1.5775752,0.0,0.0,0.0,1.3908585,0.0,0.0,0.0,0.0,0.0,0.0
RPL35,1.6955805,0.0,0.0,0.0,2.7905834,0.0,2.3545027,0.0,0.0,0.0,0.0,0.0
GRHPR,0.0,0.743607,0.0,0.0,0.0,0.64745075,0.0,0.0,0.0,0.0,0.0,0.0
DENND4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3387905
RPS6,2.475472,0.0,0.0,0.0,2.8201337,0.0,2.7988226,0.0,0.0,0.0,0.0,0.0
KIF13A,0.0,0.8570536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A7,0.0,1.5525926,0.0,0.0,0.0,1.4718744,0.0,0.0,0.0,1.1739167,0.0,0.0
FCHSD2,0.0,0.61187303,0.0,0.0,0.0,0.0,0.0,0.0,1.4187311,0.0,0.0,1.8910031
SLCO2B1,0.0,0.88763946,0.0,0.0,0.0,0.70098835,0.0,0.0,0.0,0.0,0.0,0.0
TTPA,0.0,0.8772576,0.0,0.0,0.0,0.21201509,0.0,0.0,0.0,0.0,0.0,0.0
SORL1,0.0,1.4782444,0.0,0.0,0.0,1.1856763,0.0,0.0,0.0,0.0,0.0,0.0
YAP1,0.0,0.73468924,0.86335146,0.0,0.0,0.4112304,0.0,0.0,0.0,0.0,0.0,0.0
RDX,0.0,0.32345793,0.0,0.0,0.0,0.0,0.0,0.0,0.933107,0.0,0.0,0.0
PPP2R1B,0.0,0.7676056,0.0,0.0,0.0,0.70515996,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K5,0.0,0.54811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLTM,0.0,0.4314233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPLP1,3.419107,0.0,0.0,0.89246476,3.822486,0.7363868,3.2414207,0.0,0.0,0.0,0.0,0.0
ARHGAP29,0.0,0.61509603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADHB,0.0,0.93629247,0.0,0.0,0.0,0.7067702,0.0,0.0,0.0,0.0,0.0,0.0
PPM1B,0.0,0.55882406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB1A,0.0,0.9653673,0.0,0.0,0.0,0.82395995,0.0,0.0,0.0,0.0,0.0,0.0
ABCG5,0.0,0.9049818,0.0,0.0,0.0,0.4315273,0.0,0.0,0.0,0.0,0.0,0.0
FBXO11,0.0,0.74346226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP2C9,0.0,2.5348392,0.0,0.0,0.0,2.1471345,0.0,0.0,0.0,2.082759,1.2453308,0.0
CYP2C8,0.0,2.7125418,1.4462168,0.0,0.0,2.2623725,0.0,0.0,0.0,2.3719406,1.9008411,0.0
RBP4,0.0,1.5495178,0.83982646,0.0,0.0,1.8533509,0.0,0.0,0.0,1.8614886,1.0390959,0.0
