,AZGP1 SCGB3A1 LTF high Goblet Cells,AZGP1 high Goblet Cells,B Cells,BEST4 high Cilia high Ciliated Cells,BPIFA1 high Secretory Cells,Basal Cells,CCL5 high Squamous Cells,CD8 T Cells,Cilia high Ciliated Cells,Dendritic Cells,Deuterosomal Cells,Developing Ciliated Cells,Developing Secretory and Goblet Cells,Early Response FOXJ1 high Ciliated Cells,Early Response Secretory Cells,Early Response T Cells,Enteroendocrine Cells,Erythroblasts,FOXJ1 high Ciliated Cells,HOPX high Squamous Cells,ITGAX high Macrophages,Interferon Responsive Ciliated Cells,Interferon Responsive Cytotoxic CD8 T Cells,Ionocytes,KRT24 KRT13 high Secretory Cells,MUC5AC high Goblet Cells,Mitotic Basal Cells,SCGB1A1 high Goblet Cells,SERPINB11 high Secretory Cells,SPRR2D high Squamous Cells,VEGFA high Squamous Cells
JTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477989,0.16547132,0.0,0.0,0.0,0.0,0.84162897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUN,3.0403416,1.0570728,3.487174,0.0,2.4104939,3.4721997,0.0,2.898412,0.0,1.9137564,1.618783,0.0,2.219578,3.0608592,4.094368,3.3739505,0.0,0.0,0.0,0.0,2.754916,0.826176,1.707782,1.0036408,1.7133108,0.0,3.2594712,1.2555377,0.0,0.0,0.0
JUNB,0.0,0.0,2.2472558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6009911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82565135
JUND,0.0,0.0,1.323972,0.0,0.0,0.0,0.0,0.0,0.0,1.8981816,0.0,0.0,0.0,0.0,1.4845841,2.4407027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUP,0.0,0.8253629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3137236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4900742,1.7751828
KARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436629,0.0,0.0,0.0,0.0,1.0557599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAT2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0099216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAT6A,0.0,0.0,1.3011162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAZN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1252813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCMF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7765617
KCNAB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4824396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7263777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82880175
KCNK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4744037,0.0,0.0,0.91479385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7655695
KCNQ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38241595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91479385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDELR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16547132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM2A,0.0,0.0,1.3124347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4205105,0.0,0.0,0.0,0.92565536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80255026
KDM3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1222811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59991443
KDM4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576086,0.0,0.0,0.0,0.0,0.6083281,1.6216441,0.0,0.0,0.0,0.9652522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7547194
KDM5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99646795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43727988,1.1931738
KDM5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91479385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722648
KDSR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.215789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHDRBS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593035,0.28958592,0.0,0.0,0.0,0.0,1.2115436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHNYN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148259,0.0,0.0,0.0,0.0,0.66471195,1.102586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA0319L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4883858,0.0,0.0,0.0,0.0,0.0,0.4555808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATNIP,0.0,0.0,0.0,1.4869279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69331765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLTP1,0.0,0.0,2.2376943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1018302,1.1487488,0.0,0.8823249,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7358578
CRACDL,0.0,0.0,0.0,1.0632389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2607529,0.0,0.0,0.0,0.0,1.2060535,0.0,0.0,0.91257334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1217,1.3973453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2520304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91479385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHSL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52587044,0.0,0.0,0.0,0.0,0.0,0.38241595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31045583
RESF1,0.0,0.0,2.0311692,0.0,0.0,0.0,0.0,1.8298357,0.0,0.0,0.0,0.0,0.0,0.0,1.3023913,2.3690217,0.0,0.0,0.0,0.981315,0.0,0.0,2.3348932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2815263
SANBR,0.0,0.0,0.0,0.8173726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70907456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA2012,0.0,0.0,0.0,2.1583645,0.0,0.0,0.0,0.0,2.553598,0.0,0.0,0.0,0.0,1.5185263,0.0,0.0,0.0,0.0,1.4893169,0.0,0.0,1.7045488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIDINS220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1252813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49791434
KIF13B,0.96285784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61887175,0.0,0.0,0.0,0.0,1.4983215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89622176,1.2238036
KIF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366853
KIF1C,0.47957307,1.1519958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16547132,0.0,0.0,0.0,0.0,1.8984773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4025704,1.485076
KIF21A,0.0,1.3471818,0.0,1.9734957,0.0,0.0,0.0,0.0,2.3737786,0.0,0.86625135,0.0,0.0,2.4230776,1.3023913,0.0,0.0,0.0,2.345578,0.0,0.0,2.2720113,0.0,0.0,1.5153866,1.5345504,0.0,1.3075852,0.0,0.0,0.0
KIF27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5591959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0211725,0.0,0.0,0.0,0.0,0.0,0.4555808,0.0,0.34266984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70949143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4620593,0.0,0.0,0.0,0.0,1.063363,0.0,0.0,0.36021033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF5B,1.1961434,1.3087672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5578499,0.436629,0.0,0.0,0.0,1.429744,1.9243106,0.0,1.3924129,0.0,0.9838104,0.0,1.1226861,0.0,0.0,0.0,0.9320959,1.4930514
KIF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8482167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIFC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF3,0.0,1.3567384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3201427,0.0,0.0,0.0,0.0,1.2969098,0.0,0.0,0.0,0.0,1.015506,0.0,0.0,0.0,0.0,0.994547,1.5461667
KLF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4158406,0.0,0.0,0.0,0.9032343,1.944272,0.0,0.0,0.0,0.0,0.78233707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2208557,1.5656381
KLF5,1.9676502,1.9777756,0.0,0.0,1.2139133,1.4016447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2298633,2.4461257,0.0,0.0,0.0,0.0,2.3054914,0.0,0.0,0.0,0.0,2.0610232,1.6601027,0.0,1.6284633,1.8083389,2.2574518,2.3126512
KLF6,0.47957307,0.0,2.7446697,0.0,0.0,0.0,0.0,2.7749355,0.0,3.7977057,0.0,0.0,0.0,1.434628,2.181962,3.8342774,0.0,0.0,0.0,1.4454205,0.0,0.0,2.416898,0.0,0.0,0.0,0.0,0.0,0.0,1.3519838,1.2238036
KLHDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHDC8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1222811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1381185
KLHL6,0.0,0.0,0.0,1.3106434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3453056,0.0,0.0,0.0,0.0,1.1867297,0.0,0.0,1.0911936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLK10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84162897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3841933,0.9062985
KLK11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51311225,0.0
KLRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.777558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2A,0.0,0.0,1.8566625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3593132,0.0,0.0,1.9595824,0.0,0.0,0.0,0.96162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2C,1.0533496,0.0,0.97133005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4834929,0.0,0.31551516,0.0,0.0,0.0,0.0,1.2115436,0.0,0.0,0.0,1.4895275,0.0,0.77794385,0.0,0.0,0.0,0.2227068,0.64020044
KMT2E,1.1664059,0.99051476,0.96911764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6500007,0.43225384,1.2820922,1.6727326,0.0,0.0,0.0,1.6301258,0.0,0.0,1.3392311,1.1328588,0.0,0.0,0.0,0.0,0.0,1.2778394,1.4925165
KMT5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1487488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPNA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75382245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPNA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38241595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77379775,0.47625923,0.0,0.0,0.0,0.0,1.0317734,0.0,0.0,1.4986947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369138
KRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7044523,0.0,0.0,0.0,0.0,1.4422699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93202466
KRR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38241595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555808,0.0,0.0,0.0,0.0,0.43965665,0.0,0.0,0.0,0.0,0.0,0.0
KRT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8752258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.395932,0.0
KRT15,0.0,0.0,0.0,0.0,0.0,2.3710618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6390153
KRT17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1279602,0.0
KRT18,1.3352271,1.6539209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5550933,1.8956035,0.0,0.0,0.0,1.1551142,1.7136146,0.0,1.062617,0.0,1.4221778,2.0997324,0.0,0.0,1.4835665,1.3893019,1.0180218,1.2153145
KRT19,3.2510455,3.3344734,0.0,0.0,2.677311,2.6867337,0.0,0.0,0.0,0.0,1.1617091,0.0,2.4111824,1.6770079,3.5375352,0.0,0.0,0.0,1.2390066,3.6707914,0.0,1.8103349,0.0,0.0,3.595084,2.6632085,2.6240158,2.941595,2.7651205,3.0045571,3.010868
KRT23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5634205,0.0,0.0,0.0,0.0,3.5809271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317924,2.4024532
KRT24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.484064,0.0,0.0,0.0,0.0,0.0,0.0
KRT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2089349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6489189,0.0,0.0,0.0,0.0,0.0,0.0
KRT5,0.0,0.0,0.0,0.0,0.0,2.5603862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099023,0.0,0.0,0.0,0.0
KRT6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7488937,1.7046459
KRT7,2.3012586,2.8134813,0.0,0.0,2.4104939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6995995,0.0,0.0,0.0,0.0,2.1715305,0.0,0.0,0.0,1.9385997,2.9944801,1.6769464,0.0,1.410643,0.0,1.9604505,2.61728
KRT78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91479385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT8,1.0378547,0.9732881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4351254,1.0381842,0.0,0.0,0.0,1.07365,0.0,0.0,1.3051924,0.0,1.4144094,2.5470276,0.0,0.0,1.5505774,0.0,0.0,0.0
KRT80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4468119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44424066,1.5451019
KTN1,1.4802074,1.5192679,0.0,1.8403085,0.0,1.3755537,0.0,0.0,2.2094069,0.9973612,0.0,0.0,1.4834929,1.7850742,1.144386,0.0,0.0,0.0,1.9761678,1.7204707,0.0,2.1815572,0.0,2.1648133,0.5692755,1.593943,1.7708201,1.4243705,0.0,0.7681615,1.2238036
KYNU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0317734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883289
L3MBTL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84162897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35281333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4468119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9124084
LAMA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0254512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA5,0.0,0.0,0.0,0.0,0.0,1.0264115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43965665,0.0,0.0,0.0,0.0,0.0,0.0
