,Adventitial Fibroblast,Airway Smooth Muscle,Alveolar Epithelial Type 1,Alveolar Epithelial Type 2,Alveolar Fibroblast,Artery,B,Basal,Basophil/Mast 1,Basophil/Mast 2,Bronchial Vessel 1,Bronchial Vessel 2,CD4+ Memory/Effector T,CD4+ Naive T,CD8+ Memory/Effector T,CD8+ Naive T,Capillary,Capillary Aerocyte,Capillary Intermediate 1,Capillary Intermediate 2,Ciliated,Classical Monocyte,Club,Differentiating Basal,EREG+ Dendritic,Fibromyocyte,Goblet,IGSF21+ Dendritic,Intermediate Monocyte,Ionocyte,Lipofibroblast,Lymphatic,Macrophage,Mesothelial,Mucous,Myeloid Dendritic Type 1,Myeloid Dendritic Type 2,Myofibroblast,Natural Killer,Natural Killer T,Neuroendocrine,Nonclassical Monocyte,OLR1+ Classical Monocyte,Pericyte,Plasma,Plasmacytoid Dendritic,Platelet/Megakaryocyte,Proliferating Basal,Proliferating Macrophage,Proliferating NK/T,Proximal Basal,Proximal Ciliated,Serous,Signaling Alveolar Epithelial Type 2,TREM2+ Dendritic,Vascular Smooth Muscle,Vein
ENSG00000137752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8773373737931252,0.0,0.0,0.0,0.0,0.0,0.0,0.9028429154838834,0.0,0.0,0.0,0.8757528864911625,0.0,0.0,0.0,0.862754972917693,0.0,0.0,0.0,0.0,0.9205131328531674,0.8686875211341041,0.0,0.0,0.0,0.8571428571428571,0.0,0.8748163836342948,0.0,0.0,0.0,0.0,0.0,0.8574832166944232,0.0,0.0
ENSG00000220749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962419833455767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9264702466981751,0.0,0.0,0.962130572114672,0.0,0.0,0.0,0.0,0.9107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164809935859272,0.0,0.0,0.9381936373455184,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057486568178449,0.0,0.0,0.0,0.0,0.0,0.8388306509171214,0.0,0.0,0.0,0.0,0.0,0.8328537068196705,0.846311734191009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862063290817397,0.8675478452018329,0.8939741317714963,0.8983553435121264,0.825353127505098,0.9264778856720243,0.0,0.0,0.8214285714285714,0.0,0.0
ENSG00000174939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000016864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707732147404126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.9783009397132056,0.0,0.0,0.0,0.0,0.0
ENSG00000198851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931509693818433,0.9258400191153798,0.9282617409314428,0.9278049117752484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216424971818924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,0.9884855385337558,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106624,0.8983335303408759,0.8994094473975045,0.0,0.0,0.8944659946220261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9161503527845655,0.0,0.0,0.0,0.0,0.8841584409986224,0.0,0.0,0.875,0.0,0.0,0.0,0.8975746908358165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059362837246486,0.0
ENSG00000213214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9524024267281804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539973916751998,0.9534553385206631,0.0,0.9464285714285714,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186856842466763,0.0,0.0,0.9469883761235646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9124978365642684,0.9327179204140391,0.9107142857142857,0.0,0.9153469524213246,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000009413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,0.0,0.0,0.0,0.9864378273487091,0.0,0.0
ENSG00000149573,0.0,0.0,0.0,0.8845452964305878,0.0,0.0,0.0,0.9416213014296123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765894217150552,0.8896118668573243,0.0,0.0,0.8806337054286685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8902433557169778,0.0,0.0,0.9082909801176616,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905757169638362,0.9821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854322395154408,0.0,0.0,0.0,0.0,0.0,0.8155691644975117,0.0,0.0,0.8614610039762088,0.0,0.0,0.8119828073041779,0.0,0.8035714285714286,0.0,0.0,0.0,0.0,0.0,0.8662709657635007,0.0,0.0,0.0,0.0,0.0,0.8181854699339185,0.8169842490128109,0.8116415590047836,0.0,0.8290740038667407,0.8876008455242429,0.0,0.0,0.8201057400022235,0.0,0.0
ENSG00000170425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9778948958430972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973486850304263,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491685139281409,0.0,0.0,0.9464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9562399642808097,0.9476650240165847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9783151522278786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.9854323065706662,0.0,0.0,0.0,0.0,0.0
ENSG00000176871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204435,0.0,0.0,0.0,0.48421840156827656,0.0,0.0,0.0,0.5200752371123859,0.0,0.0,0.4873035507542746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060835352965763,0.0,0.49516412722212927,0.0,0.4718919055802481,0.5036154282944543,0.48946971872023176,0.0,0.5362152329513005,0.0,0.524511877979551,0.5886421544211251,0.0,0.5245111286640167,0.5543742658836501,0.5547890897308078,0.47610882350376676,0.5547847300767899,0.5193938155259404,0.5081714913249016,0.0,0.0,0.5067402912037713,0.5228955586041723,0.519274862749236,0.0,0.4836647723402296,0.5117853358387947,0.4857185355254582,0.6320165087069783,0.5674125179648399,0.5752539400543485,0.5586022372756686,0.5034380022968564,0.4642857142857143,0.0,0.5664169692567417,0.0,0.0
ENSG00000204305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135506,0.7091216327888625,0.0,0.0,0.0,0.0,0.0,0.0,0.6344829371997288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6885077272142682,0.0,0.0,0.0,0.0,0.6565630925553185,0.0,0.0,0.6617906668356487,0.0,0.0,0.7967083847948483,0.7091623438256127,0.672482043504715,0.6701698750257492,0.6354485132864544,0.6283423560006278,0.6722857089979308,0.6704313254782132,0.6980247550777027,0.0,0.0,0.7567859558122498,0.0,0.0,0.0,0.7762177873935018,0.0,0.6425914232219968,0.6530664925064359,0.6890541261860302,0.0,0.682584428361484,0.0,0.625,0.0,0.6887726900832993,0.0,0.0
ENSG00000136261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9683221674391201,0.0,0.0,0.9680993450539452,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780077572379794,0.9713003060647419,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100353,0.0,0.5796123636620385,0.0,0.48766038566827774,0.0,0.0,0.6317645385861397,0.5903500797493118,0.6664437449404171,0.6075554671032088,0.5646652696388108,0.0,0.0,0.6188939777868134,0.0,0.0,0.0,0.0,0.0,0.0,0.5293510471071515,0.0,0.0,0.5862058156302997,0.0,0.0,0.5355711015207427,0.0,0.0,0.542991401893752,0.0,0.6009393004434449,0.5017108416983059,0.5142400764993259,0.4845856172697885,0.55790164321661,0.5553230600697654,0.0,0.0,0.0,0.5847695980753217,0.5495202115603856,0.0,0.0,0.5076153459293502,0.5461138625230108,0.531013911323888,0.6051918747169631,0.5105537846684456,0.5694745991911206,0.6531989915030343,0.5293912621481078,0.48214285714285715,0.0,0.5190992206335068,0.0,0.0
ENSG00000164307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710613272019795,0.0,0.0,0.0,0.0,0.0,0.8640782705375126,0.8699704898255212,0.0,0.0,0.0,0.0,0.0,0.0,0.9103623958570617,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.872217266687325,0.8586626542466027,0.0,0.8704492886151586,0.0,0.0,0.0,0.8771740006549018,0.0,0.0
ENSG00000172005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8991926163434982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847681454249791,0.9287637546658516,0.8828619484390531,0.885854038809027,0.8850104297910418,0.906932070851326,0.0,0.0,0.0,0.0,0.0
ENSG00000140297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000183011,0.0,0.0,0.0,0.6525675186089107,0.0,0.0,0.0,0.0,0.0,0.0,0.6518675099526133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642499311694077,0.0,0.6840578839182854,0.0,0.0,0.6426476272089141,0.0,0.0,0.6797932333179882,0.0,0.6510410202401025,0.6466411714042936,0.6169202913131032,0.0,0.5985367894172668,0.6427686821137156,0.5950319373181888,0.0,0.6030534229108265,0.0,0.0,0.0,0.6931512611252921,0.6455985116107124,0.0,0.0,0.0,0.5892857142857143,0.618976103407996,0.7081676008445876,0.6383618212171963,0.720666338290487,0.6534969370279994,0.7792350096361977,0.6091241506593568,0.0,0.6026653423905373,0.0,0.0
ENSG00000115446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9050359523722104,0.0,0.0,0.0,0.0,0.0,0.0,0.888016300542014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8779556783182281,0.8984528513891357,0.8738280321870532,0.0,0.9218883365392685,0.8707315410886493,0.8571428571428571,0.0,0.8655751145311764,0.0,0.0
ENSG00000153786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755784059209483,0.0,0.0,0.0,0.0,0.7628496470195907,0.0,0.0,0.7838361295206207,0.0,0.0,0.8034215782369886,0.7653887697628566,0.0,0.8587447788034167,0.7801012588398797,0.7417713786874499,0.0,0.755753796015467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8323669635823795,0.7670568046825272,0.8648452631064824,0.0,0.7787048923117774,0.7567179916160447,0.7321428571428571,0.0,0.7936707713774273,0.0,0.0
ENSG00000162777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.9844364364232335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791395728077207,0.0,0.0,0.9695545754262379,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000095906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176008371370179,0.0,0.0,0.9508800357580185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117749375956399,0.9325847146766526,0.9107142857142857,0.0,0.9250089919992855,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116251,0.023581856063434055,0.09620088658162526,0.0021873999919210163,0.06402024307421275,0.013582341372966766,0.042549105627196174,0.20160044729709625,0.14649677383048193,0.14087492866175516,0.14273113757371902,0.1135692372918129,0.02891618652003152,0.07452985537903649,0.23624352472169058,0.1036294304898807,0.08475146229778018,0.003805898129940033,0.0,0.0030218224440302166,0.05890688193695886,0.02136617579630443,0.1705893161041396,0.1424540142927851,0.13015660111393249,0.13878255124602998,0.044748902320861816,0.052274620958736966,0.10496985273701805,0.19336278523717607,0.013417139649391174,0.0793658537524087,0.09218166981424604,0.03183840534516743,0.15333673038652965,0.03168826550245285,0.1222869296159063,0.15331934286015375,0.0720333701797894,0.07300558473382678,0.06707043413605009,0.0826015951378005,0.10900706797838211,0.11889902076550893,0.012891866266727448,0.024664019899708883,0.2144686600991658,0.016022466123104095,0.13265417409794672,0.02596669111933027,0.05007828772068024,0.1425390946013587,0.02372373321226665,0.0365724042057991,0.0653409766299384,0.020105732338769094,0.07866935751267842,0.037647193031651635
ENSG00000133800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896073000771659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571
ENSG00000198964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141522,0.39546715148857664,0.0,0.0,0.37150000035762787,0.0,0.41867578881127493,0.0,0.4091076595442636,0.0,0.0,0.4377319184797151,0.5093611553311348,0.5243946984410286,0.4160584104912622,0.0,0.475479604942458,0.0,0.5307002578462873,0.5255973945770945,0.0,0.3670190753681319,0.0,0.35171992225306375,0.35720065448965344,0.4651047778981073,0.0,0.36879028592790875,0.0,0.4553498647042683,0.40582175233534407,0.4463513323238918,0.48611294265304295,0.4495307228394917,0.44359210027115686,0.35809252836874556,0.4571327173284122,0.42322201494659695,0.4325859674385616,0.0,0.0,0.3813309871724674,0.44241383991071154,0.5799024722405842,0.0,0.3964406539286886,0.44792231917381287,0.40978946323905674,0.35578100276844843,0.4422840401530266,0.5649174909506526,0.37143157848290037,0.0,0.3392857142857143,0.0,0.39251816804919926,0.0,0.0
ENSG00000172037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
