,B cells,CD16+ NK cells,CD16- NK cells,CD4 T cells,Central venous LSECs,Cholangiocytes,Classical monocytes,DC1,DC2,Fibroblasts,Immune mix,Inflammatory macrophages,Interzonal hepatocytes,MAIT cells,Macrophages,Migratory DCs,NK cells,Neutrophils,Non-classical monocytes,Non-inflammatory macrophages,Pericentral hepatocytes,Periportal LSECs,Periportal hepatocytes,Plasma cells,Portal endothelial cells,Stellate cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC
ENSG00000173762,0.0,0.891124848808561,0.9155484437942505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8665124220507485,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8608752638101578,0.0
ENSG00000019582,0.629701514329229,0.0,0.47568607117448536,0.0,0.0,0.0,0.604199652160917,0.7056285377059665,0.6754979065486363,0.0,0.0,0.6733489994491849,0.0,0.0,0.0,0.6802149287291935,0.47519244253635406,0.0,0.6087158343621663,0.6423206520932061,0.0,0.4913616180419922,0.0,0.5509317815303802,0.4732374144451959,0.0,0.4642857142857143,0.5236855383430209,0.6385473651545388
ENSG00000105369,0.9830146921532494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0
ENSG00000007312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110651,0.0,0.8027616483824593,0.8558930392776217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.7980180127280099,0.0,0.0,0.0,0.0,0.0,0.8235981890133449,0.0,0.8105263922895704,0.0,0.0,0.0,0.0,0.809647628239223,0.0,0.0
ENSG00000112149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843073695898056,0.863114921110017,0.0,0.0,0.8584772561277662,0.0,0.0,0.0,0.9365352477346148,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.9778839690344674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.9119217161621366,0.0,0.0,0.9252303327832904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8961981322084155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674184982265744,0.0
ENSG00000010278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000292348,0.0,0.79604472219944,0.7536263721329826,0.75,0.0,0.0,0.0,0.0,0.0,0.7636469176837376,0.0,0.0,0.0,0.7586481102875301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013502550976617,0.7804342018706458,0.7786820232868195
ENSG00000158825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99159488933427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9443903352533068,0.9560790679284504,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070831,0.0,0.5686603380101067,0.5162777900695801,0.0,0.0,0.0,0.5740430312497276,0.5027491939919335,0.5405802045549665,0.0,0.0,0.5224324677671704,0.0,0.47910049131938387,0.0,0.6315069475344249,0.0,0.0,0.6149204309497561,0.5349781832524708,0.0,0.5175124470676694,0.0,0.4642857142857143,0.466084035379546,0.0,0.5102681198290416,0.47994497631277355,0.47753189504146576
ENSG00000143776,0.0,0.0,0.0,0.0,0.0,0.8671351224184036,0.0,0.0,0.0,0.8620037244898933,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8885759902851922,0.0,0.0,0.0,0.0,0.8921031526156834,0.0,0.0,0.0
ENSG00000197622,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661306462117604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.8985967487096786,0.0,0.0,0.0,0.0,0.0,0.0,0.9273552000522614,0.939536914229393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000039068,0.0,0.0,0.0,0.0,0.0,0.9865684849875314,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170558,0.0,0.0,0.0,0.0,0.0,0.9063837996550969,0.0,0.0,0.0,0.9439479027475629,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085122964211872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065883,0.0,0.0,0.0,0.0,0.0,0.8589220834629876,0.0,0.0,0.0,0.8753498707498822,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911442158477647,0.0,0.0,0.0,0.0,0.869759812951088,0.0,0.0,0.0
ENSG00000058091,0.0,0.0,0.0,0.0,0.0,0.863079160451889,0.0,0.0,0.0,0.9089576793568475,0.0,0.0,0.8598086514643261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9121339235986982,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000155111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393965985093798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.9559122153690883
ENSG00000136861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282889877046857,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9213630855083466,0.0,0.0,0.0,0.0,0.9126816051346915,0.0,0.0,0.0
ENSG00000124762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172216,0.0,0.0,0.0,0.0,0.0,0.0,0.8315658122301102,0.0,0.8121691963502339,0.0,0.0,0.8238799103668758,0.7857142857142857,0.0,0.0,0.0,0.0,0.8917509253535952,0.8326675998313087,0.8223132618835994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000221869,0.0,0.6071428571428571,0.6750106045178005,0.0,0.0,0.0,0.6580564315829959,0.6115148003612246,0.6941616066864559,0.0,0.0,0.7090930321386882,0.0,0.634567107473101,0.0,0.6526744961738586,0.0,0.7635829363550458,0.6752355034862246,0.694082402757236,0.0,0.0,0.0,0.0,0.6087709835597447,0.0,0.0,0.0,0.0
ENSG00000099954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801163098641804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149187,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.8941923465047564,0.0,0.8932272004229682,0.0,0.0,0.0,0.0,0.0,0.9177592716046742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048740,0.0,0.575082636305264,0.5674722790718079,0.4970994400126593,0.0,0.0,0.47062685021332334,0.4642857142857143,0.5077016779354641,0.0,0.0,0.49285684313092915,0.0,0.5085238622767585,0.7245691801820483,0.514622443488666,0.7342934395585742,0.0,0.5001365116664341,0.47117936611175537,0.0,0.0,0.0,0.0,0.0,0.0,0.5499611220189503,0.4990270159074238,0.4901251175573894
ENSG00000154240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777298739978245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.9708419101578849,0.0,0.0,0.0,0.0,0.942873626947403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755415043660572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9848245616470065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.8878027009112495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846762733800071,0.0,0.8713296502828598,0.0,0.0,0.8664441279002598,0.0,0.0,0.0
ENSG00000116785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9762090189116341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715239703655243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172757,0.37617179112774984,0.4462885877915791,0.4276468221630369,0.39582738280296326,0.0,0.0,0.4333424823624747,0.4901546005691801,0.4743714545454298,0.0,0.0,0.4185086616447994,0.0,0.41271910284246716,0.0,0.44828094116279055,0.38585283500807627,0.0,0.47779868117400576,0.37949844556195395,0.0,0.37808619865349363,0.0,0.35995530230658396,0.35714285714285715,0.0,0.4216894209384918,0.425607619541032,0.4411430763346808
ENSG00000003402,0.0,0.5362807448421206,0.557546181338174,0.0,0.5686183124780655,0.5567546295268195,0.0,0.4420791800533022,0.44280823852334705,0.0,0.0,0.0,0.4333560253892626,0.0,0.5265191516705922,0.6150538474321365,0.6688471968684878,0.0,0.0,0.42857142857142855,0.4579271993466786,0.4985947481223515,0.0,0.4771439496959959,0.6210292769329888,0.4723581543990544,0.4709154261010034,0.0,0.0
ENSG00000126759,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.862709545663425,0.0,0.0,0.0,0.0,0.0,0.0,0.8717032372951508,0.0,0.0,0.8792864595140729,0.9178141419376645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799598285130092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106153,0.43411269571099964,0.4643537018980299,0.46815179927008493,0.4381724702460425,0.0,0.0,0.47013221042496817,0.4483011769396918,0.4727534289870943,0.0,0.0,0.4528621520314898,0.0,0.4417852482625416,0.0,0.4405422295842852,0.0,0.0,0.4894435299294336,0.44076744999204365,0.0,0.42857142857142855,0.0,0.4697418808937073,0.0,0.0,0.45115831068583895,0.45388659621988026,0.5401506487812314
ENSG00000106554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173575,0.0,0.0,0.0,0.0,0.0,0.9070002500499997,0.0,0.0,0.0,0.9094890845673425,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163949553455625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177200,0.0,0.0,0.0,0.0,0.8313825534922736,0.822592848113605,0.0,0.0,0.0,0.8473520747252873,0.0,0.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542816340923309,0.0,0.0,0.0,0.0,0.8611222590718951,0.0,0.0,0.0
ENSG00000016391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000110721,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753502756357193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.9724061063357762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187446,0.0,0.0,0.0,0.0,0.0,0.9455973548548562,0.0,0.0,0.0,0.0,0.0,0.0,0.9368232573781695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703471635069165,0.8732230684586934,0.0,0.0,0.8623485714197159,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765649901969093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154080,0.0,0.0,0.0,0.0,0.0,0.9873687624931335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000185043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.9770439543894359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099622,0.4454910031386784,0.4553073751074927,0.47886040593896595,0.44080620791230885,0.0,0.32186494767665863,0.32518526698861805,0.34911718538829256,0.3651304990053177,0.0,0.0,0.3828605221850531,0.2857142857142857,0.4384682221072061,0.0,0.5644741079636982,0.0,0.0,0.40644681240831104,0.34756405864443096,0.30546849966049194,0.34843604479517254,0.0,0.43074739617960794,0.33035385821546825,0.0,0.4323390317814691,0.42756495092596325,0.454000507082258
ENSG00000217555,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.9133952281304768,0.9135644286870956,0.0,0.0,0.8990629102502551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000247572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074054,0.0,0.0,0.0,0.0,0.8901264582361493,0.0,0.0,0.0,0.0,0.9028472432068416,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8873145580291748,0.0,0.0,0.0,0.0,0.868012323975563,0.0,0.0,0.0
ENSG00000163539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653085023164749,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0
ENSG00000163347,0.0,0.0,0.0,0.0,0.0,0.9668569437095097,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302972874471119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766708676304136,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000038532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110852,0.0,0.8776164310319083,0.8952351340225765,0.0,0.0,0.0,0.0,0.8580412481512342,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8644112263407026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000166523,0.0,0.0,0.0,0.0,0.0,0.0,0.978588444846017,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182566,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172243,0.0,0.0,0.0,0.0,0.0,0.0,0.8504656063658851,0.8400683573314122,0.8214285714285714,0.0,0.0,0.843810185790062,0.0,0.0,0.0,0.0,0.0,0.0,0.8521599301270076,0.8232663593121937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169583,0.0,0.930664354137012,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426801438842501
ENSG00000169504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798072108200618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0
ENSG00000113282,0.0,0.0,0.0,0.0,0.0,0.9621181679623467,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9404121509620121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821327009371349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165959,0.0,0.0,0.0,0.0,0.0,0.9389543724911553,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9560151994228363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.9710827554975238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
