,B cells,CD16+ NK cells,CD16- NK cells,CD4 T cells,Central venous LSECs,Cholangiocytes,Classical monocytes,DC1,DC2,Fibroblasts,Immune mix,Inflammatory macrophages,Interzonal hepatocytes,MAIT cells,Macrophages,Migratory DCs,NK cells,Neutrophils,Non-classical monocytes,Non-inflammatory macrophages,Pericentral hepatocytes,Periportal LSECs,Periportal hepatocytes,Plasma cells,Portal endothelial cells,Stellate cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC
AK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50587505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4416445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP12,0.0,0.0,0.0,0.0,1.8030989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.471952,0.0,0.0,0.0,0.0
AKAP13,0.0,1.4720037,1.3000593,0.0,0.91942215,1.7103754,0.0,0.61910534,0.9336144,1.7184503,0.0,0.9110727,0.9598899,0.0,2.3945687,0.6577003,1.9355596,0.0,0.0,0.7803212,1.5663247,0.0,0.0,0.0,0.0,1.5627993,1.3422523,0.0,1.0992794
AKAP7,0.0,0.0,0.0,0.0,0.0,1.1822453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP9,0.0,0.0,0.0,0.0,0.0,1.723577,0.0,0.0,0.0,0.0,0.0,0.0,1.0728899,0.0,1.2168176,0.0,0.0,0.0,0.0,0.0,1.3757012,0.0,0.0,0.54023075,0.0,0.68480295,0.0,0.0,0.9865948
AKNA,0.0,1.3106434,1.0610719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9889174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57640886,0.49354833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63890994,0.0,0.0,0.0,0.6086938,0.0,0.0,0.0,0.0,0.0
AKR1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58748484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51766413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35045862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63377976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75480896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8554565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55061686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8164448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79646754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR7A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5290978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5432418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,0.0,0.0,0.0,0.0,3.1944718,3.8981104,0.0,0.0,0.0,3.367445,4.342648,0.0,4.9975677,0.0,3.2552166,0.0,2.612421,0.0,0.0,1.0962845,4.173767,2.5194232,4.860423,0.0,2.7322755,3.6950223,0.0,0.0,0.0
ALCAM,0.0,0.0,0.0,0.0,0.0,1.555872,0.0,0.0,0.0,0.0,0.0,0.0,0.8526027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0195596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1A1,0.0,0.0,0.0,0.0,0.0,0.54459107,0.0,0.0,0.0,0.0,0.0,0.0,0.7445345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3158764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6468172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9495791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0841699,0.0,1.419557,0.0,0.0,0.0,0.0,0.0,0.0
ALDH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5553055,0.9564725,0.0,0.0,0.872325,0.9836767,0.0,0.0,1.6888137,0.0,0.0,0.0,1.1343131,0.9202843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH3A2,0.0,0.0,0.0,0.0,0.0,0.8229754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH6A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH7A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4759557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH8A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77881914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88072383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDOA,0.0,1.3160095,1.3298513,1.4074361,0.0,0.0,1.921706,1.3405509,1.6898954,0.0,0.0,1.5962102,0.0,1.3055229,0.0,1.0723045,0.0,0.0,2.1394596,1.338556,0.0,0.0,0.0,1.2116024,0.0,0.0,1.2661368,1.4227744,1.3208215
ALDOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7337906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2820902,0.0,2.5137157,0.0,0.0,1.069484,0.0,0.0,0.0
ALG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36856073,0.0,0.0,0.0,0.0,0.0
ALKBH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593879,0.77290344,0.0,0.0,0.6885047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5657561,0.0,0.0,0.0,0.0,0.0
ALOX5AP,0.0,1.1404297,1.8891939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5399476,0.0,0.0,0.0,2.5043788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5569332,2.4922905
AMBP,0.0,0.0,0.0,0.0,0.0,1.7246255,0.0,0.0,0.0,0.0,2.302675,0.0,2.6053252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4630764,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0
AMBRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51385725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMDHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46791875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAML,0.0,0.0,0.0,0.0,0.0,0.0,1.1106899,0.5792457,1.6984165,0.0,0.0,1.1417708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4079024
ANAPC11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6397979,0.7120706,0.0,0.0,0.6345699,0.0,0.0,0.0,0.6647914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82392514,0.0,0.0,0.0,0.0,0.8462326
ANAPC16,1.1382626,0.0,1.1802846,0.0,0.0,0.7221589,0.0,0.5653598,0.7097777,0.0,0.0,0.6569687,0.5790425,0.96516603,0.0,0.7049509,0.0,0.0,0.0,0.0,0.6003412,0.0,0.0,0.96425474,0.0,0.0,0.0,0.96773905,1.1348141
ANGPTL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7034027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3847536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGPTL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30802685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANK3,0.0,0.0,0.0,0.0,0.0,1.2001828,0.0,0.0,0.0,3.3431263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5367126,0.0,0.0,0.0
ANKH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20167726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46946818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD10,0.0,0.0,0.0,0.0,0.0,0.6447282,0.0,0.0,0.0,0.0,0.0,0.0,0.1895082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68808585,0.0,0.0,0.0,0.0,0.5470648,0.0,0.0,0.0
ANKRD11,0.0,0.0,0.0,0.0,0.61890733,1.1447009,0.0,0.0,0.0,1.3328311,0.0,0.0,0.888355,0.0,1.2201732,0.0,0.0,0.0,0.0,0.0,1.2828751,0.0,0.0,0.0,0.0,1.1038394,0.0,0.0,0.9812461
ANKRD12,0.0,0.0,0.0,1.0712471,1.4930514,1.3444496,0.0,0.8199595,0.7097549,0.5967957,0.0,0.0,0.9131225,1.1749985,1.5813984,0.9592722,1.6127654,0.0,0.0,0.0,1.2529671,0.759589,0.0,0.66782176,0.6559861,1.0809301,0.0,0.0,1.0871452
ANKRD17,0.0,0.0,0.0,0.0,0.0,1.1815358,0.0,0.0,0.0,0.96409225,0.0,0.0,1.0642016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5406677,0.0,0.0,0.0,0.0,1.2804621,0.0,0.0,0.0
ANKRD28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKS1A,0.0,0.0,0.0,0.0,2.1267238,0.0,0.0,0.0,0.0,3.397665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2908792,0.0,0.0,0.0
ANO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6306807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81684095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4600441,0.0,0.0,0.0
ANO6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32942718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANP32A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57675064,0.67591643,0.0,0.0,0.0,0.0,0.0,0.0,0.47942787,0.0,2.6973825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANP32B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849784,0.9644122,0.0,0.0,0.8919934,0.0,0.0,0.0,0.7912342,0.0,0.0,0.9409833,0.0,0.0,0.0,0.0,0.8298397,0.0,0.0,0.0,0.0,0.94260603
ANPEP,0.0,0.0,0.0,0.0,0.0,1.1118522,0.0,0.0,0.0,0.0,0.0,0.0,0.6133194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44520697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTXR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80804986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANXA1,0.0,1.654434,0.0,1.5883365,0.0,0.0,1.7465613,0.0,1.7343404,0.0,0.0,1.5261345,0.0,1.5220618,0.0,0.0,0.0,0.0,1.3228385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8315952,1.2165669,0.0
ANXA11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6963129,0.5905205,0.0,0.0,0.0,0.0,0.0,0.0,0.4378215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8959637
ANXA2,0.0,0.0,0.0,0.0,0.0,1.0119231,1.6123241,1.4755071,1.6609896,0.0,0.0,1.231911,0.0,0.0,0.0,1.3579618,0.0,0.0,1.7080593,0.0,0.0,1.7194668,0.0,0.4070934,0.8351424,0.0,0.0,0.0,0.0
ANXA4,0.0,0.0,0.0,0.0,0.0,3.2849236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41063955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANXA5,0.0,0.0,0.0,0.0,0.0,0.0,1.4033718,1.0601461,1.4362743,0.0,0.0,1.4357554,0.0,0.0,0.0,0.84107393,0.0,0.0,1.5545036,1.6383746,0.0,0.451052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANXA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7334512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5736931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANXA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2534788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOAH,0.0,0.0,1.1272798,0.0,0.0,0.0,0.0,0.0,0.68524253,0.0,0.0,0.751302,0.0,0.0,1.7018905,0.0,1.3320367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.897569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784711,0.0,0.0,0.0
AOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.812691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3146834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP1S2,0.0,0.0,0.0,0.0,0.0,0.0,1.7763033,1.0263019,1.503573,0.0,0.0,1.2466364,0.0,0.0,0.0,0.5632578,0.0,0.0,1.5330753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0266843
AP2M1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6693286,0.8561958,0.0,0.0,0.7609535,0.0,0.0,0.0,0.72015584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP2S1,0.0,0.0,0.0,0.0,0.0,0.0,1.5106838,1.3795453,1.4511814,0.0,0.0,1.3194139,0.0,0.0,0.0,1.0960853,0.0,0.0,1.4108831,1.4779084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0328188
AP3B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5608346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP3S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47370476,0.0,0.0,0.0,0.0,0.7265983
APBB1IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575369,0.0,1.0065551,0.0,0.0,0.0,0.0,0.0,0.38000807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7265431
APBB2,0.0,0.0,0.0,0.0,1.9319832,0.90700245,0.0,0.0,0.0,2.1209989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3938415,0.0,0.0,0.0,0.0,2.1566732,0.0,0.0,0.0
APCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.410473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88483155,0.0,0.5544684,0.0,0.0,0.0,0.0,0.0,0.0
APH1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLP2,0.0,0.0,0.0,0.0,0.0,0.7037525,1.1785685,0.0,0.0,0.0,0.0,0.6718961,0.64391184,0.0,0.0,0.0,0.0,0.0,0.0,1.0777237,0.6977792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APMAP,0.0,0.0,1.2377887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82789385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69828653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOA1,0.0,0.0,0.0,0.0,1.3027846,1.0239323,0.0,0.0,0.0,1.7783448,3.360945,0.0,3.6058698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1209972,0.98354566,3.7469296,0.0,1.4272515,1.9779544,0.0,0.0,0.0
APOA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.236711,0.0,2.334773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3439049,0.68485165,2.9402802,0.0,1.0782471,0.0,0.0,0.0,0.0
APOA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9490844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85932374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0324123,3.0904222,0.0,2.3500457,0.0,0.0,0.68638206,0.0,0.0,0.0,1.6004587,1.6091099,0.0,3.055702,0.0,0.0,0.0,0.0,0.0,0.0
APOC3,0.0,0.0,0.0,0.0,1.4218193,1.1166663,0.0,0.0,0.0,1.7107286,3.910016,0.0,3.2607708,0.0,1.012804,0.0,0.0,0.0,0.0,0.0,2.1817315,1.489583,3.7174826,0.0,1.6920607,1.9087496,0.0,0.0,0.0
APOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2085629,2.5038629,0.0,2.576407,0.0,0.0,0.0,0.0,0.0,0.0,3.4142785,1.3255726,0.0,2.2771552,0.0,0.0,0.40935254,0.0,0.0,0.0
APOH,0.0,0.0,0.0,0.0,0.0,0.76890725,0.0,0.0,0.0,0.0,0.0,0.0,2.3262203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7327998,0.0,2.0596297,0.0,0.0,0.0,0.0,0.0,0.0
APOL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APP,0.0,0.0,0.0,0.0,2.1412804,1.5865444,0.0,0.0,0.0,1.5133026,0.0,0.0,0.4919281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361143,1.7046459,0.0,0.0,2.0586352,1.0667263,0.0,0.0,1.6318907
APPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89327395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APRT,0.0,1.2400527,1.4276929,1.4473971,0.0,0.0,1.3300899,1.2426488,1.2850618,0.0,0.0,1.1449375,0.0,1.4123495,0.0,1.1948973,0.0,0.0,1.1350648,0.58050287,0.0,0.0,0.0,0.8465752,0.0,0.0,1.285677,1.2088481,1.450639
AQP1,0.0,0.0,0.0,0.0,0.0,0.65522885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6906164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63816905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1242057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1903398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5852438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069942,0.91545165,0.0,0.0,0.91441983,0.0,0.0,0.0,0.6752267,0.0,0.0,1.0154349,0.0,0.0,0.0,0.0,1.0329646,0.0,0.0,0.0,0.0,1.2390066
ARF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8618883,0.0,0.0,0.0,0.0,0.0
ARF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5575613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9135028,0.7902836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6346262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7646213,0.0,0.79641736,0.0,0.0,0.0,0.0,0.0,0.0
ARGLU1,0.0,1.1124,1.0524995,0.0,1.3526845,0.0,0.0,0.6827642,0.58850026,0.7290757,0.0,0.0,0.14569563,0.0,0.0,0.86026824,0.0,0.0,0.0,0.0,0.34259433,1.1461073,0.0,0.0,0.7925266,0.0,0.0,0.0,1.0424687
ARHGAP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9112008,0.0,0.0,0.0,0.0,0.0,0.70223594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3374248,0.0,0.0,0.0
ARHGAP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3131752,0.0,0.0,0.0,0.0,0.64527583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4461547,0.0,0.0,0.0
ARHGAP22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7003107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP24,0.0,0.0,0.0,0.0,0.0,0.8021768,0.0,0.0,0.0,2.2858157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409079,0.0,0.0,0.0
ARHGAP26,0.0,0.0,0.0,0.0,1.1581764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1231499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP29,0.0,0.0,0.0,0.0,1.078871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13498253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8796861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7152578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
