,DC1,DC2,Differentiated_KC,F1,F2,F3,ILC1_3,ILC1_NK,ILC2,Inf_mac,LC,LE1,LE2,Macro_1,Macro_2,Mast_cell,Melanocyte,MigDC,Mono_mac,NK,Pericyte_1,Pericyte_2,Plasma,Schwann_1,Schwann_2,Tc,Th,Treg,Undifferentiated_KC,VE1,VE2,VE3,migLC,moDC
ENSG00000169429,0.9324062,2.1570268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6396277,0.0,0.0,0.0,2.2274547,2.746594,0.0,0.0,0.20003475,3.8296626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5961437,2.9670815
ENSG00000163739,0.0,0.0,0.0,0.0,0.0,0.42241058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9465766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.485323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163734,0.0,0.0,0.0,0.0,0.87137693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1034849,0.7249507,0.0,0.0,0.0,2.846936,0.0,0.0,0.0,0.0,0.0,1.6649451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081041,0.0,0.0,0.0,0.0,1.0196681,0.0,0.0,0.0,0.0,0.0,0.0,1.1707577,0.0,1.3967637,1.3894656,0.0,0.0,0.0,2.6866078,0.0,0.0,0.0,0.0,0.0,2.3614733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27889276
ENSG00000124882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6571203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109321,0.0,0.0,0.0,0.0,0.0,0.0,2.7878053,2.0069842,1.0800302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168147,0.0,0.0,0.0,0.0,0.0
ENSG00000138758,0.0,0.0,0.0,0.49746594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6574044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54986227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145287,0.0,0.0,0.0,0.0,0.0,0.0,0.9051359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4733926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2381703,0.35942575
ENSG00000198189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3581276,0.0,0.0,0.0,0.0,0.0,0.8164873,0.9004204,0.4946555,0.0,0.0
ENSG00000152583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.391492,0.0,1.4835964,0.0,0.0,0.0,0.0,0.0,2.8573785,2.7534897,2.7133245,0.0,0.0
ENSG00000145335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071162,0.0,0.0,0.0,0.7656525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3315483,2.3293154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.040565,0.0,0.0,0.0,0.0,2.285806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070190,0.77623165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053501,0.59431833,0.0,0.0,0.0,0.0,0.0,0.0,1.2969129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1504089,1.1610107
ENSG00000164035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.906372,1.4758778,1.0267984,0.0,0.0
ENSG00000138821,0.0,0.0,0.0,0.63240176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13286373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164111,0.54828656,1.0259423,0.0,1.9600409,1.8156087,2.0959044,0.0,0.0,0.0,1.0532633,1.242626,1.3325436,2.075643,1.9273378,1.5942162,1.4880358,1.9222307,0.63295376,1.6765649,0.0,1.7353182,1.059884,0.0,1.9654356,1.6597712,0.0,0.0,0.0,0.3993738,1.3847578,1.3970199,0.6535824,1.4597515,0.8103931
ENSG00000164056,0.0,0.0,0.0,0.3869093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3507956,1.1218697,0.86375767,0.0,0.0
ENSG00000151012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43640992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91045606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9283402
ENSG00000085871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52092236,0.5058038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2013898,1.6497843,0.62175673,0.0,0.0
ENSG00000109452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61717594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35625184,0.74215716,0.0,0.0,0.0
ENSG00000151617,0.0,0.0,0.0,0.26349023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32662636,0.0
ENSG00000109670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292572,0.0,0.0,0.0,0.0,0.0
ENSG00000137462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52528155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145423,0.0,0.0,0.0,0.8908549,1.3997495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49864665,0.52838033,0.0,0.0,0.0
ENSG00000052802,0.0,0.0,0.35217324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164104,0.0,0.0,0.0,0.36265734,0.0,0.3368136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845046,0.0,0.0,0.0,0.8220454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4267004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71461195,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8741762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46366096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186352,0.3185933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26428053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154153,0.0,0.0,0.0,0.45710057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83428055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89325243
ENSG00000039560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8031864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376814,0.9130579,0.0,0.0,0.0
ENSG00000168685,0.0,0.0,0.0,0.0,0.0,0.0,2.0162241,0.0,2.7946892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692879,1.4876652,0.0,0.0,0.0,0.0,0.0,0.0,1.5380926,2.648022,1.5673375,0.0,0.0,0.0,0.0,0.0,1.4923944
ENSG00000082074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1061283,1.2405106,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153071,0.0,0.0,0.0,0.4131637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52816725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40821925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8094566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250722,0.0,0.0,0.0,0.3897859,1.0504375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9113953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5261518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112972,0.0,0.0,0.5579921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134363,0.0,0.0,0.0,0.465091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7557003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067113,0.0,0.0,0.0,0.32457185,0.26379174,0.0,0.0,0.0,0.0,0.0,0.0,0.81912404,0.9889042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7705545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069020,0.0,0.0,0.33198297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23589252,0.0,0.0,0.0,0.0,0.0
ENSG00000145675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4838424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141122,0.90990454,0.0,0.36263254,0.64310145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000038427,0.0,0.0,0.0,1.2326676,0.98237675,0.8902758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113369,0.0,0.0,0.0,0.6741231,0.0,0.68299997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469848,0.2807642,0.0,0.0,0.0,0.0,0.0,0.78412867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0725361,0.8451721,0.645515,0.0,0.0
ENSG00000173221,0.0,0.0,0.0,0.32694784,0.0,0.0,0.0,0.0,0.0,0.0,0.8293786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916067,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113532,0.46827608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6421544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5689032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378341,0.6361579
ENSG00000145730,0.0,0.0,0.0,0.77790624,0.6003926,0.6435103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43036154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113083,0.0,0.0,0.0,0.22116579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36485332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6457564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158985,0.5271197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29600233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7901194,0.7741283,0.49293846,0.0,0.0,0.0,0.0,0.21368003,0.34760657
ENSG00000131435,0.0,0.0,0.0,0.41342217,0.0,0.62317455,0.0,0.0,0.0,0.0,0.0,0.0,1.5054326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75905555,0.0,0.0,0.0,0.0,0.0,0.0,0.49997577,0.0,0.0,0.0
ENSG00000125347,0.0,0.0,0.0,0.15908171,1.0981774,0.0,0.0,0.0,0.0,0.0,0.0,1.2588911,0.0,0.0,0.0,0.0,0.0,0.46834862,0.0,0.0,0.0,1.0054115,0.0,0.0,1.7471454,0.0,0.0,0.0,0.0,0.0,0.0,1.2223556,0.0,0.45053667
ENSG00000145824,0.0,0.0,0.92626095,1.092516,1.9148223,0.8445366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5354407,0.0,0.0,0.0,0.0,0.0
ENSG00000120708,0.25325584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8859186,0.0,0.0,0.0,0.0,1.2531962,0.0,0.0,0.0,0.0,1.0259411,0.0,0.0,0.0,0.0,0.55382323,0.0,0.0,0.0,0.0,0.0
ENSG00000249751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3621705,0.7239789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75619274,1.1400528,0.89543736,0.0,0.0
ENSG00000184584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76154375,1.0892514,0.8286317,0.0,0.0
ENSG00000170458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517174,0.0,0.0,0.0,0.0,1.7658672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113580,0.0,0.0,0.0,0.0,0.0,0.0,0.49926284,0.0,1.0161955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67579967,0.0,0.0,0.0,0.31163,0.8732662,1.5370673,0.71690494,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169252,0.0,0.0,0.24145865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27478182,0.0,0.0,0.0,0.0,0.0
ENSG00000182578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55446947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113721,0.0,0.0,0.0,0.33176532,0.0,0.2640318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1289319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019582,4.370542,4.0272636,0.0,0.0,0.0,0.43975574,0.6722802,1.2827958,0.0,3.2625005,4.568158,0.0,0.0,3.3142996,2.9289608,0.0,0.0,5.1989985,3.8284698,1.3050082,0.0,0.0,1.5813926,0.0,0.0,1.1245066,0.7559133,2.1324394,0.0,2.2497535,2.7694473,3.0407157,5.2594466,5.0774446
ENSG00000256235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35962075,0.0,1.1031084,0.0,0.0,0.0,0.45604324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46702963
ENSG00000211445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90990454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37298998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97068626,1.2282698
ENSG00000113140,0.0,0.0,0.0,1.2583863,1.6149311,0.47667268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2630323,0.0,0.0,0.0,1.104113,1.9257234,0.0,0.634918,0.0,0.0,0.0,0.0,0.0,1.8336788,2.0997765,0.97002184,0.0,0.0
ENSG00000135074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41542166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45322868
ENSG00000164611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593827,0.0
ENSG00000184347,0.0,0.0,0.0,0.36913294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45383355,0.0,0.0,0.0
ENSG00000120129,0.30432695,1.0369905,1.0166385,0.44170696,1.498733,0.32976803,0.0,0.0,0.0,0.0,0.85629,0.0,0.5142809,1.0178735,1.1271358,0.0,0.0,1.0815356,0.9597087,0.0,0.0,0.0,0.0,0.0,1.3816476,0.0,0.0,0.0,0.2769068,0.42750457,0.46085888,0.9631513,0.59081984,0.9078014
ENSG00000164466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54428416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161011,0.5621507,0.49786755,0.91685057,1.8530871,1.3539665,1.5162073,0.76530826,0.7992097,0.0,1.0007215,0.0,1.3315483,2.1307147,1.1018554,1.6670415,1.1592929,1.7935622,1.1342067,1.0575906,0.0,2.0335069,0.0,0.7374751,1.721114,2.301099,0.0,0.7534634,0.98437876,0.7397462,2.1461782,1.7945797,0.7804066,1.56117,1.3943527
ENSG00000113269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8172107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131459,0.0,0.0,0.0,0.0,0.0,0.331786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
