,Arterial endothelial cells,BEST4+ enterocytes,Capillary endothelial cells,Colonocytes,Cycling B cells,Cycling/Secretory TA,DC1,DC2,Enterocytes,Enteroendocrine cells,Follicular B cells,Follicular helper T cells,Germinal center B cells,Glia,Goblet cells,ILC,Immature goblet cells,Intestinal macrophages,Lymphatic endothelial cells,Macrophages,Mast cells,Memory B cells,Monocytes,Myofibroblasts,NK cells,Naive B cells,Paneth,Pericytes,Plasma cells,Regulatory T cells,Stem cells,Stromal 1,Stromal 2,Stromal 3,TA,Tcm/Naive helper T cells,Tem/Effector helper T cells,Tem/Trm cytotoxic T cells,Trm cytotoxic T cells,Tuft cells,Type 1 helper T cells,Type 17 helper T cells,Venous endothelial cells,gamma-delta T cells
ENSG00000111639,0.0,0.0,0.0,0.0,1.8107594,1.2145922,0.0,0.0,0.0,0.68941814,0.0,0.0,0.64151776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172590,0.0,0.0,0.0,0.0,0.9373778,0.7889377,0.0,0.0,0.0,0.5660004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68480295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183617,0.0,0.0,0.0,0.0,0.0,0.8427901,0.0,0.0,0.0,0.50949585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39620134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162910,0.0,0.0,0.0,0.0,0.53863955,0.6325777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143436,0.0,0.0,0.0,0.0,0.35473564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120333,0.0,0.0,0.0,0.0,0.388133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116898,0.0,0.0,0.0,0.0,0.51034606,0.64177334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20723486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182180,0.0,0.0,0.0,0.0,0.68102163,0.7452607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38369995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096080,0.0,0.0,0.0,0.0,0.0,0.4531727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163319,0.0,0.0,0.0,0.0,0.71488434,0.5434687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23745464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000266472,0.0,0.0,0.0,0.0,1.2554481,0.63986135,0.0,0.0,0.0,0.5186942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7007325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131368,0.0,0.0,0.0,0.0,0.0,0.8104097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47392163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125901,0.0,0.0,0.0,0.0,0.0,0.7223768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090263,0.0,0.0,0.0,0.0,0.59655935,0.755736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074071,0.0,0.0,0.0,0.0,0.79474974,1.1078978,0.0,0.0,0.0,0.59455025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7281046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000061794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54844904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144029,0.0,0.0,0.0,0.0,0.0,0.41463745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32991794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243927,0.0,0.0,0.0,0.0,0.9195128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39900446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125445,0.0,0.0,0.0,0.0,0.0,0.8633868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35569197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156738,0.0,0.0,0.0,0.0,1.728029,0.0,0.0,0.0,0.0,0.0,1.7915511,0.0,2.6784418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.031778,0.0,0.0,0.0,2.0765305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071203,0.0,0.0,0.0,1.543947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0926542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3249636,0.0,2.297829,0.0,0.0,1.8948147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0498078,0.0,1.603544,0.0,0.0,1.1153429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592865,1.9492433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49542162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147065,0.0,0.0,0.91081625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7694043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345289
ENSG00000148450,0.0,0.0,0.0,0.0,0.0,0.5182681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198899,3.8569984,5.171921,3.181423,4.696439,2.907587,4.2456064,2.5813854,3.1717186,5.4549055,4.3302402,3.2625408,3.0727658,2.9699593,3.1334877,5.0568023,3.2036421,4.3431134,4.4270577,3.856432,3.5518897,3.1934066,3.1974936,3.4059353,3.4922504,3.220578,3.4217942,5.27911,4.3479877,2.3215482,2.8043237,5.05775,2.7663414,3.1334877,3.827524,4.9656734,3.0506382,2.4286842,3.154269,3.0788112,4.8834543,3.2064795,3.1614113,3.9459343,3.9860568
ENSG00000228253,2.9931471,3.9494147,0.0,0.0,0.0,0.0,0.0,0.0,3.5645337,0.6959842,0.0,0.0,0.0,0.0,1.2892863,0.0,0.0,1.1775571,3.204398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.581901,3.4558256,0.0,0.0,1.6115746,0.0,0.0,3.121234,0.0,0.0,0.0,0.0,0.0,0.89708054,0.0,0.0,2.7322755,2.844157
ENSG00000198804,4.5767965,6.3632894,4.4338017,6.2262096,3.977164,5.672511,4.208181,4.5224743,6.703964,5.196281,4.2720914,3.8768904,4.1452675,4.3538256,6.107099,4.143279,5.7602425,5.3005214,4.4713564,4.6534853,4.212672,3.9569125,4.653714,4.5622582,4.7137117,4.249576,6.8397408,5.2997584,3.3814912,4.1609325,5.898979,4.3631544,4.7408266,4.4599285,6.0215855,3.956653,4.358937,4.550933,4.485271,5.999527,4.0699487,4.175113,4.9117336,4.948479
ENSG00000198712,4.7085395,6.1576695,4.0250177,5.947299,3.6011415,5.4477553,3.394663,3.8532176,6.46593,4.951166,3.818293,3.3387241,3.8405292,3.902855,5.8091683,3.5939465,5.4192295,5.026287,4.709902,4.16862,3.798843,3.6920595,4.210369,4.0790834,4.0707974,3.886918,6.564462,5.0768642,3.0920858,3.4194357,5.91678,3.411458,3.752401,4.5309844,5.8615685,3.5595994,3.5382574,3.772598,3.7895265,5.513453,3.4582002,3.5701365,4.7430177,4.6561384
ENSG00000198938,4.177112,5.8636365,3.9572823,5.765588,4.1107845,5.2752504,3.5123672,3.849952,6.182854,4.9996657,4.2443085,3.212107,4.033724,3.8643956,5.6808815,3.746502,5.653656,4.9874606,4.169411,4.186845,3.331,3.588633,4.0508556,4.3515887,4.0907187,3.6842716,6.1936097,4.892559,2.7980165,3.5098262,5.8152356,3.8406265,4.2387,4.279915,5.7352552,3.9164455,3.7219012,3.8310902,3.9788723,5.540177,3.4515703,3.5350387,4.4155054,4.30798
ENSG00000198727,4.0799,5.3026204,3.9122648,4.897602,3.1481948,4.8009696,2.9215624,3.2143748,5.6349697,4.1343794,3.623208,2.9090047,3.2467482,3.9559348,5.0559754,3.3251677,4.9568405,4.3096604,4.288811,3.4679828,3.2026176,3.2333615,3.4219637,4.0365887,3.6683235,3.2982152,5.8927555,4.7846546,2.8094401,3.2204132,5.228227,3.4814744,3.9283717,4.22745,5.0393796,3.4462852,3.5376282,3.6210196,3.6626656,5.0400214,3.1639683,3.1906276,4.37997,4.1799874
ENSG00000198888,3.290992,4.594625,3.028553,4.5699058,2.738289,4.7002416,2.3432071,2.9012516,4.8468795,3.7182176,3.0787454,2.3972895,2.5870152,3.236711,4.716933,2.830582,4.794351,3.8400817,3.2556958,3.2118807,2.4501786,2.8332133,3.1782362,3.4156055,3.0322251,2.7156434,5.032154,3.8054104,2.3899286,2.7302628,4.5400925,2.9969802,3.1272101,3.2803395,4.393293,2.866454,2.889145,3.0252986,2.9799697,4.175263,2.7565634,2.7641335,3.5095265,3.160658
ENSG00000198763,3.020092,4.3601995,3.1433601,4.307048,2.499431,4.1081405,2.3077831,2.886299,4.4192357,3.25485,3.2802854,2.9201388,2.2693412,3.3542562,4.4708204,3.4362977,4.4145813,3.8131158,3.0214174,3.1445782,2.9943228,3.2513623,3.017716,3.1384883,3.2527037,3.251663,4.89363,3.506874,2.7050052,3.0378802,4.3076982,2.801076,3.0854278,3.1970828,4.347269,3.1753745,3.001737,3.371069,3.204398,3.752837,3.6229758,3.3823335,3.2633195,3.2022657
ENSG00000198840,3.7007034,5.0477085,1.8315015,2.9783745,2.921325,2.0532873,0.94184166,2.7055523,5.5614247,4.2509484,3.4333043,3.21072,2.844241,0.0,4.954425,3.382677,2.37902,4.4008965,3.8655386,2.7202682,2.818778,3.4975753,2.8657916,2.8123772,2.662588,3.5479224,5.3337803,4.284278,2.5134068,2.3129463,5.210302,0.0,0.0,3.7964728,4.3199162,3.277039,0.0,2.63994,2.2944136,4.7062254,3.4587467,3.238533,3.969848,3.5640798
ENSG00000198886,3.4715016,4.915326,3.6024432,5.0082283,3.305826,4.992113,3.0492613,3.5219305,5.081891,4.025404,3.713572,2.8779912,3.1432886,3.8528132,5.0019674,3.21926,4.9586678,4.3038473,3.2211056,3.716923,3.7294765,3.3646898,3.6501265,3.699486,3.6686027,3.52628,5.168103,3.9789383,2.882406,3.186747,4.998206,3.3413935,3.6609762,3.450708,5.181401,3.341021,3.391999,3.570724,3.548969,4.6871457,3.345412,3.373527,3.6725538,3.5803885
ENSG00000212907,4.0474052,4.7464314,0.0,1.5100697,0.0,0.6710769,0.0,0.0,4.46276,1.7416271,0.0,1.6199198,0.0,0.0,2.783199,0.0,0.0,2.9846382,4.3210034,0.0,0.0,1.3954968,0.0,0.0,0.0,1.9632955,5.716343,4.5470343,0.47141796,0.0,3.449697,0.0,0.0,4.040696,2.6231859,0.0,0.0,0.0,0.0,2.5521226,1.0722574,0.0,4.02192,3.844864
ENSG00000198786,3.2333503,3.7938476,2.3445544,3.1844196,1.0039012,2.463855,1.0158279,1.8204079,4.0129194,2.5940933,0.0,1.7674567,1.6285896,2.0259457,3.360274,1.6898952,2.5911355,3.0602772,3.5164435,1.761176,1.694233,1.8525952,1.8464265,2.1831274,1.6675608,2.0312505,5.133339,3.5439363,1.4421623,1.2303656,3.1274188,1.6633015,1.850784,3.1630042,3.260102,1.3138173,0.0,1.714844,1.4689066,3.2498536,1.9279557,1.886064,3.1914477,2.9680963
ENSG00000198695,1.2659537,1.3946395,0.0,0.0,0.0,0.45059726,0.0,0.0,1.3760644,0.40222493,0.0,0.0,0.0,0.0,0.82967526,0.0,0.0,0.7730284,1.8026757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.132711,1.4476912,0.0,0.0,1.0545976,0.0,0.0,1.1617845,1.1920544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0201745,1.0177852
ENSG00000211459,0.0,0.0,1.3781841,1.4878563,2.0576422,3.706861,0.0,1.7204704,0.0,0.0,1.8624073,0.0,0.0,2.2000742,0.0,0.0,4.152066,0.0,0.0,1.9299668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4239264,4.0420694,0.0,0.0,0.0,0.0,0.0,1.506298,0.0,0.0,0.0,0.0,0.0
ENSG00000210082,0.0,0.0,3.2293615,2.912701,3.358087,4.7191186,2.492087,2.9383237,0.0,0.0,3.4320538,0.0,2.6267488,3.6301827,0.0,0.0,5.1214056,0.0,0.0,3.0319903,0.0,0.0,2.189135,2.8545496,2.4256234,0.0,0.0,0.0,0.0,0.0,0.0,4.6187763,5.1821003,0.0,0.0,2.9147606,2.8855715,2.0670288,3.0076618,0.0,0.0,0.0,0.0,0.0
ENSG00000169715,0.0,2.2499185,0.0,1.4057782,0.0,1.6995721,0.0,0.0,2.3079576,0.0,0.0,0.0,0.0,0.0,0.9107171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.070654,1.883147,0.0,0.0,1.6052113,0.0,0.0,1.1349573,0.66238296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198417,0.0,0.6227477,0.0,0.0,0.0,0.5782077,0.0,0.0,1.1093941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6353202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125144,0.0,2.8340418,0.0,1.3797884,0.0,2.1630576,0.0,0.0,2.8204174,0.0,0.0,0.0,0.0,0.0,0.52707046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7768178,0.0,0.0,0.0,1.9224916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205358,0.0,1.0702388,0.0,0.0,0.0,0.0,0.0,0.0,1.4663371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205364,0.0,0.916711,0.0,0.0,0.0,0.43848568,0.0,0.0,0.9539879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9756328,0.0,0.0,0.3144816,0.0,0.0,1.0927799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187193,0.0,1.4093032,0.0,0.0,0.0,0.8509718,0.0,0.0,1.7339699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9269524,2.084097,0.0,0.0,1.0456413,0.0,0.0,1.9480045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125148,2.0023108,2.6387324,0.0,1.5108901,0.0,1.6834904,0.0,0.0,2.6798866,0.0,0.0,0.0,0.0,2.5456004,0.7084927,0.0,0.0,1.0109093,1.9003571,0.0,0.0,0.0,0.46476433,0.0,0.0,0.0,2.1765175,3.2437878,0.0,0.0,1.212273,0.0,0.0,2.969433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3269281,0.0
ENSG00000137409,0.0,0.0,0.0,0.0,0.0,0.6329088,0.0,0.0,0.0,0.6239315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44330597,0.0,0.0,0.78965926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147649,0.0,0.4036732,0.0,0.0,0.98082924,0.6120276,0.54629886,1.0245043,0.7420762,0.64455616,0.0,0.0,0.67161494,0.0,0.0,0.0,0.0,0.99179333,1.0585455,0.0,0.0,0.0,0.66773105,0.0,0.0,0.0,0.0,0.0,0.6757385,0.0,0.8329317,0.0,0.0,0.7954159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80892164
ENSG00000143033,0.0,0.0,0.0,0.0,0.7026302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065911,0.0,0.0,0.0,0.0,0.48802102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31643826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7348024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129422,1.6766901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1720674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916344,0.0
ENSG00000173171,0.0,0.0,0.0,0.0,0.0,0.3964241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185499,0.0,0.0,0.0,0.0,0.0,0.39842457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94586945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205277,0.0,1.0031352,0.0,1.0480288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173702,0.0,1.3224345,0.0,0.94055486,0.0,0.0,0.0,0.0,1.2913481,0.0,0.0,0.0,0.0,0.0,0.61490095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40385494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96496487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169894,0.0,0.5137763,0.0,0.0,0.0,0.0,0.0,0.0,1.0762347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013364,0.0,0.95446235,0.0,1.1870104,0.0,0.8644984,0.0,0.0,0.9579303,0.5660991,0.0,0.0,0.0,0.0,0.45654047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000059728,0.0,0.37059167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899323,0.0,0.0,0.8545245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89915,0.0,0.0,0.0,0.0,0.0,0.0,1.7407218,1.3631966,0.0,0.0
