,AT1/AT2-like,AT2/Club-like,B cell,T cell,alveolar macrophage,basal cell,blood vessel endothelial cell,chondrocyte,ciliated cell,club cell,dendritic cell,endothelial cell,endothelial cell of artery,enucleate erythrocyte,fibroblast,goblet cell,lymphatics,macrophage,mast cell,monocyte,myofibroblast cell,natural killer cell,pericyte cell,smooth muscle cell,type I pneumocyte,type II pneumocyte,unknown,vascular associated smooth muscle cell,vein endothelial cell
ENSG00000100219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6675105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185658,0.0,1.9243428,0.0,0.0,0.0,1.9672122,0.0,0.0,0.0,1.6504326,0.0,0.0,0.0,0.0,0.0,1.6832073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.157748,0.72356176,0.0,0.0,0.0
ENSG00000177565,0.0,2.267201,0.0,0.0,1.1250267,2.0264602,3.4594316,0.0,2.0199785,2.0465016,1.7833503,0.0,0.0,0.0,0.0,2.0221367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.349698,1.5678552,0.0,0.0,0.0
ENSG00000019582,0.0,0.0,0.0,0.0,1.2583236,0.0,0.0,0.0,0.0,0.0,3.420939,0.0,0.0,0.0,0.0,0.0,0.0,1.7132306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048649,0.0,1.4908834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83045566,0.0,0.0,0.0,0.0,0.0
ENSG00000170365,0.0,0.0,0.0,0.0,0.0,0.0,2.9751565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1650634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123983,0.0,1.2583236,0.0,0.0,1.1536366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6938266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6368811,0.0,0.0,0.0,0.0
ENSG00000188659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9564571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9923585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32436,0.0,0.0,0.0,3.2288508,0.0
ENSG00000196705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5317321,0.0,0.0,0.0,0.0
ENSG00000163435,0.0,1.8567544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5674787,0.0,0.0,0.0,0.0,0.0,2.631436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075785,0.0,1.5148546,0.0,0.0,1.8211265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3759822,3.1313472,0.0,0.0,0.0,0.0,0.0,4.4681087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010803,0.0,1.3756769,0.0,0.0,0.0,1.3538094,0.0,0.0,0.0,1.5986648,0.0,0.0,0.0,0.0,0.0,1.8814938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8512413,0.0,0.0,0.0
ENSG00000197969,0.0,1.4096496,0.0,0.0,0.0,1.1654843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4350507,0.0,0.0,0.0,0.0
ENSG00000038295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3890674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8612129
ENSG00000102699,0.0,0.0,0.0,0.0,1.4297787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.175879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196914,0.0,2.2565806,0.0,0.0,0.0,1.7258732,3.0111642,0.0,0.3991471,1.61166,0.0,0.0,2.1026223,0.0,0.0,1.6222603,1.5747296,0.0,0.0,0.0,0.0,0.0,2.576581,0.0,1.2338824,1.3949126,0.0,0.0,0.0
ENSG00000164483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7147577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204406,0.0,2.5702405,0.0,0.0,0.0,2.0758445,2.4935894,0.0,1.7314398,2.1649594,1.6475692,0.0,2.775673,0.0,2.1922426,2.3784883,1.9412993,0.0,0.0,0.0,2.7449727,0.0,0.0,1.1518185,1.9022901,2.1011646,0.0,0.0,2.5214467
ENSG00000116962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.434371,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231555,0.0,0.0,0.0,0.0,0.0,1.4148719,3.1576793,0.0,0.0,0.0,0.0,0.89249986,0.0,0.0,0.0,0.0,0.88942856,0.0,0.0,0.0
ENSG00000147010,0.0,0.0,0.0,2.5082612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116016,0.0,1.2886547,0.0,0.0,0.0,1.3904917,2.6354675,0.0,0.0,1.963433,0.0,5.026981,4.989558,0.0,0.0,2.279928,0.0,0.0,0.0,0.0,0.0,0.0,2.4133587,0.0,0.0,0.97656393,2.2681823,0.0,3.9490788
ENSG00000198542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5214211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110880,0.0,0.0,0.0,0.0,1.9282135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5354888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000271758,0.0,1.8091604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1977873,0.0,0.0,0.0,0.0
ENSG00000065534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85570234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132170,0.0,0.0,0.0,0.0,4.4083138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2369633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8831487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132842,0.0,0.0,0.0,0.0,1.669276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4072037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000223482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193794,0.0,0.0,0.0,1.4851358
ENSG00000135218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.858506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198561,0.0,0.0,0.0,0.0,0.0,0.0,3.0111642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427023,0.0,0.0,0.0,0.0
ENSG00000127946,0.0,1.7810017,0.0,0.0,0.0,1.3420666,0.0,0.0,0.0,0.0,2.6030293,0.0,2.7982426,0.0,0.0,0.0,0.83658415,1.4913884,0.0,0.0,0.0,0.0,2.936928,2.2685726,2.4203696,0.0,1.5305357,2.2816968,2.291529
ENSG00000139154,0.0,1.0713803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196586,0.0,2.101711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7207962,0.0,0.0,0.0,0.0,0.0,1.5927954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5911424,2.1099453,0.0,0.0,0.0
ENSG00000100266,2.696206,2.0397954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4784857,0.7543053,0.0,0.0,0.0,0.0,1.1521795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1849284,2.175628,1.9155512,0.0,0.0
ENSG00000073282,0.0,0.0,0.0,0.0,0.0,1.5495006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0035763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075275,0.0,1.4040102,0.0,0.0,0.0,1.3830009,0.0,0.0,2.142321,2.2176976,0.0,0.0,0.0,0.0,0.0,2.4081328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131018,2.3588347,2.0881526,0.0,0.0,0.0,0.0,2.7052727,2.3358786,3.9025235,0.0,0.0,3.6138268,1.7661868,0.0,2.3688302,0.0,2.8289123,0.0,0.0,0.0,0.0,3.125647,0.0,3.2175817,2.2885857,2.7239163,2.9436288,3.4528918,0.8141798
ENSG00000198911,2.8514895,2.2487464,0.0,0.0,0.0,0.0,0.0,0.0,1.400142,2.5006104,0.0,0.0,0.0,0.0,0.0,2.363916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2794127,1.9677707,1.9923515,0.0,0.0
ENSG00000111912,0.0,1.0713803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8167405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8305504,1.5552572,0.0,0.0,0.0
ENSG00000125772,0.0,0.0,0.0,0.0,3.7613049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3077661,0.0,1.4966288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2250032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133195,0.0,1.8589479,0.0,0.0,2.7620702,1.9507874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4922309,0.0,2.3434021,0.0,2.153632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049130,0.0,1.2917367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135049,0.0,0.0,0.0,0.0,1.1862932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.744257,0.0,0.0,0.0,0.0
ENSG00000162618,0.0,0.0,0.0,0.0,0.0,0.0,3.5901976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000259925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3760362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5860634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1180277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3303914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113269,0.0,0.0,0.0,0.0,2.0248046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8266488,0.0,2.6354675,0.0,2.3770213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1518185,1.0239,0.0,0.0,0.0,0.0
ENSG00000102908,2.3388758,2.718849,0.0,0.0,1.2323707,2.879487,2.6354675,0.0,1.5665439,2.8748221,2.6330009,0.0,2.236325,0.0,1.9210813,3.049286,3.5684788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2967572,2.2205126,1.748052,0.0,2.3710575
ENSG00000162804,0.0,1.5876606,0.0,0.0,0.0,0.0,0.0,0.0,2.241054,0.0,0.0,0.0,0.0,0.0,2.7449603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6064374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162105,2.8507402,2.3789778,0.0,0.0,0.0,2.8303826,0.0,0.0,3.5329423,3.3248863,0.0,0.0,0.0,0.0,0.0,3.0031602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9626093,1.8545667,1.3158126,0.0,0.0
ENSG00000132849,2.1125176,3.109798,0.0,0.0,0.0,3.008138,0.0,0.0,2.163135,3.352542,0.0,0.0,0.0,0.0,0.0,3.0284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.835723,2.5550454,1.9984865,0.0,0.0
ENSG00000127947,0.0,2.0668788,0.0,0.0,2.5081663,0.0,2.4935894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8168863,1.540676,0.0,0.0,2.1768699
ENSG00000155530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4112334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5694537,0.0,0.0,0.0,0.0
ENSG00000160752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0896058,0.0,0.0,0.0
ENSG00000112584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6686707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116191,0.0,0.0,3.6115673,0.0,0.0,0.0,0.0,0.0,1.5488129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140718,0.0,1.8254623,0.0,0.0,0.0,2.0521498,2.4935894,0.0,4.577491,2.4643834,0.0,0.0,0.0,0.0,1.8061973,2.769065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2338824,1.3401992,0.0,0.0,0.0
ENSG00000084070,0.0,0.0,2.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.537965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000031081,0.0,1.297948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8861411,1.952174,2.1037169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.236325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.245147,0.0,0.0,0.0,0.0
ENSG00000174844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3258734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4609855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233766,0.0,1.7291615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2227056,0.0,0.0,0.0,0.0
ENSG00000070018,0.0,1.7473352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959506,0.0,0.0,0.0
ENSG00000103599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6557064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.974679,0.0,0.0,0.0,0.0
ENSG00000155011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.772883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135929,0.0,0.0,0.0,0.0,2.3448193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184903,2.8392892,3.1509318,0.0,0.0,0.0,3.2233827,2.4935894,0.0,1.2484345,3.4916935,0.0,0.0,2.7894497,2.5163772,2.76225,2.7198057,2.1946802,0.0,0.0,0.0,0.0,0.0,0.0,3.0554504,2.6902046,2.5918381,1.9159187,2.8356686,1.1207006
ENSG00000119535,3.05531,2.4227848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7019057,0.0,0.0,0.0
ENSG00000093144,2.4867256,2.3251653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97994065,0.0,0.0,0.0
ENSG00000106991,0.0,0.0,0.0,0.0,0.0,0.0,2.6354675,0.0,0.0,0.0,0.0,2.2598999,3.175066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2551737
ENSG00000155903,0.0,1.016509,0.0,2.63548,0.0,0.0,2.9751565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1885675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3305917,0.0,0.0,0.0,0.0
ENSG00000115310,0.0,0.0,0.0,0.0,2.602544,0.0,2.9751565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5450619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1319156,0.0,0.0,0.0,0.0,0.0
ENSG00000175170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1087644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244754,1.1032168,2.7288013,0.0,1.8535584,2.639895,2.6772738,0.0,0.0,2.5781043,2.1103191,2.5564613,2.2115583,1.7661868,0.0,2.2414255,2.4566321,2.153842,1.8092895,2.7066221,1.9052523,0.0,0.0,0.0,2.579342,2.8151736,2.212171,1.7182744,0.0,1.8193194
ENSG00000123146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9678345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6026459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148180,0.0,0.0,0.0,0.0,0.0,0.0,2.6354675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205268,0.0,0.0,2.041666,2.8658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000055609,0.0,2.6424332,2.6845677,2.6777322,2.7070277,1.9769528,0.0,2.2742016,1.2124283,2.939332,2.7591534,0.0,1.9949294,2.9495256,2.3657336,2.757102,2.4241037,2.859926,3.1349225,2.918296,0.0,0.0,0.0,0.0,2.655528,2.2559342,2.1288936,0.0,1.6244658
ENSG00000163681,0.0,1.1953411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2685726,1.4915584,0.0,0.0,0.0,0.0
ENSG00000071205,0.0,0.0,0.0,0.0,2.2134054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0707197,2.4499476,0.0,0.0,0.0,0.0,0.0
ENSG00000197124,0.0,1.7577926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157540,0.0,2.2185652,0.0,0.0,1.5618699,1.6590087,0.0,0.0,1.6503298,1.7923902,2.334166,0.0,1.5689831,0.0,0.0,1.4922309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4827716,1.5596381,1.0211585,0.0,1.8800077
ENSG00000115648,2.5609012,2.208274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4114406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7620702,1.7081063,0.0,0.0
ENSG00000157985,2.9735146,3.271054,0.0,0.0,0.0,1.938029,2.9751565,0.0,3.1084347,3.61101,0.0,2.0835733,1.5031074,0.0,1.7688296,3.2011197,0.0,0.0,0.0,0.0,3.3108568,0.0,3.5865505,0.0,0.0,2.27552,2.6603763,0.0,0.0
