,AZGP1 SCGB3A1 LTF high Goblet Cells,AZGP1 high Goblet Cells,B Cells,BEST4 high Cilia high Ciliated Cells,BPIFA1 high Secretory Cells,Basal Cells,CCL5 high Squamous Cells,CD8 T Cells,Cilia high Ciliated Cells,Dendritic Cells,Deuterosomal Cells,Developing Ciliated Cells,Developing Secretory and Goblet Cells,Early Response FOXJ1 high Ciliated Cells,Early Response Secretory Cells,Early Response T Cells,Enteroendocrine Cells,Erythroblasts,FOXJ1 high Ciliated Cells,HOPX high Squamous Cells,ITGAX high Macrophages,Interferon Responsive Ciliated Cells,Interferon Responsive Cytotoxic CD8 T Cells,Ionocytes,KRT24 KRT13 high Secretory Cells,MUC5AC high Goblet Cells,Mitotic Basal Cells,SCGB1A1 high Goblet Cells,SERPINB11 high Secretory Cells,SPRR2D high Squamous Cells,VEGFA high Squamous Cells
ENSG00000164323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18224275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000971,0.8480605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172757,0.0,0.8253629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8889227,0.0,0.0,2.3348932,0.0,0.47298288,0.0,0.0,0.0,0.0,0.9882668,1.4610845
ENSG00000003402,0.99211353,0.80995923,0.0,1.7026241,0.0,0.0,0.0,0.0,0.0,2.52992,0.0,0.0,0.0,1.5435567,0.9258119,0.55578923,0.0,0.0,1.4152536,1.3091816,0.0,1.1986526,1.707782,0.0,0.0,0.0,0.0,0.0,0.0,1.5943694,1.35311
ENSG00000001626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4374647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143375,0.0,0.0,0.0,1.2694385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2812914,0.0,0.0,0.0,0.0,1.1542213,0.39992112,0.0,0.8904544,0.0,0.0,0.4462305,0.0,0.0,0.0,0.0,0.0,1.0339384
ENSG00000128849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2864863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0697699,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555019,1.3316352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173575,0.8480605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5257351,0.0,0.0,1.3947536,0.67359805,0.9302895,1.8209661,0.0,0.0,0.0,1.702703,0.0,0.0,2.073384,0.6177746,0.0,0.0,0.0,0.0,0.0,0.0,1.4618659
ENSG00000170004,0.8480605,1.1620108,0.0,0.0,0.0,1.1790125,0.0,0.0,0.0,0.5199894,0.0,0.0,1.8077706,0.0,1.0903177,0.0,0.0,0.0,0.0,0.9652522,0.0,0.0,1.707782,0.0,1.8129897,1.7016716,0.0,0.0,0.0,0.0,0.47917488
ENSG00000111642,1.3237485,1.0570728,1.5980718,0.9952204,0.0,0.0,0.0,0.0,0.0,1.3884819,0.0,0.0,1.6852267,1.6007357,1.0576572,1.2800121,0.0,0.0,1.5104088,2.048801,0.0,1.3995659,1.669307,1.254663,1.2785873,0.0,0.0,0.0,0.0,1.0893996,1.7740389
ENSG00000124177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.669307,1.7133765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4582843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1487488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177200,1.1840477,0.0,1.2380495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7426629,0.0,0.9741379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.669307,0.0,0.0,1.3911495,0.0,0.0,0.0,0.0,0.0
ENSG00000177830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45921302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90841067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86358523,0.85726583,0.0,0.0,0.0,0.0,0.0,0.0,0.7523669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99374735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3795636,0.0,0.0,1.4824396,0.0,0.47298288,0.0,0.0,0.0,0.0,1.0344526,1.5586382
ENSG00000130724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663309,0.3889371,0.0,0.0,0.0,0.0,1.1522516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93202466
ENSG00000083937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65698445,0.66572195
ENSG00000115561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101421,0.0,1.6459341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35281333,0.0,0.0,0.0,0.8658968,0.9302895,0.0,0.0,0.0,0.0,1.8299797,0.0,0.0,0.0,0.0,0.4462305,0.0,0.0,0.0,0.0,1.2094734,1.3922487
ENSG00000164695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98494726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.470663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1222811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2688868
ENSG00000183196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91281974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154080,0.0,0.0,0.0,1.3074476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9686036,0.0,0.0,0.0,0.0,1.8011965,0.0,0.0,1.5857697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38241595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000258289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38241595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185043,0.0,1.1519958,0.0,1.7118617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5058234,1.2413166,0.0,0.0,0.0,2.3620865,1.3091816,0.0,2.1731427,0.0,0.0,1.3741021,0.0,0.0,0.0,0.0,0.0,1.0257652
ENSG00000138433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62015945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099622,1.3973453,1.2586873,1.1785704,1.4627576,0.0,1.2631662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3649307,1.1216627,1.4148351,0.0,0.0,1.2327714,0.9059603,0.0,1.5016029,0.0,0.0,1.3443621,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85481584,0.0,1.5444807,0.0,0.0,0.0,1.702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916349,1.5209428
ENSG00000136026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5769804,0.0,0.0,0.0,0.0,1.4192004,0.0,0.0,1.0968754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004215,0.92804796
ENSG00000016602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3424877,0.0
ENSG00000109572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3248551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0184762
ENSG00000103249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78233707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3158708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2031503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3174531,0.0,0.0,0.0,0.0,0.45921302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883289
ENSG00000165215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3142405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189143,1.7219784,2.1385236,0.0,0.0,1.475395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4530363,3.2411804,0.0,0.0,0.0,1.5223418,2.370238,0.0,1.4546707,0.0,0.0,1.6083581,0.0,0.0,0.0,0.0,2.245188,2.147602
ENSG00000181885,0.0,1.850784,0.0,1.2449609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0779502,0.45403025,0.0,0.0,0.0,1.1033008,1.4468119,0.0,0.9308144,0.0,0.0,1.5749087,0.0,0.0,0.0,1.1375422,1.6838944,1.535358
ENSG00000172243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011358,0.0,0.0,0.0,0.0,0.0,1.0317734,0.0,0.0,1.1487488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0748229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169504,0.0,0.0,1.3011162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5221751,0.28958592,0.0,0.0,0.0,1.2766601,0.0,0.0,0.39215654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113282,1.7253836,1.7508746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2534778,1.8012203,0.0,0.0,0.0,1.1618599,1.7136146,0.0,0.9556105,0.0,0.0,2.0782084,1.7823398,0.0,1.5647855,1.6559752,0.6897466,1.1931738
ENSG00000130779,0.0,1.0846757,0.0,1.2885245,0.0,0.0,0.0,0.0,1.7738612,0.0,0.0,0.0,0.0,1.2756933,1.0275586,0.0,0.0,0.0,1.1993725,0.8555019,0.0,1.3007817,0.0,1.2085235,0.9669305,0.0,0.0,0.0,0.0,1.4259295,1.1931738
ENSG00000013441,0.0,0.0,1.5637064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18224275,1.7389998,0.0,0.0,0.0,0.0,0.63536394,0.0,0.0,0.0,0.99368286,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165959,0.0,0.0,0.0,1.6784599,0.0,0.0,0.0,0.0,1.2245532,0.0,0.0,0.0,0.0,1.5808637,0.0,0.0,0.0,0.0,1.4521409,0.0,0.0,1.581072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4169651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85913414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92565536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0452905
ENSG00000171603,1.1776348,0.0,0.0,0.0,0.0,1.4307117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2934954,0.57117987,0.0,0.0,0.0,1.0752373,0.78233707,0.0,0.906801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4009277,0.0,0.0,0.0,0.0,1.1037048,1.8299797,0.0,1.0030369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82473755,1.2532096
ENSG00000175416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4983215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7601914,1.7261426
ENSG00000141367,1.1903797,1.1620108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.398421,0.45403025,0.0,0.0,0.0,1.3508445,1.5235059,0.0,0.0,0.0,0.0,1.6307492,0.0,0.0,0.0,1.1313885,0.0,1.7479309
ENSG00000120885,3.7288704,0.0,0.0,1.3417302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9845965,2.0364246,0.0,0.0,0.0,2.0593512,0.0,0.0,1.6295166,0.0,0.0,1.6044937,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103351,0.0,0.0,0.0,1.2904308,0.0,0.0,0.0,0.0,1.6633888,0.0,0.0,0.0,0.0,1.2383509,0.0,0.0,0.0,0.0,1.2160655,0.0,0.0,1.5836447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94103235,0.0,0.0,0.0,0.0,0.0,0.38241595,0.0,0.0,0.0,0.0,0.9192134,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7392321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9866977,0.0,0.0,0.0,0.99674326,0.0,0.0,0.0,0.0,0.0,1.2156737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7426629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169714,0.0,0.8547573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2757609,1.1341071,1.4393512,0.0,0.0,0.9146439,1.4422699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7648933
ENSG00000133313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046352,1.0400028,0.0,0.0,0.0,0.0,0.98494726,0.0,0.27433252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5171094,0.0
ENSG00000100528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38241595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38241595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18224275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78233707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3955384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5165396,1.6566614
ENSG00000125107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71350086,0.0,0.0,0.0,0.0,0.0,1.1500622,0.0,0.0,1.3392311,0.0,0.47298288,0.0,0.0,0.0,0.0,0.0,0.82565135
ENSG00000182973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3392311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78233707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88845515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119397,0.0,0.0,0.0,0.9198757,0.0,0.0,0.0,0.0,1.4140017,0.0,0.0,0.0,0.0,0.87671924,0.0,0.0,0.0,0.0,0.8444887,0.0,0.0,0.5203147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1222811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74066675
ENSG00000114270,0.0,0.0,0.0,0.0,0.0,2.082017,0.0,0.0,0.0,0.0,0.0,0.0,1.3287276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2789626,0.0,0.0,0.0,0.7122578,0.29281297,0.0,0.0,0.0,0.0,0.9652522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884792
ENSG00000129083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39992112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2296296,0.9865823,0.0,0.0,0.0,0.91915023,0.88845515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0755554
