,AT1,AT2,Artery,B Cells,Basophil and Mast Cells,Capillary,Ciliated Cells,Lymphatic  Cells,Macrophage and Dendritic Cells,Macrophages,Monocytes,Natural Killer Cells,Neutrophils,Other Epithelial Cells,Proliferating Macrophage,Stromal Cells,T Cells,Vein
ENSG00000189308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315965,0.0,0.0,0.0
ENSG00000145287,0.0,0.0,0.0,0.0,0.0,0.0,1.2291666,0.0,0.0,0.0,0.0,1.7851237,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15277424,0.0,0.0,0.0
ENSG00000163319,0.0,0.0,0.0,0.0,0.0,0.0,0.46071437,0.0,0.0,0.38697714,0.0,0.0,0.0,0.0,0.4729576,0.0,0.0,0.0
ENSG00000163624,0.0,0.18062373,0.0,0.0,0.0,0.0,1.1066768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109339,0.0,0.0,0.0,0.0,0.0,0.0,0.8776679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163629,0.0,0.8641805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6513158,0.0,0.0,0.0,0.0,0.56376296,0.0,0.0,0.0
ENSG00000152583,0.0,0.0,3.603673,0.0,0.0,3.8863502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3515942,0.0,3.913617
ENSG00000145337,0.0,0.53566945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5539682,0.0,0.0,0.0,0.0,0.5393214,0.0,0.0,0.0
ENSG00000185477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81516635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0462089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4081357
ENSG00000163106,0.0,0.0,0.0,0.0,2.1742687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3267958,0.0,0.0,0.0,0.0,0.1605777,0.0,0.0,0.0
ENSG00000151247,0.0,0.25826436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37236083,0.0,0.0,0.0
ENSG00000197894,0.0,0.56811404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3954633,0.0,0.0,0.0,0.0,0.60356283,0.0,0.0,0.0
ENSG00000196616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2948537,0.0,0.0
ENSG00000164031,0.0,0.44180298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21927239,0.0,0.0,0.0,0.0,0.2884975,0.0,0.0,0.0
ENSG00000164032,0.0,0.8677413,0.0,0.0,0.0,0.0,0.62924516,0.0,0.0,1.3311727,0.0,0.0,0.0,0.0,2.6650672,0.0,0.0,0.0
ENSG00000138814,0.0,0.49459636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211045,0.0,0.0,0.0,0.0,0.42534393,0.0,0.0,0.0
ENSG00000138821,2.4533293,1.5094548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109320,0.0,0.41982105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475186,0.0,0.0,0.0
ENSG00000109323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21894924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109332,0.0,1.0788299,0.0,0.0,0.0,0.0,0.93464607,0.0,0.91527194,1.0761635,1.4245694,0.0,0.0,0.30851522,1.0749449,0.0,0.0,0.9793733
ENSG00000145354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37219754,0.0,0.0,0.0
ENSG00000138778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58563626,0.0,0.0,0.0
ENSG00000138777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2392151,0.0,0.0,0.0
ENSG00000168743,0.0,0.61574095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164022,0.0,0.3468849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41254663,0.0,0.0,0.0,0.0,0.48946285,0.0,0.0,0.0
ENSG00000138801,0.0,0.0,0.0,0.0,0.0,0.0,0.8518956,0.0,0.0,0.3460362,0.0,0.0,0.0,0.0,0.1531342,0.0,0.0,0.0
ENSG00000164023,0.0,1.3998177,0.0,0.0,0.0,0.0,0.7124933,0.0,0.0,0.60828376,0.0,0.0,0.0,0.0,0.79343325,0.0,0.0,0.0
ENSG00000138796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51189077,0.0,0.0,0.0
ENSG00000109475,2.2771552,3.2080452,3.1695323,3.681921,4.1162167,2.2225082,2.9315128,3.056106,3.283687,3.295936,3.4635568,3.4604871,2.302675,3.364532,3.0558925,3.113204,3.841444,3.301778
ENSG00000198856,0.0,0.41763282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43046165,0.0,0.0,0.0,0.0,0.3822235,0.0,0.0,0.0
ENSG00000174720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48027155,0.0,0.0,0.0,0.0,0.5821321,0.0,0.0,0.0
ENSG00000269893,0.0,0.8055172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73608917,0.0,0.0,0.0,0.5507411,0.6976537,0.0,0.0,0.0
ENSG00000164099,0.0,0.0,0.0,0.0,0.0,0.0,0.5376014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164096,0.0,0.9234297,0.0,0.0,0.0,0.0,1.2020241,0.0,0.0,0.70138526,1.0338392,0.0,0.0,0.0,0.61604154,0.0,0.0,0.0
ENSG00000164109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4130872,0.0,0.0,0.0
ENSG00000164111,1.3798789,1.1593764,0.0,0.0,0.0,0.0,1.4245294,0.0,2.042993,2.4369774,1.623873,0.0,0.0,0.0,1.7717848,0.0,0.0,0.0
ENSG00000123737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20134467,0.0,0.0,0.0
ENSG00000145386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33357024,0.0,0.0,0.0
ENSG00000138688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34448183,0.0,0.0,0.0
ENSG00000164066,0.0,0.0,0.0,0.0,0.0,0.0,0.52139103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24221095,0.0,0.0,0.0
ENSG00000077684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25525278,0.0,0.0,0.0
ENSG00000109381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30842674,0.0,0.0,0.0
ENSG00000109390,0.0,0.8813102,0.0,0.0,0.0,0.0,1.2362267,0.0,0.0,0.54221547,0.0,0.0,0.0,0.0,0.71424514,0.0,0.0,0.0
ENSG00000164134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07767401,0.0,0.0,0.0
ENSG00000153130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39174867,0.0,0.0,0.0
ENSG00000109445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22421277,0.0,0.0,0.0
ENSG00000153147,0.0,0.9225042,0.0,0.0,0.0,0.0,0.72709507,0.0,0.0,0.4856922,0.0,0.0,0.0,0.0,0.73942506,0.0,0.0,0.0
ENSG00000248890,0.0,0.47901112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164161,0.0,0.6664354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164163,0.0,0.30828515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39976823,0.0,0.0,0.0,0.0,0.35895097,0.0,0.0,0.0
ENSG00000137473,0.0,0.0,0.0,0.0,0.0,0.0,0.72316784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3720281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145425,1.9334992,2.961241,2.9154482,3.4415884,3.6616802,1.9365404,2.734966,2.7119184,3.117644,2.9667249,3.1864293,3.3135056,0.0,3.1962602,2.8922148,2.9619255,3.5859525,2.9744437
ENSG00000137460,0.0,0.52235216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54063284,0.0,0.0,0.0
ENSG00000137462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0076407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164114,0.0,0.0,0.0,0.0,0.0,0.0,1.0676646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052795,0.0,0.6986929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20400032,0.0,0.0,0.0
ENSG00000109756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16043416,0.0,0.0,0.0
ENSG00000198498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24795902,0.0,0.0,0.0
ENSG00000145416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41424543,1.4097126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052802,0.0,1.3361738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.323445
ENSG00000137601,0.0,0.0,0.0,0.0,0.0,0.0,0.2942549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000056050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2289623,0.0,0.0,0.0
ENSG00000164104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1908045,0.0,0.0,0.0,1.9072214,0.0,0.0,0.0
ENSG00000164120,0.0,0.0,0.0,0.0,1.4014076,0.0,0.0,0.0,0.0,0.98422295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129128,0.0,0.5704111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71214056,0.0,0.0,0.0,0.0,0.59990764,0.0,0.0,0.0
ENSG00000151718,0.0,0.29357624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18920638,0.0,0.0,0.0
ENSG00000168556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38826656,0.0,0.0,0.0
ENSG00000168310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17926416,0.0,0.0,0.0
ENSG00000151725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587969,0.0,0.0,0.0
ENSG00000151726,0.0,0.691352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982743,1.5198259,0.0,2.2600627,0.0,0.5038898,0.0,0.0,0.0
ENSG00000251230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38113168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151729,0.0,0.7261573,0.0,0.0,0.0,0.0,0.62501913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164323,0.0,0.42971006,0.0,0.0,0.0,0.0,0.5139652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26390845,0.0,0.0,0.0
ENSG00000109762,0.0,0.5418091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205129,0.0,0.0,0.0,0.0,0.0,0.0,0.24794768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46452326,0.0,0.0,0.0,0.0,0.5012399,0.0,0.0,0.0
ENSG00000073578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27186418,0.0,0.0,0.0
ENSG00000249915,0.0,0.5001261,0.0,0.0,0.0,0.0,0.8146051,0.0,0.0,0.47884744,0.0,0.0,0.0,0.0,0.54127586,0.0,0.0,0.0
ENSG00000028310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18191898,0.0,0.0,0.0
ENSG00000049656,0.0,0.50425965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37782922,0.0,0.0,0.0
ENSG00000153395,0.0,1.6206923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07832017,0.0,0.0,0.0
ENSG00000171421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29777223,0.0,0.0,0.0
ENSG00000145494,0.0,0.7915684,0.0,0.0,0.0,0.0,0.94796175,0.0,0.0,0.70001304,0.0,0.0,0.0,0.0,0.8236228,0.0,0.0,0.0
ENSG00000170561,0.0,0.5368919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31130382,0.0,0.0,0.0
ENSG00000215217,0.0,0.0,0.0,0.0,0.0,0.0,1.9109956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150753,0.0,0.41966015,0.0,0.0,0.0,0.0,0.5623238,0.0,0.0,0.8205752,0.0,0.0,0.0,0.0,0.74025106,0.0,0.0,0.0
ENSG00000145495,0.0,0.397082,0.0,0.0,0.0,0.0,0.66370517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054948,0.0,0.0,0.0
ENSG00000145491,0.0,0.0,0.0,0.0,0.0,0.0,1.6695693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112977,0.0,0.23349735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3184325,0.0,0.0,0.0
ENSG00000039139,0.0,0.0,0.0,0.0,0.0,0.0,1.7979844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000038382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23685002,0.0,0.0,0.0,0.0,0.27041999,0.0,0.0,0.0
ENSG00000145569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3323965,0.0,0.0,0.0
ENSG00000173545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19218412,0.0,0.0,0.0
ENSG00000176788,0.0,0.0,0.0,0.0,0.0,0.0,0.43889636,0.0,0.0,0.0,0.0,0.0,2.7202685,0.0,0.0,0.0,0.0,0.0
ENSG00000113384,0.0,0.44042856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26492316,0.0,0.0,0.0
ENSG00000056097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31735474,0.0,0.0,0.0,0.0,0.38778862,0.0,0.0,0.0
ENSG00000113387,0.0,0.8872682,0.0,0.87578917,0.0,0.0,0.8764928,0.0,0.5604958,0.86963904,1.1117837,1.4044144,0.0,0.43486294,0.8758861,0.0,0.0,0.0
ENSG00000113407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33609527,0.0,0.0,0.0
ENSG00000039560,0.0,0.53978634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786014,0.0,0.0,0.0
ENSG00000168724,0.0,0.6607263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5527406,0.0,0.0,0.0
ENSG00000152582,0.0,0.0,0.0,0.0,0.0,0.0,1.4372827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46121183,0.0,0.0,0.0,0.0,0.0,0.0,2.7246964,0.0
ENSG00000152611,0.0,0.0,0.0,0.0,0.0,0.0,1.8766146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164190,0.0,0.5952154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52544093,0.0,0.0,0.0,0.0,0.66001666,0.0,0.0,0.0
ENSG00000197603,0.0,0.0,0.0,0.0,0.0,0.0,0.65279126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113594,0.0,0.0,1.1938946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4189544
ENSG00000145623,0.0,0.5331471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37898993,1.9305545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1223365,1.341326,0.0,0.0,0.0,0.0,0.30358827,0.0,0.0,0.0
ENSG00000171522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3338811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145592,2.3469448,3.038225,3.0090346,3.3673046,3.4378662,2.0915222,2.2930114,2.7679136,3.1772358,3.2004995,3.3325367,3.2100859,2.3942668,3.0256717,3.1082907,2.9060664,3.418035,3.0763092
ENSG00000112936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7155113
ENSG00000039537,0.0,0.0,0.0,0.0,0.0,0.0,0.8617251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250722,1.1509604,1.722356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112972,0.0,0.86047935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20261058,0.0,0.0,0.0
ENSG00000172239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30148715,0.0,0.0,0.0
ENSG00000112992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602012,0.0,0.0,0.0
ENSG00000164258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850536,0.0,0.0,0.0,0.0,0.42853737,0.0,0.0,0.0
ENSG00000145649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4465575,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18488434,0.0,0.0,0.0,0.0,0.3226122,0.0,0.0,0.0
ENSG00000134352,0.0,1.0738192,0.0,0.0,0.0,1.3677596,0.0,1.0691869,0.0,0.0,0.0,0.0,0.0,0.0,0.48960534,0.0,0.0,2.506962
ENSG00000062194,0.0,0.46667904,0.0,0.0,0.0,0.0,0.7293672,0.0,0.0,0.2630851,0.0,0.0,0.0,0.0,0.5032105,0.0,0.0,0.0
ENSG00000145632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6195803,0.0,0.0,0.0,0.0
ENSG00000113448,0.0,0.7322983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34003025,0.0,0.0,0.0
ENSG00000068796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694822,0.0,0.0,0.0
ENSG00000153006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38960308,0.0,0.0,0.0,0.0,0.45957065,0.0,0.0,0.0
ENSG00000123219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38866,0.0,0.0,0.0
ENSG00000112851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50198066,0.0,0.0,0.0
ENSG00000153914,0.0,0.44790858,0.0,0.0,0.0,0.0,0.28948504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48947102,0.0,0.0,0.0
ENSG00000069020,0.0,0.59342396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4792279,0.0,0.0,0.0
ENSG00000153044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27519387,0.0,0.0,0.0
ENSG00000134056,0.0,0.6663432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4254041,0.0,0.0,0.0,0.0,0.6110728,0.0,0.0,0.0
ENSG00000085231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060327,0.0,0.0,0.0
ENSG00000273841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3082472,0.0,0.0,0.0,0.0,0.46009213,0.0,0.0,0.0
ENSG00000197822,0.0,0.60189575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3116345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145734,0.0,0.43481493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506871,0.0,0.0,0.0
ENSG00000131711,0.0,0.0,0.0,0.0,0.0,0.0,0.7068743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25055802,0.0,0.0,0.0,0.0,0.365285,0.0,0.0,0.0
ENSG00000157107,0.0,0.5958637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38359195,0.0,0.0,0.0
ENSG00000145741,0.0,1.6381598,1.0922023,1.3776082,1.7656803,0.0,1.6138122,0.0,1.5567399,1.7922268,1.6634748,1.6765134,0.0,1.789717,1.6954579,0.0,1.8067062,1.6191076
ENSG00000049860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2685292,0.0,0.0,0.0,0.0,0.38214272,0.0,0.0,0.0
ENSG00000164346,0.0,0.98667395,0.0,0.0,0.0,0.0,0.0,0.0,0.58135325,1.1706781,0.0,0.0,0.0,0.62236744,1.1006951,0.0,0.0,0.0
ENSG00000113161,0.0,0.5675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19641271,0.0,0.0,0.0
ENSG00000113163,0.0,0.43200538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113106,0.0,0.0,0.0,0.0,0.48947102,0.0,0.0,0.0
ENSG00000122008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26055637,0.0,0.0,0.0
ENSG00000145703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61329585,0.0,0.96961504,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171530,0.0,0.96514595,0.0,0.0,0.0,0.0,1.5809383,0.0,0.0,1.0907414,0.0,0.0,0.0,0.0,1.1558783,0.0,0.0,0.0
