,AT1,AT2,Artery,B Cells,Basophil and Mast Cells,Capillary,Ciliated Cells,Lymphatic  Cells,Macrophage and Dendritic Cells,Macrophages,Monocytes,Natural Killer Cells,Neutrophils,Other Epithelial Cells,Proliferating Macrophage,Stromal Cells,T Cells,Vein
DICER1,0.0,0.50518334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39721388,1.0376194,0.0,0.0,0.0,0.38260612,0.0,0.0,0.0
CLMN,0.0,0.0,0.0,0.0,0.0,0.0,0.3553471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX5,0.0,0.30435136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49941644,0.0,0.0,0.0
AK7,0.0,0.0,0.0,0.0,0.0,0.0,0.9412057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPOLA,0.0,0.6798669,0.0,0.0,0.0,0.0,0.962591,0.0,0.0,0.57131517,0.0,0.0,0.0,0.0,0.6328261,0.0,0.0,0.0
VRK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25942904,0.0,0.0,0.0
SETD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3255458,0.0,0.0,0.0
CCNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22931136,0.0,0.0,0.0
EVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9398892,0.0,1.102494,0.0,0.0,0.31901017,0.0,0.0,0.0
YY1,0.0,0.73309815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5947782,0.0,0.0,0.0,0.0,0.78204477,0.0,0.0,0.0
WARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34206748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R5C,0.0,0.58672196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391915,0.0,1.6602752,0.0,0.0,0.57882774,0.0,0.0,0.0
DYNC1H1,0.58292174,0.66203797,0.0,0.0,0.0,0.0,0.7524573,0.0,0.0,0.68949234,0.0,0.0,0.0,0.0,0.8381188,0.0,0.0,0.0
HSP90AA1,2.4446328,1.8424064,2.1441853,1.3053095,2.0538797,2.201741,3.4835675,2.2998447,2.0341814,2.291337,1.7640088,2.1009095,0.0,1.7479309,2.2318335,1.9150152,2.140949,1.9811362
MOK,0.0,0.0,0.0,0.0,0.0,0.0,0.9053033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CINP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17019634,0.0,0.0,0.0
RCOR1,0.0,0.27709752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3769625,0.0,0.0,0.0
CDC42BPB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778041,0.0,0.0,0.0,0.0,0.30707407,0.0,0.0,0.0
TNFAIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6871761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF5,0.0,1.0133343,0.0,0.0,0.0,0.0,1.2803621,0.0,0.86014885,1.1669307,0.0,0.0,0.0,0.0,1.0745282,0.0,0.0,0.0
MARK3,0.0,0.47284856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536992,0.0,0.0,0.0
CKB,1.1632196,0.94919765,0.0,0.0,0.0,0.0,1.9919913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27816612,0.0,0.0,0.0
COA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575756,0.0,0.0,0.0
ATP5MJ,0.0,0.9497156,0.0,0.0,0.0,0.0,1.1107582,0.0,0.5512081,1.1389587,1.42417,0.0,0.0,0.4139758,1.0692549,0.0,0.0,0.0
SIVA1,0.0,0.9203448,0.0,0.0,0.0,0.0,1.0585455,0.0,0.0,0.52480614,0.0,0.0,0.0,0.0,1.300925,0.0,0.0,0.0
AKT1,0.0,0.3155775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44176304,0.0,0.0,0.0
NUDT14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19758338,0.0,0.0,0.0
BTBD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26510388,0.0,0.0,0.0
CRIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.5668571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2247363
CRIP1,0.0,0.0,0.0,0.0,0.0,0.0,1.0617518,0.0,0.0,1.0480921,0.0,0.0,0.0,0.0,0.48678535,0.0,0.0,0.0
NIPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20021349,0.0,0.0,0.0
CYFIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816598,0.0,0.0,0.0,0.0,0.3221478,0.0,0.0,0.0
UBE3A,0.0,0.53036076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16047919,0.0,0.0,0.0,0.0,0.5204166,0.0,0.0,0.0
HERC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21125573,0.0,0.0,0.0
TJP1,0.8152132,0.5337808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF13,0.0,0.615018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24404933,0.0,0.0,0.0,0.0,0.46838167,0.0,0.0,0.0
ARHGAP11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48996836,0.0,0.0,0.0
EMC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46476868,0.0,0.0,0.0,0.0,0.43969905,0.0,0.0,0.0
KATNBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35602427,0.0,0.0,0.0
EMC4,0.0,0.35240823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31934264,0.0,0.0,0.0,0.0,0.45394897,0.0,0.0,0.0
NOP10,0.0,0.66158754,0.0,0.0,0.0,0.0,0.0,0.0,0.7504453,1.5660233,0.89986384,0.0,0.0,0.0,0.8232553,0.0,0.0,0.0
LINC02345,0.0,0.0,0.0,0.0,0.0,0.0,0.5529274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4527948,2.7953403,0.0,0.0,0.0,0.20793265,0.0,0.0,0.0
EIF2AK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41056955,0.0,0.0,0.0
SRP14,1.7109324,1.6255097,1.9226193,1.1007786,2.0246692,0.0,2.2561514,0.0,1.525881,1.9191204,1.5546508,1.8859844,0.0,1.4115485,1.7123632,0.0,1.7516618,1.8091923
BUB1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133166,0.0,0.0,0.0
KNSTRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20940514,0.0,0.0,0.0
IVD,0.0,0.43191537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645159,0.0,0.0,0.0
RMDN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7460904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913783,0.0,0.0,0.0,0.0,0.5515387,0.0,0.0,0.0
ENSG00000261183,0.0,0.23209253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2358636,0.0,0.0,0.0
CHP1,0.0,1.015856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48777822,0.0,0.0,0.0,0.0,0.6526811,0.0,0.0,0.0
NUSAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6863776,0.0,0.0,0.0
RTF1,0.0,0.46016413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6513084,0.0,0.0,0.0,0.0,0.7467253,0.0,0.0,0.0
EHD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33835137,0.0,0.0,0.0,0.0,0.16239119,0.0,0.0,0.0
TMEM87A,0.0,1.0170516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61185384,0.0,0.0,0.0
ZNF106,0.0,0.76677126,0.0,0.0,0.0,0.0,0.86929697,0.0,0.0,0.40913177,0.84517044,0.0,0.0,0.0,0.5053704,0.0,0.0,0.0
CCNDBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28084946,0.0,0.0,0.0
MAP1A,0.0,0.0,0.0,0.0,0.0,0.0,0.7318221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA3,0.0,0.939422,0.0,0.0,0.0,0.0,0.70573044,0.0,0.0,0.897102,0.0,1.3220309,0.0,1.0185328,0.850562,0.0,0.0,0.0
SERF2,1.926451,2.1932724,1.7510715,1.8720014,2.1718543,1.2990891,2.478969,1.5172035,2.6131697,2.6846492,2.7176223,2.4762201,0.0,1.9243131,2.3412023,1.7447072,2.0056427,2.1734056
MFAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24872807,0.0,0.0,0.0
GOLM2,0.0,0.0,0.0,0.0,0.0,0.0,0.4187774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28627783,0.0,0.0,0.0
CTDSPL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33122396,0.0,0.0,0.0
EIF3J,0.0,0.5734361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44354582,0.0,0.0,0.0,0.0,0.42924187,0.0,0.0,0.0
SPG11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158691,0.0,0.0,0.0
B2M,3.4659066,2.3088484,4.179391,3.599457,3.5095265,4.45718,3.1845102,3.4041595,3.7029004,4.379116,3.753632,4.8451796,4.112843,2.5493991,3.3380961,2.9873166,4.567349,4.086783
DUOXA1,0.0,0.69055724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUOX1,0.0,1.0980616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLOC1S6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20084763,0.0,0.0,0.0,0.0,0.30865824,0.0,0.0,0.0
SQOR,0.0,0.5595783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7711692,0.0,0.0,0.0,0.0,0.5931071,0.0,0.0,0.0
DUT,0.0,0.27616948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377643,0.0,0.0,0.0,0.0,1.1744158,0.0,0.0,0.0
CEP152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20349473,0.0,0.0,0.0
EID1,0.0,0.9976455,0.0,0.0,0.0,0.0,1.2929186,0.0,0.0,0.9025131,0.5743604,0.0,0.0,1.2600727,0.9237579,0.0,0.0,0.0
SECISBP2L,0.0,0.88983184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42084968,0.0,0.0,0.0
COPS2,0.0,0.25688672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366713,0.0,0.0,0.0
ENSG00000244879,0.0,0.20156255,0.0,0.0,0.0,0.0,1.0689814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP8,0.0,0.66930526,0.0,0.0,0.0,0.0,0.71117216,0.0,0.0,0.49458393,0.0,0.0,0.0,0.0,0.5814924,0.0,0.0,0.0
SPPL2A,0.0,0.4188642,0.0,0.0,0.0,0.0,0.3493392,0.0,0.0,0.41045153,0.0,0.0,0.0,0.0,0.47726363,0.0,0.0,0.0
GLDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8722034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMXL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28389955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMOD3,1.3571668,0.20310298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6148083,0.0,0.0,0.0,0.0,0.6907997,0.0,0.0,0.0
MYO5C,0.0,0.35297698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPP19,0.0,0.62095076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6390691,0.0,0.0,0.0
RSL24D1,0.0,0.60508657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74299246,0.0,0.0,0.0,0.0,0.6855277,0.0,0.0,0.0
RAB27A,0.0,0.81894696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4579131,0.0,0.0,0.0
CCPG1,0.0,0.31410563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70771515,0.0,0.0,0.0,0.0,0.69461465,0.0,0.0,0.0
DNAAF4,0.0,0.0,0.0,0.0,0.0,0.0,1.4372827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEX9,0.0,0.0,0.0,0.0,0.0,0.0,0.9293571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNS1,0.0,0.0,0.0,0.0,0.0,0.0,1.7418859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46131468,0.0,0.0,0.0,0.0,0.31648737,0.0,0.0,0.0
SLTM,0.0,0.61625004,0.0,0.0,0.0,0.0,0.80055124,0.0,0.0,0.5767677,0.0,0.0,0.0,0.0,0.7821094,0.0,0.0,0.0
CCNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49966985,0.0,0.0,0.0
GTF2A2,0.0,0.52320486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37129453,0.0,0.0,0.0,0.0,0.5707379,0.0,0.0,0.0
BNIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55369675,0.7014766,0.0,0.0,0.0,0.31512016,0.0,0.0,0.0
ANXA2,3.1120434,1.4679329,0.0,0.0,0.0,0.0,2.8370442,2.4003992,2.1540737,2.550232,1.7962178,0.0,0.0,1.806919,2.1871095,0.0,0.0,2.0720177
VPS13C,0.0,0.27041155,0.0,0.0,0.0,0.0,0.86251557,0.0,0.0,0.7370776,0.0,0.0,0.0,0.0,0.53296936,0.0,0.0,0.0
TPM1,0.0,0.3431164,0.0,0.0,0.0,1.3920215,0.58903384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14866373,0.0,0.0,1.0191548
LACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70891166,0.0,0.0,0.0,0.0,0.1634659,0.0,0.0,0.0
RPS27L,0.0,0.85121536,0.0,0.0,1.2195916,0.0,1.2091366,0.0,0.7450184,1.3738545,0.0,0.0,0.0,0.0,1.321499,0.0,0.0,0.0
RAB8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27621552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485879,0.0,0.0,0.0,0.0,0.39506364,0.0,0.0,0.0
HERC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17957991,0.0,0.0,0.0
CIAO2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077641,0.0,0.0,0.0
SNX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34897625,0.0,0.0,0.0
PPIB,0.0,1.1057518,0.0,0.0,0.0,0.0,0.7288394,0.0,0.57886153,1.0464178,0.0,1.4439248,0.0,1.0040656,0.93668616,0.0,0.0,0.0
PCLAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30285,0.0,0.0,0.0
SPG21,0.0,0.36101997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40234792,0.0,0.0,0.0,0.0,0.40955335,0.0,0.0,0.0
PDCD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185489,0.0,0.0,0.0
DPP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16660914,0.0,0.0,0.0
HACD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56951606,0.0,0.0,0.0
RAB11A,0.0,0.44522208,0.0,0.0,0.0,0.0,0.63506156,0.0,0.0,0.37559766,0.0,0.0,0.0,0.0,0.5487308,0.0,0.0,0.0
MAP2K1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31478107,0.0,0.0,0.0,0.0,0.1815939,0.0,0.0,0.0
RPL4,0.0,2.0059638,0.0,1.9929492,1.9042389,0.0,1.522622,0.0,1.9560932,1.9690155,2.0557342,1.7915511,0.0,1.8433927,2.0417378,0.8159771,2.0634205,1.3065041
PIAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5434536,0.0,0.0,0.0,0.0,0.50849223,0.0,0.0,0.0
ANP32A,0.0,0.5179113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4552294,0.0,0.0,0.0,0.0,0.67956877,0.0,0.0,0.0
KIF23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021525,0.0,0.0,0.0
RPLP1,2.9788618,4.053416,3.2421885,4.2940493,4.041898,2.610246,3.4063349,3.157961,4.0030227,3.8361318,4.2028832,3.9328918,2.7707157,4.0186133,4.0121946,3.7503412,4.1950865,3.4735181
MYO9A,0.0,0.46465874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26045954,0.0,0.0,0.0
PKM,0.0,0.6144915,0.0,0.0,0.0,0.0,0.84615666,0.0,1.1282685,1.5571797,1.554749,0.0,0.0,0.57900804,1.3115654,0.0,0.0,0.0
HEXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7912798,0.0,0.0,0.0,0.0,0.47639686,0.0,0.0,0.0
ARIH1,0.0,0.29116577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23747733,0.0,0.0,0.0
ADPGK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47264934,0.0,0.0,0.0,0.0,0.31478727,0.0,0.0,0.0
NPTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5406984,0.0,0.0,0.0,0.0,0.46932364,0.0,0.0,0.0
SCAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40707153,0.0,0.0,0.0,0.0,0.46361893,0.0,0.0,0.0
COX5A,0.0,0.8344252,0.0,0.0,0.0,0.0,0.86808205,0.0,0.0,0.98573846,0.0,0.0,0.0,0.0,1.1693823,0.0,0.0,0.0
COMMD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306408,0.0,0.0,0.0,0.0,0.8231112,0.0,0.0,0.0
IMP3,0.0,0.410349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29695877,0.0,0.0,0.0
ETFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25292796,0.0,0.0,0.0,0.0,0.34279126,0.0,0.0,0.0
RCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245098,0.0,0.0,0.0
TSPAN3,0.9071786,1.5276105,0.0,0.0,0.0,0.0,1.3315921,0.0,0.0,0.38560244,0.0,0.0,0.0,0.0,0.9554634,0.0,0.0,0.0
DNAJA4,0.0,0.0,0.0,0.0,0.0,0.0,0.64168817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKIC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193475,0.0,0.0,0.0
IREB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504004,0.0,0.0,0.0
PSMA4,0.0,0.552614,0.0,0.0,0.0,0.0,0.6824345,0.0,0.0,0.78782517,0.0,0.0,0.0,0.0,0.8828747,0.0,0.0,0.0
MORF4L1,0.8122519,1.1308943,0.0,0.0,0.0,0.0,1.7656469,0.0,0.9689719,1.2315979,1.1695352,0.0,0.0,0.94217587,1.2445273,0.0,0.0,0.0
CTSH,0.0,2.8006568,0.0,0.0,0.0,0.0,1.1358175,0.0,0.77199376,1.170787,0.0,0.0,0.0,0.0,1.5321653,0.0,0.0,0.0
TMED3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25928938,0.0,0.0,0.0
BCL2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60024834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND6,0.0,0.6772597,0.0,0.0,0.0,0.0,0.5919411,0.0,0.0,0.39193833,0.0,0.0,0.0,0.0,0.5199803,0.0,0.0,0.0
MESD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49728245,0.0,0.0,0.0,0.0,0.49185002,0.0,0.0,0.0
SAXO2,0.0,0.0,0.0,0.0,0.0,0.0,1.4449149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS17,0.0,0.8726817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371412,0.0,0.0,0.0,0.760923,0.7791066,0.0,0.0,0.0
C15orf40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16742486,0.0,0.0,0.0
SEC11A,0.0,0.86022747,0.0,0.0,0.0,0.0,0.0,0.0,0.75328904,1.4229622,0.0,0.0,0.0,0.48557994,1.3657722,0.0,0.0,0.0
AKAP13,0.89587796,1.9136642,0.0,0.0,1.823276,0.0,0.35179758,0.0,1.1621617,1.4820976,1.5877168,1.6996939,0.0,0.0,1.5934659,0.0,1.4246892,0.0
MRPS11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29225153,0.0,0.0,0.0
ISG20,0.0,0.0,0.0,1.392612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5542091,0.0,0.0,0.0,0.0,0.0,0.0
ABHD2,0.0,0.83420134,0.0,0.0,0.0,0.0,1.0362874,0.0,0.0,0.4520007,0.0,0.0,0.0,0.0,0.54080206,0.0,0.0,0.0
FANCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42460656,0.0,0.0,0.0
ANPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14205828,0.0,0.0,0.0
IDH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764649,0.0,0.0,0.0
CIB1,0.0,0.6345386,0.0,0.0,0.0,0.0,2.182429,0.0,0.0,1.0787902,0.0,0.0,0.0,0.0,0.7739101,0.0,0.0,0.0
IQGAP1,0.72456336,1.3116333,0.0,0.0,0.0,0.0,0.80295813,0.0,1.4544008,1.5064346,1.8203068,1.4102389,0.0,0.39968324,1.513562,0.0,0.0,0.0
PRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49427062,0.0,0.0,0.0
SLCO3A1,0.0,0.3676701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32629535,0.0,0.0,0.0
CHD2,0.0,0.7123345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50402933,0.0,0.0,0.0
ARRDC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13188024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEF2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43299812,0.0,0.0,0.0,0.0,0.42112184,0.0,0.0,0.0
SELENOS,0.0,0.84745026,0.0,0.0,0.0,0.0,0.66775143,0.0,0.0,0.70755863,0.0,0.0,0.0,0.59100467,0.8491546,0.0,0.0,0.0
SNRPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575756,0.0,0.0,0.0
MPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28560972,0.0,0.0,0.0
