,Basal II cells,Basal cells,Ciliated cells,Club cells,Dendritic cells,Goblet cells,Ionocytes,MT gene enriched cells,Mast cells,Maturing ciliated cells,NK cells,Neutrophils & macrophages,Peri-goblet cells,Secretory cells (HLA-DQA1),Suprabasal cells,T cells
ZKSCAN1,0.4270918458563365,0.0,1.145688278035672,0.5083050599480948,0.0,0.6290406324366159,0.7246730672907271,0.0,0.0,0.45163337877680254,0.0,0.0,0.5319135345441238,0.600768547384343,0.0,0.0
EIF3B,0.36952510288300816,0.0,0.0,0.0,0.0,0.45478709531916495,0.0,0.0,0.0,0.6378571989234803,0.0,0.0,0.4572520271033653,0.4431262719268662,0.0,0.0
PTPRZ1,0.6471470775914379,0.7129865092056927,0.0,0.34932686045940037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431511412450936,0.4268142335624914,0.5675876806389856,0.0
AIMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39049716498483633,0.0,0.0,0.0,0.0,0.0,0.0
LSM5,0.39299925961461574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6465317647084456,0.0,0.0,0.0,0.0,0.0,0.0
RPA3,0.0,0.0,0.6799447362545545,0.0,0.0,0.0,0.0,0.0,0.0,0.34558787939563973,0.0,0.0,0.0,0.0,0.0,0.0
ZNHIT1,0.0,0.0,0.40421428524701764,0.0,0.0,0.4938734453414261,0.0,0.0,0.0,0.7009567621777705,0.0,0.0,0.0,0.274677057088935,0.0,0.0
TMEM106B,0.0,0.0,0.0,0.0,0.0,0.4572201048720248,0.0,0.0,0.0,0.35073798545795576,0.0,0.0,0.0,0.3996023003308234,0.0,0.0
EZH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280229915199695,0.0,0.0,0.0,0.0,0.0,0.0
CEP41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8756901274809863,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN13,0.4720072907399815,0.0,0.6754526955230586,1.0702388345913865,0.0,1.4527678233623813,0.0,0.0,0.0,0.6222123496397199,0.0,0.0,0.6599833459992939,0.8722439121423156,0.3614323602721021,0.0
RARRES2,0.0,0.0,0.0,0.0,0.0,0.0,2.2726139494841147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR2,1.2221543144585738,0.9075410788404518,1.6044259856422871,2.5362661821265284,0.8043208068286549,2.980546496492375,0.481456042953039,1.5599802794321729,0.0,2.084657875033766,1.1084413700892766,0.0,2.0371356614259737,2.162574619968508,1.2526307791136841,0.0
AHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6307447110750543,0.0
CHCHD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.0,0.0,0.0,0.0
PSMA2,0.39299925961461574,0.0,0.16410671887108527,0.0,0.0,0.4647246941242129,0.0,0.0,0.0,0.4748639727146598,0.0,0.0,0.0,0.4268142335624914,0.0,0.0
MRPL32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27532289580932506,0.0,0.0,0.0,0.0,0.0,0.0
COA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4142437794639395,0.0,0.0,0.0,0.0,0.0,0.0
BLVRA,0.0,0.0,0.0,0.46793543795127235,0.0,0.46809158277411006,0.0,0.0,0.0,0.0,0.0,0.0,0.37240739834833986,0.4482965084053509,0.0,0.0
TMEM248,0.0,0.0,0.43574119541314793,0.0,0.0,0.5084106764642081,0.0,0.0,0.0,0.5665448977070232,0.0,0.0,0.0,0.3996023003308234,0.0,0.0
RHEB,0.0,0.0,0.0,0.5588561330603713,0.0,0.6562984201902302,1.1075583360897507,0.0,0.0,1.0332274643869148,0.0,0.0,0.36003435582091253,0.5139922215172298,0.5044630332112375,0.0
POLD2,0.0,0.0,0.6338420137991092,0.0,0.0,0.0,0.0,0.0,0.0,0.9094787059838726,0.0,0.0,0.0,0.0,0.0,0.0
YKT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19545707035049387,0.0,0.0,0.0,0.0,0.0,0.0
EIF4H,0.32323645877135854,0.0,0.5393839646894097,0.3740270370265815,0.0,0.47004113229286254,0.0,0.0,0.0,0.41157742029620925,0.0,0.0,0.36505143148541896,0.41812002252209934,0.0,0.0
TMEM245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976991634150847,0.0,0.0,0.0,0.0,0.0,0.0
CORO2A,0.0,0.0,0.0,0.3522483041250975,0.0,0.45478709531916495,0.0,0.0,0.0,0.2775045197190124,0.0,0.0,0.49402599025973626,0.5244400344558958,0.0,0.0
SEC61B,0.462057778154029,0.0,0.581253890764325,0.6111786786041775,1.017572990429774,0.8141029736308744,0.6998131985779937,0.0,0.0,0.6795975748461275,0.0,0.0,0.535297035198576,0.647363963266349,0.0,0.0
AKNA,0.0,0.0,0.6708209556737809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24819912241190484,0.0,0.0,0.0,0.0,0.0,0.0
EDF1,1.2042937332721049,1.0926056435296712,1.1282383713868422,1.260458799683926,1.017572990429774,1.3544946569465808,1.0598994309428262,0.0,0.8016002544589691,1.4774092455845456,1.013306295205318,0.0,1.2191243994497882,1.4224877576326909,1.106163580617171,0.0
BAG1,0.9108949012864029,0.6379046927735925,0.5393839646894097,1.16757399705807,0.0,1.158901029934802,0.4911508421784786,0.0,0.0,0.7201578405579163,0.0,0.0,1.0786502542930305,1.0135019354956796,0.53737796598838,0.0
NPDC1,0.0,0.0,0.0,0.0,0.0,0.5196176048543566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441901248401094,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143945484637103,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND5,0.5675179600223281,0.0,0.6898601228132937,0.6719429199687958,0.0,0.6818903949456843,0.9108504680559112,0.0,0.0,0.5251817919981384,0.0,0.0,0.5376258784347752,0.7352541874993705,1.1205115354206368,0.0
PDLIM1,1.519435247721753,1.720668724470673,1.8086080728509408,1.6154811980481254,0.0,1.7727648430427483,1.3673235024616563,1.6665224370578238,0.0,2.1261560561734356,1.3971543675798248,1.3846001666473922,1.7803264181370206,1.757536414427951,1.7321486592492157,0.0
HPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875912708518122,0.0,0.0,0.0,0.0,0.0,0.0
PHYH,0.0,0.0,0.0,0.0,0.0,0.0,0.6624738798295452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3A,0.0,0.0,0.0,0.409063867562645,0.0,0.46809158277411006,0.0,0.0,0.0,0.41069404941913684,0.0,0.0,0.3718185401380655,0.3453542483384214,0.0,0.0
NSMCE4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3592654672394819,0.0,0.0,0.0,0.3109911341175233,0.0,0.0
VSIR,0.0,0.0,0.0,0.0,0.809128888289493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.0,0.0,0.0,0.0
LIPA,0.0,0.0,0.0,0.0,0.0,0.31071838248709316,0.0,0.0,0.0,0.3646812132914013,0.0,0.0,0.0,0.4281873538469744,0.0,0.0
SFXN3,0.0,0.0,0.2183769408857606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNKS2,0.0,0.0,0.0,0.0,0.0,0.39457005870309736,0.0,0.0,0.0,0.39728218769893336,0.0,0.0,0.0,0.4482965084053509,0.0,0.0
ARHGAP21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38313820469417015,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD26,0.0,0.0,0.3440159243046121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARP4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40360081525210934,0.0,0.0,0.0,0.0,0.0,0.0
BCCIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375846702126438,0.0,0.0,0.0,0.0,0.0,0.0
NEURL1,0.0,0.0,0.0,0.0,0.0,0.0,0.481456042953039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3PXD2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.0,0.0,0.0,0.0
GLRX3,0.0,0.0,0.0,0.0,0.0,0.4865678627157618,0.0,0.0,0.0,0.6260599925113708,0.0,0.0,0.4537223400772454,0.4790345032045433,0.0,0.0
TASOR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.0,0.0,0.0,0.0
SHOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30069464146794594,0.0,0.0,0.0,0.0,0.0,0.0
CCDC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333195043531526,0.0,0.0,0.0,0.0,0.0,0.0
UBE2S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19283124040599234,0.0,0.0,0.0,0.0,0.0,0.0
RPL28,3.192138630236951,2.9931497076857045,1.8476863139604192,2.734611644518071,2.754845660892542,2.431218089397506,2.0275666256511395,2.343792994410629,2.242721042284276,2.437665182155664,3.084574512229629,1.5309729629781255,2.9927945018468733,3.104349830227384,2.93977707468978,2.570877496348932
PPIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6392930798135896,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN14,0.0,0.0,0.0,0.3522483041250975,0.0,0.5158625357779639,0.0,0.0,0.0,0.38313820469417015,0.0,0.0,0.47192613297217445,0.4611252088982774,0.0,0.0
NUFIP2,0.0,0.0,0.0,0.0,0.0,0.46959149758257085,0.0,0.0,0.0,0.5420315181362862,0.0,0.0,0.0,0.0,0.0,0.0
RPL19,2.861837677582896,2.7899048405235343,1.91090930727026,2.5659604798934854,2.688218667332922,2.348278361157491,1.9032654463573764,2.200903091348504,2.3501999032919008,2.638105702179745,2.8060260038098965,1.7366724821210537,2.6465627064650916,2.7455279737150673,2.7891303400621172,2.462116732362367
UBTF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4376001432318569,0.0,0.0,0.0,0.0,0.0,0.0
PSMD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436567737327026,0.0,0.0,0.0,0.0,0.0,0.0
CASC3,0.0,0.0,0.17025455881558457,0.0,0.0,0.2680831138833565,0.0,0.0,0.0,0.3673070432359028,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEFL1,0.567981488598077,0.0,0.0,0.3861298771028085,0.0,0.29303035974511743,0.0,0.0,0.0,0.0,0.0,0.0,0.588217198325627,0.4556514889866353,0.0,0.0
P2RX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2975401908636386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX40,0.0,0.0,0.42509459393654947,0.0,0.0,0.0,0.0,0.0,0.0,0.3375846702126438,0.0,0.0,0.0,0.0,0.0,0.0
KPNB1,0.4747468888566671,0.0,0.31374019614115045,0.5135874638869647,0.0,0.6767597674068523,0.6025591945207127,0.0,0.0,0.71057545771059,0.0,0.0,0.5000568309818826,0.647363963266349,0.44831383151638127,0.0
CDK5RAP3,0.46664573523321234,0.0,0.5392009104814659,0.4129527274530665,0.0,0.5273833881266144,0.0,0.0,0.0,0.421337013630967,0.0,0.0,0.0,0.47449441101600603,0.584392763763852,0.0
PFN1,1.6244861313528,1.4373264944366757,1.196870172986222,1.6569017521066336,2.498210615414363,1.7473436100770259,1.5264164043271726,0.0,1.9823496503742088,1.7031705723288035,1.6839750846063157,1.8538430288248655,1.5864622536164934,1.747825445580844,1.2578699803997107,2.135666684336786
RNF167,0.0,0.0,0.0,0.0,0.0,0.4646807215566152,0.0,0.0,0.0,0.39728218769893336,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035451150614397,0.0,0.0,0.0,0.0,0.0,0.0
RASD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647711507513803,0.0
RAI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240606517391422,0.0,0.0
NUP88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39681579253801236,0.0,0.0,0.0,0.0,0.0,0.0
C1QBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30069464146794594,0.0,0.0,0.0,0.274677057088935,0.0,0.0
CPD,0.5457181918078033,0.0,0.0,0.6408371333094223,0.0,0.6960598527341203,0.0,0.0,0.0,0.19545707035049387,0.0,0.0,0.5475875987597014,0.7491200578057923,0.0,0.0
GOSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33022570992197764,0.0,0.0,0.0,0.0,0.0,0.0
CCDC47,0.46404406986276203,0.0,0.0,0.47993673102626105,0.0,0.5424415260831623,0.0,0.0,0.0,0.3225157662058411,0.0,0.0,0.4111710727701987,0.5453521161035252,0.0,0.0
MED31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33022570992197764,0.0,0.0,0.0,0.0,0.0,0.0
ALDH3A1,1.6248462385107,2.1389242027333593,1.717122411699485,1.113531879327671,0.9296509738638217,1.4440896770895149,1.1626903872395906,1.7339921140081178,0.0,0.8318231734901396,1.1763925324006497,1.8196446115840872,2.6322207763374212,1.5569220806167552,1.872223753004535,1.1442078065070407
SMARCD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249456175985764,0.0,0.0,0.14841195114713318,0.3996023003308234,0.0,0.0
SYNGR2,0.6129951981007519,0.0,0.43374417093033546,1.031364770059828,0.7044869578163537,1.2577495438025537,0.7909748748287623,0.0,0.8819595178673906,0.4376001432318569,0.0,0.0,0.9562542633065471,0.6890722357968054,0.7892828119325923,0.0
B9D1,0.0,0.0,0.9521291342726717,0.0,0.0,0.0,0.0,0.0,0.0,0.45163337877680254,0.0,0.0,0.0,0.0,0.0,0.0
DDX5,1.3937656240980187,1.3050432458954535,2.0165243317535717,1.5669120941774648,2.101161467129622,1.742662943337302,2.0300285089090755,1.3281184990401091,1.8544104341897223,1.7513137971033226,0.0,1.7051983365572734,1.565873901767093,1.8328293061554144,1.8790617172447108,1.927955737214862
CYTH1,0.0,0.0,0.14963347727006515,0.0,0.0,0.2825187540094178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD11,0.0,0.0,0.0,0.0,0.0,0.34463301438756777,0.0,0.0,0.0,0.12968452579984877,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3BP,1.0238561052877033,0.9354921711325571,0.7531449948187926,1.2696224944235401,0.0,1.5170138523783645,1.3963530581424508,0.0,0.0,1.2186297009929665,0.0,0.0,1.1735080600317873,1.5303278456488902,0.9215270152400694,0.0
RAB5C,0.0,0.0,0.43574119541314793,0.5616267467217321,0.9670817808227228,0.6873234852702673,0.642071857429483,0.0,0.0,0.6462142213241486,0.0,0.0,0.483879945980892,0.4762444090339216,0.0,0.0
VAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872281671031927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC59,0.0,0.0,0.0,0.0,0.0,0.555194763900655,0.0,0.0,0.0,0.3646812132914013,0.0,0.0,0.0,0.0,0.0,0.0
LUC7L3,0.732102148295771,0.851359992006598,0.8370191887091962,0.5929167670060687,0.7137133256276513,0.6830038073637608,0.788348285320532,0.0,0.0,0.500583504442049,0.0,0.0,0.7681221786150394,0.7165948529549887,0.47699555537361016,0.0
EFTUD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775045197190124,0.0,0.0,0.0,0.0,0.0,0.0
PRKAR1A,1.0208554764446858,1.0453467118492628,1.8400010002222633,1.040748023507174,0.853826928228069,1.1700712526502546,1.6506808709681495,0.0,1.555092563418374,0.930183836845982,0.0,0.0,1.117872165885964,1.196358103511799,1.121955908021518,0.0
YWHAE,1.0992794001004556,1.0109726186386534,1.7714755125342259,1.2171104942078155,0.8065112960782934,1.353482408336012,1.5565675793976708,0.0,0.0,2.0470573964188574,0.0,0.0,1.2278547911817275,1.4712279352149231,1.1219670515358353,0.0
DHRS7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39049716498483633,0.0,0.0,0.0,0.0,0.0,0.0
WSB1,0.493078244376851,0.0,0.5526679243887773,0.5610445207422823,0.8900009777121797,0.4938734453414261,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.34252791232085633,0.47205268679386647,0.4371228401566439,0.0
NHERF1,1.1857815173595507,0.0,0.7932168301455363,1.3103467497044528,0.0,1.3133400712630523,0.6998131985779937,0.0,0.0,1.2709356355505168,0.0,0.0,1.1942853905252253,1.4453609457476109,0.5044630332112375,0.0
IFT20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38313820469417015,0.0,0.0,0.0,0.0,0.0,0.0
SUPT6H,0.0,0.0,0.0,0.0,0.0,0.39457005870309736,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.0,0.37368766539051934,0.0,0.0
SLAIN2,0.0,0.0,0.5934603332346491,0.0,0.0,0.0,0.0,0.0,0.0,0.39049716498483633,0.0,0.0,0.0,0.0,0.0,0.0
OCIAD1,0.5926273359114319,0.0,0.7001334649191036,0.6817454450911224,0.0,0.8193016381687153,0.656879287527262,0.0,0.0,0.7409055364849289,0.0,0.0,0.7250160738279691,0.8391156966265173,0.0,0.0
DCUN1D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25129291684307975,0.0,0.0,0.0,0.0,0.0,0.0
LAMTOR3,0.0,0.0,0.0,0.0,0.0,0.2565653154914387,0.0,0.0,0.0,0.3143945484637103,0.0,0.0,0.0,0.0,0.0,0.0
NFKB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29001767804022216,0.41234435827388216,0.0
UBE2D3,0.7594074988266197,0.7816704428532539,0.962858800564441,0.8801384082861466,0.993717935306196,1.0135298907948114,1.2287818419030097,0.0,0.8763563597522306,0.8851516591697498,0.0,1.502262680432664,0.9099122525126665,0.81718437880437,0.9713108879648431,0.0
MAPK10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297567179373724,0.0,0.0,0.0,0.0,0.0,0.0
ELF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12968452579984877,0.0,0.0,0.0,0.0,0.0,0.0
NDUFC1,0.7608015673765295,0.7339607995285645,1.060907269723383,0.8286926725561692,0.0,0.9255947043247477,0.6624738798295452,0.0,0.0,0.601554920848631,0.0,0.0,0.7824841743063959,0.7799370327194278,0.4908039710258158,0.0
RPL34,2.592335482357711,2.5640604868129926,1.5923403295472598,2.2803768484250453,2.037171836956201,1.9697705634871976,1.5000457585041043,1.8320893150290918,2.4492114084051866,2.0636193417735473,2.6877543014823075,0.0,2.3070155892384605,2.3444757743693123,2.5913180400006377,2.0694436318401346
GAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43493378406412675,0.0,0.0,0.0,0.0,0.0,0.0
FRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17184997288540896,0.0,0.0,0.0,0.0,0.0,0.0
CLCN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15790674505196342,0.0,0.0,0.0,0.0,0.0,0.0
GALNT7,0.0,0.0,0.0,0.0,0.0,0.35138541165181325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX15,0.0,0.0,0.0,0.0,0.0,0.34463301438756777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM2,0.3747644857907405,0.0,0.7375524801983055,0.5311393425834063,0.0,0.6290406324366159,0.4099481357561841,0.0,0.0,0.45332554753120735,0.0,0.0,0.44510445423413036,0.6854862015367811,0.0,0.0
CLNK,0.0,0.0,0.0,0.0,0.0,0.0,1.107490474506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27222910137815015,0.0,0.0,0.0,0.0,0.0,0.0
STIM2,0.4057987194540442,0.0,0.5200576816124107,0.46682319478586026,0.0,0.46004563144337973,0.0,0.0,0.0,0.3882883107564862,0.0,0.0,0.4594005566720283,0.4431262719268662,0.0,0.0
MFSD10,0.0,0.0,0.5722442372632692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29001767804022216,0.0,0.0
KLF3,0.3914410764008903,0.0,0.0,0.532297135032492,0.0,0.598841006618115,0.0,0.0,0.0,0.3375846702126438,0.0,0.0,0.6111402399693788,0.5220313683736408,0.0,0.0
UGDH,0.0,0.0,0.5759723324536009,0.0,0.0,0.4621229844038764,0.0,0.0,0.0,0.4132795911761846,0.0,0.0,0.0,0.0,0.0,0.0
HTATIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34558787939563973,0.0,0.0,0.0,0.0,0.0,0.0
CTSC,0.8218469707571278,0.0,0.0,1.4140353733252202,1.326080270514995,1.7369038575743185,0.0,0.0,0.0,0.6920656140787687,0.0,0.0,1.2684356625292086,1.4557437493917622,0.0,0.0
CCDC34,0.0,0.0,0.21536723004457486,0.0,0.0,0.0,0.0,0.0,0.0,0.944676326498382,0.0,0.0,0.0,0.0,0.0,0.0
MTCH2,0.0,0.0,0.6048086598580489,0.5311393425834063,0.0,0.5955713295799931,0.0,0.0,0.0,0.8679270300133293,0.0,0.0,0.39144441777043704,0.521168666434675,0.0,0.0
SC5D,0.0,0.0,0.0,0.0,0.0,0.0,0.7246730672907271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA8,1.280587285070448,1.0464538545764894,1.9275310262154561,1.5846270299575276,1.8404570996120742,1.8485264306009423,1.6358733263380052,1.3021090203524066,1.3727976786758238,2.564940493520802,1.2145366285349097,0.0,1.5445660618617008,1.6875826172870056,1.4027155030184608,1.6949586280283697
VWA5A,0.0,0.0,0.0,0.0,0.0,0.5252009398987981,0.0,0.0,2.6603581302693726,0.0,0.0,0.0,0.0,0.4482965084053509,0.0,0.0
DTX4,0.0,0.0,0.0,0.0,0.0,0.3384843097346331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109911341175233,0.0,0.0
UNC93B1,0.0,0.0,1.3231781480231517,0.6111786786041775,0.0,0.594441066508732,0.0,0.0,0.0,0.37123682684198467,0.0,0.0,0.34711210017213245,0.3765779904853668,0.0,0.0
PPP6R3,0.0,0.0,0.0,0.0,0.0,0.0,0.6025591945207127,0.0,0.0,0.3732086950729274,0.0,0.0,0.0,0.0,0.0,0.0
MS4A6A,0.0,0.0,0.0,0.0,1.2470779048607596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCND1,1.3711135697383043,0.6490467737916328,0.0,1.059560592130695,0.0,0.5415685339959386,0.0,0.0,0.0,0.0,0.0,0.0,0.803971657422625,0.8226335124690481,0.5621084839508064,0.0
PRPF19,0.0,0.0,0.0,0.0,0.0,0.31857309440082554,0.0,0.0,0.0,0.4047923975821123,0.0,0.0,0.0,0.0,0.0,0.0
TMEM109,0.0,0.0,0.0,0.0,0.0,0.41271071737440246,0.0,0.0,0.0,0.43493378406412675,0.0,0.0,0.4791280813751251,0.0,0.0,0.0
CHORDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456383700094763,0.0,0.0,0.0,0.0,0.0,0.0
ANAPC15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3941899625935108,0.0,0.0,0.0,0.0,0.0,0.0
CEP164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120016863993486,0.0,0.0,0.0,0.0,0.0,0.0
RNF141,0.0,0.0,0.0,0.3740270370265815,0.0,0.46809158277411006,0.0,0.0,0.0,0.3035451150614397,0.0,0.0,0.0,0.3240606517391422,0.0,0.0
CEP126,0.0,0.0,1.0127859143840792,0.0,0.0,0.0,0.0,0.0,0.0,0.4511166933028572,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G2,1.2985464893275362,1.2335039855217218,1.5021390841513864,1.455995890314659,1.250446378903301,1.606989083719597,1.566987111405394,1.6145006018726829,1.1469862708576721,1.5003467120241372,0.0,0.0,1.4600104537098129,1.5534249071509878,1.4826629814132013,1.3636296676280373
DDX6,0.3317625810267286,0.0,0.0,0.46682319478586026,0.0,0.2825187540094178,0.0,0.0,0.0,0.46789650837769253,0.0,0.0,0.0,0.4762444090339216,0.0,0.0
NECTIN1,0.4747468888566671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3685906210727438,0.3516225933159983,0.0,0.0
HIPK3,0.41725265933985345,0.0,0.7151215838868881,0.3962649617983013,0.0,0.4866644647135199,0.0,0.0,0.0,0.24819912241190484,0.0,0.0,0.42680329111571585,0.40012079939623957,0.18239736642877077,0.0
MDK,1.2534777137191344,0.7177356497842422,0.7283996464032118,2.136477051570662,0.0,2.0236629641188526,0.481456042953039,1.5452086368387676,0.0,2.276173934014113,1.087927580766953,0.0,1.6333673898957648,2.027171275479808,0.0,0.0
CARS1,0.0,0.0,0.9343956997148216,0.0,0.0,0.0,0.0,0.0,0.0,0.19283124040599234,0.0,0.0,0.0,0.0,0.0,0.0
CD81,2.6981769092123082,2.5978486265305034,2.0041750842840633,2.303485588327296,1.698841560928373,1.9435994274246526,2.329853687124107,2.4801381870626886,2.2420691304450386,2.3513650376306847,2.0926289769538235,2.1616092395911295,2.3447314646627415,2.6645745908692153,2.527996686301546,2.0785670335349034
C11orf58,0.44497031383207375,0.0,0.5087272933678642,0.0,0.0,0.5474946813807815,0.656879287527262,0.0,0.0,0.8749304055408156,0.0,0.0,0.39643433318461974,0.48037150224681463,0.4225814896955228,0.0
PITPNM1,0.0,0.0,0.595741600537407,0.0,0.0,0.0,0.0,0.0,0.0,0.7754254661490854,0.0,0.0,0.0,0.0,0.0,0.0
RPS13,2.4600861008450727,2.3076824266982126,1.4342826809800295,2.13775337864456,2.250319356638855,1.946486994196188,1.6975043377789099,1.7643925312161008,1.6672120942492277,1.9036905766083998,2.5849341473424876,0.0,2.2653012377823876,2.311153304855006,2.4295837215878087,1.7571961589046816
NDUFS8,0.4930534364392821,0.0,0.5097697414744304,0.6111786786041775,0.0,0.5374978040212928,0.7246730672907271,0.0,0.0,0.6843008493934267,0.0,0.0,0.49880418475884936,0.5244400344558958,0.0,0.0
