,AT1,AT2,Adventitial FB,Alveolar FB,Alveolar macrophage,Arteriole,B cells,Basal,CD4,CD8/NKT,Ciliated,Differentiating ciliated,Inflamed,Inflammatory monocyte,Interstitial macrophage,KRT5-/KRT17+,Lymphatic,Mast,Mesothelial,Monocyte,Monocyte-derived macrophage,MyoFB,MyoFB - Activated,NK,PLIN2+ FB,PNEC,Pericyte,Plasma,Proliferating - Epi,Proliferating - Imm,SMC,Secretory - SCGB1A1+/MUC5B+,Secretory - SCGB1A1+/SCGB3A2+,Secretory - SCGB3A2+,Systemic venous,Transitional AT2,Venule,aCap,cDC1,cDC2,gCap,moDC,pDC
GUSB,0.0,0.0,0.0,0.0,1.120185835361174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4586136903820548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9445564851570959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629218922648386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBDS,1.9269157296960193,1.3221839678361322,1.6222239921134676,0.0,0.7762142119418236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2520491416394453,0.0,0.0,1.454136406056987,1.1486022180841475,0.0,0.0,0.0,0.0,1.807923604102258,1.2096576926024256,0.0,1.4721830505258513,0.0,1.7944186151389954,0.0,0.5664382513223954,0.0,1.911329691087742,0.0,0.0,1.1895215044517333,0.8703441478732549,1.5122967013087467,1.1596016210907243,1.1897434762222217,0.0,0.0,0.0,0.0,0.0
BUD23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0275136700717225,0.0,0.0,0.0,0.0,1.0303722464014953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2854903320114555,0.5844049015464995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9165797728957266,1.8065329770941247,0.0,0.0,0.0,0.977575935411066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401621401909486,0.0,0.0,1.1758803062598786,0.0,1.5628773642623126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN4,2.0366761598563112,1.9012138592689074,0.0,0.0,0.0,0.0,0.0,2.027340841868812,0.0,0.0,1.8521017529639052,2.0029919933659577,0.0,0.0,0.0,1.9492857028042128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8615065423577584,0.0,0.0,1.6691034619147076,0.0,0.0,2.1146215685002057,2.166396353459987,2.1502485217147522,0.0,2.123834163166421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELN,0.0,0.0,1.9036733325314321,2.033625452448354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7079486806605992,0.8790027729780161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.671057399533046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0464278703347663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5063441792780097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0050931022487302,0.0,0.0,0.0,0.0,0.0,0.0,1.0259282587062708,1.11554905312066,0.0,0.0,0.0,0.0,0.0,0.0,1.2169240202199356,0.0,0.0,0.0,0.0,1.0454182841067983,0.818861382999547,0.7422651664761655,1.4430662664918859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5574004325488748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4266777519574356,0.0,0.9099521250973517,0.0
GTF2I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0050931022487302,0.0,0.0,1.4178578181212684,1.24684836036886,0.0,0.0,0.0,0.8789776500724689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755273674243276,0.0,0.0,0.0,0.0,1.2744031043347168,0.0,0.7482914590434893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCF1,0.0,0.0,0.0,0.0,0.9276571242664851,0.0,1.9860439912847045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7929232780190447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7584313289703828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9630149536616983
RHBDD2,0.0,0.0,0.0,0.0,1.2933052751630794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POR,0.0,0.0,0.0,0.0,0.9253935477866351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDH2,0.0,1.4059531313576437,0.0,0.0,1.5275930819497603,0.0,0.0,1.5418389854100278,0.0,0.0,1.2290059175388612,1.1804142504245814,0.0,1.1018855308028033,1.4230638022134765,1.2596494104822504,0.0,0.0,1.3838494739321985,0.0,1.3912360469894194,0.0,1.3913275322380299,0.0,0.0,1.5645029493976377,0.0,1.6126670966177374,1.4597461100380427,1.415061330215297,0.0,1.4503254677573232,0.0,1.286620926513172,0.0,1.06652332551267,0.0,0.0,1.145768254128321,1.2017580091993036,0.0,1.259280946862384,1.3891116351097865
HSPB1,1.8875995729231003,1.8362326109640692,2.0534579158370083,2.070800237639029,1.9799056784464395,1.3715907411490806,0.0,2.0931452587503054,0.0,0.0,1.803422623409773,1.8672540006879272,0.0,1.416838155813633,1.7416929757055226,2.0835008349457445,2.776470386361924,0.0,2.050820422550122,0.0,1.9075424162522525,1.9387277182635185,2.1346437018596722,0.0,1.9244798805032008,1.9955414852491056,1.937551404905137,0.0,1.9166667189325939,1.514015573803821,2.4821905239687982,2.0414538113146365,1.9593945322628135,1.9546686571734062,1.8594919318451273,2.3187730077624877,1.4792906177938183,0.0,2.231306408612732,1.2841744171021223,0.0,1.5829797412075135,0.0
YWHAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763141222109434,0.9535566003122931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPK3B,1.7845095014543733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3704252483137327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8026105770878442,1.430744920016664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9045260594499638,0.0,0.0,0.0,0.0,0.0,1.9020672170143829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7041244077226232,0.0,1.6423739358296947,0.0
CD36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.059583173304593,0.0,1.48211165269515,0.0,0.0,1.5816928504523695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7341619774447186,0.0,0.0
SEMA3C,0.0,0.0,1.3522927218433667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM243,0.0,1.6080200706847034,0.0,0.0,0.7354253276769716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1544457629668816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8644346054117089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRI,0.0,1.2691100622485938,0.0,0.0,1.4054212523413354,0.0,0.0,1.5330998912320182,0.0,0.0,2.0683537264520155,1.9798852058875387,0.0,0.0,0.9621101913482939,1.5048537216896436,0.9824470724884945,0.0,1.2423159085218345,0.0,1.0679762979161933,0.0,1.4046091164756869,0.0,0.0,1.2778853550201115,0.0,0.0,1.4954610465663407,1.1646829220957584,0.0,1.7566016350866875,1.7506488308283612,1.4377274486839517,0.0,1.2792396271745663,0.0,0.0,1.140135125299818,0.0,0.0,0.0,0.0
STEAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7177086205864107,1.8286548586575542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975539852821112,0.0,0.0,0.0,0.0,0.0,0.7305848452566663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757569775965283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8626623639651239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8012666523472008,0.0,0.0,1.967915610693507,1.769247663480943,0.0,0.0,0.0,0.8622352871916589,0.0,0.0,0.0,0.0,0.0,0.0,0.97017111479508,0.0,0.0,0.0,0.0,1.0036060334547607,1.141611102807088,0.0,0.0,0.0,0.0,1.0015795096765616,0.0,0.779679456706727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP51A1,0.0,1.0630499718591493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2778853550201115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM133B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7700216184836105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPACAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7031757019922222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFPI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2061165994203193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG11,0.0,0.0,1.5746735514437669,0.0,0.0,1.8061749359052666,0.0,0.0,0.0,0.0,0.0,0.0,2.2018601996334284,0.0,0.0,0.0,3.255695807046564,0.0,1.5811565673299037,0.0,0.0,0.0,0.3396967831462951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8019356987129918,0.0,1.8124728952437699,2.5178725799765953,0.0,0.0,1.940614612252506,0.0,0.0
COL1A2,0.0,0.0,2.286087021400259,2.551725796853585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7977907660723456,0.0,0.0,2.094036884478748,2.6460518496880665,0.0,2.4400331801209783,0.0,1.9651122886728387,0.0,0.0,0.0,1.5932668277140514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEG10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809807802880446,0.0,0.0,0.0,0.0,1.036264598436325,0.0,0.6376495971915681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PON2,1.511129512707163,1.338756870059542,0.0,0.0,0.0,1.6902560492262237,0.0,0.0,0.0,0.0,0.0,0.0,1.5167638849499017,0.0,0.0,1.6231988802873416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681815627890478,0.0,0.0,0.0,0.0,0.777670767384042,0.0,1.451113208502713,1.72160114427246,1.847738188834907,0.0,0.0,2.55285058777727,0.0,0.0
PDK4,0.0,0.0,0.8884150373170134,0.0,1.023696631028351,1.4429362425426837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4312863980011616,1.6931579500440903,0.0,0.0,0.0,0.0,1.9313047492206676,0.0,0.0,0.0,2.08096614456625,0.0,0.0,0.0,0.0,0.0,1.3762171167821426,1.5098591737097318,0.0,0.0,1.7469523616727298,1.2140542676059707,0.0
SEM1,0.0,1.6899444569648463,1.5422902483145902,1.4769883645729216,1.6838796318918887,1.109260964637346,0.0,1.6507988962342044,0.0,0.0,1.7488750900181986,1.7274865809836377,1.0891689113521568,1.3979136948810287,1.5480940766624127,1.58342638678222,1.4079027820261452,0.0,1.6397041542746207,1.5254364109927592,1.6033777977581922,1.6736734250887806,1.7204389670988418,0.0,1.536162441450759,1.5645029493976377,1.6251557666441938,1.4544192386816046,1.7608496177000006,1.5724547544894585,1.5293268957044994,1.5480052405867601,1.6849219766472077,1.674273167356081,1.2648576336817823,1.5628959268863358,1.085584074389314,1.1063047871451128,1.391363224230031,1.3955407015528498,0.0,1.4204282885021187,1.5339371869223788
BRI3,2.0049280337281647,2.0291240861111457,1.606328886778346,0.0,2.006184493862576,1.015273203632542,0.0,0.7523791230392477,0.0,0.0,1.2069390511709819,1.3068691358788367,0.6860730211024284,1.8168667854111682,1.9733554144931666,1.5525369114450542,0.9788025337365981,0.0,0.0,1.8930400534769787,2.007025420019369,0.0,1.3257787777177579,0.0,0.0,1.5500853814256021,0.0,0.0,1.5019603981343537,0.0,0.0,1.4901849185705442,1.5538462288259296,1.6572591088302748,0.9788543851537127,1.7877656412017129,1.1423153189438149,0.7298068442295831,0.0,1.4618780187484317,0.0,1.6211897293402724,1.553360750224769
BAIAP2L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38755454721212623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMURF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7697263444634934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC1B,0.0,1.381406362692327,0.0,0.0,2.1211751340385927,1.4218608700514785,2.058266880747282,0.0,2.086279717401649,2.092076057985425,0.0,0.0,1.1821627360593132,2.1412688501705484,2.1778534132803573,1.5292070089327954,1.5533280042542232,1.6407974233475158,1.283943422559237,2.232099464405967,2.054993156154505,0.0,1.5822223078017756,2.1213622001076358,0.0,1.4326101894489611,0.0,1.2931581052813277,1.087348409879311,2.026292148308011,0.0,0.0,0.0,0.9913929586488525,1.4493900828748947,1.3925086323561395,1.575443838536498,0.0,1.7460504283217917,2.0749057789909395,0.0,2.0390990867840557,2.135487365310104
PDAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923350583764963,1.015582028893676,0.0,0.0,0.0,0.0,0.0,0.0,1.1430573586724342,0.0,0.0,0.0,0.0,0.8883388310829978,1.0515433415178304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUD31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200828783314672,0.843271496725361,0.0,0.0,0.0,0.0,0.0,0.0,0.9127340170780855,0.0,0.0,0.0,0.0,0.0,0.9051055939548537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MF,1.8731665625771747,1.8613886563253907,1.3999670524835994,0.0,1.9338165251829242,0.0,0.0,1.8004738190919267,0.0,1.500570264708826,1.7030875371739556,1.7312552752988555,0.0,1.745369664758036,1.8174112918958616,1.7410464190671093,1.0178012939233605,1.248670847673247,1.638573423961555,1.8636759816261796,1.855531018733982,1.4698634713479772,1.6201462585782824,1.6076548031033766,1.3601795162517942,1.8815120716378122,0.0,1.8090062665250084,1.8301234093045813,1.7946591802005458,0.0,1.7529364855262306,1.7147808023286073,1.7275625567492932,0.0,1.769461127868592,0.0,0.0,1.7460504283217917,1.6115064172753315,0.0,1.6552776743172894,1.846587766716648
COPS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7714494849685122,0.0,0.0,0.0,0.0,0.0,0.7450522508925336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9317647194939325,0.8232289060994171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMTOR4,0.0,1.5685491276215215,1.3769903159393762,0.0,1.6689609351674197,0.0,1.5102726925334067,1.6352979529184302,0.0,0.0,1.5193168401946053,1.5089412549183263,0.0,1.816185368453088,1.646773365574711,1.130699113751014,1.022107253849545,1.5445078622118737,1.5477107893714541,1.9744906039074288,1.6816120286138894,0.0,1.3775966670364066,0.0,1.1514634539807793,1.5860306207299637,0.0,0.8852546052558332,1.3785669506967666,1.4974600568564358,0.0,1.3035215560303022,0.0,1.389107688358512,0.0,1.040561205160579,0.0,0.0,1.1018502383271311,1.5320356960566968,0.0,1.6549350488626977,0.0
PILRA,0.0,0.0,0.0,0.0,1.5455463936696345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5468061770222072,1.3254302588341211,0.0,0.0,0.0,0.0,1.2746541781823661,1.2079155041519165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0921134029286033,0.0
PCOLCE,0.0,0.0,1.856707645935343,2.106074416846086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210841455857848,0.0,0.0,0.0,2.0834378451758786,0.0,2.0734776653490403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNB2,0.0,1.4428468346941392,1.7359950422893784,0.0,1.8620598854847734,1.1619365701506008,0.0,1.5586074838278652,1.502365798105756,1.4777096639254608,1.578386157523536,1.4397774009216153,1.5134402842056265,1.78065673013825,1.6824836643801078,1.5497583934046701,1.486662971807466,0.0,1.6202340393853252,1.8839925251492686,1.8157114645899464,1.2931612456397983,1.6269214594415997,1.6955931424728208,1.6569115720202459,1.7673808225888734,0.0,1.144545452757764,1.5434362400762238,1.682037377985084,1.6503087213013632,1.366389801762672,0.0,1.4689969511256866,0.8449429072525224,1.4776407251988382,1.054750081906738,1.4739479170054812,1.7550314584902522,1.5748195777754874,1.46659353165901,1.6723649919946575,1.6211565590211188
TRIP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067466286683011,0.0,0.0,0.0,0.0,0.0,0.0,0.26605707480925417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINE1,0.0,0.0,0.0,2.081707165171077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7189443734600847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1887664323646163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLOD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525795130488231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNHIT1,0.0,1.1099289007740154,0.0,0.0,1.2040818746321027,0.0,0.0,0.0,0.0,0.0,0.9245688893568864,0.8645438147864447,0.0,0.0,1.1965311878821394,1.0830469305290202,0.0,0.0,1.2372768074453229,0.0,1.0744469440709898,0.0,1.239709383203518,0.0,0.0,0.0,0.0,0.9387150661901804,1.111204325751027,0.8758623880096277,0.0,0.0,0.0,1.1144154580912793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4316331324646483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIS1,1.698050533064897,1.737087407459369,1.3662241780433233,0.0,1.5482314342355594,1.354603779839033,0.0,1.5566765205817206,0.0,0.0,1.5655044338710682,1.5842053977183677,0.0,1.1634896622642565,1.4813377287936842,1.2541460021129718,1.3970400035206894,0.0,1.7966173608310916,1.0275245679470264,1.472392885058168,1.5498704517012902,1.4917148516088723,0.0,0.4600101852864107,1.5860306207299637,0.0,1.36910660124408,1.4365173971057987,1.0834219699870853,1.4834786590597215,1.573493376388405,1.55854671189261,1.706444075478176,1.175772478444462,1.3774631578012673,1.2737788346192225,1.248234777033303,1.1515656398100087,1.0568749003985811,0.0,1.1335147785237076,0.0
IFT22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7191939892952754,1.3908263018020475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737674298740706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2J,0.0,0.0,0.0,0.0,0.8778509666286393,0.0,0.0,0.0,0.0,0.0,0.0,0.7044003879816256,0.0,0.0,0.8632250882542425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8619378565587225,0.0,0.0,0.0,0.0,0.0,0.9900571211445015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
