,AT1,AT2,Adventitial FB,Alveolar FB,Alveolar macrophage,Arteriole,B cells,Basal,CD4,CD8/NKT,Ciliated,Differentiating ciliated,Inflamed,Inflammatory monocyte,Interstitial macrophage,KRT5-/KRT17+,Lymphatic,Mast,Mesothelial,Monocyte,Monocyte-derived macrophage,MyoFB,MyoFB - Activated,NK,PLIN2+ FB,PNEC,Pericyte,Plasma,Proliferating - Epi,Proliferating - Imm,SMC,Secretory - SCGB1A1+/MUC5B+,Secretory - SCGB1A1+/SCGB3A2+,Secretory - SCGB3A2+,Systemic venous,Transitional AT2,Venule,aCap,cDC1,cDC2,gCap,moDC,pDC
SF3B6,0.0,0.6254133257763627,0.0,0.0,0.6154520567921663,0.0,0.0,0.6254299671959578,0.0,0.0,0.6139988417539708,0.6176204643671349,0.0,0.0,0.597078625441321,0.6104986229952827,0.0,0.0,0.0,0.0,0.5978251842918472,0.0,0.636594011313887,0.0,0.6000645401755179,0.6660228787531851,0.0,0.5972136040441267,0.6390951083946321,0.6231703932140665,0.0,0.5987104197502495,0.0,0.6365319551071649,0.0,0.5952380952380952,0.0,0.0,0.6012750670691303,0.0,0.0,0.0,0.0
TP53I3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTRHD1,0.0,0.9046619075416904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809523809523809,0.0,0.0,0.0,0.8990134034033752,0.0,0.0,0.0,0.0,0.0,0.0,0.8855532209400605,0.0,0.0,0.0,0.0,0.0,0.8942149631014515,0.0,0.0,0.0,0.0,0.9111426221852168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB10,0.0,0.0,0.0,0.0,0.8431012160074383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8626578899921332,0.862962211127888,0.8680101894383367,0.0,0.0,0.0,0.0,0.8397573227943728,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399493110365174,0.0,0.0,0.887676775360994,0.0,0.0,0.0,0.0
HADHA,0.0,0.6677318791629516,0.0,0.6435550055712914,0.7150053489742932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7147362291034213,0.7252564920903577,0.6698658700815247,0.6428571428571429,0.0,0.0,0.736183377751958,0.7101549042721744,0.0,0.6879220443039661,0.0,0.0,0.0,0.0,0.6638140259070782,0.6778178679979671,0.7237065226739031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7214037911854907,0.7223034519158865,0.0,0.7119306023387926,0.0
HADHB,0.0,0.0,0.0,0.0,0.956059117660508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576532435360011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868930615708684,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPRE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OST4,0.07709853980326968,0.14470863799892258,0.1078579359915236,0.10404431871891003,0.10935566523307153,0.04864833721984206,0.12505289135069791,0.08962770741273737,0.16596001091521262,0.15779485811561889,0.05028769338803462,0.07030421441494927,0.0,0.08338107145840984,0.11039196655003382,0.08744357489188596,0.09150653592608163,0.1136492805016499,0.10059160586070683,0.11291469920602525,0.1036060906150621,0.08154058891295311,0.1583119673784655,0.12679403643688444,0.08190818160070379,0.06985696400607348,0.07170911412289491,0.18526502689335425,0.0798266397442808,0.07476906583329801,0.0914074704738641,0.12153554168022011,0.1298233880758501,0.12561257085180796,0.047619047619047616,0.0949572415312522,0.04983681905815953,0.048249059620187947,0.15818225026223404,0.07339758434045829,0.0,0.07741147621121286,0.11333114352703014
EMILIN1,0.0,0.0,0.0,0.981604766020565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATRAID,0.0,0.5707686557817331,0.6393850548222707,0.6114976073701408,0.5858263790546794,0.0,0.0,0.5665743714873954,0.0,0.0,0.5640470868506219,0.5375041404877415,0.0,0.0,0.567938956322747,0.5388092502047263,0.5368323021974528,0.0,0.5837703601095241,0.0,0.5541055487770172,0.0,0.5786259592856385,0.0,0.607260913611189,0.6495823207113017,0.0,0.5685574965269286,0.5409985446348051,0.5379356938905401,0.0,0.0,0.0,0.5578111789966537,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.5366676555770299,0.0
MPV17,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569697407452411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9543664771881575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX17,0.0,0.0,0.0,0.0,0.9323089810405265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9403290611219381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935621831603771,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1G,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8402136223227274,0.8543471817099076,0.0,0.0,0.0,0.0,0.0,0.0,0.8337336947947503,0.0,0.0,0.0,0.0,0.8489364568191966,0.8615670484635328,0.8626083819073432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8836423125482012
NRBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805714040596262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTCAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669132418427693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9524756727068644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL33,0.0,0.7503779560867078,0.0,0.0,0.6828244224710256,0.0,0.0,0.6894370418858602,0.0,0.0,0.6806875197165292,0.6903731063867772,0.0,0.0,0.673669151608152,0.7418117016286407,0.0,0.0,0.7465238199964691,0.0,0.0,0.0,0.7068863680281037,0.0,0.0,0.71297056815385,0.0,0.0,0.7420874143315096,0.6751196401868592,0.0,0.0,0.0,0.7331438086984838,0.6666666666666666,0.7367961637730263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOSL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9641617267278652,0.0,0.0,0.0,0.9656918512171818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOGARAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPEL5,0.0,0.0,0.0,0.0,0.8110822759428487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8441600972301085,0.0,0.0,0.0,0.8150517857479287,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8138085059220879,0.0,0.0,0.8955996173698535,0.8560305617284253,0.0,0.8139191438054577,0.8690229794043334
LBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805177789361731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPY30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619396791174116,0.9567824301584693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBP1,0.0,0.0,0.0,0.954452783149184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591743454707808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FEZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF7,0.0,0.43544523491129333,0.0,0.4193720283223869,0.4123942689453909,0.0,0.6041285450782394,0.4211695270010086,0.6307757924898628,0.6093479018130119,0.0,0.0,0.0,0.4690816733073757,0.43184535885620284,0.42669852119745755,0.0,0.5524978986021769,0.40476190476190477,0.0,0.4072769027694091,0.0,0.43118273429765497,0.5528150053829035,0.498351208786347,0.0,0.0,0.5004082961273885,0.4760538985742267,0.5217873960459196,0.0,0.0,0.0,0.4359351387335544,0.4132393235962891,0.40641390960518853,0.0,0.0,0.5232374987882691,0.5186664451711891,0.0,0.4807899994436654,0.5199852300699709
MORN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779979785530267,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC8A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EML4,0.0,0.0,0.0,0.0,0.9336976029377201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090319542124079,0.9061839360600445,0.0,0.0,0.0,0.0,0.9288969109526303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX7A2L,0.0,0.6016209667138204,0.0,0.0,0.6103207204484075,0.0,0.0,0.5310855760692055,0.0,0.0,0.5244297758009233,0.5278519464463052,0.0,0.0,0.543855692756795,0.5323383362981903,0.0,0.0,0.5472225555000476,0.5415998215466469,0.5731212110947436,0.0,0.5911896313107617,0.0,0.0,0.6213608553546018,0.0,0.532190341860181,0.5518334408596391,0.5585571618450631,0.0,0.5238095238095238,0.0,0.5736236880405944,0.0,0.0,0.0,0.0,0.6064138164755425,0.553544212165791,0.0,0.5290350887464926,0.5778189971494901
ZFP36L2,0.0,0.0,0.48467092366946607,0.45320175679069474,0.399030098796623,0.3839404517113316,0.5103870587725396,0.3880492963280595,0.5569155304393086,0.5436289501641055,0.0,0.0,0.0,0.46074136067665894,0.41903986543671173,0.0,0.3879039812025108,0.47707139280199967,0.4279379546614623,0.4732420508892802,0.4291384475253445,0.45585520218614867,0.4007565491391651,0.5249141309945904,0.46699611896871507,0.3842677551451398,0.0,0.4016113439265109,0.0,0.4446290456531543,0.0,0.0,0.0,0.0,0.3893133940071098,0.0,0.38095238095238093,0.0,0.0,0.4890890250007526,0.0,0.4720300912439354,0.44294345527269874
DYNC2LI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EPAS1,0.0,0.0,0.0,0.0,0.0,0.8486395323424384,0.0,0.7874564121140784,0.0,0.0,0.0,0.0,0.8260949435658853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001374834678265,0.0,0.0,0.0,0.7933910953689823,0.7857142857142857,0.0,0.0,0.8148979552877393,0.0,0.8409552013441145,0.8418144149073864,0.0,0.0,0.8651937540376482,0.0,0.0
RHOQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCFD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795312319497556,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALM2,0.16164836094766108,0.07445653647579993,0.06058629696651282,0.08009854351139148,0.09726528299410539,0.010917605610938349,0.04264480877084191,0.08235251667189976,0.055381084913691536,0.057423388891165855,0.1599494388398425,0.1579005555704056,0.026596403960411026,0.09699116400300657,0.08306049531674377,0.11651953764044613,0.021518597479938652,0.08876527403970949,0.059613097649439215,0.1168523310937289,0.07494364239738724,0.11678320742614799,0.04261774100922937,0.034200893469077606,0.01827391544882299,0.15807457702186653,0.20974112435285416,0.013786052057247401,0.11809585426986668,0.07774742029949813,0.18479298799281377,0.10375825043201307,0.09903100560392485,0.09393404685957887,0.016391885224506082,0.1262214800266634,0.01523840806050263,0.019946670807077245,0.052615693559075076,0.058615522638746524,0.0,0.07430055744630773,0.1126223605433257
EPCAM,0.7868916270465559,0.7380952380952381,0.0,0.0,0.0,0.0,0.0,0.7381383546784538,0.0,0.0,0.740013216090979,0.7388764036261929,0.0,0.0,0.0,0.7421453044001494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775110635207496,0.0,0.0,0.7415000041396886,0.0,0.0,0.7432786908854215,0.7487487466538907,0.7484973363031436,0.0,0.7535264432606763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERLEC1,0.0,0.8641953113318438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8178572213976436,0.8167205351636306,0.0,0.0,0.8095238095238095,0.8321253088856108,0.0,0.0,0.0,0.0,0.0,0.0,0.8255625873309358,0.0,0.0,0.0,0.0,0.8875945999908522,0.8281320023728996,0.0,0.0,0.0,0.0,0.8445082898529741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPTBN1,0.7039209659557601,0.5995252117611293,0.6668621386862018,0.6598009073675203,0.0,0.6628094215788499,0.0,0.0,0.0,0.0,0.6385002152431901,0.604012094649029,0.7060734869795959,0.0,0.0,0.5952380952380952,0.6700105750453613,0.0,0.0,0.0,0.0,0.0,0.6095432091113503,0.0,0.0,0.0,0.0,0.0,0.6006707751075592,0.0,0.0,0.0,0.0,0.6204389270069485,0.6457886826375089,0.6321131552748288,0.6848987315860675,0.7153947751416556,0.0,0.0,0.723086578258871,0.0,0.0
RTN4,0.0,0.24721611512593097,0.37755754687699317,0.3315034814177849,0.2980959757524088,0.19508823095250463,0.0,0.20416609160668847,0.0,0.0,0.2295864979771839,0.19724543971134476,0.34939087674841673,0.26011233814370993,0.2952884760444221,0.23744946191883648,0.24566986447632017,0.2676730341173394,0.26599354664051705,0.2555717637007565,0.3059372406818488,0.343312637301634,0.26047488592467805,0.0,0.3114114753183094,0.2067506666123427,0.31955308676169,0.0,0.20318236395797348,0.24154668586422956,0.30499099937123886,0.0,0.0,0.19047619047619047,0.1949506889257537,0.25029610229523896,0.20781622854822426,0.37666801248112347,0.2810114629286778,0.2546364287577535,0.3333824366703203,0.2676996484459496,0.23236519247571005
RPS27A,0.0005136540892573935,0.024914841775417612,0.007610344879960722,0.008441953475142514,0.009576478594916995,0.20159418452114006,0.09519151765057561,0.036473921794490875,0.10628564696576463,0.0796979361496521,0.0,0.01686294345671954,0.05705617133599914,0.012214010254320477,0.0016256877483350341,0.0055069937089717354,0.25639972521011656,0.04935349650728169,0.05090918250908951,0.02843023748289946,0.009160702434503395,0.024164612549734184,0.0062273697701600034,0.06169730004527371,0.03628052551044078,0.008206143186932222,0.009829646944547849,0.030195344281719612,0.007867281572109268,0.004897567860412286,0.008259809681382754,0.07078285816193615,0.07270801807252707,0.022504738919134536,0.23596806706844772,0.0035901453752459293,0.17556179210168196,0.07743866867858222,0.059062557391930726,0.013718238881404271,0.029351133224972594,0.009199717840033947,0.023264658298433532
CCDC88A,0.0,0.0,0.0,0.0,0.8285423372152204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.849551274510292,0.0,0.0,0.0,0.0,0.8105055073362024,0.8290944126141453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395358965747781,0.8209311588429681,0.0,0.8175701813784286,0.8368043634143302
CFAP36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFEMP1,0.803506681826782,0.0,0.8405416630466914,0.8015322972321851,0.0,0.0,0.0,0.7831543687094487,0.0,0.0,0.7760324339833427,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.8324809252050461,0.0,0.0,0.0,0.7896771514026975,0.0,0.8346137818114184,0.0,0.8159680050842455,0.0,0.0,0.0,0.0,0.0,0.0,0.7765704053753456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
REL,0.0,0.0,0.0,0.0,0.0,0.0,0.815917269103047,0.0,0.0,0.0,0.0,0.0,0.0,0.803394969594932,0.7866099814753427,0.7722363072571403,0.0,0.0,0.0,0.7941947424833018,0.7639586013788047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8575204612560855,0.8155025990362537,0.0,0.7938485946998187,0.8123013145787683
CCT4,0.0,0.0,0.0,0.0,0.7228353441184078,0.0,0.0,0.723754778530945,0.0,0.0,0.0,0.0,0.0,0.0,0.7300822487056778,0.7532313889625284,0.0,0.0,0.7146388304196384,0.0,0.7155367168481258,0.0,0.7389336721124626,0.0,0.0,0.0,0.0,0.7251043106138644,0.7372097046299055,0.7584788759204019,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.7546278106522367,0.725555315544379,0.0,0.0,0.0
COMMD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886100750727531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDH1,0.0,0.0,0.0,0.0,0.7851004788982789,0.0,0.0,0.7206618185621927,0.0,0.0,0.741784985820779,0.7217438496734868,0.0,0.0,0.7653457968282052,0.7142857142857143,0.0,0.0,0.7443234374270844,0.0,0.75613527610748,0.0,0.7170438999289035,0.0,0.0,0.7554403431094704,0.0,0.7218466124501238,0.7285033618088413,0.7539422016761306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGP2,0.0,0.0,0.0,0.0,0.9374859999345944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9410538894860694,0.0,0.0,0.9297746205736966,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PELI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SLC1A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB1A,0.0,0.0,0.0,0.0,0.8872747480990306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107769179134483,0.8926574083504891,0.0,0.0,0.0,0.0,0.8876419892459024,0.0,0.8952683856574402,0.0,0.0,0.0,0.0,0.8809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
