clusterName,gene
Epithelial_cycling_G2M,ENSG00000117399
Epithelial_cycling_G2M,ENSG00000203760
Gland_fetal,ENSG00000141682
Gland_fetal,ENSG00000206075
Gland_fetal,ENSG00000104140
Keratinocyte_stratified,ENSG00000183347
Keratinocyte_stratified,ENSG00000163209
Mono/neutrophil_MPO,ENSG00000143546
DC_pDC,ENSG00000239961
DC_pDC,ENSG00000171611
T/NK_cycling,ENSG00000176890
T/NK_cycling,ENSG00000148773
B_GC_I,ENSG00000127074
B_GC_I,ENSG00000100721
B_GC_II,ENSG00000170054
B_GC_II,ENSG00000213999
B_preB,ENSG00000101596
B_preB,ENSG00000211899
B_preB,ENSG00000100721
B_preB,ENSG00000105369
B_naive,ENSG00000100721
B_memory,ENSG00000156738
B_memory,ENSG00000169508
Tnaive/cm_CD8,ENSG00000256039
Tnaive/cm_CD8,ENSG00000172116
Tnaive/cm_CD8,ENSG00000188404
Tnaive/cm_CD4,ENSG00000126353
Tnaive/cm_CD4,ENSG00000142546
Tnaive/cm_CD4,ENSG00000168685
Treg,ENSG00000181847
Treg,ENSG00000100100
Treg,ENSG00000139193
Treg,ENSG00000227507
Monocyte,ENSG00000085265
Macrophage_MMP9,ENSG00000100985
Macrophage_MMP9,ENSG00000136960
Macrophage_MMP9,ENSG00000134028
Macrophage_TREM2,ENSG00000130208
Macrophage_TREM2,ENSG00000136235
Macrophage,ENSG00000159189
Macrophage,ENSG00000173369
Macrophage_LYVE1,ENSG00000165457
Macrophage_LYVE1,ENSG00000133800
Macrophage_CD5L,ENSG00000073754
Macrophage_CD5L,ENSG00000164100
DC_cDC2,ENSG00000179639
DC_cDC2,ENSG00000158481
DC_migratory,ENSG00000102962
DC_cDC1,ENSG00000197992
DC_cDC1,ENSG00000128815
DC_langerhans,ENSG00000157303
DC_langerhans,ENSG00000149269
DC_langerhans,ENSG00000152229
DC_langerhans,ENSG00000204482
Tfh_naive,ENSG00000130844
Tfh_naive,ENSG00000059804
Tfh_naive,ENSG00000119801
Tfh_naive,ENSG00000111796
Tfh,ENSG00000003147
Tfh,ENSG00000181847
Tfh,ENSG00000078596
Treg_IL10,ENSG00000156127
Treg_IL10,ENSG00000222041
Trm_Th17,ENSG00000235576
Trm_Th17,ENSG00000107742
Trm_Th17,ENSG00000111796
Trm_CD4,ENSG00000111796
Trm_CD4,ENSG00000168685
Trm_CD4,ENSG00000118503
Trm_CD4,ENSG00000169508
MAIT,ENSG00000069667
MAIT,ENSG00000107742
MAIT,ENSG00000158050
MAIT,ENSG00000105374
ILC3,ENSG00000111796
ILC3,ENSG00000204482
NK_CD56bright,ENSG00000143184
NK_CD56bright,ENSG00000150045
Trm/em_CD8,ENSG00000113088
Trm/em_CD8,ENSG00000077984
Trm_CD8,ENSG00000172116
Trm_CD8,ENSG00000153563
gdT_naive,ENSG00000172543
gdT_naive,ENSG00000164543
gdT_naive,ENSG00000173762
gdT,ENSG00000189013
NK_CD16,ENSG00000137441
NK_CD16,ENSG00000115523
Mast,ENSG00000172236
Mast,ENSG00000197253
