,ATL,DCT1,DCT2,ENDO,FIB,ICA,ICB,LEUK,MES,PC,PEC,PODO,PT,PTVCAM1,TAL1,TAL2
FLNB,0.7333333333333333,0.0,0.7333333333333333,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.7333333333333333,0.0
PXK,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHIT,0.10792890389760336,0.23842366536458334,0.19465590715408326,0.02766916751861572,0.02766916751861572,0.16959909995396932,0.2579376220703125,0.10792890389760336,0.0,0.14896066586176554,0.0608054240544637,0.0,0.2579376220703125,0.16959909995396932,0.16959909995396932,0.14896066586176554
PTPRG,0.10312459468841553,0.16046816507975262,0.05533833503723144,0.40320966641108197,0.10312459468841553,0.2581677754720052,0.0,0.0,0.38596682945887245,0.0,0.0,0.05533833503723144,0.10312459468841553,0.16046816507975262,0.10312459468841553,0.16046816507975262
PRICKLE2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4952561855316162
ADAMTS9,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425764560699463,0.0,0.0,0.0,0.0
ADAMTS9-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8492093642552694,0.8492093642552694,0.0,0.8
ENSG00000241684,0.36071863969167073,0.31719037691752117,0.31719037691752117,0.13333333333333333,0.2471679170926412,0.0,0.0,0.13333333333333333,0.36071863969167073,0.4017701268196106,0.27760072946548464,0.27760072946548464,0.13333333333333333,0.2071473797162374,0.31719037691752117,0.27760072946548464
MAGI1,0.1853759209314982,0.1853759209314982,0.1853759209314982,0.0943358341852824,0.06666666666666667,0.5199530839920044,0.5199530839920044,0.06666666666666667,0.14595834414164224,0.1853759209314982,0.0943358341852824,0.0,0.0943358341852824,0.0943358341852824,0.234065047899882,0.30642085870107016
SUCLG2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
SUCLG2-DT,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333
FRMD4B,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.0,0.0
MITF,0.2,0.5805012504259746,0.47065150340398154,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2
FOXP1,0.09841872851053873,0.09841872851053873,0.09841872851053873,0.09841872851053873,0.0,0.48761900663375857,0.5556660294532776,0.18736015955607097,0.0,0.09841872851053873,0.09841872851053873,0.0,0.0,0.09841872851053873,0.09841872851053873,0.09841872851053873
PDZRN3,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8
ROBO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ROBO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957938015460968,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0
GBE1,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.5333333333333333,0.0,0.5333333333333333,0.0,0.0,0.5333333333333333,0.5333333333333333
CRYBG3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL6,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.9742098132769267,0.0,0.0,0.0,0.0
DCBLD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SENP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CBLB,0.3333333333333333,0.5424731334050497,0.3333333333333333,0.3333333333333333,0.45402367909749347,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.7712365825970967,0.0,0.0,0.3333333333333333,0.3333333333333333
BBX,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
ENSG00000242029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDB2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1A,0.0,0.0,0.0,0.0,0.0,0.957938015460968,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB20,0.022888461748758953,0.0,0.022888461748758953,0.022888461748758953,0.022888461748758953,0.13240742286046345,0.285830291112264,0.011198902130126953,0.04847699006398519,0.022888461748758953,0.15105085770289103,0.011198902130126953,0.07245788971583049,0.13240742286046345,0.022888461748758953,0.004281004269917806
ARHGAP31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSK3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
CASR,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8184862534205118,0.8595127065976461
KALRN,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEG1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36907023191452026,0.0,0.0,0.0,0.0,0.0
ALDH1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9333333333333333
MGLL,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333
KBTBD12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.36907023191452026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ACAD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SLCO2A1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R3A,0.29433583418528236,0.29433583418528236,0.29433583418528236,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.21429475943247478,0.06666666666666667,0.06666666666666667,0.29433583418528236,0.06666666666666667,0.0,0.29433583418528236,0.21429475943247478,0.29433583418528236,0.29433583418528236
STAG1,0.1722327748934428,0.0,0.1722327748934428,0.1722327748934428,0.1722327748934428,0.0,0.1722327748934428,0.0,0.1722327748934428,0.1722327748934428,0.1722327748934428,0.0,0.0,0.1722327748934428,0.0,0.0
CEP70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PIK3CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9333333333333333,0.0,0.0
TFDP2,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.6,0.6,0.6
XRN1,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.4666666666666667,0.0,0.0,0.0,0.0
TRPC1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCOLCE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
U2SURP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWTR1,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.4,0.0,0.0,0.43333333333333335,0.0,0.43333333333333335,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.0
TSC22D2,0.6,0.8,0.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6
MBNL1,0.0,0.1476280927658081,0.1476280927658081,0.1476280927658081,0.31067667007446287,0.1476280927658081,0.1476280927658081,0.1476280927658081,0.4062491774559021,0.0,0.0,0.0,0.0,0.0,0.1476280927658081,0.1476280927658081
ENSG00000238755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ARHGEF26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957938015460968,0.9333333333333333,0.0,0.0,0.0
VEPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RSRC1,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQCJ-SCHIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PPM1L,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492093642552694,0.8492093642552694
NMD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
WDR49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GOLIM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MECOM,0.2683690428733826,0.31696295738220215,0.3491291562716166,0.0943358341852824,0.13209364811579385,0.257686706384023,0.221596364180247,0.11213807662328085,0.2683690428733826,0.4015417218208313,0.0,0.0,0.04920936425526937,0.04920936425526937,0.2814258376757304,0.327833612759908
PHC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PRKCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0
TNIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.915876030921936,0.0,0.8666666666666667,0.0,0.0
FNDC3B,0.27291585206985475,0.27291585206985475,0.17734333674112956,0.04920936425526937,0.17734333674112956,0.04920936425526937,0.04920936425526937,0.0,0.04920936425526937,0.17734333674112956,0.04920936425526937,0.34690074920654296,0.0,0.04920936425526937,0.04920936425526937,0.04920936425526937
NLGN1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246046821276347,0.0,0.8610025008519491,0.8246046821276347,0.0,0.0
NAALADL2,0.26686063210169475,0.26686063210169475,0.3748906413714091,0.0,0.20250625212987264,0.09841872851053873,0.09841872851053873,0.0,0.09841872851053873,0.32111056248346964,0.09841872851053873,0.09841872851053873,0.0,0.0,0.32111056248346964,0.32111056248346964
TBL1XR1,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
KCNMB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TTC14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667
SOX2-OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ABCC5,0.0,0.8,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
EHHADH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MAP3K13,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915876030921936,0.8666666666666667,0.0,0.0
IGF2BP2,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
DGKG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KNG1,0.0,0.915876030921936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667
ST6GAL1,0.0,0.0,0.0,0.8276691675186157,0.0,0.7333333333333333,0.7333333333333333,0.7825426975886027,0.0,0.7825426975886027,0.0,0.0,0.0,0.0,0.0,0.0
LPP,0.10533011356989543,0.0471679170926412,0.0471679170926412,0.0471679170926412,0.10533011356989543,0.10533011356989543,0.10533011356989543,0.17601667245229086,0.3280705213546753,0.0471679170926412,0.17601667245229086,0.0,0.10533011356989543,0.17601667245229086,0.024604682127634683,0.0471679170926412
P3H2,0.4563567439715068,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.4563567439715068,0.4563567439715068,0.3333333333333333,0.4563567439715068,0.4563567439715068,0.4563567439715068
CLDN16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TMEM207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MUC20,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLG1,0.0,0.0,0.0,0.0,0.0,0.31986086765925087,0.31986086765925087,0.0,0.0,0.31986086765925087,0.0,0.0,0.0,0.0,0.0,0.0
ZNF721,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
PCGF3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333
ADD1,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0
STX18,0.0,0.8666666666666667,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK32B,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8492093642552694,0.8492093642552694
KIAA0232,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
TBC1D14,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABLIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000288075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957938015460968,0.9333333333333333,0.0,0.0
SLC2A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425764600435893,0.9333333333333333,0.0,0.0
CLNK,0.0,0.0,0.0,0.0,0.0,0.9520375053087871,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB28,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333
CPEB2,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263327,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
LDB2,0.0,0.0,0.0,0.9694562037785848,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLIT2,0.0,0.0,0.5333333333333333,0.0,0.5333333333333333,0.847779925664266,0.0,0.5333333333333333,0.0,0.5333333333333333,0.0,0.0,0.6809614260991415,0.5333333333333333,0.5333333333333333,0.0
KCNIP4,0.6872371276219685,0.5155556201934814,0.5647396167119344,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,0.5647396167119344,0.0,0.0,0.26666666666666666,0.26666666666666666,0.5647396167119344,0.4142947594324748
PPARGC1A,0.17227071921030682,0.25120178461074827,0.3512531240781148,0.06666666666666667,0.06666666666666667,0.3512531240781148,0.3512531240781148,0.06666666666666667,0.06666666666666667,0.25120178461074827,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.4411998470624288,0.3512531240781148
TBC1D19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0
STIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PGCKA1,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D1,0.0,0.0,0.2952561855316162,0.0,0.0,0.4138345837593079,0.4858614484469096,0.0,0.5381779472033182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2K,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666
RBM47,0.2071473797162374,0.2071473797162374,0.2071473797162374,0.13333333333333333,0.13333333333333333,0.2071473797162374,0.3578445871671041,0.2071473797162374,0.0,0.2071473797162374,0.13333333333333333,0.0,0.3578445871671041,0.2071473797162374,0.2071473797162374,0.2071473797162374
APBB2,0.0,0.43063480059305825,0.29433583418528236,0.29433583418528236,0.29433583418528236,0.0,0.19683745702107747,0.0,0.37368770837783816,0.0,0.0,0.43063480059305825,0.0,0.0,0.0,0.19683745702107747
LIMCH1,0.13333333333333333,0.4276691675186157,0.4977779150009155,0.4977779150009155,0.13333333333333333,0.3301707903544108,0.13333333333333333,0.13333333333333333,0.3301707903544108,0.4276691675186157,0.0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
KCTD8,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ATP10D,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0
FRYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SCFD2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LNX1,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667
KIT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRACD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IGFBP7,0.0,0.2952561855316162,0.2952561855316162,0.0,0.0,0.0,0.0,0.0,0.2952561855316162,0.0,0.4415037512779236,0.0,0.0,0.0,0.0,0.0
STAP1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248049,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
UGT2B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.957938015460968,0.0,0.0
RUFY3,0.2,0.0,0.2,0.2,0.2,0.4952561855316162,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0
MOB1B,0.0,0.0,0.0,0.0,0.0,0.9138345837593078,0.8666666666666667,0.0,0.0,0.8912713487943014,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A4,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.8152882973353068,0.5968374570210775,0.4,0.4
ANKRD17,0.1722327748934428,0.1722327748934428,0.1722327748934428,0.1722327748934428,0.0,0.1722327748934428,0.1722327748934428,0.0,0.0,0.1722327748934428,0.0,0.0,0.0,0.0,0.1722327748934428,0.1722327748934428
AFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
USO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SHROOM3,0.2,0.4091398000717163,0.4091398000717163,0.0,0.0,0.5966751535733541,0.32069034576416017,0.2,0.0,0.2,0.4091398000717163,0.2,0.2,0.2,0.2,0.2
SEPTIN11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.957938015460968,0.0,0.0,0.0,0.0
CNOT6L,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRAS1,0.06666666666666667,0.06666666666666667,0.48098260164260864,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.5337955474853515,0.40817041794459025,0.06666666666666667,0.28810880581537884,0.28810880581537884,0.06666666666666667,0.28810880581537884
HNRNPDL,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0
TMEM150C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SCD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEC31A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.9333333333333333
GPAT3,0.0,0.8666666666666667,0.0,0.0,0.0,0.9333333333333333,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDFY3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27065150340398153,0.27065150340398153,0.27065150340398153,0.0,0.27065150340398153,0.27065150340398153,0.0,0.0
ARHGAP24,0.3301707903544108,0.4553383350372314,0.3301707903544108,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.4553383350372314,0.13333333333333333,0.13333333333333333,0.3301707903544108,0.3301707903544108
MAPK10,0.07381404638290405,0.07381404638290405,0.15533833503723143,0.0,0.15533833503723143,0.07381404638290405,0.0,0.0,0.15533833503723143,0.3298753619194031,0.2539617856343587,0.2539617856343587,0.15533833503723143,0.15533833503723143,0.15533833503723143,0.07381404638290405
PTPN13,0.13333333333333333,0.13333333333333333,0.37938015460968016,0.0,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.4943358341852824,0.37938015460968016,0.6087647994359334,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
AFF1,0.0,0.0,0.15993043581644695,0.40868860483169556,0.09051775932312012,0.0,0.15993043581644695,0.15993043581644695,0.24175055027008058,0.3135087490081787,0.15993043581644695,0.0,0.15993043581644695,0.15993043581644695,0.0,0.0
SPP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM13A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667
GPRIN3,0.0,0.9333333333333333,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCSER1,0.4316347599029541,0.4447925051053365,0.4538196841875712,0.14048071304957072,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.20817041794459026,0.14048071304957072,0.4188602964083354,0.14048071304957072,0.0,0.20817041794459026,0.20817041794459026,0.4938167413075765,0.5009928623835246
PDLIM5,0.4,0.0,0.0,0.4,0.6666666666666666,0.4,0.4,0.0,0.4,0.0,0.4,0.7128822843233744,0.4,0.4,0.0,0.0
