,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,dc_migratory,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
ENSG00000079459,0.0,0.3274103,0.0,0.0,0.0,0.0,0.0,0.18579543,0.0,0.32739496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25669858,0.2281756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26416457,0.26506275
ENSG00000164733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46179676,0.0,0.37320247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19448109,0.98876816,0.27182993,0.0,0.0,2.3181915,0.5358219,1.5757159,1.6528926,0.0,0.0,0.0,1.1149987,0.0,0.034161855,0.2709384
ENSG00000038945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51575017,0.0,0.0,0.30576232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18279198,0.0
ENSG00000078674,0.0,0.092849076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26129147,0.0,0.0,0.0,0.2173323,0.0,0.0,0.0,0.0,0.0,0.0,0.45346358,0.0,0.14034024,0.33000058
ENSG00000104763,0.6187221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19448109,0.46734816,0.0,0.0,0.0,1.4201971,1.047821,1.0315763,1.2992908,0.0,0.0,0.0,0.0,0.11173753,0.14714079,0.33080906
ENSG00000104613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18386242,0.0
ENSG00000147416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25604662,0.0,0.0,0.0,0.42690164,0.0,0.0,0.27391207,0.0,0.0,0.0,0.0,0.0,0.0490285,0.0
ENSG00000147443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26243645,0.0,0.50678414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20884712,0.0,0.0,0.0,0.28258148,0.0,0.0,0.4538176,0.0,0.6195791,0.0,0.0,0.0,0.0,0.0
ENSG00000168476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09241512,0.0
ENSG00000120910,0.567249,0.29286838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23027074,0.0
ENSG00000147457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059932016,0.0
ENSG00000104679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12618677,0.0
ENSG00000197217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06820564,0.0
ENSG00000147454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8617153,0.29768553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042980,0.6053348,0.0,0.48115793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24395981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686395,0.0
ENSG00000221914,0.0,0.17127539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12069041,0.0
ENSG00000104765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23733817,0.2148509,0.26808992,0.0,0.0,0.41597176,0.0,0.41723067,0.35833266,0.0,0.0,0.0,0.0,0.0,0.0,0.17640865
ENSG00000092964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34879097,0.2861861,0.35292044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001976,0.0,0.0,0.0
ENSG00000120899,0.0,0.028345628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11308584,0.0,0.0,0.2708231,0.0,0.0,0.0,0.0,0.0,0.12320521,0.0
ENSG00000120885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5957208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20216928,0.0
ENSG00000171320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06645667,0.0
ENSG00000168078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646802,0.0
ENSG00000168081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1635165,0.0
ENSG00000197892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09698856,0.0
ENSG00000120875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3186616,0.0,1.3233904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133872,1.2800888,0.36831442,1.0717106,1.3122619,1.3471832,1.8010432,2.1613345,1.4693055,1.4842036,1.6294985,1.6974169,1.7787594,1.8211267,2.077549,1.3881018,1.4866947,1.6280456,1.0818927,1.1107075,0.7376902,1.2010891,1.5765591,0.8295507,1.4148881,0.5699259,0.9121601,1.4849976,1.2397686,1.1594365,1.1237466,0.63624054,0.60100406,0.7866871
ENSG00000272256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24238698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68436164,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104660,0.0,0.0,0.0,0.0,0.64585733,0.8982009,1.161912,0.81324303,0.68249243,0.8631905,0.8552594,0.8481237,0.91915154,1.1624565,0.678728,0.6708769,0.8195134,0.0,0.18422613,0.0,0.0,0.0,0.26068163,0.0,0.0,0.0,0.8293754,0.0,0.33795112,0.0,0.0,0.17354806,0.14669852
ENSG00000197265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09043102,0.0
ENSG00000104687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08643554,0.0
ENSG00000183779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29682857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07055121,0.0
ENSG00000156675,0.5095456,0.0556904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0928072,0.5077012,0.6904512,0.0,0.0,0.29968566,0.0,0.0,0.0,0.361007,0.0,0.0,1.6127603,0.0,0.0,0.26922554
ENSG00000187840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20816472,0.2690502,0.0,0.0,0.0,0.4560722,0.0,0.0,0.29466623,0.0,0.0,0.0,0.0,0.0,0.17646873,0.0
ENSG00000129691,0.0,0.028345628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26893568,0.0,0.24234793,0.0
ENSG00000147535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36922812,0.34695268,0.0
ENSG00000147548,0.5466543,0.26074362,0.48986322,0.7590802,0.0,0.5912294,0.60524404,0.47205192,0.0,0.67093307,0.0,0.56267494,0.0,0.0,0.24298517,0.0,0.0,0.25186563,0.22661367,0.29088572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26634237,0.3576343,0.13525046,0.33174622,0.28664318
ENSG00000147526,0.35603675,0.55139613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27276337,0.4885112,0.38930222,0.0,0.0,0.20760119,0.6222611,0.0,0.39784664,0.0,0.0,0.0,0.6577614,0.0,0.26613837,0.35348156
ENSG00000169499,0.0,0.08403603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20045705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17401671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49800894,0.0,0.5755221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08479792,0.0
ENSG00000104365,0.0,0.061226293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32922643,0.0,0.0,0.0
ENSG00000078668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16866463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683341,0.0,0.45391843,0.0
ENSG00000176209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06847884,0.0
ENSG00000168172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25423557,0.31856862,0.31663504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091105476,0.0
ENSG00000168522,0.0,0.13485283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15520626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12976928,0.0
ENSG00000221869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4359652,0.0,0.0,0.0,0.0,0.7837103,1.5928775,0.8912035,0.0,0.0,1.0367887,0.0,1.710208,1.6453338,1.2686267,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253729,0.0,0.5241405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16960989,0.16353585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693003,0.0,0.43377954,0.23652393
ENSG00000104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29477146,0.0
ENSG00000169139,0.0,0.19421351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23476556,0.0
ENSG00000023287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10736293,0.0
ENSG00000047249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187735,0.59748775,0.8542404,0.70705664,0.0,0.0,0.44797185,0.0,0.52458316,0.0,0.5930971,0.0,0.39818117,0.0,0.0,0.0,0.0,0.0,0.3192102,0.39981148,0.33691278,0.0,0.0,0.33840835,0.3362524,0.0,0.28967094,0.0,0.0,0.0,0.6547798,0.2770264,0.6676887,0.42153934
ENSG00000120992,0.0,0.41531157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20629811,0.25576144,0.0,0.0,0.0,0.0,0.0,0.0,0.23988515,0.0,0.0,0.0,0.27090377,0.0,0.28371754,0.2621202
ENSG00000137547,0.0,0.27155876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24064523,0.0
ENSG00000137574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116067305,0.0
ENSG00000254087,0.61269754,0.36777285,0.62438536,0.77452207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48039243,0.595873,0.5095776,0.0,0.0,0.39560816,0.0,0.6569078,1.0476861,0.0,0.0,0.0,0.7186294,0.0,0.22714022,0.32700077
ENSG00000008988,1.3608227,1.2927581,1.5509837,1.4510806,1.1386577,1.481617,1.9761887,1.1145011,1.0657207,1.0111877,1.3153728,1.4873855,1.2008938,1.3414333,1.2085686,1.1652808,1.25272,1.43691,1.2616708,1.0383931,1.2237484,0.97012067,1.2363517,1.2412395,1.2582974,1.3082385,1.1672027,1.0468097,1.3885092,2.0693927,0.46710747,1.0255911,1.7813424
ENSG00000170791,0.0,0.229165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721822,0.0
ENSG00000104331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11824603,0.0
ENSG00000137575,0.0,0.0,0.0,0.0,0.0,0.3448157,0.5876584,0.22811268,0.0,0.31269562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21246932,0.43813115,0.29850382,0.0,0.0,1.11749,0.7646419,0.9998245,0.79858,0.0,0.0,0.0,0.0,0.0,0.0,0.32700077
ENSG00000104388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23146875,0.29867667,0.34510487,0.0,0.0,0.34687954,0.0,0.0,0.34246284,0.0,0.0,0.0,0.28466573,0.13251655,0.31377268,0.22257954
ENSG00000171316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10373123,0.0
ENSG00000198363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4487013,0.0,0.0,0.0
ENSG00000137563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189631,0.0
ENSG00000104442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074550845,0.0
ENSG00000205268,0.35255745,0.15827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18257858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63373244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46033898,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515819,0.0,0.0,0.127278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000245910,0.6012729,0.5432626,0.8157734,0.9250782,0.8425596,1.0129579,1.1160765,0.7891799,0.8049286,0.7019646,0.8152656,1.0547402,0.9064788,0.99705493,0.8033693,0.84904325,0.8773539,0.6617698,0.79675895,0.7316128,0.713992,0.89176655,0.61383665,0.70266527,0.51021683,0.5007658,0.7833476,0.7225426,0.8498115,0.9894684,0.11674296,0.5357795,1.1162425
ENSG00000121022,0.0,0.3223577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22345681,0.0
ENSG00000137571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35339046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755254,0.0
ENSG00000067167,0.0,0.0,0.0,0.0,0.0,0.34682107,0.0,0.3544411,0.0,0.36543596,0.0,0.36410868,0.5473554,0.0,0.0,0.0,0.0,0.34679186,0.29220393,0.0,0.0,0.0,0.36325598,0.0,0.0,0.2905376,0.0,0.0,0.0,0.81491923,0.61223197,0.81445664,0.2057958
ENSG00000147601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08775966,0.0
ENSG00000147604,1.572161,1.66859,1.6916339,1.658236,1.24145,1.8666142,2.281856,1.4766842,1.2692901,1.4580429,1.3627193,1.7438899,1.3547503,1.8498905,1.3246858,1.2403985,1.2649916,1.6531825,1.5349605,1.3366345,1.1984572,1.4462216,1.3482704,1.7916735,1.8072271,1.635342,1.2133455,1.2306807,1.5400671,2.0365958,0.8222566,1.7416723,2.1926181
ENSG00000154582,0.0,0.17524736,0.0,0.0,0.0,0.0,0.0,0.3322101,0.0,0.35861388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23733817,0.38039193,0.31829795,0.0,0.0,0.46040127,0.0,0.0,0.38090363,0.0,0.0,0.0,0.37324965,0.0,0.5871263,0.21056762
ENSG00000175606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23284587,0.0,0.22714022,0.0
ENSG00000154589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19086163,0.20023417,0.0,0.0,0.0,0.35811418,0.0,0.0,0.25630066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12520844,0.0
ENSG00000147586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13052432,0.0
ENSG00000076554,0.0,0.064503446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29674312,0.4444165,0.0
ENSG00000205189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52956533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6003332,0.0,0.0,0.0,0.32224506,0.0,0.0,0.0
ENSG00000164687,0.0,0.8961842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208631,0.27159756,0.7235936,0.0,0.0,1.0026722,0.0,0.0,0.0,0.0,0.0,0.0,0.32894865,0.0,0.8817641,0.19381692
